"pgfamstd","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","AkademikerIn","477","0.0898895460352961","0.0828842890085165","0.0968948030620758"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","Hauptschule","732","0.103443915844967","0.0966993661524643","0.110188465537471"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2015","Realschule","752","0.120936519657591","0.113082211282555","0.128790828032628"
"Ledig","2015","(Fach-)Abitur","1487","0.432146822310048","0.41706801004092","0.447225634579176"
"Ledig","2015","(noch) kein Abschluss","908","0.613249254520043","0.587366366640062","0.639132142400023"
"Ledig","2015","AkademikerIn","1251","0.301408141699992","0.290169555550271","0.312646727849713"
"Ledig","2015","Hauptschule","1229","0.161764167499258","0.153608941025011","0.169919393973505"
"Ledig","2015","Realschule","1648","0.284537994924398","0.273669171897324","0.295406817951471"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","(Fach-)Abitur","109","0.0270955719808566","0.0221534018251734","0.0320377421365398"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","AkademikerIn","169","0.0229814180270515","0.019311450238069","0.026651385816034"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","Hauptschule","200","0.0266229200981148","0.023057750833206","0.0301880893630237"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2015","Realschule","165","0.0228771982455596","0.0192756014762879","0.0264787950148313"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","(Fach-)Abitur","2184","0.425677881189037","0.41062735251383","0.440728409864244"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","(noch) kein Abschluss","345","0.239987082675515","0.217289319680965","0.262684845670064"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","AkademikerIn","4299","0.541992655154994","0.529789971538072","0.554195338771916"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","Hauptschule","4884","0.557911510644958","0.546912616656932","0.568910404632984"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2015","Realschule","3806","0.518547607091722","0.506511387893059","0.530583826290385"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","(Fach-)Abitur","79","0.0365828997749505","0.0308683807746557","0.0422974187752453"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","AkademikerIn","208","0.0437282390826664","0.03871989579246","0.0487365823728728"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","Hauptschule","787","0.150257485912702","0.142343897035305","0.158171074790099"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2015","Realschule","249","0.0531006800807288","0.0476990972489537","0.0585022629125039"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","(Fach-)Abitur","293","0.0821388743018031","0.0738239983888331","0.0904537502147731"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","(noch) kein Abschluss","65","0.0763131704947128","0.0653085691186629","0.0873177718707628"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","AkademikerIn","460","0.084205481896958","0.0774300581640339","0.0909809056298821"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","Hauptschule","691","0.106040300686807","0.099125963432985","0.112954637940629"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2016","Realschule","696","0.12346227249833","0.115208949419005","0.131715595577654"
"Ledig","2016","(Fach-)Abitur","1446","0.438417531558679","0.423391522793997","0.453443540323361"
"Ledig","2016","(noch) kein Abschluss","998","0.605895784226407","0.585641509468897","0.626150058983916"
"Ledig","2016","AkademikerIn","1242","0.295612101631559","0.284478535169457","0.30674566809366"
"Ledig","2016","Hauptschule","1221","0.166602900185525","0.158234867184764","0.174970933186286"
"Ledig","2016","Realschule","1485","0.283406363380234","0.272100136962836","0.294712589797631"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","(Fach-)Abitur","121","0.0236883933700438","0.0190831250361895","0.028293661703898"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","(noch) kein Abschluss","93","0.0222405556882693","0.0161283069689785","0.0283528044075602"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","AkademikerIn","207","0.0323299742423779","0.0280144497861643","0.0366454986985916"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","Hauptschule","249","0.0239782851450844","0.0205427459037543","0.0274138243864146"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2016","Realschule","166","0.0232757708825427","0.0194929617975256","0.0270585799675598"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","(Fach-)Abitur","2242","0.420072129448334","0.405125549295247","0.435018709601422"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","(noch) kein Abschluss","1033","0.26905138886285","0.250670215414525","0.287432562311176"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","AkademikerIn","4337","0.543431006564686","0.531277749818217","0.555584263311155"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","Hauptschule","4716","0.557021481901782","0.545866126314538","0.568176837489026"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2016","Realschule","3509","0.515675763088362","0.503137630230624","0.528213895946101"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","(Fach-)Abitur","87","0.0356830713211397","0.0300656898126802","0.0413004528295992"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","(noch) kein Abschluss","47","0.0264991007277606","0.0198418343014869","0.0331563671540343"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","AkademikerIn","207","0.0444214356644189","0.0393945760915466","0.0494482952372912"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","Hauptschule","740","0.146357032080802","0.138419215786474","0.15429484837513"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2016","Realschule","247","0.0541798301505318","0.0485004686741737","0.05985919162689"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","(Fach-)Abitur","339","0.0858200691405187","0.077913468618636","0.0937266696624013"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","(noch) kein Abschluss","87","0.0876697054461278","0.0772370834068682","0.0981023274853874"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","AkademikerIn","513","0.0848976457759152","0.0784745928767366","0.0913206986750939"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","Hauptschule","757","0.111653343768619","0.104781625650825","0.118525061886414"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2017","Realschule","783","0.119922853094419","0.112313488631704","0.127532217557133"
"Ledig","2017","(Fach-)Abitur","1801","0.434703680799869","0.420710570324979","0.448696791274758"
"Ledig","2017","(noch) kein Abschluss","1246","0.591869464730166","0.573739157493717","0.609999771966615"
"Ledig","2017","AkademikerIn","1438","0.294682374864242","0.284176595212283","0.305188154516201"
"Ledig","2017","Hauptschule","1381","0.165484720896614","0.157376336476826","0.173593105316401"
"Ledig","2017","Realschule","1732","0.28781918892904","0.277214643809125","0.298423734048955"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","(Fach-)Abitur","140","0.0225613831588513","0.0183695196564589","0.0267532466612437"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","(noch) kein Abschluss","112","0.0244425141207185","0.0187462250262966","0.0301388032151404"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","AkademikerIn","239","0.0312926823973355","0.0272805382748702","0.0353048265198008"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","Hauptschule","246","0.0261461003872261","0.0226644224194662","0.0296277783549861"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2017","Realschule","182","0.0244501260007932","0.0208326777491446","0.0280675742524419"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","(Fach-)Abitur","2449","0.420633003193622","0.4066979678735","0.434568038513745"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","(noch) kein Abschluss","1313","0.261303673242412","0.245096831956677","0.277510514528147"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","AkademikerIn","4818","0.544483906486302","0.533007571267592","0.555960241705012"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","Hauptschule","4956","0.550806026093448","0.539952907828083","0.561659144358813"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2017","Realschule","4030","0.514346747448755","0.502640217310003","0.526053277587506"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","(Fach-)Abitur","92","0.0362818637071393","0.0310034997204005","0.041560227693878"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","(noch) kein Abschluss","65","0.0347146424605753","0.0279619517340238","0.0414673331871268"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","AkademikerIn","226","0.0446433904762047","0.0398843414356516","0.0494024395167578"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","Hauptschule","729","0.145909808854093","0.13820729754468","0.153612320163506"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2017","Realschule","275","0.0534610845269934","0.0481921214260638","0.0587300476279229"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2018","(Fach-)Abitur","333","0.0853330388761628","0.077284915921206","0.0933811618311197"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2018","(noch) kein Abschluss","103","0.102971464227806","0.0912825629743953","0.114660365481216"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2018","AkademikerIn","528","0.0857299708992217","0.0791517347706015","0.092308207027842"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2018","Hauptschule","776","0.114840214179295","0.107675023291963","0.122005405066626"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2018","Realschule","777","0.122296238996475","0.114470518832972","0.130121959159977"
"Ledig","2018","(Fach-)Abitur","1748","0.434856269688581","0.420575328666045","0.449137210711117"
"Ledig","2018","(noch) kein Abschluss","1135","0.561605933908877","0.542522334405254","0.580689533412499"
"Ledig","2018","AkademikerIn","1383","0.283867762093009","0.273273748444043","0.294461775741976"
"Ledig","2018","Hauptschule","1392","0.170412588642735","0.161962683300891","0.178862493984578"
"Ledig","2018","Realschule","1690","0.27965041937815","0.268929718591053","0.290371120165247"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","(Fach-)Abitur","131","0.0254640233754046","0.0209259976762071","0.030002049074602"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","(noch) kein Abschluss","108","0.0247060237619476","0.01873592776432","0.0306761197595753"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","AkademikerIn","224","0.0285312383475043","0.0246194026117781","0.0324430740832305"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","Hauptschule","221","0.0265614764190947","0.0229477913529887","0.0301751614852007"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2018","Realschule","189","0.0274108312162327","0.0235107863707273","0.0313108760617382"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","(Fach-)Abitur","2321","0.418682170018676","0.404470223788696","0.432894116248655"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","(noch) kein Abschluss","1179","0.270116334034233","0.253039224579256","0.287193443489211"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","AkademikerIn","4600","0.558369273712617","0.546701277607976","0.570037269817258"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","Hauptschule","4523","0.543205033180538","0.532010332704236","0.55439973365684"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2018","Realschule","3800","0.513824413228834","0.501885969278992","0.525762857178675"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2018","(Fach-)Abitur","96","0.035664498041176","0.0303220951543215","0.0410069009280304"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2018","(noch) kein Abschluss","72","0.0406002440671366","0.033009641723729","0.0481908464105443"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2018","AkademikerIn","223","0.0435017549476476","0.0387088219661766","0.0482946879291186"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2018","Hauptschule","694","0.144980687578338","0.13706820129467","0.152893173862006"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2018","Realschule","277","0.0568180971803088","0.0512886099937672","0.0623475843668505"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2019","(Fach-)Abitur","376","0.0914116864741009","0.0831575727907174","0.0996658001574845"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2019","(noch) kein Abschluss","93","0.100891938494486","0.0888346888499396","0.112949188139032"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2019","AkademikerIn","602","0.0828192891420574","0.0766221442260545","0.0890164340580604"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2019","Hauptschule","739","0.11875392980981","0.111151701710925","0.126356157908695"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2019","Realschule","808","0.124456037201352","0.116634866149704","0.132277208252999"
"Ledig","2019","(Fach-)Abitur","1730","0.42925882016696","0.415082443946253","0.443435196387668"
"Ledig","2019","(noch) kein Abschluss","994","0.532507010459223","0.512533045201351","0.552480975717094"
"Ledig","2019","AkademikerIn","1475","0.275503539456917","0.265457840211831","0.285549238702004"
"Ledig","2019","Hauptschule","1230","0.171623946928876","0.162763186084413","0.180484707773338"
"Ledig","2019","Realschule","1652","0.280785371370799","0.270138026627663","0.291432716113935"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2019","(Fach-)Abitur","112","0.024214187938105","0.0198116995805112","0.0286166762956987"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2019","(noch) kein Abschluss","98","0.029298190498981","0.0225470461665866","0.0360493348313753"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2019","AkademikerIn","202","0.0221684022482936","0.0188578711149152","0.025478933381672"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2019","Hauptschule","177","0.0221462159254367","0.0186879767224299","0.0256044551284436"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2019","Realschule","164","0.0228163838267559","0.0192785590716001","0.0263542085819116"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2019","(Fach-)Abitur","2365","0.420052780680119","0.405916597007374","0.434188964352865"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2019","(noch) kein Abschluss","1153","0.298449755232832","0.280131712080125","0.31676779838554"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2019","AkademikerIn","5077","0.576319409539581","0.56520850659856","0.587430312480601"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2019","Hauptschule","4166","0.543487016364793","0.531781530146614","0.555192502582972"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2019","Realschule","3915","0.512465014059208","0.500622065987251","0.524307962131166"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2019","(Fach-)Abitur","100","0.0350625247407146","0.0297943861525755","0.0403306633288536"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2019","(noch) kein Abschluss","59","0.0388531053144785","0.0311170097634704","0.0465892008654866"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2019","AkademikerIn","242","0.0431893596131505","0.0386184795390026","0.0477602396872984"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2019","Hauptschule","644","0.143988890971085","0.135738538589677","0.152239243352493"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2019","Realschule","304","0.0594771935418853","0.0538733665269353","0.0650810205568352"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2020","(Fach-)Abitur","376","0.0822878612262551","0.074714654639944","0.0898610678125662"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2020","(noch) kein Abschluss","105","0.0877544485210944","0.0768914096617656","0.0986174873804232"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2020","AkademikerIn","573","0.0794573870668389","0.0734458299127437","0.0854689442209341"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2020","Hauptschule","720","0.119842473562513","0.112092890783439","0.127592056341586"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2020","Realschule","725","0.123416751081208","0.115297356880017","0.131536145282399"
"Ledig","2020","(Fach-)Abitur","1904","0.43033654988352","0.416691599108505","0.443981500658534"
"Ledig","2020","(noch) kein Abschluss","1149","0.592272272331521","0.573405104644104","0.611139440018939"
"Ledig","2020","AkademikerIn","1801","0.290108056000797","0.28002077984589","0.300195332155704"
"Ledig","2020","Hauptschule","1307","0.177184460437277","0.168073654551166","0.186295266323388"
"Ledig","2020","Realschule","1608","0.285280758813672","0.274134119038556","0.296427398588788"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2020","(Fach-)Abitur","118","0.0189806602274659","0.015220095046902","0.0227412254080298"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2020","(noch) kein Abschluss","99","0.027118657211223","0.020882387157017","0.0333549272654291"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2020","AkademikerIn","189","0.0211567287183468","0.0179579902684572","0.0243554671682364"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2020","Hauptschule","172","0.0252595797675147","0.0215154552433483","0.0290037042916811"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2020","Realschule","146","0.0181131905039897","0.0148211271901124","0.021405253817867"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2020","(Fach-)Abitur","2552","0.432996621706396","0.419341557210916","0.446651686201877"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2020","(noch) kein Abschluss","1201","0.25751735077851","0.240729028874755","0.274305672682264"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2020","AkademikerIn","4976","0.568375849375823","0.557366324713774","0.579385374037872"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2020","Hauptschule","3961","0.542101528408305","0.530213286089308","0.553989770727302"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2020","Realschule","3547","0.519318890857252","0.506985412486744","0.53165236922776"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2020","(Fach-)Abitur","108","0.0353983069563632","0.0303058902538951","0.0404907236588313"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2020","(noch) kein Abschluss","52","0.0353372711576515","0.0282485949481386","0.0424259473671644"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2020","AkademikerIn","236","0.0409019788381943","0.0364994566900592","0.0453045009863295"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2020","Hauptschule","587","0.135611957824391","0.127442446031285","0.143781469617497"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2020","Realschule","278","0.0538704087438787","0.0482973908558041","0.0594434266319533"
