"pgfamstd","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ledig","2015","Hauptschule","1 Einkommensschwächstes Quintil","438","0.256784004249598","0.23560216965264","0.277965838846555"
"Ledig","2015","Hauptschule","2","258","0.139609873291779","0.123850787794792","0.155368958788767"
"Ledig","2015","Hauptschule","3","221","0.146458301475444","0.129840725692918","0.163075877257969"
"Ledig","2015","Hauptschule","4","193","0.128027570762174","0.111871623066287","0.14418351845806"
"Ledig","2015","Hauptschule","5 Einkommensstärkstes Quintil","117","0.153508846790312","0.130658275560341","0.176359418020283"
"Ledig","2015","Realschule","1 Einkommensschwächstes Quintil","343","0.417161840411681","0.383954609483271","0.450369071340091"
"Ledig","2015","Realschule","2","318","0.344342867827416","0.316402957848462","0.37228277780637"
"Ledig","2015","Realschule","3","336","0.277458829163775","0.253645024883968","0.301272633443582"
"Ledig","2015","Realschule","4","346","0.229753841159246","0.209733045728045","0.249774636590448"
"Ledig","2015","Realschule","5 Einkommensstärkstes Quintil","305","0.250046201051707","0.228880509937364","0.27121189216605"
"Ledig","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","308","0.611857282080349","0.575363103475186","0.648351460685512"
"Ledig","2015","(Fach-)Abitur","2","262","0.433937247459755","0.398467082055914","0.469407412863596"
"Ledig","2015","(Fach-)Abitur","3","256","0.430551019600634","0.39433292575091","0.466769113450359"
"Ledig","2015","(Fach-)Abitur","4","340","0.417746015311148","0.38713252096301","0.448359509659286"
"Ledig","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","321","0.362581864809404","0.3327257241139","0.392438005504908"
"Ledig","2015","AkademikerIn","1 Einkommensschwächstes Quintil","132","0.434303082515276","0.38560689994157","0.482999265088983"
"Ledig","2015","AkademikerIn","2","125","0.354588951223895","0.314753108769674","0.394424793678116"
"Ledig","2015","AkademikerIn","3","146","0.309520374466081","0.275611057629267","0.343429691302895"
"Ledig","2015","AkademikerIn","4","274","0.278384345398035","0.255867054280883","0.300901636515187"
"Ledig","2015","AkademikerIn","5 Einkommensstärkstes Quintil","574","0.287220392959252","0.271582604283115","0.30285818163539"
"Geschieden","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","29","","",""
"Geschieden","2015","(noch) kein Abschluss","2","13","","",""
"Geschieden","2015","(noch) kein Abschluss","3","6","","",""
"Geschieden","2015","(noch) kein Abschluss","4","4","","",""
"Geschieden","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Geschieden","2015","Hauptschule","1 Einkommensschwächstes Quintil","247","0.188738406395649","0.16976555238643","0.207711260404867"
"Geschieden","2015","Hauptschule","2","189","0.117793576680842","0.103135697137091","0.132451456224592"
"Geschieden","2015","Hauptschule","3","111","0.0641392782223697","0.052624225139786","0.0756543313049534"
"Geschieden","2015","Hauptschule","4","120","0.083013996856541","0.0696730601191166","0.0963549335939655"
"Geschieden","2015","Hauptschule","5 Einkommensstärkstes Quintil","65","0.0721403801949618","0.0557401669259479","0.0885405934639757"
"Geschieden","2015","Realschule","1 Einkommensschwächstes Quintil","171","0.226709556848526","0.198511925955898","0.254907187741153"
"Geschieden","2015","Realschule","2","160","0.136417669962603","0.116235017167615","0.156600322757591"
"Geschieden","2015","Realschule","3","128","0.0858211531983507","0.0709237365919961","0.100718569804705"
"Geschieden","2015","Realschule","4","168","0.109054315650836","0.0942194980908074","0.123889133210865"
"Geschieden","2015","Realschule","5 Einkommensstärkstes Quintil","125","0.100322581674697","0.0856384649319384","0.115006698417456"
"Geschieden","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","56","0.0902940540291669","0.0688314260332427","0.111756682025091"
"Geschieden","2015","(Fach-)Abitur","2","63","0.107887751778773","0.0856846688047236","0.130090834752822"
"Geschieden","2015","(Fach-)Abitur","3","41","0.0624950565386165","0.0447900747341236","0.0802000383431093"
"Geschieden","2015","(Fach-)Abitur","4","62","0.0521490251966808","0.0383485627461885","0.065949487647173"
"Geschieden","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","65","0.0877190389339857","0.0701507421303238","0.105287335737648"
"Geschieden","2015","AkademikerIn","1 Einkommensschwächstes Quintil","52","0.179758973977041","0.142034552439249","0.217483395514832"
"Geschieden","2015","AkademikerIn","2","60","0.127600783920892","0.0998178879202737","0.155383679921511"
"Geschieden","2015","AkademikerIn","3","54","0.0815529087518477","0.0614783603339699","0.101627457169725"
"Geschieden","2015","AkademikerIn","4","87","0.07570583699254","0.0624162785096449","0.0889953954754351"
"Geschieden","2015","AkademikerIn","5 Einkommensstärkstes Quintil","224","0.0817127307600758","0.072245472708895","0.0911799888112567"
"Verwitwet","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","9","","",""
"Verwitwet","2015","(noch) kein Abschluss","2","5","","",""
"Verwitwet","2015","(noch) kein Abschluss","3","10","","",""
"Verwitwet","2015","(noch) kein Abschluss","4","2","","",""
"Verwitwet","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Verwitwet","2015","Hauptschule","1 Einkommensschwächstes Quintil","98","0.104978442628879","0.0901160450204537","0.119840840237305"
"Verwitwet","2015","Hauptschule","2","152","0.147816159795304","0.131678043488423","0.163954276102186"
"Verwitwet","2015","Hauptschule","3","234","0.194695817883649","0.176085380130408","0.213306255636889"
"Verwitwet","2015","Hauptschule","4","201","0.16356777285408","0.145682582850591","0.181452962857569"
"Verwitwet","2015","Hauptschule","5 Einkommensstärkstes Quintil","102","0.119384381804325","0.0988308672842168","0.139937896324433"
"Verwitwet","2015","Realschule","1 Einkommensschwächstes Quintil","18","","",""
"Verwitwet","2015","Realschule","2","35","0.0509540146730955","0.0380232593617849","0.0638847699844062"
"Verwitwet","2015","Realschule","3","57","0.0683890330591612","0.0549642049433862","0.0818138611749363"
"Verwitwet","2015","Realschule","4","76","0.061439729957587","0.0500111860992336","0.0728682738159405"
"Verwitwet","2015","Realschule","5 Einkommensstärkstes Quintil","63","0.0448369887729076","0.0347220784722457","0.0549518990735694"
"Verwitwet","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","13","","",""
"Verwitwet","2015","(Fach-)Abitur","2","11","","",""
"Verwitwet","2015","(Fach-)Abitur","3","17","","",""
"Verwitwet","2015","(Fach-)Abitur","4","24","","",""
"Verwitwet","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","14","","",""
"Verwitwet","2015","AkademikerIn","1 Einkommensschwächstes Quintil","11","","",""
"Verwitwet","2015","AkademikerIn","2","16","","",""
"Verwitwet","2015","AkademikerIn","3","20","","",""
"Verwitwet","2015","AkademikerIn","4","62","0.0585692893441964","0.0467723343444747","0.0703662443439181"
"Verwitwet","2015","AkademikerIn","5 Einkommensstärkstes Quintil","99","0.0398311955769983","0.0330723030921386","0.046590088061858"
"Zusammenlebend","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","848","0.396624262253452","0.370644025925251","0.422604498581653"
"Zusammenlebend","2016","(noch) kein Abschluss","2","98","0.278427965671565","0.230358296713599","0.326497634629531"
"Zusammenlebend","2016","(noch) kein Abschluss","3","43","0.220067165119882","0.161466343744571","0.278667986495194"
"Zusammenlebend","2016","(noch) kein Abschluss","4","29","","",""
"Zusammenlebend","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","15","","",""
"Zusammenlebend","2016","Hauptschule","1 Einkommensschwächstes Quintil","923","0.378346618984667","0.356300737173788","0.400392500795546"
"Zusammenlebend","2016","Hauptschule","2","1032","0.536703029859639","0.512598762381027","0.560807297338251"
"Zusammenlebend","2016","Hauptschule","3","980","0.563284620578436","0.538134736805244","0.588434504351628"
"Zusammenlebend","2016","Hauptschule","4","1143","0.632545426222063","0.609519095603695","0.655571756840431"
"Zusammenlebend","2016","Hauptschule","5 Einkommensstärkstes Quintil","638","0.623427803209891","0.59238739843295","0.654468207986833"
"Zusammenlebend","2016","Realschule","1 Einkommensschwächstes Quintil","212","0.266402124850252","0.233884651628431","0.298919598072074"
"Zusammenlebend","2016","Realschule","2","485","0.412248353744908","0.381523768735128","0.442972938754688"
"Zusammenlebend","2016","Realschule","3","697","0.514599854424754","0.486298679697629","0.54290102915188"
"Zusammenlebend","2016","Realschule","4","1081","0.580149183598685","0.556626133639917","0.603672233557454"
"Zusammenlebend","2016","Realschule","5 Einkommensstärkstes Quintil","1034","0.601038284609397","0.57640462791151","0.625671941307283"
"Zusammenlebend","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","512","0.216201498322174","0.190441540269313","0.241961456375036"
"Zusammenlebend","2016","(Fach-)Abitur","2","322","0.380701287922377","0.342905298087235","0.418497277757519"
"Zusammenlebend","2016","(Fach-)Abitur","3","330","0.409970181793619","0.371984644599499","0.447955718987738"
"Zusammenlebend","2016","(Fach-)Abitur","4","517","0.445075221523581","0.413422805260727","0.476727637786434"
"Zusammenlebend","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","561","0.502284747889086","0.471028502897974","0.533540992880199"
"Zusammenlebend","2016","AkademikerIn","1 Einkommensschwächstes Quintil","487","0.307339094591547","0.276044156615081","0.338634032568013"
"Zusammenlebend","2016","AkademikerIn","2","266","0.392054042562364","0.347439686314685","0.436668398810043"
"Zusammenlebend","2016","AkademikerIn","3","440","0.521037937895848","0.482633921772604","0.559441954019092"
"Zusammenlebend","2016","AkademikerIn","4","896","0.545039069039022","0.518426437694684","0.57165170038336"
"Zusammenlebend","2016","AkademikerIn","5 Einkommensstärkstes Quintil","2248","0.589937625216746","0.572797006116331","0.607078244317162"
"Getrennt lebend","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","79","0.0447194363188658","0.033742701602621","0.0556961710351106"
"Getrennt lebend","2016","(noch) kein Abschluss","2","10","","",""
"Getrennt lebend","2016","(noch) kein Abschluss","3","4","","",""
"Getrennt lebend","2016","(noch) kein Abschluss","4","","","",""
"Getrennt lebend","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Getrennt lebend","2016","Hauptschule","1 Einkommensschwächstes Quintil","117","0.0496709314463032","0.0397945795621285","0.0595472833304779"
"Getrennt lebend","2016","Hauptschule","2","48","0.0224649291408135","0.0153015838671417","0.0296282744144853"
"Getrennt lebend","2016","Hauptschule","3","34","0.0185312486805936","0.0116927089767039","0.0253697883844832"
"Getrennt lebend","2016","Hauptschule","4","31","0.0146737648913679","0.0089307776849079","0.0204167520978279"
"Getrennt lebend","2016","Hauptschule","5 Einkommensstärkstes Quintil","19","","",""
"Getrennt lebend","2016","Realschule","1 Einkommensschwächstes Quintil","31","0.0268417097193121","0.0149535194393146","0.0387298999993095"
"Getrennt lebend","2016","Realschule","2","42","0.0347659986626585","0.0233318642266133","0.0462001330987037"
"Getrennt lebend","2016","Realschule","3","30","0.0268514657363805","0.0176978379838925","0.0360050934888684"
"Getrennt lebend","2016","Realschule","4","39","0.0228003638053576","0.0156859548843533","0.0299147727263619"
"Getrennt lebend","2016","Realschule","5 Einkommensstärkstes Quintil","24","","",""
"Getrennt lebend","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","48","0.0461610078784341","0.0330302811013767","0.0592917346554915"
"Getrennt lebend","2016","(Fach-)Abitur","2","24","","",""
"Getrennt lebend","2016","(Fach-)Abitur","3","16","","",""
"Getrennt lebend","2016","(Fach-)Abitur","4","13","","",""
"Getrennt lebend","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","20","","",""
"Getrennt lebend","2016","AkademikerIn","1 Einkommensschwächstes Quintil","58","0.0475904833309035","0.0331501647666304","0.0620308018951766"
"Getrennt lebend","2016","AkademikerIn","2","24","","",""
"Getrennt lebend","2016","AkademikerIn","3","17","","",""
"Getrennt lebend","2016","AkademikerIn","4","36","0.0330374625118991","0.0234854448918017","0.0425894801319966"
"Getrennt lebend","2016","AkademikerIn","5 Einkommensstärkstes Quintil","72","0.0269888290854881","0.02134141763904","0.0326362405319362"
"Ledig","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","368","0.440093726014337","0.413731031760294","0.466456420268381"
"Ledig","2016","(noch) kein Abschluss","2","204","0.595381764226663","0.54274425288584","0.648019275567486"
"Ledig","2016","(noch) kein Abschluss","3","133","0.682184791090163","0.616322652074441","0.748046930105885"
"Ledig","2016","(noch) kein Abschluss","4","153","0.740419112083917","0.677751328721173","0.80308689544666"
"Ledig","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","140","0.740634273236469","0.672722308389332","0.808546238083606"
"Ledig","2016","Hauptschule","1 Einkommensschwächstes Quintil","500","0.285969845790709","0.265428599343044","0.306511092238374"
"Ledig","2016","Hauptschule","2","259","0.172122613513176","0.153875290486184","0.190369936540168"
"Ledig","2016","Hauptschule","3","166","0.143798956869838","0.126006392880205","0.16159152085947"
"Ledig","2016","Hauptschule","4","182","0.12040854533209","0.104865138905598","0.135951951758582"
"Ledig","2016","Hauptschule","5 Einkommensstärkstes Quintil","114","0.149323439438563","0.126490785611973","0.172156093265152"
"Ledig","2016","Realschule","1 Einkommensschwächstes Quintil","304","0.465401689779552","0.42871177648799","0.502091603071115"
"Ledig","2016","Realschule","2","285","0.332130083513399","0.302732632072056","0.361527534954743"
"Ledig","2016","Realschule","3","290","0.279751073858087","0.254332752103393","0.305169395612782"
"Ledig","2016","Realschule","4","329","0.224797341483559","0.204900712604679","0.24469397036244"
"Ledig","2016","Realschule","5 Einkommensstärkstes Quintil","277","0.248685300691308","0.226940861765345","0.270429739617272"
"Ledig","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","359","0.637420038134995","0.607336539459649","0.667503536810341"
"Ledig","2016","(Fach-)Abitur","2","212","0.437863765462866","0.399245411755825","0.476482119169907"
"Ledig","2016","(Fach-)Abitur","3","228","0.452801693312345","0.414357429316859","0.49124595730783"
"Ledig","2016","(Fach-)Abitur","4","333","0.428041485071328","0.396527864805893","0.459555105336764"
"Ledig","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","314","0.360647455183518","0.330629371277681","0.390665539089356"
"Ledig","2016","AkademikerIn","1 Einkommensschwächstes Quintil","226","0.492621663489115","0.458711680914025","0.526531646064205"
"Ledig","2016","AkademikerIn","2","102","0.35392078694428","0.31022243131186","0.3976191425767"
"Ledig","2016","AkademikerIn","3","123","0.307943736606571","0.2724544064705","0.343433066742643"
"Ledig","2016","AkademikerIn","4","247","0.261197344466288","0.237720725494153","0.284673963438422"
"Ledig","2016","AkademikerIn","5 Einkommensstärkstes Quintil","544","0.279370065784484","0.263733384679293","0.295006746889675"
"Geschieden","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","36","0.0837341434400156","0.0690238417389061","0.0984444451411252"
"Geschieden","2016","(noch) kein Abschluss","2","17","","",""
"Geschieden","2016","(noch) kein Abschluss","3","5","","",""
"Geschieden","2016","(noch) kein Abschluss","4","3","","",""
"Geschieden","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Geschieden","2016","Hauptschule","1 Einkommensschwächstes Quintil","226","0.18480761789697","0.167163563542247","0.202451672251694"
"Geschieden","2016","Hauptschule","2","175","0.127325342427844","0.111212179704353","0.143438505151334"
"Geschieden","2016","Hauptschule","3","104","0.081737279414267","0.067845228763425","0.095629330065109"
"Geschieden","2016","Hauptschule","4","128","0.0851516279981942","0.0718210774812557","0.0984821785151327"
"Geschieden","2016","Hauptschule","5 Einkommensstärkstes Quintil","58","0.0683911856969707","0.0522205524374524","0.0845618189564891"
"Geschieden","2016","Realschule","1 Einkommensschwächstes Quintil","148","0.21635787370082","0.186070322858784","0.246645424542856"
"Geschieden","2016","Realschule","2","138","0.159294891369618","0.136452982169368","0.182136800569869"
"Geschieden","2016","Realschule","3","129","0.116969472268755","0.0987706280998782","0.135168316437632"
"Geschieden","2016","Realschule","4","164","0.103766444502375","0.0892314338179695","0.118301455186779"
"Geschieden","2016","Realschule","5 Einkommensstärkstes Quintil","117","0.0932663434748549","0.0786373465483424","0.107895340401367"
"Geschieden","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","49","0.0924399647493261","0.0743148337304911","0.110565095768161"
"Geschieden","2016","(Fach-)Abitur","2","62","0.117414999352711","0.09235716561437","0.142472833091051"
"Geschieden","2016","(Fach-)Abitur","3","51","0.0735197717962098","0.0533627989716188","0.0936767446208007"
"Geschieden","2016","(Fach-)Abitur","4","60","0.0581838834636858","0.0432745745631321","0.0730931923642395"
"Geschieden","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","71","0.0880315912108465","0.0703190650266635","0.10574411739503"
"Geschieden","2016","AkademikerIn","1 Einkommensschwächstes Quintil","52","0.124685940084965","0.102278329544979","0.147093550624951"
"Geschieden","2016","AkademikerIn","2","57","0.163347860588778","0.129564848894049","0.197130872283506"
"Geschieden","2016","AkademikerIn","3","50","0.0870023593636653","0.065335709985408","0.108669008741923"
"Geschieden","2016","AkademikerIn","4","101","0.102286839867145","0.0860924114027651","0.118481268331524"
"Geschieden","2016","AkademikerIn","5 Einkommensstärkstes Quintil","200","0.0627135819580249","0.0542643844878187","0.071162779428231"
"Verwitwet","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","31","0.034828431973329","0.025091351520308","0.0445655124263501"
"Verwitwet","2016","(noch) kein Abschluss","2","5","","",""
"Verwitwet","2016","(noch) kein Abschluss","3","7","","",""
"Verwitwet","2016","(noch) kein Abschluss","4","3","","",""
"Verwitwet","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Verwitwet","2016","Hauptschule","1 Einkommensschwächstes Quintil","93","0.101204985881351","0.0874949157059789","0.114915056056722"
"Verwitwet","2016","Hauptschule","2","130","0.141384085058528","0.12454195897138","0.158226211145676"
"Verwitwet","2016","Hauptschule","3","210","0.192647894456866","0.17264990123806","0.212645887675672"
"Verwitwet","2016","Hauptschule","4","200","0.147220635556285","0.130297542873845","0.164143728238725"
"Verwitwet","2016","Hauptschule","5 Einkommensstärkstes Quintil","107","0.135554195554317","0.113624351969631","0.157484039139003"
"Verwitwet","2016","Realschule","1 Einkommensschwächstes Quintil","15","","",""
"Verwitwet","2016","Realschule","2","36","0.0615606727094156","0.0465581458904351","0.0765631995283961"
"Verwitwet","2016","Realschule","3","52","0.0618281337120231","0.0481900311110501","0.0754662363129961"
"Verwitwet","2016","Realschule","4","78","0.0684866666100234","0.0564481260757269","0.0805252071443199"
"Verwitwet","2016","Realschule","5 Einkommensstärkstes Quintil","66","0.0426799940625799","0.0325115864330402","0.0528484016921196"
"Verwitwet","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","13","","",""
"Verwitwet","2016","(Fach-)Abitur","2","14","","",""
"Verwitwet","2016","(Fach-)Abitur","3","19","","",""
"Verwitwet","2016","(Fach-)Abitur","4","24","","",""
"Verwitwet","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","17","","",""
"Verwitwet","2016","AkademikerIn","1 Einkommensschwächstes Quintil","12","","",""
"Verwitwet","2016","AkademikerIn","2","11","","",""
"Verwitwet","2016","AkademikerIn","3","20","","",""
"Verwitwet","2016","AkademikerIn","4","65","0.0584392841156465","0.0459031520800595","0.0709754161512335"
"Verwitwet","2016","AkademikerIn","5 Einkommensstärkstes Quintil","99","0.0409898979552569","0.0340803679899919","0.0478994279205218"
"Zusammenlebend","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1056","0.334322703013","0.312264150133421","0.356381255892579"
"Zusammenlebend","2017","(noch) kein Abschluss","2","152","0.32755349440071","0.281845668087232","0.373261320714189"
"Zusammenlebend","2017","(noch) kein Abschluss","3","51","0.258674468576194","0.202566903238267","0.314782033914122"
"Zusammenlebend","2017","(noch) kein Abschluss","4","32","0.159723869199909","0.114036564381383","0.205411174018435"
"Zusammenlebend","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","22","","",""
"Zusammenlebend","2017","Hauptschule","1 Einkommensschwächstes Quintil","1008","0.350657499396303","0.329708035101713","0.371606963690893"
"Zusammenlebend","2017","Hauptschule","2","966","0.550738891778446","0.526235290400676","0.575242493156216"
"Zusammenlebend","2017","Hauptschule","3","1018","0.563003801500229","0.53832655349786","0.587681049502597"
"Zusammenlebend","2017","Hauptschule","4","1213","0.597434803836343","0.574897855267875","0.61997175240481"
"Zusammenlebend","2017","Hauptschule","5 Einkommensstärkstes Quintil","751","0.635406471732964","0.607243274462921","0.663569669003008"
"Zusammenlebend","2017","Realschule","1 Einkommensschwächstes Quintil","213","0.302952224451659","0.267350056086357","0.338554392816961"
"Zusammenlebend","2017","Realschule","2","452","0.370855122015136","0.34105074960555","0.400659494424722"
"Zusammenlebend","2017","Realschule","3","816","0.535682306359463","0.508979496734063","0.562385115984863"
"Zusammenlebend","2017","Realschule","4","1184","0.544205711976629","0.522201717308158","0.566209706645101"
"Zusammenlebend","2017","Realschule","5 Einkommensstärkstes Quintil","1365","0.592389425249237","0.571091965567217","0.613686884931257"
"Zusammenlebend","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","554","0.226093464145902","0.2015187332914","0.250668195000403"
"Zusammenlebend","2017","(Fach-)Abitur","2","337","0.353526438108963","0.318009967301054","0.389042908916872"
"Zusammenlebend","2017","(Fach-)Abitur","3","350","0.456569194451694","0.420160167242804","0.492978221660585"
"Zusammenlebend","2017","(Fach-)Abitur","4","518","0.422684529009904","0.393044361386295","0.452324696633514"
"Zusammenlebend","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","690","0.508179967329138","0.48019564892275","0.536164285735526"
"Zusammenlebend","2017","AkademikerIn","1 Einkommensschwächstes Quintil","532","0.313242818969591","0.283223171376684","0.343262466562499"
"Zusammenlebend","2017","AkademikerIn","2","285","0.479292807288413","0.434554702901933","0.524030911674893"
"Zusammenlebend","2017","AkademikerIn","3","445","0.484715382195029","0.446929423577588","0.522501340812469"
"Zusammenlebend","2017","AkademikerIn","4","927","0.543922280739023","0.517925091985343","0.569919469492702"
"Zusammenlebend","2017","AkademikerIn","5 Einkommensstärkstes Quintil","2629","0.578956040605847","0.563166415650295","0.5947456655614"
"Getrennt lebend","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","95","0.0487052938037508","0.0386404315865644","0.0587701560209373"
"Getrennt lebend","2017","(noch) kein Abschluss","2","13","","",""
"Getrennt lebend","2017","(noch) kein Abschluss","3","3","","",""
"Getrennt lebend","2017","(noch) kein Abschluss","4","1","","",""
"Getrennt lebend","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Getrennt lebend","2017","Hauptschule","1 Einkommensschwächstes Quintil","101","0.0502872010403524","0.0406927679403519","0.0598816341403529"
"Getrennt lebend","2017","Hauptschule","2","43","0.0242611615675373","0.0166818418956754","0.0318404812393992"
"Getrennt lebend","2017","Hauptschule","3","34","0.0225921117489942","0.0151991481781662","0.0299850753198221"
"Getrennt lebend","2017","Hauptschule","4","30","0.0132711548603823","0.0080123747456167","0.018529934975148"
"Getrennt lebend","2017","Hauptschule","5 Einkommensstärkstes Quintil","38","0.0316774621731028","0.0214295151142181","0.0419254092319875"
"Getrennt lebend","2017","Realschule","1 Einkommensschwächstes Quintil","21","","",""
"Getrennt lebend","2017","Realschule","2","41","0.0214420258299408","0.0125042656893012","0.0303797859705804"
"Getrennt lebend","2017","Realschule","3","37","0.0335740044732217","0.0239294634325703","0.0432185455138731"
"Getrennt lebend","2017","Realschule","4","45","0.0217519698938406","0.0153071715678009","0.0281967682198803"
"Getrennt lebend","2017","Realschule","5 Einkommensstärkstes Quintil","38","0.0256566268322615","0.0188039976484151","0.0325092560161079"
"Getrennt lebend","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","62","0.053933124835371","0.0406625657788433","0.0672036838918986"
"Getrennt lebend","2017","(Fach-)Abitur","2","22","","",""
"Getrennt lebend","2017","(Fach-)Abitur","3","13","","",""
"Getrennt lebend","2017","(Fach-)Abitur","4","25","","",""
"Getrennt lebend","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","18","","",""
"Getrennt lebend","2017","AkademikerIn","1 Einkommensschwächstes Quintil","63","0.0617493957399256","0.0461704090733897","0.0773283824064616"
"Getrennt lebend","2017","AkademikerIn","2","20","","",""
"Getrennt lebend","2017","AkademikerIn","3","23","","",""
"Getrennt lebend","2017","AkademikerIn","4","39","0.028562192802835","0.0198677489194218","0.0372566366862482"
"Getrennt lebend","2017","AkademikerIn","5 Einkommensstärkstes Quintil","94","0.0279229252206659","0.0226540719255706","0.0331917785157612"
"Ledig","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","515","0.452357831165598","0.429084866629478","0.475630795701718"
"Ledig","2017","(noch) kein Abschluss","2","206","0.485615709321713","0.436940167834879","0.534291250808547"
"Ledig","2017","(noch) kein Abschluss","3","166","0.64750769574331","0.586295571733745","0.708719819752875"
"Ledig","2017","(noch) kein Abschluss","4","206","0.769963689966726","0.717478964092651","0.822448415840802"
"Ledig","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","153","0.783140905974933","0.722937562288466","0.843344249661401"
"Ledig","2017","Hauptschule","1 Einkommensschwächstes Quintil","572","0.297520719600376","0.277449682709179","0.317591756491574"
"Ledig","2017","Hauptschule","2","262","0.147969814733956","0.130478530823625","0.165461098644286"
"Ledig","2017","Hauptschule","3","188","0.148654169959201","0.130955371360591","0.16635296855781"
"Ledig","2017","Hauptschule","4","227","0.133389660367769","0.117765209667471","0.149014111068067"
"Ledig","2017","Hauptschule","5 Einkommensstärkstes Quintil","132","0.141266410830971","0.120886590853094","0.161646230808847"
"Ledig","2017","Realschule","1 Einkommensschwächstes Quintil","260","0.450981282736277","0.412430700808871","0.489531864663683"
"Ledig","2017","Realschule","2","326","0.394851676096966","0.364690350968139","0.425013001225794"
"Ledig","2017","Realschule","3","310","0.261969768737807","0.238426955572603","0.285512581903011"
"Ledig","2017","Realschule","4","445","0.248782341432724","0.229682568089928","0.26788211477552"
"Ledig","2017","Realschule","5 Einkommensstärkstes Quintil","391","0.249479178909497","0.230724917708546","0.268233440110448"
"Ledig","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","427","0.606496137007507","0.577795665710433","0.635196608304581"
"Ledig","2017","(Fach-)Abitur","2","271","0.455732028558079","0.418731780466807","0.492732276649351"
"Ledig","2017","(Fach-)Abitur","3","267","0.409159361833376","0.373220437745746","0.445098285921006"
"Ledig","2017","(Fach-)Abitur","4","417","0.434520179421868","0.404777546430485","0.464262812413251"
"Ledig","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","419","0.370823941763258","0.343786049507998","0.397861834018517"
"Ledig","2017","AkademikerIn","1 Einkommensschwächstes Quintil","247","0.431708764821814","0.399650180884614","0.463767348759015"
"Ledig","2017","AkademikerIn","2","103","0.314742155616505","0.273152550233429","0.356331760999581"
"Ledig","2017","AkademikerIn","3","139","0.350319673315018","0.314249720348512","0.386389626281524"
"Ledig","2017","AkademikerIn","4","286","0.281170245442379","0.257704398291599","0.30463609259316"
"Ledig","2017","AkademikerIn","5 Einkommensstärkstes Quintil","663","0.277941863687601","0.263615091178625","0.292268636196576"
"Geschieden","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","48","0.122532020819173","0.107199885387678","0.137864156250667"
"Geschieden","2017","(noch) kein Abschluss","2","25","","",""
"Geschieden","2017","(noch) kein Abschluss","3","7","","",""
"Geschieden","2017","(noch) kein Abschluss","4","3","","",""
"Geschieden","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Geschieden","2017","Hauptschule","1 Einkommensschwächstes Quintil","226","0.19952152081343","0.181976085608523","0.217066956018336"
"Geschieden","2017","Hauptschule","2","187","0.134155820658817","0.117366533214429","0.150945108103204"
