year,bula_h,quintil_oecd_hh,hlf0186,proportion,n,N,proportion_lower_confidence,proportion_lower_confidence,proportion_upper_confidence,proportion_upper_confidence
2017,Bavaria,5th Quintile,Yes,1.00000,565,17527,0,0.90662,0,1.09535
2017,Berlin,1st Quintile,Yes,0.33383,64,17527,0,0.24705,0,0.42233
2017,Berlin,1st Quintile,No,0.66617,153,17527,0,0.53115,0,0.78993
2017,Berlin,2nd Quintile,Yes,0.62546,94,17527,0,0.51414,0,0.75268
2017,Berlin,2nd Quintile,No,0.37454,56,17527,0,0.29703,0,0.46483
2017,Berlin,3rd Quintile,Yes,1.00000,95,17527,0,0.81235,0,1.16518
2017,Berlin,4th Quintile,Yes,1.00000,96,17527,0,0.80246,0,1.19215
2017,Berlin,5th Quintile,Yes,1.00000,111,17527,0,0.83726,0,1.20588
2017,Brandenburg,1st Quintile,Yes,0.47714,71,17527,0,0.37531,0,0.58052
2017,Brandenburg,1st Quintile,No,0.52286,159,17527,0,0.41612,0,0.66659
2017,Brandenburg,2nd Quintile,Yes,0.73818,111,17527,0,0.61228,0,0.88616
2017,Brandenburg,2nd Quintile,No,0.26182,50,17527,0,0.16395,0,0.36856
2017,Brandenburg,3rd Quintile,Yes,1.00000,122,17527,0,0.83557,0,1.16294
2017,Brandenburg,4th Quintile,Yes,1.00000,87,17527,0,0.79325,0,1.20793
2017,Brandenburg,5th Quintile,Yes,1.00000,67,17527,0,0.77521,0,1.27210
2017,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.38678,38,17527,0,0.26191,0,0.54669
2017,Mecklenburg-Western Pomerania,1st Quintile,No,0.61322,109,17527,0,0.48946,0,0.77206
2017,Mecklenburg-Western Pomerania,2nd Quintile,Yes,1.00000,71,17527,0,0.77406,0,1.22687
2017,Mecklenburg-Western Pomerania,3rd Quintile,Yes,1.00000,66,17527,0,0.74026,0,1.25902
2017,Mecklenburg-Western Pomerania,4th Quintile,Yes,1.00000,37,17527,0,0.68518,0,1.31273
2017,Mecklenburg-Western Pomerania,5th Quintile,Yes,1.00000,38,17527,0,0.79541,0,1.22135
2017,Saxony,1st Quintile,Yes,0.41787,103,17527,0,0.34848,0,0.48655
2017,Saxony,1st Quintile,No,0.58213,218,17527,0,0.47050,0,0.68811
2017,Saxony,2nd Quintile,Yes,0.73212,212,17527,0,0.64330,0,0.81551
2017,Saxony,2nd Quintile,No,0.26788,59,17527,0,0.18954,0,0.37094
2017,Saxony,3rd Quintile,Yes,1.00000,199,17527,0,0.85887,0,1.15187
2017,Saxony,4th Quintile,Yes,1.00000,152,17527,0,0.82258,0,1.14758
2017,Saxony,5th Quintile,Yes,1.00000,93,17527,0,0.81506,0,1.19735
2017,Saxony-Anhalt,1st Quintile,Yes,0.42666,54,17527,0,0.30107,0,0.56364
2017,Saxony-Anhalt,1st Quintile,No,0.57334,175,17527,0,0.42231,0,0.73662
2017,Saxony-Anhalt,2nd Quintile,Yes,0.77681,101,17527,0,0.64829,0,0.93724
2017,Saxony-Anhalt,2nd Quintile,No,0.22319,35,17527,0,0.15542,0,0.31469
2017,Saxony-Anhalt,3rd Quintile,Yes,1.00000,89,17527,0,0.81331,0,1.21364
2017,Saxony-Anhalt,4th Quintile,Yes,1.00000,80,17527,0,0.80840,0,1.20910
2017,Saxony-Anhalt,5th Quintile,Yes,1.00000,69,17527,0,0.81305,0,1.24213
2017,Thuringa,1st Quintile,Yes,0.39645,46,17527,0,0.28202,0,0.53708
2017,Thuringa,1st Quintile,No,0.60355,136,17527,0,0.45075,0,0.77284
2017,Thuringa,2nd Quintile,Yes,0.74404,113,17527,0,0.61282,0,0.85746
2017,Thuringa,2nd Quintile,No,0.25596,53,17527,0,0.18725,0,0.33037
2017,Thuringa,3rd Quintile,Yes,1.00000,111,17527,0,0.85882,0,1.17209
2017,Thuringa,4th Quintile,Yes,1.00000,92,17527,0,0.74641,0,1.26129
2017,Thuringa,5th Quintile,Yes,1.00000,63,17527,0,0.71781,0,1.34419
2018,Schleswig-Holstein,1st Quintile,Yes,0.34963,46,17155,0,0.22907,0,0.48032
2018,Schleswig-Holstein,1st Quintile,No,0.65037,184,17155,0,0.49323,0,0.80500
2018,Schleswig-Holstein,2nd Quintile,Yes,0.67363,82,17155,0,0.51227,0,0.90256
2018,Schleswig-Holstein,2nd Quintile,No,0.32637,58,17155,0,0.21646,0,0.43184
2018,Schleswig-Holstein,3rd Quintile,Yes,1.00000,92,17155,0,0.77657,0,1.19859
2018,Schleswig-Holstein,4th Quintile,Yes,1.00000,81,17155,0,0.80851,0,1.21923
2018,Schleswig-Holstein,5th Quintile,Yes,1.00000,95,17155,0,0.78263,0,1.20124
2018,Hamburg,1st Quintile,Yes,0.60364,39,17155,0,0.39331,0,0.81394
2018,Hamburg,1st Quintile,No,0.39636,70,17155,0,0.27989,0,0.53019
2018,Hamburg,2nd Quintile,Yes,1.00000,32,17155,0,0.69524,0,1.33528
2018,Hamburg,3rd Quintile,Yes,1.00000,47,17155,0,0.75662,0,1.25317
2018,Hamburg,4th Quintile,Yes,1.00000,53,17155,0,0.76451,0,1.24091
2018,Hamburg,5th Quintile,Yes,1.00000,70,17155,0,0.73081,0,1.33687
2018,Lower Saxony,1st Quintile,Yes,0.37421,122,17155,0,0.30229,0,0.46457
2018,Lower Saxony,1st Quintile,No,0.62579,467,17155,0,0.52684,0,0.73178
2018,Lower Saxony,2nd Quintile,Yes,0.71509,207,17155,0,0.60554,0,0.82179
2018,Lower Saxony,2nd Quintile,No,0.28491,108,17155,0,0.21797,0,0.35179
2018,Lower Saxony,3rd Quintile,Yes,0.84520,245,17155,0,0.72788,0,0.96679
2018,Lower Saxony,3rd Quintile,No,0.15480,50,17155,0,0.11058,0,0.21389
2018,Lower Saxony,4th Quintile,Yes,1.00000,257,17155,0,0.89657,0,1.12678
2018,Lower Saxony,5th Quintile,Yes,1.00000,271,17155,0,0.88598,0,1.11178
2018,Bremen,1st Quintile,No,1.00000,66,17155,0,0.62906,0,1.43861
2018,Bremen,5th Quintile,Yes,1.00000,33,17155,0,0.62092,0,1.45743
2018,North Rhine-Westphalia,1st Quintile,Yes,0.38338,290,17155,0,0.32611,0,0.44385
2018,North Rhine-Westphalia,1st Quintile,No,0.61662,837,17155,0,0.54274,0,0.69092
2018,North Rhine-Westphalia,2nd Quintile,Yes,0.69257,435,17155,0,0.63464,0,0.76130
2018,North Rhine-Westphalia,2nd Quintile,No,0.30743,287,17155,0,0.26092,0,0.35502
2018,North Rhine-Westphalia,3rd Quintile,Yes,0.84591,465,17155,0,0.77068,0,0.91647
2018,North Rhine-Westphalia,3rd Quintile,No,0.15409,121,17155,0,0.11516,0,0.19010
2018,North Rhine-Westphalia,4th Quintile,Yes,0.88787,510,17155,0,0.82313,0,0.96672
2018,North Rhine-Westphalia,4th Quintile,No,0.11213,73,17155,0,0.08630,0,0.13929
2018,North Rhine-Westphalia,5th Quintile,Yes,0.95068,626,17155,0,0.87966,0,1.03477
2018,North Rhine-Westphalia,5th Quintile,No,0.04932,35,17155,0,0.03372,0,0.06817
2018,Hesse,1st Quintile,Yes,0.39744,92,17155,0,0.30266,0,0.50971
2018,Hesse,1st Quintile,No,0.60256,290,17155,0,0.47812,0,0.76107
2018,Hesse,2nd Quintile,Yes,0.71513,105,17155,0,0.57178,0,0.88753
2018,Hesse,2nd Quintile,No,0.28487,91,17155,0,0.20911,0,0.37055
2018,Hesse,3rd Quintile,Yes,0.80049,144,17155,0,0.68808,0,0.95001
2018,Hesse,3rd Quintile,No,0.19951,37,17155,0,0.12597,0,0.28317
2018,Hesse,4th Quintile,Yes,1.00000,181,17155,0,0.84366,0,1.15136
2018,Hesse,5th Quintile,Yes,1.00000,244,17155,0,0.89776,0,1.12603
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.28267,68,17155,0,0.20848,0,0.37402
2018,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.71733,289,17155,0,0.54351,0,0.92411
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.66174,122,17155,0,0.55140,0,0.79024
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.33826,80,17155,0,0.25693,0,0.43705
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.82742,133,17155,0,0.68796,0,0.96382
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.17258,32,17155,0,0.09398,0,0.25970
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,1.00000,159,17155,0,0.88678,0,1.15723
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,1.00000,152,17155,0,0.83671,0,1.15989
2018,Baden-Wuerttemberg,1st Quintile,Yes,0.39216,99,17155,0,0.30556,0,0.50114
2018,Baden-Wuerttemberg,1st Quintile,No,0.60784,327,17155,0,0.47549,0,0.72295
2018,Baden-Wuerttemberg,2nd Quintile,Yes,0.70943,209,17155,0,0.59892,0,0.80247
2018,Baden-Wuerttemberg,2nd Quintile,No,0.29057,110,17155,0,0.23900,0,0.36353
2018,Baden-Wuerttemberg,3rd Quintile,Yes,0.82507,260,17155,0,0.73163,0,0.91582
2018,Baden-Wuerttemberg,3rd Quintile,No,0.17493,52,17155,0,0.12893,0,0.24340
2018,Baden-Wuerttemberg,4th Quintile,Yes,0.93061,347,17155,0,0.83393,0,1.03409
2018,Baden-Wuerttemberg,4th Quintile,No,0.06939,37,17155,0,0.04921,0,0.09021
2018,Baden-Wuerttemberg,5th Quintile,Yes,1.00000,401,17155,0,0.91473,0,1.10201
2018,Bavaria,1st Quintile,Yes,0.44114,184,17155,0,0.37062,0,0.51654
2018,Bavaria,1st Quintile,No,0.55886,395,17155,0,0.46572,0,0.65724
2018,Bavaria,2nd Quintile,Yes,0.78481,343,17155,0,0.67923,0,0.88587
2018,Bavaria,2nd Quintile,No,0.21519,144,17155,0,0.16951,0,0.27530
2018,Bavaria,3rd Quintile,Yes,0.83109,364,17155,0,0.73401,0,0.93050
2018,Bavaria,3rd Quintile,No,0.16891,85,17155,0,0.13046,0,0.21003
2018,Bavaria,4th Quintile,Yes,0.88509,462,17155,0,0.81166,0,0.96978
2018,Bavaria,4th Quintile,No,0.11491,60,17155,0,0.08343,0,0.14729
2018,Bavaria,5th Quintile,Yes,1.00000,563,17155,0,0.91743,0,1.09126
2018,Berlin,1st Quintile,Yes,0.29005,67,17155,0,0.22597,0,0.36199
2018,Berlin,1st Quintile,No,0.70995,191,17155,0,0.56141,0,0.86769
2018,Berlin,2nd Quintile,Yes,0.68413,96,17155,0,0.56882,0,0.81152
2018,Berlin,2nd Quintile,No,0.31587,50,17155,0,0.23788,0,0.40827
2018,Berlin,3rd Quintile,Yes,1.00000,98,17155,0,0.81904,0,1.19001
2018,Berlin,4th Quintile,Yes,1.00000,104,17155,0,0.82995,0,1.19016
2018,Berlin,5th Quintile,Yes,1.00000,115,17155,0,0.80055,0,1.18636
2018,Brandenburg,1st Quintile,Yes,0.45285,78,17155,0,0.36157,0,0.55097
2018,Brandenburg,1st Quintile,No,0.54715,172,17155,0,0.40217,0,0.67506
2018,Brandenburg,2nd Quintile,Yes,0.75625,125,17155,0,0.62410,0,0.89975
2018,Brandenburg,2nd Quintile,No,0.24375,49,17155,0,0.15737,0,0.31493
2018,Brandenburg,3rd Quintile,Yes,1.00000,123,17155,0,0.84009,0,1.21024
2018,Brandenburg,4th Quintile,Yes,1.00000,76,17155,0,0.80383,0,1.24885
2018,Brandenburg,5th Quintile,Yes,1.00000,61,17155,0,0.77500,0,1.28429
2018,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.39420,49,17155,0,0.27306,0,0.52010
2018,Mecklenburg-Western Pomerania,1st Quintile,No,0.60580,114,17155,0,0.45109,0,0.80147
2018,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.68920,72,17155,0,0.53459,0,0.88170
2018,Mecklenburg-Western Pomerania,2nd Quintile,No,0.31080,36,17155,0,0.23897,0,0.39199
2018,Mecklenburg-Western Pomerania,3rd Quintile,Yes,1.00000,50,17155,0,0.71486,0,1.33523
2018,Mecklenburg-Western Pomerania,4th Quintile,Yes,1.00000,42,17155,0,0.74381,0,1.20640
2018,Mecklenburg-Western Pomerania,5th Quintile,Yes,1.00000,35,17155,0,0.66296,0,1.43787
2018,Saxony,1st Quintile,Yes,0.40664,95,17155,0,0.30559,0,0.53808
2018,Saxony,1st Quintile,No,0.59336,186,17155,0,0.44700,0,0.71240
2018,Saxony,2nd Quintile,Yes,0.79418,242,17155,0,0.69709,0,0.91682
2018,Saxony,2nd Quintile,No,0.20582,71,17155,0,0.16145,0,0.26130
2018,Saxony,3rd Quintile,Yes,1.00000,198,17155,0,0.86047,0,1.17348
2018,Saxony,4th Quintile,Yes,1.00000,125,17155,0,0.82996,0,1.16715
2018,Saxony,5th Quintile,Yes,1.00000,94,17155,0,0.79343,0,1.19344
2018,Saxony-Anhalt,1st Quintile,Yes,0.47701,63,17155,0,0.33715,0,0.62117
2018,Saxony-Anhalt,1st Quintile,No,0.52299,160,17155,0,0.41309,0,0.61565
2018,Saxony-Anhalt,2nd Quintile,Yes,0.73409,99,17155,0,0.60499,0,0.88147
2018,Saxony-Anhalt,2nd Quintile,No,0.26591,50,17155,0,0.16279,0,0.37615
2018,Saxony-Anhalt,3rd Quintile,Yes,1.00000,99,17155,0,0.82924,0,1.20812
2018,Saxony-Anhalt,4th Quintile,Yes,1.00000,63,17155,0,0.79301,0,1.23698
2018,Saxony-Anhalt,5th Quintile,Yes,1.00000,58,17155,0,0.78103,0,1.22261
2018,Thuringa,1st Quintile,Yes,0.31724,62,17155,0,0.23834,0,0.41203
2018,Thuringa,1st Quintile,No,0.68276,153,17155,0,0.52105,0,0.83283
2018,Thuringa,2nd Quintile,Yes,0.77361,121,17155,0,0.64656,0,0.95794
2018,Thuringa,2nd Quintile,No,0.22639,51,17155,0,0.18192,0,0.27568
2018,Thuringa,3rd Quintile,Yes,1.00000,103,17155,0,0.77717,0,1.21563
2018,Thuringa,4th Quintile,Yes,1.00000,86,17155,0,0.75218,0,1.27691
2018,Thuringa,5th Quintile,Yes,1.00000,58,17155,0,0.72864,0,1.35522
2019,Schleswig-Holstein,1st Quintile,Yes,0.32056,38,15530,0,0.20444,0,0.46194
2019,Schleswig-Holstein,1st Quintile,No,0.67944,67,15530,0,0.52901,0,0.88838
2019,Schleswig-Holstein,2nd Quintile,Yes,0.70883,75,15530,0,0.53540,0,0.89439
2019,Schleswig-Holstein,2nd Quintile,No,0.29117,34,15530,0,0.21350,0,0.40024
2019,Schleswig-Holstein,3rd Quintile,Yes,1.00000,105,15530,0,0.76250,0,1.20476
2019,Schleswig-Holstein,4th Quintile,Yes,1.00000,93,15530,0,0.77507,0,1.25336
2019,Schleswig-Holstein,5th Quintile,Yes,1.00000,147,15530,0,0.76903,0,1.25731
2019,Hamburg,1st Quintile,Yes,1.00000,43,15530,0,0.67281,0,1.38789
2019,Hamburg,2nd Quintile,Yes,1.00000,41,15530,0,0.72539,0,1.27990
2019,Hamburg,3rd Quintile,Yes,1.00000,46,15530,0,0.73039,0,1.25113
2019,Hamburg,4th Quintile,Yes,1.00000,59,15530,0,0.76660,0,1.21200
2019,Hamburg,5th Quintile,Yes,1.00000,114,15530,0,0.73717,0,1.30254
2019,Lower Saxony,1st Quintile,Yes,0.47370,124,15530,0,0.39488,0,0.55905
2019,Lower Saxony,1st Quintile,No,0.52630,152,15530,0,0.44109,0,0.62467
2019,Lower Saxony,2nd Quintile,Yes,0.74655,208,15530,0,0.63904,0,0.85298
2019,Lower Saxony,2nd Quintile,No,0.25345,81,15530,0,0.19156,0,0.33371
2019,Lower Saxony,3rd Quintile,Yes,0.85420,224,15530,0,0.73546,0,0.99859
2019,Lower Saxony,3rd Quintile,No,0.14580,44,15530,0,0.10847,0,0.19107
2019,Lower Saxony,4th Quintile,Yes,1.00000,273,15530,0,0.86915,0,1.12765
2019,Lower Saxony,5th Quintile,Yes,1.00000,342,15530,0,0.86122,0,1.13198
2019,Bremen,5th Quintile,Yes,1.00000,32,15530,0,0.55763,0,1.39867
2019,North Rhine-Westphalia,1st Quintile,Yes,0.50171,286,15530,0,0.43059,0,0.57998
2019,North Rhine-Westphalia,1st Quintile,No,0.49829,346,15530,0,0.43322,0,0.55633
2019,North Rhine-Westphalia,2nd Quintile,Yes,0.73731,426,15530,0,0.66808,0,0.81267
2019,North Rhine-Westphalia,2nd Quintile,No,0.26269,171,15530,0,0.22509,0,0.30741
2019,North Rhine-Westphalia,3rd Quintile,Yes,0.84871,464,15530,0,0.76683,0,0.91921
2019,North Rhine-Westphalia,3rd Quintile,No,0.15129,77,15530,0,0.11278,0,0.19642
2019,North Rhine-Westphalia,4th Quintile,Yes,0.91098,529,15530,0,0.84177,0,0.99878
2019,North Rhine-Westphalia,4th Quintile,No,0.08902,52,15530,0,0.06637,0,0.11665
2019,North Rhine-Westphalia,5th Quintile,Yes,1.00000,892,15530,0,0.91351,0,1.09137
2019,Hesse,1st Quintile,Yes,0.44751,69,15530,0,0.34595,0,0.58280
2019,Hesse,1st Quintile,No,0.55249,89,15530,0,0.42525,0,0.65992
2019,Hesse,2nd Quintile,Yes,0.74324,114,15530,0,0.58310,0,0.87611
2019,Hesse,2nd Quintile,No,0.25676,48,15530,0,0.18503,0,0.31589
2019,Hesse,3rd Quintile,Yes,0.82960,153,15530,0,0.73271,0,0.96881
2019,Hesse,3rd Quintile,No,0.17040,33,15530,0,0.11310,0,0.22947
2019,Hesse,4th Quintile,Yes,1.00000,189,15530,0,0.83254,0,1.15809
2019,Hesse,5th Quintile,Yes,1.00000,367,15530,0,0.86364,0,1.16023
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.44338,72,15530,0,0.34794,0,0.55656
2019,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.55662,109,15530,0,0.42088,0,0.69042
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.77458,129,15530,0,0.64238,0,0.90602
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.22542,41,15530,0,0.15585,0,0.30080
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,1.00000,129,15530,0,0.80486,0,1.17160
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,1.00000,152,15530,0,0.84734,0,1.18639
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,1.00000,234,15530,0,0.83035,0,1.17081
2019,Baden-Wuerttemberg,1st Quintile,Yes,0.57550,112,15530,0,0.49950,0,0.67008
2019,Baden-Wuerttemberg,1st Quintile,No,0.42450,98,15530,0,0.33843,0,0.51476
2019,Baden-Wuerttemberg,2nd Quintile,Yes,0.74117,174,15530,0,0.63140,0,0.87007
2019,Baden-Wuerttemberg,2nd Quintile,No,0.25883,67,15530,0,0.21207,0,0.33422
2019,Baden-Wuerttemberg,3rd Quintile,Yes,0.88178,244,15530,0,0.77680,0,0.98111
2019,Baden-Wuerttemberg,3rd Quintile,No,0.11822,49,15530,0,0.08338,0,0.16035
2019,Baden-Wuerttemberg,4th Quintile,Yes,0.93074,338,15530,0,0.83951,0,1.05001
2019,Baden-Wuerttemberg,4th Quintile,No,0.06926,33,15530,0,0.03965,0,0.10672
2019,Baden-Wuerttemberg,5th Quintile,Yes,1.00000,554,15530,0,0.89639,0,1.09193
2019,Bavaria,1st Quintile,Yes,0.57919,173,15530,0,0.48818,0,0.68364
2019,Bavaria,1st Quintile,No,0.42081,158,15530,0,0.34694,0,0.49131
2019,Bavaria,2nd Quintile,Yes,0.77752,322,15530,0,0.68567,0,0.87300
2019,Bavaria,2nd Quintile,No,0.22248,115,15530,0,0.16765,0,0.27704
2019,Bavaria,3rd Quintile,Yes,0.83292,398,15530,0,0.74502,0,0.93927
2019,Bavaria,3rd Quintile,No,0.16708,69,15530,0,0.12160,0,0.21367
2019,Bavaria,4th Quintile,Yes,0.91450,482,15530,0,0.82138,0,1.00199
2019,Bavaria,4th Quintile,No,0.08550,45,15530,0,0.05935,0,0.11847
2019,Bavaria,5th Quintile,Yes,1.00000,744,15530,0,0.89139,0,1.10255
2019,Berlin,1st Quintile,Yes,0.34728,70,15530,0,0.26762,0,0.43031
2019,Berlin,1st Quintile,No,0.65272,93,15530,0,0.52924,0,0.81796
2019,Berlin,2nd Quintile,Yes,0.66693,86,15530,0,0.49826,0,0.82069
2019,Berlin,2nd Quintile,No,0.33307,45,15530,0,0.23842,0,0.41460
2019,Berlin,3rd Quintile,Yes,0.79886,101,15530,0,0.68099,0,0.96782
2019,Berlin,3rd Quintile,No,0.20114,32,15530,0,0.13272,0,0.27485
2019,Berlin,4th Quintile,Yes,1.00000,109,15530,0,0.79234,0,1.21012
2019,Berlin,5th Quintile,Yes,1.00000,171,15530,0,0.78555,0,1.20398
2019,Brandenburg,1st Quintile,Yes,0.54677,77,15530,0,0.44652,0,0.66076
2019,Brandenburg,1st Quintile,No,0.45323,92,15530,0,0.33964,0,0.56747
2019,Brandenburg,2nd Quintile,Yes,1.00000,121,15530,0,0.82446,0,1.24295
2019,Brandenburg,3rd Quintile,Yes,1.00000,119,15530,0,0.87795,0,1.20373
2019,Brandenburg,4th Quintile,Yes,1.00000,104,15530,0,0.77403,0,1.23564
2019,Brandenburg,5th Quintile,Yes,1.00000,140,15530,0,0.74739,0,1.28304
2019,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.43597,42,15530,0,0.31474,0,0.58713
2019,Mecklenburg-Western Pomerania,1st Quintile,No,0.56403,67,15530,0,0.44416,0,0.72087
2019,Mecklenburg-Western Pomerania,2nd Quintile,Yes,1.00000,71,15530,0,0.75958,0,1.25688
2019,Mecklenburg-Western Pomerania,3rd Quintile,Yes,1.00000,71,15530,0,0.71493,0,1.28441
2019,Mecklenburg-Western Pomerania,4th Quintile,Yes,1.00000,46,15530,0,0.74299,0,1.22809
2019,Mecklenburg-Western Pomerania,5th Quintile,Yes,1.00000,74,15530,0,0.67510,0,1.35924
2019,Saxony,1st Quintile,Yes,0.56581,109,15530,0,0.44865,0,0.68622
2019,Saxony,1st Quintile,No,0.43419,94,15530,0,0.32832,0,0.56843
2019,Saxony,2nd Quintile,Yes,0.85857,214,15530,0,0.77260,0,0.99386
2019,Saxony,2nd Quintile,No,0.14143,42,15530,0,0.09567,0,0.20070
2019,Saxony,3rd Quintile,Yes,1.00000,204,15530,0,0.84535,0,1.15684
2019,Saxony,4th Quintile,Yes,1.00000,149,15530,0,0.80648,0,1.19999
2019,Saxony,5th Quintile,Yes,1.00000,182,15530,0,0.79414,0,1.24282
2019,Saxony-Anhalt,1st Quintile,Yes,0.35060,50,15530,0,0.23082,0,0.48191
2019,Saxony-Anhalt,1st Quintile,No,0.64940,94,15530,0,0.49487,0,0.80783
2019,Saxony-Anhalt,2nd Quintile,Yes,0.71340,93,15530,0,0.59149,0,0.85576
2019,Saxony-Anhalt,2nd Quintile,No,0.28660,43,15530,0,0.19099,0,0.39539
2019,Saxony-Anhalt,3rd Quintile,Yes,1.00000,92,15530,0,0.75864,0,1.29328
2019,Saxony-Anhalt,4th Quintile,Yes,1.00000,74,15530,0,0.75348,0,1.25143
2019,Saxony-Anhalt,5th Quintile,Yes,1.00000,107,15530,0,0.72350,0,1.24058
2019,Thuringa,1st Quintile,Yes,0.31682,43,15530,0,0.23455,0,0.43769
2019,Thuringa,1st Quintile,No,0.68318,81,15530,0,0.51595,0,0.92295
2019,Thuringa,2nd Quintile,Yes,0.74159,112,15530,0,0.60091,0,0.90850
2019,Thuringa,2nd Quintile,No,0.25841,36,15530,0,0.18121,0,0.37537
2019,Thuringa,3rd Quintile,Yes,1.00000,114,15530,0,0.82728,0,1.18427
2019,Thuringa,4th Quintile,Yes,1.00000,79,15530,0,0.66676,0,1.33114
2019,Thuringa,5th Quintile,Yes,1.00000,99,15530,0,0.57892,0,1.37781
2021,Schleswig-Holstein,1st Quintile,Yes,0.55148,54,11772,0,0.35491,0,0.83496
2021,Schleswig-Holstein,1st Quintile,No,0.44852,108,11772,0,0.30863,0,0.58256
2021,Schleswig-Holstein,2nd Quintile,Yes,1.00000,60,11772,0,0.69427,0,1.35389
2021,Schleswig-Holstein,3rd Quintile,Yes,1.00000,66,11772,0,0.73694,0,1.24408
2021,Schleswig-Holstein,4th Quintile,Yes,1.00000,84,11772,0,0.76566,0,1.27176
2021,Schleswig-Holstein,5th Quintile,Yes,1.00000,101,11772,0,0.77120,0,1.24512
2021,Hamburg,1st Quintile,Yes,0.66500,33,11772,0,0.41543,0,0.90164
2021,Hamburg,1st Quintile,No,0.33500,50,11772,0,0.22401,0,0.47873
2021,Hamburg,3rd Quintile,Yes,1.00000,46,11772,0,0.75195,0,1.35649
2021,Hamburg,4th Quintile,Yes,1.00000,40,11772,0,0.70113,0,1.39381
2021,Hamburg,5th Quintile,Yes,1.00000,75,11772,0,0.70201,0,1.35788
2021,Lower Saxony,1st Quintile,Yes,0.50992,125,11772,0,0.38550,0,0.63353
2021,Lower Saxony,1st Quintile,No,0.49008,193,11772,0,0.38244,0,0.61376
2021,Lower Saxony,2nd Quintile,Yes,0.74874,154,11772,0,0.61701,0,0.89110
2021,Lower Saxony,2nd Quintile,No,0.25126,71,11772,0,0.18252,0,0.32717
2021,Lower Saxony,3rd Quintile,Yes,0.83883,156,11772,0,0.68487,0,0.98874
2021,Lower Saxony,3rd Quintile,No,0.16117,33,11772,0,0.07065,0,0.26006
2021,Lower Saxony,4th Quintile,Yes,1.00000,194,11772,0,0.85647,0,1.17038
2021,Lower Saxony,5th Quintile,Yes,1.00000,243,11772,0,0.85673,0,1.14452
2021,North Rhine-Westphalia,1st Quintile,Yes,0.57801,308,11772,0,0.48413,0,0.65341
2021,North Rhine-Westphalia,1st Quintile,No,0.42199,482,11772,0,0.35299,0,0.50555
2021,North Rhine-Westphalia,2nd Quintile,Yes,0.78802,341,11772,0,0.68105,0,0.86724
2021,North Rhine-Westphalia,2nd Quintile,No,0.21198,143,11772,0,0.16497,0,0.27480
2021,North Rhine-Westphalia,3rd Quintile,Yes,0.88985,364,11772,0,0.78819,0,0.97449
2021,North Rhine-Westphalia,3rd Quintile,No,0.11015,52,11772,0,0.07405,0,0.14309
2021,North Rhine-Westphalia,4th Quintile,Yes,0.91923,390,11772,0,0.82984,0,1.03628
2021,North Rhine-Westphalia,4th Quintile,No,0.08077,32,11772,0,0.05087,0,0.11895
2021,North Rhine-Westphalia,5th Quintile,Yes,1.00000,534,11772,0,0.89909,0,1.12594
2021,Hesse,1st Quintile,Yes,0.41146,76,11772,0,0.28975,0,0.54373
2021,Hesse,1st Quintile,No,0.58854,162,11772,0,0.41293,0,0.85644
2021,Hesse,2nd Quintile,Yes,0.75328,90,11772,0,0.56548,0,0.97087
2021,Hesse,2nd Quintile,No,0.24672,41,11772,0,0.13694,0,0.35409
2021,Hesse,3rd Quintile,Yes,1.00000,100,11772,0,0.78427,0,1.25368
2021,Hesse,4th Quintile,Yes,1.00000,127,11772,0,0.81698,0,1.19842
2021,Hesse,5th Quintile,Yes,1.00000,207,11772,0,0.82828,0,1.18805
2021,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.53371,65,11772,0,0.35773,0,0.75487
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.46629,130,11772,0,0.31483,0,0.62866
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,1.00000,92,11772,0,0.81418,0,1.22917
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,1.00000,87,11772,0,0.75121,0,1.28779
2021,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,1.00000,85,11772,0,0.80182,0,1.19355
2021,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,1.00000,117,11772,0,0.81738,0,1.18565
