"e11103","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Vollzeit","2015","(Fach-)Abitur","weiblich","548","0.308324043199334","0.289833072085541","0.326815014313127"
"Vollzeit","2015","(noch) kein Abschluss","maennlich","77","0.141901386574035","0.114118734603273","0.169684038544797"
"Vollzeit","2015","(noch) kein Abschluss","weiblich","26","","",""
"Vollzeit","2015","AkademikerIn","maennlich","1752","","",""
"Vollzeit","2015","AkademikerIn","weiblich","1036","","",""
"Vollzeit","2015","Hauptschule","maennlich","1666","","",""
"Vollzeit","2015","Hauptschule","weiblich","477","0.108970853538214","0.0992816084818409","0.118660098594587"
"Vollzeit","2015","Realschule","maennlich","1722","","",""
"Vollzeit","2015","Realschule","weiblich","1076","","",""
"nicht erwerbstätig","2016","(Fach-)Abitur","maennlich","647","0.237105891198272","0.21779310349423","0.256418678902314"
"nicht erwerbstätig","2016","(Fach-)Abitur","weiblich","783","0.277384669732638","0.259317965551743","0.295451373913534"
"nicht erwerbstätig","2016","(noch) kein Abschluss","maennlich","961","0.728170298944534","0.702126147094921","0.754214450794146"
"nicht erwerbstätig","2016","(noch) kein Abschluss","weiblich","1001","","",""
"nicht erwerbstätig","2016","AkademikerIn","maennlich","1160","","",""
"nicht erwerbstätig","2016","AkademikerIn","weiblich","932","0.26535295273387","0.25004095112256","0.28066495434518"
"nicht erwerbstätig","2016","Hauptschule","maennlich","1797","","",""
"nicht erwerbstätig","2016","Hauptschule","weiblich","2215","","",""
"nicht erwerbstätig","2016","Realschule","maennlich","567","0.232081448773294","0.215361632857812","0.248801264688775"
"nicht erwerbstätig","2016","Realschule","weiblich","1119","","",""
"Teilzeit","2016","(Fach-)Abitur","maennlich","330","0.218494019276758","0.199729925557072","0.237258112996445"
"Teilzeit","2016","(Fach-)Abitur","weiblich","993","0.397644152006857","0.37789456646827","0.417393737545444"
"Teilzeit","2016","(noch) kein Abschluss","maennlich","82","0.128074527205979","0.108512387861206","0.147636666550753"
"Teilzeit","2016","(noch) kein Abschluss","weiblich","120","","",""
"Teilzeit","2016","AkademikerIn","maennlich","447","0.150279055629154","0.138075856901112","0.162482254357196"
"Teilzeit","2016","AkademikerIn","weiblich","1236","","",""
"Teilzeit","2016","Hauptschule","maennlich","520","0.144104513523198","0.133058296902867","0.155150730143528"
"Teilzeit","2016","Hauptschule","weiblich","1112","","",""
"Teilzeit","2016","Realschule","maennlich","324","0.126368784778079","0.113209336707839","0.139528232848319"
"Teilzeit","2016","Realschule","weiblich","1524","","",""
"Vollzeit","2016","(Fach-)Abitur","maennlich","886","0.54440008952497","0.521785298831311","0.567014880218629"
"Vollzeit","2016","(Fach-)Abitur","weiblich","583","0.324971178260505","0.306070921624213","0.343871434896796"
"Vollzeit","2016","(noch) kein Abschluss","maennlich","78","0.143755173849487","0.123217275171551","0.164293072527423"
"Vollzeit","2016","(noch) kein Abschluss","weiblich","27","","",""
"Vollzeit","2016","AkademikerIn","maennlich","1687","","",""
"Vollzeit","2016","AkademikerIn","weiblich","1026","","",""
"Vollzeit","2016","Hauptschule","maennlich","1566","","",""
"Vollzeit","2016","Hauptschule","weiblich","459","0.127918412741509","0.117279362110501","0.138557463372518"
"Vollzeit","2016","Realschule","maennlich","1558","","",""
"Vollzeit","2016","Realschule","weiblich","1035","","",""
"nicht erwerbstätig","2017","(Fach-)Abitur","maennlich","738","0.241451830411349","0.223340878552987","0.25956278226971"
"nicht erwerbstätig","2017","(Fach-)Abitur","weiblich","903","0.26084208561165","0.244267388728716","0.277416782494583"
"nicht erwerbstätig","2017","(noch) kein Abschluss","maennlich","1173","","",""
"nicht erwerbstätig","2017","(noch) kein Abschluss","weiblich","1286","","",""
"nicht erwerbstätig","2017","AkademikerIn","maennlich","1244","","",""
"nicht erwerbstätig","2017","AkademikerIn","weiblich","1006","","",""
"nicht erwerbstätig","2017","Hauptschule","maennlich","1877","","",""
"nicht erwerbstätig","2017","Hauptschule","weiblich","2326","","",""
"nicht erwerbstätig","2017","Realschule","maennlich","637","0.220221823360203","0.20502654409332","0.235417102627085"
"nicht erwerbstätig","2017","Realschule","weiblich","1214","","",""
"Teilzeit","2017","(Fach-)Abitur","maennlich","430","0.231889652107362","0.214029426717706","0.249749877497019"
"Teilzeit","2017","(Fach-)Abitur","weiblich","1123","","",""
"Teilzeit","2017","(noch) kein Abschluss","maennlich","122","","",""
"Teilzeit","2017","(noch) kein Abschluss","weiblich","135","","",""
"Teilzeit","2017","AkademikerIn","maennlich","572","0.173183050770844","0.1610409776243","0.185325123917387"
"Teilzeit","2017","AkademikerIn","weiblich","1319","","",""
"Teilzeit","2017","Hauptschule","maennlich","562","0.142434200905537","0.131757150920486","0.153111250890588"
"Teilzeit","2017","Hauptschule","weiblich","1190","","",""
"Teilzeit","2017","Realschule","maennlich","365","0.130579685186819","0.118224602073253","0.142934768300384"
"Teilzeit","2017","Realschule","weiblich","1703","","",""
"Vollzeit","2017","(Fach-)Abitur","maennlich","977","0.526658517481289","0.505529160420176","0.547787874542402"
"Vollzeit","2017","(Fach-)Abitur","weiblich","670","0.330981327986631","0.313218626649851","0.348744029323412"
"Vollzeit","2017","(noch) kein Abschluss","maennlich","104","","",""
"Vollzeit","2017","(noch) kein Abschluss","weiblich","22","","",""
"Vollzeit","2017","AkademikerIn","maennlich","1915","","",""
"Vollzeit","2017","AkademikerIn","weiblich","1195","","",""
"Vollzeit","2017","Hauptschule","maennlich","1677","","",""
"Vollzeit","2017","Hauptschule","weiblich","479","0.128176257451162","0.117810337790657","0.138542177111666"
"Vollzeit","2017","Realschule","maennlich","1855","","",""
"Vollzeit","2017","Realschule","weiblich","1247","","",""
"nicht erwerbstätig","2018","(Fach-)Abitur","maennlich","635","0.211997520699507","0.194364674174812","0.229630367224202"
"nicht erwerbstätig","2018","(Fach-)Abitur","weiblich","843","0.263475674936455","0.246490671205559","0.280460678667352"
"nicht erwerbstätig","2018","(noch) kein Abschluss","maennlich","1046","","",""
"nicht erwerbstätig","2018","(noch) kein Abschluss","weiblich","1138","","",""
"nicht erwerbstätig","2018","AkademikerIn","maennlich","1129","","",""
"nicht erwerbstätig","2018","AkademikerIn","weiblich","935","0.255301906113157","0.240694880485583","0.269908931740732"
"nicht erwerbstätig","2018","Hauptschule","maennlich","1753","","",""
"nicht erwerbstätig","2018","Hauptschule","weiblich","2159","","",""
"nicht erwerbstätig","2018","Realschule","maennlich","629","0.217812103358392","0.202342970270576","0.233281236446208"
"nicht erwerbstätig","2018","Realschule","weiblich","1158","","",""
"Teilzeit","2018","(Fach-)Abitur","maennlich","480","0.258830905530092","0.239935337098678","0.277726473961507"
"Teilzeit","2018","(Fach-)Abitur","weiblich","1077","","",""
"Teilzeit","2018","(noch) kein Abschluss","maennlich","160","","",""
"Teilzeit","2018","(noch) kein Abschluss","weiblich","134","","",""
"Teilzeit","2018","AkademikerIn","maennlich","558","0.160011021971683","0.147959551757251","0.172062492186115"
"Teilzeit","2018","AkademikerIn","weiblich","1294","","",""
"Teilzeit","2018","Hauptschule","maennlich","571","0.146514740564193","0.135389358296255","0.157640122832131"
"Teilzeit","2018","Hauptschule","weiblich","1142","","",""
"Teilzeit","2018","Realschule","maennlich","367","0.151412265319253","0.137978482299428","0.164846048339079"
"Teilzeit","2018","Realschule","weiblich","1699","","",""
"Vollzeit","2018","(Fach-)Abitur","maennlich","949","0.529171573770401","0.50763766664911","0.550705480891691"
"Vollzeit","2018","(Fach-)Abitur","weiblich","664","0.328067484513963","0.309964663418012","0.346170305609914"
"Vollzeit","2018","(noch) kein Abschluss","maennlich","113","","",""
"Vollzeit","2018","(noch) kein Abschluss","weiblich","28","","",""
"Vollzeit","2018","AkademikerIn","maennlich","1868","","",""
"Vollzeit","2018","AkademikerIn","weiblich","1194","","",""
"Vollzeit","2018","Hauptschule","maennlich","1557","","",""
"Vollzeit","2018","Hauptschule","weiblich","452","0.12409758577703","0.113549629112488","0.134645542441572"
"Vollzeit","2018","Realschule","maennlich","1739","","",""
"Vollzeit","2018","Realschule","weiblich","1166","","",""
"nicht erwerbstätig","2019","(Fach-)Abitur","maennlich","560","0.215001773760011","0.197526320329535","0.232477227190488"
"nicht erwerbstätig","2019","(Fach-)Abitur","weiblich","808","0.282425773068492","0.265031199880002","0.299820346256981"
"nicht erwerbstätig","2019","(noch) kein Abschluss","maennlich","916","0.684718149940401","0.659012319814816","0.710423980065985"
"nicht erwerbstätig","2019","(noch) kein Abschluss","weiblich","989","0.716489995588267","0.690542488888904","0.74243750228763"
"nicht erwerbstätig","2019","AkademikerIn","maennlich","1065","","",""
"nicht erwerbstätig","2019","AkademikerIn","weiblich","940","0.261991166129701","0.247550898658193","0.276431433601209"
"nicht erwerbstätig","2019","Hauptschule","maennlich","1608","","",""
"nicht erwerbstätig","2019","Hauptschule","weiblich","1947","","",""
"nicht erwerbstätig","2019","Realschule","maennlich","668","0.231639243251351","0.216236794965567","0.247041691537135"
"nicht erwerbstätig","2019","Realschule","weiblich","1188","","",""
"Teilzeit","2019","(Fach-)Abitur","maennlich","475","0.240644674098872","0.222460911916964","0.258828436280779"
"Teilzeit","2019","(Fach-)Abitur","weiblich","1093","","",""
"Teilzeit","2019","(noch) kein Abschluss","maennlich","193","","",""
"Teilzeit","2019","(noch) kein Abschluss","weiblich","137","","",""
"Teilzeit","2019","AkademikerIn","maennlich","662","0.161284551263912","0.149950307872162","0.172618794655662"
"Teilzeit","2019","AkademikerIn","weiblich","1358","","",""
"Teilzeit","2019","Hauptschule","maennlich","560","0.148487096819565","0.136941965381835","0.160032228257295"
"Teilzeit","2019","Hauptschule","weiblich","952","0.26711904800862","0.252100275482273","0.282137820534967"
"Teilzeit","2019","Realschule","maennlich","373","0.127570288721208","0.115390462394391","0.139750115048024"
"Teilzeit","2019","Realschule","weiblich","1584","","",""
"Vollzeit","2019","(Fach-)Abitur","maennlich","1088","","",""
"Vollzeit","2019","(Fach-)Abitur","weiblich","672","0.307606740096068","0.289774638191563","0.325438842000573"
"Vollzeit","2019","(noch) kein Abschluss","maennlich","146","","",""
"Vollzeit","2019","(noch) kein Abschluss","weiblich","33","0.0565469454830497","0.0432494119031089","0.0698444790629905"
"Vollzeit","2019","AkademikerIn","maennlich","2318","","",""
"Vollzeit","2019","AkademikerIn","weiblich","1264","","",""
"Vollzeit","2019","Hauptschule","maennlich","1476","","",""
"Vollzeit","2019","Hauptschule","weiblich","435","0.132819955989111","0.12129997939181","0.144339932586412"
"Vollzeit","2019","Realschule","maennlich","1841","","",""
"Vollzeit","2019","Realschule","weiblich","1204","","",""
"nicht erwerbstätig","2020","(Fach-)Abitur","maennlich","578","0.201297336891026","0.185109833191778","0.217484840590274"
"nicht erwerbstätig","2020","(Fach-)Abitur","weiblich","810","0.270637003252581","0.25394956309151","0.287324443413652"
"nicht erwerbstätig","2020","(noch) kein Abschluss","maennlich","948","0.679465905338506","0.655353605002939","0.703578205674073"
"nicht erwerbstätig","2020","(noch) kein Abschluss","weiblich","978","0.75366379138806","0.729151964356118","0.778175618420003"
"nicht erwerbstätig","2020","AkademikerIn","maennlich","1044","","",""
"nicht erwerbstätig","2020","AkademikerIn","weiblich","922","0.268014460206448","0.253707855987305","0.282321064425591"
"nicht erwerbstätig","2020","Hauptschule","maennlich","1536","","",""
"nicht erwerbstätig","2020","Hauptschule","weiblich","1892","","",""
"nicht erwerbstätig","2020","Realschule","maennlich","650","0.238351413455184","0.22209538008985","0.254607446820517"
"nicht erwerbstätig","2020","Realschule","weiblich","1164","","",""
"Teilzeit","2020","(Fach-)Abitur","maennlich","570","0.252224161288933","0.234691519598437","0.269756802979429"
"Teilzeit","2020","(Fach-)Abitur","weiblich","1150","","",""
"Teilzeit","2020","(noch) kein Abschluss","maennlich","244","","",""
"Teilzeit","2020","(noch) kein Abschluss","weiblich","164","","",""
"Teilzeit","2020","AkademikerIn","maennlich","740","0.17920763976447","0.167486667209864","0.190928612319075"
"Teilzeit","2020","AkademikerIn","weiblich","1395","","",""
"Teilzeit","2020","Hauptschule","maennlich","566","0.153775171438361","0.141922094296909","0.165628248579814"
"Teilzeit","2020","Hauptschule","weiblich","904","0.250878824631992","0.235928353809778","0.265829295454206"
"Teilzeit","2020","Realschule","maennlich","339","0.129694151338449","0.116876025147153","0.142512277529744"
"Teilzeit","2020","Realschule","weiblich","1452","","",""
"Vollzeit","2020","(Fach-)Abitur","maennlich","1209","","",""
"Vollzeit","2020","(Fach-)Abitur","weiblich","763","0.326340771862597","0.308729931910036","0.343951611815158"
"Vollzeit","2020","(noch) kein Abschluss","maennlich","247","","",""
"Vollzeit","2020","(noch) kein Abschluss","weiblich","45","0.0434650686975194","0.0318654601327364","0.0550646772623024"
"Vollzeit","2020","AkademikerIn","maennlich","2329","","",""
"Vollzeit","2020","AkademikerIn","weiblich","1365","","",""
"Vollzeit","2020","Hauptschule","maennlich","1456","","",""
"Vollzeit","2020","Hauptschule","weiblich","434","0.125320595692355","0.113902793747485","0.136738397637225"
"Vollzeit","2020","Realschule","maennlich","1650","","",""
"Vollzeit","2020","Realschule","weiblich","1074","","",""
