year,bula_h,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Hamburg,Not Working,0.41411,191,458,0.36895,0.45927
2021,Lower Saxony,Full Time,0.33838,616,1971,0.31748,0.35927
2021,Lower Saxony,Part Time,0.28081,525,1971,0.26097,0.30066
2021,Lower Saxony,Not Working,0.38081,830,1971,0.35937,0.40225
2021,Bremen,Full Time,0.26514,43,155,0.19543,0.33486
2021,Bremen,Part Time,0.20196,32,155,0.13856,0.26537
2021,Bremen,Not Working,0.53289,80,155,0.45409,0.61169
2021,North Rhine-Westphalia,Full Time,0.35699,1357,4331,0.34272,0.37126
2021,North Rhine-Westphalia,Part Time,0.23068,1063,4331,0.21813,0.24322
2021,North Rhine-Westphalia,Not Working,0.41234,1911,4331,0.39768,0.42700
2021,Hesse,Full Time,0.35357,458,1369,0.32823,0.37890
2021,Hesse,Part Time,0.22009,317,1369,0.19814,0.24205
2021,Hesse,Not Working,0.42634,594,1369,0.40013,0.45255
2021,"Rhineland-Palatinate, Saarland",Full Time,0.33607,339,1048,0.30745,0.36468
2021,"Rhineland-Palatinate, Saarland",Part Time,0.20559,229,1048,0.18111,0.23007
2021,"Rhineland-Palatinate, Saarland",Not Working,0.45835,480,1048,0.42817,0.48853
2021,Baden-Wuerttemberg,Full Time,0.37509,820,2228,0.35498,0.39519
2021,Baden-Wuerttemberg,Part Time,0.25904,609,2228,0.24084,0.27723
2021,Baden-Wuerttemberg,Not Working,0.36588,799,2228,0.34587,0.38588
2021,Bavaria,Full Time,0.36677,1063,2933,0.34933,0.38421
2021,Bavaria,Part Time,0.24622,784,2933,0.23062,0.26181
2021,Bavaria,Not Working,0.38701,1086,2933,0.36938,0.40464
2021,Berlin,Full Time,0.35265,312,946,0.32218,0.38311
2021,Berlin,Part Time,0.24584,257,946,0.21838,0.27329
2021,Berlin,Not Working,0.40152,377,946,0.37026,0.43277
2021,Brandenburg,Full Time,0.42790,259,721,0.39176,0.46405
2021,Brandenburg,Part Time,0.16985,147,721,0.14242,0.19728
2021,Brandenburg,Not Working,0.40225,315,721,0.36643,0.43806
2021,Mecklenburg-Western Pomerania,Full Time,0.30798,149,419,0.26372,0.35224
2021,Mecklenburg-Western Pomerania,Part Time,0.21663,89,419,0.17714,0.25613
2021,Mecklenburg-Western Pomerania,Not Working,0.47538,181,419,0.42751,0.52326
2021,Saxony,Full Time,0.39966,429,1193,0.37185,0.42747
2021,Saxony,Part Time,0.22192,281,1193,0.19833,0.24551
2021,Saxony,Not Working,0.37842,483,1193,0.35089,0.40595
2021,Saxony-Anhalt,Full Time,0.38857,227,632,0.35054,0.42661
2021,Saxony-Anhalt,Part Time,0.13148,117,632,0.10511,0.15785
2021,Saxony-Anhalt,Not Working,0.47995,288,632,0.44096,0.51893
2021,Thuringa,Full Time,0.34748,239,654,0.31095,0.38400
2021,Thuringa,Part Time,0.26054,140,654,0.22687,0.29421
2021,Thuringa,Not Working,0.39198,275,654,0.35454,0.42943
2022,Schleswig-Holstein,Full Time,0.34010,313,1031,0.31117,0.36903
2022,Schleswig-Holstein,Part Time,0.21577,237,1031,0.19065,0.24089
2022,Schleswig-Holstein,Not Working,0.44413,481,1031,0.41379,0.47447
2022,Hamburg,Full Time,0.33591,207,629,0.29897,0.37285
2022,Hamburg,Part Time,0.17529,143,629,0.14555,0.20503
2022,Hamburg,Not Working,0.48881,279,629,0.44971,0.52790
2022,Lower Saxony,Full Time,0.29877,704,2490,0.28078,0.31675
2022,Lower Saxony,Part Time,0.22111,615,2490,0.20481,0.23742
2022,Lower Saxony,Not Working,0.48012,1171,2490,0.46049,0.49975
2022,Bremen,Full Time,0.28876,55,211,0.22747,0.35006
2022,Bremen,Part Time,0.23330,48,211,0.17610,0.29050
2022,Bremen,Not Working,0.47794,108,211,0.41038,0.54550
2022,North Rhine-Westphalia,Full Time,0.31804,1862,6096,0.30635,0.32974
2022,North Rhine-Westphalia,Part Time,0.20430,1409,6096,0.19418,0.21442
2022,North Rhine-Westphalia,Not Working,0.47766,2825,6096,0.46512,0.49020
2022,Hesse,Full Time,0.30881,598,1849,0.28774,0.32987
2022,Hesse,Part Time,0.21965,469,1849,0.20078,0.23853
2022,Hesse,Not Working,0.47154,782,1849,0.44878,0.49430
2022,"Rhineland-Palatinate, Saarland",Full Time,0.33491,409,1351,0.30973,0.36008
2022,"Rhineland-Palatinate, Saarland",Part Time,0.17595,312,1351,0.15564,0.19626
2022,"Rhineland-Palatinate, Saarland",Not Working,0.48915,630,1351,0.46248,0.51581
2022,Baden-Wuerttemberg,Full Time,0.33956,1158,3339,0.32349,0.35563
2022,Baden-Wuerttemberg,Part Time,0.23107,881,3339,0.21677,0.24537
2022,Baden-Wuerttemberg,Not Working,0.42937,1300,3339,0.41258,0.44616
2022,Bavaria,Full Time,0.32495,1506,4473,0.31123,0.33868
2022,Bavaria,Part Time,0.21169,1140,4473,0.19972,0.22366
2022,Bavaria,Not Working,0.46336,1827,4473,0.44874,0.47797
2022,Berlin,Full Time,0.28352,527,1570,0.26122,0.30582
2022,Berlin,Part Time,0.23688,425,1570,0.21584,0.25792
2022,Berlin,Not Working,0.47960,618,1570,0.45488,0.50432
2022,Brandenburg,Full Time,0.35560,351,1037,0.32645,0.38475
2022,Brandenburg,Part Time,0.18430,200,1037,0.16069,0.20791
2022,Brandenburg,Not Working,0.46010,486,1037,0.42975,0.49045
2022,Mecklenburg-Western Pomerania,Full Time,0.31656,183,582,0.27874,0.35439
2022,Mecklenburg-Western Pomerania,Part Time,0.17276,129,582,0.14202,0.20350
2022,Mecklenburg-Western Pomerania,Not Working,0.51068,270,582,0.47003,0.55132
2022,Saxony,Full Time,0.29980,594,1805,0.27865,0.32094
2022,Saxony,Part Time,0.20523,396,1805,0.18659,0.22387
2022,Saxony,Not Working,0.49497,815,1805,0.47190,0.51804
2022,Saxony-Anhalt,Full Time,0.32365,338,941,0.29374,0.35356
2022,Saxony-Anhalt,Part Time,0.17969,179,941,0.15515,0.20424
2022,Saxony-Anhalt,Not Working,0.49666,424,941,0.46469,0.52862
2022,Thuringa,Full Time,0.30549,273,883,0.27509,0.33589
2022,Thuringa,Part Time,0.22309,193,883,0.19561,0.25056
2022,Thuringa,Not Working,0.47143,417,883,0.43848,0.50437
