"e11103","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Teilzeit","2004","(noch) kein Abschluss","Bremen","1","","",""
"Teilzeit","2004","(noch) kein Abschluss","Nordrhein-Westfalen","38","0.160946264308956","0.113454367981771","0.20843816063614"
"Teilzeit","2004","(noch) kein Abschluss","Hessen","12","","",""
"Teilzeit","2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","8","0.25737948130798","0.13855201084373","0.376206951772229"
"Teilzeit","2004","(noch) kein Abschluss","Baden-Wuerttemberg","25","","",""
"Teilzeit","2004","(noch) kein Abschluss","Bayern","17","","",""
"Teilzeit","2004","(noch) kein Abschluss","Saarland","","","",""
"Teilzeit","2004","(noch) kein Abschluss","Berlin","6","0.236237116940249","0.0955133635181326","0.376960870362366"
"Teilzeit","2004","(noch) kein Abschluss","Brandenburg","5","0.163962973965925","0.0292111223827102","0.29871482554914"
"Teilzeit","2004","(noch) kein Abschluss","Mecklenburg-Vorpommern","4","0.209933959195096","0.0217923370589747","0.398075581331217"
"Teilzeit","2004","(noch) kein Abschluss","Sachsen","3","","",""
"Teilzeit","2004","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"Teilzeit","2004","(noch) kein Abschluss","Thueringen","1","","",""
"Teilzeit","2004","Hauptschule","Schleswig-Holstein","48","0.165048259076334","0.121331861430976","0.208764656721691"
"Teilzeit","2004","Hauptschule","Hamburg","18","","",""
"Teilzeit","2004","Hauptschule","Niedersachsen","161","","",""
"Teilzeit","2004","Hauptschule","Bremen","13","","",""
"Teilzeit","2004","Hauptschule","Nordrhein-Westfalen","387","0.197584594661486","0.179321520881761","0.215847668441211"
"Teilzeit","2004","Hauptschule","Hessen","116","","",""
"Teilzeit","2004","Hauptschule","Rheinland-Pfalz,Saarland","126","","",""
"Teilzeit","2004","Hauptschule","Baden-Wuerttemberg","247","","",""
"Teilzeit","2004","Hauptschule","Bayern","298","","",""
"Teilzeit","2004","Hauptschule","Saarland","","","",""
"Teilzeit","2004","Hauptschule","Berlin","16","","",""
"Teilzeit","2004","Hauptschule","Brandenburg","34","0.118806494355632","0.0777856235905092","0.159827365120756"
"Teilzeit","2004","Hauptschule","Mecklenburg-Vorpommern","22","","",""
"Teilzeit","2004","Hauptschule","Sachsen","36","0.0872197393345768","0.0591445469935672","0.115294931675586"
"Teilzeit","2004","Hauptschule","Sachsen-Anhalt","30","0.0920711346125987","0.0582056936668399","0.125936575558358"
"Teilzeit","2004","Hauptschule","Thueringen","29","","",""
"Teilzeit","2004","Realschule","Schleswig-Holstein","38","0.226945167856407","0.163418587902062","0.290471747810752"
"Teilzeit","2004","Realschule","Hamburg","16","","",""
"Teilzeit","2004","Realschule","Niedersachsen","163","","",""
"Teilzeit","2004","Realschule","Bremen","13","","",""
"Teilzeit","2004","Realschule","Nordrhein-Westfalen","262","","",""
"Teilzeit","2004","Realschule","Hessen","104","","",""
"Teilzeit","2004","Realschule","Rheinland-Pfalz,Saarland","77","0.259473178885188","0.205776831921875","0.313169525848501"
"Teilzeit","2004","Realschule","Baden-Wuerttemberg","158","","",""
"Teilzeit","2004","Realschule","Bayern","201","","",""
"Teilzeit","2004","Realschule","Saarland","","","",""
"Teilzeit","2004","Realschule","Berlin","47","0.2365377702232","0.181737067381736","0.291338473064665"
"Teilzeit","2004","Realschule","Brandenburg","67","0.193711866852559","0.149286139548792","0.238137594156325"
"Teilzeit","2004","Realschule","Mecklenburg-Vorpommern","57","0.279772660830203","0.218622112405873","0.340923209254533"
"Teilzeit","2004","Realschule","Sachsen","150","","",""
"Teilzeit","2004","Realschule","Sachsen-Anhalt","78","0.28462943791849","0.233821424234014","0.335437451602966"
"Teilzeit","2004","Realschule","Thueringen","87","0.220491152303396","0.178418510472391","0.262563794134401"
"Teilzeit","2004","(Fach-)Abitur","Schleswig-Holstein","33","0.453948130951899","0.342014302008002","0.565881959895795"
"Teilzeit","2004","(Fach-)Abitur","Hamburg","17","","",""
"Teilzeit","2004","(Fach-)Abitur","Niedersachsen","72","0.365344299709547","0.297233224361106","0.433455375057987"
"Teilzeit","2004","(Fach-)Abitur","Bremen","7","0.224611196370614","0.0502249563054419","0.398997436435786"
"Teilzeit","2004","(Fach-)Abitur","Nordrhein-Westfalen","194","","",""
"Teilzeit","2004","(Fach-)Abitur","Hessen","60","0.288128090356187","0.224562144476731","0.351694036235643"
"Teilzeit","2004","(Fach-)Abitur","Rheinland-Pfalz,Saarland","42","0.281798819432582","0.206190205107197","0.357407433757968"
"Teilzeit","2004","(Fach-)Abitur","Baden-Wuerttemberg","88","0.241114863965665","0.193265197090834","0.288964530840496"
"Teilzeit","2004","(Fach-)Abitur","Bayern","81","0.253118105652784","0.203075874618065","0.303160336687503"
"Teilzeit","2004","(Fach-)Abitur","Saarland","","","",""
"Teilzeit","2004","(Fach-)Abitur","Berlin","50","0.365994601857934","0.279080368220771","0.452908835495097"
"Teilzeit","2004","(Fach-)Abitur","Brandenburg","24","","",""
"Teilzeit","2004","(Fach-)Abitur","Mecklenburg-Vorpommern","4","0.173980372922953","0.00783876653294444","0.340121979312961"
"Teilzeit","2004","(Fach-)Abitur","Sachsen","34","0.288154216099599","0.205378181316898","0.370930250882301"
"Teilzeit","2004","(Fach-)Abitur","Sachsen-Anhalt","21","","",""
"Teilzeit","2004","(Fach-)Abitur","Thueringen","24","","",""
"Teilzeit","2004","AkademikerIn","Schleswig-Holstein","30","0.290096923281029","0.206052254442137","0.374141592119922"
"Teilzeit","2004","AkademikerIn","Hamburg","17","","",""
"Teilzeit","2004","AkademikerIn","Niedersachsen","66","0.177648033381656","0.134540448774796","0.220755617988516"
"Teilzeit","2004","AkademikerIn","Bremen","8","0.287500380448262","0.13755758645874","0.437443174437784"
"Teilzeit","2004","AkademikerIn","Nordrhein-Westfalen","183","","",""
"Teilzeit","2004","AkademikerIn","Hessen","66","0.201050525911195","0.156861257243","0.245239794579389"
"Teilzeit","2004","AkademikerIn","Rheinland-Pfalz,Saarland","48","0.248172961303756","0.185244805352744","0.311101117254767"
"Teilzeit","2004","AkademikerIn","Baden-Wuerttemberg","104","","",""
"Teilzeit","2004","AkademikerIn","Bayern","139","","",""
"Teilzeit","2004","AkademikerIn","Saarland","","","",""
"Teilzeit","2004","AkademikerIn","Berlin","61","0.261681745217072","0.207304181337247","0.316059309096897"
"Teilzeit","2004","AkademikerIn","Brandenburg","52","0.214189743266728","0.163636850495213","0.264742636038244"
"Teilzeit","2004","AkademikerIn","Mecklenburg-Vorpommern","21","","",""
"Teilzeit","2004","AkademikerIn","Sachsen","69","0.173362456464994","0.135098554293122","0.211626358636866"
"Teilzeit","2004","AkademikerIn","Sachsen-Anhalt","35","0.153640463357821","0.106205141249531","0.201075785466111"
"Teilzeit","2004","AkademikerIn","Thueringen","25","","",""
"nicht erwerbstätig","2004","(noch) kein Abschluss","Schleswig-Holstein","19","","",""
"nicht erwerbstätig","2004","(noch) kein Abschluss","Hamburg","9","0.77222333695293","0.534931093616328","1.00951558028953"
"nicht erwerbstätig","2004","(noch) kein Abschluss","Niedersachsen","65","0.754429957425254","0.663460412778995","0.845399502071513"
"nicht erwerbstätig","2004","(noch) kein Abschluss","Bremen","4","0.916938789633523","0.675040727527902","1.15883685173914"
"nicht erwerbstätig","2004","(noch) kein Abschluss","Nordrhein-Westfalen","176","","",""
"nicht erwerbstätig","2004","(noch) kein Abschluss","Hessen","43","0.727856532366643","0.615242031836994","0.840471032896292"
"nicht erwerbstätig","2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","41","0.697084939139248","0.572188601834961","0.821981276443535"
"nicht erwerbstätig","2004","(noch) kein Abschluss","Baden-Wuerttemberg","93","0.736409796704437","0.661250010396074","0.811569583012801"
"nicht erwerbstätig","2004","(noch) kein Abschluss","Bayern","77","0.754054091396248","0.671287994925334","0.836820187867162"
"nicht erwerbstätig","2004","(noch) kein Abschluss","Saarland","","","",""
"nicht erwerbstätig","2004","(noch) kein Abschluss","Berlin","27","","",""
"nicht erwerbstätig","2004","(noch) kein Abschluss","Brandenburg","23","","",""
"nicht erwerbstätig","2004","(noch) kein Abschluss","Mecklenburg-Vorpommern","14","","",""
"nicht erwerbstätig","2004","(noch) kein Abschluss","Sachsen","49","0.883606021196085","0.797267471987046","0.969944570405123"
"nicht erwerbstätig","2004","(noch) kein Abschluss","Sachsen-Anhalt","34","0.972541960847589","0.919887379618837","1.02519654207634"
"nicht erwerbstätig","2004","(noch) kein Abschluss","Thueringen","30","0.959413164158804","0.889948701889738","1.02887762642787"
"nicht erwerbstätig","2004","Hauptschule","Schleswig-Holstein","140","","",""
"nicht erwerbstätig","2004","Hauptschule","Hamburg","38","0.545089677482443","0.435970779264926","0.654208575699959"
"nicht erwerbstätig","2004","Hauptschule","Niedersachsen","355","0.536456123377338","0.500380604297462","0.572531642457213"
"nicht erwerbstätig","2004","Hauptschule","Bremen","29","","",""
"nicht erwerbstätig","2004","Hauptschule","Nordrhein-Westfalen","944","0.537040184653946","0.514169838167038","0.559910531140855"
"nicht erwerbstätig","2004","Hauptschule","Hessen","237","","",""
"nicht erwerbstätig","2004","Hauptschule","Rheinland-Pfalz,Saarland","322","0.505362711387619","0.467161233235593","0.543564189539645"
"nicht erwerbstätig","2004","Hauptschule","Baden-Wuerttemberg","477","0.472194179989693","0.442719120106484","0.501669239872902"
"nicht erwerbstätig","2004","Hauptschule","Bayern","553","0.439044174101329","0.412581187479345","0.465507160723313"
"nicht erwerbstätig","2004","Hauptschule","Saarland","","","",""
"nicht erwerbstätig","2004","Hauptschule","Berlin","92","0.619577000178469","0.541360521496222","0.697793478860717"
"nicht erwerbstätig","2004","Hauptschule","Brandenburg","172","","",""
"nicht erwerbstätig","2004","Hauptschule","Mecklenburg-Vorpommern","83","0.677165990941239","0.595200641737129","0.75913134014535"
"nicht erwerbstätig","2004","Hauptschule","Sachsen","299","","",""
"nicht erwerbstätig","2004","Hauptschule","Sachsen-Anhalt","208","","",""
"nicht erwerbstätig","2004","Hauptschule","Thueringen","211","","",""
"nicht erwerbstätig","2004","Realschule","Schleswig-Holstein","47","0.318914565380957","0.248229473124615","0.389599657637298"
"nicht erwerbstätig","2004","Realschule","Hamburg","32","0.397468013039142","0.289554534756675","0.505381491321609"
"nicht erwerbstätig","2004","Realschule","Niedersachsen","158","","",""
"nicht erwerbstätig","2004","Realschule","Bremen","16","","",""
"nicht erwerbstätig","2004","Realschule","Nordrhein-Westfalen","250","","",""
"nicht erwerbstätig","2004","Realschule","Hessen","72","0.236983914293573","0.191104548887719","0.282863279699428"
"nicht erwerbstätig","2004","Realschule","Rheinland-Pfalz,Saarland","69","0.275724969199388","0.220983315437817","0.330466622960959"
"nicht erwerbstätig","2004","Realschule","Baden-Wuerttemberg","129","","",""
"nicht erwerbstätig","2004","Realschule","Bayern","175","","",""
"nicht erwerbstätig","2004","Realschule","Saarland","","","",""
"nicht erwerbstätig","2004","Realschule","Berlin","70","0.322863727867836","0.262567552043998","0.383159903691673"
"nicht erwerbstätig","2004","Realschule","Brandenburg","72","0.238438982208437","0.190537132735015","0.28634083168186"
"nicht erwerbstätig","2004","Realschule","Mecklenburg-Vorpommern","51","0.249775710041966","0.190805377071956","0.308746043011976"
"nicht erwerbstätig","2004","Realschule","Sachsen","145","","",""
"nicht erwerbstätig","2004","Realschule","Sachsen-Anhalt","68","0.249149997937992","0.200449453777827","0.297850542098157"
"nicht erwerbstätig","2004","Realschule","Thueringen","76","0.230003706542396","0.187296082611549","0.272711330473242"
"nicht erwerbstätig","2004","(Fach-)Abitur","Schleswig-Holstein","19","","",""
"nicht erwerbstätig","2004","(Fach-)Abitur","Hamburg","11","","",""
"nicht erwerbstätig","2004","(Fach-)Abitur","Niedersachsen","47","0.23745371128903","0.177264304448942","0.297643118129118"
"nicht erwerbstätig","2004","(Fach-)Abitur","Bremen","9","0.468302165090037","0.259789576751325","0.676814753428749"
"nicht erwerbstätig","2004","(Fach-)Abitur","Nordrhein-Westfalen","186","","",""
"nicht erwerbstätig","2004","(Fach-)Abitur","Hessen","52","0.294932316022087","0.230928278549362","0.358936353494811"
"nicht erwerbstätig","2004","(Fach-)Abitur","Rheinland-Pfalz,Saarland","46","0.362427891381374","0.281638544350444","0.443217238412304"
"nicht erwerbstätig","2004","(Fach-)Abitur","Baden-Wuerttemberg","101","","",""
"nicht erwerbstätig","2004","(Fach-)Abitur","Bayern","108","","",""
"nicht erwerbstätig","2004","(Fach-)Abitur","Saarland","","","",""
"nicht erwerbstätig","2004","(Fach-)Abitur","Berlin","37","0.434961456809818","0.345513276191511","0.524409637428125"
"nicht erwerbstätig","2004","(Fach-)Abitur","Brandenburg","27","","",""
"nicht erwerbstätig","2004","(Fach-)Abitur","Mecklenburg-Vorpommern","8","0.411308098732745","0.195652491704453","0.626963705761036"
"nicht erwerbstätig","2004","(Fach-)Abitur","Sachsen","35","0.336118480288502","0.249782732249242","0.422454228327763"
"nicht erwerbstätig","2004","(Fach-)Abitur","Sachsen-Anhalt","29","","",""
"nicht erwerbstätig","2004","(Fach-)Abitur","Thueringen","22","","",""
"nicht erwerbstätig","2004","AkademikerIn","Schleswig-Holstein","20","","",""
"nicht erwerbstätig","2004","AkademikerIn","Hamburg","14","","",""
"nicht erwerbstätig","2004","AkademikerIn","Niedersachsen","69","0.278431566194392","0.227879068538395","0.32898406385039"
"nicht erwerbstätig","2004","AkademikerIn","Bremen","4","0.176188203522845","0.0499716009872002","0.302404806058489"
"nicht erwerbstätig","2004","AkademikerIn","Nordrhein-Westfalen","175","","",""
"nicht erwerbstätig","2004","AkademikerIn","Hessen","51","0.180485256588987","0.138081551941991","0.222888961235983"
"nicht erwerbstätig","2004","AkademikerIn","Rheinland-Pfalz,Saarland","45","0.281669887671507","0.216139754569612","0.347200020773402"
"nicht erwerbstätig","2004","AkademikerIn","Baden-Wuerttemberg","107","","",""
"nicht erwerbstätig","2004","AkademikerIn","Bayern","120","","",""
"nicht erwerbstätig","2004","AkademikerIn","Saarland","","","",""
"nicht erwerbstätig","2004","AkademikerIn","Berlin","60","0.265960693012911","0.211299435771586","0.320621950254236"
"nicht erwerbstätig","2004","AkademikerIn","Brandenburg","88","0.436089760227316","0.374984195036909","0.497195325417724"
"nicht erwerbstätig","2004","AkademikerIn","Mecklenburg-Vorpommern","38","0.388312332254264","0.30548422740396","0.471140437104569"
"nicht erwerbstätig","2004","AkademikerIn","Sachsen","95","0.383704125377753","0.334551464520554","0.432856786234952"
"nicht erwerbstätig","2004","AkademikerIn","Sachsen-Anhalt","60","0.400535520745851","0.336077962550725","0.464993078940976"
"nicht erwerbstätig","2004","AkademikerIn","Thueringen","44","0.352913380926911","0.281496785969393","0.42432997588443"
"Vollzeit","2005","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Vollzeit","2005","(noch) kein Abschluss","Hamburg","1","","",""
"Vollzeit","2005","(noch) kein Abschluss","Niedersachsen","3","","",""
"Vollzeit","2005","(noch) kein Abschluss","Bremen","","","",""
"Vollzeit","2005","(noch) kein Abschluss","Nordrhein-Westfalen","17","","",""
"Vollzeit","2005","(noch) kein Abschluss","Hessen","2","","",""
"Vollzeit","2005","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","4","0.165310217301192","0.0567791106879602","0.273841323914423"
"Vollzeit","2005","(noch) kein Abschluss","Baden-Wuerttemberg","17","","",""
"Vollzeit","2005","(noch) kein Abschluss","Bayern","8","0.13141357479401","0.0682773831294854","0.194549766458535"
"Vollzeit","2005","(noch) kein Abschluss","Saarland","","","",""
"Vollzeit","2005","(noch) kein Abschluss","Berlin","2","","",""
"Vollzeit","2005","(noch) kein Abschluss","Brandenburg","","","",""
"Vollzeit","2005","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Vollzeit","2005","(noch) kein Abschluss","Sachsen","1","","",""
"Vollzeit","2005","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Vollzeit","2005","(noch) kein Abschluss","Thueringen","","","",""
"Vollzeit","2005","Hauptschule","Schleswig-Holstein","77","0.328901736693429","0.272013354132472","0.385790119254386"
"Vollzeit","2005","Hauptschule","Hamburg","20","","",""
"Vollzeit","2005","Hauptschule","Niedersachsen","204","","",""
"Vollzeit","2005","Hauptschule","Bremen","11","","",""
"Vollzeit","2005","Hauptschule","Nordrhein-Westfalen","477","0.270931556525465","0.249946052774374","0.291917060276557"
"Vollzeit","2005","Hauptschule","Hessen","150","","",""
"Vollzeit","2005","Hauptschule","Rheinland-Pfalz,Saarland","201","","",""
"Vollzeit","2005","Hauptschule","Baden-Wuerttemberg","372","0.341358809932825","0.312471445685812","0.370246174179838"
"Vollzeit","2005","Hauptschule","Bayern","465","0.365490597897349","0.338879370502438","0.392101825292261"
"Vollzeit","2005","Hauptschule","Saarland","","","",""
"Vollzeit","2005","Hauptschule","Berlin","32","0.225486401579555","0.155508243181972","0.295464559977137"
"Vollzeit","2005","Hauptschule","Brandenburg","28","","",""
"Vollzeit","2005","Hauptschule","Mecklenburg-Vorpommern","18","","",""
"Vollzeit","2005","Hauptschule","Sachsen","44","0.105549463266241","0.0740278934430207","0.13707103308946"
"Vollzeit","2005","Hauptschule","Sachsen-Anhalt","37","0.106092804979346","0.0690149726290657","0.143170637329627"
"Vollzeit","2005","Hauptschule","Thueringen","33","0.111777094440327","0.0744683870967962","0.149085801783857"
"Vollzeit","2005","Realschule","Schleswig-Holstein","79","0.464177543101943","0.387616682383316","0.54073840382057"
"Vollzeit","2005","Realschule","Hamburg","29","","",""
"Vollzeit","2005","Realschule","Niedersachsen","209","","",""
"Vollzeit","2005","Realschule","Bremen","13","","",""
"Vollzeit","2005","Realschule","Nordrhein-Westfalen","386","0.445806527500577","0.413242321904489","0.478370733096665"
"Vollzeit","2005","Realschule","Hessen","147","","",""
"Vollzeit","2005","Realschule","Rheinland-Pfalz,Saarland","104","","",""
"Vollzeit","2005","Realschule","Baden-Wuerttemberg","255","","",""
"Vollzeit","2005","Realschule","Bayern","306","0.499704471233026","0.461295955438788","0.538112987027264"
"Vollzeit","2005","Realschule","Saarland","","","",""
"Vollzeit","2005","Realschule","Berlin","107","","",""
"Vollzeit","2005","Realschule","Brandenburg","158","","",""
"Vollzeit","2005","Realschule","Mecklenburg-Vorpommern","95","0.500383769198807","0.429659681651373","0.571107856746242"
"Vollzeit","2005","Realschule","Sachsen","348","0.573636981718531","0.534519378206822","0.612754585230241"
"Vollzeit","2005","Realschule","Sachsen-Anhalt","144","","",""
"Vollzeit","2005","Realschule","Thueringen","186","","",""
"Vollzeit","2005","(Fach-)Abitur","Schleswig-Holstein","24","","",""
"Vollzeit","2005","(Fach-)Abitur","Hamburg","17","","",""
"Vollzeit","2005","(Fach-)Abitur","Niedersachsen","66","0.419890276879195","0.346132664620216","0.493647889138174"
"Vollzeit","2005","(Fach-)Abitur","Bremen","4","0.301943328687165","0.0769880648253951","0.526898592548934"
"Vollzeit","2005","(Fach-)Abitur","Nordrhein-Westfalen","276","","",""
"Vollzeit","2005","(Fach-)Abitur","Hessen","74","0.366984129056609","0.296960705905181","0.437007552208036"
"Vollzeit","2005","(Fach-)Abitur","Rheinland-Pfalz,Saarland","49","0.423056910673907","0.337133379808256","0.508980441539559"
"Vollzeit","2005","(Fach-)Abitur","Baden-Wuerttemberg","133","","",""
"Vollzeit","2005","(Fach-)Abitur","Bayern","98","0.334206243830234","0.278756080239832","0.389656407420635"
"Vollzeit","2005","(Fach-)Abitur","Saarland","","","",""
"Vollzeit","2005","(Fach-)Abitur","Berlin","32","0.26473782310113","0.183029144098713","0.346446502103547"
"Vollzeit","2005","(Fach-)Abitur","Brandenburg","21","","",""
"Vollzeit","2005","(Fach-)Abitur","Mecklenburg-Vorpommern","7","0.342463836489858","0.13449403672571","0.550433636254007"
"Vollzeit","2005","(Fach-)Abitur","Sachsen","42","0.335572992072531","0.251438796876684","0.419707187268378"
"Vollzeit","2005","(Fach-)Abitur","Sachsen-Anhalt","24","","",""
"Vollzeit","2005","(Fach-)Abitur","Thueringen","19","","",""
"Vollzeit","2005","AkademikerIn","Schleswig-Holstein","59","0.545778568453576","0.450543808542422","0.641013328364729"
"Vollzeit","2005","AkademikerIn","Hamburg","38","0.385464587014347","0.272254632352102","0.498674541676591"
"Vollzeit","2005","AkademikerIn","Niedersachsen","145","","",""
"Vollzeit","2005","AkademikerIn","Bremen","21","","",""
"Vollzeit","2005","AkademikerIn","Nordrhein-Westfalen","466","0.560674717905617","0.526622014439566","0.594727421371668"
"Vollzeit","2005","AkademikerIn","Hessen","192","","",""
"Vollzeit","2005","AkademikerIn","Rheinland-Pfalz,Saarland","83","0.498288156815641","0.423127409545486","0.573448904085796"
"Vollzeit","2005","AkademikerIn","Baden-Wuerttemberg","237","","",""
"Vollzeit","2005","AkademikerIn","Bayern","305","0.526188528564091","0.484796600121098","0.567580457007084"
"Vollzeit","2005","AkademikerIn","Saarland","","","",""
"Vollzeit","2005","AkademikerIn","Berlin","117","","",""
"Vollzeit","2005","AkademikerIn","Brandenburg","105","","",""
"Vollzeit","2005","AkademikerIn","Mecklenburg-Vorpommern","66","0.43747287035583","0.352845971887735","0.522099768823925"
"Vollzeit","2005","AkademikerIn","Sachsen","195","","",""
"Vollzeit","2005","AkademikerIn","Sachsen-Anhalt","116","","",""
"Vollzeit","2005","AkademikerIn","Thueringen","90","0.433312820088251","0.358603084084991","0.508022556091511"
"Teilzeit","2005","(noch) kein Abschluss","Schleswig-Holstein","7","0.122958113415226","0.00343886451218893","0.242477362318262"
"Teilzeit","2005","(noch) kein Abschluss","Hamburg","4","0.125546240094615","-0.048015642946719","0.299108123135948"
"Teilzeit","2005","(noch) kein Abschluss","Niedersachsen","15","","",""
"Teilzeit","2005","(noch) kein Abschluss","Bremen","1","","",""
"Teilzeit","2005","(noch) kein Abschluss","Nordrhein-Westfalen","34","0.184009888658071","0.13233444135302","0.235685335963122"
"Teilzeit","2005","(noch) kein Abschluss","Hessen","9","0.23603722164093","0.124817853291712","0.347256589990148"
"Teilzeit","2005","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","9","0.155033085393967","0.0492846668401451","0.260781503947789"
"Teilzeit","2005","(noch) kein Abschluss","Baden-Wuerttemberg","27","","",""
"Teilzeit","2005","(noch) kein Abschluss","Bayern","15","","",""
"Teilzeit","2005","(noch) kein Abschluss","Saarland","","","",""
"Teilzeit","2005","(noch) kein Abschluss","Berlin","3","","",""
"Teilzeit","2005","(noch) kein Abschluss","Brandenburg","6","0.268594182461689","0.109989877968665","0.427198486954713"
"Teilzeit","2005","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Teilzeit","2005","(noch) kein Abschluss","Sachsen","3","","",""
"Teilzeit","2005","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Teilzeit","2005","(noch) kein Abschluss","Thueringen","1","","",""
"Teilzeit","2005","Hauptschule","Schleswig-Holstein","55","0.209419035491401","0.160149473713193","0.25868859726961"
"Teilzeit","2005","Hauptschule","Hamburg","20","","",""
"Teilzeit","2005","Hauptschule","Niedersachsen","143","","",""
"Teilzeit","2005","Hauptschule","Bremen","9","0.182342328743998","0.066932347737878","0.297752309750119"
"Teilzeit","2005","Hauptschule","Nordrhein-Westfalen","337","0.191176299942885","0.17260897181488","0.209743628070889"
"Teilzeit","2005","Hauptschule","Hessen","114","","",""
"Teilzeit","2005","Hauptschule","Rheinland-Pfalz,Saarland","117","","",""
"Teilzeit","2005","Hauptschule","Baden-Wuerttemberg","201","","",""
"Teilzeit","2005","Hauptschule","Bayern","294","","",""
"Teilzeit","2005","Hauptschule","Saarland","","","",""
"Teilzeit","2005","Hauptschule","Berlin","20","","",""
"Teilzeit","2005","Hauptschule","Brandenburg","19","","",""
"Teilzeit","2005","Hauptschule","Mecklenburg-Vorpommern","18","","",""
"Teilzeit","2005","Hauptschule","Sachsen","29","","",""
"Teilzeit","2005","Hauptschule","Sachsen-Anhalt","29","","",""
"Teilzeit","2005","Hauptschule","Thueringen","30","0.111577540123963","0.0742979640148282","0.148857116233099"
"Teilzeit","2005","Realschule","Schleswig-Holstein","41","0.260438925202034","0.193064626370906","0.327813224033161"
"Teilzeit","2005","Realschule","Hamburg","14","","",""
"Teilzeit","2005","Realschule","Niedersachsen","151","","",""
"Teilzeit","2005","Realschule","Bremen","11","","",""
"Teilzeit","2005","Realschule","Nordrhein-Westfalen","260","","",""
"Teilzeit","2005","Realschule","Hessen","90","0.243392537480247","0.195699296480467","0.291085778480028"
"Teilzeit","2005","Realschule","Rheinland-Pfalz,Saarland","83","0.303481893915451","0.245911706019213","0.36105208181169"
"Teilzeit","2005","Realschule","Baden-Wuerttemberg","153","","",""
"Teilzeit","2005","Realschule","Bayern","194","","",""
"Teilzeit","2005","Realschule","Saarland","","","",""
"Teilzeit","2005","Realschule","Berlin","43","0.19479348552249","0.141607263328434","0.247979707716547"
"Teilzeit","2005","Realschule","Brandenburg","76","0.250278640213851","0.201664791310629","0.298892489117073"
"Teilzeit","2005","Realschule","Mecklenburg-Vorpommern","47","0.264744434402625","0.202337901337714","0.327150967467536"
"Teilzeit","2005","Realschule","Sachsen","134","","",""
"Teilzeit","2005","Realschule","Sachsen-Anhalt","80","0.308031487261633","0.25471118902078","0.361351785502486"
"Teilzeit","2005","Realschule","Thueringen","97","0.308319881964494","0.2593771227477","0.357262641181288"
"Teilzeit","2005","(Fach-)Abitur","Schleswig-Holstein","28","","",""
"Teilzeit","2005","(Fach-)Abitur","Hamburg","17","","",""
"Teilzeit","2005","(Fach-)Abitur","Niedersachsen","61","0.287772366719425","0.220114574550521","0.355430158888329"
"Teilzeit","2005","(Fach-)Abitur","Bremen","5","0.200658303904471","0.00442039743548325","0.396896210373458"
"Teilzeit","2005","(Fach-)Abitur","Nordrhein-Westfalen","185","","",""
"Teilzeit","2005","(Fach-)Abitur","Hessen","63","0.408570935345322","0.337154616110484","0.479987254580159"
"Teilzeit","2005","(Fach-)Abitur","Rheinland-Pfalz,Saarland","41","0.265417551593316","0.188622838261649","0.342212264924983"
"Teilzeit","2005","(Fach-)Abitur","Baden-Wuerttemberg","78","0.273588164217853","0.22288792891954","0.324288399516166"
"Teilzeit","2005","(Fach-)Abitur","Bayern","85","0.271841705934514","0.219542314317974","0.324141097551054"
"Teilzeit","2005","(Fach-)Abitur","Saarland","","","",""
"Teilzeit","2005","(Fach-)Abitur","Berlin","42","0.325826787746374","0.239027088739967","0.412626486752781"
"Teilzeit","2005","(Fach-)Abitur","Brandenburg","30","0.427329783428193","0.316836314540101","0.537823252316285"
"Teilzeit","2005","(Fach-)Abitur","Mecklenburg-Vorpommern","5","0.202349032587586","0.0262771095717589","0.378420955603413"
"Teilzeit","2005","(Fach-)Abitur","Sachsen","42","0.3262733889253","0.24273461756922","0.40981216028138"
"Teilzeit","2005","(Fach-)Abitur","Sachsen-Anhalt","20","","",""
"Teilzeit","2005","(Fach-)Abitur","Thueringen","22","","",""
"Teilzeit","2005","AkademikerIn","Schleswig-Holstein","25","","",""
"Teilzeit","2005","AkademikerIn","Hamburg","19","","",""
"Teilzeit","2005","AkademikerIn","Niedersachsen","82","0.256223330091202","0.206152213442971","0.306294446739433"
"Teilzeit","2005","AkademikerIn","Bremen","7","0.180932280381094","0.0475521813891899","0.314312379372997"
"Teilzeit","2005","AkademikerIn","Nordrhein-Westfalen","176","","",""
"Teilzeit","2005","AkademikerIn","Hessen","62","0.2351498402039","0.187710413924446","0.282589266483354"
"Teilzeit","2005","AkademikerIn","Rheinland-Pfalz,Saarland","42","0.220588098279006","0.158257946383413","0.282918250174598"
"Teilzeit","2005","AkademikerIn","Baden-Wuerttemberg","102","","",""
"Teilzeit","2005","AkademikerIn","Bayern","133","","",""
