year,bula_h,regtyp,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Schleswig-Holstein,Urban regions,Full Time,0.34510,91,270,0.28829,0.40191
2010,Schleswig-Holstein,Urban regions,Part Time,0.18738,68,270,0.14075,0.23401
2010,Schleswig-Holstein,Urban regions,Not Working,0.46752,111,270,0.40790,0.52715
2010,Schleswig-Holstein,Rural regions,Full Time,0.34422,159,476,0.30149,0.38695
2010,Schleswig-Holstein,Rural regions,Part Time,0.23813,134,476,0.19982,0.27643
2010,Schleswig-Holstein,Rural regions,Not Working,0.41765,183,476,0.37330,0.46201
2010,Hamburg,Urban regions,Full Time,0.41202,151,392,0.36323,0.46080
2010,Hamburg,Urban regions,Part Time,0.19896,102,392,0.15939,0.23853
2010,Hamburg,Urban regions,Not Working,0.38903,139,392,0.34070,0.43735
2010,Lower Saxony,Urban regions,Full Time,0.35468,355,1013,0.32520,0.38416
2010,Lower Saxony,Urban regions,Part Time,0.23690,287,1013,0.21071,0.26310
2010,Lower Saxony,Urban regions,Not Working,0.40842,371,1013,0.37813,0.43870
2010,Lower Saxony,Rural regions,Full Time,0.33997,420,1214,0.31331,0.36663
2010,Lower Saxony,Rural regions,Part Time,0.26190,346,1214,0.23715,0.28664
2010,Lower Saxony,Rural regions,Not Working,0.39813,448,1214,0.37058,0.42568
2010,Bremen,Urban regions,Full Time,0.29746,49,174,0.22934,0.36558
2010,Bremen,Urban regions,Part Time,0.20758,56,174,0.14714,0.26802
2010,Bremen,Urban regions,Not Working,0.49496,69,174,0.42046,0.56947
2010,North Rhine-Westphalia,Urban regions,Full Time,0.36814,1817,4935,0.35468,0.38159
2010,North Rhine-Westphalia,Urban regions,Part Time,0.23163,1265,4935,0.21986,0.24341
2010,North Rhine-Westphalia,Urban regions,Not Working,0.40023,1853,4935,0.38656,0.41390
2010,North Rhine-Westphalia,Rural regions,Full Time,0.32916,43,132,0.24869,0.40963
2010,North Rhine-Westphalia,Rural regions,Part Time,0.17136,34,132,0.10683,0.23589
2010,North Rhine-Westphalia,Rural regions,Not Working,0.49948,55,132,0.41386,0.58510
2010,Hesse,Urban regions,Full Time,0.39158,539,1358,0.36561,0.41755
2010,Hesse,Urban regions,Part Time,0.26347,386,1358,0.24003,0.28691
2010,Hesse,Urban regions,Not Working,0.34496,433,1358,0.31966,0.37025
2010,Hesse,Rural regions,Full Time,0.35775,120,344,0.30702,0.40848
2010,Hesse,Rural regions,Part Time,0.26738,100,344,0.22054,0.31422
2010,Hesse,Rural regions,Not Working,0.37487,124,344,0.32364,0.42610
2010,"Rhineland-Palatinate, Saarland",Urban regions,Full Time,0.38982,382,1020,0.35987,0.41977
2010,"Rhineland-Palatinate, Saarland",Urban regions,Part Time,0.22369,264,1020,0.19810,0.24927
2010,"Rhineland-Palatinate, Saarland",Urban regions,Not Working,0.38649,374,1020,0.35659,0.41639
2010,"Rhineland-Palatinate, Saarland",Rural regions,Full Time,0.39320,139,340,0.34120,0.44520
2010,"Rhineland-Palatinate, Saarland",Rural regions,Part Time,0.25789,92,340,0.21132,0.30446
2010,"Rhineland-Palatinate, Saarland",Rural regions,Not Working,0.34891,109,340,0.29817,0.39965
2010,Baden-Wuerttemberg,Urban regions,Full Time,0.40740,1060,2660,0.38872,0.42608
2010,Baden-Wuerttemberg,Urban regions,Part Time,0.22544,708,2660,0.20956,0.24133
2010,Baden-Wuerttemberg,Urban regions,Not Working,0.36716,892,2660,0.34884,0.38548
2010,Baden-Wuerttemberg,Rural regions,Full Time,0.36487,112,290,0.30937,0.42037
2010,Baden-Wuerttemberg,Rural regions,Part Time,0.33311,94,290,0.27876,0.38745
2010,Baden-Wuerttemberg,Rural regions,Not Working,0.30202,84,290,0.24909,0.35496
2010,Bavaria,Urban regions,Full Time,0.41349,629,1625,0.38954,0.43744
2010,Bavaria,Urban regions,Part Time,0.21787,441,1625,0.19780,0.23795
2010,Bavaria,Urban regions,Not Working,0.36863,555,1625,0.34517,0.39210
2010,Bavaria,Rural regions,Full Time,0.41988,798,2018,0.39834,0.44142
2010,Bavaria,Rural regions,Part Time,0.23064,575,2018,0.21225,0.24902
2010,Bavaria,Rural regions,Not Working,0.34948,645,2018,0.32868,0.37029
2010,Berlin,Urban regions,Full Time,0.38856,351,932,0.35725,0.41987
2010,Berlin,Urban regions,Part Time,0.23795,237,932,0.21059,0.26530
2010,Berlin,Urban regions,Not Working,0.37349,344,932,0.34242,0.40456
2010,Brandenburg,Urban regions,Full Time,0.45130,35,35,0.28403,0.61857
2010,Brandenburg,Rural regions,Full Time,0.36366,310,899,0.33219,0.39512
2010,Brandenburg,Rural regions,Part Time,0.17100,192,899,0.14637,0.19563
2010,Brandenburg,Rural regions,Not Working,0.46534,397,899,0.43272,0.49797
2010,Mecklenburg-Western Pomerania,Urban regions,Full Time,0.38079,33,33,0.21255,0.54904
2010,Mecklenburg-Western Pomerania,Rural regions,Full Time,0.37802,204,517,0.33618,0.41986
2010,Mecklenburg-Western Pomerania,Rural regions,Part Time,0.22375,121,517,0.18779,0.25971
2010,Mecklenburg-Western Pomerania,Rural regions,Not Working,0.39823,192,517,0.35599,0.44047
2010,Saxony,Urban regions,Full Time,0.41593,364,884,0.38342,0.44844
2010,Saxony,Urban regions,Part Time,0.16708,192,884,0.14247,0.19168
2010,Saxony,Urban regions,Not Working,0.41699,328,884,0.38447,0.44951
2010,Saxony,Rural regions,Full Time,0.44650,345,808,0.41220,0.48080
2010,Saxony,Rural regions,Part Time,0.19995,190,808,0.17235,0.22754
2010,Saxony,Rural regions,Not Working,0.35355,273,808,0.32057,0.38654
2010,Saxony-Anhalt,Urban regions,Full Time,0.28306,52,131,0.20562,0.36051
2010,Saxony-Anhalt,Urban regions,Not Working,0.49402,79,131,0.40807,0.57996
2010,Saxony-Anhalt,Rural regions,Full Time,0.39962,306,753,0.36461,0.43463
2010,Saxony-Anhalt,Rural regions,Part Time,0.19315,173,753,0.16493,0.22136
2010,Saxony-Anhalt,Rural regions,Not Working,0.40723,274,753,0.37211,0.44235
2010,Thuringa,Urban regions,Full Time,0.40955,121,325,0.35600,0.46309
2010,Thuringa,Urban regions,Part Time,0.22879,85,325,0.18305,0.27452
2010,Thuringa,Urban regions,Not Working,0.36167,119,325,0.30935,0.41399
2010,Thuringa,Rural regions,Full Time,0.40590,260,635,0.36767,0.44413
2010,Thuringa,Rural regions,Part Time,0.16372,128,635,0.13491,0.19252
2010,Thuringa,Rural regions,Not Working,0.43038,247,635,0.39184,0.46893
2011,Schleswig-Holstein,Urban regions,Full Time,0.37464,100,306,0.32032,0.42896
2011,Schleswig-Holstein,Urban regions,Part Time,0.19130,85,306,0.14716,0.23544
2011,Schleswig-Holstein,Urban regions,Not Working,0.43406,121,306,0.37843,0.48968
2011,Schleswig-Holstein,Rural regions,Full Time,0.35636,238,703,0.32093,0.39179
2011,Schleswig-Holstein,Rural regions,Part Time,0.24531,205,703,0.21348,0.27714
2011,Schleswig-Holstein,Rural regions,Not Working,0.39834,260,703,0.36212,0.43455
2011,Hamburg,Urban regions,Full Time,0.35851,148,436,0.31345,0.40358
2011,Hamburg,Urban regions,Part Time,0.23730,124,436,0.19732,0.27728
2011,Hamburg,Urban regions,Not Working,0.40418,164,436,0.35806,0.45030
2011,Lower Saxony,Urban regions,Full Time,0.36100,389,1177,0.33355,0.38845
2011,Lower Saxony,Urban regions,Part Time,0.21991,341,1177,0.19624,0.24359
2011,Lower Saxony,Urban regions,Not Working,0.41909,447,1177,0.39089,0.44729
2011,Lower Saxony,Rural regions,Full Time,0.38654,532,1512,0.36199,0.41109
2011,Lower Saxony,Rural regions,Part Time,0.23433,423,1512,0.21297,0.25569
2011,Lower Saxony,Rural regions,Not Working,0.37913,557,1512,0.35467,0.40360
2011,Bremen,Urban regions,Full Time,0.28100,57,194,0.21758,0.34441
2011,Bremen,Urban regions,Part Time,0.23300,60,194,0.17336,0.29264
2011,Bremen,Urban regions,Not Working,0.48600,77,194,0.41548,0.55651
2011,North Rhine-Westphalia,Urban regions,Full Time,0.37008,1999,5671,0.35751,0.38265
2011,North Rhine-Westphalia,Urban regions,Part Time,0.23822,1510,5671,0.22713,0.24930
2011,North Rhine-Westphalia,Urban regions,Not Working,0.39170,2162,5671,0.37900,0.40441
2011,North Rhine-Westphalia,Rural regions,Full Time,0.30934,52,168,0.23923,0.37944
2011,North Rhine-Westphalia,Rural regions,Part Time,0.23031,46,168,0.16645,0.29417
2011,North Rhine-Westphalia,Rural regions,Not Working,0.46035,70,168,0.38476,0.53595
2011,Hesse,Urban regions,Full Time,0.40213,602,1599,0.37809,0.42617
2011,Hesse,Urban regions,Part Time,0.25870,452,1599,0.23723,0.28017
2011,Hesse,Urban regions,Not Working,0.33917,545,1599,0.31596,0.36238
2011,Hesse,Rural regions,Full Time,0.37038,148,414,0.32380,0.41695
2011,Hesse,Rural regions,Part Time,0.28919,127,414,0.24546,0.33292
2011,Hesse,Rural regions,Not Working,0.34043,139,414,0.29473,0.38613
2011,"Rhineland-Palatinate, Saarland",Urban regions,Full Time,0.38877,437,1192,0.36109,0.41646
2011,"Rhineland-Palatinate, Saarland",Urban regions,Part Time,0.21858,305,1192,0.19511,0.24205
2011,"Rhineland-Palatinate, Saarland",Urban regions,Not Working,0.39265,450,1192,0.36491,0.42038
2011,"Rhineland-Palatinate, Saarland",Rural regions,Full Time,0.40179,169,442,0.35603,0.44754
2011,"Rhineland-Palatinate, Saarland",Rural regions,Part Time,0.24869,125,442,0.20835,0.28903
2011,"Rhineland-Palatinate, Saarland",Rural regions,Not Working,0.34953,148,442,0.30502,0.39403
2011,Baden-Wuerttemberg,Urban regions,Full Time,0.42432,1262,3207,0.40721,0.44143
2011,Baden-Wuerttemberg,Urban regions,Part Time,0.22110,854,3207,0.20673,0.23546
2011,Baden-Wuerttemberg,Urban regions,Not Working,0.35458,1091,3207,0.33802,0.37114
2011,Baden-Wuerttemberg,Rural regions,Full Time,0.37542,144,408,0.32838,0.42247
2011,Baden-Wuerttemberg,Rural regions,Part Time,0.29475,126,408,0.25045,0.33904
2011,Baden-Wuerttemberg,Rural regions,Not Working,0.32983,138,408,0.28415,0.37551
2011,Bavaria,Urban regions,Full Time,0.41015,752,1999,0.38858,0.43172
2011,Bavaria,Urban regions,Part Time,0.21409,548,1999,0.19610,0.23208
2011,Bavaria,Urban regions,Not Working,0.37576,699,1999,0.35452,0.39700
2011,Bavaria,Rural regions,Full Time,0.40983,947,2524,0.39064,0.42902
2011,Bavaria,Rural regions,Part Time,0.23273,723,2524,0.21624,0.24922
2011,Bavaria,Rural regions,Not Working,0.35744,854,2524,0.33874,0.37614
2011,Berlin,Urban regions,Full Time,0.37340,376,1030,0.34384,0.40295
2011,Berlin,Urban regions,Part Time,0.22991,263,1030,0.20420,0.25562
2011,Berlin,Urban regions,Not Working,0.39669,391,1030,0.36680,0.42658
2011,Brandenburg,Urban regions,Full Time,0.53031,40,72,0.41422,0.64640
2011,Brandenburg,Urban regions,Not Working,0.35826,32,72,0.24672,0.46979
2011,Brandenburg,Rural regions,Full Time,0.39811,388,1066,0.36871,0.42751
2011,Brandenburg,Rural regions,Part Time,0.16399,235,1066,0.14175,0.18623
2011,Brandenburg,Rural regions,Not Working,0.43790,443,1066,0.40810,0.46770
2011,Mecklenburg-Western Pomerania,Urban regions,Not Working,0.49487,31,31,0.31595,0.67378
2011,Mecklenburg-Western Pomerania,Rural regions,Full Time,0.36143,224,598,0.32289,0.39996
2011,Mecklenburg-Western Pomerania,Rural regions,Part Time,0.21599,135,598,0.18298,0.24900
2011,Mecklenburg-Western Pomerania,Rural regions,Not Working,0.42259,239,598,0.38296,0.46221
2011,Saxony,Urban regions,Full Time,0.39384,378,979,0.36322,0.42446
2011,Saxony,Urban regions,Part Time,0.19956,228,979,0.17451,0.22461
2011,Saxony,Urban regions,Not Working,0.40660,373,979,0.37582,0.43739
2011,Saxony,Rural regions,Full Time,0.45864,363,882,0.42574,0.49155
2011,Saxony,Rural regions,Part Time,0.18845,210,882,0.16262,0.21427
2011,Saxony,Rural regions,Not Working,0.35291,309,882,0.32135,0.38446
2011,Saxony-Anhalt,Urban regions,Full Time,0.32727,75,225,0.26582,0.38872
2011,Saxony-Anhalt,Urban regions,Part Time,0.20409,44,225,0.15131,0.25687
2011,Saxony-Anhalt,Urban regions,Not Working,0.46863,106,225,0.40328,0.53398
2011,Saxony-Anhalt,Rural regions,Full Time,0.40151,342,893,0.36934,0.43368
2011,Saxony-Anhalt,Rural regions,Part Time,0.20293,205,893,0.17653,0.22932
2011,Saxony-Anhalt,Rural regions,Not Working,0.39557,346,893,0.36348,0.42766
2011,Thuringa,Urban regions,Full Time,0.45292,147,366,0.40185,0.50399
2011,Thuringa,Urban regions,Part Time,0.21913,93,366,0.17669,0.26156
2011,Thuringa,Urban regions,Not Working,0.32795,126,366,0.27979,0.37612
2011,Thuringa,Rural regions,Full Time,0.36932,294,749,0.33474,0.40391
2011,Thuringa,Rural regions,Part Time,0.19604,163,749,0.16759,0.22450
2011,Thuringa,Rural regions,Not Working,0.43463,292,749,0.39911,0.47016
2012,Schleswig-Holstein,Urban regions,Full Time,0.33530,97,290,0.28087,0.38973
2012,Schleswig-Holstein,Urban regions,Part Time,0.22085,89,290,0.17302,0.26868
2012,Schleswig-Holstein,Urban regions,Not Working,0.44384,104,290,0.38656,0.50113
2012,Schleswig-Holstein,Rural regions,Full Time,0.34156,234,715,0.30678,0.37635
2012,Schleswig-Holstein,Rural regions,Part Time,0.24570,220,715,0.21413,0.27728
2012,Schleswig-Holstein,Rural regions,Not Working,0.41274,261,715,0.37662,0.44885
2012,Hamburg,Urban regions,Full Time,0.40660,159,443,0.36081,0.45239
2012,Hamburg,Urban regions,Part Time,0.19805,117,443,0.16090,0.23521
2012,Hamburg,Urban regions,Not Working,0.39535,167,443,0.34977,0.44093
2012,Lower Saxony,Urban regions,Full Time,0.35508,358,1078,0.32650,0.38366
2012,Lower Saxony,Urban regions,Part Time,0.22156,304,1078,0.19675,0.24636
2012,Lower Saxony,Urban regions,Not Working,0.42337,416,1078,0.39386,0.45288
2012,Lower Saxony,Rural regions,Full Time,0.39424,546,1547,0.36988,0.41860
2012,Lower Saxony,Rural regions,Part Time,0.22214,417,1547,0.20141,0.24286
2012,Lower Saxony,Rural regions,Not Working,0.38362,584,1547,0.35938,0.40786
2012,Bremen,Urban regions,Full Time,0.27720,58,199,0.21485,0.33955
2012,Bremen,Urban regions,Part Time,0.25427,64,199,0.19361,0.31492
2012,Bremen,Urban regions,Not Working,0.46853,77,199,0.39902,0.53804
2012,North Rhine-Westphalia,Urban regions,Full Time,0.37989,1963,5510,0.36707,0.39270
2012,North Rhine-Westphalia,Urban regions,Part Time,0.24202,1496,5510,0.23071,0.25333
2012,North Rhine-Westphalia,Urban regions,Not Working,0.37809,2051,5510,0.36529,0.39090
2012,North Rhine-Westphalia,Rural regions,Full Time,0.34516,48,151,0.26908,0.42125
2012,North Rhine-Westphalia,Rural regions,Part Time,0.24105,43,151,0.17260,0.30950
2012,North Rhine-Westphalia,Rural regions,Not Working,0.41378,60,151,0.33497,0.49260
2012,Hesse,Urban regions,Full Time,0.38548,571,1525,0.36105,0.40992
2012,Hesse,Urban regions,Part Time,0.25663,434,1525,0.23470,0.27856
2012,Hesse,Urban regions,Not Working,0.35789,520,1525,0.33382,0.38196
2012,Hesse,Rural regions,Full Time,0.36530,149,417,0.31903,0.41157
2012,Hesse,Rural regions,Part Time,0.24213,118,417,0.20097,0.28330
2012,Hesse,Rural regions,Not Working,0.39257,150,417,0.34564,0.43949
2012,"Rhineland-Palatinate, Saarland",Urban regions,Full Time,0.36865,425,1191,0.34124,0.39606
2012,"Rhineland-Palatinate, Saarland",Urban regions,Part Time,0.24730,316,1191,0.22278,0.27181
2012,"Rhineland-Palatinate, Saarland",Urban regions,Not Working,0.38405,450,1191,0.35641,0.41168
2012,"Rhineland-Palatinate, Saarland",Rural regions,Full Time,0.41954,166,412,0.37183,0.46725
2012,"Rhineland-Palatinate, Saarland",Rural regions,Part Time,0.23216,110,412,0.19134,0.27298
2012,"Rhineland-Palatinate, Saarland",Rural regions,Not Working,0.34830,136,412,0.30224,0.39436
2012,Baden-Wuerttemberg,Urban regions,Full Time,0.42114,1190,3025,0.40355,0.43874
2012,Baden-Wuerttemberg,Urban regions,Part Time,0.23561,830,3025,0.22048,0.25074
2012,Baden-Wuerttemberg,Urban regions,Not Working,0.34325,1005,3025,0.32632,0.36017
2012,Baden-Wuerttemberg,Rural regions,Full Time,0.39806,139,384,0.34904,0.44708
2012,Baden-Wuerttemberg,Rural regions,Part Time,0.25531,112,384,0.21164,0.29898
2012,Baden-Wuerttemberg,Rural regions,Not Working,0.34663,133,384,0.29896,0.39429
2012,Bavaria,Urban regions,Full Time,0.41427,749,1922,0.39224,0.43630
2012,Bavaria,Urban regions,Part Time,0.21048,519,1922,0.19225,0.22871
2012,Bavaria,Urban regions,Not Working,0.37525,654,1922,0.35360,0.39691
2012,Bavaria,Rural regions,Full Time,0.41068,975,2532,0.39151,0.42985
2012,Bavaria,Rural regions,Part Time,0.23731,714,2532,0.22074,0.25388
2012,Bavaria,Rural regions,Not Working,0.35201,843,2532,0.33340,0.37062
2012,Berlin,Urban regions,Full Time,0.35308,370,1057,0.32425,0.38191
2012,Berlin,Urban regions,Part Time,0.26240,292,1057,0.23587,0.28893
2012,Berlin,Urban regions,Not Working,0.38452,395,1057,0.35518,0.41386
2012,Brandenburg,Urban regions,Full Time,0.55633,40,40,0.40041,0.71226
2012,Brandenburg,Rural regions,Full Time,0.38858,369,1022,0.35868,0.41848
2012,Brandenburg,Rural regions,Part Time,0.18087,221,1022,0.15726,0.20448
2012,Brandenburg,Rural regions,Not Working,0.43055,432,1022,0.40017,0.46092
2012,Mecklenburg-Western Pomerania,Rural regions,Full Time,0.38083,223,586,0.34148,0.42018
2012,Mecklenburg-Western Pomerania,Rural regions,Part Time,0.20055,128,586,0.16810,0.23300
2012,Mecklenburg-Western Pomerania,Rural regions,Not Working,0.41862,235,586,0.37864,0.45859
2012,Saxony,Urban regions,Full Time,0.39418,359,950,0.36309,0.42527
2012,Saxony,Urban regions,Part Time,0.18687,224,950,0.16207,0.21167
2012,Saxony,Urban regions,Not Working,0.41895,367,950,0.38756,0.45034
2012,Saxony,Rural regions,Full Time,0.41972,369,922,0.38784,0.45159
2012,Saxony,Rural regions,Part Time,0.18020,210,922,0.15538,0.20502
2012,Saxony,Rural regions,Not Working,0.40009,343,922,0.36845,0.43173
2012,Saxony-Anhalt,Urban regions,Full Time,0.30249,72,212,0.24051,0.36447
2012,Saxony-Anhalt,Urban regions,Part Time,0.24234,39,212,0.18453,0.30016
2012,Saxony-Anhalt,Urban regions,Not Working,0.45517,101,212,0.38797,0.52236
2012,Saxony-Anhalt,Rural regions,Full Time,0.40412,334,837,0.37086,0.43739
2012,Saxony-Anhalt,Rural regions,Part Time,0.16878,182,837,0.14339,0.19417
2012,Saxony-Anhalt,Rural regions,Not Working,0.42709,321,837,0.39356,0.46063
2012,Thuringa,Urban regions,Full Time,0.41676,130,338,0.36412,0.46939
2012,Thuringa,Urban regions,Part Time,0.22111,80,338,0.17680,0.26541
2012,Thuringa,Urban regions,Not Working,0.36214,128,338,0.31082,0.41345
2012,Thuringa,Rural regions,Full Time,0.41083,313,756,0.37574,0.44593
2012,Thuringa,Rural regions,Part Time,0.16096,146,756,0.13474,0.18717
2012,Thuringa,Rural regions,Not Working,0.42821,297,756,0.39291,0.46351
2013,Schleswig-Holstein,Urban regions,Full Time,0.33923,90,323,0.28751,0.39094
2013,Schleswig-Holstein,Urban regions,Part Time,0.20600,79,323,0.16183,0.25018
2013,Schleswig-Holstein,Urban regions,Not Working,0.45477,154,323,0.40038,0.50916
2013,Schleswig-Holstein,Rural regions,Full Time,0.30940,234,773,0.27679,0.34200
2013,Schleswig-Holstein,Rural regions,Part Time,0.22624,207,773,0.19672,0.25575
2013,Schleswig-Holstein,Rural regions,Not Working,0.46437,332,773,0.42919,0.49955
2013,Hamburg,Urban regions,Full Time,0.37661,157,572,0.33687,0.41635
2013,Hamburg,Urban regions,Part Time,0.11308,106,572,0.08711,0.13906
2013,Hamburg,Urban regions,Not Working,0.51031,309,572,0.46930,0.55131
2013,Lower Saxony,Urban regions,Full Time,0.31710,344,1265,0.29144,0.34275
2013,Lower Saxony,Urban regions,Part Time,0.20704,307,1265,0.18470,0.22938
2013,Lower Saxony,Urban regions,Not Working,0.47586,614,1265,0.44833,0.50340
2013,Lower Saxony,Rural regions,Full Time,0.35189,523,1703,0.32920,0.37458
2013,Lower Saxony,Rural regions,Part Time,0.22869,422,1703,0.20873,0.24864
2013,Lower Saxony,Rural regions,Not Working,0.41943,758,1703,0.39598,0.44287
2013,Bremen,Urban regions,Full Time,0.23821,56,245,0.18476,0.29166
2013,Bremen,Urban regions,Part Time,0.18296,64,245,0.13445,0.23148
2013,Bremen,Urban regions,Not Working,0.57882,125,245,0.51687,0.64078
2013,North Rhine-Westphalia,Urban regions,Full Time,0.33760,1824,6390,0.32601,0.34920
2013,North Rhine-Westphalia,Urban regions,Part Time,0.21376,1444,6390,0.20371,0.22381
2013,North Rhine-Westphalia,Urban regions,Not Working,0.44864,3122,6390,0.43644,0.46083
2013,North Rhine-Westphalia,Rural regions,Full Time,0.25275,34,132,0.17833,0.32717
2013,North Rhine-Westphalia,Rural regions,Part Time,0.30253,44,132,0.22387,0.38120
2013,North Rhine-Westphalia,Rural regions,Not Working,0.44472,54,132,0.35962,0.52982
2013,Hesse,Urban regions,Full Time,0.36228,556,1846,0.34035,0.38421
2013,Hesse,Urban regions,Part Time,0.19401,394,1846,0.17597,0.21206
2013,Hesse,Urban regions,Not Working,0.44371,896,1846,0.42104,0.46638
2013,Hesse,Rural regions,Full Time,0.34595,138,402,0.29939,0.39251
2013,Hesse,Rural regions,Part Time,0.25375,115,402,0.21116,0.29635
2013,Hesse,Rural regions,Not Working,0.40029,149,402,0.35234,0.44825
2013,"Rhineland-Palatinate, Saarland",Urban regions,Full Time,0.33880,399,1351,0.31355,0.36405
