year,age_gr,pgisced97,pli0096_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2017,66 and older,Lower Secondary Level,Seldom,0.0701442361399587,41,25693,0.06982141409472102,0.07046705818519637
2017,66 and older,Lower Secondary Level,Never,0.774805782472118,465,25693,0.7742777818432695,0.7753337831009665
2017,66 and older,Upper Secondary Level,At least once per week,0.10175357954340128,261,25693,0.10155312210337489,0.10195403698342767
2017,66 and older,Upper Secondary Level,At least once per month,0.08703351735410952,233,25693,0.08684661263419385,0.0872204220740252
2017,66 and older,Upper Secondary Level,Seldom,0.0895013456477129,210,25693,0.0893120659556047,0.08969062533982108
2017,66 and older,Upper Secondary Level,Never,0.7217115574547764,1826,25693,0.7214144052209399,0.722008709688613
2017,66 and older,Post-secondary Non-tertiary Level,Never,1.0,96,25693,1.0,1.0
2017,66 and older,First Stage of Tertiary Education,At least once per week,0.11088473319616948,40,25693,0.11029991036638058,0.11146955602595839
2017,66 and older,First Stage of Tertiary Education,At least once per month,0.09031746140254092,49,25693,0.08978358565008637,0.09085133715499547
2017,66 and older,First Stage of Tertiary Education,Seldom,0.15146453971764326,44,25693,0.15079681125480696,0.15213226818047956
2017,66 and older,First Stage of Tertiary Education,Never,0.6473332656836464,207,25693,0.6464433361553915,0.6482231952119012
2017,66 and older,Second Stage of Tertiary Education,At least once per week,0.20700463654884743,248,25693,0.2065657687989713,0.20744350429872357
2017,66 and older,Second Stage of Tertiary Education,At least once per month,0.09557256185278455,145,25693,0.09525409679669888,0.09589102690887022
2017,66 and older,Second Stage of Tertiary Education,Seldom,0.11586462412935382,135,25693,0.11551793268850362,0.11621131557020402
2017,66 and older,Second Stage of Tertiary Education,Never,0.5815581774690143,721,25693,0.5810238316281646,0.5820925233098639
2019,17-29 y.,Pre-primary Level,At least once per week,0.17264917724936243,60,24702,0.17168071539485807,0.1736176391038668
2019,17-29 y.,Pre-primary Level,Seldom,0.19156894057054508,47,24702,0.19056052520297076,0.1925773559381194
2019,17-29 y.,Pre-primary Level,Never,0.6357818821800926,196,24702,0.6345488050068945,0.6370149593532907
2019,17-29 y.,Primary Level,Never,1.0,66,24702,1.0,1.0
2019,17-29 y.,Lower Secondary Level,At least once per week,0.08386395105377793,59,24702,0.08342509405586389,0.08430280805169198
2019,17-29 y.,Lower Secondary Level,Seldom,0.07324481471216021,54,24702,0.0728323124479942,0.07365731697632623
2019,17-29 y.,Lower Secondary Level,Never,0.8428912342340619,549,24702,0.8423150765489662,0.8434673919191575
2019,17-29 y.,Upper Secondary Level,At least once per week,0.13750378549501632,207,24702,0.1371759547772064,0.13783161621282625
2019,17-29 y.,Upper Secondary Level,At least once per month,0.07469427188730876,113,24702,0.07444400695878177,0.07494453681583575
2019,17-29 y.,Upper Secondary Level,Seldom,0.13685328895648854,183,24702,0.13652611129183778,0.1371804666211393
2019,17-29 y.,Upper Secondary Level,Never,0.6509486536611864,1032,24702,0.6504948878783987,0.651402419443974
2019,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.10790629268657212,35,24702,0.10725330253774237,0.10855928283540187
2019,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.1717404038155848,38,24702,0.1709466286932536,0.172534178937916
2019,17-29 y.,Post-secondary Non-tertiary Level,Never,0.7203533034978431,185,24702,0.7194086867781505,0.7212979202175357
2019,17-29 y.,First Stage of Tertiary Education,Never,1.0,34,24702,1.0,1.0
2019,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.1415873443531072,66,24702,0.14103078977450775,0.14214389893170662
2019,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.0704444956185137,51,24702,0.07003597998489024,0.07085301125213715
2019,17-29 y.,Second Stage of Tertiary Education,Seldom,0.15641605846892753,67,24702,0.1558361595396912,0.15699595739816385
2019,17-29 y.,Second Stage of Tertiary Education,Never,0.6315521015594517,261,24702,0.6307820139776988,0.6323221891412046
2019,30-45 y.,Primary Level,Never,1.0,126,24702,1.0,1.0
2019,30-45 y.,Lower Secondary Level,Seldom,0.09353832826380848,38,24702,0.09300792573241431,0.09406873079520264
2019,30-45 y.,Lower Secondary Level,Never,0.9064616717361915,439,24702,0.9059312692047974,0.9069920742675857
2019,30-45 y.,Upper Secondary Level,At least once per week,0.10002171931364469,237,24702,0.09977996992657744,0.10026346870071194
2019,30-45 y.,Upper Secondary Level,At least once per month,0.05811923385199282,172,24702,0.05793071268735622,0.05830775501662942
2019,30-45 y.,Upper Secondary Level,Seldom,0.1034996470431968,244,24702,0.10325420617621041,0.10374508791018318
2019,30-45 y.,Upper Secondary Level,Never,0.7383593997911658,1704,24702,0.738005248620305,0.7387135509620266
2019,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.10755099472744548,82,24702,0.10711994244594034,0.10798204700895062
2019,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.08473807668665953,58,24702,0.08435060227604721,0.08512555109727185
2019,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.10915690929103507,86,24702,0.10872304165987635,0.10959077692219378
2019,30-45 y.,Post-secondary Non-tertiary Level,Never,0.6985540192948598,564,24702,0.6979155562361525,0.6991924823535671
2019,30-45 y.,First Stage of Tertiary Education,At least once per week,0.16974824390640372,60,24702,0.1689918886013549,0.17050459921145256
2019,30-45 y.,First Stage of Tertiary Education,At least once per month,0.11406703698721088,55,24702,0.11342656694357336,0.1147075070308484
2019,30-45 y.,First Stage of Tertiary Education,Seldom,0.10461096795132621,38,24702,0.10399435476727092,0.1052275811353815
2019,30-45 y.,First Stage of Tertiary Education,Never,0.6115737511550592,198,24702,0.6105917838798509,0.6125557184302675
2019,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.10421301762478873,235,24702,0.10395814323578138,0.10446789201379607
2019,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.11141310331833626,260,24702,0.11115063255977248,0.11167557407690004
2019,30-45 y.,Second Stage of Tertiary Education,Seldom,0.1159303422750599,262,24702,0.1156632848605578,0.116197399689562
2019,30-45 y.,Second Stage of Tertiary Education,Never,0.6684435367818151,1268,24702,0.6680508249810821,0.6688362485825481
2019,46-65 y.,Primary Level,Never,1.0,119,24702,1.0,1.0
2019,46-65 y.,Lower Secondary Level,At least once per week,0.05999097447448209,49,24702,0.05963537818445976,0.06034657076450441
2019,46-65 y.,Lower Secondary Level,Seldom,0.0664022331900959,46,24702,0.06602939576833282,0.06677507061185899
2019,46-65 y.,Lower Secondary Level,Never,0.873606792335422,531,24702,0.873109206372647,0.8741043782981971
2019,46-65 y.,Upper Secondary Level,At least once per week,0.10959877812781099,570,24702,0.10942524167382643,0.10977231458179555
2019,46-65 y.,Upper Secondary Level,At least once per month,0.0811098106324702,396,24702,0.08095815327299592,0.08126146799194449
2019,46-65 y.,Upper Secondary Level,Seldom,0.08781747915140559,433,24702,0.08766025243473811,0.08797470586807306
2019,46-65 y.,Upper Secondary Level,Never,0.7214739320883133,3231,24702,0.7212249097911285,0.7217229543854982
2019,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.14850268516727544,147,24702,0.1480094307854397,0.14899593954911117
2019,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.0727588116691905,81,24702,0.07239852241148458,0.07311910092689643
2019,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.1148046325959027,108,24702,0.11436244003698443,0.11524682515482099
2019,46-65 y.,Post-secondary Non-tertiary Level,Never,0.6639338705676313,601,24702,0.6632786508747832,0.6645890902604794
2019,46-65 y.,First Stage of Tertiary Education,At least once per week,0.13634254651606068,151,24702,0.13587755173266822,0.13680754129945313
2019,46-65 y.,First Stage of Tertiary Education,At least once per month,0.11288004046553181,124,24702,0.11245123395462449,0.11330884697643913
2019,46-65 y.,First Stage of Tertiary Education,Seldom,0.14468092430686802,111,24702,0.144204239474077,0.14515760913965903
2019,46-65 y.,First Stage of Tertiary Education,Never,0.6060964887115395,479,24702,0.6054343828578241,0.6067585945652549
2019,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.17476505858580862,565,24702,0.17444724557474678,0.17508287159687047
2019,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.1194135807056024,445,24702,0.11914220659215351,0.1196849548190513
2019,46-65 y.,Second Stage of Tertiary Education,Seldom,0.13581058362900436,448,24702,0.13552388418890277,0.13609728306910596
2019,46-65 y.,Second Stage of Tertiary Education,Never,0.5700107770795846,1635,24702,0.5695964666327102,0.5704250875264589
2019,66 and older,Lower Secondary Level,At least once per week,0.07595727927235306,49,24702,0.07559898545333578,0.07631557309137034
2019,66 and older,Lower Secondary Level,At least once per month,0.0758361860862615,33,24702,0.07547815452489272,0.07619421764763028
2019,66 and older,Lower Secondary Level,Never,0.8482065346413854,431,24702,0.8477212618565557,0.8486918074262151
2019,66 and older,Upper Secondary Level,At least once per week,0.10125546831119545,276,24702,0.10105744232296875,0.10145349429942215
2019,66 and older,Upper Secondary Level,At least once per month,0.07698221201627961,212,24702,0.0768072293443521,0.07715719468820713
2019,66 and older,Upper Secondary Level,Seldom,0.0813920824149445,198,24702,0.08121258798024394,0.08157157684964506
2019,66 and older,Upper Secondary Level,Never,0.7403702372575804,1870,24702,0.7400824334537291,0.7406580410614317
2019,66 and older,Post-secondary Non-tertiary Level,Never,1.0,116,24702,1.0,1.0
2019,66 and older,First Stage of Tertiary Education,At least once per week,0.1479020544141025,64,24702,0.1472301456770694,0.1485739631511356
2019,66 and older,First Stage of Tertiary Education,At least once per month,0.0777988819170257,37,24702,0.07729191697703125,0.07830584685702016
2019,66 and older,First Stage of Tertiary Education,Seldom,0.12133416988977563,38,24702,0.12071617930795578,0.12195216047159549
2019,66 and older,First Stage of Tertiary Education,Never,0.6529648937790962,241,24702,0.6520639243660473,0.653865863192145
2019,66 and older,Second Stage of Tertiary Education,At least once per week,0.17520581939249377,252,24702,0.1748141417579332,0.17559749702705435
2019,66 and older,Second Stage of Tertiary Education,At least once per month,0.08484901636838857,158,24702,0.08456190426739328,0.08513612846938386
2019,66 and older,Second Stage of Tertiary Education,Seldom,0.09690745690342127,146,24702,0.09660264884659168,0.09721226496025086
2019,66 and older,Second Stage of Tertiary Education,Never,0.6430377073356963,882,24702,0.6425440664678598,0.6435313482035329
2021,17-29 y.,Pre-primary Level,At least once per week,0.17395405368728895,31,16111,0.17278912114052825,0.17511898623404965
2021,17-29 y.,Pre-primary Level,Never,0.826045946312711,109,16111,0.8248810137659504,0.8272108788594716
2021,17-29 y.,Primary Level,Never,1.0,37,16111,1.0,1.0
2021,17-29 y.,Lower Secondary Level,At least once per week,0.09112425063196314,47,16111,0.09064995160769189,0.09159854965623439
2021,17-29 y.,Lower Secondary Level,At least once per month,0.08198934118682155,31,16111,0.08153718804945564,0.08244149432418746
2021,17-29 y.,Lower Secondary Level,Seldom,0.08210964677134952,58,16111,0.0816571916763038,0.08256210186639525
2021,17-29 y.,Lower Secondary Level,Never,0.7447767614098657,285,16111,0.744058212798077,0.7454953100216544
2021,17-29 y.,Upper Secondary Level,At least once per week,0.1820542434920109,179,16111,0.18169000219054338,0.18241848479347844
2021,17-29 y.,Upper Secondary Level,At least once per month,0.11608600874849935,126,16111,0.11578365073869722,0.11638836675830148
2021,17-29 y.,Upper Secondary Level,Seldom,0.18153913202695365,188,16111,0.18117529187753,0.1819029721763773
2021,17-29 y.,Upper Secondary Level,Never,0.5203206157325361,596,16111,0.5198490550607816,0.5207921764042905
2021,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.12398530260673579,33,16111,0.12330816952899779,0.1246624356844738
2021,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.20216646431152288,42,16111,0.20134129335926124,0.20299163526378453
2021,17-29 y.,Post-secondary Non-tertiary Level,Never,0.6738482330817412,128,16111,0.6728850160687859,0.6748114500946966
2021,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.12338923988844872,56,16111,0.12291525107595372,0.12386322870094371
2021,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.17666617111582505,58,16111,0.17611651542789705,0.17721582680375306
2021,17-29 y.,Second Stage of Tertiary Education,Seldom,0.23063727542658102,113,16111,0.2300301808290133,0.23124437002414874
2021,17-29 y.,Second Stage of Tertiary Education,Never,0.4693073135691452,232,16111,0.4685880695477617,0.47002655759052864
2021,30-45 y.,Primary Level,Never,1.0,65,16111,1.0,1.0
2021,30-45 y.,Lower Secondary Level,Never,1.0,234,16111,1.0,1.0
2021,30-45 y.,Upper Secondary Level,At least once per week,0.1223628778619393,150,16111,0.12209850848766696,0.12262724723621166
2021,30-45 y.,Upper Secondary Level,At least once per month,0.09031239094175571,128,16111,0.09008115857783616,0.09054362330567525
2021,30-45 y.,Upper Secondary Level,Seldom,0.13173070861041217,158,16111,0.13145787394831926,0.13200354327250508
2021,30-45 y.,Upper Secondary Level,Never,0.6555940225858928,914,16111,0.6552106847892795,0.6559773603825062
2021,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.09646763590098925,54,16111,0.09606952110773742,0.09686575069424108
2021,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.08869075226416763,43,16111,0.08830738264007948,0.08907412188825578
2021,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.14389924282741887,73,16111,0.14342594192120664,0.1443725437336311
2021,30-45 y.,Post-secondary Non-tertiary Level,Never,0.6709423690074243,343,16111,0.6703087557826085,0.6715759822322401
2021,30-45 y.,First Stage of Tertiary Education,At least once per week,0.2573780949249843,37,16111,0.2563762652538488,0.2583799245961198
2021,30-45 y.,First Stage of Tertiary Education,Never,0.7426219050750156,107,16111,0.7416200754038801,0.7436237347461511
2021,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.11476046883544219,169,16111,0.1145055736555897,0.11501536401529468
2021,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.10231535996001774,171,16111,0.10207299636736726,0.10255772355266822
2021,30-45 y.,Second Stage of Tertiary Education,Seldom,0.17894921351033183,310,16111,0.17864267504841594,0.17925575197224772
2021,30-45 y.,Second Stage of Tertiary Education,Never,0.6039749576942083,898,16111,0.6035838414473523,0.6043660739410642
2021,46-65 y.,Primary Level,Never,1.0,63,16111,1.0,1.0
2021,46-65 y.,Lower Secondary Level,At least once per week,0.09224749571112269,32,16111,0.0917686960979522,0.09272629532429318
2021,46-65 y.,Lower Secondary Level,Never,0.9077525042888773,278,16111,0.9072737046757068,0.9082313039020479
2021,46-65 y.,Upper Secondary Level,At least once per week,0.10438123587535293,353,16111,0.10420454930994391,0.10455792244076195
2021,46-65 y.,Upper Secondary Level,At least once per month,0.09744186579185579,277,16111,0.09727049330175443,0.09761323828195716
2021,46-65 y.,Upper Secondary Level,Seldom,0.11513937636824115,284,16111,0.11495492576051149,0.11532382697597081
2021,46-65 y.,Upper Secondary Level,Never,0.6830375219645501,1894,16111,0.6827686429380471,0.6833064009910532
2021,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.16553264119239408,108,16111,0.16503931190744012,0.16602597047734804
2021,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.08480549203681528,68,16111,0.08443569869314586,0.0851752853804847
2021,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.11758089753492354,84,16111,0.11715333835658176,0.11800845671326532
2021,46-65 y.,Post-secondary Non-tertiary Level,Never,0.6320809692358671,414,16111,0.6314408617865431,0.6327210766851911
2021,46-65 y.,First Stage of Tertiary Education,At least once per week,0.11743352787161175,80,16111,0.11698594786837364,0.11788110787484986
2021,46-65 y.,First Stage of Tertiary Education,At least once per month,0.13319313545265596,84,16111,0.13272074294495026,0.13366552796036166
2021,46-65 y.,First Stage of Tertiary Education,Seldom,0.1477618586940788,68,16111,0.14726850025111513,0.14825521713704246
2021,46-65 y.,First Stage of Tertiary Education,Never,0.6016114779816535,281,16111,0.6009308459652732,0.6022921099980337
2021,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.17912015581672827,418,16111,0.1788098436467765,0.17943046798668005
2021,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.15410550589531918,338,16111,0.15381332355737837,0.15439768823326
2021,46-65 y.,Second Stage of Tertiary Education,Seldom,0.1360839328379409,333,16111,0.1358064564806039,0.1363614091952779
2021,46-65 y.,Second Stage of Tertiary Education,Never,0.5306904054500117,1109,16111,0.5302865396132941,0.5310942712867293
2021,66 and older,Lower Secondary Level,Never,1.0,247,16111,1.0,1.0
2021,66 and older,Upper Secondary Level,At least once per week,0.1097154353859053,195,16111,0.10951221203028702,0.10991865874152357
2021,66 and older,Upper Secondary Level,At least once per month,0.07159892842524346,133,16111,0.07143128118500032,0.0717665756654866
2021,66 and older,Upper Secondary Level,Seldom,0.07722826532702788,158,16111,0.0770546809590916,0.07740184969496416
2021,66 and older,Upper Secondary Level,Never,0.7414573708618234,1224,16111,0.7411726728038552,0.7417420689197916
2021,66 and older,Post-secondary Non-tertiary Level,Never,1.0,83,16111,1.0,1.0
2021,66 and older,First Stage of Tertiary Education,At least once per week,0.219657776135967,49,16111,0.21879944291449363,0.22051610935744034
2021,66 and older,First Stage of Tertiary Education,Never,0.780342223864033,152,16111,0.7794838906425596,0.7812005570855063
2021,66 and older,Second Stage of Tertiary Education,At least once per week,0.17969587778427515,216,16111,0.1793171494927569,0.1800746060757934
2021,66 and older,Second Stage of Tertiary Education,At least once per month,0.09753619585602225,139,16111,0.09724353202913227,0.09782885968291222
2021,66 and older,Second Stage of Tertiary Education,Seldom,0.14237802292795876,143,16111,0.14203332341145905,0.14272272244445847
2021,66 and older,Second Stage of Tertiary Education,Never,0.5803899034317438,603,16111,0.5799030994367741,0.5808767074267135
