"plh0035","year","age_gr","bildungsniveau","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Keine Sorgen","2016","66 +","Hauptschule","361","0.149888730981114","0.135538599570934","0.164238862391293"
"Keine Sorgen","2016","66 +","Realschule","176","0.219572548844109","0.191100064253102","0.248045033435115"
"Einige Sorgen","2017","17-34","(Fach-)Abitur","739","0.418645139618437","0.396759871832635","0.44053040740424"
"Einige Sorgen","2017","17-34","(noch) kein Abschluss","379","0.35433513984854","0.328243843516782","0.380426436180298"
"Einige Sorgen","2017","17-34","AkademikerIn","535","0.378416594296338","0.353244281456335","0.403588907136342"
"Einige Sorgen","2017","17-34","Hauptschule","540","0.470949405504976","0.445604499396892","0.49629431161306"
"Einige Sorgen","2017","17-34","Realschule","629","0.453084579826721","0.426924789961046","0.479244369692395"
"Einige Sorgen","2017","35-65","(Fach-)Abitur","1347","0.556258037704095","0.537109428750135","0.575406646658056"
"Einige Sorgen","2017","35-65","(noch) kein Abschluss","391","0.450157245896268","0.419444460819641","0.480870030972894"
"Einige Sorgen","2017","35-65","AkademikerIn","2439","0.560648693011419","0.546230915058664","0.575066470964174"
"Einige Sorgen","2017","35-65","Hauptschule","2092","0.513069777810938","0.497811142989955","0.528328412631921"
"Einige Sorgen","2017","35-65","Realschule","2623","0.587598207858304","0.573360251594182","0.601836164122425"
"Einige Sorgen","2017","66 +","(Fach-)Abitur","160","0.603345156223087","0.544884828277693","0.661805484168481"
"Einige Sorgen","2017","66 +","(noch) kein Abschluss","29","","",""
"Einige Sorgen","2017","66 +","AkademikerIn","800","0.603919761087753","0.576925480631965","0.630914041543541"
"Einige Sorgen","2017","66 +","Hauptschule","1279","0.537268939434474","0.517245558691434","0.557292320177514"
"Einige Sorgen","2017","66 +","Realschule","579","0.608071358198121","0.576846816702916","0.639295899693327"
"Grosse Sorgen","2017","17-34","(Fach-)Abitur","205","0.103849035831482","0.0903158511986168","0.117382220464348"
"Grosse Sorgen","2017","17-34","(noch) kein Abschluss","145","0.122489666415687","0.104605824776382","0.140373508054992"
"Grosse Sorgen","2017","17-34","AkademikerIn","100","0.055528263532795","0.0436421504551198","0.0674143766104702"
"Grosse Sorgen","2017","17-34","Hauptschule","245","0.174039789696179","0.154788545859852","0.193291033532506"
"Grosse Sorgen","2017","17-34","Realschule","180","0.127648855314988","0.110112527474569","0.145185183155407"
"Grosse Sorgen","2017","35-65","(Fach-)Abitur","418","0.151501764712214","0.137683034175111","0.165320495249318"
"Grosse Sorgen","2017","35-65","(noch) kein Abschluss","308","0.324371357733801","0.295471673299302","0.353271042168301"
"Grosse Sorgen","2017","35-65","AkademikerIn","507","0.0996013594409857","0.0909018049510697","0.108300913930902"
"Grosse Sorgen","2017","35-65","Hauptschule","1100","0.26934876002548","0.255806016605888","0.282891503445072"
"Grosse Sorgen","2017","35-65","Realschule","827","0.186722813043578","0.175451743298635","0.197993882788521"
"Grosse Sorgen","2017","66 +","(Fach-)Abitur","60","0.219268448560847","0.169824757033837","0.268712140087857"
"Grosse Sorgen","2017","66 +","(noch) kein Abschluss","40","0.404777146133578","0.299178868230013","0.510375424037143"
"Grosse Sorgen","2017","66 +","AkademikerIn","206","0.190036501088606","0.16838231899701","0.211690683180201"
"Grosse Sorgen","2017","66 +","Hauptschule","701","0.29597483231411","0.277643303052882","0.314306361575339"
"Grosse Sorgen","2017","66 +","Realschule","158","0.176091338011538","0.151728727285395","0.200453948737682"
"Keine Sorgen","2017","17-34","(Fach-)Abitur","1008","0.47750582455008","0.455347432209553","0.499664216890607"
"Keine Sorgen","2017","17-34","(noch) kein Abschluss","767","0.523175193735773","0.495930121588817","0.55042026588273"
"Keine Sorgen","2017","17-34","AkademikerIn","791","0.566055142170867","0.540331351225348","0.591778933116385"
"Keine Sorgen","2017","17-34","Hauptschule","705","0.355010804798845","0.330713843492235","0.379307766105455"
"Keine Sorgen","2017","17-34","Realschule","582","0.419266564858291","0.393335637023554","0.445197492693028"
"Keine Sorgen","2017","35-65","(Fach-)Abitur","821","0.29224019758369","0.274711616833265","0.309768778334116"
"Keine Sorgen","2017","35-65","(noch) kein Abschluss","309","0.225471396369931","0.199673619464868","0.251269173274994"
"Keine Sorgen","2017","35-65","AkademikerIn","1606","0.339749947547595","0.32599113715737","0.353508757937821"
"Keine Sorgen","2017","35-65","Hauptschule","930","0.217581462163582","0.20498569544669","0.230177228880474"
"Keine Sorgen","2017","35-65","Realschule","1142","0.225678979098118","0.213588229405845","0.237769728790392"
"Keine Sorgen","2017","66 +","(Fach-)Abitur","49","0.177386395216067","0.131737523362614","0.223035267069519"
"Keine Sorgen","2017","66 +","(noch) kein Abschluss","14","","",""
"Keine Sorgen","2017","66 +","AkademikerIn","255","0.206043737823641","0.183719916035919","0.228367559611364"
"Keine Sorgen","2017","66 +","Hauptschule","402","0.166756228251416","0.151786832081571","0.181725624421261"
"Keine Sorgen","2017","66 +","Realschule","202","0.215837303790341","0.189523620835882","0.242150986744799"
"Einige Sorgen","2018","17-34","(Fach-)Abitur","736","0.43415323211503","0.411628348382151","0.45667811584791"
"Einige Sorgen","2018","17-34","(noch) kein Abschluss","325","0.319939486275575","0.292754789714617","0.347124182836534"
"Einige Sorgen","2018","17-34","AkademikerIn","555","0.445810893597353","0.419423014008477","0.47219877318623"
"Einige Sorgen","2018","17-34","Hauptschule","524","0.433032424066234","0.406974711592247","0.459090136540222"
"Einige Sorgen","2018","17-34","Realschule","577","0.446255667754277","0.41900173477133","0.473509600737223"
"Einige Sorgen","2018","35-65","(Fach-)Abitur","1289","0.55956534030422","0.539955673523553","0.579175007084887"
"Einige Sorgen","2018","35-65","(noch) kein Abschluss","408","0.474483540635013","0.443283563258078","0.505683518011947"
"Einige Sorgen","2018","35-65","AkademikerIn","2392","0.584836075577542","0.570142310267001","0.599529840888084"
"Einige Sorgen","2018","35-65","Hauptschule","1975","0.548121853375547","0.532387020772576","0.563856685978518"
"Einige Sorgen","2018","35-65","Realschule","2548","0.57638046820395","0.561796644290692","0.590964292117208"
"Einige Sorgen","2018","66 +","(Fach-)Abitur","163","0.583764635399181","0.527798110917986","0.639731159880375"
"Einige Sorgen","2018","66 +","(noch) kein Abschluss","28","","",""
"Einige Sorgen","2018","66 +","AkademikerIn","789","0.596081740493211","0.569284516164067","0.622878964822355"
"Einige Sorgen","2018","66 +","Hauptschule","1310","0.582374675626851","0.562306922378324","0.602442428875378"
"Einige Sorgen","2018","66 +","Realschule","591","0.605192532613782","0.574478903867823","0.635906161359741"
"Grosse Sorgen","2018","17-34","(Fach-)Abitur","168","0.0886170532049701","0.0757018655698557","0.101532240840084"
"Grosse Sorgen","2018","17-34","(noch) kein Abschluss","135","0.125850442650835","0.106520212127125","0.145180673174545"
"Grosse Sorgen","2018","17-34","AkademikerIn","79","0.0528885653798484","0.0410067829272964","0.0647703478324004"
"Grosse Sorgen","2018","17-34","Hauptschule","189","0.151889338258495","0.133014341984487","0.170764334532504"
"Grosse Sorgen","2018","17-34","Realschule","140","0.127884419046479","0.109574833898318","0.146194004194639"
"Grosse Sorgen","2018","35-65","(Fach-)Abitur","359","0.148130962162966","0.134099161533833","0.1621627627921"
"Grosse Sorgen","2018","35-65","(noch) kein Abschluss","250","0.337944002107361","0.308389729463022","0.367498274751701"
"Grosse Sorgen","2018","35-65","AkademikerIn","363","0.0736072730314615","0.0658203810504249","0.0813941650124981"
"Grosse Sorgen","2018","35-65","Hauptschule","945","0.24071385295981","0.227197292878852","0.254230413040769"
"Grosse Sorgen","2018","35-65","Realschule","692","0.160114413434612","0.149291253532529","0.170937573336694"
"Grosse Sorgen","2018","66 +","(Fach-)Abitur","66","0.208727110578665","0.162585523042452","0.254868698114878"
"Grosse Sorgen","2018","66 +","(noch) kein Abschluss","34","0.279522715559928","0.183554560064266","0.375490871055591"
"Grosse Sorgen","2018","66 +","AkademikerIn","170","0.143034287581767","0.123914108258886","0.162154466904648"
"Grosse Sorgen","2018","66 +","Hauptschule","581","0.240275548583052","0.222890058427239","0.257661038738864"
"Grosse Sorgen","2018","66 +","Realschule","155","0.157577536228809","0.13468447903006","0.180470593427558"
"Keine Sorgen","2018","17-34","(Fach-)Abitur","956","0.47722971468","0.454530501452145","0.499928927907854"
"Keine Sorgen","2018","17-34","(noch) kein Abschluss","671","0.55421007107359","0.525242030390102","0.583178111757077"
"Keine Sorgen","2018","17-34","AkademikerIn","729","0.501300541022798","0.4747563986367","0.527844683408897"
"Keine Sorgen","2018","17-34","Hauptschule","676","0.41507823767527","0.389165646682684","0.440990828667857"
"Keine Sorgen","2018","17-34","Realschule","561","0.425859913199245","0.398750196444997","0.452969629953493"
"Keine Sorgen","2018","35-65","(Fach-)Abitur","814","0.292303697532814","0.274337975145845","0.310269419919783"
"Keine Sorgen","2018","35-65","(noch) kein Abschluss","326","0.187572457257626","0.163181581449396","0.211963333065855"
"Keine Sorgen","2018","35-65","AkademikerIn","1565","0.341556651390996","0.32741510838435","0.355698194397642"
"Keine Sorgen","2018","35-65","Hauptschule","923","0.211164293664643","0.198260529380924","0.224068057948361"
"Keine Sorgen","2018","35-65","Realschule","1170","0.263505118361438","0.25050317737549","0.276507059347386"
"Keine Sorgen","2018","66 +","(Fach-)Abitur","69","0.207508254022155","0.161466164926057","0.253550343118253"
"Keine Sorgen","2018","66 +","(noch) kein Abschluss","22","","",""
"Keine Sorgen","2018","66 +","AkademikerIn","329","0.260883971925022","0.236902812922334","0.28486513092771"
"Keine Sorgen","2018","66 +","Hauptschule","429","0.177349775790097","0.161807055527458","0.192892496052736"
"Keine Sorgen","2018","66 +","Realschule","227","0.237229931157409","0.210501514434152","0.263958347880665"
"Einige Sorgen","2019","17-34","(Fach-)Abitur","710","0.426682462031472","0.403355835724104","0.450009088338841"
"Einige Sorgen","2019","17-34","(noch) kein Abschluss","284","0.380329987982967","0.350195692910256","0.410464283055678"
"Einige Sorgen","2019","17-34","AkademikerIn","516","0.437229832890818","0.409948432622128","0.464511233159508"
"Einige Sorgen","2019","17-34","Hauptschule","421","0.434602736840817","0.405852719003375","0.463352754678259"
"Einige Sorgen","2019","17-34","Realschule","544","0.454226711148834","0.42558661614132","0.482866806156347"
"Einige Sorgen","2019","35-65","(Fach-)Abitur","1391","0.558942553717268","0.539886829267285","0.577998278167251"
"Einige Sorgen","2019","35-65","(noch) kein Abschluss","379","0.47577811785394","0.4446057754337","0.506950460274181"
"Einige Sorgen","2019","35-65","AkademikerIn","2705","0.582115656622725","0.568243581177399","0.595987732068051"
"Einige Sorgen","2019","35-65","Hauptschule","1784","0.540252784807076","0.523800485904603","0.556705083709548"
"Einige Sorgen","2019","35-65","Realschule","2638","0.58379409844883","0.569415942794078","0.598172254103582"
"Einige Sorgen","2019","66 +","(Fach-)Abitur","173","0.502971744336153","0.449668692583565","0.556274796088741"
"Einige Sorgen","2019","66 +","(noch) kein Abschluss","37","0.45362295253614","0.343140190320129","0.564105714752151"
"Einige Sorgen","2019","66 +","AkademikerIn","905","0.607139564940435","0.582113685842111","0.63216544403876"
"Einige Sorgen","2019","66 +","Hauptschule","1181","0.536853443901833","0.516157618552764","0.557549269250901"
"Einige Sorgen","2019","66 +","Realschule","662","0.606082345041519","0.576954806630372","0.635209883452666"
"Grosse Sorgen","2019","17-34","(Fach-)Abitur","190","0.116501332080669","0.101370238497196","0.131632425664141"
"Grosse Sorgen","2019","17-34","(noch) kein Abschluss","115","0.171013657522212","0.147641995496412","0.194385319548012"
"Grosse Sorgen","2019","17-34","AkademikerIn","84","0.0712944193303463","0.0571425755357971","0.0854462631248955"
"Grosse Sorgen","2019","17-34","Hauptschule","187","0.21203362572698","0.188326917679033","0.235740333774926"
"Grosse Sorgen","2019","17-34","Realschule","156","0.149535464219112","0.12902232219256","0.170048606245665"
"Grosse Sorgen","2019","35-65","(Fach-)Abitur","411","0.172894438870037","0.158381168691343","0.187407709048731"
"Grosse Sorgen","2019","35-65","(noch) kein Abschluss","251","0.332756666858967","0.303345304771713","0.362168028946222"
"Grosse Sorgen","2019","35-65","AkademikerIn","434","0.0912231433334543","0.0831249172379682","0.0993213694289404"
"Grosse Sorgen","2019","35-65","Hauptschule","922","0.275587543320872","0.260837568570664","0.290337518071079"
"Grosse Sorgen","2019","35-65","Realschule","848","0.202991308608571","0.191258838293475","0.214723778923666"
"Grosse Sorgen","2019","66 +","(Fach-)Abitur","81","0.250971873534771","0.204749597130773","0.297194149938769"
"Grosse Sorgen","2019","66 +","(noch) kein Abschluss","26","","",""
"Grosse Sorgen","2019","66 +","AkademikerIn","220","0.171613156912498","0.152292681245683","0.190933632579313"
"Grosse Sorgen","2019","66 +","Hauptschule","645","0.297618662541085","0.278642332649677","0.316594992432493"
"Grosse Sorgen","2019","66 +","Realschule","202","0.204610681266115","0.180562110436062","0.228659252096169"
"Keine Sorgen","2019","17-34","(Fach-)Abitur","827","0.456816205887859","0.433322794932398","0.48030961684332"
"Keine Sorgen","2019","17-34","(noch) kein Abschluss","598","0.448656354494821","0.417784081194904","0.479528627794737"
"Keine Sorgen","2019","17-34","AkademikerIn","670","0.491475747778836","0.463980786555021","0.518970709002651"
"Keine Sorgen","2019","17-34","Hauptschule","534","0.353363637432203","0.325639628578391","0.381087646286015"
"Keine Sorgen","2019","17-34","Realschule","461","0.396237824632054","0.368103085196782","0.424372564067326"
"Keine Sorgen","2019","35-65","(Fach-)Abitur","806","0.268163007412695","0.25116097223632","0.28516504258907"
"Keine Sorgen","2019","35-65","(noch) kein Abschluss","356","0.191465215287093","0.166906596931387","0.216023833642798"
"Keine Sorgen","2019","35-65","AkademikerIn","1717","0.326661200043821","0.313470302445534","0.339852097642107"
"Keine Sorgen","2019","35-65","Hauptschule","819","0.184159671872053","0.171363844239554","0.196955499504551"
"Keine Sorgen","2019","35-65","Realschule","1029","0.213214592942599","0.201267676544787","0.225161509340411"
"Keine Sorgen","2019","66 +","(Fach-)Abitur","84","0.246056382129077","0.200139066319322","0.291973697938832"
"Keine Sorgen","2019","66 +","(noch) kein Abschluss","15","","",""
"Keine Sorgen","2019","66 +","AkademikerIn","338","0.221247278147066","0.199977415517456","0.242517140776677"
"Keine Sorgen","2019","66 +","Hauptschule","404","0.165527893557082","0.150102467586299","0.180953319527865"
"Keine Sorgen","2019","66 +","Realschule","217","0.189306973692366","0.165953753778486","0.212660193606246"
"Einige Sorgen","2020","17-34","(Fach-)Abitur","807","0.436934498279663","0.415293607271036","0.45857538928829"
"Einige Sorgen","2020","17-34","(noch) kein Abschluss","285","0.368522686723011","0.340408354068571","0.396637019377452"
"Einige Sorgen","2020","17-34","AkademikerIn","685","0.451193556576066","0.427226816267698","0.475160296884434"
"Einige Sorgen","2020","17-34","Hauptschule","481","0.440739320092485","0.413844025252878","0.467634614932093"
"Einige Sorgen","2020","17-34","Realschule","501","0.477964000009885","0.448578409540094","0.507349590479676"
"Einige Sorgen","2020","35-65","(Fach-)Abitur","1419","0.551902812574177","0.533155350624819","0.570650274523534"
"Einige Sorgen","2020","35-65","(noch) kein Abschluss","379","0.490048340904844","0.459739180094927","0.520357501714761"
"Einige Sorgen","2020","35-65","AkademikerIn","2545","0.567765038155141","0.55363695028207","0.581893126028212"
"Einige Sorgen","2020","35-65","Hauptschule","1704","0.51875843464718","0.501889125720183","0.535627743574178"
"Einige Sorgen","2020","35-65","Realschule","2343","0.586757926603783","0.571629887619715","0.60188596558785"
"Einige Sorgen","2020","66 +","(Fach-)Abitur","177","0.539053946138039","0.485515330200352","0.592592562075726"
"Einige Sorgen","2020","66 +","(noch) kein Abschluss","29","","",""
"Einige Sorgen","2020","66 +","AkademikerIn","858","0.606063803384588","0.580477877317125","0.631649729452052"
"Einige Sorgen","2020","66 +","Hauptschule","1165","0.573183133808793","0.551798113570814","0.594568154046772"
"Einige Sorgen","2020","66 +","Realschule","665","0.648584700771455","0.619790182684218","0.677379218858692"
"Grosse Sorgen","2020","17-34","(Fach-)Abitur","180","0.0654610837747084","0.0546696835120677","0.0762524840373492"
"Grosse Sorgen","2020","17-34","(noch) kein Abschluss","100","0.0821568832741565","0.0661530877492116","0.0981606787991014"
"Grosse Sorgen","2020","17-34","AkademikerIn","153","0.0571690192163615","0.0459871291571992","0.0683509092755239"
"Grosse Sorgen","2020","17-34","Hauptschule","201","0.175420195270438","0.154817008009824","0.196023382531052"
"Grosse Sorgen","2020","17-34","Realschule","101","0.0843426898214623","0.0679942313392795","0.100691148303645"
"Grosse Sorgen","2020","35-65","(Fach-)Abitur","342","0.13359231007407","0.120766732046133","0.146417888102008"
"Grosse Sorgen","2020","35-65","(noch) kein Abschluss","261","0.299611099629536","0.271837093789048","0.327385105470024"
"Grosse Sorgen","2020","35-65","AkademikerIn","379","0.0718447490655252","0.064480186647805","0.0792093114832455"
"Grosse Sorgen","2020","35-65","Hauptschule","847","0.26361811247474","0.248742587119235","0.278493637830244"
"Grosse Sorgen","2020","35-65","Realschule","651","0.169326119422627","0.157804112241691","0.180848126603564"
"Grosse Sorgen","2020","66 +","(Fach-)Abitur","63","0.200519159595287","0.157515249791217","0.243523069399358"
"Grosse Sorgen","2020","66 +","(noch) kein Abschluss","33","0.395691757752486","0.28427769992727","0.507105815577701"
"Grosse Sorgen","2020","66 +","AkademikerIn","195","0.147058217075481","0.128512938288907","0.165603495862056"
"Grosse Sorgen","2020","66 +","Hauptschule","506","0.247526971717004","0.228867518598303","0.266186424835705"
"Grosse Sorgen","2020","66 +","Realschule","170","0.168285590431023","0.145721038700646","0.190850142161399"
"Keine Sorgen","2020","17-34","(Fach-)Abitur","1031","0.497604417945629","0.475789552947987","0.519419282943271"
"Keine Sorgen","2020","17-34","(noch) kein Abschluss","746","0.549320430002832","0.520322726839222","0.578318133166442"
"Keine Sorgen","2020","17-34","AkademikerIn","818","0.491637424207573","0.46755904898846","0.515715799426685"
"Keine Sorgen","2020","17-34","Hauptschule","627","0.383840484637077","0.357495361241287","0.410185608032866"
"Keine Sorgen","2020","17-34","Realschule","508","0.437693310168652","0.408508412074104","0.466878208263201"
"Keine Sorgen","2020","35-65","(Fach-)Abitur","942","0.314504877351753","0.297000730622422","0.332009024081085"
"Keine Sorgen","2020","35-65","(noch) kein Abschluss","405","0.21034055946562","0.185630637490205","0.235050481441036"
"Keine Sorgen","2020","35-65","AkademikerIn","1799","0.360390212779334","0.346697699756497","0.37408272580217"
"Keine Sorgen","2020","35-65","Hauptschule","819","0.21762345287808","0.203692080507648","0.231554825248511"
"Keine Sorgen","2020","35-65","Realschule","1076","0.24391595397359","0.230722575312833","0.257109332634348"
"Keine Sorgen","2020","66 +","(Fach-)Abitur","93","0.260426894266674","0.213290164918051","0.307563623615297"
"Keine Sorgen","2020","66 +","(noch) kein Abschluss","12","","",""
"Keine Sorgen","2020","66 +","AkademikerIn","348","0.24687797953993","0.224299074677937","0.269456884401924"
"Keine Sorgen","2020","66 +","Hauptschule","384","0.179289894474203","0.162704913631185","0.195874875317221"
"Keine Sorgen","2020","66 +","Realschule","221","0.183129708797523","0.159802000013967","0.206457417581078"
