year,plg0292_h,pgisced97,quintil_oecd,proportion,n,lower_confidence,upper_confidence
2015,Others,higher vocational,4th Quintile,0.01639344262295082,38036,0.015117284638106167,0.017669600607795474
2015,Others,higher vocational,3rd Quintile,0.01639344262295082,38036,0.015117284638106167,0.017669600607795474
2015,Others,vocational + Abi,2nd Quintile,0.01639344262295082,38036,0.015117284638106167,0.017669600607795474
2016,Vocational Retraining,middle vocational,2nd Quintile,0.21818181818181817,41132,0.21419039000240842,0.22217324636122793
2016,Vocational Retraining,middle vocational,1st Quintile,0.16363636363636364,41132,0.16006113649300932,0.16721159077971795
2016,Vocational Retraining,general elementary,2nd Quintile,0.09090909090909091,41132,0.08813082715764994,0.09368735466053188
2016,Vocational Retraining,middle vocational,3rd Quintile,0.07272727272727272,41132,0.07021759155835548,0.07523695389618996
2016,Vocational Retraining,middle vocational,5th Quintile,0.05454545454545454,41132,0.0523508020283384,0.05674010706257068
2016,Vocational Retraining,higher education,2nd Quintile,0.05454545454545454,41132,0.0523508020283384,0.05674010706257068
2016,Vocational Retraining,vocational + Abi,2nd Quintile,0.05454545454545454,41132,0.0523508020283384,0.05674010706257068
2016,Vocational Retraining,vocational + Abi,5th Quintile,0.03636363636363636,41132,0.03455456207650218,0.03817271065077055
2016,Vocational Retraining,general elementary,1st Quintile,0.03636363636363636,41132,0.03455456207650218,0.03817271065077055
2016,Vocational Retraining,middle vocational,4th Quintile,0.03636363636363636,41132,0.03455456207650218,0.03817271065077055
2016,Vocational Retraining,higher education,3rd Quintile,0.01818181818181818,41132,0.016890597872933864,0.019473038490702498
2016,Vocational Retraining,higher education,4th Quintile,0.01818181818181818,41132,0.016890597872933864,0.019473038490702498
2016,Vocational Retraining,vocational + Abi,4th Quintile,0.01818181818181818,41132,0.016890597872933864,0.019473038490702498
2016,Vocational Retraining,general elementary,4th Quintile,0.01818181818181818,41132,0.016890597872933864,0.019473038490702498
2016,Vocational Retraining,general elementary,5th Quintile,0.01818181818181818,41132,0.016890597872933864,0.019473038490702498
2016,Vocational Retraining,higher education,1st Quintile,0.01818181818181818,41132,0.016890597872933864,0.019473038490702498
2016,Vocational Retraining,vocational + Abi,1st Quintile,0.01818181818181818,41132,0.016890597872933864,0.019473038490702498
2016,Vocational Retraining,vocational + Abi,3rd Quintile,0.01818181818181818,41132,0.016890597872933864,0.019473038490702498
2016,Vocational Retraining,higher vocational,1st Quintile,0.01818181818181818,41132,0.016890597872933864,0.019473038490702498
2016,Vocational Retraining,general elementary,3rd Quintile,0.01818181818181818,41132,0.016890597872933864,0.019473038490702498
2016,Further vocational education,higher education,5th Quintile,0.19014084507042253,41132,0.18634849329210934,0.19393319684873572
2016,Further vocational education,middle vocational,5th Quintile,0.11971830985915492,41132,0.1165810009657695,0.12285561875254035
2016,Further vocational education,middle vocational,4th Quintile,0.11267605633802817,41132,0.10962026934987826,0.11573184332617809
2016,Further vocational education,vocational + Abi,5th Quintile,0.07042253521126761,41132,0.06794987307244588,0.07289519735008934
2016,Further vocational education,middle vocational,3rd Quintile,0.06338028169014084,41132,0.061025639677660636,0.06573492370262106
2016,Further vocational education,higher education,4th Quintile,0.056338028169014086,41132,0.0541097202376929,0.05856633610033527
2016,Further vocational education,vocational + Abi,4th Quintile,0.056338028169014086,41132,0.0541097202376929,0.05856633610033527
2016,Further vocational education,higher education,3rd Quintile,0.04225352112676056,41132,0.040309401911402136,0.04419764034211899
2016,Further vocational education,middle vocational,1st Quintile,0.04225352112676056,41132,0.040309401911402136,0.04419764034211899
2016,Further vocational education,vocational + Abi,3rd Quintile,0.035211267605633804,41132,0.033430024898866754,0.036992510312400854
2016,Further vocational education,middle vocational,2nd Quintile,0.035211267605633804,41132,0.033430024898866754,0.036992510312400854
2016,Further vocational education,higher education,2nd Quintile,0.028169014084507043,41132,0.026570018176765756,0.02976800999224833
2016,Further vocational education,higher vocational,4th Quintile,0.02112676056338028,41132,0.019736981256722713,0.02251653987003785
2016,Further vocational education,higher education,1st Quintile,0.02112676056338028,41132,0.019736981256722713,0.02251653987003785
2016,Further vocational education,higher vocational,3rd Quintile,0.014084507042253521,41132,0.0129456824705431,0.015223331613963944
2016,Further vocational education,higher vocational,2nd Quintile,0.014084507042253521,41132,0.0129456824705431,0.015223331613963944
2016,Further vocational education,general elementary,4th Quintile,0.014084507042253521,41132,0.0129456824705431,0.015223331613963944
2016,Further vocational education,general elementary,2nd Quintile,0.014084507042253521,41132,0.0129456824705431,0.015223331613963944
2016,Further vocational education,general elementary,1st Quintile,0.014084507042253521,41132,0.0129456824705431,0.015223331613963944
2016,Further vocational education,vocational + Abi,2nd Quintile,0.007042253521126761,41132,0.006234112094935219,0.007850394947318302
2016,Further vocational education,inadequately,5th Quintile,0.007042253521126761,41132,0.006234112094935219,0.007850394947318302
2016,Further vocational education,higher vocational,5th Quintile,0.007042253521126761,41132,0.006234112094935219,0.007850394947318302
2016,Further vocational education,higher vocational,1st Quintile,0.007042253521126761,41132,0.006234112094935219,0.007850394947318302
2016,Further vocational education,vocational + Abi,1st Quintile,0.007042253521126761,41132,0.006234112094935219,0.007850394947318302
2016,Vocational rehabilitation,middle vocational,4th Quintile,0.375,41132,0.3703213366136931,0.3796786633863069
2016,Vocational rehabilitation,general elementary,1st Quintile,0.25,41132,0.24581527624975136,0.25418472375024864
2016,Vocational rehabilitation,middle vocational,1st Quintile,0.125,41132,0.12180386444200102,0.128196135557999
2016,Vocational rehabilitation,higher education,5th Quintile,0.125,41132,0.12180386444200102,0.128196135557999
2016,Vocational rehabilitation,middle vocational,2nd Quintile,0.125,41132,0.12180386444200102,0.128196135557999
2016,Further general/political education,higher education,5th Quintile,0.3076923076923077,41132,0.30323190513780257,0.31215271024681285
2016,Further general/political education,middle vocational,5th Quintile,0.23076923076923078,41132,0.2266974589448039,0.23484100259365767
2016,Further general/political education,vocational + Abi,4th Quintile,0.15384615384615385,41132,0.15035929677335258,0.15733301091895513
2016,Further general/political education,inadequately,5th Quintile,0.07692307692307693,41132,0.0743478623075393,0.07949829153861455
2016,Further general/political education,general elementary,4th Quintile,0.07692307692307693,41132,0.0743478623075393,0.07949829153861455
2016,Further general/political education,vocational + Abi,2nd Quintile,0.07692307692307693,41132,0.0743478623075393,0.07949829153861455
2016,Further general/political education,vocational + Abi,1st Quintile,0.07692307692307693,41132,0.0743478623075393,0.07949829153861455
2016,Others,higher education,2nd Quintile,0.14814814814814814,41132,0.14471497025545327,0.151581326040843
2016,Others,higher education,5th Quintile,0.14814814814814814,41132,0.14471497025545327,0.151581326040843
2016,Others,general elementary,1st Quintile,0.09259259259259259,41132,0.08979131956167057,0.09539386562351461
2016,Others,middle vocational,2nd Quintile,0.09259259259259259,41132,0.08979131956167057,0.09539386562351461
2016,Others,middle vocational,1st Quintile,0.09259259259259259,41132,0.08979131956167057,0.09539386562351461
2016,Others,higher education,1st Quintile,0.05555555555555555,41132,0.05334185887736117,0.057769252233749936
2016,Others,middle vocational,4th Quintile,0.05555555555555555,41132,0.05334185887736117,0.057769252233749936
2016,Others,higher education,4th Quintile,0.037037037037037035,41132,0.03521192694055117,0.0388621471335229
2016,Others,higher education,3rd Quintile,0.037037037037037035,41132,0.03521192694055117,0.0388621471335229
2016,Others,higher vocational,5th Quintile,0.037037037037037035,41132,0.03521192694055117,0.0388621471335229
2016,Others,vocational + Abi,4th Quintile,0.037037037037037035,41132,0.03521192694055117,0.0388621471335229
2016,Others,in school,1st Quintile,0.018518518518518517,41132,0.017215620772487887,0.019821416264549148
2016,Others,general elementary,3rd Quintile,0.018518518518518517,41132,0.017215620772487887,0.019821416264549148
2016,Others,inadequately,1st Quintile,0.018518518518518517,41132,0.017215620772487887,0.019821416264549148
2016,Others,general elementary,2nd Quintile,0.018518518518518517,41132,0.017215620772487887,0.019821416264549148
2016,Others,vocational + Abi,5th Quintile,0.018518518518518517,41132,0.017215620772487887,0.019821416264549148
2016,Others,vocational + Abi,3rd Quintile,0.018518518518518517,41132,0.017215620772487887,0.019821416264549148
2016,Others,middle vocational,5th Quintile,0.018518518518518517,41132,0.017215620772487887,0.019821416264549148
2016,Others,middle vocational,3rd Quintile,0.018518518518518517,41132,0.017215620772487887,0.019821416264549148
2016,Others,vocational + Abi,2nd Quintile,0.018518518518518517,41132,0.017215620772487887,0.019821416264549148
2017,Vocational Retraining,middle vocational,2nd Quintile,0.2037037037037037,45410,0.1999993100547206,0.20740809735268678
2017,Vocational Retraining,middle vocational,1st Quintile,0.14814814814814814,45410,0.14488068671689414,0.15141560957940214
2017,Vocational Retraining,middle vocational,4th Quintile,0.09259259259259259,45410,0.08992653453413148,0.0952586506510537
2017,Vocational Retraining,general elementary,1st Quintile,0.07407407407407407,45410,0.07166526954865023,0.07648287859949791
2017,Vocational Retraining,higher education,2nd Quintile,0.07407407407407407,45410,0.07166526954865023,0.07648287859949791
2017,Vocational Retraining,higher education,5th Quintile,0.07407407407407407,45410,0.07166526954865023,0.07648287859949791
2017,Vocational Retraining,middle vocational,3rd Quintile,0.05555555555555555,45410,0.05344871205878073,0.05766239905233037
2017,Vocational Retraining,general elementary,2nd Quintile,0.05555555555555555,45410,0.05344871205878073,0.05766239905233037
2017,Vocational Retraining,vocational + Abi,5th Quintile,0.037037037037037035,45410,0.03530002339123996,0.03877405068283411
2017,Vocational Retraining,vocational + Abi,1st Quintile,0.037037037037037035,45410,0.03530002339123996,0.03877405068283411
2017,Vocational Retraining,higher education,4th Quintile,0.018518518518518517,45410,0.017278510494733536,0.0197585265423035
2017,Vocational Retraining,higher education,3rd Quintile,0.018518518518518517,45410,0.017278510494733536,0.0197585265423035
2017,Vocational Retraining,higher education,1st Quintile,0.018518518518518517,45410,0.017278510494733536,0.0197585265423035
2017,Vocational Retraining,general elementary,3rd Quintile,0.018518518518518517,45410,0.017278510494733536,0.0197585265423035
2017,Vocational Retraining,vocational + Abi,3rd Quintile,0.018518518518518517,45410,0.017278510494733536,0.0197585265423035
2017,Vocational Retraining,vocational + Abi,2nd Quintile,0.018518518518518517,45410,0.017278510494733536,0.0197585265423035
2017,Vocational Retraining,middle vocational,5th Quintile,0.018518518518518517,45410,0.017278510494733536,0.0197585265423035
2017,Vocational Retraining,inadequately,1st Quintile,0.018518518518518517,45410,0.017278510494733536,0.0197585265423035
2017,Further vocational education,higher education,5th Quintile,0.21014492753623187,45410,0.20639767051575017,0.21389218455671358
2017,Further vocational education,middle vocational,5th Quintile,0.14492753623188406,45410,0.1416896824282477,0.14816539003552043
2017,Further vocational education,middle vocational,4th Quintile,0.13043478260869565,45410,0.1273371628234548,0.1335324023939365
2017,Further vocational education,higher education,4th Quintile,0.07971014492753623,45410,0.07721899746003219,0.08220129239504026
2017,Further vocational education,middle vocational,3rd Quintile,0.06521739130434782,45410,0.06294639020802939,0.06748839240066626
2017,Further vocational education,vocational + Abi,5th Quintile,0.057971014492753624,45410,0.05582161123068382,0.06012041775482343
2017,Further vocational education,higher education,1st Quintile,0.043478260869565216,45410,0.04160255894163646,0.04535396279749397
2017,Further vocational education,higher education,2nd Quintile,0.043478260869565216,45410,0.04160255894163646,0.04535396279749397
2017,Further vocational education,vocational + Abi,4th Quintile,0.043478260869565216,45410,0.04160255894163646,0.04535396279749397
2017,Further vocational education,general elementary,2nd Quintile,0.028985507246376812,45410,0.027442444349057744,0.03052857014369588
2017,Further vocational education,vocational + Abi,3rd Quintile,0.028985507246376812,45410,0.027442444349057744,0.03052857014369588
2017,Further vocational education,middle vocational,2nd Quintile,0.021739130434782608,45410,0.02039782172214068,0.023080439147424536
2017,Further vocational education,higher education,3rd Quintile,0.021739130434782608,45410,0.02039782172214068,0.023080439147424536
2017,Further vocational education,middle vocational,1st Quintile,0.014492753623188406,45410,0.013393530929218935,0.015591976317157877
2017,Further vocational education,vocational + Abi,2nd Quintile,0.014492753623188406,45410,0.013393530929218935,0.015591976317157877
2017,Further vocational education,higher vocational,5th Quintile,0.014492753623188406,45410,0.013393530929218935,0.015591976317157877
2017,Further vocational education,general elementary,4th Quintile,0.007246376811594203,45410,0.006466256622092749,0.008026497001095657
2017,Further vocational education,higher vocational,4th Quintile,0.007246376811594203,45410,0.006466256622092749,0.008026497001095657
2017,Further vocational education,general elementary,5th Quintile,0.007246376811594203,45410,0.006466256622092749,0.008026497001095657
2017,Further vocational education,inadequately,1st Quintile,0.007246376811594203,45410,0.006466256622092749,0.008026497001095657
2017,Further vocational education,higher vocational,3rd Quintile,0.007246376811594203,45410,0.006466256622092749,0.008026497001095657
2017,Vocational rehabilitation,higher education,1st Quintile,0.1,45410,0.09724068313654233,0.10275931686345768
2017,Vocational rehabilitation,higher education,2nd Quintile,0.1,45410,0.09724068313654233,0.10275931686345768
2017,Vocational rehabilitation,higher education,5th Quintile,0.1,45410,0.09724068313654233,0.10275931686345768
2017,Vocational rehabilitation,higher vocational,4th Quintile,0.1,45410,0.09724068313654233,0.10275931686345768
2017,Vocational rehabilitation,general elementary,2nd Quintile,0.1,45410,0.09724068313654233,0.10275931686345768
2017,Vocational rehabilitation,inadequately,1st Quintile,0.1,45410,0.09724068313654233,0.10275931686345768
2017,Vocational rehabilitation,general elementary,1st Quintile,0.1,45410,0.09724068313654233,0.10275931686345768
2017,Vocational rehabilitation,middle vocational,1st Quintile,0.1,45410,0.09724068313654233,0.10275931686345768
2017,Vocational rehabilitation,middle vocational,2nd Quintile,0.1,45410,0.09724068313654233,0.10275931686345768
2017,Vocational rehabilitation,vocational + Abi,3rd Quintile,0.1,45410,0.09724068313654233,0.10275931686345768
2017,Further general/political education,higher education,5th Quintile,0.5555555555555556,45410,0.5509851703124794,0.5601259407986318
2017,Further general/political education,general elementary,2nd Quintile,0.1111111111111111,45410,0.10822054568060249,0.11400167654161972
2017,Further general/political education,middle vocational,4th Quintile,0.1111111111111111,45410,0.10822054568060249,0.11400167654161972
2017,Further general/political education,higher education,2nd Quintile,0.1111111111111111,45410,0.10822054568060249,0.11400167654161972
2017,Further general/political education,higher education,4th Quintile,0.1111111111111111,45410,0.10822054568060249,0.11400167654161972
2017,Others,higher education,5th Quintile,0.11538461538461539,45410,0.11244607598675004,0.11832315478248075
2017,Others,middle vocational,1st Quintile,0.11538461538461539,45410,0.11244607598675004,0.11832315478248075
2017,Others,middle vocational,5th Quintile,0.07692307692307693,45410,0.07447216564015884,0.07937398820599502
2017,Others,middle vocational,4th Quintile,0.07692307692307693,45410,0.07447216564015884,0.07937398820599502
2017,Others,higher education,1st Quintile,0.07692307692307693,45410,0.07447216564015884,0.07937398820599502
2017,Others,middle vocational,3rd Quintile,0.057692307692307696,45410,0.05554776031975436,0.05983685506486103
2017,Others,higher education,3rd Quintile,0.057692307692307696,45410,0.05554776031975436,0.05983685506486103
2017,Others,general elementary,1st Quintile,0.057692307692307696,45410,0.05554776031975436,0.05983685506486103
2017,Others,inadequately,1st Quintile,0.057692307692307696,45410,0.05554776031975436,0.05983685506486103
2017,Others,higher education,2nd Quintile,0.057692307692307696,45410,0.05554776031975436,0.05983685506486103
2017,Others,vocational + Abi,1st Quintile,0.038461538461538464,45410,0.036692745600347645,0.04023033132272928
2017,Others,vocational + Abi,2nd Quintile,0.038461538461538464,45410,0.036692745600347645,0.04023033132272928
2017,Others,general elementary,2nd Quintile,0.038461538461538464,45410,0.036692745600347645,0.04023033132272928
2017,Others,in school,2nd Quintile,0.019230769230769232,45410,0.01796759846845806,0.020493939993080405
2017,Others,vocational + Abi,5th Quintile,0.019230769230769232,45410,0.01796759846845806,0.020493939993080405
2017,Others,middle vocational,2nd Quintile,0.019230769230769232,45410,0.01796759846845806,0.020493939993080405
2017,Others,general elementary,3rd Quintile,0.019230769230769232,45410,0.01796759846845806,0.020493939993080405
2017,Others,inadequately,2nd Quintile,0.019230769230769232,45410,0.01796759846845806,0.020493939993080405
2017,Others,higher education,4th Quintile,0.019230769230769232,45410,0.01796759846845806,0.020493939993080405
2017,Others,vocational + Abi,3rd Quintile,0.019230769230769232,45410,0.01796759846845806,0.020493939993080405
2017,Integration/Language course,inadequately,1st Quintile,0.4,45410,0.3954940544305812,0.4045059455694188
2017,Integration/Language course,higher education,1st Quintile,0.26666666666666666,45410,0.26259928057164916,0.27073405276168416
2017,Integration/Language course,general elementary,1st Quintile,0.26666666666666666,45410,0.26259928057164916,0.27073405276168416
2017,Integration/Language course,middle vocational,1st Quintile,0.06666666666666667,45410,0.06437235148342083,0.0689609818499125
2018,Vocational Retraining,middle vocational,2nd Quintile,0.1323529411764706,43121,0.1291544142783892,0.13555146807455198
2018,Vocational Retraining,middle vocational,4th Quintile,0.08823529411764706,43121,0.0855581348007749,0.09091245343451923
2018,Vocational Retraining,higher education,4th Quintile,0.08823529411764706,43121,0.0855581348007749,0.09091245343451923
2018,Vocational Retraining,general elementary,4th Quintile,0.07352941176470588,43121,0.07106588081000548,0.07599294271940629
2018,Vocational Retraining,middle vocational,1st Quintile,0.07352941176470588,43121,0.07106588081000548,0.07599294271940629
2018,Vocational Retraining,higher education,1st Quintile,0.07352941176470588,43121,0.07106588081000548,0.07599294271940629
2018,Vocational Retraining,middle vocational,3rd Quintile,0.07352941176470588,43121,0.07106588081000548,0.07599294271940629
2018,Vocational Retraining,middle vocational,5th Quintile,0.058823529411764705,43121,0.056602661499209554,0.061044397324319856
2018,Vocational Retraining,higher education,3rd Quintile,0.058823529411764705,43121,0.056602661499209554,0.061044397324319856
2018,Vocational Retraining,vocational + Abi,5th Quintile,0.04411764705882353,43121,0.04217935126904702,0.04605594284860005
2018,Vocational Retraining,general elementary,2nd Quintile,0.04411764705882353,43121,0.04217935126904702,0.04605594284860005
2018,Vocational Retraining,vocational + Abi,1st Quintile,0.04411764705882353,43121,0.04217935126904702,0.04605594284860005
2018,Vocational Retraining,vocational + Abi,2nd Quintile,0.029411764705882353,43121,0.027817025349212453,0.031006504062552252
2018,Vocational Retraining,general elementary,1st Quintile,0.029411764705882353,43121,0.027817025349212453,0.031006504062552252
2018,Vocational Retraining,higher vocational,4th Quintile,0.014705882352941176,43121,0.013569720645191432,0.01584204406069092
2018,Vocational Retraining,general elementary,5th Quintile,0.014705882352941176,43121,0.013569720645191432,0.01584204406069092
2018,Vocational Retraining,general elementary,3rd Quintile,0.014705882352941176,43121,0.013569720645191432,0.01584204406069092
2018,Vocational Retraining,inadequately,2nd Quintile,0.014705882352941176,43121,0.013569720645191432,0.01584204406069092
2018,Vocational Retraining,higher education,5th Quintile,0.014705882352941176,43121,0.013569720645191432,0.01584204406069092
2018,Vocational Retraining,vocational + Abi,4th Quintile,0.014705882352941176,43121,0.013569720645191432,0.01584204406069092
2018,Further vocational education,higher education,5th Quintile,0.15079365079365079,43121,0.14741603844589593,0.15417126314140564
2018,Further vocational education,middle vocational,5th Quintile,0.15079365079365079,43121,0.14741603844589593,0.15417126314140564
2018,Further vocational education,middle vocational,4th Quintile,0.1349206349206349,43121,0.13169601283635746,0.13814525700491237
2018,Further vocational education,higher education,4th Quintile,0.0873015873015873,43121,0.0846372673493714,0.0899659072538032
2018,Further vocational education,vocational + Abi,5th Quintile,0.07142857142857142,43121,0.06899773744123652,0.07385940541590633
2018,Further vocational education,higher education,1st Quintile,0.05555555555555555,43121,0.05339351610099766,0.05771759501011345
2018,Further vocational education,higher vocational,5th Quintile,0.03968253968253968,43121,0.03783999171979266,0.0415250876452867
2018,Further vocational education,vocational + Abi,3rd Quintile,0.031746031746031744,43121,0.030091210739221434,0.033400852752842054
2018,Further vocational education,general elementary,4th Quintile,0.031746031746031744,43121,0.030091210739221434,0.033400852752842054
2018,Further vocational education,vocational + Abi,2nd Quintile,0.023809523809523808,43121,0.022370545335099287,0.02524850228394833
2018,Further vocational education,middle vocational,3rd Quintile,0.023809523809523808,43121,0.022370545335099287,0.02524850228394833
2018,Further vocational education,middle vocational,2nd Quintile,0.023809523809523808,43121,0.022370545335099287,0.02524850228394833
2018,Further vocational education,middle vocational,1st Quintile,0.023809523809523808,43121,0.022370545335099287,0.02524850228394833
2018,Further vocational education,general elementary,2nd Quintile,0.023809523809523808,43121,0.022370545335099287,0.02524850228394833
2018,Further vocational education,higher education,3rd Quintile,0.023809523809523808,43121,0.022370545335099287,0.02524850228394833
2018,Further vocational education,vocational + Abi,4th Quintile,0.015873015873015872,43121,0.014693328435237338,0.017052703310794406
2018,Further vocational education,general elementary,3rd Quintile,0.015873015873015872,43121,0.014693328435237338,0.017052703310794406
2018,Further vocational education,vocational + Abi,1st Quintile,0.015873015873015872,43121,0.014693328435237338,0.017052703310794406
2018,Further vocational education,higher vocational,4th Quintile,0.015873015873015872,43121,0.014693328435237338,0.017052703310794406
2018,Further vocational education,general elementary,1st Quintile,0.007936507936507936,43121,0.007098986135259291,0.00877402973775658
2018,Further vocational education,higher vocational,2nd Quintile,0.007936507936507936,43121,0.007098986135259291,0.00877402973775658
2018,Further vocational education,higher vocational,1st Quintile,0.007936507936507936,43121,0.007098986135259291,0.00877402973775658
2018,Further vocational education,inadequately,1st Quintile,0.007936507936507936,43121,0.007098986135259291,0.00877402973775658
2018,Further vocational education,inadequately,2nd Quintile,0.007936507936507936,43121,0.007098986135259291,0.00877402973775658
2018,Vocational rehabilitation,middle vocational,1st Quintile,0.2857142857142857,43121,0.28145032082989335,0.28997825059867804
2018,Vocational rehabilitation,middle vocational,3rd Quintile,0.14285714285714285,43121,0.1395542898599299,0.1461599958543558
2018,Vocational rehabilitation,general elementary,5th Quintile,0.14285714285714285,43121,0.1395542898599299,0.1461599958543558
2018,Vocational rehabilitation,general elementary,4th Quintile,0.14285714285714285,43121,0.1395542898599299,0.1461599958543558
2018,Vocational rehabilitation,general elementary,1st Quintile,0.14285714285714285,43121,0.1395542898599299,0.1461599958543558
2018,Vocational rehabilitation,inadequately,1st Quintile,0.14285714285714285,43121,0.1395542898599299,0.1461599958543558
2018,Further general/political education,higher education,5th Quintile,0.3333333333333333,43121,0.32888389284358577,0.33778277382308086
2018,Further general/political education,higher education,4th Quintile,0.1111111111111111,43121,0.10814481745127942,0.11407740477094279
2018,Further general/political education,middle vocational,5th Quintile,0.1111111111111111,43121,0.10814481745127942,0.11407740477094279
2018,Further general/political education,middle vocational,3rd Quintile,0.1111111111111111,43121,0.10814481745127942,0.11407740477094279
2018,Further general/political education,higher vocational,4th Quintile,0.1111111111111111,43121,0.10814481745127942,0.11407740477094279
2018,Further general/political education,higher education,1st Quintile,0.1111111111111111,43121,0.10814481745127942,0.11407740477094279
2018,Further general/political education,vocational + Abi,4th Quintile,0.1111111111111111,43121,0.10814481745127942,0.11407740477094279
2018,Others,higher education,5th Quintile,0.1320754716981132,43121,0.12887978845288053,0.13527115494334588
2018,Others,middle vocational,1st Quintile,0.07547169811320754,43121,0.07297845960760317,0.07796493661881192
2018,Others,general elementary,1st Quintile,0.07547169811320754,43121,0.07297845960760317,0.07796493661881192
2018,Others,middle vocational,5th Quintile,0.07547169811320754,43121,0.07297845960760317,0.07796493661881192
2018,Others,general elementary,2nd Quintile,0.07547169811320754,43121,0.07297845960760317,0.07796493661881192
2018,Others,higher education,1st Quintile,0.05660377358490566,43121,0.054422644247123536,0.05878490292268779
2018,Others,inadequately,1st Quintile,0.05660377358490566,43121,0.054422644247123536,0.05878490292268779
2018,Others,vocational + Abi,4th Quintile,0.05660377358490566,43121,0.054422644247123536,0.05878490292268779
2018,Others,higher education,4th Quintile,0.05660377358490566,43121,0.054422644247123536,0.05878490292268779
2018,Others,higher education,2nd Quintile,0.05660377358490566,43121,0.054422644247123536,0.05878490292268779
2018,Others,middle vocational,2nd Quintile,0.03773584905660377,43121,0.035937243728041926,0.03953445438516562
2018,Others,inadequately,2nd Quintile,0.03773584905660377,43121,0.035937243728041926,0.03953445438516562
2018,Others,higher vocational,5th Quintile,0.03773584905660377,43121,0.035937243728041926,0.03953445438516562
2018,Others,vocational + Abi,3rd Quintile,0.03773584905660377,43121,0.035937243728041926,0.03953445438516562
2018,Others,inadequately,3rd Quintile,0.03773584905660377,43121,0.035937243728041926,0.03953445438516562
2018,Others,middle vocational,3rd Quintile,0.03773584905660377,43121,0.035937243728041926,0.03953445438516562
2018,Others,higher education,3rd Quintile,0.018867924528301886,43121,0.017583710346313633,0.02015213871029014
2018,Others,higher vocational,3rd Quintile,0.018867924528301886,43121,0.017583710346313633,0.02015213871029014
2018,Others,middle vocational,4th Quintile,0.018867924528301886,43121,0.017583710346313633,0.02015213871029014
2018,Integration/Language course,inadequately,1st Quintile,0.45454545454545453,43121,0.4498456521136182,0.45924525697729085
2018,Integration/Language course,general elementary,1st Quintile,0.2727272727272727,43121,0.26852364163991077,0.27693090381463464
2018,Integration/Language course,middle vocational,1st Quintile,0.09090909090909091,43121,0.08819565870993216,0.09362252310824966
2018,Integration/Language course,general elementary,2nd Quintile,0.045454545454545456,43121,0.04348847704088292,0.04742061386820799
2018,Integration/Language course,higher education,2nd Quintile,0.045454545454545456,43121,0.04348847704088292,0.04742061386820799
2018,Integration/Language course,higher education,1st Quintile,0.045454545454545456,43121,0.04348847704088292,0.04742061386820799
2018,Integration/Language course,middle vocational,2nd Quintile,0.045454545454545456,43121,0.04348847704088292,0.04742061386820799
2019,Vocational Retraining,middle vocational,2nd Quintile,0.13793103448275862,42417,0.13464941592602545,0.1412126530394918
2019,Vocational Retraining,middle vocational,1st Quintile,0.1206896551724138,42417,0.1175894373310248,0.1237898730138028
2019,Vocational Retraining,general elementary,1st Quintile,0.08620689655172414,42417,0.0835358525642296,0.08887794053921869
2019,Vocational Retraining,middle vocational,4th Quintile,0.08620689655172414,42417,0.0835358525642296,0.08887794053921869
2019,Vocational Retraining,general elementary,4th Quintile,0.06896551724137931,42417,0.06655402994304586,0.07137700453971275
2019,Vocational Retraining,higher education,1st Quintile,0.06896551724137931,42417,0.06655402994304586,0.07137700453971275
2019,Vocational Retraining,higher education,4th Quintile,0.05172413793103448,42417,0.049616480251249435,0.05383179561081953
2019,Vocational Retraining,middle vocational,5th Quintile,0.05172413793103448,42417,0.049616480251249435,0.05383179561081953
2019,Vocational Retraining,vocational + Abi,2nd Quintile,0.05172413793103448,42417,0.049616480251249435,0.05383179561081953
2019,Vocational Retraining,higher education,5th Quintile,0.034482758620689655,42417,0.03274628930091152,0.03621922794046779
2019,Vocational Retraining,general elementary,2nd Quintile,0.034482758620689655,42417,0.03274628930091152,0.03621922794046779
2019,Vocational Retraining,higher education,2nd Quintile,0.034482758620689655,42417,0.03274628930091152,0.03621922794046779
2019,Vocational Retraining,vocational + Abi,5th Quintile,0.034482758620689655,42417,0.03274628930091152,0.03621922794046779
2019,Vocational Retraining,middle vocational,3rd Quintile,0.034482758620689655,42417,0.03274628930091152,0.03621922794046779
2019,Vocational Retraining,vocational + Abi,4th Quintile,0.034482758620689655,42417,0.03274628930091152,0.03621922794046779
2019,Vocational Retraining,general elementary,5th Quintile,0.017241379310344827,42417,0.01600259547119245,0.018480163149497204
2019,Vocational Retraining,vocational + Abi,3rd Quintile,0.017241379310344827,42417,0.01600259547119245,0.018480163149497204
2019,Vocational Retraining,general elementary,3rd Quintile,0.017241379310344827,42417,0.01600259547119245,0.018480163149497204
2019,Vocational Retraining,inadequately,2nd Quintile,0.017241379310344827,42417,0.01600259547119245,0.018480163149497204
2019,Further vocational education,middle vocational,5th Quintile,0.21818181818181817,42417,0.214251314041619,0.22211232232201733
2019,Further vocational education,higher education,5th Quintile,0.17272727272727273,42417,0.16912985468687056,0.1763246907676749
2019,Further vocational education,middle vocational,4th Quintile,0.10909090909090909,42417,0.10612404896023218,0.11205776922158599
2019,Further vocational education,vocational + Abi,5th Quintile,0.1,42417,0.09714499185564215,0.10285500814435786
2019,Further vocational education,higher education,4th Quintile,0.05454545454545454,42417,0.0523843005882514,0.056706608502657685
2019,Further vocational education,middle vocational,3rd Quintile,0.05454545454545454,42417,0.0523843005882514,0.056706608502657685
