"hlf0001_h","year","hhtyp","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Eigentümer","2008","Paar mit Kind(ern)","Städtischer Raum","1255","0.537401987423398","0.516212723933709","0.558591250913087"
"Eigentümer","2008","Paar mit Kind(ern)","Ländlicher Raum","816","0.689131796629284","0.662252028072343","0.716011565186226"
"Eigentümer","2008","Sonstige","Städtischer Raum","49","0.519354845441938","0.416133096219798","0.622576594664078"
"Eigentümer","2008","Sonstige","Ländlicher Raum","48","0.711749754738581","0.600779493133465","0.822720016343696"
"Altersheim","2008","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","2008","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","2008","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","2008","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","1","","",""
"Altersheim","2008","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","2008","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","2008","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","2008","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","2008","Sonstige","Städtischer Raum","","","",""
"Altersheim","2008","Sonstige","Ländlicher Raum","","","",""
"Mieter","2008","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","2008","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","2008","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","2008","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","2008","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","2008","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","2008","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","2008","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","2008","Sonstige","Städtischer Raum","","","",""
"Mieter","2008","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","2009","1-Pers.- Haushalt","Städtischer Raum","1325","0.68072437318048","0.660085376139035","0.701363370221925"
"Hauptmieter","2009","1-Pers.- Haushalt","Ländlicher Raum","544","0.612587228468155","0.580527693609871","0.64464676332644"
"Hauptmieter","2009","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1037","0.465613260621033","0.445254143247712","0.485972377994355"
"Hauptmieter","2009","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","430","0.3505067454487","0.323992857687703","0.377020633209696"
"Hauptmieter","2009","Alleinerziehende","Städtischer Raum","287","0.786540540504274","0.746081252211609","0.826999828796939"
"Hauptmieter","2009","Alleinerziehende","Ländlicher Raum","145","0.642625557729937","0.581996165832175","0.703254949627699"
"Hauptmieter","2009","Paar mit Kind(ern)","Städtischer Raum","754","0.423243412136737","0.401200913534831","0.445285910738643"
"Hauptmieter","2009","Paar mit Kind(ern)","Ländlicher Raum","297","0.291042868312015","0.263939339575601","0.318146397048428"
"Hauptmieter","2009","Sonstige","Städtischer Raum","30","0.37813098816081","0.271199616376183","0.485062359945438"
"Hauptmieter","2009","Sonstige","Ländlicher Raum","13","","",""
"Untermieter","2009","1-Pers.- Haushalt","Städtischer Raum","69","0.0325792617475496","0.0247196992580793","0.0404388242370198"
"Untermieter","2009","1-Pers.- Haushalt","Ländlicher Raum","43","0.0453812316557773","0.0316837917208338","0.0590786715907209"
"Untermieter","2009","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","48","0.0283616992461564","0.0215862690375156","0.0351371294547971"
"Untermieter","2009","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","32","0.0269367890709248","0.0179401284030908","0.0359334497387588"
"Untermieter","2009","Alleinerziehende","Städtischer Raum","5","","",""
"Untermieter","2009","Alleinerziehende","Ländlicher Raum","3","","",""
"Untermieter","2009","Paar mit Kind(ern)","Städtischer Raum","23","","",""
"Untermieter","2009","Paar mit Kind(ern)","Ländlicher Raum","18","","",""
"Untermieter","2009","Sonstige","Städtischer Raum","6","","",""
"Untermieter","2009","Sonstige","Ländlicher Raum","4","","",""
"Eigentümer","2009","1-Pers.- Haushalt","Städtischer Raum","566","0.28669636507197","0.266676167121405","0.306716563022536"
"Eigentümer","2009","1-Pers.- Haushalt","Ländlicher Raum","300","0.342031539876067","0.310812330745168","0.373250749006966"
"Eigentümer","2009","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1221","0.506025040132811","0.485619085778845","0.526430994486776"
"Eigentümer","2009","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","781","0.622390983105795","0.595451409032601","0.649330557178989"
"Eigentümer","2009","Alleinerziehende","Städtischer Raum","102","0.201055817048912","0.16148121822248","0.240630415875344"
"Eigentümer","2009","Alleinerziehende","Ländlicher Raum","92","0.348866539528917","0.288567952482764","0.409165126575071"
"Eigentümer","2009","Paar mit Kind(ern)","Städtischer Raum","1153","0.564512356602444","0.542391900308531","0.586632812896357"
"Eigentümer","2009","Paar mit Kind(ern)","Ländlicher Raum","764","0.690206530037845","0.662615810271784","0.717797249803906"
"Eigentümer","2009","Sonstige","Städtischer Raum","43","0.564884200397598","0.455559905249167","0.674208495546029"
"Eigentümer","2009","Sonstige","Ländlicher Raum","41","0.628275662258977","0.503904494879548","0.752646829638407"
"Altersheim","2009","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","2009","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","2009","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","2009","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","1","","",""
"Altersheim","2009","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","2009","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","2009","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","2009","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","2009","Sonstige","Städtischer Raum","","","",""
"Altersheim","2009","Sonstige","Ländlicher Raum","","","",""
"Mieter","2009","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","2009","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","2009","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","2009","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","2009","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","2009","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","2009","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","2009","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","2009","Sonstige","Städtischer Raum","","","",""
"Mieter","2009","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","2010","1-Pers.- Haushalt","Städtischer Raum","1223","0.657702579527088","0.636081428391795","0.679323730662381"
"Hauptmieter","2010","1-Pers.- Haushalt","Ländlicher Raum","502","0.59609269076929","0.563067303474464","0.629118078064117"
"Hauptmieter","2010","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","999","0.462295876965671","0.44151396919512","0.483077784736223"
"Hauptmieter","2010","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","394","0.343627687440616","0.316309543915451","0.370945830965781"
"Hauptmieter","2010","Alleinerziehende","Städtischer Raum","967","0.796802667469358","0.774045878708586","0.819559456230129"
"Hauptmieter","2010","Alleinerziehende","Ländlicher Raum","443","0.616182339913636","0.578709806894615","0.653654872932658"
"Hauptmieter","2010","Paar mit Kind(ern)","Städtischer Raum","1846","0.413835626690951","0.39795081449692","0.429720438884983"
"Hauptmieter","2010","Paar mit Kind(ern)","Ländlicher Raum","755","0.305360818155013","0.285276425663382","0.325445210646645"
"Hauptmieter","2010","Sonstige","Städtischer Raum","43","0.419219160314141","0.318934774562298","0.519503546065983"
"Hauptmieter","2010","Sonstige","Ländlicher Raum","20","","",""
"Untermieter","2010","1-Pers.- Haushalt","Städtischer Raum","72","0.0417375350414256","0.0326243987844969","0.0508506712983543"
"Untermieter","2010","1-Pers.- Haushalt","Ländlicher Raum","44","0.042714161920201","0.0291041994773745","0.0563241243630275"
"Untermieter","2010","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","36","0.0169158440731097","0.011540628272078","0.0222910598741414"
"Untermieter","2010","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","24","","",""
"Untermieter","2010","Alleinerziehende","Städtischer Raum","11","","",""
"Untermieter","2010","Alleinerziehende","Ländlicher Raum","19","","",""
"Untermieter","2010","Paar mit Kind(ern)","Städtischer Raum","36","0.00849849047377809","0.00553791577693892","0.0114590651706173"
"Untermieter","2010","Paar mit Kind(ern)","Ländlicher Raum","27","","",""
"Untermieter","2010","Sonstige","Städtischer Raum","1","","",""
"Untermieter","2010","Sonstige","Ländlicher Raum","3","","",""
"Eigentümer","2010","1-Pers.- Haushalt","Städtischer Raum","555","0.300559885431486","0.279666779638673","0.321452991224299"
"Eigentümer","2010","1-Pers.- Haushalt","Ländlicher Raum","302","0.361193147310509","0.328863222162613","0.393523072458404"
"Eigentümer","2010","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1176","0.520788278961219","0.499965051826085","0.541611506096352"
"Eigentümer","2010","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","741","0.634395071146439","0.606692638846631","0.662097503446246"
"Eigentümer","2010","Alleinerziehende","Städtischer Raum","223","0.199217370316497","0.176628344026932","0.221806396606062"
"Eigentümer","2010","Alleinerziehende","Ländlicher Raum","184","0.365601697323044","0.328492542901702","0.402710851744386"
"Eigentümer","2010","Paar mit Kind(ern)","Städtischer Raum","1811","0.577665882835271","0.561735548901205","0.593596216769336"
"Eigentümer","2010","Paar mit Kind(ern)","Ländlicher Raum","1238","0.682404166191867","0.662102548764466","0.702705783619267"
"Eigentümer","2010","Sonstige","Städtischer Raum","49","0.579809119953244","0.479492602053349","0.68012563785314"
"Eigentümer","2010","Sonstige","Ländlicher Raum","52","0.804684516279679","0.714962583929595","0.894406448629763"
"Altersheim","2010","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","2010","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","2010","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","2010","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","2","","",""
"Altersheim","2010","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","2010","Alleinerziehende","Ländlicher Raum","1","","",""
"Altersheim","2010","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","2010","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","2010","Sonstige","Städtischer Raum","","","",""
"Altersheim","2010","Sonstige","Ländlicher Raum","","","",""
"Mieter","2010","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","2010","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","2010","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","2010","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","2010","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","2010","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","2010","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","2010","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","2010","Sonstige","Städtischer Raum","","","",""
"Mieter","2010","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","2011","1-Pers.- Haushalt","Städtischer Raum","1644","0.67177742841283","0.652995121335842","0.690559735489817"
"Hauptmieter","2011","1-Pers.- Haushalt","Ländlicher Raum","690","0.58861901131214","0.559978496838896","0.617259525785383"
"Hauptmieter","2011","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1237","0.457034568407203","0.438466738954843","0.475602397859562"
"Hauptmieter","2011","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","559","0.344544452600745","0.321324339989206","0.367764565212285"
"Hauptmieter","2011","Alleinerziehende","Städtischer Raum","1187","0.763437230370338","0.741909558927137","0.784964901813538"
"Hauptmieter","2011","Alleinerziehende","Ländlicher Raum","583","0.651089739486698","0.618246111340308","0.683933367633088"
"Hauptmieter","2011","Paar mit Kind(ern)","Städtischer Raum","1821","0.406203820394383","0.390843214672587","0.421564426116179"
"Hauptmieter","2011","Paar mit Kind(ern)","Ländlicher Raum","795","0.325493382666599","0.306093846245838","0.344892919087359"
"Hauptmieter","2011","Sonstige","Städtischer Raum","58","0.459892419094275","0.37287001433499","0.546914823853559"
"Hauptmieter","2011","Sonstige","Ländlicher Raum","30","0.22584279791153","0.141314550168756","0.310371045654304"
"Untermieter","2011","1-Pers.- Haushalt","Städtischer Raum","78","0.0360715987488689","0.0286130025598397","0.0435301949378981"
"Untermieter","2011","1-Pers.- Haushalt","Ländlicher Raum","46","0.0518298877002099","0.0389273591577557","0.064732416242664"
"Untermieter","2011","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","38","0.0141205613522579","0.00972273164280478","0.0185183910617111"
"Untermieter","2011","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","24","","",""
"Untermieter","2011","Alleinerziehende","Städtischer Raum","14","","",""
"Untermieter","2011","Alleinerziehende","Ländlicher Raum","9","","",""
"Untermieter","2011","Paar mit Kind(ern)","Städtischer Raum","31","0.0095507465913761","0.00650879417778804","0.0125926990049642"
"Untermieter","2011","Paar mit Kind(ern)","Ländlicher Raum","25","","",""
"Untermieter","2011","Sonstige","Städtischer Raum","6","","",""
"Untermieter","2011","Sonstige","Ländlicher Raum","5","","",""
"Eigentümer","2011","1-Pers.- Haushalt","Städtischer Raum","679","0.292150972838301","0.273961253455069","0.310340692221534"
"Eigentümer","2011","1-Pers.- Haushalt","Ländlicher Raum","398","0.35955110098765","0.331621539508422","0.387480662466879"
"Eigentümer","2011","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1490","0.528844870240539","0.510239143716471","0.547450596764608"
"Eigentümer","2011","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","1024","0.639591387659966","0.616131876796212","0.66305089852372"
"Eigentümer","2011","Alleinerziehende","Städtischer Raum","296","0.223644611206876","0.202536630145037","0.244752592268714"
"Eigentümer","2011","Alleinerziehende","Ländlicher Raum","216","0.342285702406822","0.309590287653148","0.374981117160496"
"Eigentümer","2011","Paar mit Kind(ern)","Städtischer Raum","2075","0.584245433014241","0.568830777705799","0.599660088322683"
"Eigentümer","2011","Paar mit Kind(ern)","Ländlicher Raum","1421","0.664903340834957","0.64536033015693","0.684446351512985"
"Eigentümer","2011","Sonstige","Städtischer Raum","62","0.491763094003338","0.404471206565265","0.579054981441411"
"Eigentümer","2011","Sonstige","Ländlicher Raum","59","0.699019364381434","0.606294107501736","0.791744621261132"
"Altersheim","2011","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","2011","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Altersheim","2011","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","2011","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","2","","",""
"Altersheim","2011","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","2011","Alleinerziehende","Ländlicher Raum","1","","",""
"Altersheim","2011","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","2011","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","2011","Sonstige","Städtischer Raum","","","",""
"Altersheim","2011","Sonstige","Ländlicher Raum","","","",""
"Mieter","2011","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","2011","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","2011","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","2011","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","2011","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","2011","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","2011","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","2011","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","2011","Sonstige","Städtischer Raum","","","",""
"Mieter","2011","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","2012","1-Pers.- Haushalt","Städtischer Raum","1718","0.681132751310854","0.662731448244305","0.699534054377404"
"Hauptmieter","2012","1-Pers.- Haushalt","Ländlicher Raum","741","0.593675727565286","0.566104426029008","0.621247029101564"
"Hauptmieter","2012","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1231","0.448793526597254","0.430271493617583","0.467315559576925"
"Hauptmieter","2012","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","597","0.351388479022813","0.328559865354924","0.374217092690702"
"Hauptmieter","2012","Alleinerziehende","Städtischer Raum","1107","0.769129088922791","0.747024135265977","0.791234042579605"
"Hauptmieter","2012","Alleinerziehende","Ländlicher Raum","555","0.63525695068928","0.601540998053457","0.668972903325102"
"Hauptmieter","2012","Paar mit Kind(ern)","Städtischer Raum","1661","0.402497063837509","0.386635422152023","0.418358705522995"
"Hauptmieter","2012","Paar mit Kind(ern)","Ländlicher Raum","739","0.329328972697084","0.309237976215864","0.349419969178304"
"Hauptmieter","2012","Sonstige","Städtischer Raum","55","0.484023155972787","0.393080575748886","0.574965736196688"
"Hauptmieter","2012","Sonstige","Ländlicher Raum","33","0.244270259281267","0.16047760308064","0.328062915481895"
"Untermieter","2012","1-Pers.- Haushalt","Städtischer Raum","77","0.0329651527914102","0.0259153600720987","0.0400149455107217"
"Untermieter","2012","1-Pers.- Haushalt","Ländlicher Raum","53","0.0478526489162572","0.0358700420284312","0.0598352558040833"
"Untermieter","2012","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","38","0.0176297348737835","0.012728915443063","0.022530554304504"
"Untermieter","2012","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","30","0.0190962778952086","0.0125517095951698","0.0256408461952475"
"Untermieter","2012","Alleinerziehende","Städtischer Raum","9","","",""
"Untermieter","2012","Alleinerziehende","Ländlicher Raum","11","","",""
"Untermieter","2012","Paar mit Kind(ern)","Städtischer Raum","20","","",""
"Untermieter","2012","Paar mit Kind(ern)","Ländlicher Raum","20","","",""
"Untermieter","2012","Sonstige","Städtischer Raum","5","","",""
"Untermieter","2012","Sonstige","Ländlicher Raum","4","","",""
"Eigentümer","2012","1-Pers.- Haushalt","Städtischer Raum","669","0.285902095897735","0.268061256323745","0.303742935471726"
"Eigentümer","2012","1-Pers.- Haushalt","Ländlicher Raum","424","0.358098890741278","0.331184671292544","0.385013110190013"
"Eigentümer","2012","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1501","0.533576738528963","0.514998832950876","0.552154644107049"
"Eigentümer","2012","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","1052","0.629403440402207","0.606308933281541","0.652497947522873"
"Eigentümer","2012","Alleinerziehende","Städtischer Raum","280","0.219922984693646","0.198195500972235","0.241650468415058"
"Eigentümer","2012","Alleinerziehende","Ländlicher Raum","216","0.345253126573499","0.311950940987957","0.378555312159041"
"Eigentümer","2012","Paar mit Kind(ern)","Städtischer Raum","1991","0.591568579607582","0.57566997983739","0.607467179377773"
"Eigentümer","2012","Paar mit Kind(ern)","Ländlicher Raum","1343","0.658548177157112","0.638276474428724","0.678819879885499"
"Eigentümer","2012","Sonstige","Städtischer Raum","56","0.484838373949539","0.393891172034608","0.57578557586447"
"Eigentümer","2012","Sonstige","Ländlicher Raum","64","0.712113432675975","0.623810994812274","0.800415870539676"
"Altersheim","2012","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","2012","1-Pers.- Haushalt","Ländlicher Raum","1","","",""
"Altersheim","2012","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","2012","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","1","","",""
"Altersheim","2012","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","2012","Alleinerziehende","Ländlicher Raum","1","","",""
"Altersheim","2012","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","2012","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","2012","Sonstige","Städtischer Raum","","","",""
"Altersheim","2012","Sonstige","Ländlicher Raum","","","",""
"Mieter","2012","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","2012","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","2012","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","2012","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","2012","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","2012","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","2012","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","2012","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","2012","Sonstige","Städtischer Raum","","","",""
"Mieter","2012","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","2013","1-Pers.- Haushalt","Städtischer Raum","1861","0.673199477837135","0.655252991535889","0.691145964138381"
"Hauptmieter","2013","1-Pers.- Haushalt","Ländlicher Raum","774","0.596773125930488","0.569246844930869","0.624299406930107"
"Hauptmieter","2013","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1428","0.445165341567923","0.427267608468088","0.463063074667757"
"Hauptmieter","2013","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","620","0.335300092147245","0.312705151472166","0.357895032822324"
"Hauptmieter","2013","Alleinerziehende","Städtischer Raum","1184","0.760800416666574","0.739044698523704","0.782556134809444"
"Hauptmieter","2013","Alleinerziehende","Ländlicher Raum","543","0.632246246543284","0.59814351487397","0.666348978212599"
"Hauptmieter","2013","Paar mit Kind(ern)","Städtischer Raum","2287","0.420461673249769","0.405904110197946","0.435019236301593"
"Hauptmieter","2013","Paar mit Kind(ern)","Ländlicher Raum","861","0.338681917213356","0.319012934286252","0.358350900140459"
"Hauptmieter","2013","Sonstige","Städtischer Raum","226","0.584937357236217","0.532408101965242","0.637466612507191"
"Hauptmieter","2013","Sonstige","Ländlicher Raum","82","0.371174115151362","0.297007521155936","0.445340709146789"
"Untermieter","2013","1-Pers.- Haushalt","Städtischer Raum","99","0.0316252510277585","0.0249294136929875","0.0383210883625294"
"Untermieter","2013","1-Pers.- Haushalt","Ländlicher Raum","49","0.0415598114077957","0.0303605993604076","0.0527590234551839"
"Untermieter","2013","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","31","0.0156584903251028","0.0111875033166262","0.0201294773335795"
"Untermieter","2013","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","36","0.0208901129991444","0.0140452041002428","0.027735021898046"
"Untermieter","2013","Alleinerziehende","Städtischer Raum","8","","",""
"Untermieter","2013","Alleinerziehende","Ländlicher Raum","12","","",""
"Untermieter","2013","Paar mit Kind(ern)","Städtischer Raum","24","","",""
"Untermieter","2013","Paar mit Kind(ern)","Ländlicher Raum","22","","",""
"Untermieter","2013","Sonstige","Städtischer Raum","7","","",""
"Untermieter","2013","Sonstige","Ländlicher Raum","6","","",""
"Eigentümer","2013","1-Pers.- Haushalt","Städtischer Raum","664","0.295175271135107","0.277723209923809","0.312627332346404"
"Eigentümer","2013","1-Pers.- Haushalt","Ländlicher Raum","396","0.361243610855448","0.334288824644911","0.388198397065985"
"Eigentümer","2013","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1503","0.539176168106974","0.521225179415732","0.557127156798217"
"Eigentümer","2013","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","1020","0.643704890091149","0.620784083591932","0.666625696590366"
"Eigentümer","2013","Alleinerziehende","Städtischer Raum","285","0.222751224635245","0.201531100664997","0.243971348605493"
"Eigentümer","2013","Alleinerziehende","Ländlicher Raum","213","0.357341836198256","0.323449662167741","0.39123401022877"
"Eigentümer","2013","Paar mit Kind(ern)","Städtischer Raum","2106","0.574074257598121","0.559491643862604","0.588656871333639"
"Eigentümer","2013","Paar mit Kind(ern)","Ländlicher Raum","1341","0.650707524174918","0.630893703454175","0.670521344895661"
"Eigentümer","2013","Sonstige","Städtischer Raum","105","0.378223092611865","0.326524222001708","0.429921963222023"
"Eigentümer","2013","Sonstige","Ländlicher Raum","75","0.576026818092811","0.500161229122827","0.651892407062796"
"Altersheim","2013","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Altersheim","2013","1-Pers.- Haushalt","Ländlicher Raum","1","","",""
"Altersheim","2013","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Altersheim","2013","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","1","","",""
"Altersheim","2013","Alleinerziehende","Städtischer Raum","","","",""
"Altersheim","2013","Alleinerziehende","Ländlicher Raum","","","",""
"Altersheim","2013","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Altersheim","2013","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Altersheim","2013","Sonstige","Städtischer Raum","","","",""
"Altersheim","2013","Sonstige","Ländlicher Raum","","","",""
"Mieter","2013","1-Pers.- Haushalt","Städtischer Raum","","","",""
"Mieter","2013","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"Mieter","2013","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"Mieter","2013","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"Mieter","2013","Alleinerziehende","Städtischer Raum","","","",""
"Mieter","2013","Alleinerziehende","Ländlicher Raum","","","",""
"Mieter","2013","Paar mit Kind(ern)","Städtischer Raum","","","",""
"Mieter","2013","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"Mieter","2013","Sonstige","Städtischer Raum","","","",""
"Mieter","2013","Sonstige","Ländlicher Raum","","","",""
"Hauptmieter","2014","1-Pers.- Haushalt","Städtischer Raum","1686","0.669811600113949","0.65108244184057","0.688540758387328"
"Hauptmieter","2014","1-Pers.- Haushalt","Ländlicher Raum","745","0.620517546217397","0.592398022392959","0.648637070041834"
"Hauptmieter","2014","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","1284","0.437541950734896","0.418977158009271","0.456106743460521"
"Hauptmieter","2014","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","613","0.352782556735168","0.329514010940858","0.376051102529479"
"Hauptmieter","2014","Alleinerziehende","Städtischer Raum","931","0.779051137420314","0.755389106894069","0.80271316794656"
"Hauptmieter","2014","Alleinerziehende","Ländlicher Raum","437","0.604575420573503","0.566516143378486","0.642634697768519"
"Hauptmieter","2014","Paar mit Kind(ern)","Städtischer Raum","1879","0.412819724459145","0.397097418990102","0.428542029928187"
"Hauptmieter","2014","Paar mit Kind(ern)","Ländlicher Raum","716","0.331482073348245","0.310496602585446","0.352467544111045"
"Hauptmieter","2014","Sonstige","Städtischer Raum","172","0.55199323695996","0.491312981360515","0.612673492559405"
"Hauptmieter","2014","Sonstige","Ländlicher Raum","57","0.353525381306341","0.270051836357903","0.436998926254779"
"Untermieter","2014","1-Pers.- Haushalt","Städtischer Raum","89","0.0314607206341631","0.0245088133096077","0.0384126279587185"
"Untermieter","2014","1-Pers.- Haushalt","Ländlicher Raum","33","0.0289880749181319","0.0192660428761061","0.0387101069601577"
"Untermieter","2014","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","36","0.015836858068348","0.0111648536204039","0.020508862516292"
"Untermieter","2014","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","29","","",""
"Untermieter","2014","Alleinerziehende","Städtischer Raum","8","","",""
"Untermieter","2014","Alleinerziehende","Ländlicher Raum","10","","",""
"Untermieter","2014","Paar mit Kind(ern)","Städtischer Raum","23","","",""
"Untermieter","2014","Paar mit Kind(ern)","Ländlicher Raum","17","","",""
