"hlf0001_h","year","bula_h","hhtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Altersheim/Seniorenwohnheim","2008","Bayern","Paar mit Kind(ern)","","","",""
"Altersheim/Seniorenwohnheim","2008","Bayern","Sonstige","","","",""
"Altersheim/Seniorenwohnheim","2008","Saarland","1-Pers.- Haushalt","","","",""
"Altersheim/Seniorenwohnheim","2008","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Altersheim/Seniorenwohnheim","2008","Saarland","Alleinerziehende","","","",""
"Altersheim/Seniorenwohnheim","2008","Saarland","Paar mit Kind(ern)","","","",""
"Altersheim/Seniorenwohnheim","2008","Saarland","Sonstige","","","",""
"Altersheim/Seniorenwohnheim","2008","Berlin","1-Pers.- Haushalt","","","",""
"Altersheim/Seniorenwohnheim","2008","Berlin","(Ehe-)Paar ohne Kind(er)","","","",""
"Altersheim/Seniorenwohnheim","2008","Berlin","Alleinerziehende","","","",""
"Altersheim/Seniorenwohnheim","2008","Berlin","Paar mit Kind(ern)","","","",""
"Altersheim/Seniorenwohnheim","2008","Berlin","Sonstige","","","",""
"Altersheim/Seniorenwohnheim","2008","Brandenburg","1-Pers.- Haushalt","","","",""
"Altersheim/Seniorenwohnheim","2008","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Altersheim/Seniorenwohnheim","2008","Brandenburg","Alleinerziehende","","","",""
"Altersheim/Seniorenwohnheim","2008","Brandenburg","Paar mit Kind(ern)","","","",""
"Altersheim/Seniorenwohnheim","2008","Brandenburg","Sonstige","","","",""
"Altersheim/Seniorenwohnheim","2008","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","",""
"Altersheim/Seniorenwohnheim","2008","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","",""
"Altersheim/Seniorenwohnheim","2008","Mecklenburg-Vorpommern","Alleinerziehende","","","",""
"Altersheim/Seniorenwohnheim","2008","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","",""
"Altersheim/Seniorenwohnheim","2008","Mecklenburg-Vorpommern","Sonstige","","","",""
"Altersheim/Seniorenwohnheim","2008","Sachsen","1-Pers.- Haushalt","","","",""
"Altersheim/Seniorenwohnheim","2008","Sachsen","(Ehe-)Paar ohne Kind(er)","2","","",""
"Altersheim/Seniorenwohnheim","2008","Sachsen","Alleinerziehende","","","",""
"Altersheim/Seniorenwohnheim","2008","Sachsen","Paar mit Kind(ern)","","","",""
"Altersheim/Seniorenwohnheim","2008","Sachsen","Sonstige","","","",""
"Altersheim/Seniorenwohnheim","2008","Sachsen-Anhalt","1-Pers.- Haushalt","","","",""
"Altersheim/Seniorenwohnheim","2008","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","",""
"Altersheim/Seniorenwohnheim","2008","Sachsen-Anhalt","Alleinerziehende","","","",""
"Altersheim/Seniorenwohnheim","2008","Sachsen-Anhalt","Paar mit Kind(ern)","","","",""
"Altersheim/Seniorenwohnheim","2008","Sachsen-Anhalt","Sonstige","","","",""
"Altersheim/Seniorenwohnheim","2008","Thueringen","1-Pers.- Haushalt","","","",""
"Altersheim/Seniorenwohnheim","2008","Thueringen","(Ehe-)Paar ohne Kind(er)","","","",""
"Altersheim/Seniorenwohnheim","2008","Thueringen","Alleinerziehende","","","",""
"Altersheim/Seniorenwohnheim","2008","Thueringen","Paar mit Kind(ern)","","","",""
"Altersheim/Seniorenwohnheim","2008","Thueringen","Sonstige","","","",""
"Mieter","2008","Schleswig-Holstein","1-Pers.- Haushalt","","","",""
"Mieter","2008","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","","","",""
"Mieter","2008","Schleswig-Holstein","Alleinerziehende","","","",""
"Mieter","2008","Schleswig-Holstein","Paar mit Kind(ern)","","","",""
"Mieter","2008","Schleswig-Holstein","Sonstige","","","",""
"Mieter","2008","Hamburg","1-Pers.- Haushalt","","","",""
"Mieter","2008","Hamburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Mieter","2008","Hamburg","Alleinerziehende","","","",""
"Mieter","2008","Hamburg","Paar mit Kind(ern)","","","",""
"Mieter","2008","Hamburg","Sonstige","","","",""
"Mieter","2008","Niedersachsen","1-Pers.- Haushalt","","","",""
"Mieter","2008","Niedersachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Mieter","2008","Niedersachsen","Alleinerziehende","","","",""
"Mieter","2008","Niedersachsen","Paar mit Kind(ern)","","","",""
"Mieter","2008","Niedersachsen","Sonstige","","","",""
"Mieter","2008","Bremen","1-Pers.- Haushalt","","","",""
"Mieter","2008","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"Mieter","2008","Bremen","Alleinerziehende","","","",""
"Mieter","2008","Bremen","Paar mit Kind(ern)","","","",""
"Mieter","2008","Bremen","Sonstige","","","",""
"Mieter","2008","Nordrhein-Westfalen","1-Pers.- Haushalt","","","",""
"Mieter","2008","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","","","",""
"Mieter","2008","Nordrhein-Westfalen","Alleinerziehende","","","",""
"Mieter","2008","Nordrhein-Westfalen","Paar mit Kind(ern)","","","",""
"Mieter","2008","Nordrhein-Westfalen","Sonstige","","","",""
"Mieter","2008","Hessen","1-Pers.- Haushalt","","","",""
"Mieter","2008","Hessen","(Ehe-)Paar ohne Kind(er)","","","",""
"Mieter","2008","Hessen","Alleinerziehende","","","",""
"Mieter","2008","Hessen","Paar mit Kind(ern)","","","",""
"Mieter","2008","Hessen","Sonstige","","","",""
"Mieter","2008","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","","","",""
"Mieter","2008","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Mieter","2008","Rheinland-Pfalz,Saarland","Alleinerziehende","","","",""
"Mieter","2008","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","","","",""
"Mieter","2008","Rheinland-Pfalz,Saarland","Sonstige","","","",""
"Mieter","2008","Baden-Wuerttemberg","1-Pers.- Haushalt","","","",""
"Mieter","2008","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","","","",""
"Mieter","2008","Baden-Wuerttemberg","Alleinerziehende","","","",""
"Mieter","2008","Baden-Wuerttemberg","Paar mit Kind(ern)","","","",""
"Mieter","2008","Baden-Wuerttemberg","Sonstige","","","",""
"Mieter","2008","Bayern","1-Pers.- Haushalt","","","",""
"Mieter","2008","Bayern","(Ehe-)Paar ohne Kind(er)","","","",""
"Mieter","2008","Bayern","Alleinerziehende","","","",""
"Mieter","2008","Bayern","Paar mit Kind(ern)","","","",""
"Mieter","2008","Bayern","Sonstige","","","",""
"Mieter","2008","Saarland","1-Pers.- Haushalt","","","",""
"Mieter","2008","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Mieter","2008","Saarland","Alleinerziehende","","","",""
"Mieter","2008","Saarland","Paar mit Kind(ern)","","","",""
"Mieter","2008","Saarland","Sonstige","","","",""
"Mieter","2008","Berlin","1-Pers.- Haushalt","","","",""
"Mieter","2008","Berlin","(Ehe-)Paar ohne Kind(er)","","","",""
"Mieter","2008","Berlin","Alleinerziehende","","","",""
"Mieter","2008","Berlin","Paar mit Kind(ern)","","","",""
"Mieter","2008","Berlin","Sonstige","","","",""
"Mieter","2008","Brandenburg","1-Pers.- Haushalt","","","",""
"Mieter","2008","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Mieter","2008","Brandenburg","Alleinerziehende","","","",""
"Mieter","2008","Brandenburg","Paar mit Kind(ern)","","","",""
"Mieter","2008","Brandenburg","Sonstige","","","",""
"Mieter","2008","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","",""
"Mieter","2008","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","",""
"Mieter","2008","Mecklenburg-Vorpommern","Alleinerziehende","","","",""
"Mieter","2008","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","",""
"Mieter","2008","Mecklenburg-Vorpommern","Sonstige","","","",""
"Mieter","2008","Sachsen","1-Pers.- Haushalt","","","",""
"Mieter","2008","Sachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Mieter","2008","Sachsen","Alleinerziehende","","","",""
"Mieter","2008","Sachsen","Paar mit Kind(ern)","","","",""
"Mieter","2008","Sachsen","Sonstige","","","",""
"Mieter","2008","Sachsen-Anhalt","1-Pers.- Haushalt","","","",""
"Mieter","2008","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","",""
"Mieter","2008","Sachsen-Anhalt","Alleinerziehende","","","",""
"Mieter","2008","Sachsen-Anhalt","Paar mit Kind(ern)","","","",""
"Mieter","2008","Sachsen-Anhalt","Sonstige","","","",""
"Mieter","2008","Thueringen","1-Pers.- Haushalt","","","",""
"Mieter","2008","Thueringen","(Ehe-)Paar ohne Kind(er)","","","",""
"Mieter","2008","Thueringen","Alleinerziehende","","","",""
"Mieter","2008","Thueringen","Paar mit Kind(ern)","","","",""
"Mieter","2008","Thueringen","Sonstige","","","",""
"Hauptmieter","2009","Schleswig-Holstein","1-Pers.- Haushalt","58","0.62537263069643","0.524813323117296","0.725931938275564"
"Hauptmieter","2009","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","74","0.254103191999912","0.198559272329288","0.309647111670535"
"Hauptmieter","2009","Schleswig-Holstein","Alleinerziehende","28","","",""
"Hauptmieter","2009","Schleswig-Holstein","Paar mit Kind(ern)","78","0.244768822172846","0.194939718093948","0.294597926251744"
"Hauptmieter","2009","Schleswig-Holstein","Sonstige","2","","",""
"Hauptmieter","2009","Hamburg","1-Pers.- Haushalt","63","0.868406757146821","0.79190069462324","0.944912819670403"
"Hauptmieter","2009","Hamburg","(Ehe-)Paar ohne Kind(er)","74","0.607463716993303","0.51860108529414","0.696326348692466"
"Hauptmieter","2009","Hamburg","Alleinerziehende","18","","",""
"Hauptmieter","2009","Hamburg","Paar mit Kind(ern)","55","0.422830917281933","0.33293209679658","0.512729737767286"
"Hauptmieter","2009","Hamburg","Sonstige","4","","",""
"Hauptmieter","2009","Niedersachsen","1-Pers.- Haushalt","147","0.617199299990977","0.556084833020536","0.678313766961417"
"Hauptmieter","2009","Niedersachsen","(Ehe-)Paar ohne Kind(er)","208","0.324864394254152","0.289189256407108","0.360539532101196"
"Hauptmieter","2009","Niedersachsen","Alleinerziehende","55","0.53435722154011","0.440713833207151","0.628000609873069"
"Hauptmieter","2009","Niedersachsen","Paar mit Kind(ern)","310","0.353675949249065","0.325055356713769","0.38229654178436"
"Hauptmieter","2009","Niedersachsen","Sonstige","8","","",""
"Hauptmieter","2009","Bremen","1-Pers.- Haushalt","11","","",""
"Hauptmieter","2009","Bremen","(Ehe-)Paar ohne Kind(er)","28","","",""
"Hauptmieter","2009","Bremen","Alleinerziehende","14","","",""
"Hauptmieter","2009","Bremen","Paar mit Kind(ern)","17","","",""
"Hauptmieter","2009","Bremen","Sonstige","","","",""
"Hauptmieter","2009","Nordrhein-Westfalen","1-Pers.- Haushalt","361","0.671486838436105","0.631982634420509","0.710991042451702"
"Hauptmieter","2009","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","590","0.470931050475059","0.444895573239017","0.496966527711101"
"Hauptmieter","2009","Nordrhein-Westfalen","Alleinerziehende","207","0.826207819943517","0.781902620368682","0.870513019518352"
"Hauptmieter","2009","Nordrhein-Westfalen","Paar mit Kind(ern)","962","0.427941740587912","0.408105398235377","0.447778082940447"
"Hauptmieter","2009","Nordrhein-Westfalen","Sonstige","29","","",""
"Hauptmieter","2009","Hessen","1-Pers.- Haushalt","126","0.744563727314336","0.68155054672089","0.807576907907782"
"Hauptmieter","2009","Hessen","(Ehe-)Paar ohne Kind(er)","208","0.436846035198447","0.393543772037217","0.480148298359677"
"Hauptmieter","2009","Hessen","Alleinerziehende","76","0.820527022100262","0.748814049177571","0.892239995022953"
"Hauptmieter","2009","Hessen","Paar mit Kind(ern)","266","0.372077895413566","0.337914994449676","0.406240796377456"
"Hauptmieter","2009","Hessen","Sonstige","11","","",""
"Hauptmieter","2009","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","95","0.552824890258271","0.480590335146434","0.625059445370107"
"Hauptmieter","2009","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","100","0.2598572512295","0.212964726431399","0.306749776027601"
"Hauptmieter","2009","Rheinland-Pfalz,Saarland","Alleinerziehende","74","0.651048928309113","0.563553623639655","0.738544232978572"
"Hauptmieter","2009","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","204","0.35017525039294","0.31421558921453","0.386134911571351"
"Hauptmieter","2009","Rheinland-Pfalz,Saarland","Sonstige","6","","",""
"Hauptmieter","2009","Baden-Wuerttemberg","1-Pers.- Haushalt","180","0.554411088997665","0.499435940863913","0.609386237131418"
"Hauptmieter","2009","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","246","0.325091918538397","0.29161352796556","0.358570309111234"
"Hauptmieter","2009","Baden-Wuerttemberg","Alleinerziehende","122","0.729786573297297","0.663993456039989","0.795579690554605"
"Hauptmieter","2009","Baden-Wuerttemberg","Paar mit Kind(ern)","490","0.344384693486275","0.320184601083434","0.368584785889116"
"Hauptmieter","2009","Baden-Wuerttemberg","Sonstige","15","","",""
"Hauptmieter","2009","Bayern","1-Pers.- Haushalt","222","0.592013202859422","0.542793673713776","0.641232732005069"
"Hauptmieter","2009","Bayern","(Ehe-)Paar ohne Kind(er)","374","0.415898685864208","0.384817513374554","0.446979858353861"
"Hauptmieter","2009","Bayern","Alleinerziehende","151","0.657741623176392","0.596556363562989","0.718926882789795"
"Hauptmieter","2009","Bayern","Paar mit Kind(ern)","499","0.314683521286219","0.293348406438882","0.336018636133555"
"Hauptmieter","2009","Bayern","Sonstige","15","","",""
"Hauptmieter","2009","Saarland","1-Pers.- Haushalt","","","",""
"Hauptmieter","2009","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Hauptmieter","2009","Saarland","Alleinerziehende","","","",""
"Hauptmieter","2009","Saarland","Paar mit Kind(ern)","","","",""
"Hauptmieter","2009","Saarland","Sonstige","","","",""
"Hauptmieter","2009","Berlin","1-Pers.- Haushalt","138","0.844619177702208","0.790162291246246","0.89907606415817"
"Hauptmieter","2009","Berlin","(Ehe-)Paar ohne Kind(er)","212","0.72712952275446","0.67655589317666","0.777703152332259"
"Hauptmieter","2009","Berlin","Alleinerziehende","78","0.905344076057502","0.844864662977941","0.965823489137064"
"Hauptmieter","2009","Berlin","Paar mit Kind(ern)","184","0.734015260422191","0.68188685326408","0.786143667580303"
"Hauptmieter","2009","Berlin","Sonstige","7","","",""
"Hauptmieter","2009","Brandenburg","1-Pers.- Haushalt","97","0.720023082467861","0.642842022552715","0.797204142383008"
"Hauptmieter","2009","Brandenburg","(Ehe-)Paar ohne Kind(er)","140","0.400558667864312","0.34800763370319","0.453109702025435"
"Hauptmieter","2009","Brandenburg","Alleinerziehende","56","0.752502630430723","0.659659804745502","0.845345456115945"
"Hauptmieter","2009","Brandenburg","Paar mit Kind(ern)","174","0.41818815994088","0.371126308416411","0.46525001146535"
"Hauptmieter","2009","Brandenburg","Sonstige","5","","",""
"Hauptmieter","2009","Mecklenburg-Vorpommern","1-Pers.- Haushalt","59","0.806013883474909","0.717693831874876","0.894333935074943"
"Hauptmieter","2009","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","84","0.335211881347087","0.273666538167328","0.396757224526845"
"Hauptmieter","2009","Mecklenburg-Vorpommern","Alleinerziehende","37","0.827217647555038","0.722426963431943","0.932008331678134"
"Hauptmieter","2009","Mecklenburg-Vorpommern","Paar mit Kind(ern)","57","0.291077416301479","0.229929195934237","0.352225636668721"
"Hauptmieter","2009","Mecklenburg-Vorpommern","Sonstige","","","",""
"Hauptmieter","2009","Sachsen","1-Pers.- Haushalt","161","0.749966766168942","0.691948989412286","0.807984542925599"
"Hauptmieter","2009","Sachsen","(Ehe-)Paar ohne Kind(er)","334","0.649967498191216","0.61046231467152","0.689472681710912"
"Hauptmieter","2009","Sachsen","Alleinerziehende","70","0.779056393927229","0.700075812686365","0.858036975168093"
"Hauptmieter","2009","Sachsen","Paar mit Kind(ern)","274","0.427395295239234","0.392362399967202","0.462428190511266"
"Hauptmieter","2009","Sachsen","Sonstige","13","","",""
"Hauptmieter","2009","Sachsen-Anhalt","1-Pers.- Haushalt","87","0.785798104582057","0.712085500583033","0.859510708581082"
"Hauptmieter","2009","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","132","0.463505717776872","0.407994936349495","0.519016499204249"
"Hauptmieter","2009","Sachsen-Anhalt","Alleinerziehende","50","0.886131454732757","0.813263324884651","0.958999584580863"
"Hauptmieter","2009","Sachsen-Anhalt","Paar mit Kind(ern)","122","0.249103571315687","0.20708600610476","0.291121136526614"
"Hauptmieter","2009","Sachsen-Anhalt","Sonstige","6","","",""
"Hauptmieter","2009","Thueringen","1-Pers.- Haushalt","72","0.606863097833885","0.51797648299067","0.695749712677101"
"Hauptmieter","2009","Thueringen","(Ehe-)Paar ohne Kind(er)","130","0.465731362808694","0.411748147023878","0.51971457859351"
"Hauptmieter","2009","Thueringen","Alleinerziehende","52","0.757393937082954","0.663461663426676","0.851326210739232"
"Hauptmieter","2009","Thueringen","Paar mit Kind(ern)","154","0.309300878083622","0.268037992056835","0.350563764110409"
"Hauptmieter","2009","Thueringen","Sonstige","2","","",""
"Untermieter","2009","Schleswig-Holstein","1-Pers.- Haushalt","6","","",""
"Untermieter","2009","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","6","","",""
"Untermieter","2009","Schleswig-Holstein","Alleinerziehende","","","",""
"Untermieter","2009","Schleswig-Holstein","Paar mit Kind(ern)","","","",""
"Untermieter","2009","Schleswig-Holstein","Sonstige","","","",""
"Untermieter","2009","Hamburg","1-Pers.- Haushalt","4","","",""
"Untermieter","2009","Hamburg","(Ehe-)Paar ohne Kind(er)","2","","",""
"Untermieter","2009","Hamburg","Alleinerziehende","","","",""
"Untermieter","2009","Hamburg","Paar mit Kind(ern)","","","",""
"Untermieter","2009","Hamburg","Sonstige","","","",""
"Untermieter","2009","Niedersachsen","1-Pers.- Haushalt","12","","",""
"Untermieter","2009","Niedersachsen","(Ehe-)Paar ohne Kind(er)","14","","",""
"Untermieter","2009","Niedersachsen","Alleinerziehende","","","",""
"Untermieter","2009","Niedersachsen","Paar mit Kind(ern)","9","","",""
"Untermieter","2009","Niedersachsen","Sonstige","","","",""
"Untermieter","2009","Bremen","1-Pers.- Haushalt","2","","",""
"Untermieter","2009","Bremen","(Ehe-)Paar ohne Kind(er)","6","","",""
"Untermieter","2009","Bremen","Alleinerziehende","","","",""
"Untermieter","2009","Bremen","Paar mit Kind(ern)","","","",""
"Untermieter","2009","Bremen","Sonstige","","","",""
"Untermieter","2009","Nordrhein-Westfalen","1-Pers.- Haushalt","15","","",""
"Untermieter","2009","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","20","","",""
"Untermieter","2009","Nordrhein-Westfalen","Alleinerziehende","8","","",""
"Untermieter","2009","Nordrhein-Westfalen","Paar mit Kind(ern)","16","","",""
"Untermieter","2009","Nordrhein-Westfalen","Sonstige","11","","",""
"Untermieter","2009","Hessen","1-Pers.- Haushalt","5","","",""
"Untermieter","2009","Hessen","(Ehe-)Paar ohne Kind(er)","4","","",""
"Untermieter","2009","Hessen","Alleinerziehende","2","","",""
"Untermieter","2009","Hessen","Paar mit Kind(ern)","","","",""
