"plh0191","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Stimmt ganz u.gar nicht","2012","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2012","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2012","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2012","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2012","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2012","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2013","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2013","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2013","Hauptschule","Staedtischer Raum","220","0.0618897853886413","0.0541571043621453","0.0696224664151373"
"Stimmt ganz u.gar","2013","Hauptschule","Laendlicher Raum","139","0.0634888941773244","0.0537678008371557","0.073209987517493"
"Stimmt ganz u.gar","2013","Realschule","Staedtischer Raum","92","0.0392989252253423","0.0321703033087038","0.0464275471419808"
"Stimmt ganz u.gar","2013","Realschule","Laendlicher Raum","90","0.0543616642525506","0.0448089151857523","0.0639144133193489"
"Stimmt ganz u.gar","2013","(Fach-)Abitur","Staedtischer Raum","52","0.028231597603128","0.0201359017607658","0.0363272934454903"
"Stimmt ganz u.gar","2013","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2013","AkademikerIn","Staedtischer Raum","97","0.0330878496384554","0.0268386053758325","0.0393370939010782"
"Stimmt ganz u.gar","2013","AkademikerIn","Laendlicher Raum","52","0.0414372994474141","0.0306325106516459","0.0522420882431823"
"Stimmt eher","2013","(noch) kein Abschluss","Staedtischer Raum","34","0.136325334082428","0.0988467193054305","0.173803948859425"
"Stimmt eher","2013","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2013","Hauptschule","Staedtischer Raum","493","0.130908061358058","0.120083514330156","0.14173260838596"
"Stimmt eher","2013","Hauptschule","Laendlicher Raum","369","0.152066693832168","0.137751156136281","0.166382231528056"
"Stimmt eher","2013","Realschule","Staedtischer Raum","205","0.0813741047108183","0.071343351160761","0.0914048582608756"
"Stimmt eher","2013","Realschule","Laendlicher Raum","183","0.0903994496707823","0.0783177589696183","0.102481140371946"
"Stimmt eher","2013","(Fach-)Abitur","Staedtischer Raum","118","0.0764761147674404","0.0634866264691131","0.0894656030657677"
"Stimmt eher","2013","(Fach-)Abitur","Laendlicher Raum","40","0.0645261644608904","0.0447015005637634","0.0843508283580175"
"Stimmt eher","2013","AkademikerIn","Staedtischer Raum","163","0.052846409211187","0.0450298132073856","0.0606630052149885"
"Stimmt eher","2013","AkademikerIn","Laendlicher Raum","90","0.0843885490548433","0.0693187429369686","0.099458355172718"
"Stimmt eher nicht","2013","(noch) kein Abschluss","Staedtischer Raum","103","0.321018082641453","0.27002467818862","0.372011487094286"
"Stimmt eher nicht","2013","(noch) kein Abschluss","Laendlicher Raum","42","0.370455790340234","0.2946736089298","0.446237971750668"
"Stimmt eher nicht","2013","Hauptschule","Staedtischer Raum","1207","0.330506239059173","0.315410416815314","0.345602061303033"
"Stimmt eher nicht","2013","Hauptschule","Laendlicher Raum","850","0.351768893530327","0.332731678475877","0.370806108584776"
"Stimmt eher nicht","2013","Realschule","Staedtischer Raum","939","0.337311657895846","0.319965973205029","0.354657342586664"
"Stimmt eher nicht","2013","Realschule","Laendlicher Raum","770","0.34061754040716","0.320650133782207","0.360584947032113"
"Stimmt eher nicht","2013","(Fach-)Abitur","Staedtischer Raum","487","0.307638773820717","0.285081221474204","0.33019632616723"
"Stimmt eher nicht","2013","(Fach-)Abitur","Laendlicher Raum","180","0.33935464981408","0.301148508416005","0.377560791212155"
"Stimmt eher nicht","2013","AkademikerIn","Staedtischer Raum","910","0.283927930505142","0.268174245945935","0.299681615064349"
"Stimmt eher nicht","2013","AkademikerIn","Laendlicher Raum","467","0.376383909914124","0.35011848216518","0.402649337663069"
"Stimmt ganz u.gar nicht","2013","(noch) kein Abschluss","Staedtischer Raum","167","0.466405041662803","0.411916192920138","0.520893890405468"
"Stimmt ganz u.gar nicht","2013","(noch) kein Abschluss","Laendlicher Raum","80","0.434437385245005","0.356653481691518","0.512221288798491"
"Stimmt ganz u.gar nicht","2013","Hauptschule","Staedtischer Raum","1810","0.476695914194128","0.460667466928452","0.492724361459803"
"Stimmt ganz u.gar nicht","2013","Hauptschule","Laendlicher Raum","1059","0.432675518460181","0.412923717995326","0.452427318925035"
"Stimmt ganz u.gar nicht","2013","Realschule","Staedtischer Raum","1618","0.542015312167993","0.523736315084231","0.560294309251755"
"Stimmt ganz u.gar nicht","2013","Realschule","Laendlicher Raum","1121","0.514621345669507","0.493563996553241","0.535678694785772"
"Stimmt ganz u.gar nicht","2013","(Fach-)Abitur","Staedtischer Raum","951","0.587653513808715","0.563593443810236","0.611713583807193"
"Stimmt ganz u.gar nicht","2013","(Fach-)Abitur","Laendlicher Raum","347","0.545190235173477","0.50501013549949","0.585370334847464"
"Stimmt ganz u.gar nicht","2013","AkademikerIn","Staedtischer Raum","1977","0.630137810645216","0.613270825693646","0.647004795596786"
"Stimmt ganz u.gar nicht","2013","AkademikerIn","Laendlicher Raum","698","0.497790241583618","0.470683578354156","0.524896904813081"
"Stimmt ganz u.gar","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2014","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2014","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2014","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2014","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2014","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2014","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2014","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","2014","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","2014","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","2014","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","2014","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","2014","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","2014","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2014","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2014","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2014","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","2014","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","2014","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2014","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2014","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2014","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2014","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2014","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2014","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2015","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2015","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2015","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2015","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2015","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2015","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2015","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2015","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2015","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","2015","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2015","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","2015","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","2015","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","2015","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","2015","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","2015","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","2015","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","2015","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","2015","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","2015","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2015","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2015","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2015","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2015","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","2015","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","2015","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","2015","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2015","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2015","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2015","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2015","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2015","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2015","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2015","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2015","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2015","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2016","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2016","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2016","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2016","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2016","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2016","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2016","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","2016","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","2016","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","2016","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","2016","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","2016","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","2016","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2016","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2016","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2016","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","2016","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","2016","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2016","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2016","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2016","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2016","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2016","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2016","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2017","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2017","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2017","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2017","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2017","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2017","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2017","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2017","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2017","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2017","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher","2017","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher","2017","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2017","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher","2017","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher","2017","Realschule","Staedtischer Raum","","","",""
"Stimmt eher","2017","Realschule","Laendlicher Raum","","","",""
"Stimmt eher","2017","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher","2017","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher","2017","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher","2017","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt eher nicht","2017","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt eher nicht","2017","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher nicht","2017","Hauptschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2017","Hauptschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2017","Realschule","Staedtischer Raum","","","",""
"Stimmt eher nicht","2017","Realschule","Laendlicher Raum","","","",""
"Stimmt eher nicht","2017","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt eher nicht","2017","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt eher nicht","2017","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt eher nicht","2017","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2017","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2017","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2017","Hauptschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2017","Hauptschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2017","Realschule","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2017","Realschule","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2017","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2017","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2017","AkademikerIn","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2017","AkademikerIn","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2018","(noch) kein Abschluss","Staedtischer Raum","44","0.0496348435084272","0.0326617364949904","0.066607950521864"
"Stimmt ganz u.gar","2018","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2018","Hauptschule","Staedtischer Raum","254","0.0619040322093115","0.0545456458560173","0.0692624185626056"
"Stimmt ganz u.gar","2018","Hauptschule","Laendlicher Raum","134","0.0607409112492145","0.0515651023190612","0.0699167201793678"
"Stimmt ganz u.gar","2018","Realschule","Staedtischer Raum","135","0.0386598524028926","0.0324362898173924","0.0448834149883927"
"Stimmt ganz u.gar","2018","Realschule","Laendlicher Raum","111","0.0387650399318731","0.0317944968384384","0.0457355830253078"
"Stimmt ganz u.gar","2018","(Fach-)Abitur","Staedtischer Raum","112","0.0427021058411197","0.0353307501505483","0.0500734615316912"
"Stimmt ganz u.gar","2018","(Fach-)Abitur","Laendlicher Raum","43","0.0372165951961793","0.0260858644094408","0.0483473259829178"
"Stimmt ganz u.gar","2018","AkademikerIn","Staedtischer Raum","147","0.0303950724456213","0.025420548334425","0.0353695965568176"
"Stimmt ganz u.gar","2018","AkademikerIn","Laendlicher Raum","65","0.040602796447434","0.0313397882626789","0.0498658046321891"
"Stimmt eher","2018","(noch) kein Abschluss","Staedtischer Raum","126","0.220781191113081","0.188367124682853","0.253195257543309"
"Stimmt eher","2018","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimmt eher","2018","Hauptschule","Staedtischer Raum","616","0.158127652964754","0.146986592847388","0.16926871308212"
"Stimmt eher","2018","Hauptschule","Laendlicher Raum","406","0.155544774066671","0.141621959690127","0.169467588443215"
"Stimmt eher","2018","Realschule","Staedtischer Raum","352","0.106916457881691","0.0969408642385867","0.116892051524794"
"Stimmt eher","2018","Realschule","Laendlicher Raum","276","0.0827233436312715","0.0727762563095228","0.0926704309530203"
"Stimmt eher","2018","(Fach-)Abitur","Staedtischer Raum","282","0.111061596523192","0.0996060197524128","0.12251717329397"
"Stimmt eher","2018","(Fach-)Abitur","Laendlicher Raum","84","0.0861049024592789","0.0696098699842384","0.102599934934319"
"Stimmt eher","2018","AkademikerIn","Staedtischer Raum","320","0.0721979852510538","0.0646983051899844","0.0796976653121232"
"Stimmt eher","2018","AkademikerIn","Laendlicher Raum","148","0.0956463784681912","0.0818432268929552","0.109449530043427"
"Stimmt eher nicht","2018","(noch) kein Abschluss","Staedtischer Raum","197","0.302731554199378","0.266826827971051","0.338636280427705"
"Stimmt eher nicht","2018","(noch) kein Abschluss","Laendlicher Raum","93","0.386303423296656","0.323102736717834","0.449504109875478"
"Stimmt eher nicht","2018","Hauptschule","Staedtischer Raum","1444","0.347221798594334","0.332684430208502","0.361759166980166"
"Stimmt eher nicht","2018","Hauptschule","Laendlicher Raum","962","0.381180542070542","0.362522831612291","0.399838252528793"
"Stimmt eher nicht","2018","Realschule","Staedtischer Raum","1268","0.356358826463856","0.34089787934963","0.371819773578081"
"Stimmt eher nicht","2018","Realschule","Laendlicher Raum","1148","0.3973334774685","0.379663018388629","0.415003936548372"
"Stimmt eher nicht","2018","(Fach-)Abitur","Staedtischer Raum","1006","0.349122767528937","0.33174324680974","0.366502288248135"
"Stimmt eher nicht","2018","(Fach-)Abitur","Laendlicher Raum","416","0.410413197983503","0.381488049481703","0.439338346485303"
"Stimmt eher nicht","2018","AkademikerIn","Staedtischer Raum","1519","0.324834405140486","0.311264128400503","0.33840468188047"
"Stimmt eher nicht","2018","AkademikerIn","Laendlicher Raum","625","0.363336031835558","0.340763294864979","0.385908768806137"
"Stimmt ganz u.gar nicht","2018","(noch) kein Abschluss","Staedtischer Raum","262","0.426852411179114","0.388198372878256","0.465506449479972"
"Stimmt ganz u.gar nicht","2018","(noch) kein Abschluss","Laendlicher Raum","94","0.416787809194438","0.352792009849556","0.48078360853932"
"Stimmt ganz u.gar nicht","2018","Hauptschule","Staedtischer Raum","1806","0.432746516231601","0.417617703083613","0.447875329379588"
"Stimmt ganz u.gar nicht","2018","Hauptschule","Laendlicher Raum","1101","0.402533772613572","0.383694295304737","0.421373249922408"
"Stimmt ganz u.gar nicht","2018","Realschule","Staedtischer Raum","1931","0.498064863251561","0.48192361276082","0.514206113742303"
"Stimmt ganz u.gar nicht","2018","Realschule","Laendlicher Raum","1411","0.481178138968355","0.4631357601342","0.49922051780251"
"Stimmt ganz u.gar nicht","2018","(Fach-)Abitur","Staedtischer Raum","1490","0.497113530106751","0.478884568215119","0.515342491998384"
"Stimmt ganz u.gar nicht","2018","(Fach-)Abitur","Laendlicher Raum","568","0.466265304361039","0.43693136910065","0.495599239621428"
"Stimmt ganz u.gar nicht","2018","AkademikerIn","Staedtischer Raum","2589","0.572572537162839","0.558237493831123","0.586907580494554"
"Stimmt ganz u.gar nicht","2018","AkademikerIn","Laendlicher Raum","906","0.500414793248817","0.476948488542748","0.523881097954887"
