"plh0036","year","age_gr","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2001","46-65","Nordrhein-Westfalen","937","0.623026595008818","0.598679373113949","0.647373816903687"
"Einige Sorgen","2001","46-65","Hessen","310","0.63988443260949","0.59698542229747","0.68278344292151"
"Einige Sorgen","2001","46-65","Rheinland-Pfalz,Saarland","240","0.607198187526688","0.558852578863334","0.655543796190042"
"Einige Sorgen","2001","46-65","Baden-Württemberg","456","0.615471356229514","0.580793242681127","0.6501494697779"
"Einige Sorgen","2001","46-65","Bayern","598","0.641012878873184","0.610281434083231","0.671744323663137"
"Einige Sorgen","2001","46-65","Saarland","","","",""
"Einige Sorgen","2001","46-65","Berlin","157","0.562491846330069","0.504072136188491","0.620911556471647"
"Einige Sorgen","2001","46-65","Brandenburg","212","0.646231699836803","0.594644173048854","0.697819226624751"
"Einige Sorgen","2001","46-65","Mecklenburg-Vorpommern","99","0.607175309950437","0.532657075141599","0.681693544759276"
"Einige Sorgen","2001","46-65","Sachsen","339","0.625607701838683","0.584712585356015","0.66650281832135"
"Einige Sorgen","2001","46-65","Sachsen-Anhalt","231","0.646787906050464","0.598086000175539","0.695489811925389"
"Einige Sorgen","2001","46-65","Thüringen","201","0.616064918534841","0.563026695198594","0.669103141871088"
"Einige Sorgen","2001","66","Schleswig-Holstein","","","",""
"Einige Sorgen","2001","66","Hamburg","","","",""
"Einige Sorgen","2001","66","Niedersachsen","","","",""
"Einige Sorgen","2001","66","Bremen","","","",""
"Einige Sorgen","2001","66","Nordrhein-Westfalen","","","",""
"Einige Sorgen","2001","66","Hessen","","","",""
"Einige Sorgen","2001","66","Rheinland-Pfalz,Saarland","","","",""
"Einige Sorgen","2001","66","Baden-Württemberg","","","",""
"Einige Sorgen","2001","66","Bayern","","","",""
"Einige Sorgen","2001","66","Saarland","","","",""
"Einige Sorgen","2001","66","Berlin","","","",""
"Einige Sorgen","2001","66","Brandenburg","","","",""
"Einige Sorgen","2001","66","Mecklenburg-Vorpommern","","","",""
"Einige Sorgen","2001","66","Sachsen","","","",""
"Einige Sorgen","2001","66","Sachsen-Anhalt","","","",""
"Einige Sorgen","2001","66","Thüringen","","","",""
"Keine Sorgen","2001","17-29","Schleswig-Holstein","29","","",""
"Keine Sorgen","2001","17-29","Hamburg","8","","",""
"Keine Sorgen","2001","17-29","Niedersachsen","68","0.215496407012761","0.171983458157674","0.259009355867848"
"Keine Sorgen","2001","17-29","Bremen","5","","",""
"Keine Sorgen","2001","17-29","Nordrhein-Westfalen","125","0.13713851795289","0.113679580650294","0.160597455255486"
"Keine Sorgen","2001","17-29","Hessen","40","0.145427226096865","0.102740304959568","0.188114147234161"
"Keine Sorgen","2001","17-29","Rheinland-Pfalz,Saarland","41","0.22810518441027","0.171217063586817","0.284993305233724"
"Keine Sorgen","2001","17-29","Baden-Württemberg","108","0.174314841996481","0.142016176511139","0.206613507481824"
"Keine Sorgen","2001","17-29","Bayern","123","0.237060385122021","0.201805706278571","0.272315063965472"
"Keine Sorgen","2001","17-29","Saarland","","","",""
"Keine Sorgen","2001","17-29","Berlin","18","","",""
"Keine Sorgen","2001","17-29","Brandenburg","34","0.154745523922927","0.103853465911847","0.205637581934006"
"Keine Sorgen","2001","17-29","Mecklenburg-Vorpommern","21","","",""
"Keine Sorgen","2001","17-29","Sachsen","58","0.177507594666599","0.135311988331775","0.219703201001424"
"Keine Sorgen","2001","17-29","Sachsen-Anhalt","24","","",""
"Keine Sorgen","2001","17-29","Thüringen","23","","",""
"Keine Sorgen","2001","30-45","Schleswig-Holstein","57","0.234280856681499","0.174370675806784","0.294191037556215"
"Keine Sorgen","2001","30-45","Hamburg","4","","",""
"Keine Sorgen","2001","30-45","Niedersachsen","76","0.115086331378715","0.090225905692294","0.139946757065136"
"Keine Sorgen","2001","30-45","Bremen","2","","",""
"Keine Sorgen","2001","30-45","Nordrhein-Westfalen","186","0.114718388610089","0.0989346655260613","0.130502111694117"
"Keine Sorgen","2001","30-45","Hessen","51","0.113199270754758","0.0855382846739339","0.140860256835583"
"Keine Sorgen","2001","30-45","Rheinland-Pfalz,Saarland","47","0.092761349308201","0.0674095727121407","0.118113125904261"
"Keine Sorgen","2001","30-45","Baden-Württemberg","140","0.124505775840248","0.103275207218214","0.145736344462281"
"Keine Sorgen","2001","30-45","Bayern","195","0.187643430384417","0.164072983532772","0.211213877236062"
"Keine Sorgen","2001","30-45","Saarland","","","",""
"Keine Sorgen","2001","30-45","Berlin","8","","",""
"Keine Sorgen","2001","30-45","Brandenburg","19","","",""
"Keine Sorgen","2001","30-45","Mecklenburg-Vorpommern","21","","",""
"Keine Sorgen","2001","30-45","Sachsen","72","0.148905074072695","0.118218629782757","0.179591518362634"
"Keine Sorgen","2001","30-45","Sachsen-Anhalt","31","0.111296340118299","0.0739897381637326","0.148602942072866"
"Keine Sorgen","2001","30-45","Thüringen","33","0.114165417472146","0.0776900004975068","0.150640834446785"
"Keine Sorgen","2001","46-65","Schleswig-Holstein","73","0.259905744726078","0.204185749761301","0.315625739690854"
"Keine Sorgen","2001","46-65","Hamburg","13","","",""
"Keine Sorgen","2001","46-65","Niedersachsen","82","0.142626107118218","0.113637534669822","0.171614679566614"
"Keine Sorgen","2001","46-65","Bremen","9","","",""
"Keine Sorgen","2001","46-65","Nordrhein-Westfalen","188","0.118414573462995","0.102182442297113","0.134646704628876"
"Keine Sorgen","2001","46-65","Hessen","65","0.122082372366694","0.0928254312568418","0.151339313476546"
"Keine Sorgen","2001","46-65","Rheinland-Pfalz,Saarland","46","0.111331279596202","0.0801937893234242","0.142468769868981"
"Keine Sorgen","2001","46-65","Baden-Württemberg","121","0.141796203396675","0.116929700622395","0.166662706170955"
"Keine Sorgen","2001","46-65","Bayern","150","0.156177492426952","0.132920961038394","0.179434023815509"
"Keine Sorgen","2001","46-65","Saarland","","","",""
"Keine Sorgen","2001","46-65","Berlin","12","","",""
"Keine Sorgen","2001","46-65","Brandenburg","31","0.0750526273513593","0.0466255256871594","0.103479729015559"
"Keine Sorgen","2001","46-65","Mecklenburg-Vorpommern","15","","",""
"Keine Sorgen","2001","46-65","Sachsen","55","0.101217200161971","0.0757306244299975","0.126703775893944"
"Keine Sorgen","2001","46-65","Sachsen-Anhalt","39","0.10515793596225","0.0739013563995255","0.136414515524975"
"Keine Sorgen","2001","46-65","Thüringen","41","0.157337349795242","0.117628288779976","0.197046410810509"
"Keine Sorgen","2001","66","Schleswig-Holstein","","","",""
"Keine Sorgen","2001","66","Hamburg","","","",""
"Keine Sorgen","2001","66","Niedersachsen","","","",""
"Keine Sorgen","2001","66","Bremen","","","",""
"Keine Sorgen","2001","66","Nordrhein-Westfalen","","","",""
"Keine Sorgen","2001","66","Hessen","","","",""
"Keine Sorgen","2001","66","Rheinland-Pfalz,Saarland","","","",""
"Keine Sorgen","2001","66","Baden-Württemberg","","","",""
"Keine Sorgen","2001","66","Bayern","","","",""
"Keine Sorgen","2001","66","Saarland","","","",""
"Keine Sorgen","2001","66","Berlin","","","",""
"Keine Sorgen","2001","66","Brandenburg","","","",""
"Keine Sorgen","2001","66","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","2001","66","Sachsen","","","",""
"Keine Sorgen","2001","66","Sachsen-Anhalt","","","",""
"Keine Sorgen","2001","66","Thüringen","","","",""
"Grosse Sorgen","2002","17-29","Schleswig-Holstein","19","","",""
"Grosse Sorgen","2002","17-29","Hamburg","9","","",""
"Grosse Sorgen","2002","17-29","Niedersachsen","73","0.193638460728919","0.152358671350119","0.234918250107718"
"Grosse Sorgen","2002","17-29","Bremen","10","","",""
"Grosse Sorgen","2002","17-29","Nordrhein-Westfalen","221","0.276613263644022","0.245807828153727","0.307418699134318"
"Grosse Sorgen","2002","17-29","Hessen","59","0.216245064941262","0.167410197386054","0.26507993249647"
"Grosse Sorgen","2002","17-29","Rheinland-Pfalz,Saarland","55","0.220494656083225","0.166081459227447","0.274907852939003"
"Grosse Sorgen","2002","17-29","Baden-Württemberg","127","0.246065639240097","0.209533953138095","0.2825973253421"
"Grosse Sorgen","2002","17-29","Bayern","125","0.20389254503585","0.17090444530513","0.236880644766569"
"Grosse Sorgen","2002","17-29","Saarland","","","",""
"Grosse Sorgen","2002","17-29","Berlin","59","0.350884913281186","0.277619755677381","0.424150070884991"
"Grosse Sorgen","2002","17-29","Brandenburg","44","0.251747228880868","0.190195830551258","0.313298627210478"
"Grosse Sorgen","2002","17-29","Mecklenburg-Vorpommern","25","","",""
"Grosse Sorgen","2002","17-29","Sachsen","73","0.222258152709058","0.176050439045781","0.268465866372334"
"Grosse Sorgen","2002","17-29","Sachsen-Anhalt","40","0.19185570903219","0.134961115687735","0.248750302376645"
"Grosse Sorgen","2002","17-29","Thüringen","34","0.171167551581728","0.119732571895075","0.222602531268381"
"Grosse Sorgen","2002","30-45","Schleswig-Holstein","32","0.194905823787965","0.140547161845701","0.24926448573023"
"Grosse Sorgen","2002","30-45","Hamburg","14","","",""
"Grosse Sorgen","2002","30-45","Niedersachsen","142","0.2503089490754","0.217359860705876","0.283258037444924"
"Grosse Sorgen","2002","30-45","Bremen","13","","",""
"Grosse Sorgen","2002","30-45","Nordrhein-Westfalen","349","0.21920353082846","0.198784978973682","0.239622082683238"
"Grosse Sorgen","2002","30-45","Hessen","110","0.197657876638531","0.164466720150604","0.230849033126457"
"Grosse Sorgen","2002","30-45","Rheinland-Pfalz,Saarland","100","0.225770137781337","0.187810388024179","0.263729887538495"
"Grosse Sorgen","2002","30-45","Baden-Württemberg","215","0.230499248884546","0.204448481802212","0.25655001596688"
"Grosse Sorgen","2002","30-45","Bayern","280","0.263061268935892","0.236958765806646","0.289163772065138"
"Grosse Sorgen","2002","30-45","Saarland","","","",""
"Grosse Sorgen","2002","30-45","Berlin","85","0.396579377675366","0.336300803901747","0.456857951448986"
"Grosse Sorgen","2002","30-45","Brandenburg","62","0.233196686236278","0.181597670679986","0.284795701792571"
"Grosse Sorgen","2002","30-45","Mecklenburg-Vorpommern","31","0.220069241373188","0.154636452994644","0.285502029751732"
"Grosse Sorgen","2002","30-45","Sachsen","75","0.168053668680574","0.135665621379073","0.200441715982076"
"Grosse Sorgen","2002","30-45","Sachsen-Anhalt","28","","",""
"Grosse Sorgen","2002","30-45","Thüringen","48","0.173863804057404","0.129232598234893","0.218495009879915"
"Grosse Sorgen","2002","46-65","Schleswig-Holstein","31","0.147314128239969","0.104802357599545","0.189825898880392"
"Grosse Sorgen","2002","46-65","Hamburg","28","","",""
"Grosse Sorgen","2002","46-65","Niedersachsen","121","0.198152887809802","0.167149638254889","0.229156137364716"
"Grosse Sorgen","2002","46-65","Bremen","21","","",""
"Grosse Sorgen","2002","46-65","Nordrhein-Westfalen","416","0.246585316327191","0.22611420533821","0.267056427316172"
"Grosse Sorgen","2002","46-65","Hessen","117","0.241507267686601","0.206090618098759","0.276923917274444"
"Grosse Sorgen","2002","46-65","Rheinland-Pfalz,Saarland","101","0.251240329195489","0.210340441374151","0.292140217016827"
"Grosse Sorgen","2002","46-65","Baden-Württemberg","200","0.264852689545904","0.235497992100171","0.294207386991637"
"Grosse Sorgen","2002","46-65","Bayern","238","0.215789970546734","0.191278673977165","0.240301267116303"
"Grosse Sorgen","2002","46-65","Saarland","","","",""
"Grosse Sorgen","2002","46-65","Berlin","106","0.356738004459977","0.302621033608603","0.410854975311351"
"Grosse Sorgen","2002","46-65","Brandenburg","83","0.261438045511803","0.213956155010445","0.30891993601316"
"Grosse Sorgen","2002","46-65","Mecklenburg-Vorpommern","52","0.352848013658787","0.283989251783508","0.421706775534066"
"Grosse Sorgen","2002","46-65","Sachsen","110","0.218102531780352","0.183432431579612","0.252772631981091"
"Grosse Sorgen","2002","46-65","Sachsen-Anhalt","69","0.198649842375395","0.157774366285937","0.239525318464852"
"Grosse Sorgen","2002","46-65","Thüringen","76","0.249462656868383","0.203196079113883","0.295729234622884"
"Grosse Sorgen","2002","66","Schleswig-Holstein","","","",""
"Grosse Sorgen","2002","66","Hamburg","","","",""
"Grosse Sorgen","2002","66","Niedersachsen","","","",""
"Grosse Sorgen","2002","66","Bremen","","","",""
"Grosse Sorgen","2002","66","Nordrhein-Westfalen","","","",""
"Grosse Sorgen","2002","66","Hessen","","","",""
"Grosse Sorgen","2002","66","Rheinland-Pfalz,Saarland","","","",""
"Grosse Sorgen","2002","66","Baden-Württemberg","","","",""
"Grosse Sorgen","2002","66","Bayern","","","",""
"Grosse Sorgen","2002","66","Saarland","","","",""
"Grosse Sorgen","2002","66","Berlin","","","",""
"Grosse Sorgen","2002","66","Brandenburg","","","",""
"Grosse Sorgen","2002","66","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","2002","66","Sachsen","","","",""
"Grosse Sorgen","2002","66","Sachsen-Anhalt","","","",""
"Grosse Sorgen","2002","66","Thüringen","","","",""
"Einige Sorgen","2002","17-29","Schleswig-Holstein","48","0.470830630754024","0.378388747859747","0.563272513648301"
"Einige Sorgen","2002","17-29","Hamburg","36","0.578726620021664","0.448234140148561","0.709219099894767"
"Einige Sorgen","2002","17-29","Niedersachsen","206","0.586015081055722","0.534560574716985","0.637469587394458"
"Einige Sorgen","2002","17-29","Bremen","16","","",""
"Einige Sorgen","2002","17-29","Nordrhein-Westfalen","425","0.510175838079338","0.475749912394079","0.544601763764598"
"Einige Sorgen","2002","17-29","Hessen","164","0.593525962443156","0.535261595288699","0.651790329597614"
"Einige Sorgen","2002","17-29","Rheinland-Pfalz,Saarland","119","0.508343797346299","0.442728487322322","0.573959107370276"
"Einige Sorgen","2002","17-29","Baden-Württemberg","307","0.575363455526434","0.533439979628805","0.617286931424062"
"Einige Sorgen","2002","17-29","Bayern","342","0.582538046433754","0.542160364921729","0.622915727945778"
"Einige Sorgen","2002","17-29","Saarland","","","",""
"Einige Sorgen","2002","17-29","Berlin","82","0.494091192972397","0.417338439400627","0.570843946544168"
"Einige Sorgen","2002","17-29","Brandenburg","119","0.621966976677289","0.55319999852871","0.690733954825867"
"Einige Sorgen","2002","17-29","Mecklenburg-Vorpommern","46","0.469947519404006","0.370625317199044","0.569269721608968"
"Einige Sorgen","2002","17-29","Sachsen","177","0.561245815169914","0.506094599439022","0.616397030900806"
"Einige Sorgen","2002","17-29","Sachsen-Anhalt","103","0.560117570082224","0.488396446388188","0.63183869377626"
"Einige Sorgen","2002","17-29","Thüringen","139","0.643511245165656","0.578105564668499","0.708916925662814"
"Einige Sorgen","2002","30-45","Schleswig-Holstein","106","0.547100697232392","0.478793342454953","0.615408052009831"
"Einige Sorgen","2002","30-45","Hamburg","55","0.663221818158428","0.563912536351057","0.762531099965799"
"Einige Sorgen","2002","30-45","Niedersachsen","434","0.598075026706611","0.560783137841533","0.635366915571689"
"Einige Sorgen","2002","30-45","Bremen","26","","",""
"Einige Sorgen","2002","30-45","Nordrhein-Westfalen","965","0.632169095787183","0.608369313609853","0.655968877964514"
"Einige Sorgen","2002","30-45","Hessen","379","0.695066896148117","0.656696073084783","0.733437719211452"
"Einige Sorgen","2002","30-45","Rheinland-Pfalz,Saarland","311","0.652400935670487","0.609164317283759","0.695637554057215"
"Einige Sorgen","2002","30-45","Baden-Württemberg","651","0.654368806260367","0.624951764674233","0.683785847846501"
"Einige Sorgen","2002","30-45","Bayern","655","0.599780540262803","0.570734743363245","0.628826337162361"
"Einige Sorgen","2002","30-45","Saarland","","","",""
"Einige Sorgen","2002","30-45","Berlin","144","0.506727643685942","0.445122281124276","0.568333006247608"
"Einige Sorgen","2002","30-45","Brandenburg","161","0.617745322898594","0.55845014519055","0.677040500606639"
"Einige Sorgen","2002","30-45","Mecklenburg-Vorpommern","97","0.594049638363309","0.516490037610011","0.671609239116606"
"Einige Sorgen","2002","30-45","Sachsen","352","0.668247696007965","0.627463789796022","0.709031602219907"
"Einige Sorgen","2002","30-45","Sachsen-Anhalt","191","0.739653888630753","0.686107762323937","0.793200014937568"
"Einige Sorgen","2002","30-45","Thüringen","186","0.65571880997176","0.599765771523519","0.711671848420002"
"Einige Sorgen","2002","46-65","Schleswig-Holstein","133","0.503475742286966","0.443503267410259","0.563448217163674"
"Einige Sorgen","2002","46-65","Hamburg","88","0.709472746944311","0.634535137904637","0.784410355983984"
"Einige Sorgen","2002","46-65","Niedersachsen","413","0.637671856599055","0.600285694238846","0.675058018959264"
