year,bula_h,pgisced97,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Thuringa,Second Stage of Tertiary Education,No,0.88927,194,194,0.84499,0.93354
2011,Schleswig-Holstein,Lower Secondary Level,No,0.79370,83,83,0.70612,0.88129
2011,Schleswig-Holstein,Upper Secondary Level,No,0.91698,473,473,0.89209,0.94187
2011,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.93317,80,80,0.87811,0.98824
2011,Schleswig-Holstein,First Stage of Tertiary Education,No,0.98999,64,64,0.96541,1.01457
2011,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.98158,155,155,0.96035,1.00282
2011,Hamburg,Upper Secondary Level,No,0.93943,158,158,0.90211,0.97674
2011,Hamburg,Post-secondary Non-tertiary Level,No,0.94123,41,41,0.86835,1.01412
2011,Hamburg,Second Stage of Tertiary Education,No,0.88038,117,117,0.82133,0.93944
2011,Lower Saxony,Pre-primary Level,Yes,0.47089,46,46,0.32505,0.61674
2011,Lower Saxony,Lower Secondary Level,Yes,0.12245,46,324,0.08670,0.15820
2011,Lower Saxony,Lower Secondary Level,No,0.84601,278,324,0.80665,0.88537
2011,Lower Saxony,Upper Secondary Level,Yes,0.04971,65,1345,0.03809,0.06133
2011,Lower Saxony,Upper Secondary Level,No,0.94933,1280,1345,0.93760,0.96106
2011,Lower Saxony,Post-secondary Non-tertiary Level,No,0.93238,172,172,0.89475,0.97002
2011,Lower Saxony,First Stage of Tertiary Education,No,0.88886,139,139,0.83642,0.94130
2011,Lower Saxony,Second Stage of Tertiary Education,No,0.94266,465,465,0.92151,0.96382
2011,Bremen,Upper Secondary Level,No,0.92713,81,81,0.87018,0.98409
2011,Bremen,Second Stage of Tertiary Education,No,0.98753,51,51,0.95677,1.01829
2011,North Rhine-Westphalia,Pre-primary Level,Yes,0.56597,128,128,0.47977,0.65217
2011,North Rhine-Westphalia,Primary Level,No,0.99591,132,132,0.98497,1.00684
2011,North Rhine-Westphalia,Lower Secondary Level,Yes,0.09659,72,703,0.07474,0.11844
2011,North Rhine-Westphalia,Lower Secondary Level,No,0.88655,631,703,0.86309,0.91001
2011,North Rhine-Westphalia,Upper Secondary Level,Yes,0.08354,177,2589,0.07288,0.09420
2011,North Rhine-Westphalia,Upper Secondary Level,No,0.91611,2412,2589,0.90543,0.92679
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.08636,44,560,0.06308,0.10965
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.91364,516,560,0.89035,0.93692
2011,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.96815,307,307,0.94847,0.98783
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.05699,50,1146,0.04356,0.07041
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.94301,1096,1146,0.92959,0.95644
2011,Hesse,Pre-primary Level,Yes,0.63150,46,46,0.49056,0.77245
2011,Hesse,Primary Level,No,0.97012,35,35,0.91288,1.02735
2011,Hesse,Lower Secondary Level,No,0.90159,175,175,0.85733,0.94585
2011,Hesse,Upper Secondary Level,Yes,0.08650,63,824,0.06730,0.10571
2011,Hesse,Upper Secondary Level,No,0.91350,761,824,0.89429,0.93270
2011,Hesse,Post-secondary Non-tertiary Level,No,0.93650,161,161,0.89871,0.97428
2011,Hesse,First Stage of Tertiary Education,No,0.98135,112,112,0.95619,1.00652
2011,Hesse,Second Stage of Tertiary Education,No,0.93940,511,511,0.91870,0.96011
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.13765,31,248,0.09468,0.18062
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.85528,217,248,0.81141,0.89916
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.06005,46,799,0.04357,0.07653
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.93995,753,799,0.92347,0.95643
2011,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.93509,97,97,0.88581,0.98437
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.93421,111,111,0.88788,0.98054
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.95525,249,249,0.92951,0.98098
2011,Baden-Wuerttemberg,Pre-primary Level,Yes,0.60664,67,67,0.48879,0.72449
2011,Baden-Wuerttemberg,Primary Level,No,0.97755,39,39,0.93044,1.02465
2011,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.17220,73,423,0.13618,0.20823
2011,Baden-Wuerttemberg,Lower Secondary Level,No,0.81064,350,423,0.77326,0.84803
2011,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.08514,110,1630,0.07159,0.09870
2011,Baden-Wuerttemberg,Upper Secondary Level,No,0.91471,1520,1630,0.90114,0.92827
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.81215,220,220,0.76042,0.86388
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.96076,239,239,0.93609,0.98543
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.04121,40,813,0.02754,0.05489
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.95879,773,813,0.94511,0.97246
2011,Bavaria,Pre-primary Level,Yes,0.50563,59,59,0.37696,0.63431
2011,Bavaria,Primary Level,No,0.87067,44,44,0.77038,0.97097
2011,Bavaria,Lower Secondary Level,Yes,0.11693,74,468,0.08779,0.14608
2011,Bavaria,Lower Secondary Level,No,0.85746,394,468,0.82575,0.88917
2011,Bavaria,Upper Secondary Level,Yes,0.05411,124,2346,0.04496,0.06327
2011,Bavaria,Upper Secondary Level,No,0.94412,2222,2346,0.93483,0.95342
2011,Bavaria,Post-secondary Non-tertiary Level,No,0.85429,237,237,0.80928,0.89931
2011,Bavaria,First Stage of Tertiary Education,No,0.97787,311,311,0.96149,0.99425
2011,Bavaria,Second Stage of Tertiary Education,Yes,0.06065,37,867,0.04475,0.07654
2011,Bavaria,Second Stage of Tertiary Education,No,0.93935,830,867,0.92346,0.95525
2011,Berlin,Lower Secondary Level,No,0.82398,60,60,0.72681,0.92116
2011,Berlin,Upper Secondary Level,Yes,0.09146,41,391,0.06285,0.12008
2011,Berlin,Upper Secondary Level,No,0.90854,350,391,0.87992,0.93715
2011,Berlin,Post-secondary Non-tertiary Level,No,0.85285,54,54,0.75747,0.94822
2011,Berlin,First Stage of Tertiary Education,No,0.95472,62,62,0.90254,1.00690
2011,Berlin,Second Stage of Tertiary Education,No,0.95219,357,357,0.93002,0.97435
2011,Brandenburg,Lower Secondary Level,No,0.83955,77,77,0.75703,0.92207
2011,Brandenburg,Upper Secondary Level,No,0.95065,550,550,0.93253,0.96877
2011,Brandenburg,Post-secondary Non-tertiary Level,No,0.89766,54,54,0.81606,0.97926
2011,Brandenburg,First Stage of Tertiary Education,No,0.97932,74,74,0.94668,1.01197
2011,Brandenburg,Second Stage of Tertiary Education,No,0.98092,281,281,0.96490,0.99694
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.07074,31,347,0.04372,0.09775
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.92926,316,347,0.90225,0.95628
2011,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.99698,53,53,0.98207,1.01189
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.94785,155,155,0.91274,0.98297
2011,Saxony,Lower Secondary Level,No,0.78441,85,85,0.69646,0.87235
2011,Saxony,Upper Secondary Level,Yes,0.07816,76,1021,0.06169,0.09464
2011,Saxony,Upper Secondary Level,No,0.92184,945,1021,0.90536,0.93831
2011,Saxony,Post-secondary Non-tertiary Level,No,0.87565,69,69,0.79722,0.95408
2011,Saxony,First Stage of Tertiary Education,No,0.94401,137,137,0.90537,0.98265
2011,Saxony,Second Stage of Tertiary Education,No,0.94858,425,425,0.92756,0.96961
2011,Saxony-Anhalt,Lower Secondary Level,No,0.84986,71,71,0.76618,0.93354
2011,Saxony-Anhalt,Upper Secondary Level,Yes,0.10926,43,597,0.08421,0.13430
2011,Saxony-Anhalt,Upper Secondary Level,No,0.89074,554,597,0.86570,0.91579
2011,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.81434,39,39,0.69071,0.93797
2011,Saxony-Anhalt,First Stage of Tertiary Education,No,0.99070,81,81,0.96967,1.01173
2011,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.97570,238,238,0.95609,0.99530
2011,Thuringa,Lower Secondary Level,No,0.85044,41,41,0.73992,0.96097
2011,Thuringa,Upper Secondary Level,Yes,0.07260,45,664,0.05284,0.09235
2011,Thuringa,Upper Secondary Level,No,0.92740,619,664,0.90765,0.94716
2011,Thuringa,Post-secondary Non-tertiary Level,No,0.88197,35,35,0.77352,0.99042
2011,Thuringa,Second Stage of Tertiary Education,No,0.96142,223,223,0.93609,0.98676
2012,Schleswig-Holstein,Lower Secondary Level,No,0.80891,91,91,0.72768,0.89014
2012,Schleswig-Holstein,Upper Secondary Level,Yes,0.11193,42,507,0.08446,0.13940
2012,Schleswig-Holstein,Upper Secondary Level,No,0.88807,465,507,0.86060,0.91554
2012,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.87086,75,75,0.79445,0.94727
2012,Schleswig-Holstein,First Stage of Tertiary Education,No,0.99755,63,63,0.98525,1.00985
2012,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.94507,148,148,0.90824,0.98191
2012,Hamburg,Lower Secondary Level,No,0.90207,32,32,0.79744,1.00670
2012,Hamburg,Upper Secondary Level,No,0.91894,165,165,0.87717,0.96071
2012,Hamburg,Post-secondary Non-tertiary Level,No,0.87783,38,38,0.77230,0.98335
2012,Hamburg,Second Stage of Tertiary Education,No,0.94420,131,131,0.90474,0.98366
2012,Lower Saxony,Pre-primary Level,Yes,0.47867,47,47,0.33431,0.62303
2012,Lower Saxony,Primary Level,No,0.98336,37,37,0.94157,1.02515
2012,Lower Saxony,Lower Secondary Level,Yes,0.12135,44,329,0.08602,0.15669
2012,Lower Saxony,Lower Secondary Level,No,0.86224,285,329,0.82494,0.89954
2012,Lower Saxony,Upper Secondary Level,Yes,0.05836,69,1323,0.04572,0.07100
2012,Lower Saxony,Upper Secondary Level,No,0.94164,1254,1323,0.92900,0.95428
2012,Lower Saxony,Post-secondary Non-tertiary Level,No,0.93308,166,166,0.89496,0.97121
2012,Lower Saxony,First Stage of Tertiary Education,No,0.93357,139,139,0.89202,0.97512
2012,Lower Saxony,Second Stage of Tertiary Education,No,0.92844,463,463,0.90494,0.95195
2012,Bremen,Upper Secondary Level,No,0.83756,77,77,0.75463,0.92049
2012,Bremen,Second Stage of Tertiary Education,No,0.97590,56,56,0.93537,1.01643
2012,North Rhine-Westphalia,Pre-primary Level,Yes,0.61050,133,133,0.52731,0.69369
2012,North Rhine-Westphalia,Primary Level,No,0.99715,112,112,0.98725,1.00706
2012,North Rhine-Westphalia,Lower Secondary Level,Yes,0.14068,94,701,0.11492,0.16644
2012,North Rhine-Westphalia,Lower Secondary Level,No,0.84857,607,701,0.82201,0.87512
2012,North Rhine-Westphalia,Upper Secondary Level,Yes,0.07368,156,2450,0.06334,0.08403
2012,North Rhine-Westphalia,Upper Secondary Level,No,0.92632,2294,2450,0.91597,0.93666
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.06968,36,557,0.04852,0.09084
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.93032,521,557,0.90916,0.95148
2012,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.97280,302,302,0.95443,0.99118
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.05649,58,1160,0.04320,0.06979
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.94351,1102,1160,0.93021,0.95680
2012,Hesse,Pre-primary Level,Yes,0.55221,53,53,0.41706,0.68737
2012,Hesse,Primary Level,No,0.97917,32,32,0.92889,1.02945
2012,Hesse,Lower Secondary Level,No,0.94700,176,176,0.91380,0.98019
2012,Hesse,Upper Secondary Level,Yes,0.08324,55,816,0.06427,0.10220
2012,Hesse,Upper Secondary Level,No,0.91641,761,816,0.89740,0.93541
2012,Hesse,Post-secondary Non-tertiary Level,No,0.87099,149,149,0.81699,0.92500
2012,Hesse,First Stage of Tertiary Education,No,0.99149,99,99,0.97330,1.00968
2012,Hesse,Second Stage of Tertiary Education,No,0.94443,486,486,0.92405,0.96482
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.82861,198,198,0.77598,0.88123
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.07777,46,791,0.05909,0.09644
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.92223,745,791,0.90356,0.94091
2012,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.94977,101,101,0.90696,0.99258
2012,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.91781,101,101,0.86398,0.97164
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.96583,257,257,0.94358,0.98809
2012,Baden-Wuerttemberg,Pre-primary Level,Yes,0.54434,63,63,0.42037,0.66831
2012,Baden-Wuerttemberg,Primary Level,No,0.98474,39,39,0.94577,1.02372
2012,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.15181,69,399,0.11656,0.18707
2012,Baden-Wuerttemberg,Lower Secondary Level,No,0.82882,330,399,0.79181,0.86583
2012,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.08558,100,1549,0.07164,0.09951
2012,Baden-Wuerttemberg,Upper Secondary Level,No,0.91442,1449,1549,0.90049,0.92836
2012,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.82192,207,207,0.76968,0.87417
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.97080,232,232,0.94909,0.99251
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.96012,741,741,0.94602,0.97422
2012,Bavaria,Pre-primary Level,Yes,0.39673,50,50,0.25975,0.53372
2012,Bavaria,Primary Level,No,0.93604,46,46,0.86455,1.00753
2012,Bavaria,Lower Secondary Level,Yes,0.10567,83,472,0.07790,0.13343
2012,Bavaria,Lower Secondary Level,No,0.87857,389,472,0.84907,0.90807
2012,Bavaria,Upper Secondary Level,Yes,0.05628,144,2296,0.04685,0.06571
2012,Bavaria,Upper Secondary Level,No,0.94372,2152,2296,0.93429,0.95315
2012,Bavaria,Post-secondary Non-tertiary Level,No,0.83089,234,234,0.78276,0.87902
2012,Bavaria,First Stage of Tertiary Education,No,0.97099,301,301,0.95200,0.98998
2012,Bavaria,Second Stage of Tertiary Education,Yes,0.04183,36,869,0.02851,0.05515
2012,Bavaria,Second Stage of Tertiary Education,No,0.95817,833,869,0.94485,0.97149
2012,Berlin,Lower Secondary Level,No,0.87698,59,59,0.79245,0.96151
2012,Berlin,Upper Secondary Level,Yes,0.10956,49,424,0.07980,0.13933
2012,Berlin,Upper Secondary Level,No,0.89044,375,424,0.86067,0.92020
2012,Berlin,Post-secondary Non-tertiary Level,No,0.90305,54,54,0.82339,0.98271
2012,Berlin,Second Stage of Tertiary Education,No,0.92332,353,353,0.89552,0.95111
2012,Brandenburg,Lower Secondary Level,No,0.89351,71,71,0.82125,0.96578
2012,Brandenburg,Upper Secondary Level,No,0.97474,528,528,0.96134,0.98814
2012,Brandenburg,Post-secondary Non-tertiary Level,No,0.93838,52,52,0.87238,1.00438
2012,Brandenburg,First Stage of Tertiary Education,No,0.95271,75,75,0.90434,1.00107
2012,Brandenburg,Second Stage of Tertiary Education,No,0.98761,274,274,0.97449,1.00073
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.93852,322,322,0.91224,0.96480
2012,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.99596,62,62,0.98004,1.01188
2012,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.99629,142,142,0.98626,1.00632
2012,Saxony,Lower Secondary Level,No,0.73396,83,83,0.63832,0.82960
2012,Saxony,Upper Secondary Level,Yes,0.09071,81,1014,0.07302,0.10839
2012,Saxony,Upper Secondary Level,No,0.90929,933,1014,0.89161,0.92698
2012,Saxony,Post-secondary Non-tertiary Level,No,0.95792,75,75,0.91218,1.00367
2012,Saxony,First Stage of Tertiary Education,No,0.98694,145,145,0.96839,1.00548
2012,Saxony,Second Stage of Tertiary Education,No,0.96259,442,442,0.94488,0.98030
2012,Saxony-Anhalt,Lower Secondary Level,No,0.90696,63,63,0.83465,0.97927
2012,Saxony-Anhalt,Upper Secondary Level,Yes,0.07582,32,558,0.05384,0.09781
2012,Saxony-Anhalt,Upper Secondary Level,No,0.92418,526,558,0.90219,0.94616
2012,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.73736,35,35,0.58944,0.88528
2012,Saxony-Anhalt,First Stage of Tertiary Education,No,0.99115,81,81,0.97063,1.01167
2012,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.95419,228,228,0.92699,0.98139
2012,Thuringa,Lower Secondary Level,No,0.81756,44,44,0.70212,0.93299
2012,Thuringa,Upper Secondary Level,Yes,0.06658,42,655,0.04748,0.08569
2012,Thuringa,Upper Secondary Level,No,0.93342,613,655,0.91431,0.95252
2012,Thuringa,Post-secondary Non-tertiary Level,No,0.86721,40,40,0.76070,0.97371
2012,Thuringa,First Stage of Tertiary Education,No,0.98481,71,71,0.95616,1.01346
2012,Thuringa,Second Stage of Tertiary Education,No,0.95598,211,211,0.92823,0.98372
2013,Schleswig-Holstein,Lower Secondary Level,Yes,0.18123,31,145,0.11831,0.24415
2013,Schleswig-Holstein,Lower Secondary Level,No,0.81194,114,145,0.74812,0.87577
2013,Schleswig-Holstein,Upper Secondary Level,Yes,0.09001,41,524,0.06548,0.11454
2013,Schleswig-Holstein,Upper Secondary Level,No,0.90999,483,524,0.88546,0.93452
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.85073,88,88,0.77585,0.92561
2013,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.95272,168,168,0.92052,0.98491
2013,Hamburg,Lower Secondary Level,No,0.90046,55,55,0.82061,0.98031
2013,Hamburg,Upper Secondary Level,No,0.94193,205,205,0.90984,0.97403
2013,Hamburg,Post-secondary Non-tertiary Level,No,0.92732,51,51,0.85536,0.99928
2013,Hamburg,Second Stage of Tertiary Education,No,0.95935,157,157,0.92836,0.99034
2013,Lower Saxony,Pre-primary Level,Yes,0.51216,56,56,0.38006,0.64427
2013,Lower Saxony,Primary Level,No,0.96164,63,63,0.91384,1.00945
2013,Lower Saxony,Lower Secondary Level,Yes,0.17040,72,428,0.13474,0.20607
2013,Lower Saxony,Lower Secondary Level,No,0.81036,356,428,0.77318,0.84755
2013,Lower Saxony,Upper Secondary Level,Yes,0.07331,98,1385,0.05957,0.08704
2013,Lower Saxony,Upper Secondary Level,No,0.92669,1287,1385,0.91296,0.94043
2013,Lower Saxony,Post-secondary Non-tertiary Level,No,0.90764,186,186,0.86592,0.94936
2013,Lower Saxony,First Stage of Tertiary Education,No,0.96487,132,132,0.93334,0.99640
2013,Lower Saxony,Second Stage of Tertiary Education,No,0.95710,532,532,0.93987,0.97434
2013,Bremen,Upper Secondary Level,No,0.90525,89,89,0.84405,0.96644
2013,Bremen,Second Stage of Tertiary Education,No,0.89485,51,51,0.80982,0.97987
2013,North Rhine-Westphalia,Pre-primary Level,Yes,0.59405,151,187,0.52347,0.66462
2013,North Rhine-Westphalia,Pre-primary Level,No,0.08591,36,187,0.04563,0.12618
2013,North Rhine-Westphalia,Primary Level,No,0.98650,184,184,0.96978,1.00322
2013,North Rhine-Westphalia,Lower Secondary Level,Yes,0.16779,158,931,0.14377,0.19180
2013,North Rhine-Westphalia,Lower Secondary Level,No,0.81802,773,931,0.79322,0.84282
2013,North Rhine-Westphalia,Upper Secondary Level,Yes,0.07296,195,2656,0.06307,0.08286
2013,North Rhine-Westphalia,Upper Secondary Level,No,0.92675,2461,2656,0.91684,0.93666
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.07342,45,675,0.05373,0.09311
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.92658,630,675,0.90689,0.94627
2013,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.94820,294,294,0.92283,0.97358
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.07615,83,1331,0.06189,0.09040
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.92385,1248,1331,0.90960,0.93811
2013,Hesse,Pre-primary Level,Yes,0.47074,43,43,0.31978,0.62170
2013,Hesse,Primary Level,No,0.91660,57,57,0.84418,0.98902
2013,Hesse,Lower Secondary Level,Yes,0.07839,36,259,0.04559,0.11119
2013,Hesse,Lower Secondary Level,No,0.90285,223,259,0.86672,0.93899
2013,Hesse,Upper Secondary Level,Yes,0.09745,89,904,0.07811,0.11679
2013,Hesse,Upper Secondary Level,No,0.90180,815,904,0.88239,0.92121
2013,Hesse,Post-secondary Non-tertiary Level,No,0.89306,182,182,0.84804,0.93808
2013,Hesse,First Stage of Tertiary Education,No,0.99498,91,91,0.98037,1.00958
2013,Hesse,Second Stage of Tertiary Education,Yes,0.06478,33,593,0.04495,0.08461
2013,Hesse,Second Stage of Tertiary Education,No,0.93522,560,593,0.91539,0.95505
2013,"Rhineland-Palatinate, Saarland",Primary Level,No,0.92440,35,35,0.83554,1.01326
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.14294,38,298,0.10313,0.18275
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.83151,260,298,0.78894,0.87408
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.06686,63,829,0.04984,0.08387
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.93314,766,829,0.91613,0.95016
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.94975,120,120,0.91050,0.98900
2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.98260,98,98,0.95658,1.00862
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.93151,288,288,0.90228,0.96073
2013,Baden-Wuerttemberg,Pre-primary Level,Yes,0.49621,62,62,0.37074,0.62168
2013,Baden-Wuerttemberg,Primary Level,No,0.97728,64,64,0.94049,1.01408
