year,bula_h,quintil_oecd,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Brandenburg,1st Quintile,No,0.90729,147,147,0.86024,0.95434
2008,Brandenburg,2nd Quintile,No,0.94321,165,165,0.90778,0.97863
2008,Brandenburg,3rd Quintile,No,0.89462,167,167,0.84791,0.94133
2008,Brandenburg,4th Quintile,No,0.89758,129,129,0.84505,0.95011
2008,Brandenburg,5th Quintile,No,0.91435,131,131,0.86624,0.96245
2008,Mecklenburg-Western Pomerania,1st Quintile,No,0.87186,91,91,0.80280,0.94091
2008,Mecklenburg-Western Pomerania,2nd Quintile,No,0.96631,113,113,0.93289,0.99973
2008,Mecklenburg-Western Pomerania,3rd Quintile,No,0.88280,88,88,0.81521,0.95039
2008,Mecklenburg-Western Pomerania,4th Quintile,No,0.89160,64,64,0.81483,0.96837
2008,Mecklenburg-Western Pomerania,5th Quintile,No,0.87112,83,83,0.79860,0.94364
2008,Saxony,1st Quintile,Yes,0.17119,40,271,0.12626,0.21612
2008,Saxony,1st Quintile,No,0.82881,231,271,0.78388,0.87374
2008,Saxony,2nd Quintile,Yes,0.09806,42,371,0.06776,0.12837
2008,Saxony,2nd Quintile,No,0.90194,329,371,0.87163,0.93224
2008,Saxony,3rd Quintile,No,0.93794,330,330,0.91187,0.96401
2008,Saxony,4th Quintile,No,0.91900,224,224,0.88319,0.95481
2008,Saxony,5th Quintile,No,0.93627,174,174,0.89987,0.97267
2008,Saxony-Anhalt,1st Quintile,No,0.86375,128,128,0.80409,0.92342
2008,Saxony-Anhalt,2nd Quintile,No,0.92279,157,157,0.88090,0.96468
2008,Saxony-Anhalt,3rd Quintile,No,0.92616,209,209,0.89062,0.96170
2008,Saxony-Anhalt,4th Quintile,No,0.95270,127,127,0.91564,0.98977
2008,Saxony-Anhalt,5th Quintile,No,0.87853,107,107,0.81633,0.94072
2008,Thuringa,1st Quintile,No,0.86082,162,162,0.80735,0.91429
2008,Thuringa,2nd Quintile,No,0.90613,167,167,0.86176,0.95050
2008,Thuringa,3rd Quintile,No,0.92232,222,222,0.88703,0.95761
2008,Thuringa,4th Quintile,No,0.91061,133,133,0.86194,0.95928
2008,Thuringa,5th Quintile,No,0.94431,99,99,0.89890,0.98971
2009,Schleswig-Holstein,1st Quintile,No,0.81924,75,75,0.73156,0.90692
2009,Schleswig-Holstein,2nd Quintile,No,0.89323,66,66,0.81816,0.96831
2009,Schleswig-Holstein,3rd Quintile,No,0.92246,102,102,0.87030,0.97462
2009,Schleswig-Holstein,4th Quintile,No,0.96107,98,98,0.92257,0.99956
2009,Schleswig-Holstein,5th Quintile,No,0.95505,121,121,0.91798,0.99212
2009,Hamburg,2nd Quintile,No,0.96794,36,36,0.90958,1.02630
2009,Hamburg,3rd Quintile,No,0.89088,36,36,0.78759,0.99418
2009,Hamburg,4th Quintile,No,0.92226,46,46,0.84403,1.00050
2009,Hamburg,5th Quintile,No,0.94574,90,90,0.89868,0.99280
2009,Lower Saxony,1st Quintile,Yes,0.15706,36,233,0.11024,0.20388
2009,Lower Saxony,1st Quintile,No,0.84294,197,233,0.79612,0.88976
2009,Lower Saxony,2nd Quintile,No,0.92243,241,241,0.88858,0.95627
2009,Lower Saxony,3rd Quintile,Yes,0.11893,34,299,0.08217,0.15568
2009,Lower Saxony,3rd Quintile,No,0.88107,265,299,0.84432,0.91783
2009,Lower Saxony,4th Quintile,No,0.97356,349,349,0.95670,0.99041
2009,Lower Saxony,5th Quintile,No,0.95787,447,447,0.93923,0.97652
2009,Bremen,4th Quintile,No,0.89216,31,31,0.78116,1.00315
2009,North Rhine-Westphalia,1st Quintile,Yes,0.16000,83,601,0.13067,0.18934
2009,North Rhine-Westphalia,1st Quintile,No,0.84000,518,601,0.81066,0.86933
2009,North Rhine-Westphalia,2nd Quintile,Yes,0.10051,44,590,0.07623,0.12480
2009,North Rhine-Westphalia,2nd Quintile,No,0.89949,546,590,0.87520,0.92377
2009,North Rhine-Westphalia,3rd Quintile,Yes,0.07357,50,590,0.05248,0.09465
2009,North Rhine-Westphalia,3rd Quintile,No,0.92643,540,590,0.90535,0.94752
2009,North Rhine-Westphalia,4th Quintile,Yes,0.07684,62,766,0.05797,0.09571
2009,North Rhine-Westphalia,4th Quintile,No,0.92316,704,766,0.90429,0.94203
2009,North Rhine-Westphalia,5th Quintile,Yes,0.08951,91,1080,0.07247,0.10654
2009,North Rhine-Westphalia,5th Quintile,No,0.91049,989,1080,0.89346,0.92753
2009,Hesse,1st Quintile,Yes,0.20888,34,167,0.14704,0.27072
2009,Hesse,1st Quintile,No,0.79112,133,167,0.72928,0.85296
2009,Hesse,2nd Quintile,No,0.92254,134,134,0.87711,0.96797
2009,Hesse,3rd Quintile,No,0.86706,205,205,0.82047,0.91365
2009,Hesse,4th Quintile,No,0.88410,230,230,0.84264,0.92556
2009,Hesse,5th Quintile,Yes,0.08714,31,419,0.06010,0.11418
2009,Hesse,5th Quintile,No,0.91286,388,419,0.88582,0.93990
2009,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.89703,147,147,0.84773,0.94633
2009,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.88073,162,162,0.83066,0.93079
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.89006,174,174,0.84344,0.93667
2009,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.91932,221,221,0.88334,0.95531
2009,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.93279,229,229,0.90029,0.96529
2009,Baden-Wuerttemberg,1st Quintile,Yes,0.18652,52,242,0.13734,0.23570
2009,Baden-Wuerttemberg,1st Quintile,No,0.81348,190,242,0.76430,0.86266
2009,Baden-Wuerttemberg,2nd Quintile,No,0.90116,268,268,0.86536,0.93696
2009,Baden-Wuerttemberg,3rd Quintile,Yes,0.09199,39,373,0.06262,0.12136
2009,Baden-Wuerttemberg,3rd Quintile,No,0.90801,334,373,0.87864,0.93738
2009,Baden-Wuerttemberg,4th Quintile,Yes,0.08260,44,482,0.05800,0.10720
2009,Baden-Wuerttemberg,4th Quintile,No,0.91740,438,482,0.89280,0.94200
2009,Baden-Wuerttemberg,5th Quintile,Yes,0.11421,76,713,0.09085,0.13758
2009,Baden-Wuerttemberg,5th Quintile,No,0.88579,637,713,0.86242,0.90915
2009,Bavaria,1st Quintile,Yes,0.10844,43,324,0.07453,0.14235
2009,Bavaria,1st Quintile,No,0.89156,281,324,0.85765,0.92547
2009,Bavaria,2nd Quintile,Yes,0.07683,41,424,0.05145,0.10221
2009,Bavaria,2nd Quintile,No,0.92317,383,424,0.89779,0.94855
2009,Bavaria,3rd Quintile,Yes,0.05347,32,428,0.03213,0.07481
2009,Bavaria,3rd Quintile,No,0.94653,396,428,0.92519,0.96787
2009,Bavaria,4th Quintile,Yes,0.07318,54,595,0.05224,0.09413
2009,Bavaria,4th Quintile,No,0.92682,541,595,0.90587,0.94776
2009,Bavaria,5th Quintile,Yes,0.06727,69,837,0.05029,0.08425
2009,Bavaria,5th Quintile,No,0.93273,768,837,0.91575,0.94971
2009,Berlin,1st Quintile,No,0.76735,99,99,0.68370,0.85101
2009,Berlin,2nd Quintile,No,0.87129,110,110,0.80842,0.93416
2009,Berlin,3rd Quintile,No,0.93471,121,121,0.89052,0.97891
2009,Berlin,4th Quintile,No,0.92406,98,98,0.87134,0.97678
2009,Berlin,5th Quintile,No,0.93959,176,176,0.90429,0.97489
2009,Brandenburg,1st Quintile,No,0.90103,150,150,0.85308,0.94898
2009,Brandenburg,2nd Quintile,No,0.91995,137,137,0.87434,0.96556
2009,Brandenburg,3rd Quintile,No,0.92592,186,186,0.88818,0.96366
2009,Brandenburg,4th Quintile,No,0.92217,131,131,0.87611,0.96822
2009,Brandenburg,5th Quintile,No,0.96842,119,119,0.93686,0.99997
2009,Mecklenburg-Western Pomerania,1st Quintile,No,0.92190,100,100,0.86904,0.97476
2009,Mecklenburg-Western Pomerania,2nd Quintile,No,0.88213,100,100,0.81861,0.94565
2009,Mecklenburg-Western Pomerania,3rd Quintile,No,0.92657,77,77,0.86792,0.98521
2009,Mecklenburg-Western Pomerania,4th Quintile,No,0.94610,75,75,0.89464,0.99755
2009,Saxony,1st Quintile,No,0.88070,230,230,0.83872,0.92268
2009,Saxony,2nd Quintile,No,0.92450,325,325,0.89573,0.95327
2009,Saxony,3rd Quintile,Yes,0.08863,31,337,0.05824,0.11902
2009,Saxony,3rd Quintile,No,0.91137,306,337,0.88098,0.94176
2009,Saxony,4th Quintile,No,0.89438,228,228,0.85440,0.93437
2009,Saxony,5th Quintile,No,0.95714,153,153,0.92494,0.98934
2009,Saxony-Anhalt,1st Quintile,No,0.85495,120,120,0.79168,0.91822
2009,Saxony-Anhalt,2nd Quintile,No,0.96287,146,146,0.93209,0.99365
2009,Saxony-Anhalt,3rd Quintile,No,0.86603,176,176,0.81556,0.91649
2009,Saxony-Anhalt,4th Quintile,No,0.84980,130,130,0.78815,0.91145
2009,Saxony-Anhalt,5th Quintile,No,0.89082,113,113,0.83306,0.94858
2009,Thuringa,1st Quintile,No,0.84627,159,159,0.79003,0.90251
2009,Thuringa,2nd Quintile,No,0.92563,216,216,0.89056,0.96070
2009,Thuringa,3rd Quintile,No,0.90503,163,163,0.85988,0.95018
2009,Thuringa,4th Quintile,No,0.95662,117,117,0.91955,0.99369
2009,Thuringa,5th Quintile,No,0.93642,95,95,0.88710,0.98575
2010,Schleswig-Holstein,1st Quintile,No,0.75928,61,61,0.65110,0.86746
2010,Schleswig-Holstein,2nd Quintile,No,0.88622,80,80,0.81619,0.95624
2010,Schleswig-Holstein,3rd Quintile,No,0.92988,72,72,0.87048,0.98928
2010,Schleswig-Holstein,4th Quintile,No,0.96045,87,87,0.91926,1.00164
2010,Schleswig-Holstein,5th Quintile,No,0.96064,98,98,0.92194,0.99933
2010,Hamburg,3rd Quintile,No,0.90729,47,47,0.82348,0.99110
2010,Hamburg,4th Quintile,No,0.92873,36,36,0.84349,1.01396
2010,Hamburg,5th Quintile,No,0.90693,91,91,0.84690,0.96695
2010,Lower Saxony,1st Quintile,Yes,0.19197,37,210,0.13857,0.24536
2010,Lower Saxony,1st Quintile,No,0.80803,173,210,0.75464,0.86143
2010,Lower Saxony,2nd Quintile,No,0.93801,218,218,0.90593,0.97010
2010,Lower Saxony,3rd Quintile,Yes,0.10125,32,283,0.06604,0.13646
2010,Lower Saxony,3rd Quintile,No,0.89875,251,283,0.86354,0.93396
2010,Lower Saxony,4th Quintile,No,0.95421,339,339,0.93192,0.97649
2010,Lower Saxony,5th Quintile,No,0.96795,385,385,0.95033,0.98557
2010,Bremen,5th Quintile,No,0.97940,32,32,0.92940,1.02940
2010,North Rhine-Westphalia,1st Quintile,Yes,0.12587,68,536,0.09777,0.15398
2010,North Rhine-Westphalia,1st Quintile,No,0.87413,468,536,0.84602,0.90223
2010,North Rhine-Westphalia,2nd Quintile,Yes,0.13776,63,549,0.10891,0.16662
2010,North Rhine-Westphalia,2nd Quintile,No,0.86224,486,549,0.83338,0.89109
2010,North Rhine-Westphalia,3rd Quintile,Yes,0.12501,62,567,0.09777,0.15226
2010,North Rhine-Westphalia,3rd Quintile,No,0.87499,505,567,0.84774,0.90223
2010,North Rhine-Westphalia,4th Quintile,Yes,0.09838,69,736,0.07685,0.11991
2010,North Rhine-Westphalia,4th Quintile,No,0.90162,667,736,0.88009,0.92315
2010,North Rhine-Westphalia,5th Quintile,Yes,0.07647,79,991,0.05992,0.09303
2010,North Rhine-Westphalia,5th Quintile,No,0.92353,912,991,0.90697,0.94008
2010,Hesse,1st Quintile,No,0.88512,124,124,0.82876,0.94147
2010,Hesse,2nd Quintile,No,0.90301,126,126,0.85113,0.95489
2010,Hesse,3rd Quintile,No,0.85925,166,166,0.80619,0.91232
2010,Hesse,4th Quintile,No,0.85976,221,221,0.81388,0.90565
2010,Hesse,5th Quintile,Yes,0.09361,32,402,0.06510,0.12212
2010,Hesse,5th Quintile,No,0.90639,370,402,0.87788,0.93490
2010,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.80696,126,126,0.73777,0.87615
2010,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.84074,165,165,0.78473,0.89674
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.90506,179,179,0.86200,0.94812
2010,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.91275,185,185,0.87197,0.95353
2010,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.93776,203,203,0.90444,0.97108
2010,Baden-Wuerttemberg,1st Quintile,Yes,0.20374,47,241,0.15278,0.25470
2010,Baden-Wuerttemberg,1st Quintile,No,0.79626,194,241,0.74530,0.84722
2010,Baden-Wuerttemberg,2nd Quintile,Yes,0.15436,31,237,0.10826,0.20046
2010,Baden-Wuerttemberg,2nd Quintile,No,0.84564,206,237,0.79954,0.89174
2010,Baden-Wuerttemberg,3rd Quintile,Yes,0.12470,48,401,0.09232,0.15707
2010,Baden-Wuerttemberg,3rd Quintile,No,0.87530,353,401,0.84293,0.90768
2010,Baden-Wuerttemberg,4th Quintile,No,0.93451,373,373,0.90937,0.95965
2010,Baden-Wuerttemberg,5th Quintile,Yes,0.08919,58,673,0.06764,0.11074
2010,Baden-Wuerttemberg,5th Quintile,No,0.91081,615,673,0.88926,0.93236
2010,Bavaria,1st Quintile,Yes,0.09919,36,279,0.06405,0.13433
2010,Bavaria,1st Quintile,No,0.90081,243,279,0.86567,0.93595
2010,Bavaria,2nd Quintile,No,0.91025,373,373,0.88120,0.93929
2010,Bavaria,3rd Quintile,Yes,0.09272,45,454,0.06601,0.11943
2010,Bavaria,3rd Quintile,No,0.90728,409,454,0.88057,0.93399
2010,Bavaria,4th Quintile,Yes,0.06457,47,524,0.04351,0.08564
2010,Bavaria,4th Quintile,No,0.93543,477,524,0.91436,0.95649
2010,Bavaria,5th Quintile,Yes,0.07297,63,759,0.05445,0.09148
2010,Bavaria,5th Quintile,No,0.92703,696,759,0.90852,0.94555
2010,Berlin,1st Quintile,No,0.83372,90,90,0.75637,0.91108
2010,Berlin,2nd Quintile,No,0.93578,109,109,0.88954,0.98201
2010,Berlin,3rd Quintile,No,0.93478,122,122,0.89078,0.97877
2010,Berlin,4th Quintile,No,0.92059,112,112,0.87029,0.97089
2010,Berlin,5th Quintile,No,0.90585,145,145,0.85815,0.95355
2010,Brandenburg,1st Quintile,No,0.84236,110,110,0.77395,0.91077
2010,Brandenburg,2nd Quintile,No,0.94741,182,182,0.91489,0.97993
2010,Brandenburg,3rd Quintile,No,0.88445,138,138,0.83092,0.93799
2010,Brandenburg,4th Quintile,No,0.94401,116,116,0.90199,0.98603
2010,Brandenburg,5th Quintile,No,0.89868,105,105,0.84068,0.95667
2010,Mecklenburg-Western Pomerania,1st Quintile,No,0.86014,81,81,0.78413,0.93614
2010,Mecklenburg-Western Pomerania,2nd Quintile,No,0.99305,86,86,0.97540,1.01071
2010,Mecklenburg-Western Pomerania,3rd Quintile,No,0.97031,99,99,0.93670,1.00391
2010,Mecklenburg-Western Pomerania,4th Quintile,No,0.92517,56,56,0.85563,0.99471
2010,Mecklenburg-Western Pomerania,5th Quintile,No,0.98360,75,75,0.95466,1.01254
2010,Saxony,1st Quintile,No,0.82453,204,204,0.77220,0.87686
2010,Saxony,2nd Quintile,No,0.91563,310,310,0.88463,0.94662
2010,Saxony,3rd Quintile,No,0.93177,261,261,0.90112,0.96242
2010,Saxony,4th Quintile,No,0.87093,210,210,0.82547,0.91638
2010,Saxony,5th Quintile,No,0.96168,135,135,0.92917,0.99418
2010,Saxony-Anhalt,1st Quintile,No,0.79491,114,114,0.72046,0.86936
2010,Saxony-Anhalt,2nd Quintile,No,0.95460,169,169,0.92312,0.98608
2010,Saxony-Anhalt,3rd Quintile,No,0.89734,131,131,0.84516,0.94951
2010,Saxony-Anhalt,4th Quintile,No,0.90864,138,138,0.86039,0.95689
2010,Saxony-Anhalt,5th Quintile,No,0.87226,91,91,0.80329,0.94122
2010,Thuringa,1st Quintile,No,0.82407,158,158,0.76451,0.88363
2010,Thuringa,2nd Quintile,No,0.99016,190,190,0.97609,1.00423
2010,Thuringa,3rd Quintile,No,0.96771,151,151,0.93943,0.99600
2010,Thuringa,4th Quintile,No,0.86422,120,120,0.80268,0.92577
2010,Thuringa,5th Quintile,No,0.83170,77,77,0.74758,0.91581
2011,Schleswig-Holstein,1st Quintile,No,0.80421,133,133,0.73651,0.87190
2011,Schleswig-Holstein,2nd Quintile,No,0.94281,127,127,0.90226,0.98335
2011,Schleswig-Holstein,3rd Quintile,No,0.93347,116,116,0.88793,0.97902
2011,Schleswig-Holstein,4th Quintile,No,0.95942,131,131,0.92550,0.99334
2011,Schleswig-Holstein,5th Quintile,No,0.98145,139,139,0.95894,1.00396
2011,Hamburg,1st Quintile,No,0.86270,49,49,0.76533,0.96006
2011,Hamburg,2nd Quintile,No,0.88383,57,57,0.79990,0.96775
2011,Hamburg,3rd Quintile,No,0.91192,53,53,0.83489,0.98895
2011,Hamburg,4th Quintile,No,0.96062,45,45,0.90315,1.01809
2011,Hamburg,5th Quintile,No,0.88448,106,106,0.82334,0.94562
2011,Lower Saxony,1st Quintile,Yes,0.16025,60,424,0.12529,0.19520
2011,Lower Saxony,1st Quintile,No,0.83975,364,424,0.80480,0.87471
2011,Lower Saxony,2nd Quintile,Yes,0.07793,31,343,0.04952,0.10634
2011,Lower Saxony,2nd Quintile,No,0.92207,312,343,0.89366,0.95048
2011,Lower Saxony,3rd Quintile,Yes,0.08354,44,405,0.05656,0.11053
2011,Lower Saxony,3rd Quintile,No,0.91646,361,405,0.88947,0.94344
2011,Lower Saxony,4th Quintile,No,0.93643,372,372,0.91161,0.96126
2011,Lower Saxony,5th Quintile,No,0.96292,432,432,0.94509,0.98076
2011,Bremen,1st Quintile,No,0.79403,39,39,0.66545,0.92262
2011,Bremen,2nd Quintile,No,0.83473,31,31,0.70181,0.96764
2011,North Rhine-Westphalia,1st Quintile,Yes,0.12831,123,988,0.10745,0.14917
2011,North Rhine-Westphalia,1st Quintile,No,0.87169,865,988,0.85083,0.89255
2011,North Rhine-Westphalia,2nd Quintile,Yes,0.11695,81,776,0.09432,0.13957
2011,North Rhine-Westphalia,2nd Quintile,No,0.88305,695,776,0.86043,0.90568
2011,North Rhine-Westphalia,3rd Quintile,Yes,0.08854,64,744,0.06811,0.10896
2011,North Rhine-Westphalia,3rd Quintile,No,0.91146,680,744,0.89104,0.93189
2011,North Rhine-Westphalia,4th Quintile,Yes,0.10270,84,855,0.08234,0.12306
2011,North Rhine-Westphalia,4th Quintile,No,0.89730,771,855,0.87694,0.91766
2011,North Rhine-Westphalia,5th Quintile,Yes,0.09061,83,1083,0.07351,0.10772
2011,North Rhine-Westphalia,5th Quintile,No,0.90939,1000,1083,0.89228,0.92649
2011,Hesse,1st Quintile,Yes,0.11450,36,257,0.07550,0.15351
2011,Hesse,1st Quintile,No,0.88550,221,257,0.84649,0.92450
2011,Hesse,2nd Quintile,No,0.88272,247,247,0.84251,0.92293
2011,Hesse,3rd Quintile,No,0.91447,255,255,0.88007,0.94886
2011,Hesse,4th Quintile,No,0.90710,257,257,0.87154,0.94266
2011,Hesse,5th Quintile,Yes,0.07004,31,434,0.04600,0.09408
2011,Hesse,5th Quintile,No,0.92996,403,434,0.90592,0.95400
2011,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.13531,33,257,0.09341,0.17721
2011,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.86469,224,257,0.82279,0.90659
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.89800,240,240,0.85963,0.93637
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.86447,224,224,0.81954,0.90939
2011,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.94157,222,222,0.91065,0.97250
2011,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.91511,221,221,0.87828,0.95194
2011,Baden-Wuerttemberg,1st Quintile,Yes,0.12010,63,393,0.08792,0.15228
2011,Baden-Wuerttemberg,1st Quintile,No,0.87990,330,393,0.84772,0.91208
2011,Baden-Wuerttemberg,2nd Quintile,Yes,0.10511,43,450,0.07674,0.13347
2011,Baden-Wuerttemberg,2nd Quintile,No,0.89489,407,450,0.86653,0.92326
2011,Baden-Wuerttemberg,3rd Quintile,Yes,0.16664,58,495,0.13378,0.19951
2011,Baden-Wuerttemberg,3rd Quintile,No,0.83336,437,495,0.80049,0.86622
2011,Baden-Wuerttemberg,4th Quintile,Yes,0.09071,57,606,0.06782,0.11359
2011,Baden-Wuerttemberg,4th Quintile,No,0.90929,549,606,0.88641,0.93218
2011,Baden-Wuerttemberg,5th Quintile,Yes,0.07324,50,722,0.05422,0.09226
2011,Baden-Wuerttemberg,5th Quintile,No,0.92676,672,722,0.90774,0.94578
2011,Bavaria,1st Quintile,Yes,0.09366,63,525,0.06871,0.11860
2011,Bavaria,1st Quintile,No,0.90634,462,525,0.88140,0.93129
2011,Bavaria,2nd Quintile,Yes,0.05919,50,622,0.04063,0.07776
2011,Bavaria,2nd Quintile,No,0.94081,572,622,0.92224,0.95937
2011,Bavaria,3rd Quintile,Yes,0.09727,53,660,0.07464,0.11989
2011,Bavaria,3rd Quintile,No,0.90273,607,660,0.88011,0.92536
2011,Bavaria,4th Quintile,Yes,0.07431,53,624,0.05371,0.09490
2011,Bavaria,4th Quintile,No,0.92569,571,624,0.90510,0.94629
2011,Bavaria,5th Quintile,Yes,0.08260,64,829,0.06385,0.10135
2011,Bavaria,5th Quintile,No,0.91740,765,829,0.89865,0.93615
2011,Berlin,1st Quintile,Yes,0.14297,32,188,0.09280,0.19314
2011,Berlin,1st Quintile,No,0.85703,156,188,0.80686,0.90720
2011,Berlin,2nd Quintile,No,0.91502,125,125,0.86593,0.96410
2011,Berlin,3rd Quintile,No,0.93480,123,123,0.89099,0.97861
2011,Berlin,4th Quintile,No,0.91703,155,155,0.87346,0.96060
2011,Berlin,5th Quintile,No,0.94773,149,149,0.91187,0.98359
2011,Brandenburg,1st Quintile,No,0.94173,221,221,0.91077,0.97268
2011,Brandenburg,2nd Quintile,No,0.92947,193,193,0.89326,0.96569
2011,Brandenburg,3rd Quintile,No,0.95495,179,179,0.92448,0.98542
2011,Brandenburg,4th Quintile,No,0.90041,124,124,0.84748,0.95333
2011,Brandenburg,5th Quintile,No,0.98284,101,101,0.95739,1.00829
2011,Mecklenburg-Western Pomerania,1st Quintile,No,0.84072,134,134,0.77852,0.90291
2011,Mecklenburg-Western Pomerania,2nd Quintile,No,0.97585,110,110,0.94703,1.00467
2011,Mecklenburg-Western Pomerania,3rd Quintile,No,0.90948,82,82,0.84700,0.97197
2011,Mecklenburg-Western Pomerania,4th Quintile,No,0.90453,86,86,0.84206,0.96700
2011,Mecklenburg-Western Pomerania,5th Quintile,No,0.96817,74,74,0.92789,1.00844
2011,Saxony,1st Quintile,Yes,0.08503,43,424,0.05845,0.11161
2011,Saxony,1st Quintile,No,0.91497,381,424,0.88839,0.94155
2011,Saxony,2nd Quintile,Yes,0.10986,43,419,0.07988,0.13984
2011,Saxony,2nd Quintile,No,0.89014,376,419,0.86016,0.92012
2011,Saxony,3rd Quintile,No,0.93310,322,322,0.90576,0.96043
2011,Saxony,4th Quintile,No,0.92451,210,210,0.88870,0.96033
2011,Saxony,5th Quintile,No,0.91957,127,127,0.87208,0.96706
2011,Saxony-Anhalt,1st Quintile,Yes,0.15258,36,256,0.10844,0.19671
2011,Saxony-Anhalt,1st Quintile,No,0.84742,220,256,0.80329,0.89156
2011,Saxony-Anhalt,2nd Quintile,No,0.92496,213,213,0.88950,0.96043
2011,Saxony-Anhalt,3rd Quintile,No,0.91317,141,141,0.86652,0.95981
2011,Saxony-Anhalt,4th Quintile,No,0.89817,118,118,0.84337,0.95297
2011,Saxony-Anhalt,5th Quintile,No,0.87336,97,97,0.80683,0.93989
2011,Thuringa,1st Quintile,No,0.90824,195,195,0.86761,0.94886
2011,Thuringa,2nd Quintile,No,0.95807,225,225,0.93182,0.98432
2011,Thuringa,3rd Quintile,No,0.95634,156,156,0.92418,0.98851
2011,Thuringa,4th Quintile,No,0.96588,146,146,0.93633,0.99543
2011,Thuringa,5th Quintile,No,0.90271,80,80,0.83736,0.96806
2012,Schleswig-Holstein,1st Quintile,Yes,0.27726,49,238,0.22027,0.33425
2012,Schleswig-Holstein,1st Quintile,No,0.72274,189,238,0.66575,0.77973
2012,Schleswig-Holstein,2nd Quintile,No,0.86276,170,170,0.81089,0.91464
2012,Schleswig-Holstein,3rd Quintile,No,0.95503,109,109,0.91595,0.99412
2012,Schleswig-Holstein,4th Quintile,No,0.96091,161,161,0.93088,0.99094
2012,Schleswig-Holstein,5th Quintile,No,0.92590,140,140,0.88236,0.96945
2012,Hamburg,1st Quintile,No,0.92916,52,52,0.85874,0.99957
2012,Hamburg,2nd Quintile,No,0.91941,73,73,0.85654,0.98229
2012,Hamburg,3rd Quintile,No,0.88652,51,51,0.79860,0.97444
2012,Hamburg,4th Quintile,No,0.97754,69,69,0.94233,1.01276
2012,Hamburg,5th Quintile,No,0.92419,89,89,0.86889,0.97950
2012,Lower Saxony,1st Quintile,Yes,0.15296,52,473,0.12049,0.18544
2012,Lower Saxony,1st Quintile,No,0.84704,421,473,0.81456,0.87951
2012,Lower Saxony,2nd Quintile,Yes,0.08760,37,459,0.06171,0.11349
2012,Lower Saxony,2nd Quintile,No,0.91240,422,459,0.88651,0.93829
2012,Lower Saxony,3rd Quintile,Yes,0.10439,50,476,0.07689,0.13188
2012,Lower Saxony,3rd Quintile,No,0.89561,426,476,0.86812,0.92311
2012,Lower Saxony,4th Quintile,No,0.93339,408,408,0.90916,0.95761
2012,Lower Saxony,5th Quintile,No,0.94987,445,445,0.92957,0.97017
2012,Bremen,1st Quintile,No,0.72164,46,46,0.59069,0.85260
2012,Bremen,2nd Quintile,No,0.87654,38,38,0.77054,0.98254
2012,North Rhine-Westphalia,1st Quintile,Yes,0.15087,167,1180,0.13043,0.17130
2012,North Rhine-Westphalia,1st Quintile,No,0.84913,1013,1180,0.82870,0.86957
2012,North Rhine-Westphalia,2nd Quintile,Yes,0.09442,82,901,0.07532,0.11353
2012,North Rhine-Westphalia,2nd Quintile,No,0.90558,819,901,0.88647,0.92468
2012,North Rhine-Westphalia,3rd Quintile,Yes,0.10869,86,873,0.08803,0.12935
2012,North Rhine-Westphalia,3rd Quintile,No,0.89131,787,873,0.87065,0.91197
2012,North Rhine-Westphalia,4th Quintile,Yes,0.10909,98,933,0.08908,0.12911
2012,North Rhine-Westphalia,4th Quintile,No,0.89091,835,933,0.87089,0.91092
2012,North Rhine-Westphalia,5th Quintile,Yes,0.06796,82,1170,0.05354,0.08239
2012,North Rhine-Westphalia,5th Quintile,No,0.93204,1088,1170,0.91761,0.94646
