"plh0106","year","age_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"3 Weniger wichtig","2015","66 +","Hauptschule","","","",""
"3 Weniger wichtig","2015","66 +","Realschule","","","",""
"3 Weniger wichtig","2015","66 +","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2015","66 +","AkademikerIn","","","",""
"4 Ganz unwichtig","2015","17-34","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2015","17-34","Hauptschule","","","",""
"4 Ganz unwichtig","2015","17-34","Realschule","","","",""
"4 Ganz unwichtig","2015","17-34","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2015","17-34","AkademikerIn","","","",""
"4 Ganz unwichtig","2015","35-65","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2015","35-65","Hauptschule","","","",""
"4 Ganz unwichtig","2015","35-65","Realschule","","","",""
"4 Ganz unwichtig","2015","35-65","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2015","35-65","AkademikerIn","","","",""
"4 Ganz unwichtig","2015","66 +","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2015","66 +","Hauptschule","","","",""
"4 Ganz unwichtig","2015","66 +","Realschule","","","",""
"4 Ganz unwichtig","2015","66 +","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2015","66 +","AkademikerIn","","","",""
"1 Sehr wichtig","2016","17-34","(noch) kein Abschluss","184","0.398021544989643","0.352336657376021","0.443706432603265"
"1 Sehr wichtig","2016","17-34","Hauptschule","274","0.259252540799974","0.232359209556057","0.286145872043891"
"1 Sehr wichtig","2016","17-34","Realschule","382","0.34991599369939","0.323031517585963","0.376800469812817"
"1 Sehr wichtig","2016","17-34","(Fach-)Abitur","443","0.325215423930384","0.300382264622243","0.350048583238525"
"1 Sehr wichtig","2016","17-34","AkademikerIn","317","0.342522242998252","0.312217712377039","0.372826773619466"
"1 Sehr wichtig","2016","35-65","(noch) kein Abschluss","51","0.163290781375076","0.122728641338399","0.203852921411753"
"1 Sehr wichtig","2016","35-65","Hauptschule","483","0.131036339465202","0.11996573076008","0.142106948170324"
"1 Sehr wichtig","2016","35-65","Realschule","560","0.127618910070428","0.117269655422946","0.137968164717909"
"1 Sehr wichtig","2016","35-65","(Fach-)Abitur","344","0.1485328850681","0.133246102287386","0.163819667848815"
"1 Sehr wichtig","2016","35-65","AkademikerIn","710","0.190361662779758","0.177816567261671","0.202906758297845"
"1 Sehr wichtig","2016","66 +","(noch) kein Abschluss","4","","",""
"1 Sehr wichtig","2016","66 +","Hauptschule","162","0.0755127987183388","0.0648257010185319","0.0861998964181458"
"1 Sehr wichtig","2016","66 +","Realschule","45","0.0438123789488482","0.0296996049506948","0.0579251529470015"
"1 Sehr wichtig","2016","66 +","(Fach-)Abitur","19","","",""
"1 Sehr wichtig","2016","66 +","AkademikerIn","119","0.135432351989521","0.115858570172703","0.15500613380634"
"2 Wichtig","2016","17-34","(noch) kein Abschluss","216","0.519897262209805","0.473268417779337","0.566526106640273"
"2 Wichtig","2016","17-34","Hauptschule","590","0.589414892465545","0.559225098163997","0.619604686767093"
"2 Wichtig","2016","17-34","Realschule","644","0.511034063701164","0.482856777190451","0.539211350211876"
"2 Wichtig","2016","17-34","(Fach-)Abitur","732","0.531717860025671","0.505265875802225","0.558169844249116"
"2 Wichtig","2016","17-34","AkademikerIn","525","0.57156777657731","0.539967013362946","0.603168539791675"
"2 Wichtig","2016","35-65","(noch) kein Abschluss","176","0.550923517693283","0.496340371940656","0.605506663445911"
"2 Wichtig","2016","35-65","Hauptschule","1966","0.542921754123525","0.526578493181793","0.559265015065258"
"2 Wichtig","2016","35-65","Realschule","2184","0.554691424377307","0.539276028182264","0.57010682057235"
"2 Wichtig","2016","35-65","(Fach-)Abitur","1158","0.59145589525755","0.570325797668532","0.612585992846568"
"2 Wichtig","2016","35-65","AkademikerIn","2134","0.556446880657745","0.540571528407529","0.57232223290796"
"2 Wichtig","2016","66 +","(noch) kein Abschluss","15","","",""
"2 Wichtig","2016","66 +","Hauptschule","1021","0.426036014240481","0.406034424151671","0.446037604329292"
"2 Wichtig","2016","66 +","Realschule","333","0.423078091271975","0.389012871537736","0.457143311006214"
"2 Wichtig","2016","66 +","(Fach-)Abitur","104","0.37275061820096","0.311189964171603","0.434311272230317"
"2 Wichtig","2016","66 +","AkademikerIn","587","0.469530921848429","0.440982889603195","0.498078954093664"
"3 Weniger wichtig","2016","17-34","(noch) kein Abschluss","39","0.0727657828811666","0.0485227403008715","0.0970088254614618"
"3 Weniger wichtig","2016","17-34","Hauptschule","143","0.146386392288638","0.124692922375723","0.168079862201553"
"3 Weniger wichtig","2016","17-34","Realschule","177","0.134598931817146","0.115360730693247","0.153837132941046"
"3 Weniger wichtig","2016","17-34","(Fach-)Abitur","185","0.139401418125235","0.1210403584245","0.15776247782597"
"3 Weniger wichtig","2016","17-34","AkademikerIn","97","0.0830628162633394","0.0654391703780264","0.100686462148652"
"3 Weniger wichtig","2016","35-65","(noch) kein Abschluss","78","0.242609994858868","0.195570041912896","0.28964994780484"
"3 Weniger wichtig","2016","35-65","Hauptschule","1008","0.297559071958008","0.282559933338743","0.312558210577273"
"3 Weniger wichtig","2016","35-65","Realschule","1179","0.301505550971912","0.287271530975132","0.315739570968691"
"3 Weniger wichtig","2016","35-65","(Fach-)Abitur","526","0.236736535027834","0.218464339788773","0.255008730266895"
"3 Weniger wichtig","2016","35-65","AkademikerIn","888","0.243875336945054","0.230153276165666","0.257597397724442"
"3 Weniger wichtig","2016","66 +","(noch) kein Abschluss","27","","",""
"3 Weniger wichtig","2016","66 +","Hauptschule","947","0.393853277664272","0.374090173607153","0.413616381721392"
"3 Weniger wichtig","2016","66 +","Realschule","354","0.432447921462373","0.398288368628751","0.466607474295994"
"3 Weniger wichtig","2016","66 +","(Fach-)Abitur","95","0.408811532664383","0.346222467613981","0.471400597714785"
"3 Weniger wichtig","2016","66 +","AkademikerIn","391","0.331032151222336","0.304113595571557","0.357950706873114"
"4 Ganz unwichtig","2016","17-34","(noch) kein Abschluss","2","","",""
"4 Ganz unwichtig","2016","17-34","Hauptschule","13","","",""
"4 Ganz unwichtig","2016","17-34","Realschule","6","","",""
"4 Ganz unwichtig","2016","17-34","(Fach-)Abitur","7","","",""
"4 Ganz unwichtig","2016","17-34","AkademikerIn","3","","",""
"4 Ganz unwichtig","2016","35-65","(noch) kein Abschluss","14","","",""
"4 Ganz unwichtig","2016","35-65","Hauptschule","112","0.0284828344532649","0.023025360657346","0.0339403082491837"
"4 Ganz unwichtig","2016","35-65","Realschule","70","0.0161841145803535","0.0122703038145614","0.0200979253461457"
"4 Ganz unwichtig","2016","35-65","(Fach-)Abitur","51","0.0232746846465153","0.0167935809355303","0.0297557883575003"
"4 Ganz unwichtig","2016","35-65","AkademikerIn","30","0.00931611961744248","0.00624622284834336","0.0123860163865416"
"4 Ganz unwichtig","2016","66 +","(noch) kein Abschluss","10","","",""
"4 Ganz unwichtig","2016","66 +","Hauptschule","218","0.104597909376907","0.0922193644027738","0.116976454351041"
"4 Ganz unwichtig","2016","66 +","Realschule","76","0.100661608316804","0.0799155349306867","0.121407681702922"
"4 Ganz unwichtig","2016","66 +","(Fach-)Abitur","19","","",""
"4 Ganz unwichtig","2016","66 +","AkademikerIn","77","0.0640045749397141","0.050003660086777","0.0780054897926512"
