year,bula_h,quintil_oecd,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Hesse,3rd Quintile,Yes,0.57221,106,158,0.49482,0.64960
1988,Hesse,3rd Quintile,No,0.20718,52,158,0.14378,0.27058
1988,Hesse,4th Quintile,Yes,0.54486,174,255,0.48362,0.60610
1988,Hesse,4th Quintile,No,0.27921,81,255,0.22404,0.33438
1988,Hesse,5th Quintile,Yes,0.58090,117,184,0.50941,0.65239
1988,Hesse,5th Quintile,No,0.33064,67,184,0.26248,0.39880
1988,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.55956,105,159,0.48215,0.63697
1988,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.23088,54,159,0.16517,0.29659
1988,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.56732,82,128,0.48115,0.65349
1988,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.25863,46,128,0.18247,0.33479
1988,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.53472,112,179,0.46144,0.60799
1988,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.34120,67,179,0.27155,0.41086
1988,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.65028,98,147,0.57293,0.72764
1988,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.25304,49,147,0.18252,0.32356
1988,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.54733,71,121,0.45827,0.63639
1988,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.37328,50,121,0.28674,0.45982
1988,Baden-Wuerttemberg,1st Quintile,Yes,0.54539,202,309,0.48978,0.60100
1988,Baden-Wuerttemberg,1st Quintile,No,0.23237,107,309,0.18520,0.27953
1988,Baden-Wuerttemberg,2nd Quintile,Yes,0.48908,268,414,0.44087,0.53729
1988,Baden-Wuerttemberg,2nd Quintile,No,0.24526,146,414,0.20377,0.28676
1988,Baden-Wuerttemberg,3rd Quintile,Yes,0.57638,267,402,0.52802,0.62474
1988,Baden-Wuerttemberg,3rd Quintile,No,0.22813,135,402,0.18706,0.26920
1988,Baden-Wuerttemberg,4th Quintile,Yes,0.55197,252,407,0.50360,0.60034
1988,Baden-Wuerttemberg,4th Quintile,No,0.32592,155,407,0.28032,0.37151
1988,Baden-Wuerttemberg,5th Quintile,Yes,0.55016,209,348,0.49782,0.60250
1988,Baden-Wuerttemberg,5th Quintile,No,0.34905,139,348,0.29890,0.39921
1988,Bavaria,1st Quintile,Yes,0.58845,197,264,0.52898,0.64793
1988,Bavaria,1st Quintile,No,0.16876,67,264,0.12349,0.21402
1988,Bavaria,2nd Quintile,Yes,0.56448,213,310,0.50920,0.61977
1988,Bavaria,2nd Quintile,No,0.19700,97,310,0.15265,0.24135
1988,Bavaria,3rd Quintile,Yes,0.56397,245,377,0.51385,0.61410
1988,Bavaria,3rd Quintile,No,0.26894,132,377,0.22412,0.31376
1988,Bavaria,4th Quintile,Yes,0.59897,243,343,0.54702,0.65091
1988,Bavaria,4th Quintile,No,0.25044,100,343,0.20452,0.29636
1988,Bavaria,5th Quintile,Yes,0.63404,230,342,0.58291,0.68516
1988,Bavaria,5th Quintile,No,0.28341,112,342,0.23557,0.33124
1988,Berlin,1st Quintile,Yes,0.58362,45,45,0.43796,0.72928
1988,Berlin,2nd Quintile,Yes,0.66293,40,40,0.51457,0.81129
1988,Berlin,3rd Quintile,Yes,0.58721,54,54,0.45466,0.71976
1988,Berlin,4th Quintile,Yes,0.66368,44,44,0.52247,0.80489
1988,Berlin,5th Quintile,Yes,0.56398,49,83,0.45665,0.67131
1988,Berlin,5th Quintile,No,0.39814,34,83,0.29218,0.50409
1989,Schleswig-Holstein,1st Quintile,Yes,0.57292,47,47,0.42998,0.71587
1989,Schleswig-Holstein,2nd Quintile,Yes,0.48744,53,53,0.35158,0.62330
1989,Schleswig-Holstein,3rd Quintile,Yes,0.56675,43,43,0.41688,0.71661
1989,Schleswig-Holstein,4th Quintile,Yes,0.71967,35,35,0.56869,0.87065
1989,Schleswig-Holstein,5th Quintile,Yes,0.61610,35,35,0.45263,0.77958
1989,Hamburg,5th Quintile,Yes,0.66288,39,39,0.51257,0.81318
1989,Lower Saxony,1st Quintile,Yes,0.60758,150,208,0.54106,0.67410
1989,Lower Saxony,1st Quintile,No,0.18074,58,208,0.12831,0.23316
1989,Lower Saxony,2nd Quintile,Yes,0.55081,109,164,0.47444,0.62717
1989,Lower Saxony,2nd Quintile,No,0.22301,55,164,0.15911,0.28692
1989,Lower Saxony,3rd Quintile,Yes,0.58935,133,195,0.52012,0.65857
1989,Lower Saxony,3rd Quintile,No,0.29032,62,195,0.22645,0.35419
1989,Lower Saxony,4th Quintile,Yes,0.64555,168,243,0.58528,0.70582
1989,Lower Saxony,4th Quintile,No,0.27478,75,243,0.21854,0.33102
1989,Lower Saxony,5th Quintile,Yes,0.65478,135,183,0.58570,0.72385
1989,Lower Saxony,5th Quintile,No,0.22644,48,183,0.16564,0.28725
1989,North Rhine-Westphalia,1st Quintile,Yes,0.52947,372,597,0.48940,0.56955
1989,North Rhine-Westphalia,1st Quintile,No,0.24562,225,597,0.21106,0.28018
1989,North Rhine-Westphalia,2nd Quintile,Yes,0.51016,316,514,0.46690,0.55342
1989,North Rhine-Westphalia,2nd Quintile,No,0.27014,198,514,0.23171,0.30856
1989,North Rhine-Westphalia,3rd Quintile,Yes,0.58816,347,514,0.54557,0.63075
1989,North Rhine-Westphalia,3rd Quintile,No,0.24673,167,514,0.20943,0.28404
1989,North Rhine-Westphalia,4th Quintile,Yes,0.58921,322,478,0.54506,0.63336
1989,North Rhine-Westphalia,4th Quintile,No,0.28418,156,478,0.24370,0.32465
1989,North Rhine-Westphalia,5th Quintile,Yes,0.61900,340,502,0.57647,0.66152
1989,North Rhine-Westphalia,5th Quintile,No,0.27032,162,502,0.23143,0.30921
1989,Hesse,1st Quintile,Yes,0.57919,140,223,0.51425,0.64413
1989,Hesse,1st Quintile,No,0.21493,83,223,0.16090,0.26897
1989,Hesse,2nd Quintile,Yes,0.58927,127,176,0.51638,0.66216
1989,Hesse,2nd Quintile,No,0.19000,49,176,0.13188,0.24813
1989,Hesse,3rd Quintile,Yes,0.64439,136,192,0.57650,0.71228
1989,Hesse,3rd Quintile,No,0.18331,56,192,0.12844,0.23818
1989,Hesse,4th Quintile,Yes,0.65319,136,191,0.58551,0.72087
1989,Hesse,4th Quintile,No,0.21146,55,191,0.15340,0.26953
1989,Hesse,5th Quintile,Yes,0.55958,129,212,0.49260,0.62657
1989,Hesse,5th Quintile,No,0.34458,83,212,0.28046,0.40870
1989,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.62028,100,135,0.53811,0.70245
1989,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.17275,35,135,0.10874,0.23675
1989,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.52008,115,180,0.44689,0.59327
1989,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.30993,65,180,0.24218,0.37768
1989,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.63079,101,145,0.55196,0.70961
1989,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.21633,44,145,0.14908,0.28358
1989,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.63304,89,132,0.55050,0.71558
1989,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.30502,43,132,0.22618,0.38387
1989,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.62296,64,99,0.52700,0.71891
1989,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.35219,35,99,0.25762,0.44676
1989,Baden-Wuerttemberg,1st Quintile,Yes,0.52366,191,318,0.46868,0.57864
1989,Baden-Wuerttemberg,1st Quintile,No,0.24554,127,318,0.19816,0.29292
1989,Baden-Wuerttemberg,2nd Quintile,Yes,0.49665,253,392,0.44709,0.54621
1989,Baden-Wuerttemberg,2nd Quintile,No,0.24421,139,392,0.20163,0.28680
1989,Baden-Wuerttemberg,3rd Quintile,Yes,0.53126,234,356,0.47935,0.58317
1989,Baden-Wuerttemberg,3rd Quintile,No,0.27117,122,356,0.22493,0.31742
1989,Baden-Wuerttemberg,4th Quintile,Yes,0.58783,275,425,0.54098,0.63469
1989,Baden-Wuerttemberg,4th Quintile,No,0.29829,150,425,0.25474,0.34183
1989,Baden-Wuerttemberg,5th Quintile,Yes,0.59892,215,320,0.54514,0.65271
1989,Baden-Wuerttemberg,5th Quintile,No,0.29363,105,320,0.24365,0.34360
1989,Bavaria,1st Quintile,Yes,0.58852,179,251,0.52752,0.64953
1989,Bavaria,1st Quintile,No,0.18562,72,251,0.13742,0.23381
1989,Bavaria,2nd Quintile,Yes,0.53816,223,342,0.48524,0.59107
1989,Bavaria,2nd Quintile,No,0.25064,119,342,0.20464,0.29663
1989,Bavaria,3rd Quintile,Yes,0.53759,206,302,0.48126,0.59391
1989,Bavaria,3rd Quintile,No,0.23311,96,302,0.18534,0.28087
1989,Bavaria,4th Quintile,Yes,0.62046,238,352,0.56970,0.67123
1989,Bavaria,4th Quintile,No,0.26483,114,352,0.21867,0.31099
1989,Bavaria,5th Quintile,Yes,0.64538,248,358,0.59575,0.69500
1989,Bavaria,5th Quintile,No,0.26916,110,358,0.22315,0.31517
1989,Berlin,1st Quintile,Yes,0.57978,48,48,0.43866,0.72089
1989,Berlin,2nd Quintile,Yes,0.55723,47,47,0.41369,0.70078
1989,Berlin,3rd Quintile,Yes,0.62438,41,41,0.47430,0.77446
1989,Berlin,4th Quintile,Yes,0.63477,57,57,0.50866,0.76088
1989,Berlin,5th Quintile,Yes,0.52694,37,37,0.36384,0.69003
1991,Schleswig-Holstein,1st Quintile,Yes,0.53997,47,47,0.39594,0.68400
1991,Schleswig-Holstein,2nd Quintile,Yes,0.56963,50,50,0.43099,0.70826
1991,Schleswig-Holstein,3rd Quintile,Yes,0.64253,51,51,0.50968,0.77537
1991,Schleswig-Holstein,4th Quintile,Yes,0.63554,40,40,0.48449,0.78659
1991,Hamburg,5th Quintile,Yes,0.84771,33,33,0.72322,0.97220
1991,Lower Saxony,1st Quintile,Yes,0.64107,166,209,0.57588,0.70626
1991,Lower Saxony,1st Quintile,No,0.12350,43,209,0.07879,0.16821
1991,Lower Saxony,2nd Quintile,Yes,0.56246,129,187,0.49116,0.63375
1991,Lower Saxony,2nd Quintile,No,0.24693,58,187,0.18496,0.30890
1991,Lower Saxony,3rd Quintile,Yes,0.62356,129,176,0.55178,0.69535
1991,Lower Saxony,3rd Quintile,No,0.23111,47,176,0.16866,0.29357
1991,Lower Saxony,4th Quintile,Yes,0.66586,145,202,0.60065,0.73107
1991,Lower Saxony,4th Quintile,No,0.26511,57,202,0.20409,0.32614
1991,Lower Saxony,5th Quintile,Yes,0.57502,129,192,0.50491,0.64512
1991,Lower Saxony,5th Quintile,No,0.27910,63,192,0.21549,0.34272
1991,North Rhine-Westphalia,1st Quintile,Yes,0.56012,358,541,0.51825,0.60198
1991,North Rhine-Westphalia,1st Quintile,No,0.20737,183,541,0.17317,0.24156
1991,North Rhine-Westphalia,2nd Quintile,Yes,0.55712,394,587,0.51690,0.59734
1991,North Rhine-Westphalia,2nd Quintile,No,0.22708,193,587,0.19316,0.26100
1991,North Rhine-Westphalia,3rd Quintile,Yes,0.57864,300,447,0.53281,0.62447
1991,North Rhine-Westphalia,3rd Quintile,No,0.22779,147,447,0.18887,0.26671
1991,North Rhine-Westphalia,4th Quintile,Yes,0.60062,334,478,0.55666,0.64457
1991,North Rhine-Westphalia,4th Quintile,No,0.24793,144,478,0.20918,0.28668
1991,North Rhine-Westphalia,5th Quintile,Yes,0.58696,310,473,0.54254,0.63138
1991,North Rhine-Westphalia,5th Quintile,No,0.30076,163,473,0.25939,0.34213
1991,Hesse,1st Quintile,Yes,0.59367,121,180,0.52172,0.66562
1991,Hesse,1st Quintile,No,0.18983,59,180,0.13238,0.24728
1991,Hesse,2nd Quintile,Yes,0.58233,127,190,0.51201,0.65264
1991,Hesse,2nd Quintile,No,0.20144,63,190,0.14426,0.25862
1991,Hesse,3rd Quintile,Yes,0.60735,142,194,0.53846,0.67625
1991,Hesse,3rd Quintile,No,0.18762,52,194,0.13254,0.24270
1991,Hesse,4th Quintile,Yes,0.63971,133,193,0.57180,0.70761
1991,Hesse,4th Quintile,No,0.25591,60,193,0.19418,0.31763
1991,Hesse,5th Quintile,Yes,0.67419,144,201,0.60924,0.73915
1991,Hesse,5th Quintile,No,0.24990,57,201,0.18989,0.30990
1991,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.52886,104,157,0.45053,0.60719
1991,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.23345,53,157,0.16707,0.29984
1991,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.54485,78,120,0.45538,0.63433
1991,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.27427,42,120,0.19411,0.35443
1991,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.63231,107,156,0.55640,0.70822
1991,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.20569,49,156,0.14206,0.26933
1991,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.65585,88,134,0.57510,0.73659
1991,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.29892,46,134,0.22112,0.37672
1991,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.58962,66,98,0.49172,0.68751
1991,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.30214,32,98,0.21076,0.39352
1991,Baden-Wuerttemberg,1st Quintile,Yes,0.55855,209,315,0.50363,0.61348
1991,Baden-Wuerttemberg,1st Quintile,No,0.22037,106,315,0.17452,0.26621
1991,Baden-Wuerttemberg,2nd Quintile,Yes,0.53246,239,359,0.48077,0.58414
1991,Baden-Wuerttemberg,2nd Quintile,No,0.19460,120,359,0.15359,0.23561
1991,Baden-Wuerttemberg,3rd Quintile,Yes,0.57168,264,367,0.52099,0.62238
1991,Baden-Wuerttemberg,3rd Quintile,No,0.21684,103,367,0.17462,0.25906
1991,Baden-Wuerttemberg,4th Quintile,Yes,0.63185,277,376,0.58304,0.68067
1991,Baden-Wuerttemberg,4th Quintile,No,0.20348,99,376,0.16273,0.24422
1991,Baden-Wuerttemberg,5th Quintile,Yes,0.60715,240,355,0.55627,0.65803
1991,Baden-Wuerttemberg,5th Quintile,No,0.28304,115,355,0.23611,0.32996
1991,Bavaria,1st Quintile,Yes,0.60262,183,248,0.54159,0.66365
1991,Bavaria,1st Quintile,No,0.16965,65,248,0.12285,0.21646
1991,Bavaria,2nd Quintile,Yes,0.58589,198,283,0.52840,0.64338
1991,Bavaria,2nd Quintile,No,0.18229,85,283,0.13723,0.22735
1991,Bavaria,3rd Quintile,Yes,0.56608,229,348,0.51394,0.61823
1991,Bavaria,3rd Quintile,No,0.24587,119,348,0.20056,0.29118
1991,Bavaria,4th Quintile,Yes,0.60490,255,363,0.55454,0.65526
1991,Bavaria,4th Quintile,No,0.23800,108,363,0.19413,0.28187
1991,Bavaria,5th Quintile,Yes,0.64031,232,346,0.58967,0.69095
1991,Bavaria,5th Quintile,No,0.26468,114,346,0.21813,0.31124
1991,Berlin,1st Quintile,Yes,0.48636,47,47,0.34192,0.63080
1991,Berlin,2nd Quintile,Yes,0.52403,31,31,0.34531,0.70274
1991,Berlin,3rd Quintile,Yes,0.64520,51,51,0.51258,0.77782
1991,Berlin,4th Quintile,Yes,0.67029,53,53,0.54251,0.79806
1991,Berlin,5th Quintile,Yes,0.73644,52,52,0.61552,0.85735
1992,Schleswig-Holstein,2nd Quintile,Yes,0.44551,44,44,0.29695,0.59406
1992,Schleswig-Holstein,3rd Quintile,Yes,0.59852,42,42,0.44848,0.74857
1992,Schleswig-Holstein,4th Quintile,Yes,0.63301,40,40,0.48174,0.78428
1992,Schleswig-Holstein,5th Quintile,Yes,0.60670,39,39,0.45139,0.76202
1992,Hamburg,4th Quintile,Yes,0.70088,33,33,0.54224,0.85953
1992,Lower Saxony,1st Quintile,Yes,0.57067,87,87,0.46606,0.67529
1992,Lower Saxony,2nd Quintile,Yes,0.55656,104,147,0.47597,0.63714
1992,Lower Saxony,2nd Quintile,No,0.20838,43,147,0.14250,0.27426
1992,Lower Saxony,3rd Quintile,Yes,0.55027,140,199,0.48098,0.61957
1992,Lower Saxony,3rd Quintile,No,0.24220,59,199,0.18252,0.30187
1992,Lower Saxony,4th Quintile,Yes,0.61970,192,265,0.56114,0.67826
1992,Lower Saxony,4th Quintile,No,0.25538,73,265,0.20278,0.30799
1992,Lower Saxony,5th Quintile,Yes,0.66208,169,226,0.60028,0.72389
1992,Lower Saxony,5th Quintile,No,0.21441,57,226,0.16078,0.26804
1992,North Rhine-Westphalia,1st Quintile,Yes,0.46746,207,336,0.41403,0.52089
1992,North Rhine-Westphalia,1st Quintile,No,0.24954,129,336,0.20320,0.29588
1992,North Rhine-Westphalia,2nd Quintile,Yes,0.52411,340,521,0.48118,0.56703
1992,North Rhine-Westphalia,2nd Quintile,No,0.23477,181,521,0.19834,0.27120
1992,North Rhine-Westphalia,3rd Quintile,Yes,0.50022,341,539,0.45797,0.54247
1992,North Rhine-Westphalia,3rd Quintile,No,0.28884,198,539,0.25054,0.32714
1992,North Rhine-Westphalia,4th Quintile,Yes,0.59775,335,503,0.55485,0.64065
1992,North Rhine-Westphalia,4th Quintile,No,0.25957,168,503,0.22122,0.29792
1992,North Rhine-Westphalia,5th Quintile,Yes,0.59396,383,580,0.55396,0.63397
1992,North Rhine-Westphalia,5th Quintile,No,0.28348,197,580,0.24677,0.32019
1992,Hesse,1st Quintile,Yes,0.64948,86,125,0.56550,0.73347
1992,Hesse,1st Quintile,No,0.17715,39,125,0.10995,0.24435
1992,Hesse,2nd Quintile,Yes,0.53015,93,142,0.44777,0.61253
1992,Hesse,2nd Quintile,No,0.24462,49,142,0.17367,0.31557
1992,Hesse,3rd Quintile,Yes,0.59124,143,214,0.52522,0.65727
1992,Hesse,3rd Quintile,No,0.20587,71,214,0.15157,0.26017
1992,Hesse,4th Quintile,Yes,0.61753,144,210,0.55165,0.68342
1992,Hesse,4th Quintile,No,0.24501,66,210,0.18670,0.30332
1992,Hesse,5th Quintile,Yes,0.65186,174,255,0.59328,0.71045
1992,Hesse,5th Quintile,No,0.27246,81,255,0.21770,0.32721
1992,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.63893,69,69,0.52477,0.75309
1992,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.48534,75,117,0.39439,0.57629
1992,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.23655,42,117,0.15922,0.31389
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.59100,100,153,0.51283,0.66916
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.26936,53,153,0.19883,0.33988
1992,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.59976,109,159,0.52337,0.67616
1992,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.28048,50,159,0.21043,0.35053
1992,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.57853,88,134,0.49460,0.66245
1992,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.30851,46,134,0.23001,0.38701
1992,Baden-Wuerttemberg,1st Quintile,Yes,0.50807,117,182,0.43524,0.58091
1992,Baden-Wuerttemberg,1st Quintile,No,0.23718,65,182,0.17521,0.29915
1992,Baden-Wuerttemberg,2nd Quintile,Yes,0.52174,218,324,0.46726,0.57621
1992,Baden-Wuerttemberg,2nd Quintile,No,0.19066,106,324,0.14782,0.23350
1992,Baden-Wuerttemberg,3rd Quintile,Yes,0.49228,222,344,0.43937,0.54518
1992,Baden-Wuerttemberg,3rd Quintile,No,0.26107,122,344,0.21458,0.30755
1992,Baden-Wuerttemberg,4th Quintile,Yes,0.58347,312,459,0.53832,0.62862
1992,Baden-Wuerttemberg,4th Quintile,No,0.26005,147,459,0.21988,0.30023
1992,Baden-Wuerttemberg,5th Quintile,Yes,0.65725,309,431,0.61239,0.70211
1992,Baden-Wuerttemberg,5th Quintile,No,0.21903,122,431,0.17993,0.25812
1992,Bavaria,1st Quintile,Yes,0.56846,125,179,0.49570,0.64123
1992,Bavaria,1st Quintile,No,0.20920,54,179,0.14945,0.26895
1992,Bavaria,2nd Quintile,Yes,0.50570,146,226,0.44037,0.57103
1992,Bavaria,2nd Quintile,No,0.23824,80,226,0.18257,0.29390
1992,Bavaria,3rd Quintile,Yes,0.56759,216,324,0.51356,0.62162
1992,Bavaria,3rd Quintile,No,0.22433,108,324,0.17884,0.26983
1992,Bavaria,4th Quintile,Yes,0.54562,307,480,0.50103,0.59021
1992,Bavaria,4th Quintile,No,0.27384,173,480,0.23390,0.31377
1992,Bavaria,5th Quintile,Yes,0.66081,291,409,0.61487,0.70675
1992,Bavaria,5th Quintile,No,0.23258,118,409,0.19158,0.27357
1992,Berlin,1st Quintile,Yes,0.56987,98,133,0.48541,0.65433
1992,Berlin,1st Quintile,No,0.21629,35,133,0.14606,0.28653
1992,Berlin,2nd Quintile,Yes,0.47335,77,114,0.38129,0.56541
1992,Berlin,2nd Quintile,No,0.23614,37,114,0.15783,0.31445
1992,Berlin,3rd Quintile,Yes,0.64108,91,123,0.55596,0.72620
1992,Berlin,3rd Quintile,No,0.20640,32,123,0.13458,0.27822
1992,Berlin,4th Quintile,Yes,0.61385,76,110,0.52245,0.70525
1992,Berlin,4th Quintile,No,0.22947,34,110,0.15053,0.30841
1992,Berlin,5th Quintile,Yes,0.68579,79,79,0.58277,0.78881
1992,Brandenburg,1st Quintile,Yes,0.55557,190,278,0.49705,0.61409
1992,Brandenburg,1st Quintile,No,0.25420,88,278,0.20293,0.30548
1992,Brandenburg,2nd Quintile,Yes,0.51383,131,191,0.44276,0.58490
1992,Brandenburg,2nd Quintile,No,0.22708,60,191,0.16751,0.28665
1992,Brandenburg,3rd Quintile,Yes,0.64953,78,109,0.55955,0.73952
1992,Brandenburg,3rd Quintile,No,0.23145,31,109,0.15190,0.31099
1992,Brandenburg,4th Quintile,Yes,0.69420,38,38,0.54573,0.84266
1992,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.56533,107,160,0.48828,0.64239
1992,Mecklenburg-Western Pomerania,1st Quintile,No,0.24557,53,160,0.17866,0.31247
1992,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.46606,69,103,0.36925,0.56287
1992,Mecklenburg-Western Pomerania,2nd Quintile,No,0.23846,34,103,0.15576,0.32117
1992,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.50866,58,91,0.40537,0.61194
1992,Mecklenburg-Western Pomerania,3rd Quintile,No,0.29985,33,91,0.20519,0.39451
1992,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.72862,38,38,0.58534,0.87190
1992,Saxony,1st Quintile,Yes,0.59065,346,507,0.54780,0.63349
1992,Saxony,1st Quintile,No,0.20341,161,507,0.16833,0.23848
1992,Saxony,2nd Quintile,Yes,0.49776,205,332,0.44389,0.55162
1992,Saxony,2nd Quintile,No,0.28567,127,332,0.23700,0.33433
1992,Saxony,3rd Quintile,Yes,0.56207,123,186,0.49058,0.63357
1992,Saxony,3rd Quintile,No,0.27853,63,186,0.21393,0.34313
1992,Saxony,4th Quintile,Yes,0.59947,55,55,0.46877,0.73017
1992,Saxony-Anhalt,1st Quintile,Yes,0.55864,175,274,0.49974,0.61754
1992,Saxony-Anhalt,1st Quintile,No,0.29023,99,274,0.23639,0.34407
1992,Saxony-Anhalt,2nd Quintile,Yes,0.53617,177,283,0.47796,0.59437
1992,Saxony-Anhalt,2nd Quintile,No,0.28505,106,283,0.23236,0.33774
1992,Saxony-Anhalt,3rd Quintile,Yes,0.49491,85,140,0.41179,0.57803
1992,Saxony-Anhalt,3rd Quintile,No,0.35234,55,140,0.27293,0.43176
1992,Saxony-Anhalt,4th Quintile,Yes,0.59578,37,37,0.43548,0.75609
1992,Thuringa,1st Quintile,Yes,0.56637,199,297,0.50992,0.62283
1992,Thuringa,1st Quintile,No,0.21985,98,297,0.17267,0.26703
1992,Thuringa,2nd Quintile,Yes,0.52254,149,230,0.45784,0.58723
1992,Thuringa,2nd Quintile,No,0.25677,81,230,0.20019,0.31335
1992,Thuringa,3rd Quintile,Yes,0.58902,78,78,0.47912,0.69891
1994,Schleswig-Holstein,1st Quintile,Yes,0.53535,41,41,0.38079,0.68991
1994,Schleswig-Holstein,2nd Quintile,Yes,0.67080,32,32,0.50537,0.83622
1994,Schleswig-Holstein,3rd Quintile,Yes,0.54884,47,47,0.40503,0.69264
1994,Schleswig-Holstein,4th Quintile,Yes,0.63820,45,45,0.49621,0.78018
1994,Schleswig-Holstein,5th Quintile,Yes,0.85460,45,45,0.75044,0.95876
1994,Hamburg,4th Quintile,Yes,0.74773,31,31,0.59232,0.90315
1994,Lower Saxony,1st Quintile,Yes,0.62352,134,177,0.55194,0.69510
1994,Lower Saxony,1st Quintile,No,0.13636,43,177,0.08566,0.18706
1994,Lower Saxony,2nd Quintile,Yes,0.63268,114,154,0.55630,0.70907
1994,Lower Saxony,2nd Quintile,No,0.15553,40,154,0.09810,0.21296
1994,Lower Saxony,3rd Quintile,Yes,0.61599,137,186,0.54591,0.68608
1994,Lower Saxony,3rd Quintile,No,0.20596,49,186,0.14768,0.26423
1994,Lower Saxony,4th Quintile,Yes,0.58778,162,228,0.52374,0.65181
1994,Lower Saxony,4th Quintile,No,0.24375,66,228,0.18790,0.29961
1994,Lower Saxony,5th Quintile,Yes,0.74396,171,217,0.68575,0.80216
1994,Lower Saxony,5th Quintile,No,0.15476,46,217,0.10652,0.20299
1994,North Rhine-Westphalia,1st Quintile,Yes,0.55434,323,458,0.50877,0.59991
1994,North Rhine-Westphalia,1st Quintile,No,0.18468,135,458,0.14910,0.22026
1994,North Rhine-Westphalia,2nd Quintile,Yes,0.55176,338,485,0.50745,0.59606
1994,North Rhine-Westphalia,2nd Quintile,No,0.20817,147,485,0.17200,0.24435
1994,North Rhine-Westphalia,3rd Quintile,Yes,0.60038,328,465,0.55581,0.64495
1994,North Rhine-Westphalia,3rd Quintile,No,0.21343,137,465,0.17614,0.25071
1994,North Rhine-Westphalia,4th Quintile,Yes,0.61498,368,500,0.57228,0.65767
1994,North Rhine-Westphalia,4th Quintile,No,0.22068,132,500,0.18429,0.25707
1994,North Rhine-Westphalia,5th Quintile,Yes,0.65782,378,526,0.61724,0.69841
1994,North Rhine-Westphalia,5th Quintile,No,0.22602,148,526,0.19024,0.26180
1994,Hesse,1st Quintile,Yes,0.57876,94,136,0.49547,0.66205
1994,Hesse,1st Quintile,No,0.21954,42,136,0.14972,0.28937
1994,Hesse,2nd Quintile,Yes,0.69092,115,152,0.61721,0.76462
1994,Hesse,2nd Quintile,No,0.14651,37,152,0.09011,0.20291
1994,Hesse,3rd Quintile,Yes,0.63696,143,201,0.57031,0.70360
1994,Hesse,3rd Quintile,No,0.20052,58,201,0.14503,0.25602
1994,Hesse,4th Quintile,Yes,0.65690,137,171,0.58553,0.72826
1994,Hesse,4th Quintile,No,0.14769,34,171,0.09436,0.20103
1994,Hesse,5th Quintile,Yes,0.78085,210,254,0.72987,0.83182
1994,Hesse,5th Quintile,No,0.13672,44,254,0.09439,0.17905
1994,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.54140,84,116,0.45032,0.63247
