year,bula_h,migback,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Berlin,Direct migration background,No,0.34507,58,153,0.26949,0.42064
2019,Berlin,Indirect migration background,Yes,0.64318,42,42,0.49654,0.78982
2019,Brandenburg,No migration background,Yes,0.73362,741,1007,0.70630,0.76094
2019,Brandenburg,No migration background,No,0.26638,266,1007,0.23906,0.29370
2019,Brandenburg,Direct migration background,Yes,0.73776,47,79,0.64014,0.83537
2019,Brandenburg,Direct migration background,No,0.26224,32,79,0.16463,0.35986
2019,Mecklenburg-Western Pomerania,No migration background,Yes,0.77624,437,578,0.74223,0.81025
2019,Mecklenburg-Western Pomerania,No migration background,No,0.22376,141,578,0.18975,0.25777
2019,Saxony,No migration background,Yes,0.73349,1078,1526,0.71130,0.75568
2019,Saxony,No migration background,No,0.26651,448,1526,0.24432,0.28870
2019,Saxony,Direct migration background,Yes,0.77529,49,49,0.65722,0.89337
2019,Saxony-Anhalt,No migration background,Yes,0.75444,618,824,0.72504,0.78385
2019,Saxony-Anhalt,No migration background,No,0.24556,206,824,0.21615,0.27496
2019,Saxony-Anhalt,Direct migration background,Yes,0.79775,32,32,0.65635,0.93915
2019,Thuringa,No migration background,Yes,0.74945,629,848,0.72027,0.77864
2019,Thuringa,No migration background,No,0.25055,219,848,0.22136,0.27973
2020,Schleswig-Holstein,No migration background,Yes,0.74022,511,710,0.70794,0.77250
2020,Schleswig-Holstein,No migration background,No,0.25978,199,710,0.22750,0.29206
2020,Schleswig-Holstein,Direct migration background,Yes,0.60083,160,272,0.54252,0.65914
2020,Schleswig-Holstein,Direct migration background,No,0.39917,112,272,0.34086,0.45748
2020,Hamburg,No migration background,Yes,0.71473,249,347,0.66716,0.76231
2020,Hamburg,No migration background,No,0.28527,98,347,0.23769,0.33284
2020,Hamburg,Direct migration background,Yes,0.73200,115,177,0.66657,0.79744
2020,Hamburg,Direct migration background,No,0.26800,62,177,0.20256,0.33343
2020,Hamburg,Indirect migration background,Yes,0.56389,31,31,0.38643,0.74135
2020,Lower Saxony,No migration background,Yes,0.71106,1237,1811,0.69018,0.73195
2020,Lower Saxony,No migration background,No,0.28894,574,1811,0.26805,0.30982
2020,Lower Saxony,Direct migration background,Yes,0.69466,463,846,0.66360,0.72571
2020,Lower Saxony,Direct migration background,No,0.30534,383,846,0.27429,0.33640
2020,Lower Saxony,Indirect migration background,Yes,0.48317,66,130,0.39694,0.56941
2020,Lower Saxony,Indirect migration background,No,0.51683,64,130,0.43059,0.60306
2020,Bremen,No migration background,Yes,0.80968,106,137,0.74371,0.87566
2020,Bremen,No migration background,No,0.19032,31,137,0.12434,0.25629
2020,Bremen,Direct migration background,Yes,0.48847,52,117,0.39750,0.57943
2020,Bremen,Direct migration background,No,0.51153,65,117,0.42057,0.60250
2020,North Rhine-Westphalia,No migration background,Yes,0.69853,2442,3496,0.68331,0.71374
2020,North Rhine-Westphalia,No migration background,No,0.30147,1054,3496,0.28626,0.31669
2020,North Rhine-Westphalia,Direct migration background,Yes,0.59720,1214,2190,0.57666,0.61775
2020,North Rhine-Westphalia,Direct migration background,No,0.40280,976,2190,0.38225,0.42334
2020,North Rhine-Westphalia,Indirect migration background,Yes,0.58602,266,445,0.54021,0.63184
2020,North Rhine-Westphalia,Indirect migration background,No,0.41398,179,445,0.36816,0.45979
2020,Hesse,No migration background,Yes,0.69486,831,1183,0.66860,0.72111
2020,Hesse,No migration background,No,0.30514,352,1183,0.27889,0.33140
2020,Hesse,Direct migration background,Yes,0.60642,354,723,0.57078,0.64205
2020,Hesse,Direct migration background,No,0.39358,369,723,0.35795,0.42922
2020,Hesse,Indirect migration background,Yes,0.46062,72,122,0.37181,0.54943
2020,Hesse,Indirect migration background,No,0.53938,50,122,0.45057,0.62819
2020,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.75502,682,932,0.72739,0.78264
2020,"Rhineland-Palatinate, Saarland",No migration background,No,0.24498,250,932,0.21736,0.27261
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.57739,259,496,0.53387,0.62090
2020,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.42261,237,496,0.37910,0.46613
2020,"Rhineland-Palatinate, Saarland",Indirect migration background,Yes,0.60871,55,89,0.50674,0.71068
2020,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.39129,34,89,0.28932,0.49326
2020,Baden-Wuerttemberg,No migration background,Yes,0.68427,1300,1901,0.66337,0.70517
2020,Baden-Wuerttemberg,No migration background,No,0.31573,601,1901,0.29483,0.33663
2020,Baden-Wuerttemberg,Direct migration background,Yes,0.62757,613,1040,0.59817,0.65696
2020,Baden-Wuerttemberg,Direct migration background,No,0.37243,427,1040,0.34304,0.40183
2020,Baden-Wuerttemberg,Indirect migration background,Yes,0.59963,118,211,0.53336,0.66590
2020,Baden-Wuerttemberg,Indirect migration background,No,0.40037,93,211,0.33410,0.46664
2020,Bavaria,No migration background,Yes,0.66251,1888,2779,0.64493,0.68010
2020,Bavaria,No migration background,No,0.33749,891,2779,0.31990,0.35507
2020,Bavaria,Direct migration background,Yes,0.58351,752,1288,0.55657,0.61044
2020,Bavaria,Direct migration background,No,0.41649,536,1288,0.38956,0.44343
2020,Bavaria,Indirect migration background,Yes,0.68658,178,259,0.62998,0.74319
2020,Bavaria,Indirect migration background,No,0.31342,81,259,0.25681,0.37002
2020,Berlin,No migration background,Yes,0.73373,545,761,0.70230,0.76515
2020,Berlin,No migration background,No,0.26627,216,761,0.23485,0.29770
2020,Berlin,Direct migration background,Yes,0.59167,237,439,0.54564,0.63770
2020,Berlin,Direct migration background,No,0.40833,202,439,0.36230,0.45436
2020,Berlin,Indirect migration background,Yes,0.53436,37,37,0.37141,0.69731
2020,Brandenburg,No migration background,Yes,0.73405,676,926,0.70557,0.76252
2020,Brandenburg,No migration background,No,0.26595,250,926,0.23748,0.29443
2020,Brandenburg,Direct migration background,Yes,0.72086,98,194,0.65758,0.78415
2020,Brandenburg,Direct migration background,No,0.27914,96,194,0.21585,0.34242
2020,Mecklenburg-Western Pomerania,No migration background,Yes,0.72356,328,452,0.68228,0.76484
2020,Mecklenburg-Western Pomerania,No migration background,No,0.27644,124,452,0.23516,0.31772
2020,Mecklenburg-Western Pomerania,Direct migration background,Yes,0.74443,47,47,0.61838,0.87048
2020,Saxony,No migration background,Yes,0.71777,974,1408,0.69426,0.74129
2020,Saxony,No migration background,No,0.28223,434,1408,0.25871,0.30574
2020,Saxony,Direct migration background,Yes,0.55981,80,192,0.48941,0.63022
2020,Saxony,Direct migration background,No,0.44019,112,192,0.36978,0.51059
2020,Saxony-Anhalt,No migration background,Yes,0.69936,548,794,0.66744,0.73127
2020,Saxony-Anhalt,No migration background,No,0.30064,246,794,0.26873,0.33256
2020,Saxony-Anhalt,Direct migration background,Yes,0.42698,57,134,0.34292,0.51105
2020,Saxony-Anhalt,Direct migration background,No,0.57302,77,134,0.48895,0.65708
2020,Thuringa,No migration background,Yes,0.66394,557,791,0.63100,0.69688
2020,Thuringa,No migration background,No,0.33606,234,791,0.30312,0.36900
2020,Thuringa,Direct migration background,Yes,0.36113,77,162,0.28693,0.43532
2020,Thuringa,Direct migration background,No,0.63887,85,162,0.56468,0.71307
2021,Schleswig-Holstein,No migration background,Yes,0.69650,394,567,0.65862,0.73437
2021,Schleswig-Holstein,No migration background,No,0.30350,173,567,0.26563,0.34138
2021,Schleswig-Holstein,Direct migration background,Yes,0.77523,69,106,0.69539,0.85508
2021,Schleswig-Holstein,Direct migration background,No,0.22477,37,106,0.14492,0.30461
2021,Hamburg,No migration background,Yes,0.79962,235,278,0.75248,0.84676
2021,Hamburg,No migration background,No,0.20038,43,278,0.15324,0.24752
2021,Hamburg,Direct migration background,Yes,0.81469,61,61,0.71638,0.91301
2021,Lower Saxony,No migration background,Yes,0.77005,997,1325,0.74739,0.79272
2021,Lower Saxony,No migration background,No,0.22995,328,1325,0.20728,0.25261
2021,Lower Saxony,Direct migration background,Yes,0.58336,156,264,0.52378,0.64295
2021,Lower Saxony,Direct migration background,No,0.41664,108,264,0.35705,0.47622
2021,Lower Saxony,Indirect migration background,Yes,0.69256,52,52,0.56592,0.81921
2021,Bremen,No migration background,Yes,0.80705,68,68,0.71255,0.90154
2021,North Rhine-Westphalia,No migration background,Yes,0.73142,1889,2502,0.71404,0.74879
2021,North Rhine-Westphalia,No migration background,No,0.26858,613,2502,0.25121,0.28596
2021,North Rhine-Westphalia,Direct migration background,Yes,0.64375,540,817,0.61089,0.67661
2021,North Rhine-Westphalia,Direct migration background,No,0.35625,277,817,0.32339,0.38911
2021,North Rhine-Westphalia,Indirect migration background,Yes,0.67444,173,250,0.61624,0.73265
2021,North Rhine-Westphalia,Indirect migration background,No,0.32556,77,250,0.26735,0.38376
2021,Hesse,No migration background,Yes,0.74996,593,793,0.71980,0.78012
2021,Hesse,No migration background,No,0.25004,200,793,0.21988,0.28020
2021,Hesse,Direct migration background,Yes,0.71671,140,221,0.65717,0.77625
2021,Hesse,Direct migration background,No,0.28329,81,221,0.22375,0.34283
2021,Hesse,Indirect migration background,Yes,0.42855,39,39,0.27121,0.58590
2021,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.77809,477,628,0.74556,0.81061
2021,"Rhineland-Palatinate, Saarland",No migration background,No,0.22191,151,628,0.18939,0.25444
2021,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.73393,119,190,0.67093,0.79693
2021,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.26607,71,190,0.20307,0.32907
2021,"Rhineland-Palatinate, Saarland",Indirect migration background,Yes,0.79394,38,38,0.66361,0.92427
2021,Baden-Wuerttemberg,No migration background,Yes,0.71045,964,1376,0.68648,0.73442
2021,Baden-Wuerttemberg,No migration background,No,0.28955,412,1376,0.26558,0.31352
2021,Baden-Wuerttemberg,Direct migration background,Yes,0.70454,298,437,0.66172,0.74737
2021,Baden-Wuerttemberg,Direct migration background,No,0.29546,139,437,0.25263,0.33828
2021,Baden-Wuerttemberg,Indirect migration background,Yes,0.70806,92,146,0.63406,0.78206
2021,Baden-Wuerttemberg,Indirect migration background,No,0.29194,54,146,0.21794,0.36594
2021,Bavaria,No migration background,Yes,0.71132,1455,1986,0.69139,0.73126
2021,Bavaria,No migration background,No,0.28868,531,1986,0.26874,0.30861
2021,Bavaria,Direct migration background,Yes,0.63054,323,525,0.58922,0.67187
2021,Bavaria,Direct migration background,No,0.36946,202,525,0.32813,0.41078
2021,Bavaria,Indirect migration background,Yes,0.68038,107,161,0.60812,0.75264
2021,Bavaria,Indirect migration background,No,0.31962,54,161,0.24736,0.39188
2021,Berlin,No migration background,Yes,0.79780,439,569,0.76477,0.83083
2021,Berlin,No migration background,No,0.20220,130,569,0.16917,0.23523
2021,Berlin,Direct migration background,Yes,0.69916,108,166,0.62918,0.76914
2021,Berlin,Direct migration background,No,0.30084,58,166,0.23086,0.37082
2021,Berlin,Indirect migration background,Yes,0.75620,33,33,0.60743,0.90497
2021,Brandenburg,No migration background,Yes,0.73533,459,596,0.69988,0.77078
2021,Brandenburg,No migration background,No,0.26467,137,596,0.22922,0.30012
2021,Mecklenburg-Western Pomerania,No migration background,Yes,0.77064,280,372,0.72786,0.81342
2021,Mecklenburg-Western Pomerania,No migration background,No,0.22936,92,372,0.18658,0.27214
2021,Saxony,No migration background,Yes,0.71172,741,1021,0.68392,0.73952
2021,Saxony,No migration background,No,0.28828,280,1021,0.26048,0.31608
2021,Saxony,Direct migration background,Yes,0.47888,46,46,0.33292,0.62484
2021,Saxony-Anhalt,No migration background,Yes,0.70199,372,513,0.66237,0.74160
2021,Saxony-Anhalt,No migration background,No,0.29801,141,513,0.25840,0.33763
2021,Thuringa,No migration background,Yes,0.73328,406,537,0.69584,0.77072
2021,Thuringa,No migration background,No,0.26672,131,537,0.22928,0.30416
2021,Thuringa,Direct migration background,Yes,0.54600,37,37,0.38336,0.70864
2022,Schleswig-Holstein,No migration background,Yes,0.69856,498,675,0.66392,0.73321
2022,Schleswig-Holstein,No migration background,No,0.30144,177,675,0.26679,0.33608
2022,Schleswig-Holstein,Direct migration background,Yes,0.72200,149,223,0.66307,0.78094
2022,Schleswig-Holstein,Direct migration background,No,0.27800,74,223,0.21906,0.33693
2022,Schleswig-Holstein,Indirect migration background,Yes,0.77566,37,37,0.63939,0.91193
2022,Hamburg,No migration background,Yes,0.75067,248,325,0.70356,0.79778
2022,Hamburg,No migration background,No,0.24933,77,325,0.20222,0.29644
2022,Hamburg,Direct migration background,Yes,0.61002,148,229,0.54671,0.67333
2022,Hamburg,Direct migration background,No,0.38998,81,229,0.32667,0.45329
2022,Lower Saxony,No migration background,Yes,0.70332,1067,1484,0.68007,0.72657
2022,Lower Saxony,No migration background,No,0.29668,417,1484,0.27343,0.31993
2022,Lower Saxony,Direct migration background,Yes,0.57944,390,647,0.54137,0.61751
2022,Lower Saxony,Direct migration background,No,0.42056,257,647,0.38249,0.45863
2022,Lower Saxony,Indirect migration background,Yes,0.68590,63,98,0.59353,0.77827
2022,Lower Saxony,Indirect migration background,No,0.31410,35,98,0.22173,0.40647
2022,Bremen,No migration background,Yes,0.70244,61,61,0.58675,0.81812
2022,Bremen,Direct migration background,Yes,0.71767,54,54,0.59648,0.83886
2022,North Rhine-Westphalia,No migration background,Yes,0.72518,2419,3312,0.70997,0.74039
2022,North Rhine-Westphalia,No migration background,No,0.27482,893,3312,0.25961,0.29003
2022,North Rhine-Westphalia,Direct migration background,Yes,0.65203,1245,1938,0.63081,0.67324
2022,North Rhine-Westphalia,Direct migration background,No,0.34797,693,1938,0.32676,0.36919
2022,North Rhine-Westphalia,Indirect migration background,Yes,0.68672,242,354,0.63833,0.73510
2022,North Rhine-Westphalia,Indirect migration background,No,0.31328,112,354,0.26490,0.36167
2022,Hesse,No migration background,Yes,0.72978,698,964,0.70173,0.75783
2022,Hesse,No migration background,No,0.27022,266,964,0.24217,0.29827
2022,Hesse,Direct migration background,Yes,0.63875,403,639,0.60147,0.67602
2022,Hesse,Direct migration background,No,0.36125,236,639,0.32398,0.39853
2022,Hesse,Indirect migration background,Yes,0.46369,52,52,0.32682,0.60055
2022,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.72898,520,735,0.69682,0.76114
2022,"Rhineland-Palatinate, Saarland",No migration background,No,0.27102,215,735,0.23886,0.30318
2022,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.61320,247,397,0.56523,0.66117
2022,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.38680,150,397,0.33883,0.43477
2022,"Rhineland-Palatinate, Saarland",Indirect migration background,Yes,0.69597,64,64,0.58238,0.80956
2022,Baden-Wuerttemberg,No migration background,Yes,0.68361,1129,1701,0.66151,0.70572
2022,Baden-Wuerttemberg,No migration background,No,0.31639,572,1701,0.29428,0.33849
2022,Baden-Wuerttemberg,Direct migration background,Yes,0.67205,641,1099,0.64428,0.69982
2022,Baden-Wuerttemberg,Direct migration background,No,0.32795,458,1099,0.30018,0.35572
2022,Baden-Wuerttemberg,Indirect migration background,Yes,0.51035,120,205,0.44175,0.57894
2022,Baden-Wuerttemberg,Indirect migration background,No,0.48965,85,205,0.42106,0.55825
2022,Bavaria,No migration background,Yes,0.68323,1737,2554,0.66519,0.70128
2022,Bavaria,No migration background,No,0.31677,817,2554,0.29872,0.33481
2022,Bavaria,Direct migration background,Yes,0.61354,721,1207,0.58605,0.64102
2022,Bavaria,Direct migration background,No,0.38646,486,1207,0.35898,0.41395
2022,Bavaria,Indirect migration background,Yes,0.58411,150,241,0.52175,0.64647
2022,Bavaria,Indirect migration background,No,0.41589,91,241,0.35353,0.47825
2022,Berlin,No migration background,Yes,0.76225,505,691,0.73049,0.79402
2022,Berlin,No migration background,No,0.23775,186,691,0.20598,0.26951
2022,Berlin,Direct migration background,Yes,0.69736,432,673,0.66262,0.73209
2022,Berlin,Direct migration background,No,0.30264,241,673,0.26791,0.33738
2022,Berlin,Indirect migration background,Yes,0.62877,56,56,0.50108,0.75646
2022,Brandenburg,No migration background,Yes,0.67519,525,761,0.64189,0.70848
2022,Brandenburg,No migration background,No,0.32481,236,761,0.29152,0.35811
2022,Brandenburg,Direct migration background,Yes,0.64029,76,119,0.55370,0.72688
2022,Brandenburg,Direct migration background,No,0.35971,43,119,0.27312,0.44630
2022,Mecklenburg-Western Pomerania,No migration background,Yes,0.75372,305,419,0.71242,0.79503
2022,Mecklenburg-Western Pomerania,No migration background,No,0.24628,114,419,0.20497,0.28758
2022,Mecklenburg-Western Pomerania,Direct migration background,Yes,0.57195,42,75,0.45921,0.68468
2022,Mecklenburg-Western Pomerania,Direct migration background,No,0.42805,33,75,0.31532,0.54079
2022,Saxony,No migration background,Yes,0.67482,905,1343,0.64976,0.69988
2022,Saxony,No migration background,No,0.32518,438,1343,0.30012,0.35024
2022,Saxony,Direct migration background,Yes,0.35011,115,205,0.28465,0.41557
2022,Saxony,Direct migration background,No,0.64989,90,205,0.58443,0.71535
2022,Saxony-Anhalt,No migration background,Yes,0.70042,463,679,0.66594,0.73490
2022,Saxony-Anhalt,No migration background,No,0.29958,216,679,0.26510,0.33406
2022,Saxony-Anhalt,Direct migration background,Yes,0.42767,64,112,0.33563,0.51971
2022,Saxony-Anhalt,Direct migration background,No,0.57233,48,112,0.48029,0.66437
2022,Thuringa,No migration background,Yes,0.75181,447,618,0.71773,0.78590
2022,Thuringa,No migration background,No,0.24819,171,618,0.21410,0.28227
2022,Thuringa,Direct migration background,Yes,0.75383,107,159,0.68665,0.82100
2022,Thuringa,Direct migration background,No,0.24617,52,159,0.17900,0.31335
