year,age_gr,quintil_oecd,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,46-65 y.,1st Quintile,In the next 2 to 5 years,0.03050,69,429,0.01421,0.04679
2017,46-65 y.,2nd Quintile,As soon as possible,0.02220,45,84,-0.00950,0.05390
2017,46-65 y.,2nd Quintile,Next year,0.02953,39,84,-0.00689,0.06595
2018,17-29 y.,1st Quintile,As soon as possible,0.11966,291,1039,0.09992,0.13941
2018,17-29 y.,1st Quintile,Next year,0.11578,289,1039,0.09631,0.13524
2018,17-29 y.,1st Quintile,In the next 2 to 5 years,0.13618,373,1039,0.11532,0.15705
2018,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.02577,86,1039,0.01613,0.03541
2018,17-29 y.,2nd Quintile,As soon as possible,0.06580,74,292,0.03732,0.09429
2018,17-29 y.,2nd Quintile,Next year,0.07428,94,292,0.04415,0.10441
2018,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.08720,124,292,0.05479,0.11962
2018,17-29 y.,3rd Quintile,As soon as possible,0.01879,34,189,-0.00062,0.03820
2018,17-29 y.,3rd Quintile,Next year,0.05589,50,189,0.02305,0.08873
2018,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.10389,105,189,0.06027,0.14750
2018,17-29 y.,4th Quintile,Next year,0.05316,38,118,0.01251,0.09382
2018,17-29 y.,4th Quintile,In the next 2 to 5 years,0.10369,80,118,0.04845,0.15893
2018,17-29 y.,5th Quintile,Next year,0.06797,37,101,0.01864,0.11730
2018,17-29 y.,5th Quintile,In the next 2 to 5 years,0.08482,64,101,0.03021,0.13943
2018,30-45 y.,1st Quintile,As soon as possible,0.12935,511,1296,0.11107,0.14763
2018,30-45 y.,1st Quintile,Next year,0.12871,402,1296,0.11047,0.14694
2018,30-45 y.,1st Quintile,In the next 2 to 5 years,0.06097,310,1296,0.04793,0.07400
2018,30-45 y.,1st Quintile,"In the distant future, in more than five years",0.01951,73,1296,0.01197,0.02704
2018,30-45 y.,2nd Quintile,As soon as possible,0.03287,97,264,0.01132,0.05442
2018,30-45 y.,2nd Quintile,Next year,0.04391,90,264,0.01915,0.06867
2018,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.04459,77,264,0.01964,0.06953
2018,30-45 y.,3rd Quintile,As soon as possible,0.03396,40,149,0.00478,0.06315
2018,30-45 y.,3rd Quintile,Next year,0.03074,55,149,0.00293,0.05855
2018,30-45 y.,3rd Quintile,In the next 2 to 5 years,0.03084,54,149,0.00299,0.05869
2018,30-45 y.,4th Quintile,Next year,0.03316,42,77,-0.00709,0.07342
2018,30-45 y.,4th Quintile,In the next 2 to 5 years,0.02170,35,77,-0.01106,0.05446
2018,30-45 y.,5th Quintile,Next year,0.03364,41,41,-0.02224,0.08952
2018,46-65 y.,1st Quintile,As soon as possible,0.10554,286,530,0.07936,0.13173
2018,46-65 y.,1st Quintile,Next year,0.06728,162,530,0.04594,0.08863
2018,46-65 y.,1st Quintile,In the next 2 to 5 years,0.03595,82,530,0.02008,0.05181
2018,46-65 y.,2nd Quintile,As soon as possible,0.03945,67,98,0.00071,0.07819
2018,46-65 y.,2nd Quintile,Next year,0.01800,31,98,-0.00846,0.04446
2019,17-29 y.,1st Quintile,As soon as possible,0.10882,282,912,0.08860,0.12905
2019,17-29 y.,1st Quintile,Next year,0.10955,225,912,0.08927,0.12983
2019,17-29 y.,1st Quintile,In the next 2 to 5 years,0.13895,325,912,0.11648,0.16141
2019,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.03847,80,912,0.02598,0.05096
2019,17-29 y.,2nd Quintile,As soon as possible,0.06698,67,243,0.03548,0.09847
2019,17-29 y.,2nd Quintile,Next year,0.06548,73,243,0.03431,0.09665
2019,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.09816,103,243,0.06067,0.13565
2019,17-29 y.,3rd Quintile,As soon as possible,0.03804,31,149,0.00722,0.06886
2019,17-29 y.,3rd Quintile,Next year,0.04566,40,149,0.01203,0.07929
2019,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.07427,78,149,0.03203,0.11652
2019,17-29 y.,4th Quintile,Next year,0.05077,50,112,0.00993,0.09161
2019,17-29 y.,4th Quintile,In the next 2 to 5 years,0.10871,62,112,0.05081,0.16662
2019,17-29 y.,5th Quintile,In the next 2 to 5 years,0.10851,61,61,0.02981,0.18722
2019,30-45 y.,1st Quintile,As soon as possible,0.12640,492,1268,0.10810,0.14469
2019,30-45 y.,1st Quintile,Next year,0.11688,393,1268,0.09919,0.13457
2019,30-45 y.,1st Quintile,In the next 2 to 5 years,0.06979,320,1268,0.05576,0.08382
2019,30-45 y.,1st Quintile,"In the distant future, in more than five years",0.02216,63,1268,0.01406,0.03027
2019,30-45 y.,2nd Quintile,As soon as possible,0.03021,58,186,0.00554,0.05488
2019,30-45 y.,2nd Quintile,Next year,0.04409,72,186,0.01451,0.07367
2019,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.03319,56,186,0.00737,0.05900
2019,30-45 y.,3rd Quintile,Next year,0.04486,57,57,-0.00936,0.09907
2019,30-45 y.,4th Quintile,Next year,0.04821,46,46,-0.01438,0.11079
2019,46-65 y.,1st Quintile,As soon as possible,0.10607,281,530,0.07983,0.13231
2019,46-65 y.,1st Quintile,Next year,0.04698,168,530,0.02895,0.06501
2019,46-65 y.,1st Quintile,In the next 2 to 5 years,0.02190,81,530,0.00943,0.03437
2019,46-65 y.,2nd Quintile,As soon as possible,0.04099,66,66,-0.00721,0.08919
2020,17-29 y.,1st Quintile,As soon as possible,0.11094,263,811,0.08931,0.13257
2020,17-29 y.,1st Quintile,Next year,0.11829,205,811,0.09605,0.14053
2020,17-29 y.,1st Quintile,In the next 2 to 5 years,0.13677,272,811,0.11311,0.16044
2020,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.02071,71,811,0.01090,0.03052
2020,17-29 y.,2nd Quintile,As soon as possible,0.05898,56,239,0.02905,0.08891
2020,17-29 y.,2nd Quintile,Next year,0.09668,81,239,0.05913,0.13423
2020,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.12345,102,239,0.08166,0.16525
2020,17-29 y.,3rd Quintile,Next year,0.05366,45,124,0.01384,0.09349
2020,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.11322,79,124,0.05723,0.16922
2020,17-29 y.,4th Quintile,Next year,0.04696,38,105,0.00630,0.08762
2020,17-29 y.,4th Quintile,In the next 2 to 5 years,0.06528,67,105,0.01780,0.11275
2020,17-29 y.,5th Quintile,Next year,0.08843,42,110,0.03513,0.14173
2020,17-29 y.,5th Quintile,In the next 2 to 5 years,0.08144,68,110,0.03009,0.13278
2020,30-45 y.,1st Quintile,As soon as possible,0.13230,433,1092,0.11219,0.15240
2020,30-45 y.,1st Quintile,Next year,0.10775,295,1092,0.08935,0.12614
2020,30-45 y.,1st Quintile,In the next 2 to 5 years,0.06943,286,1092,0.05434,0.08451
2020,30-45 y.,1st Quintile,"In the distant future, in more than five years",0.03446,78,1092,0.02364,0.04529
2020,30-45 y.,2nd Quintile,As soon as possible,0.03301,60,177,0.00662,0.05941
2020,30-45 y.,2nd Quintile,Next year,0.03662,58,177,0.00887,0.06438
2020,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.03841,59,177,0.01002,0.06681
2020,30-45 y.,3rd Quintile,As soon as possible,0.02275,32,70,-0.01243,0.05793
2020,30-45 y.,3rd Quintile,Next year,0.03064,38,70,-0.01002,0.07131
2020,30-45 y.,5th Quintile,Next year,0.03002,35,35,-0.02734,0.08737
2020,46-65 y.,1st Quintile,As soon as possible,0.08955,288,524,0.06507,0.11402
2020,46-65 y.,1st Quintile,Next year,0.06816,151,524,0.04656,0.08976
2020,46-65 y.,1st Quintile,In the next 2 to 5 years,0.02576,85,524,0.01218,0.03934
2020,46-65 y.,2nd Quintile,As soon as possible,0.04147,56,56,-0.01122,0.09416
2021,17-29 y.,1st Quintile,As soon as possible,0.08816,135,526,0.06391,0.11242
2021,17-29 y.,1st Quintile,Next year,0.12789,162,526,0.09932,0.15646
2021,17-29 y.,1st Quintile,In the next 2 to 5 years,0.11149,177,526,0.08456,0.13841
2021,17-29 y.,1st Quintile,"In the distant future, in more than five years",0.02412,52,526,0.01099,0.03724
2021,17-29 y.,2nd Quintile,As soon as possible,0.06754,41,174,0.03015,0.10494
2021,17-29 y.,2nd Quintile,Next year,0.09612,64,174,0.05219,0.14004
2021,17-29 y.,2nd Quintile,In the next 2 to 5 years,0.09788,69,174,0.05360,0.14216
2021,17-29 y.,3rd Quintile,Next year,0.06749,34,81,0.01252,0.12246
2021,17-29 y.,3rd Quintile,In the next 2 to 5 years,0.11394,47,81,0.04431,0.18356
2021,17-29 y.,4th Quintile,Next year,0.05677,34,86,0.00757,0.10596
2021,17-29 y.,4th Quintile,In the next 2 to 5 years,0.09857,52,86,0.03520,0.16194
2021,17-29 y.,5th Quintile,In the next 2 to 5 years,0.08281,39,39,-0.00482,0.17043
2021,30-45 y.,1st Quintile,As soon as possible,0.11671,233,643,0.09187,0.14155
2021,30-45 y.,1st Quintile,Next year,0.10181,200,643,0.07842,0.12520
2021,30-45 y.,1st Quintile,In the next 2 to 5 years,0.07501,164,643,0.05463,0.09538
2021,30-45 y.,1st Quintile,"In the distant future, in more than five years",0.01987,46,643,0.00908,0.03067
2021,30-45 y.,2nd Quintile,As soon as possible,0.04065,72,177,0.01148,0.06983
2021,30-45 y.,2nd Quintile,Next year,0.05427,56,177,0.02080,0.08774
2021,30-45 y.,2nd Quintile,In the next 2 to 5 years,0.03184,49,177,0.00590,0.05777
2021,30-45 y.,3rd Quintile,Next year,0.05344,38,38,-0.01903,0.12592
2021,46-65 y.,1st Quintile,As soon as possible,0.06672,165,314,0.03908,0.09437
2021,46-65 y.,1st Quintile,Next year,0.06881,100,314,0.04077,0.09685
2021,46-65 y.,1st Quintile,In the next 2 to 5 years,0.02183,49,314,0.00564,0.03802
2021,46-65 y.,2nd Quintile,As soon as possible,0.02748,40,74,-0.01002,0.06497
2021,46-65 y.,2nd Quintile,Next year,0.03462,34,74,-0.00732,0.07655
