year,age_gr,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,66 and older,Upper Secondary Level,Intermediate School Degree,0.20791,441,2141,0.19071,0.22510
2009,66 and older,Upper Secondary Level,Other Degree,0.03155,63,2141,0.02414,0.03895
2009,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.44040,42,42,0.28844,0.59236
2009,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.54079,177,259,0.47998,0.60160
2009,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.28513,82,259,0.23004,0.34023
2009,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.13837,120,853,0.11519,0.16156
2009,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.15619,139,853,0.13181,0.18056
2009,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.13701,91,853,0.11392,0.16010
2009,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.53524,503,853,0.50175,0.56873
2010,17-29 y.,Primary Level,"Dropout, No School Degree",0.59246,73,73,0.47896,0.70596
2010,17-29 y.,Lower Secondary Level,Secondary School Degree,0.40492,370,816,0.37122,0.43862
2010,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.56654,403,816,0.53251,0.60056
2010,17-29 y.,Lower Secondary Level,Other Degree,0.02854,43,816,0.01711,0.03998
2010,17-29 y.,Upper Secondary Level,Secondary School Degree,0.17192,331,1600,0.15343,0.19041
2010,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.32558,670,1600,0.30261,0.34855
2010,17-29 y.,Upper Secondary Level,Technical School Degree,0.07459,79,1600,0.06171,0.08747
2010,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.31456,456,1600,0.29180,0.33732
2010,17-29 y.,Upper Secondary Level,Other Degree,0.01929,64,1600,0.01255,0.02603
2010,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.37551,110,251,0.31548,0.43553
2010,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.58292,141,251,0.52180,0.64404
2010,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.68106,226,226,0.62016,0.74196
2010,30-45 y.,Primary Level,"Dropout, No School Degree",0.81662,133,133,0.75060,0.88263
2010,30-45 y.,Lower Secondary Level,Secondary School Degree,0.55284,341,654,0.51470,0.59097
2010,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.19937,154,654,0.16872,0.23001
2010,30-45 y.,Lower Secondary Level,Other Degree,0.24780,159,654,0.21468,0.28091
2010,30-45 y.,Upper Secondary Level,Secondary School Degree,0.32604,1315,4307,0.31204,0.34004
2010,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.56281,2595,4307,0.54800,0.57763
2010,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.03614,131,4307,0.03056,0.04171
2010,30-45 y.,Upper Secondary Level,Other Degree,0.05992,266,4307,0.05283,0.06701
2010,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.28376,284,948,0.25504,0.31247
2010,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.58662,536,948,0.55525,0.61798
2010,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.10350,128,948,0.08410,0.12290
2010,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.12035,86,615,0.09461,0.14608
2010,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.45676,309,615,0.41736,0.49616
2010,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.17427,89,615,0.14426,0.20428
2010,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.21271,131,615,0.18034,0.24508
2010,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.05991,162,2249,0.05010,0.06972
2010,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.12466,213,2249,0.11101,0.13832
2010,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.69792,1654,2249,0.67894,0.71690
2010,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.10260,220,2249,0.09006,0.11515
2010,46-65 y.,Primary Level,"Dropout, No School Degree",0.87208,46,46,0.77449,0.96967
2010,46-65 y.,Lower Secondary Level,Secondary School Degree,0.59938,261,435,0.55327,0.64548
2010,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.09033,61,435,0.06336,0.11730
2010,46-65 y.,Lower Secondary Level,Other Degree,0.31029,113,435,0.26677,0.35382
2010,46-65 y.,Upper Secondary Level,Secondary School Degree,0.49903,1661,3540,0.48255,0.51550
2010,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.42645,1701,3540,0.41015,0.44274
2010,46-65 y.,Upper Secondary Level,Upper Secondary Degree,0.00863,39,3540,0.00558,0.01167
2010,46-65 y.,Upper Secondary Level,Other Degree,0.05396,139,3540,0.04652,0.06141
2010,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.26994,101,370,0.22464,0.31523
2010,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.46566,209,370,0.41477,0.51656
2010,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.14921,60,370,0.11286,0.18557
2010,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.26804,141,581,0.23199,0.30409
2010,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.47047,310,581,0.42984,0.51109
2010,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.07362,61,581,0.05237,0.09487
2010,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.13071,69,581,0.10327,0.15814
2010,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.17522,319,1850,0.15789,0.19255
2010,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.12090,203,1850,0.10604,0.13576
2010,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.60203,1235,1850,0.57972,0.62435
2010,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.07877,93,1850,0.06649,0.09105
2010,66 and older,Primary Level,"Dropout, No School Degree",0.99691,35,35,0.97827,1.01556
2010,66 and older,Lower Secondary Level,Secondary School Degree,0.83156,509,605,0.80172,0.86141
2010,66 and older,Lower Secondary Level,Intermediate School Degree,0.05715,35,605,0.03863,0.07566
2010,66 and older,Lower Secondary Level,Other Degree,0.11129,61,605,0.08621,0.13637
2010,66 and older,Upper Secondary Level,Secondary School Degree,0.73055,1528,2037,0.71128,0.74982
2010,66 and older,Upper Secondary Level,Intermediate School Degree,0.21266,448,2037,0.19488,0.23043
2010,66 and older,Upper Secondary Level,Other Degree,0.03574,61,2037,0.02767,0.04380
2010,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.44335,41,75,0.33016,0.55654
2010,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.35022,34,75,0.24152,0.45891
2010,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.47943,161,258,0.41836,0.54051
2010,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.32438,97,258,0.26715,0.38162
2010,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.14177,112,866,0.11852,0.16502
2010,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.15712,147,866,0.13286,0.18137
2010,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.13922,91,866,0.11615,0.16229
2010,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.51754,516,866,0.48424,0.55084
2011,17-29 y.,Primary Level,Other Degree,0.38418,32,100,0.28836,0.47999
2011,17-29 y.,Primary Level,"Dropout, No School Degree",0.61582,68,100,0.52001,0.71164
2011,17-29 y.,Lower Secondary Level,Secondary School Degree,0.39080,392,840,0.35778,0.42382
2011,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.58167,448,840,0.54829,0.61505
2011,17-29 y.,Upper Secondary Level,Secondary School Degree,0.16748,315,1659,0.14951,0.18546
2011,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.32419,630,1659,0.30166,0.34672
2011,17-29 y.,Upper Secondary Level,Technical School Degree,0.06263,104,1659,0.05096,0.07429
2011,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.34347,555,1659,0.32062,0.36633
2011,17-29 y.,Upper Secondary Level,Other Degree,0.01941,55,1659,0.01277,0.02605
2011,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.32707,105,259,0.26982,0.38431
2011,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.62489,154,259,0.56581,0.68397
2011,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.72482,238,238,0.66796,0.78168
2011,30-45 y.,Primary Level,"Dropout, No School Degree",0.84190,138,138,0.78081,0.90300
2011,30-45 y.,Lower Secondary Level,Secondary School Degree,0.50615,377,728,0.46981,0.54250
2011,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.26106,191,728,0.22914,0.29299
2011,30-45 y.,Lower Secondary Level,Other Degree,0.23279,160,728,0.20207,0.26351
2011,30-45 y.,Upper Secondary Level,Secondary School Degree,0.30974,1379,4661,0.29646,0.32301
2011,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.56834,2854,4661,0.55412,0.58256
2011,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.03656,147,4661,0.03117,0.04195
2011,30-45 y.,Upper Secondary Level,Other Degree,0.06601,281,4661,0.05888,0.07314
2011,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.28319,316,1057,0.25601,0.31036
2011,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.59234,609,1057,0.56270,0.62198
2011,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.10588,132,1057,0.08732,0.12443
2011,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.13950,90,631,0.11245,0.16656
2011,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.43393,314,631,0.39523,0.47263
2011,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.16640,101,631,0.13732,0.19549
2011,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.20897,126,631,0.17722,0.24072
2011,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.05885,171,2426,0.04949,0.06822
2011,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.11869,246,2426,0.10582,0.13156
2011,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.70346,1781,2426,0.68528,0.72164
2011,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.10593,228,2426,0.09368,0.11818
2011,46-65 y.,Primary Level,"Dropout, No School Degree",0.88683,74,74,0.81415,0.95950
2011,46-65 y.,Lower Secondary Level,Secondary School Degree,0.62669,389,630,0.58889,0.66449
2011,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.11207,100,630,0.08742,0.13673
2011,46-65 y.,Lower Secondary Level,Other Degree,0.26124,141,630,0.22690,0.29557
2011,46-65 y.,Upper Secondary Level,Secondary School Degree,0.47613,2134,4684,0.46182,0.49043
2011,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.43509,2238,4684,0.42089,0.44929
2011,46-65 y.,Upper Secondary Level,Upper Secondary Degree,0.00833,49,4684,0.00573,0.01094
2011,46-65 y.,Upper Secondary Level,Other Degree,0.06453,228,4684,0.05749,0.07157
2011,46-65 y.,Upper Secondary Level,"Dropout, No School Degree",0.00747,35,4684,0.00500,0.00994
2011,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.27242,153,525,0.23430,0.31054
2011,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.45525,282,525,0.41261,0.49789
2011,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.20658,90,525,0.17191,0.24124
2011,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.24903,166,722,0.21747,0.28060
2011,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.48184,383,722,0.44537,0.51831
2011,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.09300,80,722,0.07180,0.11420
2011,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.12584,93,722,0.10163,0.15005
2011,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.16333,375,2305,0.14824,0.17843
2011,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.12716,259,2305,0.11356,0.14077
2011,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.60684,1526,2305,0.58690,0.62679
2011,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.08349,145,2305,0.07220,0.09479
2011,66 and older,Primary Level,"Dropout, No School Degree",0.93531,53,53,0.86845,1.00217
2011,66 and older,Lower Secondary Level,Secondary School Degree,0.80198,668,825,0.77477,0.82919
2011,66 and older,Lower Secondary Level,Intermediate School Degree,0.07386,67,825,0.05600,0.09172
2011,66 and older,Lower Secondary Level,Other Degree,0.12415,90,825,0.10164,0.14667
2011,66 and older,Upper Secondary Level,Secondary School Degree,0.72163,1911,2592,0.70437,0.73889
2011,66 and older,Upper Secondary Level,Intermediate School Degree,0.21521,586,2592,0.19939,0.23103
2011,66 and older,Upper Secondary Level,Other Degree,0.03964,95,2592,0.03212,0.04715
2011,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.40605,44,95,0.30677,0.50533
2011,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.37084,51,95,0.27319,0.46849
2011,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.46365,188,332,0.40993,0.51737
2011,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.32653,111,332,0.27601,0.37705
2011,66 and older,First Stage of Tertiary Education,Technical School Degree,0.09498,33,332,0.06339,0.12657
2011,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.12979,130,1082,0.10975,0.14982
2011,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.15846,174,1082,0.13669,0.18023
2011,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.13451,109,1082,0.11417,0.15485
2011,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.53330,632,1082,0.50356,0.56304
2011,66 and older,Second Stage of Tertiary Education,Other Degree,0.03649,37,1082,0.02531,0.04767
2012,17-29 y.,Primary Level,"Dropout, No School Degree",0.62059,65,65,0.50171,0.73947
2012,17-29 y.,Lower Secondary Level,Secondary School Degree,0.43210,381,837,0.39852,0.46568
2012,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.53648,456,837,0.50268,0.57029
2012,17-29 y.,Upper Secondary Level,Secondary School Degree,0.16458,291,1546,0.14609,0.18307
2012,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.33957,559,1546,0.31595,0.36318
2012,17-29 y.,Upper Secondary Level,Technical School Degree,0.04969,88,1546,0.03885,0.06052
2012,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.33383,555,1546,0.31032,0.35735
2012,17-29 y.,Upper Secondary Level,Other Degree,0.02494,53,1546,0.01716,0.03272
2012,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.39334,96,228,0.32979,0.45689
2012,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.54360,132,228,0.47881,0.60840
2012,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.70818,247,247,0.65137,0.76499
2012,30-45 y.,Primary Level,"Dropout, No School Degree",0.86381,136,136,0.80595,0.92167
2012,30-45 y.,Lower Secondary Level,Secondary School Degree,0.48794,361,688,0.45057,0.52532
2012,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.23882,168,688,0.20694,0.27070
2012,30-45 y.,Lower Secondary Level,Other Degree,0.27324,159,688,0.23992,0.30656
2012,30-45 y.,Upper Secondary Level,Secondary School Degree,0.30080,1227,4252,0.28702,0.31459
2012,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.56404,2632,4252,0.54913,0.57894
2012,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.03903,130,4252,0.03321,0.04485
2012,30-45 y.,Upper Secondary Level,Other Degree,0.07173,263,4252,0.06397,0.07948
2012,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.28768,296,997,0.25957,0.31579
2012,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.56889,564,997,0.53813,0.59965
2012,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.13288,137,997,0.11180,0.15396
2012,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.12153,78,570,0.09469,0.14838
2012,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.46074,285,570,0.41979,0.50170
2012,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.16162,90,570,0.13137,0.19186
2012,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.22227,117,570,0.18811,0.25644
2012,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.04555,130,2236,0.03691,0.05420
2012,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.12219,233,2236,0.10861,0.13577
2012,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.69985,1664,2236,0.68085,0.71886
2012,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.11527,209,2236,0.10203,0.12851
2012,46-65 y.,Primary Level,"Dropout, No School Degree",0.87068,67,67,0.78972,0.95163
2012,46-65 y.,Lower Secondary Level,Secondary School Degree,0.60933,381,635,0.57135,0.64730
2012,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.13053,116,635,0.10430,0.15675
2012,46-65 y.,Lower Secondary Level,Other Degree,0.26015,138,635,0.22600,0.29430
2012,46-65 y.,Upper Secondary Level,Secondary School Degree,0.47190,2144,4807,0.45778,0.48601
2012,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.43416,2347,4807,0.42015,0.44818
2012,46-65 y.,Upper Secondary Level,Upper Secondary Degree,0.00851,56,4807,0.00591,0.01110
2012,46-65 y.,Upper Secondary Level,Other Degree,0.06708,225,4807,0.06001,0.07415
2012,46-65 y.,Upper Secondary Level,"Dropout, No School Degree",0.00835,35,4807,0.00578,0.01092
2012,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.29164,176,589,0.25490,0.32838
2012,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.46599,316,589,0.42567,0.50631
