year,quintil_oecd,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,1st Quintile,"Dropout, No School Degree",0.04261,284,4931,0.03698,0.04825
2015,1st Quintile,No School Degree Yet,0.02016,224,4931,0.01624,0.02409
2015,2nd Quintile,Secondary School Degree,0.33589,1796,5213,0.32306,0.34871
2015,2nd Quintile,Intermediate School Degree,0.22855,1565,5213,0.21715,0.23995
2015,2nd Quintile,Technical School Degree,0.03601,226,5213,0.03095,0.04107
2015,2nd Quintile,Upper Secondary Degree,0.08358,627,5213,0.07607,0.09110
2015,2nd Quintile,Other Degree,0.08957,731,5213,0.08182,0.09732
2015,2nd Quintile,"Dropout, No School Degree",0.01665,105,5213,0.01318,0.02013
2015,2nd Quintile,No School Degree Yet,0.01673,163,5213,0.01325,0.02022
2015,3rd Quintile,Secondary School Degree,0.28549,1371,4820,0.27274,0.29825
2015,3rd Quintile,Intermediate School Degree,0.25863,1532,4820,0.24627,0.27100
2015,3rd Quintile,Technical School Degree,0.05194,299,4820,0.04567,0.05820
2015,3rd Quintile,Upper Secondary Degree,0.14158,949,4820,0.13174,0.15142
2015,3rd Quintile,Other Degree,0.05902,491,4820,0.05236,0.06567
2015,3rd Quintile,"Dropout, No School Degree",0.00731,44,4820,0.00491,0.00972
2015,3rd Quintile,No School Degree Yet,0.01578,134,4820,0.01226,0.01930
2015,4th Quintile,Secondary School Degree,0.23459,1090,4702,0.22247,0.24670
2015,4th Quintile,Intermediate School Degree,0.28581,1586,4702,0.27289,0.29872
2015,4th Quintile,Technical School Degree,0.06494,353,4702,0.05790,0.07198
2015,4th Quintile,Upper Secondary Degree,0.20908,1273,4702,0.19745,0.22070
2015,4th Quintile,Other Degree,0.03599,284,4702,0.03067,0.04132
2015,4th Quintile,No School Degree Yet,0.01183,116,4702,0.00874,0.01492
2015,5th Quintile,Secondary School Degree,0.11970,601,5020,0.11072,0.12868
2015,5th Quintile,Intermediate School Degree,0.23739,1307,5020,0.22562,0.24916
2015,5th Quintile,Technical School Degree,0.08480,440,5020,0.07709,0.09251
2015,5th Quintile,Upper Secondary Degree,0.37729,2268,5020,0.36388,0.39070
2015,5th Quintile,Other Degree,0.03989,300,5020,0.03447,0.04530
2015,5th Quintile,No School Degree Yet,0.01281,104,5020,0.00970,0.01593
2016,1st Quintile,Secondary School Degree,0.27080,1432,4874,0.25832,0.28327
2016,1st Quintile,Intermediate School Degree,0.17307,1097,4874,0.16245,0.18369
2016,1st Quintile,Technical School Degree,0.02093,161,4874,0.01691,0.02495
2016,1st Quintile,Upper Secondary Degree,0.09834,499,4874,0.08998,0.10670
2016,1st Quintile,Other Degree,0.13070,1193,4874,0.12124,0.14016
2016,1st Quintile,"Dropout, No School Degree",0.03609,286,4874,0.03085,0.04132
2016,1st Quintile,No School Degree Yet,0.01778,206,4874,0.01407,0.02149
2016,2nd Quintile,Secondary School Degree,0.31454,1637,5118,0.30182,0.32727
2016,2nd Quintile,Intermediate School Degree,0.21875,1491,5118,0.20742,0.23007
2016,2nd Quintile,Technical School Degree,0.03579,236,5118,0.03070,0.04089
2016,2nd Quintile,Upper Secondary Degree,0.09243,589,5118,0.08450,0.10037
2016,2nd Quintile,Other Degree,0.10440,867,5118,0.09602,0.11278
2016,2nd Quintile,"Dropout, No School Degree",0.02208,125,5118,0.01805,0.02610
2016,2nd Quintile,No School Degree Yet,0.01947,173,5118,0.01568,0.02325
2016,3rd Quintile,Secondary School Degree,0.26823,1291,4586,0.25541,0.28106
2016,3rd Quintile,Intermediate School Degree,0.25421,1457,4586,0.24161,0.26682
2016,3rd Quintile,Technical School Degree,0.05812,277,4586,0.05135,0.06489
2016,3rd Quintile,Upper Secondary Degree,0.13615,858,4586,0.12623,0.14608
2016,3rd Quintile,Other Degree,0.07536,530,4586,0.06772,0.08300
2016,3rd Quintile,"Dropout, No School Degree",0.00654,45,4586,0.00421,0.00887
2016,3rd Quintile,No School Degree Yet,0.01452,128,4586,0.01106,0.01798
2016,4th Quintile,Secondary School Degree,0.22395,990,4509,0.21178,0.23612
2016,4th Quintile,Intermediate School Degree,0.27201,1438,4509,0.25902,0.28500
2016,4th Quintile,Technical School Degree,0.06743,334,4509,0.06011,0.07475
2016,4th Quintile,Upper Secondary Degree,0.21417,1252,4509,0.20219,0.22615
2016,4th Quintile,Other Degree,0.04728,379,4509,0.04108,0.05347
2016,4th Quintile,No School Degree Yet,0.01668,116,4509,0.01294,0.02042
2016,5th Quintile,Secondary School Degree,0.11627,526,4761,0.10717,0.12538
2016,5th Quintile,Intermediate School Degree,0.24108,1226,4761,0.22893,0.25324
2016,5th Quintile,Technical School Degree,0.08390,421,4761,0.07603,0.09178
2016,5th Quintile,Upper Secondary Degree,0.37007,2161,4761,0.35635,0.38378
2016,5th Quintile,Other Degree,0.05274,331,4761,0.04639,0.05909
2016,5th Quintile,No School Degree Yet,0.00990,96,4761,0.00709,0.01272
2017,1st Quintile,Secondary School Degree,0.26389,1354,6002,0.25274,0.27505
2017,1st Quintile,Intermediate School Degree,0.16233,1047,6002,0.15300,0.17166
2017,1st Quintile,Technical School Degree,0.02106,157,6002,0.01742,0.02469
2017,1st Quintile,Upper Secondary Degree,0.08941,464,6002,0.08219,0.09663
2017,1st Quintile,Other Degree,0.13464,1922,6002,0.12601,0.14328
2017,1st Quintile,"Dropout, No School Degree",0.04709,632,6002,0.04173,0.05245
2017,1st Quintile,No School Degree Yet,0.01932,284,6002,0.01584,0.02280
2017,1st Quintile,No School Attended,0.00094,142,6002,0.00016,0.00171
2017,2nd Quintile,Secondary School Degree,0.30521,1447,4872,0.29227,0.31814
2017,2nd Quintile,Intermediate School Degree,0.22520,1445,4872,0.21347,0.23693
2017,2nd Quintile,Technical School Degree,0.03412,230,4872,0.02902,0.03922
2017,2nd Quintile,Upper Secondary Degree,0.09211,596,4872,0.08398,0.10023
2017,2nd Quintile,Other Degree,0.10984,863,4872,0.10105,0.11862
2017,2nd Quintile,"Dropout, No School Degree",0.01930,137,4872,0.01544,0.02317
2017,2nd Quintile,No School Degree Yet,0.01521,154,4872,0.01177,0.01864
2017,3rd Quintile,Secondary School Degree,0.27668,1196,4363,0.26340,0.28996
2017,3rd Quintile,Intermediate School Degree,0.24355,1376,4363,0.23081,0.25629
2017,3rd Quintile,Technical School Degree,0.05767,283,4363,0.05075,0.06458
2017,3rd Quintile,Upper Secondary Degree,0.14189,851,4363,0.13153,0.15225
2017,3rd Quintile,Other Degree,0.07540,479,4363,0.06757,0.08324
2017,3rd Quintile,"Dropout, No School Degree",0.00774,47,4363,0.00514,0.01034
2017,3rd Quintile,No School Degree Yet,0.01649,131,4363,0.01271,0.02027
2017,4th Quintile,Secondary School Degree,0.21954,910,4228,0.20706,0.23201
2017,4th Quintile,Intermediate School Degree,0.27633,1359,4228,0.26285,0.28982
2017,4th Quintile,Technical School Degree,0.06436,324,4228,0.05697,0.07176
2017,4th Quintile,Upper Secondary Degree,0.21425,1210,4228,0.20188,0.22662
2017,4th Quintile,Other Degree,0.05234,318,4228,0.04563,0.05905
2017,4th Quintile,No School Degree Yet,0.01901,107,4228,0.01489,0.02313
2017,5th Quintile,Secondary School Degree,0.11420,479,4475,0.10488,0.12352
2017,5th Quintile,Intermediate School Degree,0.24480,1150,4475,0.23220,0.25740
2017,5th Quintile,Technical School Degree,0.08332,392,4475,0.07522,0.09142
2017,5th Quintile,Upper Secondary Degree,0.36361,2078,4475,0.34952,0.37771
2017,5th Quintile,Other Degree,0.05033,289,4475,0.04392,0.05674
2017,5th Quintile,No School Degree Yet,0.01264,87,4475,0.00937,0.01591
2018,1st Quintile,Secondary School Degree,0.25578,1347,6844,0.24545,0.26612
2018,1st Quintile,Intermediate School Degree,0.16595,1090,6844,0.15714,0.17477
2018,1st Quintile,Technical School Degree,0.02359,170,6844,0.01999,0.02718
2018,1st Quintile,Upper Secondary Degree,0.10329,565,6844,0.09608,0.11050
2018,1st Quintile,Other Degree,0.13663,2272,6844,0.12850,0.14477
2018,1st Quintile,"Dropout, No School Degree",0.04654,894,6844,0.04155,0.05153
2018,1st Quintile,No School Degree Yet,0.01861,304,6844,0.01541,0.02181
2018,1st Quintile,No School Attended,0.00158,202,6844,0.00064,0.00252
2018,2nd Quintile,Secondary School Degree,0.29597,1533,5320,0.28370,0.30823
2018,2nd Quintile,Intermediate School Degree,0.22829,1649,5320,0.21701,0.23957
2018,2nd Quintile,Technical School Degree,0.04277,278,5320,0.03733,0.04821
2018,2nd Quintile,Upper Secondary Degree,0.09562,684,5320,0.08771,0.10352
2018,2nd Quintile,Other Degree,0.09811,849,5320,0.09011,0.10610
2018,2nd Quintile,"Dropout, No School Degree",0.02024,166,5320,0.01645,0.02402
2018,2nd Quintile,No School Degree Yet,0.01518,161,5320,0.01189,0.01847
2018,3rd Quintile,Secondary School Degree,0.25465,1192,4719,0.24222,0.26708
2018,3rd Quintile,Intermediate School Degree,0.27048,1575,4719,0.25781,0.28316
2018,3rd Quintile,Technical School Degree,0.05694,313,4719,0.05033,0.06356
2018,3rd Quintile,Upper Secondary Degree,0.14236,969,4719,0.13239,0.15233
2018,3rd Quintile,Other Degree,0.06871,476,4719,0.06149,0.07593
2018,3rd Quintile,"Dropout, No School Degree",0.00812,58,4719,0.00556,0.01068
2018,3rd Quintile,No School Degree Yet,0.01878,136,4719,0.01490,0.02265
2018,4th Quintile,Secondary School Degree,0.20418,928,4547,0.19246,0.21590
2018,4th Quintile,Intermediate School Degree,0.26415,1463,4547,0.25133,0.27697
2018,4th Quintile,Technical School Degree,0.06702,376,4547,0.05975,0.07429
2018,4th Quintile,Upper Secondary Degree,0.22895,1308,4547,0.21674,0.24116
2018,4th Quintile,Other Degree,0.05530,344,4547,0.04865,0.06194
2018,4th Quintile,"Dropout, No School Degree",0.00695,35,4547,0.00454,0.00937
2018,4th Quintile,No School Degree Yet,0.01060,93,4547,0.00762,0.01357
2018,5th Quintile,Secondary School Degree,0.11608,524,5010,0.10721,0.12495
2018,5th Quintile,Intermediate School Degree,0.24076,1343,5010,0.22892,0.25260
2018,5th Quintile,Technical School Degree,0.08963,454,5010,0.08172,0.09754
2018,5th Quintile,Upper Secondary Degree,0.36271,2319,5010,0.34939,0.37602
2018,5th Quintile,Other Degree,0.04847,277,5010,0.04252,0.05441
2018,5th Quintile,No School Degree Yet,0.01173,93,5010,0.00875,0.01472
2019,1st Quintile,Secondary School Degree,0.24132,1312,6682,0.23106,0.25158
2019,1st Quintile,Intermediate School Degree,0.15385,1025,6682,0.14519,0.16250
2019,1st Quintile,Technical School Degree,0.02609,173,6682,0.02227,0.02991
2019,1st Quintile,Upper Secondary Degree,0.11115,544,6682,0.10361,0.11869
2019,1st Quintile,Other Degree,0.13364,2187,6682,0.12548,0.14179
2019,1st Quintile,"Dropout, No School Degree",0.05332,962,6682,0.04793,0.05871
2019,1st Quintile,No School Degree Yet,0.01719,230,6682,0.01407,0.02030
2019,1st Quintile,No School Attended,0.00233,249,6682,0.00117,0.00349
2019,2nd Quintile,Secondary School Degree,0.30150,1440,4823,0.28855,0.31445
2019,2nd Quintile,Intermediate School Degree,0.22995,1521,4823,0.21807,0.24182
2019,2nd Quintile,Technical School Degree,0.03799,252,4823,0.03259,0.04338
2019,2nd Quintile,Upper Secondary Degree,0.09680,611,4823,0.08846,0.10515
2019,2nd Quintile,Other Degree,0.10485,739,4823,0.09620,0.11349
2019,2nd Quintile,"Dropout, No School Degree",0.01584,128,4823,0.01232,0.01936
2019,2nd Quintile,No School Degree Yet,0.01426,132,4823,0.01091,0.01760
2019,3rd Quintile,Secondary School Degree,0.22620,1063,4427,0.21387,0.23853
2019,3rd Quintile,Intermediate School Degree,0.27280,1510,4427,0.25968,0.28592
2019,3rd Quintile,Technical School Degree,0.06116,316,4427,0.05410,0.06822
2019,3rd Quintile,Upper Secondary Degree,0.15157,953,4427,0.14100,0.16213
2019,3rd Quintile,Other Degree,0.07398,417,4427,0.06627,0.08169
2019,3rd Quintile,"Dropout, No School Degree",0.01258,59,4427,0.00929,0.01586
2019,3rd Quintile,No School Degree Yet,0.01391,109,4427,0.01046,0.01736
2019,4th Quintile,Secondary School Degree,0.19046,813,4178,0.17855,0.20237
2019,4th Quintile,Intermediate School Degree,0.28901,1419,4178,0.27526,0.30276
2019,4th Quintile,Technical School Degree,0.06040,319,4178,0.05318,0.06763
2019,4th Quintile,Upper Secondary Degree,0.22490,1260,4178,0.21224,0.23756
2019,4th Quintile,Other Degree,0.04863,273,4178,0.04211,0.05515
2019,4th Quintile,No School Degree Yet,0.01118,94,4178,0.00799,0.01436
2019,5th Quintile,Secondary School Degree,0.12168,487,4721,0.11235,0.13100
2019,5th Quintile,Intermediate School Degree,0.22395,1224,4721,0.21206,0.23584
2019,5th Quintile,Technical School Degree,0.08962,428,4721,0.08148,0.09777
2019,5th Quintile,Upper Secondary Degree,0.36580,2200,4721,0.35206,0.37954
2019,5th Quintile,Other Degree,0.06204,288,4721,0.05516,0.06892
2019,5th Quintile,No School Degree Yet,0.01179,94,4721,0.00871,0.01487
2020,1st Quintile,Secondary School Degree,0.25082,1220,6352,0.24016,0.26148
2020,1st Quintile,Intermediate School Degree,0.17698,1069,6352,0.16759,0.18637
2020,1st Quintile,Technical School Degree,0.03132,198,6352,0.02703,0.03560
2020,1st Quintile,Upper Secondary Degree,0.10993,577,6352,0.10224,0.11762
2020,1st Quintile,Other Degree,0.12871,2037,6352,0.12048,0.13695
2020,1st Quintile,"Dropout, No School Degree",0.04554,826,6352,0.04041,0.05067
2020,1st Quintile,No School Degree Yet,0.01414,212,6352,0.01123,0.01704
2020,1st Quintile,No School Attended,0.00251,213,6352,0.00128,0.00375
2020,2nd Quintile,Secondary School Degree,0.29335,1380,4619,0.28022,0.30648
2020,2nd Quintile,Intermediate School Degree,0.23238,1449,4619,0.22019,0.24456
2020,2nd Quintile,Technical School Degree,0.04273,255,4619,0.03689,0.04856
2020,2nd Quintile,Upper Secondary Degree,0.10013,634,4619,0.09147,0.10878
2020,2nd Quintile,Other Degree,0.07977,629,4619,0.07195,0.08758
2020,2nd Quintile,"Dropout, No School Degree",0.01827,131,4619,0.01441,0.02214
2020,2nd Quintile,No School Degree Yet,0.01905,141,4619,0.01511,0.02299
2020,3rd Quintile,Secondary School Degree,0.23311,1036,4285,0.22045,0.24577
2020,3rd Quintile,Intermediate School Degree,0.26967,1451,4285,0.25638,0.28296
2020,3rd Quintile,Technical School Degree,0.05514,281,4285,0.04831,0.06198
2020,3rd Quintile,Upper Secondary Degree,0.16728,986,4285,0.15611,0.17846
2020,3rd Quintile,Other Degree,0.06034,380,4285,0.05321,0.06747
2020,3rd Quintile,"Dropout, No School Degree",0.00791,41,4285,0.00526,0.01057
2020,3rd Quintile,No School Degree Yet,0.01432,110,4285,0.01076,0.01787
2020,4th Quintile,Secondary School Degree,0.18102,737,4326,0.16954,0.19249
2020,4th Quintile,Intermediate School Degree,0.27416,1462,4326,0.26087,0.28746
2020,4th Quintile,Technical School Degree,0.06295,364,4326,0.05571,0.07019
2020,4th Quintile,Upper Secondary Degree,0.23871,1374,4326,0.22600,0.25141
2020,4th Quintile,Other Degree,0.05267,276,4326,0.04601,0.05932
2020,4th Quintile,No School Degree Yet,0.01341,113,4326,0.00999,0.01684
2020,5th Quintile,Secondary School Degree,0.09971,500,5897,0.09206,0.10736
2020,5th Quintile,Intermediate School Degree,0.22223,1501,5897,0.21162,0.23284
2020,5th Quintile,Technical School Degree,0.08883,558,5897,0.08157,0.09610
2020,5th Quintile,Upper Secondary Degree,0.38395,2888,5897,0.37153,0.39636
2020,5th Quintile,Other Degree,0.05129,319,5897,0.04566,0.05692
2020,5th Quintile,No School Degree Yet,0.01449,131,5897,0.01144,0.01754
2021,1st Quintile,Secondary School Degree,0.24176,818,4458,0.22919,0.25433
2021,1st Quintile,Intermediate School Degree,0.16135,741,4458,0.15055,0.17215
2021,1st Quintile,Technical School Degree,0.02996,134,4458,0.02495,0.03496
2021,1st Quintile,Upper Secondary Degree,0.13625,525,4458,0.12618,0.14632
2021,1st Quintile,Other Degree,0.12375,1397,4458,0.11408,0.13341
2021,1st Quintile,"Dropout, No School Degree",0.04259,528,4458,0.03666,0.04851
2021,1st Quintile,No School Degree Yet,0.01490,139,4458,0.01134,0.01846
2021,1st Quintile,No School Attended,0.00407,176,4458,0.00220,0.00594
2021,2nd Quintile,Secondary School Degree,0.26809,855,3480,0.25337,0.28281
2021,2nd Quintile,Intermediate School Degree,0.23149,1053,3480,0.21747,0.24551
2021,2nd Quintile,Technical School Degree,0.04750,226,3480,0.04043,0.05457
2021,2nd Quintile,Upper Secondary Degree,0.12469,572,3480,0.11371,0.13567
2021,2nd Quintile,Other Degree,0.07490,583,3480,0.06615,0.08365
2021,2nd Quintile,"Dropout, No School Degree",0.01264,92,3480,0.00893,0.01635
2021,2nd Quintile,No School Degree Yet,0.01536,99,3480,0.01127,0.01945
2021,3rd Quintile,Secondary School Degree,0.19590,594,2983,0.18165,0.21014
2021,3rd Quintile,Intermediate School Degree,0.24680,951,2983,0.23132,0.26227
2021,3rd Quintile,Technical School Degree,0.06920,240,2983,0.06009,0.07831
2021,3rd Quintile,Upper Secondary Degree,0.18640,774,2983,0.17243,0.20038
2021,3rd Quintile,Other Degree,0.06845,313,2983,0.05939,0.07751
2021,3rd Quintile,"Dropout, No School Degree",0.00727,34,2983,0.00422,0.01032
2021,3rd Quintile,No School Degree Yet,0.01313,77,2983,0.00904,0.01721
2021,4th Quintile,Secondary School Degree,0.18157,490,3161,0.16813,0.19501
2021,4th Quintile,Intermediate School Degree,0.24781,954,3161,0.23275,0.26286
2021,4th Quintile,Technical School Degree,0.07297,268,3161,0.06390,0.08204
2021,4th Quintile,Upper Secondary Degree,0.26304,1117,3161,0.24769,0.27839
2021,4th Quintile,Other Degree,0.04797,249,3161,0.04052,0.05542
2021,4th Quintile,No School Degree Yet,0.01496,83,3161,0.01073,0.01920
2021,5th Quintile,Secondary School Degree,0.10300,345,4133,0.09373,0.11226
2021,5th Quintile,Intermediate School Degree,0.22171,1026,4133,0.20905,0.23438
2021,5th Quintile,Technical School Degree,0.08356,366,4133,0.07512,0.09200
2021,5th Quintile,Upper Secondary Degree,0.37244,2053,4133,0.35770,0.38718
2021,5th Quintile,Other Degree,0.05370,281,4133,0.04683,0.06058
2021,5th Quintile,No School Degree Yet,0.00677,62,4133,0.00427,0.00927
