year,age_gr,bula_h,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,46-65 y.,Brandenburg,Intermediate School Degree,0.60940,236,415,0.56240,0.65640
2018,46-65 y.,Brandenburg,Upper Secondary Degree,0.15137,74,415,0.11685,0.18590
2018,46-65 y.,Brandenburg,Other Degree,0.04304,46,415,0.02349,0.06259
2018,46-65 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.67149,143,185,0.60362,0.73935
2018,46-65 y.,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.18335,42,185,0.12744,0.23926
2018,46-65 y.,Saxony,Secondary School Degree,0.06926,37,560,0.04821,0.09031
2018,46-65 y.,Saxony,Intermediate School Degree,0.73188,413,560,0.69516,0.76861
2018,46-65 y.,Saxony,Upper Secondary Degree,0.14930,110,560,0.11975,0.17884
2018,46-65 y.,Saxony-Anhalt,Secondary School Degree,0.18800,43,339,0.14635,0.22966
2018,46-65 y.,Saxony-Anhalt,Intermediate School Degree,0.55160,214,339,0.49858,0.60462
2018,46-65 y.,Saxony-Anhalt,Upper Secondary Degree,0.19640,82,339,0.15405,0.23876
2018,46-65 y.,Thuringa,Secondary School Degree,0.14535,56,353,0.10853,0.18217
2018,46-65 y.,Thuringa,Intermediate School Degree,0.64861,237,353,0.59874,0.69849
2018,46-65 y.,Thuringa,Upper Secondary Degree,0.15085,60,353,0.11346,0.18824
2018,66 and older,Schleswig-Holstein,Secondary School Degree,0.41935,81,128,0.33353,0.50518
2018,66 and older,Schleswig-Holstein,Intermediate School Degree,0.24912,47,128,0.17390,0.32434
2018,66 and older,Hamburg,Secondary School Degree,0.33368,33,64,0.21724,0.45012
2018,66 and older,Hamburg,Intermediate School Degree,0.32208,31,64,0.20669,0.43747
2018,66 and older,Lower Saxony,Secondary School Degree,0.50111,223,439,0.45429,0.54794
2018,66 and older,Lower Saxony,Intermediate School Degree,0.18450,100,439,0.14817,0.22083
2018,66 and older,Lower Saxony,Upper Secondary Degree,0.15801,84,439,0.12385,0.19217
2018,66 and older,Lower Saxony,Other Degree,0.09480,32,439,0.06736,0.12223
2018,66 and older,North Rhine-Westphalia,Secondary School Degree,0.51863,451,909,0.48613,0.55113
2018,66 and older,North Rhine-Westphalia,Intermediate School Degree,0.17027,158,909,0.14582,0.19471
2018,66 and older,North Rhine-Westphalia,Technical School Degree,0.05601,57,909,0.04106,0.07097
2018,66 and older,North Rhine-Westphalia,Upper Secondary Degree,0.13172,155,909,0.10973,0.15372
2018,66 and older,North Rhine-Westphalia,Other Degree,0.10556,88,909,0.08557,0.12555
2018,66 and older,Hesse,Secondary School Degree,0.47131,112,234,0.40722,0.53541
2018,66 and older,Hesse,Intermediate School Degree,0.19594,67,234,0.14497,0.24691
2018,66 and older,Hesse,Upper Secondary Degree,0.16529,55,234,0.11759,0.21298
2018,66 and older,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.60304,166,264,0.54391,0.66218
2018,66 and older,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.13294,44,264,0.09190,0.17397
2018,66 and older,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.13877,54,264,0.09699,0.18055
2018,66 and older,Baden-Wuerttemberg,Secondary School Degree,0.46202,234,494,0.41801,0.50603
2018,66 and older,Baden-Wuerttemberg,Intermediate School Degree,0.19378,101,494,0.15889,0.22867
2018,66 and older,Baden-Wuerttemberg,Upper Secondary Degree,0.14570,101,494,0.11455,0.17684
2018,66 and older,Baden-Wuerttemberg,Other Degree,0.11447,58,494,0.08636,0.14257
2018,66 and older,Bavaria,Secondary School Degree,0.50993,381,772,0.47464,0.54522
2018,66 and older,Bavaria,Intermediate School Degree,0.20307,170,772,0.17468,0.23147
2018,66 and older,Bavaria,Technical School Degree,0.04670,35,772,0.03180,0.06159
2018,66 and older,Bavaria,Upper Secondary Degree,0.12356,116,772,0.10033,0.14679
2018,66 and older,Bavaria,Other Degree,0.08662,70,772,0.06677,0.10648
2018,66 and older,Berlin,Secondary School Degree,0.43311,68,184,0.36132,0.50491
2018,66 and older,Berlin,Intermediate School Degree,0.36387,70,184,0.29416,0.43358
2018,66 and older,Berlin,Upper Secondary Degree,0.14593,46,184,0.09478,0.19708
2018,66 and older,Brandenburg,Secondary School Degree,0.46035,101,226,0.39522,0.52548
2018,66 and older,Brandenburg,Intermediate School Degree,0.30475,83,226,0.24460,0.36490
2018,66 and older,Brandenburg,Upper Secondary Degree,0.13333,42,226,0.08891,0.17775
2018,66 and older,Mecklenburg-Western Pomerania,Secondary School Degree,0.34300,47,141,0.26437,0.42164
2018,66 and older,Mecklenburg-Western Pomerania,Intermediate School Degree,0.42845,63,141,0.34648,0.51042
2018,66 and older,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.16020,31,141,0.09944,0.22096
2018,66 and older,Saxony,Secondary School Degree,0.41652,151,349,0.36472,0.46832
2018,66 and older,Saxony,Intermediate School Degree,0.35294,127,349,0.30273,0.40315
2018,66 and older,Saxony,Upper Secondary Degree,0.16911,71,349,0.12972,0.20849
2018,66 and older,Saxony-Anhalt,Secondary School Degree,0.46181,83,155,0.38307,0.54055
2018,66 and older,Saxony-Anhalt,Intermediate School Degree,0.38346,72,155,0.30666,0.46025
2018,66 and older,Thuringa,Secondary School Degree,0.55607,90,165,0.48003,0.63211
2018,66 and older,Thuringa,Intermediate School Degree,0.32656,75,165,0.25479,0.39833
2019,17-29 y.,Schleswig-Holstein,Intermediate School Degree,0.28615,44,145,0.21233,0.35997
2019,17-29 y.,Schleswig-Holstein,Upper Secondary Degree,0.28137,37,145,0.20792,0.35481
2019,17-29 y.,Schleswig-Holstein,Other Degree,0.01318,33,145,-0.00545,0.03180
2019,17-29 y.,Schleswig-Holstein,No School Degree Yet,0.09723,31,145,0.04884,0.14562
2019,17-29 y.,Lower Saxony,Secondary School Degree,0.09551,71,548,0.07087,0.12014
2019,17-29 y.,Lower Saxony,Intermediate School Degree,0.30425,134,548,0.26570,0.34281
2019,17-29 y.,Lower Saxony,Technical School Degree,0.06163,36,548,0.04148,0.08178
2019,17-29 y.,Lower Saxony,Upper Secondary Degree,0.27487,117,548,0.23746,0.31229
2019,17-29 y.,Lower Saxony,Other Degree,0.03022,64,548,0.01587,0.04456
2019,17-29 y.,Lower Saxony,"Dropout, No School Degree",0.01489,45,548,0.00474,0.02504
2019,17-29 y.,Lower Saxony,No School Degree Yet,0.10672,81,548,0.08085,0.13260
2019,17-29 y.,North Rhine-Westphalia,Secondary School Degree,0.10336,115,1122,0.08554,0.12119
2019,17-29 y.,North Rhine-Westphalia,Intermediate School Degree,0.15754,183,1122,0.13621,0.17887
2019,17-29 y.,North Rhine-Westphalia,Technical School Degree,0.07883,97,1122,0.06306,0.09461
2019,17-29 y.,North Rhine-Westphalia,Upper Secondary Degree,0.28067,295,1122,0.25437,0.30698
2019,17-29 y.,North Rhine-Westphalia,Other Degree,0.06111,168,1122,0.04709,0.07513
2019,17-29 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.02169,82,1122,0.01317,0.03022
2019,17-29 y.,North Rhine-Westphalia,No School Degree Yet,0.10570,182,1122,0.08770,0.12370
2019,17-29 y.,Hesse,Secondary School Degree,0.10176,44,331,0.06914,0.13438
2019,17-29 y.,Hesse,Intermediate School Degree,0.20711,55,331,0.16339,0.25083
2019,17-29 y.,Hesse,Technical School Degree,0.15638,36,331,0.11719,0.19557
2019,17-29 y.,Hesse,Upper Secondary Degree,0.29415,101,331,0.24499,0.34332
2019,17-29 y.,Hesse,Other Degree,0.03702,46,331,0.01664,0.05739
2019,17-29 y.,Hesse,No School Degree Yet,0.08778,49,331,0.05725,0.11831
2019,17-29 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.15341,41,236,0.10733,0.19949
2019,17-29 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.20319,44,236,0.15174,0.25463
2019,17-29 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.26484,58,236,0.20842,0.32126
2019,17-29 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.07801,41,236,0.04372,0.11230
2019,17-29 y.,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.09330,52,236,0.05612,0.13049
2019,17-29 y.,Baden-Wuerttemberg,Secondary School Degree,0.12796,59,454,0.09720,0.15872
2019,17-29 y.,Baden-Wuerttemberg,Intermediate School Degree,0.21541,94,454,0.17755,0.25326
2019,17-29 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.33830,157,454,0.29473,0.38187
2019,17-29 y.,Baden-Wuerttemberg,Other Degree,0.04664,70,454,0.02722,0.06606
2019,17-29 y.,Baden-Wuerttemberg,No School Degree Yet,0.07798,74,454,0.05329,0.10267
2019,17-29 y.,Bavaria,Secondary School Degree,0.14226,96,630,0.11496,0.16956
2019,17-29 y.,Bavaria,Intermediate School Degree,0.24059,173,630,0.20718,0.27399
2019,17-29 y.,Bavaria,Technical School Degree,0.04683,43,630,0.03032,0.06334
2019,17-29 y.,Bavaria,Upper Secondary Degree,0.23851,154,630,0.20520,0.27181
2019,17-29 y.,Bavaria,Other Degree,0.03725,61,630,0.02245,0.05205
2019,17-29 y.,Bavaria,"Dropout, No School Degree",0.01205,37,630,0.00353,0.02058
2019,17-29 y.,Bavaria,No School Degree Yet,0.05310,66,630,0.03558,0.07062
2019,17-29 y.,Berlin,Upper Secondary Degree,0.41201,67,67,0.29326,0.53076
2019,17-29 y.,Saxony,Intermediate School Degree,0.23591,49,147,0.16704,0.30478
2019,17-29 y.,Saxony,Upper Secondary Degree,0.33729,63,147,0.26060,0.41398
2019,17-29 y.,Saxony,No School Degree Yet,0.12776,35,147,0.07361,0.18191
2019,17-29 y.,Saxony-Anhalt,Intermediate School Degree,0.33828,41,41,0.19166,0.48491
2019,17-29 y.,Thuringa,Intermediate School Degree,0.26590,34,70,0.16165,0.37015
2019,17-29 y.,Thuringa,Upper Secondary Degree,0.32721,36,70,0.21650,0.43792
2019,30-45 y.,Schleswig-Holstein,Secondary School Degree,0.18680,44,305,0.14299,0.23061
2019,30-45 y.,Schleswig-Holstein,Intermediate School Degree,0.34495,78,305,0.29151,0.39838
2019,30-45 y.,Schleswig-Holstein,Upper Secondary Degree,0.21390,72,305,0.16781,0.26000
2019,30-45 y.,Schleswig-Holstein,Other Degree,0.06234,76,305,0.03516,0.08952
2019,30-45 y.,Schleswig-Holstein,"Dropout, No School Degree",0.05675,35,305,0.03074,0.08276
2019,30-45 y.,Hamburg,Upper Secondary Degree,0.56474,61,101,0.46757,0.66192
2019,30-45 y.,Hamburg,Other Degree,0.08920,40,101,0.03333,0.14506
2019,30-45 y.,Lower Saxony,Secondary School Degree,0.13196,81,749,0.10770,0.15621
2019,30-45 y.,Lower Saxony,Intermediate School Degree,0.35313,183,749,0.31888,0.38738
2019,30-45 y.,Lower Saxony,Technical School Degree,0.08430,50,749,0.06438,0.10421
2019,30-45 y.,Lower Saxony,Upper Secondary Degree,0.24837,145,749,0.21741,0.27934
2019,30-45 y.,Lower Saxony,Other Degree,0.12009,177,749,0.09680,0.14339
2019,30-45 y.,Lower Saxony,"Dropout, No School Degree",0.03009,78,749,0.01785,0.04233
2019,30-45 y.,Lower Saxony,No School Attended,0.00329,35,749,-0.00081,0.00739
2019,30-45 y.,North Rhine-Westphalia,Secondary School Degree,0.13025,170,1609,0.11380,0.14670
2019,30-45 y.,North Rhine-Westphalia,Intermediate School Degree,0.22161,280,1609,0.20131,0.24192
2019,30-45 y.,North Rhine-Westphalia,Technical School Degree,0.14603,165,1609,0.12877,0.16329
2019,30-45 y.,North Rhine-Westphalia,Upper Secondary Degree,0.28178,349,1609,0.25979,0.30376
2019,30-45 y.,North Rhine-Westphalia,Other Degree,0.13027,447,1609,0.11381,0.14672
2019,30-45 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.04674,160,1609,0.03642,0.05706
2019,30-45 y.,North Rhine-Westphalia,No School Attended,0.00140,38,1609,-0.00043,0.00323
2019,30-45 y.,Hesse,Secondary School Degree,0.13361,46,473,0.10292,0.16430
2019,30-45 y.,Hesse,Intermediate School Degree,0.18420,97,473,0.14923,0.21917
2019,30-45 y.,Hesse,Upper Secondary Degree,0.40260,143,473,0.35835,0.44684
2019,30-45 y.,Hesse,Other Degree,0.13639,135,473,0.10543,0.16736
2019,30-45 y.,Hesse,"Dropout, No School Degree",0.03250,52,473,0.01650,0.04849
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.23992,58,327,0.19356,0.28628
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.15715,63,327,0.11764,0.19665
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.23591,68,327,0.18982,0.28199
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.17964,138,327,0.13797,0.22131
2019,30-45 y.,Baden-Wuerttemberg,Secondary School Degree,0.14110,90,867,0.11792,0.16429
2019,30-45 y.,Baden-Wuerttemberg,Intermediate School Degree,0.21710,172,867,0.18964,0.24456
2019,30-45 y.,Baden-Wuerttemberg,Technical School Degree,0.06553,47,867,0.04905,0.08201
2019,30-45 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.31966,230,867,0.28860,0.35072
2019,30-45 y.,Baden-Wuerttemberg,Other Degree,0.18027,262,867,0.15467,0.20587
2019,30-45 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.02128,66,867,0.01167,0.03090
2019,30-45 y.,Bavaria,Secondary School Degree,0.17982,191,1115,0.15727,0.20237
2019,30-45 y.,Bavaria,Intermediate School Degree,0.24436,256,1115,0.21913,0.26960
2019,30-45 y.,Bavaria,Technical School Degree,0.08863,80,1115,0.07194,0.10532
2019,30-45 y.,Bavaria,Upper Secondary Degree,0.26203,224,1115,0.23620,0.28785
2019,30-45 y.,Bavaria,Other Degree,0.15166,287,1115,0.13060,0.17273
2019,30-45 y.,Bavaria,"Dropout, No School Degree",0.03400,77,1115,0.02335,0.04464
2019,30-45 y.,Berlin,Intermediate School Degree,0.19682,55,296,0.15145,0.24220
2019,30-45 y.,Berlin,Upper Secondary Degree,0.40107,144,296,0.34514,0.45700
2019,30-45 y.,Berlin,Other Degree,0.17978,97,296,0.13595,0.22360
2019,30-45 y.,Brandenburg,Intermediate School Degree,0.37506,100,209,0.30926,0.44085
2019,30-45 y.,Brandenburg,Upper Secondary Degree,0.37098,60,209,0.30533,0.43663
2019,30-45 y.,Brandenburg,Other Degree,0.04716,49,209,0.01835,0.07597
2019,30-45 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.38717,53,90,0.28597,0.48837
2019,30-45 y.,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.23737,37,90,0.14897,0.32576
2019,30-45 y.,Saxony,Secondary School Degree,0.12870,45,420,0.09664,0.16077
2019,30-45 y.,Saxony,Intermediate School Degree,0.40819,167,420,0.36113,0.45525
2019,30-45 y.,Saxony,Upper Secondary Degree,0.26337,157,420,0.22120,0.30555
2019,30-45 y.,Saxony,Other Degree,0.06424,51,420,0.04076,0.08771
2019,30-45 y.,Saxony-Anhalt,Intermediate School Degree,0.39229,87,183,0.32136,0.46323
2019,30-45 y.,Saxony-Anhalt,Upper Secondary Degree,0.19001,51,183,0.13301,0.24700
2019,30-45 y.,Saxony-Anhalt,Other Degree,0.11101,45,183,0.06537,0.15665
2019,30-45 y.,Thuringa,Secondary School Degree,0.11369,31,242,0.07361,0.15376
2019,30-45 y.,Thuringa,Intermediate School Degree,0.26921,79,242,0.21321,0.32521
2019,30-45 y.,Thuringa,Upper Secondary Degree,0.38757,82,242,0.32606,0.44908
2019,30-45 y.,Thuringa,Other Degree,0.20050,50,242,0.14995,0.25105
2019,46-65 y.,Schleswig-Holstein,Secondary School Degree,0.29921,75,337,0.25025,0.34817
2019,46-65 y.,Schleswig-Holstein,Intermediate School Degree,0.34861,122,337,0.29765,0.39956
2019,46-65 y.,Schleswig-Holstein,Upper Secondary Degree,0.22345,97,337,0.17891,0.26799
2019,46-65 y.,Schleswig-Holstein,Other Degree,0.06602,43,337,0.03947,0.09257
2019,46-65 y.,Hamburg,Secondary School Degree,0.24652,33,182,0.18373,0.30930
2019,46-65 y.,Hamburg,Intermediate School Degree,0.21913,41,182,0.15887,0.27940
2019,46-65 y.,Hamburg,Upper Secondary Degree,0.32306,76,182,0.25493,0.39119
2019,46-65 y.,Hamburg,Other Degree,0.09370,32,182,0.05125,0.13616
2019,46-65 y.,Lower Saxony,Secondary School Degree,0.21400,187,1066,0.18937,0.23863
2019,46-65 y.,Lower Saxony,Intermediate School Degree,0.36034,338,1066,0.33150,0.38917
2019,46-65 y.,Lower Saxony,Technical School Degree,0.04923,78,1066,0.03623,0.06222
2019,46-65 y.,Lower Saxony,Upper Secondary Degree,0.22584,267,1066,0.20072,0.25095
2019,46-65 y.,Lower Saxony,Other Degree,0.10630,144,1066,0.08779,0.12481
2019,46-65 y.,Lower Saxony,"Dropout, No School Degree",0.02213,52,1066,0.01329,0.03096
2019,46-65 y.,North Rhine-Westphalia,Secondary School Degree,0.26237,438,2266,0.24425,0.28049
2019,46-65 y.,North Rhine-Westphalia,Intermediate School Degree,0.23474,516,2266,0.21728,0.25219
2019,46-65 y.,North Rhine-Westphalia,Technical School Degree,0.09396,239,2266,0.08194,0.10597
2019,46-65 y.,North Rhine-Westphalia,Upper Secondary Degree,0.20859,607,2266,0.19186,0.22532
2019,46-65 y.,North Rhine-Westphalia,Other Degree,0.14460,367,2266,0.13011,0.15908
2019,46-65 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.04128,99,2266,0.03308,0.04947
2019,46-65 y.,Hesse,Secondary School Degree,0.26597,127,778,0.23490,0.29704
2019,46-65 y.,Hesse,Intermediate School Degree,0.29079,209,778,0.25886,0.32272
2019,46-65 y.,Hesse,Technical School Degree,0.05951,58,778,0.04287,0.07614
2019,46-65 y.,Hesse,Upper Secondary Degree,0.24984,246,778,0.21940,0.28028
2019,46-65 y.,Hesse,Other Degree,0.09292,107,778,0.07250,0.11333
2019,46-65 y.,Hesse,"Dropout, No School Degree",0.03538,31,778,0.02239,0.04837
2019,46-65 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.32416,175,614,0.28710,0.36121
2019,46-65 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.25361,137,614,0.21917,0.28805
2019,46-65 y.,"Rhineland-Palatinate, Saarland",Technical School Degree,0.08409,60,614,0.06212,0.10606
2019,46-65 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.15584,121,614,0.12713,0.18455
2019,46-65 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.16141,121,614,0.13229,0.19054
2019,46-65 y.,Baden-Wuerttemberg,Secondary School Degree,0.24617,218,1124,0.22098,0.27137
2019,46-65 y.,Baden-Wuerttemberg,Intermediate School Degree,0.28746,330,1124,0.26099,0.31393
2019,46-65 y.,Baden-Wuerttemberg,Technical School Degree,0.06537,77,1124,0.05091,0.07982
2019,46-65 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.23512,357,1124,0.21032,0.25992
2019,46-65 y.,Baden-Wuerttemberg,Other Degree,0.13567,142,1124,0.11564,0.15570
2019,46-65 y.,Bavaria,Secondary School Degree,0.33891,416,1645,0.31603,0.36179
2019,46-65 y.,Bavaria,Intermediate School Degree,0.27469,462,1645,0.25311,0.29627
2019,46-65 y.,Bavaria,Technical School Degree,0.06208,114,1645,0.05042,0.07375
2019,46-65 y.,Bavaria,Upper Secondary Degree,0.16227,371,1645,0.14445,0.18009
2019,46-65 y.,Bavaria,Other Degree,0.13167,241,1645,0.11533,0.14802
2019,46-65 y.,Bavaria,"Dropout, No School Degree",0.01623,41,1645,0.01012,0.02234
2019,46-65 y.,Berlin,Secondary School Degree,0.10390,34,359,0.07229,0.13551
2019,46-65 y.,Berlin,Intermediate School Degree,0.40952,121,359,0.35858,0.46046
2019,46-65 y.,Berlin,Upper Secondary Degree,0.29289,161,359,0.24575,0.34003
2019,46-65 y.,Berlin,Other Degree,0.09611,43,359,0.06558,0.12664
2019,46-65 y.,Brandenburg,Secondary School Degree,0.12887,52,468,0.09848,0.15926
2019,46-65 y.,Brandenburg,Intermediate School Degree,0.61648,268,468,0.57238,0.66058
2019,46-65 y.,Brandenburg,Upper Secondary Degree,0.16024,110,468,0.12697,0.19351
2019,46-65 y.,Brandenburg,Other Degree,0.04595,38,468,0.02696,0.06494
2019,46-65 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.64148,148,218,0.57767,0.70528
2019,46-65 y.,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.22755,70,218,0.17176,0.28333
2019,46-65 y.,Saxony,Secondary School Degree,0.06894,34,632,0.04918,0.08871
2019,46-65 y.,Saxony,Intermediate School Degree,0.70509,418,632,0.66951,0.74067
2019,46-65 y.,Saxony,Upper Secondary Degree,0.16727,147,632,0.13815,0.19639
2019,46-65 y.,Saxony,Other Degree,0.01635,33,632,0.00645,0.02624
2019,46-65 y.,Saxony-Anhalt,Secondary School Degree,0.15275,36,337,0.11428,0.19121
2019,46-65 y.,Saxony-Anhalt,Intermediate School Degree,0.57738,211,337,0.52456,0.63019
2019,46-65 y.,Saxony-Anhalt,Upper Secondary Degree,0.19226,90,337,0.15012,0.23440
2019,46-65 y.,Thuringa,Secondary School Degree,0.13146,40,351,0.09606,0.16686
2019,46-65 y.,Thuringa,Intermediate School Degree,0.66971,240,351,0.62044,0.71899
2019,46-65 y.,Thuringa,Upper Secondary Degree,0.15174,71,351,0.11416,0.18933
2019,66 and older,Schleswig-Holstein,Secondary School Degree,0.39344,77,136,0.31103,0.47584
2019,66 and older,Schleswig-Holstein,Intermediate School Degree,0.29275,59,136,0.21599,0.36951
2019,66 and older,Hamburg,Secondary School Degree,0.35373,36,68,0.23924,0.46822
2019,66 and older,Hamburg,Intermediate School Degree,0.31240,32,68,0.20142,0.42338
2019,66 and older,Lower Saxony,Secondary School Degree,0.52289,215,437,0.47601,0.56977
2019,66 and older,Lower Saxony,Intermediate School Degree,0.18640,106,437,0.14984,0.22295
2019,66 and older,Lower Saxony,Upper Secondary Degree,0.16839,84,437,0.13326,0.20351
2019,66 and older,Lower Saxony,Other Degree,0.07147,32,437,0.04729,0.09565
2019,66 and older,North Rhine-Westphalia,Secondary School Degree,0.50393,452,964,0.47235,0.53550
2019,66 and older,North Rhine-Westphalia,Intermediate School Degree,0.17416,174,964,0.15021,0.19812
2019,66 and older,North Rhine-Westphalia,Technical School Degree,0.05102,61,964,0.03712,0.06492
2019,66 and older,North Rhine-Westphalia,Upper Secondary Degree,0.14678,187,964,0.12443,0.16913
2019,66 and older,North Rhine-Westphalia,Other Degree,0.10671,90,964,0.08721,0.12621
2019,66 and older,Hesse,Secondary School Degree,0.40209,99,245,0.34057,0.46361
