year,bula_h,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.07699,56,480,0.05311,0.10086
1990,Saxony,Secondary School Degree,0.36681,555,1308,0.34068,0.39294
1990,Saxony,Intermediate School Degree,0.31060,589,1308,0.28551,0.33569
1990,Saxony,Upper Secondary Degree,0.08753,164,1308,0.07221,0.10285
1990,Saxony-Anhalt,Secondary School Degree,0.37713,333,791,0.34333,0.41093
1990,Saxony-Anhalt,Intermediate School Degree,0.32543,369,791,0.29276,0.35810
1990,Saxony-Anhalt,Upper Secondary Degree,0.08151,89,791,0.06243,0.10059
1990,Thuringa,Secondary School Degree,0.38533,326,733,0.35008,0.42059
1990,Thuringa,Intermediate School Degree,0.32077,346,733,0.28696,0.35459
1990,Thuringa,Upper Secondary Degree,0.05164,61,733,0.03561,0.06767
1991,Schleswig-Holstein,Secondary School Degree,0.43307,156,227,0.36847,0.49768
1991,Schleswig-Holstein,Intermediate School Degree,0.18599,71,227,0.13526,0.23672
1991,Hamburg,Secondary School Degree,0.46394,71,104,0.36763,0.56026
1991,Hamburg,Intermediate School Degree,0.21974,33,104,0.13978,0.29971
1991,Lower Saxony,Secondary School Degree,0.47098,494,912,0.43856,0.50339
1991,Lower Saxony,Intermediate School Degree,0.19158,216,912,0.16603,0.21714
1991,Lower Saxony,Upper Secondary Degree,0.10039,110,912,0.08087,0.11990
1991,Lower Saxony,Other Degree,0.02077,57,912,0.01151,0.03003
1991,Lower Saxony,"Dropout, No School Degree",0.01523,35,912,0.00727,0.02318
1991,Bremen,Secondary School Degree,0.55637,55,55,0.42386,0.68888
1991,North Rhine-Westphalia,Secondary School Degree,0.42505,1121,2480,0.40559,0.44451
1991,North Rhine-Westphalia,Intermediate School Degree,0.17051,467,2480,0.15570,0.18531
1991,North Rhine-Westphalia,Technical School Degree,0.03344,97,2480,0.02636,0.04052
1991,North Rhine-Westphalia,Upper Secondary Degree,0.11031,296,2480,0.09798,0.12264
1991,North Rhine-Westphalia,Other Degree,0.02846,252,2480,0.02191,0.03501
1991,North Rhine-Westphalia,"Dropout, No School Degree",0.01988,152,2480,0.01439,0.02538
1991,North Rhine-Westphalia,No School Degree Yet,0.01494,58,2480,0.01017,0.01972
1991,North Rhine-Westphalia,No School Attended,0.00394,37,2480,0.00148,0.00641
1991,Hesse,Secondary School Degree,0.43640,406,908,0.40413,0.46868
1991,Hesse,Intermediate School Degree,0.17044,166,908,0.14597,0.19492
1991,Hesse,Technical School Degree,0.03444,36,908,0.02257,0.04630
1991,Hesse,Upper Secondary Degree,0.11995,102,908,0.09880,0.14109
1991,Hesse,Other Degree,0.03404,130,908,0.02224,0.04584
1991,Hesse,"Dropout, No School Degree",0.02117,68,908,0.01180,0.03054
1991,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.55774,412,629,0.51890,0.59659
1991,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.13731,92,629,0.11039,0.16423
1991,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.06430,54,629,0.04512,0.08349
1991,"Rhineland-Palatinate, Saarland",Other Degree,0.02282,39,629,0.01114,0.03449
1991,"Rhineland-Palatinate, Saarland","Dropout, No School Degree",0.01636,32,629,0.00644,0.02628
1991,Baden-Wuerttemberg,Secondary School Degree,0.44780,819,1733,0.42438,0.47122
1991,Baden-Wuerttemberg,Intermediate School Degree,0.15874,274,1733,0.14153,0.17595
1991,Baden-Wuerttemberg,Technical School Degree,0.03028,45,1733,0.02221,0.03836
1991,Baden-Wuerttemberg,Upper Secondary Degree,0.09021,139,1733,0.07672,0.10370
1991,Baden-Wuerttemberg,Other Degree,0.03859,266,1733,0.02952,0.04766
1991,Baden-Wuerttemberg,"Dropout, No School Degree",0.02152,152,1733,0.01469,0.02836
1991,Baden-Wuerttemberg,No School Attended,0.00413,38,1733,0.00111,0.00715
1991,Bavaria,Secondary School Degree,0.46416,794,1521,0.43909,0.48924
1991,Bavaria,Intermediate School Degree,0.17157,304,1521,0.15262,0.19052
1991,Bavaria,Technical School Degree,0.02914,51,1521,0.02069,0.03760
1991,Bavaria,Upper Secondary Degree,0.09205,158,1521,0.07752,0.10658
1991,Bavaria,Other Degree,0.02690,159,1521,0.01876,0.03503
1991,Bavaria,"Dropout, No School Degree",0.01103,55,1521,0.00578,0.01627
1991,Berlin,Secondary School Degree,0.30512,178,537,0.26614,0.34411
1991,Berlin,Intermediate School Degree,0.29360,211,537,0.25504,0.33215
1991,Berlin,Upper Secondary Degree,0.13762,102,537,0.10845,0.16678
1991,Berlin,Other Degree,0.03297,46,537,0.01785,0.04809
1991,Brandenburg,Secondary School Degree,0.34327,256,656,0.30691,0.37963
1991,Brandenburg,Intermediate School Degree,0.35119,318,656,0.31463,0.38774
1991,Brandenburg,Upper Secondary Degree,0.08667,82,656,0.06513,0.10822
1991,Mecklenburg-Western Pomerania,Secondary School Degree,0.31948,165,450,0.27635,0.36261
1991,Mecklenburg-Western Pomerania,Intermediate School Degree,0.35329,233,450,0.30908,0.39750
1991,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.07827,52,450,0.05343,0.10312
1991,Saxony,Secondary School Degree,0.37540,484,1193,0.34791,0.40289
1991,Saxony,Intermediate School Degree,0.32318,555,1193,0.29663,0.34973
1991,Saxony,Upper Secondary Degree,0.09114,154,1193,0.07480,0.10748
1991,Saxony-Anhalt,Secondary School Degree,0.38419,314,770,0.34981,0.41857
1991,Saxony-Anhalt,Intermediate School Degree,0.34034,371,770,0.30685,0.37383
1991,Saxony-Anhalt,Upper Secondary Degree,0.08092,85,770,0.06164,0.10019
1991,Thuringa,Secondary School Degree,0.39259,295,682,0.35591,0.42927
1991,Thuringa,Intermediate School Degree,0.33306,332,682,0.29766,0.36846
1991,Thuringa,Upper Secondary Degree,0.05170,55,682,0.03507,0.06833
1992,Schleswig-Holstein,Secondary School Degree,0.43829,144,207,0.37054,0.50605
1992,Schleswig-Holstein,Intermediate School Degree,0.18302,63,207,0.13022,0.23583
1992,Hamburg,Secondary School Degree,0.44822,64,96,0.34822,0.54823
1992,Hamburg,Intermediate School Degree,0.22916,32,96,0.14464,0.31368
1992,Lower Saxony,Secondary School Degree,0.45310,475,909,0.42072,0.48548
1992,Lower Saxony,Intermediate School Degree,0.19314,229,909,0.16746,0.21882
1992,Lower Saxony,Upper Secondary Degree,0.10384,114,909,0.08400,0.12368
1992,Lower Saxony,Other Degree,0.02156,54,909,0.01212,0.03101
1992,Lower Saxony,"Dropout, No School Degree",0.01711,37,909,0.00867,0.02554
1992,Bremen,Secondary School Degree,0.59527,56,56,0.46554,0.72499
1992,North Rhine-Westphalia,Secondary School Degree,0.41896,1113,2457,0.39944,0.43847
1992,North Rhine-Westphalia,Intermediate School Degree,0.17113,470,2457,0.15624,0.18603
1992,North Rhine-Westphalia,Technical School Degree,0.03319,95,2457,0.02610,0.04027
1992,North Rhine-Westphalia,Upper Secondary Degree,0.11326,302,2457,0.10073,0.12579
1992,North Rhine-Westphalia,Other Degree,0.03018,241,2457,0.02341,0.03695
1992,North Rhine-Westphalia,"Dropout, No School Degree",0.02094,152,2457,0.01528,0.02661
1992,North Rhine-Westphalia,No School Degree Yet,0.01205,49,2457,0.00773,0.01636
1992,North Rhine-Westphalia,No School Attended,0.00402,35,2457,0.00152,0.00653
1992,Hesse,Secondary School Degree,0.42789,397,887,0.39531,0.46047
1992,Hesse,Intermediate School Degree,0.16680,164,887,0.14225,0.19135
1992,Hesse,Technical School Degree,0.03549,37,887,0.02331,0.04767
1992,Hesse,Upper Secondary Degree,0.12593,103,887,0.10409,0.14778
1992,Hesse,Other Degree,0.03660,124,887,0.02424,0.04897
1992,Hesse,"Dropout, No School Degree",0.02185,62,887,0.01222,0.03148
1992,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.54501,401,590,0.50480,0.58523
1992,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.14511,98,590,0.11666,0.17355
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.06525,53,590,0.04531,0.08520
1992,"Rhineland-Palatinate, Saarland",Other Degree,0.02339,38,590,0.01118,0.03559
1992,Baden-Wuerttemberg,Secondary School Degree,0.43540,782,1684,0.41172,0.45909
1992,Baden-Wuerttemberg,Intermediate School Degree,0.15521,271,1684,0.13791,0.17250
1992,Baden-Wuerttemberg,Technical School Degree,0.03116,49,1684,0.02286,0.03946
1992,Baden-Wuerttemberg,Upper Secondary Degree,0.08807,133,1684,0.07453,0.10161
1992,Baden-Wuerttemberg,Other Degree,0.04286,266,1684,0.03318,0.05253
1992,Baden-Wuerttemberg,"Dropout, No School Degree",0.02283,149,1684,0.01570,0.02997
1992,Baden-Wuerttemberg,No School Attended,0.00425,34,1684,0.00114,0.00735
1992,Bavaria,Secondary School Degree,0.44829,796,1560,0.42360,0.47298
1992,Bavaria,Intermediate School Degree,0.18071,334,1560,0.16161,0.19981
1992,Bavaria,Technical School Degree,0.02892,51,1560,0.02060,0.03724
1992,Bavaria,Upper Secondary Degree,0.10047,166,1560,0.08554,0.11539
1992,Bavaria,Other Degree,0.02669,154,1560,0.01869,0.03470
1992,Bavaria,"Dropout, No School Degree",0.01170,59,1560,0.00636,0.01703
1992,Berlin,Secondary School Degree,0.29104,167,531,0.25237,0.32971
1992,Berlin,Intermediate School Degree,0.29876,208,531,0.25979,0.33773
1992,Berlin,Upper Secondary Degree,0.14198,110,531,0.11227,0.17170
1992,Berlin,Other Degree,0.03933,46,531,0.02278,0.05588
1992,Brandenburg,Secondary School Degree,0.32767,236,631,0.29102,0.36432
1992,Brandenburg,Intermediate School Degree,0.35500,315,631,0.31764,0.39237
1992,Brandenburg,Upper Secondary Degree,0.09522,80,631,0.07230,0.11814
1992,Mecklenburg-Western Pomerania,Secondary School Degree,0.32527,144,394,0.27895,0.37159
1992,Mecklenburg-Western Pomerania,Intermediate School Degree,0.35952,206,394,0.31208,0.40696
1992,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.07315,44,394,0.04740,0.09889
1992,Saxony,Secondary School Degree,0.38371,464,1124,0.35526,0.41215
1992,Saxony,Intermediate School Degree,0.32149,520,1124,0.29418,0.34881
1992,Saxony,Upper Secondary Degree,0.08657,140,1124,0.07012,0.10301
1992,Saxony-Anhalt,Secondary School Degree,0.40047,310,745,0.36526,0.43568
1992,Saxony-Anhalt,Intermediate School Degree,0.34257,351,745,0.30847,0.37667
1992,Saxony-Anhalt,Upper Secondary Degree,0.07780,84,745,0.05855,0.09705
1992,Thuringa,Secondary School Degree,0.38994,287,666,0.35286,0.42701
1992,Thuringa,Intermediate School Degree,0.32510,324,666,0.28949,0.36070
1992,Thuringa,Upper Secondary Degree,0.05588,55,666,0.03842,0.07334
1993,Schleswig-Holstein,Secondary School Degree,0.44072,147,215,0.37420,0.50724
1993,Schleswig-Holstein,Intermediate School Degree,0.18804,68,215,0.13568,0.24039
1993,Hamburg,Secondary School Degree,0.46051,62,93,0.35866,0.56236
1993,Hamburg,Intermediate School Degree,0.23710,31,93,0.15019,0.32401
1993,Lower Saxony,Secondary School Degree,0.43255,460,911,0.40037,0.46474
1993,Lower Saxony,Intermediate School Degree,0.20081,243,911,0.17478,0.22684
1993,Lower Saxony,Upper Secondary Degree,0.10235,113,911,0.08266,0.12204
1993,Lower Saxony,Other Degree,0.02246,56,911,0.01283,0.03208
1993,Lower Saxony,"Dropout, No School Degree",0.01849,39,911,0.00973,0.02724
1993,Bremen,Secondary School Degree,0.58727,53,53,0.45345,0.72109
1993,North Rhine-Westphalia,Secondary School Degree,0.41095,1081,2429,0.39138,0.43052
1993,North Rhine-Westphalia,Intermediate School Degree,0.17048,474,2429,0.15552,0.18544
1993,North Rhine-Westphalia,Technical School Degree,0.03413,96,2429,0.02691,0.04135
1993,North Rhine-Westphalia,Upper Secondary Degree,0.11062,307,2429,0.09814,0.12310
1993,North Rhine-Westphalia,Other Degree,0.03303,244,2429,0.02592,0.04013
1993,North Rhine-Westphalia,"Dropout, No School Degree",0.02178,145,2429,0.01597,0.02758
1993,North Rhine-Westphalia,No School Degree Yet,0.01219,47,2429,0.00783,0.01656
1993,North Rhine-Westphalia,No School Attended,0.00459,35,2429,0.00190,0.00728
1993,Hesse,Secondary School Degree,0.42739,397,873,0.39455,0.46022
1993,Hesse,Intermediate School Degree,0.15803,163,873,0.13382,0.18224
1993,Hesse,Technical School Degree,0.03738,36,873,0.02479,0.04997
1993,Hesse,Upper Secondary Degree,0.12736,103,873,0.10523,0.14948
1993,Hesse,Other Degree,0.03896,116,873,0.02612,0.05180
1993,Hesse,"Dropout, No School Degree",0.02125,58,873,0.01168,0.03083
1993,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.54145,391,579,0.50083,0.58208
1993,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.14495,101,579,0.11624,0.17365
1993,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.06332,53,579,0.04347,0.08318
1993,"Rhineland-Palatinate, Saarland",Other Degree,0.02725,34,579,0.01397,0.04052
1993,Baden-Wuerttemberg,Secondary School Degree,0.43022,789,1705,0.40671,0.45373
1993,Baden-Wuerttemberg,Intermediate School Degree,0.15909,276,1705,0.14172,0.17646
1993,Baden-Wuerttemberg,Technical School Degree,0.03174,50,1705,0.02342,0.04007
1993,Baden-Wuerttemberg,Upper Secondary Degree,0.08790,140,1705,0.07445,0.10134
1993,Baden-Wuerttemberg,Other Degree,0.04409,256,1705,0.03434,0.05383
1993,Baden-Wuerttemberg,"Dropout, No School Degree",0.02524,153,1705,0.01779,0.03268
1993,Baden-Wuerttemberg,No School Attended,0.00624,41,1705,0.00250,0.00998
1993,Bavaria,Secondary School Degree,0.43756,771,1543,0.41280,0.46232
1993,Bavaria,Intermediate School Degree,0.18827,341,1543,0.16876,0.20778
1993,Bavaria,Technical School Degree,0.02946,53,1543,0.02102,0.03790
1993,Bavaria,Upper Secondary Degree,0.10689,174,1543,0.09147,0.12232
1993,Bavaria,Other Degree,0.02721,147,1543,0.01909,0.03533
1993,Bavaria,"Dropout, No School Degree",0.01226,57,1543,0.00677,0.01775
1993,Berlin,Secondary School Degree,0.28003,163,516,0.24125,0.31881
1993,Berlin,Intermediate School Degree,0.29267,201,516,0.25337,0.33196
1993,Berlin,Upper Secondary Degree,0.14712,110,516,0.11653,0.17772
1993,Berlin,Other Degree,0.03845,42,516,0.02184,0.05505
1993,Brandenburg,Secondary School Degree,0.33890,225,600,0.30100,0.37681
1993,Brandenburg,Intermediate School Degree,0.34979,293,600,0.31160,0.38799
1993,Brandenburg,Upper Secondary Degree,0.10101,82,600,0.07688,0.12514
1993,Mecklenburg-Western Pomerania,Secondary School Degree,0.30002,131,375,0.25358,0.34647
1993,Mecklenburg-Western Pomerania,Intermediate School Degree,0.34661,199,375,0.29838,0.39484
1993,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.08404,45,375,0.05592,0.11216
1993,Saxony,Secondary School Degree,0.37048,433,1085,0.34173,0.39923
1993,Saxony,Intermediate School Degree,0.33003,507,1085,0.30204,0.35802
1993,Saxony,Upper Secondary Degree,0.09707,145,1085,0.07944,0.11469
1993,Saxony-Anhalt,Secondary School Degree,0.38447,290,711,0.34869,0.42025
1993,Saxony-Anhalt,Intermediate School Degree,0.34322,338,711,0.30830,0.37815
1993,Saxony-Anhalt,Upper Secondary Degree,0.07906,83,711,0.05921,0.09891
1993,Thuringa,Secondary School Degree,0.39318,276,643,0.35539,0.43096
1993,Thuringa,Intermediate School Degree,0.33467,315,643,0.29817,0.37117
1993,Thuringa,Upper Secondary Degree,0.05135,52,643,0.03428,0.06842
1994,Schleswig-Holstein,Secondary School Degree,0.41758,139,246,0.35583,0.47933
1994,Schleswig-Holstein,Intermediate School Degree,0.21887,75,246,0.16709,0.27064
1994,Schleswig-Holstein,Upper Secondary Degree,0.08763,32,246,0.05222,0.12303
1994,Hamburg,Secondary School Degree,0.44660,63,63,0.32285,0.57035
1994,Lower Saxony,Secondary School Degree,0.44314,460,901,0.41068,0.47559
1994,Lower Saxony,Intermediate School Degree,0.19451,238,901,0.16865,0.22038
1994,Lower Saxony,Upper Secondary Degree,0.10230,118,901,0.08250,0.12210
1994,Lower Saxony,Other Degree,0.02111,47,901,0.01172,0.03050
1994,Lower Saxony,"Dropout, No School Degree",0.01853,38,901,0.00972,0.02734
1994,Bremen,Secondary School Degree,0.56590,50,50,0.42712,0.70468
1994,North Rhine-Westphalia,Secondary School Degree,0.40746,1051,2368,0.38767,0.42726
1994,North Rhine-Westphalia,Intermediate School Degree,0.16627,461,2368,0.15127,0.18127
1994,North Rhine-Westphalia,Technical School Degree,0.03397,97,2368,0.02667,0.04126
1994,North Rhine-Westphalia,Upper Secondary Degree,0.11253,313,2368,0.09980,0.12526
1994,North Rhine-Westphalia,Other Degree,0.03478,229,2368,0.02740,0.04216
1994,North Rhine-Westphalia,"Dropout, No School Degree",0.02204,134,2368,0.01612,0.02795
1994,North Rhine-Westphalia,No School Degree Yet,0.01553,51,2368,0.01055,0.02051
1994,North Rhine-Westphalia,No School Attended,0.00444,32,2368,0.00176,0.00711
1994,Hesse,Secondary School Degree,0.41608,382,853,0.38298,0.44918
1994,Hesse,Intermediate School Degree,0.16211,164,853,0.13736,0.18686
1994,Hesse,Technical School Degree,0.03252,34,853,0.02061,0.04443
1994,Hesse,Upper Secondary Degree,0.13209,106,853,0.10936,0.15483
1994,Hesse,Other Degree,0.04273,109,853,0.02915,0.05631
1994,Hesse,"Dropout, No School Degree",0.02338,58,853,0.01323,0.03352
1994,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.50492,372,570,0.46384,0.54600
1994,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.15085,105,570,0.12145,0.18026
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.07015,56,570,0.04916,0.09114
1994,"Rhineland-Palatinate, Saarland",Other Degree,0.03323,37,570,0.01850,0.04795
1994,Baden-Wuerttemberg,Secondary School Degree,0.42431,752,1666,0.40057,0.44805
1994,Baden-Wuerttemberg,Intermediate School Degree,0.15318,273,1666,0.13588,0.17048
1994,Baden-Wuerttemberg,Technical School Degree,0.03142,51,1666,0.02304,0.03980
1994,Baden-Wuerttemberg,Upper Secondary Degree,0.09117,141,1666,0.07735,0.10500
1994,Baden-Wuerttemberg,Other Degree,0.04132,234,1666,0.03176,0.05088
1994,Baden-Wuerttemberg,"Dropout, No School Degree",0.02438,137,1666,0.01697,0.03179
1994,Baden-Wuerttemberg,No School Degree Yet,0.01338,38,1666,0.00786,0.01890
1994,Baden-Wuerttemberg,No School Attended,0.00643,40,1666,0.00259,0.01027
1994,Bavaria,Secondary School Degree,0.42381,751,1503,0.39882,0.44880
1994,Bavaria,Intermediate School Degree,0.18114,326,1503,0.16166,0.20062
1994,Bavaria,Technical School Degree,0.03269,58,1503,0.02370,0.04169
1994,Bavaria,Upper Secondary Degree,0.11220,178,1503,0.09624,0.12816
1994,Bavaria,Other Degree,0.02669,136,1503,0.01854,0.03484
1994,Bavaria,"Dropout, No School Degree",0.01282,54,1503,0.00713,0.01851
1994,Berlin,Secondary School Degree,0.27691,155,495,0.23745,0.31637
1994,Berlin,Intermediate School Degree,0.28546,196,495,0.24564,0.32529
1994,Berlin,Upper Secondary Degree,0.14588,106,495,0.11475,0.17701
1994,Berlin,Other Degree,0.03875,38,495,0.02173,0.05578
1994,Brandenburg,Secondary School Degree,0.33567,215,572,0.29694,0.37440
1994,Brandenburg,Intermediate School Degree,0.34680,280,572,0.30776,0.38584
1994,Brandenburg,Upper Secondary Degree,0.10433,77,572,0.07926,0.12941
1994,Mecklenburg-Western Pomerania,Secondary School Degree,0.29177,130,385,0.24630,0.33724
1994,Mecklenburg-Western Pomerania,Intermediate School Degree,0.35342,203,385,0.30561,0.40123
1994,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.09562,52,385,0.06620,0.12503
1994,Saxony,Secondary School Degree,0.37187,428,1084,0.34309,0.40066
1994,Saxony,Intermediate School Degree,0.32932,508,1084,0.30133,0.35731
1994,Saxony,Upper Secondary Degree,0.09839,148,1084,0.08065,0.11613
1994,Saxony-Anhalt,Secondary School Degree,0.39306,270,672,0.35611,0.43002
1994,Saxony-Anhalt,Intermediate School Degree,0.34022,318,672,0.30437,0.37607
1994,Saxony-Anhalt,Upper Secondary Degree,0.08017,84,672,0.05962,0.10071
1994,Thuringa,Secondary School Degree,0.39391,272,645,0.35617,0.43165
1994,Thuringa,Intermediate School Degree,0.32699,313,645,0.29076,0.36322
1994,Thuringa,Upper Secondary Degree,0.06204,60,645,0.04341,0.08067
1995,Schleswig-Holstein,Secondary School Degree,0.40734,133,242,0.34531,0.46938
1995,Schleswig-Holstein,Intermediate School Degree,0.22325,76,242,0.17067,0.27582
1995,Schleswig-Holstein,Upper Secondary Degree,0.08171,33,242,0.04712,0.11629
1995,Hamburg,Secondary School Degree,0.42703,54,54,0.29386,0.56020
1995,Lower Saxony,Secondary School Degree,0.41176,445,998,0.38121,0.44231
1995,Lower Saxony,Intermediate School Degree,0.18513,259,998,0.16102,0.20924
1995,Lower Saxony,Technical School Degree,0.03080,32,998,0.02007,0.04152
