"plh0111","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"1 Sehr wichtig","1992","66 +","Schleswig-Holstein","","","",""
"1 Sehr wichtig","1992","66 +","Hamburg","","","",""
"1 Sehr wichtig","1992","66 +","Niedersachsen","","","",""
"1 Sehr wichtig","1992","66 +","Bremen","","","",""
"1 Sehr wichtig","1992","66 +","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","1992","66 +","Hessen","","","",""
"1 Sehr wichtig","1992","66 +","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","1992","66 +","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","1992","66 +","Bayern","","","",""
"1 Sehr wichtig","1992","66 +","Berlin","","","",""
"1 Sehr wichtig","1992","66 +","Brandenburg","","","",""
"1 Sehr wichtig","1992","66 +","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","1992","66 +","Sachsen","","","",""
"1 Sehr wichtig","1992","66 +","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","1992","66 +","Thueringen","","","",""
"2 Wichtig","1992","17-34","Schleswig-Holstein","","","",""
"2 Wichtig","1992","17-34","Hamburg","","","",""
"2 Wichtig","1992","17-34","Niedersachsen","45","0.159630814923408","0.119119467153401","0.200142162693414"
"2 Wichtig","1992","17-34","Bremen","","","",""
"2 Wichtig","1992","17-34","Nordrhein-Westfalen","117","0.178097854575269","0.149192389598744","0.207003319551795"
"2 Wichtig","1992","17-34","Hessen","38","0.172072616026502","0.122533567184427","0.221611664868577"
"2 Wichtig","1992","17-34","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","1992","17-34","Baden-Wuerttemberg","47","0.0943107843308588","0.0665900691875213","0.122031499474196"
"2 Wichtig","1992","17-34","Bayern","58","0.123978275736362","0.095091882241422","0.152864669231303"
"2 Wichtig","1992","17-34","Berlin","31","0.172941431458223","0.117537672273762","0.228345190642684"
"2 Wichtig","1992","17-34","Brandenburg","42","0.192677474177355","0.141370763819112","0.243984184535597"
"2 Wichtig","1992","17-34","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","1992","17-34","Sachsen","40","0.10909831766467","0.077459693359162","0.140736941970178"
"2 Wichtig","1992","17-34","Sachsen-Anhalt","38","0.128635689686737","0.0885525882601512","0.168718791113323"
"2 Wichtig","1992","17-34","Thueringen","","","",""
"2 Wichtig","1992","35-65","Schleswig-Holstein","","","",""
"2 Wichtig","1992","35-65","Hamburg","","","",""
"2 Wichtig","1992","35-65","Niedersachsen","56","0.132938332684625","0.100115407176073","0.165761258193178"
"2 Wichtig","1992","35-65","Bremen","","","",""
"2 Wichtig","1992","35-65","Nordrhein-Westfalen","170","0.173888562898232","0.15002468440794","0.197752441388525"
"2 Wichtig","1992","35-65","Hessen","49","0.156209082817443","0.116677322802414","0.195740842832473"
"2 Wichtig","1992","35-65","Rheinland-Pfalz,Saarland","50","0.189443718507341","0.14153514695467","0.237352290060011"
"2 Wichtig","1992","35-65","Baden-Wuerttemberg","78","0.1494488563908","0.118596671670801","0.180301041110798"
"2 Wichtig","1992","35-65","Bayern","107","0.180339761640784","0.149929049864634","0.210750473416933"
"2 Wichtig","1992","35-65","Berlin","51","0.203031223776336","0.155401849154742","0.25066059839793"
"2 Wichtig","1992","35-65","Brandenburg","58","0.150292504310351","0.11383068847195","0.186754320148753"
"2 Wichtig","1992","35-65","Mecklenburg-Vorpommern","42","0.161056464610473","0.114551650057582","0.207561279163364"
"2 Wichtig","1992","35-65","Sachsen","74","0.107255129549767","0.0835758279572779","0.130934431142256"
"2 Wichtig","1992","35-65","Sachsen-Anhalt","49","0.115246010585309","0.0844124486389822","0.146079572531636"
"2 Wichtig","1992","35-65","Thueringen","33","0.0910556854977496","0.0607424555144929","0.121368915481006"
"2 Wichtig","1992","66 +","Schleswig-Holstein","","","",""
"2 Wichtig","1992","66 +","Hamburg","","","",""
"2 Wichtig","1992","66 +","Niedersachsen","","","",""
"2 Wichtig","1992","66 +","Bremen","","","",""
"2 Wichtig","1992","66 +","Nordrhein-Westfalen","38","0.176524179893321","0.127357642010595","0.225690717776047"
"2 Wichtig","1992","66 +","Hessen","","","",""
"2 Wichtig","1992","66 +","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","1992","66 +","Baden-Wuerttemberg","","","",""
"2 Wichtig","1992","66 +","Bayern","","","",""
"2 Wichtig","1992","66 +","Berlin","","","",""
"2 Wichtig","1992","66 +","Brandenburg","","","",""
"2 Wichtig","1992","66 +","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","1992","66 +","Sachsen","","","",""
"2 Wichtig","1992","66 +","Sachsen-Anhalt","","","",""
"2 Wichtig","1992","66 +","Thueringen","","","",""
"3 Weniger wichtig","1992","17-34","Schleswig-Holstein","50","0.68231853262606","0.578997125200744","0.785639940051375"
"3 Weniger wichtig","1992","17-34","Hamburg","","","",""
"3 Weniger wichtig","1992","17-34","Niedersachsen","180","0.543623169431369","0.488530471568087","0.598715867294652"
"3 Weniger wichtig","1992","17-34","Bremen","","","",""
"3 Weniger wichtig","1992","17-34","Nordrhein-Westfalen","330","0.49482246708315","0.457048962690029","0.53259597147627"
"3 Weniger wichtig","1992","17-34","Hessen","123","0.528644295362202","0.463127624944133","0.594160965780271"
"3 Weniger wichtig","1992","17-34","Rheinland-Pfalz,Saarland","94","0.509432575590421","0.43926709656258","0.579598054618263"
"3 Weniger wichtig","1992","17-34","Baden-Wuerttemberg","231","0.563627797115885","0.516588708971877","0.610666885259892"
"3 Weniger wichtig","1992","17-34","Bayern","280","0.544009938602756","0.500353913112827","0.587665964092686"
"3 Weniger wichtig","1992","17-34","Berlin","103","0.602387035265118","0.530691906010178","0.674082164520058"
"3 Weniger wichtig","1992","17-34","Brandenburg","121","0.535768034281402","0.47089098600967","0.600645082553134"
"3 Weniger wichtig","1992","17-34","Mecklenburg-Vorpommern","95","0.609760281985758","0.531696828163097","0.687823735808419"
"3 Weniger wichtig","1992","17-34","Sachsen","225","0.574160652018973","0.523980348664627","0.62434095537332"
"3 Weniger wichtig","1992","17-34","Sachsen-Anhalt","149","0.5769935705287","0.517845624877233","0.636141516180166"
"3 Weniger wichtig","1992","17-34","Thueringen","173","0.622885363087169","0.564198863997823","0.681571862176515"
"3 Weniger wichtig","1992","35-65","Schleswig-Holstein","75","0.567804329920662","0.482973835346394","0.65263482449493"
"3 Weniger wichtig","1992","35-65","Hamburg","","","",""
"3 Weniger wichtig","1992","35-65","Niedersachsen","203","0.497628132278548","0.449289729304345","0.545966535252752"
"3 Weniger wichtig","1992","35-65","Bremen","","","",""
"3 Weniger wichtig","1992","35-65","Nordrhein-Westfalen","504","0.522967640086841","0.491519314203117","0.554415965970565"
"3 Weniger wichtig","1992","35-65","Hessen","154","0.479425040955759","0.425027711441485","0.533822370470032"
"3 Weniger wichtig","1992","35-65","Rheinland-Pfalz,Saarland","107","0.40481886604317","0.344807090034733","0.464830642051607"
"3 Weniger wichtig","1992","35-65","Baden-Wuerttemberg","265","0.532793019624892","0.489618915657647","0.575967123592138"
"3 Weniger wichtig","1992","35-65","Bayern","291","0.467088404025491","0.427625318975856","0.506551489075125"
"3 Weniger wichtig","1992","35-65","Berlin","122","0.439206645790794","0.380443005688864","0.497970285892724"
"3 Weniger wichtig","1992","35-65","Brandenburg","183","0.505879381307459","0.454867083598156","0.556891679016763"
"3 Weniger wichtig","1992","35-65","Mecklenburg-Vorpommern","127","0.510452819899675","0.447209079042171","0.573696560757179"
"3 Weniger wichtig","1992","35-65","Sachsen","347","0.501258544938703","0.462996797568573","0.539520292308833"
"3 Weniger wichtig","1992","35-65","Sachsen-Anhalt","203","0.474339299408543","0.426122676217278","0.522555922599808"
"3 Weniger wichtig","1992","35-65","Thueringen","198","0.546497130651113","0.494041271533426","0.5989529897688"
"3 Weniger wichtig","1992","66 +","Schleswig-Holstein","","","",""
"3 Weniger wichtig","1992","66 +","Hamburg","","","",""
"3 Weniger wichtig","1992","66 +","Niedersachsen","39","0.364041035432152","0.273712585154194","0.454369485710111"
"3 Weniger wichtig","1992","66 +","Bremen","","","",""
"3 Weniger wichtig","1992","66 +","Nordrhein-Westfalen","85","0.362483320115474","0.300491856430453","0.424474783800494"
"3 Weniger wichtig","1992","66 +","Hessen","31","0.323315097181908","0.230708635909307","0.415921558454509"
"3 Weniger wichtig","1992","66 +","Rheinland-Pfalz,Saarland","","","",""
"3 Weniger wichtig","1992","66 +","Baden-Wuerttemberg","46","0.320933176990287","0.245722274957457","0.396144079023116"
"3 Weniger wichtig","1992","66 +","Bayern","57","0.275204685072599","0.21169983562623","0.338709534518968"
"3 Weniger wichtig","1992","66 +","Berlin","","","",""
"3 Weniger wichtig","1992","66 +","Brandenburg","","","",""
"3 Weniger wichtig","1992","66 +","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","1992","66 +","Sachsen","39","0.306822762521095","0.225651335172647","0.387994189869543"
"3 Weniger wichtig","1992","66 +","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","1992","66 +","Thueringen","","","",""
"4 Ganz unwichtig","1992","17-34","Schleswig-Holstein","","","",""
"4 Ganz unwichtig","1992","17-34","Hamburg","","","",""
"4 Ganz unwichtig","1992","17-34","Niedersachsen","80","0.256158441502275","0.207877267424439","0.304439615580111"
"4 Ganz unwichtig","1992","17-34","Bremen","","","",""
"4 Ganz unwichtig","1992","17-34","Nordrhein-Westfalen","209","0.294219147319339","0.259791213360615","0.328647081278063"
"4 Ganz unwichtig","1992","17-34","Hessen","60","0.290316667923343","0.230741682125565","0.34989165372112"
"4 Ganz unwichtig","1992","17-34","Rheinland-Pfalz,Saarland","68","0.343230076620582","0.276590829467094","0.40986932377407"
"4 Ganz unwichtig","1992","17-34","Baden-Wuerttemberg","144","0.329525425993657","0.284942376083715","0.3741084759036"
"4 Ganz unwichtig","1992","17-34","Bayern","156","0.318807273108689","0.277960081712263","0.359654464505115"
"4 Ganz unwichtig","1992","17-34","Berlin","40","0.192719075762936","0.134936583099068","0.250501568426805"
"4 Ganz unwichtig","1992","17-34","Brandenburg","62","0.258987514787677","0.201998999931121","0.315976029644234"
"4 Ganz unwichtig","1992","17-34","Mecklenburg-Vorpommern","37","0.280245178991802","0.208372500866679","0.352117857116926"
"4 Ganz unwichtig","1992","17-34","Sachsen","107","0.314961620720291","0.267822666314534","0.362100575126048"
"4 Ganz unwichtig","1992","17-34","Sachsen-Anhalt","78","0.283684277670718","0.229714507418551","0.337654047922885"
"4 Ganz unwichtig","1992","17-34","Thueringen","58","0.252802515118415","0.200175851088807","0.305429179148022"
"4 Ganz unwichtig","1992","35-65","Schleswig-Holstein","35","0.275151715097063","0.198676252423475","0.351627177770651"
"4 Ganz unwichtig","1992","35-65","Hamburg","","","",""
"4 Ganz unwichtig","1992","35-65","Niedersachsen","136","0.337641862770063","0.291922332268469","0.383361393271656"
"4 Ganz unwichtig","1992","35-65","Bremen","","","",""
"4 Ganz unwichtig","1992","35-65","Nordrhein-Westfalen","275","0.28412354361519","0.255727433369535","0.312519653860845"
"4 Ganz unwichtig","1992","35-65","Hessen","115","0.350262250172984","0.298317542969755","0.402206957376213"
"4 Ganz unwichtig","1992","35-65","Rheinland-Pfalz,Saarland","88","0.355368426856203","0.296852143311569","0.413884710400838"
"4 Ganz unwichtig","1992","35-65","Baden-Wuerttemberg","162","0.302082820415165","0.262349545092919","0.34181609573741"
"4 Ganz unwichtig","1992","35-65","Bayern","206","0.336179929534583","0.298814069223471","0.373545789845695"
"4 Ganz unwichtig","1992","35-65","Berlin","92","0.321132874481549","0.265847840344308","0.37641790861879"
"4 Ganz unwichtig","1992","35-65","Brandenburg","122","0.329933769653317","0.281959634085207","0.377907905221428"
"4 Ganz unwichtig","1992","35-65","Mecklenburg-Vorpommern","65","0.304664987145279","0.246434450464114","0.362895523826444"
"4 Ganz unwichtig","1992","35-65","Sachsen","225","0.375248782988189","0.338196977715073","0.412300588261305"
"4 Ganz unwichtig","1992","35-65","Sachsen-Anhalt","152","0.395713861902953","0.348495444066052","0.442932279739854"
"4 Ganz unwichtig","1992","35-65","Thueringen","107","0.341216746763324","0.291259731175857","0.39117376235079"
"4 Ganz unwichtig","1992","66 +","Schleswig-Holstein","","","",""
"4 Ganz unwichtig","1992","66 +","Hamburg","","","",""
"4 Ganz unwichtig","1992","66 +","Niedersachsen","53","0.481742901706042","0.38794024609201","0.575545557320074"
"4 Ganz unwichtig","1992","66 +","Bremen","","","",""
"4 Ganz unwichtig","1992","66 +","Nordrhein-Westfalen","104","0.442782516285265","0.378728008182053","0.506837024388478"
"4 Ganz unwichtig","1992","66 +","Hessen","59","0.58185331984838","0.484195699384418","0.679510940312341"
"4 Ganz unwichtig","1992","66 +","Rheinland-Pfalz,Saarland","56","0.627884051019266","0.529112233506563","0.72665586853197"
"4 Ganz unwichtig","1992","66 +","Baden-Wuerttemberg","82","0.557460880317754","0.477440563730153","0.637481196905354"
"4 Ganz unwichtig","1992","66 +","Bayern","110","0.594483235157805","0.524668755874848","0.664297714440761"
"4 Ganz unwichtig","1992","66 +","Berlin","","","",""
"4 Ganz unwichtig","1992","66 +","Brandenburg","33","0.568562428531492","0.44427384642451","0.692851010638475"
"4 Ganz unwichtig","1992","66 +","Mecklenburg-Vorpommern","","","",""
"4 Ganz unwichtig","1992","66 +","Sachsen","74","0.609286669125582","0.523409602563081","0.695163735688082"
"4 Ganz unwichtig","1992","66 +","Sachsen-Anhalt","62","0.736330235684731","0.64374218360174","0.828918287767722"
"4 Ganz unwichtig","1992","66 +","Thueringen","52","0.706917770333841","0.601779449716059","0.812056090951622"
"1 Sehr wichtig","1993","17-34","Schleswig-Holstein","","","",""
"1 Sehr wichtig","1993","17-34","Hamburg","","","",""
"1 Sehr wichtig","1993","17-34","Niedersachsen","","","",""
"1 Sehr wichtig","1993","17-34","Bremen","","","",""
"1 Sehr wichtig","1993","17-34","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","1993","17-34","Hessen","","","",""
"1 Sehr wichtig","1993","17-34","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","1993","17-34","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","1993","17-34","Bayern","","","",""
"1 Sehr wichtig","1993","17-34","Berlin","","","",""
"1 Sehr wichtig","1993","17-34","Brandenburg","","","",""
"1 Sehr wichtig","1993","17-34","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","1993","17-34","Sachsen","","","",""
"1 Sehr wichtig","1993","17-34","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","1993","17-34","Thueringen","","","",""
"1 Sehr wichtig","1993","35-65","Schleswig-Holstein","","","",""
"1 Sehr wichtig","1993","35-65","Hamburg","","","",""
"1 Sehr wichtig","1993","35-65","Niedersachsen","","","",""
"1 Sehr wichtig","1993","35-65","Bremen","","","",""
"1 Sehr wichtig","1993","35-65","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","1993","35-65","Hessen","","","",""
"1 Sehr wichtig","1993","35-65","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","1993","35-65","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","1993","35-65","Bayern","","","",""
"1 Sehr wichtig","1993","35-65","Berlin","","","",""
"1 Sehr wichtig","1993","35-65","Brandenburg","","","",""
"1 Sehr wichtig","1993","35-65","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","1993","35-65","Sachsen","","","",""
"1 Sehr wichtig","1993","35-65","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","1993","35-65","Thueringen","","","",""
"1 Sehr wichtig","1993","66 +","Schleswig-Holstein","","","",""
"1 Sehr wichtig","1993","66 +","Hamburg","","","",""
"1 Sehr wichtig","1993","66 +","Niedersachsen","","","",""
"1 Sehr wichtig","1993","66 +","Bremen","","","",""
"1 Sehr wichtig","1993","66 +","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","1993","66 +","Hessen","","","",""
"1 Sehr wichtig","1993","66 +","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","1993","66 +","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","1993","66 +","Bayern","","","",""
"1 Sehr wichtig","1993","66 +","Berlin","","","",""
"1 Sehr wichtig","1993","66 +","Brandenburg","","","",""
"1 Sehr wichtig","1993","66 +","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","1993","66 +","Sachsen","","","",""
"1 Sehr wichtig","1993","66 +","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","1993","66 +","Thueringen","","","",""
"2 Wichtig","1993","17-34","Schleswig-Holstein","","","",""
"2 Wichtig","1993","17-34","Hamburg","","","",""
"2 Wichtig","1993","17-34","Niedersachsen","","","",""
"2 Wichtig","1993","17-34","Bremen","","","",""
"2 Wichtig","1993","17-34","Nordrhein-Westfalen","","","",""
"2 Wichtig","1993","17-34","Hessen","","","",""
"2 Wichtig","1993","17-34","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","1993","17-34","Baden-Wuerttemberg","","","",""
"2 Wichtig","1993","17-34","Bayern","","","",""
"2 Wichtig","1993","17-34","Berlin","","","",""
"2 Wichtig","1993","17-34","Brandenburg","","","",""
"2 Wichtig","1993","17-34","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","1993","17-34","Sachsen","","","",""
"2 Wichtig","1993","17-34","Sachsen-Anhalt","","","",""
"2 Wichtig","1993","17-34","Thueringen","","","",""
"2 Wichtig","1993","35-65","Schleswig-Holstein","","","",""
"2 Wichtig","1993","35-65","Hamburg","","","",""
"2 Wichtig","1993","35-65","Niedersachsen","","","",""
"2 Wichtig","1993","35-65","Bremen","","","",""
"2 Wichtig","1993","35-65","Nordrhein-Westfalen","","","",""
"2 Wichtig","1993","35-65","Hessen","","","",""
"2 Wichtig","1993","35-65","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","1993","35-65","Baden-Wuerttemberg","","","",""
"2 Wichtig","1993","35-65","Bayern","","","",""
"2 Wichtig","1993","35-65","Berlin","","","",""
"2 Wichtig","1993","35-65","Brandenburg","","","",""
"2 Wichtig","1993","35-65","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","1993","35-65","Sachsen","","","",""
"2 Wichtig","1993","35-65","Sachsen-Anhalt","","","",""
"2 Wichtig","1993","35-65","Thueringen","","","",""
"2 Wichtig","1993","66 +","Schleswig-Holstein","","","",""
"2 Wichtig","1993","66 +","Hamburg","","","",""
"2 Wichtig","1993","66 +","Niedersachsen","","","",""
"2 Wichtig","1993","66 +","Bremen","","","",""
"2 Wichtig","1993","66 +","Nordrhein-Westfalen","","","",""
"2 Wichtig","1993","66 +","Hessen","","","",""
"2 Wichtig","1993","66 +","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","1993","66 +","Baden-Wuerttemberg","","","",""
"2 Wichtig","1993","66 +","Bayern","","","",""
"2 Wichtig","1993","66 +","Berlin","","","",""
"2 Wichtig","1993","66 +","Brandenburg","","","",""
"2 Wichtig","1993","66 +","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","1993","66 +","Sachsen","","","",""
"2 Wichtig","1993","66 +","Sachsen-Anhalt","","","",""
"2 Wichtig","1993","66 +","Thueringen","","","",""
"3 Weniger wichtig","1993","17-34","Schleswig-Holstein","","","",""
"3 Weniger wichtig","1993","17-34","Hamburg","","","",""
"3 Weniger wichtig","1993","17-34","Niedersachsen","","","",""
