"hlf0071_h","year","hhtyp","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Viel zu gross","1990","Paar mit Kind(ern)","Staedtischer Raum","7","","",""
"Viel zu gross","1990","Paar mit Kind(ern)","Laendlicher Raum","6","","",""
"Viel zu gross","1990","Sonstige","Staedtischer Raum","","","",""
"Viel zu gross","1990","Sonstige","Laendlicher Raum","5","","",""
"Viel zu klein","1991","1-Pers.- Haushalt","Staedtischer Raum","20","","",""
"Viel zu klein","1991","1-Pers.- Haushalt","Laendlicher Raum","6","","",""
"Viel zu klein","1991","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","42","0.0163484465324369","0.0109831699009306","0.0217137231639431"
"Viel zu klein","1991","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","14","","",""
"Viel zu klein","1991","Alleinerziehende","Staedtischer Raum","19","","",""
"Viel zu klein","1991","Alleinerziehende","Laendlicher Raum","10","","",""
"Viel zu klein","1991","Paar mit Kind(ern)","Staedtischer Raum","478","0.0481107059204615","0.0430653509091617","0.0531560609317612"
"Viel zu klein","1991","Paar mit Kind(ern)","Laendlicher Raum","225","0.0448529462976527","0.0385365885041643","0.0511693040911411"
"Viel zu klein","1991","Sonstige","Staedtischer Raum","79","0.0404537680560748","0.026437265992958","0.0544702701191915"
"Viel zu klein","1991","Sonstige","Laendlicher Raum","22","","",""
"Etwas zu klein","1991","1-Pers.- Haushalt","Staedtischer Raum","123","0.12728957276638","0.105752549646941","0.148826595885819"
"Etwas zu klein","1991","1-Pers.- Haushalt","Laendlicher Raum","31","0.0884852307061133","0.0581186634111417","0.118851798001085"
"Etwas zu klein","1991","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","280","0.12199021598999","0.108143543821114","0.135836888158865"
"Etwas zu klein","1991","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","122","0.108080670848646","0.0895291824504178","0.126632159246873"
"Etwas zu klein","1991","Alleinerziehende","Staedtischer Raum","119","0.17905130986315","0.14923128599419","0.208871333732111"
"Etwas zu klein","1991","Alleinerziehende","Laendlicher Raum","55","0.150172606925694","0.107950250552563","0.192394963298824"
"Etwas zu klein","1991","Paar mit Kind(ern)","Staedtischer Raum","1718","0.23138068149535","0.221438153090502","0.241323209900198"
"Etwas zu klein","1991","Paar mit Kind(ern)","Laendlicher Raum","1061","0.237324470535694","0.224341404052722","0.250307537018666"
"Etwas zu klein","1991","Sonstige","Staedtischer Raum","209","0.250724402114427","0.219889235481146","0.281559568747708"
"Etwas zu klein","1991","Sonstige","Laendlicher Raum","71","0.176947800070637","0.142519675513197","0.211375924628077"
"Gerade richtig","1991","1-Pers.- Haushalt","Staedtischer Raum","681","0.752282243352106","0.724387449771419","0.780177036932793"
"Gerade richtig","1991","1-Pers.- Haushalt","Laendlicher Raum","249","0.739397956475265","0.692461912320673","0.786334000629857"
"Gerade richtig","1991","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1640","0.763351844004563","0.745369463870591","0.781334224138534"
"Gerade richtig","1991","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","818","0.74766760514272","0.721714893454917","0.773620316830523"
"Gerade richtig","1991","Alleinerziehende","Staedtischer Raum","455","0.736888058241086","0.702640290663877","0.771135825818296"
"Gerade richtig","1991","Alleinerziehende","Laendlicher Raum","183","0.704097430105319","0.650149784955225","0.758045075255412"
"Gerade richtig","1991","Paar mit Kind(ern)","Staedtischer Raum","4499","0.680309140478765","0.669314123427465","0.691304157530065"
"Gerade richtig","1991","Paar mit Kind(ern)","Laendlicher Raum","2679","0.664581471900658","0.650173470115627","0.678989473685688"
"Gerade richtig","1991","Sonstige","Staedtischer Raum","463","0.6945829396879","0.661815998216126","0.727349881159673"
"Gerade richtig","1991","Sonstige","Laendlicher Raum","360","0.728013274199896","0.687869278704748","0.768157269695043"
"Etwas zu gross","1991","1-Pers.- Haushalt","Staedtischer Raum","82","0.0874369807545518","0.069184025614303","0.105689935894801"
"Etwas zu gross","1991","1-Pers.- Haushalt","Laendlicher Raum","44","0.136338021582264","0.0996470808850424","0.173028962279485"
"Etwas zu gross","1991","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","174","0.0927788178483892","0.0805040230567284","0.10505361264005"
"Etwas zu gross","1991","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","112","0.127721602440781","0.107778087941567","0.147665116939995"
"Etwas zu gross","1991","Alleinerziehende","Staedtischer Raum","37","0.0643778267603775","0.0452889823949938","0.0834666711257612"
"Etwas zu gross","1991","Alleinerziehende","Laendlicher Raum","23","","",""
"Etwas zu gross","1991","Paar mit Kind(ern)","Staedtischer Raum","194","0.036809047358369","0.0323697817462772","0.0412483129704608"
"Etwas zu gross","1991","Paar mit Kind(ern)","Laendlicher Raum","154","0.0500910036202455","0.0434343343254604","0.0567476729150306"
"Etwas zu gross","1991","Sonstige","Staedtischer Raum","8","","",""
"Etwas zu gross","1991","Sonstige","Laendlicher Raum","15","","",""
"Viel zu gross","1991","1-Pers.- Haushalt","Staedtischer Raum","14","","",""
"Viel zu gross","1991","1-Pers.- Haushalt","Laendlicher Raum","6","","",""
"Viel zu gross","1991","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","10","","",""
"Viel zu gross","1991","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","10","","",""
"Viel zu gross","1991","Alleinerziehende","Staedtischer Raum","5","","",""
"Viel zu gross","1991","Alleinerziehende","Laendlicher Raum","4","","",""
"Viel zu gross","1991","Paar mit Kind(ern)","Staedtischer Raum","22","","",""
"Viel zu gross","1991","Paar mit Kind(ern)","Laendlicher Raum","6","","",""
"Viel zu gross","1991","Sonstige","Staedtischer Raum","","","",""
"Viel zu gross","1991","Sonstige","Laendlicher Raum","4","","",""
"Viel zu klein","1992","1-Pers.- Haushalt","Staedtischer Raum","20","","",""
"Viel zu klein","1992","1-Pers.- Haushalt","Laendlicher Raum","1","","",""
"Viel zu klein","1992","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","68","0.0243936240329998","0.0180474695419976","0.0307397785240019"
"Viel zu klein","1992","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","10","","",""
"Viel zu klein","1992","Alleinerziehende","Staedtischer Raum","20","","",""
"Viel zu klein","1992","Alleinerziehende","Laendlicher Raum","14","","",""
"Viel zu klein","1992","Paar mit Kind(ern)","Staedtischer Raum","480","0.0491507739242869","0.0439824211165123","0.0543191267320614"
"Viel zu klein","1992","Paar mit Kind(ern)","Laendlicher Raum","220","0.0520471429743839","0.0451105387204149","0.0589837472283528"
"Viel zu klein","1992","Sonstige","Staedtischer Raum","73","0.0527463024094788","0.0362813444189238","0.0692112604000338"
"Viel zu klein","1992","Sonstige","Laendlicher Raum","23","","",""
"Etwas zu klein","1992","1-Pers.- Haushalt","Staedtischer Raum","124","0.125582609541022","0.104111143979795","0.147054075102248"
"Etwas zu klein","1992","1-Pers.- Haushalt","Laendlicher Raum","34","0.0974674296712054","0.0663505116284679","0.128584347713943"
"Etwas zu klein","1992","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","306","0.129904135931638","0.116073880416349","0.143734391446927"
"Etwas zu klein","1992","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","98","0.0778508404444492","0.0615667441657945","0.0941349367231039"
"Etwas zu klein","1992","Alleinerziehende","Staedtischer Raum","135","0.209868603786313","0.178563524444039","0.241173683128587"
"Etwas zu klein","1992","Alleinerziehende","Laendlicher Raum","45","0.12277928955118","0.0850076281093557","0.160550950993005"
"Etwas zu klein","1992","Paar mit Kind(ern)","Staedtischer Raum","1788","0.248081827599087","0.237756260573309","0.258407394624866"
"Etwas zu klein","1992","Paar mit Kind(ern)","Laendlicher Raum","978","0.220364515163777","0.207420419004184","0.233308611323371"
"Etwas zu klein","1992","Sonstige","Staedtischer Raum","163","0.174405613315476","0.146454760886019","0.202356465744934"
"Etwas zu klein","1992","Sonstige","Laendlicher Raum","95","0.163220992171338","0.130262455538942","0.196179528803734"
"Gerade richtig","1992","1-Pers.- Haushalt","Staedtischer Raum","689","0.764296941981467","0.736795769270067","0.791798114692867"
"Gerade richtig","1992","1-Pers.- Haushalt","Laendlicher Raum","261","0.752328922207908","0.707041572731256","0.79761627168456"
"Gerade richtig","1992","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1694","0.742235780054741","0.724242206564329","0.760229353545154"
"Gerade richtig","1992","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","816","0.798744065045992","0.774376642647043","0.82311148744494"
"Gerade richtig","1992","Alleinerziehende","Staedtischer Raum","445","0.695077562596954","0.659685755449995","0.730469369743914"
"Gerade richtig","1992","Alleinerziehende","Laendlicher Raum","205","0.749843184150139","0.699996016512661","0.799690351787617"
"Gerade richtig","1992","Paar mit Kind(ern)","Staedtischer Raum","4223","0.659448609078188","0.648119051502077","0.670778166654299"
"Gerade richtig","1992","Paar mit Kind(ern)","Laendlicher Raum","2551","0.663679801489643","0.648925764219448","0.678433838759837"
"Gerade richtig","1992","Sonstige","Staedtischer Raum","443","0.680716205423292","0.646375995542125","0.715056415304459"
"Gerade richtig","1992","Sonstige","Laendlicher Raum","342","0.747937765200198","0.709215464958082","0.786660065442313"
"Etwas zu gross","1992","1-Pers.- Haushalt","Staedtischer Raum","73","0.0842042602304048","0.066211247559006","0.102197272901804"
"Etwas zu gross","1992","1-Pers.- Haushalt","Laendlicher Raum","50","0.135261093070109","0.0993801108034677","0.171142075336749"
"Etwas zu gross","1992","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","192","0.0965848058222141","0.0844332114747325","0.108736400169696"
"Etwas zu gross","1992","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","108","0.108486250239852","0.0895853367919281","0.127387163687777"
"Etwas zu gross","1992","Alleinerziehende","Staedtischer Raum","44","0.0733394791597001","0.0532984207486244","0.0933805375707758"
"Etwas zu gross","1992","Alleinerziehende","Laendlicher Raum","22","","",""
"Etwas zu gross","1992","Paar mit Kind(ern)","Staedtischer Raum","216","0.0411119250729935","0.0363651461127806","0.0458587040332064"
"Etwas zu gross","1992","Paar mit Kind(ern)","Laendlicher Raum","181","0.0587652977009829","0.0514207587856717","0.0661098366162941"
"Etwas zu gross","1992","Sonstige","Staedtischer Raum","29","","",""
"Etwas zu gross","1992","Sonstige","Laendlicher Raum","23","","",""
"Viel zu gross","1992","1-Pers.- Haushalt","Staedtischer Raum","9","","",""
"Viel zu gross","1992","1-Pers.- Haushalt","Laendlicher Raum","3","","",""
"Viel zu gross","1992","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","10","","",""
"Viel zu gross","1992","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","8","","",""
"Viel zu gross","1992","Alleinerziehende","Staedtischer Raum","6","","",""
"Viel zu gross","1992","Alleinerziehende","Laendlicher Raum","4","","",""
"Viel zu gross","1992","Paar mit Kind(ern)","Staedtischer Raum","14","","",""
"Viel zu gross","1992","Paar mit Kind(ern)","Laendlicher Raum","9","","",""
"Viel zu gross","1992","Sonstige","Staedtischer Raum","","","",""
"Viel zu gross","1992","Sonstige","Laendlicher Raum","","","",""
"Viel zu klein","1993","1-Pers.- Haushalt","Staedtischer Raum","21","","",""
"Viel zu klein","1993","1-Pers.- Haushalt","Laendlicher Raum","6","","",""
"Viel zu klein","1993","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","62","0.0204599726909827","0.0146919091984446","0.0262280361835207"
"Viel zu klein","1993","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","16","","",""
"Viel zu klein","1993","Alleinerziehende","Staedtischer Raum","29","","",""
"Viel zu klein","1993","Alleinerziehende","Laendlicher Raum","5","","",""
"Viel zu klein","1993","Paar mit Kind(ern)","Staedtischer Raum","478","0.0465106206112935","0.041428922676802","0.0515923185457851"
"Viel zu klein","1993","Paar mit Kind(ern)","Laendlicher Raum","153","0.0394463128959543","0.0332613828803641","0.0456312429115445"
"Viel zu klein","1993","Sonstige","Staedtischer Raum","69","0.0462440970309363","0.0310613207468894","0.0614268733149832"
"Viel zu klein","1993","Sonstige","Laendlicher Raum","15","","",""
"Etwas zu klein","1993","1-Pers.- Haushalt","Staedtischer Raum","127","0.132280617760601","0.110714017993787","0.153847217527416"
"Etwas zu klein","1993","1-Pers.- Haushalt","Laendlicher Raum","31","0.0743236512872149","0.0482245633607457","0.100422739213684"
"Etwas zu klein","1993","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","318","0.128683726286909","0.115040529587103","0.142326922986715"
"Etwas zu klein","1993","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","118","0.113603988063497","0.0946257174145697","0.132582258712424"
"Etwas zu klein","1993","Alleinerziehende","Staedtischer Raum","103","0.188422334113278","0.156895120903573","0.219949547322983"
"Etwas zu klein","1993","Alleinerziehende","Laendlicher Raum","68","0.20133058982681","0.155878808851944","0.246782370801675"
"Etwas zu klein","1993","Paar mit Kind(ern)","Staedtischer Raum","1724","0.246580928469245","0.236179981179182","0.256981875759307"
"Etwas zu klein","1993","Paar mit Kind(ern)","Laendlicher Raum","952","0.224873188681401","0.211607616741056","0.238138760621746"
"Etwas zu klein","1993","Sonstige","Staedtischer Raum","179","0.17230902200348","0.145007142795603","0.199610901211357"
"Etwas zu klein","1993","Sonstige","Laendlicher Raum","91","0.205978545581096","0.170060663308178","0.241896427854014"
"Gerade richtig","1993","1-Pers.- Haushalt","Staedtischer Raum","698","0.741592256458287","0.713725958439655","0.769458554476918"
"Gerade richtig","1993","1-Pers.- Haushalt","Laendlicher Raum","290","0.759148333964138","0.716601193481131","0.801695474447145"
"Gerade richtig","1993","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1714","0.750578268520088","0.732949111269168","0.768207425771008"
"Gerade richtig","1993","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","802","0.735047860827077","0.708654938814356","0.761440782839799"
"Gerade richtig","1993","Alleinerziehende","Staedtischer Raum","414","0.694229981794564","0.657084714917317","0.73137524867181"
"Gerade richtig","1993","Alleinerziehende","Laendlicher Raum","206","0.710103292840615","0.658675853415756","0.761530732265474"
"Gerade richtig","1993","Paar mit Kind(ern)","Staedtischer Raum","4120","0.65850139209496","0.647058187403067","0.669944596786852"
"Gerade richtig","1993","Paar mit Kind(ern)","Laendlicher Raum","2558","0.685097757921605","0.670339506321129","0.699856009522081"
"Gerade richtig","1993","Sonstige","Staedtischer Raum","463","0.705759462644924","0.672814878576108","0.738704046713741"
"Gerade richtig","1993","Sonstige","Laendlicher Raum","359","0.731284688068762","0.691913995229252","0.770655380908272"
"Etwas zu gross","1993","1-Pers.- Haushalt","Staedtischer Raum","87","0.0890271088228284","0.0708987794220961","0.107155438223561"
"Etwas zu gross","1993","1-Pers.- Haushalt","Laendlicher Raum","58","0.145684092736508","0.110580825399772","0.180787360073244"
"Etwas zu gross","1993","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","206","0.0956348202174918","0.0836523501465132","0.10761729028847"
"Etwas zu gross","1993","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","132","0.138703757076033","0.11803252612384","0.159374988028226"
"Etwas zu gross","1993","Alleinerziehende","Staedtischer Raum","34","0.0589175389225411","0.0399334181081303","0.0779016597369519"
"Etwas zu gross","1993","Alleinerziehende","Laendlicher Raum","20","","",""
"Etwas zu gross","1993","Paar mit Kind(ern)","Staedtischer Raum","263","0.0465210216205766","0.0414387832362578","0.0516032600048953"
"Etwas zu gross","1993","Paar mit Kind(ern)","Laendlicher Raum","139","0.0499465602723251","0.0430251025564886","0.0568680179881616"
"Etwas zu gross","1993","Sonstige","Staedtischer Raum","24","","",""
"Etwas zu gross","1993","Sonstige","Laendlicher Raum","19","","",""
"Viel zu gross","1993","1-Pers.- Haushalt","Staedtischer Raum","15","","",""
"Viel zu gross","1993","1-Pers.- Haushalt","Laendlicher Raum","3","","",""
"Viel zu gross","1993","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","14","","",""
"Viel zu gross","1993","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","6","","",""
"Viel zu gross","1993","Alleinerziehende","Staedtischer Raum","11","","",""
"Viel zu gross","1993","Alleinerziehende","Laendlicher Raum","","","",""
"Viel zu gross","1993","Paar mit Kind(ern)","Staedtischer Raum","12","","",""
"Viel zu gross","1993","Paar mit Kind(ern)","Laendlicher Raum","3","","",""
"Viel zu gross","1993","Sonstige","Staedtischer Raum","","","",""
"Viel zu gross","1993","Sonstige","Laendlicher Raum","3","","",""
"Viel zu klein","1994","1-Pers.- Haushalt","Staedtischer Raum","18","","",""
"Viel zu klein","1994","1-Pers.- Haushalt","Laendlicher Raum","6","","",""
"Viel zu klein","1994","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","48","0.01544896998014","0.0104541076138144","0.0204438323464657"
"Viel zu klein","1994","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","10","","",""
"Viel zu klein","1994","Alleinerziehende","Staedtischer Raum","20","","",""
"Viel zu klein","1994","Alleinerziehende","Laendlicher Raum","8","","",""
"Viel zu klein","1994","Paar mit Kind(ern)","Staedtischer Raum","464","0.0461467206502174","0.0409738082511907","0.0513196330492441"
"Viel zu klein","1994","Paar mit Kind(ern)","Laendlicher Raum","176","0.0477794806955331","0.0408776593133786","0.0546813020776876"
"Viel zu klein","1994","Sonstige","Staedtischer Raum","42","0.0442755641332866","0.0290802333615445","0.0594708949050288"
"Viel zu klein","1994","Sonstige","Laendlicher Raum","26","","",""
"Etwas zu klein","1994","1-Pers.- Haushalt","Staedtischer Raum","120","0.122133177403979","0.101133829980844","0.143132524827115"
"Etwas zu klein","1994","1-Pers.- Haushalt","Laendlicher Raum","30","0.0786732211489266","0.0520892232900161","0.105257219007837"
