year,bula_h,pgisced97,pli0082,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2017,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per week,0.2,45410,0.1963209108487231,0.20367908915127692
2017,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per month,0.2,45410,0.1963209108487231,0.20367908915127692
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.46153846153846156,45410,0.4569532263854325,0.4661236966914906
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.25274725274725274,45410,0.24875003964357487,0.25674446585093064
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.1978021978021978,45410,0.1941383568662776,0.201466038738118
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.08791208791208792,45410,0.08530759627200687,0.09051657955216896
2017,Bavaria,Pre-primary Level,Never,0.6666666666666666,45410,0.6623308185209037,0.6710025148124296
2017,Bavaria,Pre-primary Level,Seldom,0.3333333333333333,45410,0.3289974851875704,0.33766918147909625
2017,Bavaria,Primary Level,Never,0.48427672955974843,45410,0.4796801425554738,0.48887331656402305
2017,Bavaria,Primary Level,Seldom,0.3333333333333333,45410,0.3289974851875704,0.33766918147909625
2017,Bavaria,Primary Level,At least once per month,0.15723270440251572,45410,0.15388454905927623,0.1605808597457552
2017,Bavaria,Primary Level,At least once per week,0.025157232704402517,45410,0.023716846209262676,0.026597619199542358
2017,Bavaria,Lower Secondary Level,Seldom,0.5,45410,0.4954011385609039,0.5045988614390962
2017,Bavaria,Lower Secondary Level,Never,0.2682926829268293,45410,0.2642174406445294,0.27236792520912917
2017,Bavaria,Lower Secondary Level,At least once per month,0.14634146341463414,45410,0.143090544696709,0.14959238213255927
2017,Bavaria,Lower Secondary Level,At least once per week,0.06097560975609756,45410,0.05877472737986643,0.06317649213232869
2017,Bavaria,Lower Secondary Level,Daily,0.024390243902439025,45410,0.02297142665453039,0.02580906115034766
2017,Bavaria,Upper Secondary Level,Seldom,0.41333333333333333,45410,0.40880408386339157,0.4178625828032751
2017,Bavaria,Upper Secondary Level,Never,0.32,45410,0.31570948162841145,0.32429051837158857
2017,Bavaria,Upper Secondary Level,At least once per month,0.18666666666666668,45410,0.18308283178339196,0.1902505015499414
2017,Bavaria,Upper Secondary Level,At least once per week,0.08,45410,0.07750472033387037,0.08249527966612963
2017,Bavaria,Post-secondary Non-tertiary Level,At least once per month,0.5,45410,0.4954011385609039,0.5045988614390962
2017,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.375,45410,0.3705471715587163,0.3794528284412837
2017,Bavaria,Post-secondary Non-tertiary Level,Never,0.125,45410,0.12195813907952675,0.12804186092047323
2017,Bavaria,Second Stage of Tertiary Education,Seldom,0.4032258064516129,45410,0.398713906121973,0.40773770678125276
2017,Bavaria,Second Stage of Tertiary Education,Never,0.27419354838709675,45410,0.2700903799202571,0.2782967168539364
2017,Bavaria,Second Stage of Tertiary Education,At least once per month,0.1774193548387097,45410,0.17390561128764298,0.1809330983897764
2017,Bavaria,Second Stage of Tertiary Education,At least once per week,0.14516129032258066,45410,0.141921269357207,0.1484013112879543
2017,Berlin,Pre-primary Level,Never,1.0,45410,1.0,1.0
2017,Berlin,Primary Level,Never,0.5,45410,0.4954011385609039,0.5045988614390962
2017,Berlin,Primary Level,Seldom,0.26666666666666666,45410,0.26259928057164916,0.27073405276168416
2017,Berlin,Primary Level,At least once per week,0.16666666666666666,45410,0.16323887773435952,0.1700944555989738
2017,Berlin,Primary Level,At least once per month,0.06666666666666667,45410,0.06437235148342083,0.0689609818499125
2017,Berlin,Lower Secondary Level,Seldom,0.35294117647058826,45410,0.34854572624131575,0.35733662669986077
2017,Berlin,Lower Secondary Level,Never,0.29411764705882354,45410,0.28992674970232124,0.29830854441532584
2017,Berlin,Lower Secondary Level,At least once per week,0.17647058823529413,45410,0.17296423194180133,0.17997694452878693
2017,Berlin,Lower Secondary Level,At least once per month,0.17647058823529413,45410,0.17296423194180133,0.17997694452878693
2017,Berlin,Upper Secondary Level,Seldom,0.4444444444444444,45410,0.43987405920136824,0.4490148296875206
2017,Berlin,Upper Secondary Level,Never,0.2777777777777778,45410,0.273658088192144,0.2818974673634116
2017,Berlin,Upper Secondary Level,At least once per month,0.16666666666666666,45410,0.16323887773435952,0.1700944555989738
2017,Berlin,Upper Secondary Level,At least once per week,0.1111111111111111,45410,0.10822054568060249,0.11400167654161972
2017,Berlin,Post-secondary Non-tertiary Level,At least once per week,0.6666666666666666,45410,0.6623308185209037,0.6710025148124296
2017,Berlin,Post-secondary Non-tertiary Level,Never,0.3333333333333333,45410,0.3289974851875704,0.33766918147909625
2017,Berlin,Second Stage of Tertiary Education,Seldom,0.35,45410,0.3456129657913614,0.35438703420863854
2017,Berlin,Second Stage of Tertiary Education,At least once per month,0.2,45410,0.1963209108487231,0.20367908915127692
2017,Berlin,Second Stage of Tertiary Education,Never,0.15,45410,0.14671575601799094,0.15328424398200904
2017,Berlin,Second Stage of Tertiary Education,At least once per week,0.15,45410,0.14671575601799094,0.15328424398200904
2017,Berlin,Second Stage of Tertiary Education,Daily,0.15,45410,0.14671575601799094,0.15328424398200904
2017,Brandenburg,Pre-primary Level,At least once per month,1.0,45410,1.0,1.0
2017,Brandenburg,Primary Level,Never,0.4745762711864407,45410,0.4699833586902519,0.4791691836826295
2017,Brandenburg,Primary Level,Seldom,0.3389830508474576,45410,0.334629179317724,0.3433369223771912
2017,Brandenburg,Primary Level,At least once per week,0.11864406779661017,45410,0.11566980731617726,0.12161832827704308
2017,Brandenburg,Primary Level,At least once per month,0.06779661016949153,45410,0.06548433428833984,0.07010888605064321
2017,Brandenburg,Lower Secondary Level,Never,0.45454545454545453,45410,0.44996563609266615,0.4591252729982429
2017,Brandenburg,Lower Secondary Level,Seldom,0.3181818181818182,45410,0.31389779029582837,0.322465846067808
2017,Brandenburg,Lower Secondary Level,At least once per week,0.13636363636363635,45410,0.13320721432218846,0.13952005840508425
2017,Brandenburg,Lower Secondary Level,At least once per month,0.09090909090909091,45410,0.08826493149253392,0.0935532503256479
2017,Brandenburg,Upper Secondary Level,Never,0.41379310344827586,45410,0.409263111748953,0.4183230951475987
2017,Brandenburg,Upper Secondary Level,Seldom,0.3103448275862069,45410,0.30608964132541183,0.314600013847002
2017,Brandenburg,Upper Secondary Level,At least once per week,0.1724137931034483,45410,0.16893944807029848,0.1758881381365981
2017,Brandenburg,Upper Secondary Level,At least once per month,0.10344827586206896,45410,0.1006471693456915,0.10624938237844643
2017,Brandenburg,Post-secondary Non-tertiary Level,At least once per month,1.0,45410,1.0,1.0
2017,Brandenburg,Second Stage of Tertiary Education,At least once per month,0.36363636363636365,45410,0.3592118386611298,0.36806088861159747
2017,Brandenburg,Second Stage of Tertiary Education,Never,0.2727272727272727,45410,0.2686309585732556,0.27682358688128983
2017,Brandenburg,Second Stage of Tertiary Education,At least once per week,0.2727272727272727,45410,0.2686309585732556,0.27682358688128983
2017,Brandenburg,Second Stage of Tertiary Education,Daily,0.09090909090909091,45410,0.08826493149253392,0.0935532503256479
2017,Mecklenburg-Western Pomerania,Primary Level,Seldom,0.5,45410,0.4954011385609039,0.5045988614390962
2017,Mecklenburg-Western Pomerania,Primary Level,Never,0.5,45410,0.4954011385609039,0.5045988614390962
2017,Mecklenburg-Western Pomerania,Lower Secondary Level,Never,0.6666666666666666,45410,0.6623308185209037,0.6710025148124296
2017,Mecklenburg-Western Pomerania,Lower Secondary Level,Seldom,0.3333333333333333,45410,0.3289974851875704,0.33766918147909625
2017,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.875,45410,0.8719581390795268,0.8780418609204732
2017,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per month,0.125,45410,0.12195813907952675,0.12804186092047323
2017,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,At least once per month,1.0,45410,1.0,1.0
2017,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.4166666666666667,45410,0.4121321281358145,0.42120120519751886
2017,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.25,45410,0.2460172691652581,0.25398273083474193
2017,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,At least once per month,0.16666666666666666,45410,0.16323887773435952,0.1700944555989738
2017,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,At least once per week,0.08333333333333333,45410,0.08079121702394737,0.08587544964271929
2017,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Daily,0.08333333333333333,45410,0.08079121702394737,0.08587544964271929
2017,Saxony,Primary Level,Never,0.5692307692307692,45410,0.5646762048912164,0.573785333570322
2017,Saxony,Primary Level,Seldom,0.2923076923076923,45410,0.28812435696133426,0.2964910276540504
2017,Saxony,Primary Level,At least once per week,0.09230769230769231,45410,0.08964532118071779,0.09497006343466684
2017,Saxony,Primary Level,At least once per month,0.046153846153846156,45410,0.04422399667982601,0.0480836956278663
2017,Saxony,Lower Secondary Level,Never,0.43243243243243246,45410,0.42787575553399537,0.43698910933086954
2017,Saxony,Lower Secondary Level,Seldom,0.3783783783783784,45410,0.3739176422647735,0.3828391144919833
2017,Saxony,Lower Secondary Level,At least once per month,0.13513513513513514,45410,0.13199072934247277,0.1382795409277975
2017,Saxony,Lower Secondary Level,At least once per week,0.05405405405405406,45410,0.051974225116940165,0.05613388299116795
2017,Saxony,Upper Secondary Level,Seldom,0.5333333333333333,45410,0.5287447029668416,0.537921963699825
2017,Saxony,Upper Secondary Level,At least once per month,0.3333333333333333,45410,0.3289974851875704,0.33766918147909625
2017,Saxony,Upper Secondary Level,Never,0.13333333333333333,45410,0.1302067087708986,0.13645995789576806
2017,Saxony,Post-secondary Non-tertiary Level,At least once per month,0.5,45410,0.4954011385609039,0.5045988614390962
2017,Saxony,Post-secondary Non-tertiary Level,Seldom,0.5,45410,0.4954011385609039,0.5045988614390962
2017,Saxony,Second Stage of Tertiary Education,Seldom,0.5925925925925926,45410,0.5880732747092398,0.5971119104759454
2017,Saxony,Second Stage of Tertiary Education,Never,0.3333333333333333,45410,0.3289974851875704,0.33766918147909625
2017,Saxony,Second Stage of Tertiary Education,At least once per month,0.037037037037037035,45410,0.03530002339123996,0.03877405068283411
2017,Saxony,Second Stage of Tertiary Education,At least once per week,0.037037037037037035,45410,0.03530002339123996,0.03877405068283411
2017,Saxony-Anhalt,Pre-primary Level,Seldom,0.5,45410,0.4954011385609039,0.5045988614390962
2017,Saxony-Anhalt,Pre-primary Level,Never,0.5,45410,0.4954011385609039,0.5045988614390962
2017,Saxony-Anhalt,Primary Level,Seldom,0.6410256410256411,45410,0.636613496442476,0.6454377856088062
2017,Saxony-Anhalt,Primary Level,Never,0.3076923076923077,45410,0.30344720482544973,0.3119374105591657
2017,Saxony-Anhalt,Primary Level,At least once per month,0.05128205128205128,45410,0.04925328707911976,0.0533108154849828
2017,Saxony-Anhalt,Lower Secondary Level,Seldom,0.4166666666666667,45410,0.4121321281358145,0.42120120519751886
2017,Saxony-Anhalt,Lower Secondary Level,Never,0.25,45410,0.2460172691652581,0.25398273083474193
2017,Saxony-Anhalt,Lower Secondary Level,At least once per month,0.20833333333333334,45410,0.20459798694440484,0.21206867972226184
2017,Saxony-Anhalt,Lower Secondary Level,At least once per week,0.125,45410,0.12195813907952675,0.12804186092047323
2017,Saxony-Anhalt,Upper Secondary Level,Seldom,0.46153846153846156,45410,0.4569532263854325,0.4661236966914906
2017,Saxony-Anhalt,Upper Secondary Level,Never,0.34615384615384615,45410,0.3417780942759292,0.3505295980317631
2017,Saxony-Anhalt,Upper Secondary Level,At least once per week,0.11538461538461539,45410,0.11244607598675004,0.11832315478248075
2017,Saxony-Anhalt,Upper Secondary Level,At least once per month,0.07692307692307693,45410,0.07447216564015884,0.07937398820599502
2017,Saxony-Anhalt,Post-secondary Non-tertiary Level,Never,1.0,45410,1.0,1.0
2017,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.5625,45410,0.5579372086192902,0.5670627913807098
2017,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.3125,45410,0.3082367413441266,0.3167632586558734
2017,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per month,0.125,45410,0.12195813907952675,0.12804186092047323
2017,Thuringa,Primary Level,Seldom,0.3548387096774194,45410,0.35043792654877587,0.3592394928060629
2017,Thuringa,Primary Level,Never,0.3548387096774194,45410,0.35043792654877587,0.3592394928060629
2017,Thuringa,Primary Level,At least once per month,0.16129032258064516,45410,0.15790741367981068,0.16467323148147964
2017,Thuringa,Primary Level,At least once per week,0.12903225806451613,45410,0.1259488535472966,0.13211566258173565
2017,Thuringa,Lower Secondary Level,Never,0.35294117647058826,45410,0.34854572624131575,0.35733662669986077
2017,Thuringa,Lower Secondary Level,Seldom,0.29411764705882354,45410,0.28992674970232124,0.29830854441532584
2017,Thuringa,Lower Secondary Level,At least once per month,0.23529411764705882,45410,0.23139260453472582,0.23919563075939182
2017,Thuringa,Lower Secondary Level,At least once per week,0.11764705882352941,45410,0.11468364688348986,0.12061047076356896
2017,Thuringa,Upper Secondary Level,At least once per month,0.35,45410,0.3456129657913614,0.35438703420863854
2017,Thuringa,Upper Secondary Level,Seldom,0.3,45410,0.2957850738689457,0.3042149261310543
2017,Thuringa,Upper Secondary Level,At least once per week,0.2,45410,0.1963209108487231,0.20367908915127692
2017,Thuringa,Upper Secondary Level,Never,0.15,45410,0.14671575601799094,0.15328424398200904
2017,Thuringa,Post-secondary Non-tertiary Level,Never,0.6666666666666666,45410,0.6623308185209037,0.6710025148124296
2017,Thuringa,Post-secondary Non-tertiary Level,At least once per month,0.3333333333333333,45410,0.3289974851875704,0.33766918147909625
2017,Thuringa,Second Stage of Tertiary Education,Seldom,0.3684210526315789,45410,0.3639842882831007,0.37285781698005716
2017,Thuringa,Second Stage of Tertiary Education,Never,0.3157894736842105,45410,0.31151410058026596,0.32006484678815506
2017,Thuringa,Second Stage of Tertiary Education,At least once per week,0.15789473684210525,45410,0.15454085824442787,0.16124861543978264
2017,Thuringa,Second Stage of Tertiary Education,At least once per month,0.10526315789473684,45410,0.10244044843974436,0.10808586734972932
2017,Thuringa,Second Stage of Tertiary Education,Daily,0.05263157894736842,45410,0.05057775614148072,0.05468540175325612
2018,Schleswig-Holstein,Primary Level,Seldom,0.41818181818181815,43121,0.41352608720832684,0.42283754915530947
2018,Schleswig-Holstein,Primary Level,At least once per month,0.23636363636363636,43121,0.2323536278811069,0.24037364484616583
2018,Schleswig-Holstein,Primary Level,At least once per week,0.21818181818181817,43121,0.21428353108181813,0.2220801052818182
2018,Schleswig-Holstein,Primary Level,Never,0.12727272727272726,43121,0.1241270178108672,0.13041843673458733
2018,Schleswig-Holstein,Lower Secondary Level,Seldom,0.45,43121,0.44530431169601065,0.4546956883039894
2018,Schleswig-Holstein,Lower Secondary Level,At least once per month,0.25,43121,0.24591292793471473,0.25408707206528525
2018,Schleswig-Holstein,Lower Secondary Level,At least once per week,0.2,43121,0.19622452454865624,0.20377547545134378
2018,Schleswig-Holstein,Lower Secondary Level,Never,0.1,43121,0.0971683934114922,0.10283160658850782
2018,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.3333333333333333,43121,0.32888389284358577,0.33778277382308086
2018,Schleswig-Holstein,Upper Secondary Level,Seldom,0.2916666666666667,43121,0.28737650262556425,0.2959568307077691
2018,Schleswig-Holstein,Upper Secondary Level,Never,0.20833333333333334,43121,0.20450012679394558,0.2121665398727211
2018,Schleswig-Holstein,Upper Secondary Level,At least once per month,0.16666666666666666,43121,0.16314907510142235,0.17018425823191097
2018,Schleswig-Holstein,Post-secondary Non-tertiary Level,Seldom,0.5,43121,0.4952806556858203,0.5047193443141798
2018,Schleswig-Holstein,Post-secondary Non-tertiary Level,At least once per week,0.3333333333333333,43121,0.32888389284358577,0.33778277382308086
2018,Schleswig-Holstein,Post-secondary Non-tertiary Level,Never,0.16666666666666666,43121,0.16314907510142235,0.17018425823191097
2018,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.3103448275862069,43121,0.3059781621948691,0.3147114929775447
2018,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per month,0.20689655172413793,43121,0.20307312118460993,0.21071998226366592
2018,Schleswig-Holstein,Second Stage of Tertiary Education,Never,0.20689655172413793,43121,0.20307312118460993,0.21071998226366592
2018,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per week,0.20689655172413793,43121,0.20307312118460993,0.21071998226366592
2018,Schleswig-Holstein,Second Stage of Tertiary Education,Daily,0.06896551724137931,43121,0.06657379610546649,0.07135723837729213
2018,Hamburg,Primary Level,Seldom,0.4166666666666667,43121,0.41201333041889926,0.4213200029144341
2018,Hamburg,Primary Level,At least once per month,0.3333333333333333,43121,0.32888389284358577,0.33778277382308086
2018,Hamburg,Primary Level,Never,0.16666666666666666,43121,0.16314907510142235,0.17018425823191097
2018,Hamburg,Primary Level,At least once per week,0.08333333333333333,43121,0.0807246176088948,0.08594204905777186
2018,Hamburg,Lower Secondary Level,Seldom,0.5294117647058824,43121,0.5247005924226202,0.5341229369891445
2018,Hamburg,Lower Secondary Level,At least once per month,0.29411764705882354,43121,0.28981695483909725,0.2984183392785498
2018,Hamburg,Lower Secondary Level,At least once per week,0.11764705882352941,43121,0.11460601019116474,0.12068810745589408
2018,Hamburg,Lower Secondary Level,Never,0.058823529411764705,43121,0.056602661499209554,0.061044397324319856
2018,Hamburg,Upper Secondary Level,Never,0.5,43121,0.4952806556858203,0.5047193443141798
2018,Hamburg,Upper Secondary Level,At least once per week,0.25,43121,0.24591292793471473,0.25408707206528525
2018,Hamburg,Upper Secondary Level,Seldom,0.25,43121,0.24591292793471473,0.25408707206528525
2018,Hamburg,Second Stage of Tertiary Education,Seldom,0.5,43121,0.4952806556858203,0.5047193443141798
2018,Hamburg,Second Stage of Tertiary Education,Never,0.3,43121,0.2956746494899424,0.3043253505100576
2018,Hamburg,Second Stage of Tertiary Education,At least once per week,0.1,43121,0.0971683934114922,0.10283160658850782
2018,Hamburg,Second Stage of Tertiary Education,At least once per month,0.1,43121,0.0971683934114922,0.10283160658850782
2018,Lower Saxony,Primary Level,Seldom,0.47878787878787876,43121,0.47407278336288294,0.4835029742128746
2018,Lower Saxony,Primary Level,At least once per month,0.30303030303030304,43121,0.29869258180460395,0.3073680242560021
2018,Lower Saxony,Primary Level,Never,0.10303030303030303,43121,0.10016095628487515,0.10589964977573091
2018,Lower Saxony,Primary Level,At least once per week,0.08484848484848485,43121,0.08221833673022247,0.08747863296674724
2018,Lower Saxony,Primary Level,Daily,0.030303030303030304,43121,0.028685051943122115,0.031921008662938496
2018,Lower Saxony,Lower Secondary Level,Seldom,0.5444444444444444,43121,0.539743781427991,0.5491451074608978
2018,Lower Saxony,Lower Secondary Level,At least once per month,0.2222222222222222,43121,0.21829818455247108,0.22614625989197334
2018,Lower Saxony,Lower Secondary Level,Never,0.12222222222222222,43121,0.1191306525504465,0.12531379189399794
2018,Lower Saxony,Lower Secondary Level,At least once per week,0.1,43121,0.0971683934114922,0.10283160658850782
2018,Lower Saxony,Lower Secondary Level,Daily,0.011111111111111112,43121,0.010121728772985557,0.012100493449236666
2018,Lower Saxony,Upper Secondary Level,Seldom,0.41935483870967744,43121,0.41469728475818735,0.4240123926611675
2018,Lower Saxony,Upper Secondary Level,At least once per month,0.3709677419354839,43121,0.36640825273413163,0.3755272311368361
2018,Lower Saxony,Upper Secondary Level,At least once per week,0.12903225806451613,43121,0.12586807323977914,0.1321964428892531
2018,Lower Saxony,Upper Secondary Level,Never,0.08064516129032258,43121,0.07807510639401619,0.08321521618662897
2018,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.5,43121,0.4952806556858203,0.5047193443141798
2018,Lower Saxony,Post-secondary Non-tertiary Level,At least once per month,0.25,43121,0.24591292793471473,0.25408707206528525
2018,Lower Saxony,Post-secondary Non-tertiary Level,Never,0.125,43121,0.12187844714834846,0.12812155285165153
2018,Lower Saxony,Post-secondary Non-tertiary Level,At least once per week,0.125,43121,0.12187844714834846,0.12812155285165153
2018,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.49230769230769234,43121,0.48758890652884973,0.49702647808653494
2018,Lower Saxony,Second Stage of Tertiary Education,At least once per month,0.26153846153846155,43121,0.2573904172739243,0.2656865058029988
2018,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.15384615384615385,43121,0.15044066354657515,0.15725164414573256
2018,Lower Saxony,Second Stage of Tertiary Education,Never,0.07692307692307693,43121,0.07440795565213215,0.0794381981940217
2018,Lower Saxony,Second Stage of Tertiary Education,Daily,0.015384615384615385,43121,0.014222930630355768,0.016546300138875005
2018,Bremen,Primary Level,Seldom,0.391304347826087,43121,0.3866978688224661,0.39591082682970785
2018,Bremen,Primary Level,Never,0.30434782608695654,43121,0.3000047960324848,0.30869085614142827
2018,Bremen,Primary Level,At least once per month,0.21739130434782608,43121,0.2134981190185983,0.22128448967705386
2018,Bremen,Primary Level,At least once per week,0.08695652173913043,43121,0.08429696984637355,0.08961607363188731
2018,Bremen,Lower Secondary Level,At least once per month,0.5,43121,0.4952806556858203,0.5047193443141798
2018,Bremen,Lower Secondary Level,Seldom,0.5,43121,0.4952806556858203,0.5047193443141798
2018,Bremen,Upper Secondary Level,At least once per month,0.42857142857142855,43121,0.4239004890682454,0.4332423680746117
2018,Bremen,Upper Secondary Level,Seldom,0.2857142857142857,43121,0.28145032082989335,0.28997825059867804
2018,Bremen,Upper Secondary Level,Never,0.21428571428571427,43121,0.21041277584808737,0.21815865272334117
2018,Bremen,Upper Secondary Level,At least once per week,0.07142857142857142,43121,0.06899773744123652,0.07385940541590633
2018,Bremen,Post-secondary Non-tertiary Level,Seldom,1.0,43121,1.0,1.0
2018,Bremen,Second Stage of Tertiary Education,Seldom,0.42857142857142855,43121,0.4239004890682454,0.4332423680746117
2018,Bremen,Second Stage of Tertiary Education,Never,0.42857142857142855,43121,0.4239004890682454,0.4332423680746117
2018,Bremen,Second Stage of Tertiary Education,At least once per week,0.14285714285714285,43121,0.1395542898599299,0.1461599958543558
2018,North Rhine-Westphalia,Primary Level,Seldom,0.32388663967611336,43121,0.31946973592890093,0.3283035434233258
2018,North Rhine-Westphalia,Primary Level,At least once per month,0.27125506072874495,43121,0.26705854978429167,0.2754515716731982
2018,North Rhine-Westphalia,Primary Level,Never,0.2631578947368421,43121,0.2590015929061842,0.2673141965675
2018,North Rhine-Westphalia,Primary Level,At least once per week,0.13360323886639677,43121,0.13039195599524894,0.1368145217375446
2018,North Rhine-Westphalia,Primary Level,Daily,0.008097165991902834,43121,0.007251278221314884,0.008943053762490783
2018,North Rhine-Westphalia,Lower Secondary Level,At least once per month,0.352,43121,0.3474921392281702,0.3565078607718298
2018,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.328,43121,0.32356867893018526,0.33243132106981477
2018,North Rhine-Westphalia,Lower Secondary Level,Never,0.184,43121,0.18034265735172877,0.18765734264827122
2018,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.12,43121,0.11693278924375229,0.1230672107562477
2018,North Rhine-Westphalia,Lower Secondary Level,Daily,0.016,43121,0.014815679627568613,0.017184320372431387
2018,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.39655172413793105,43121,0.3919344931036655,0.4011689551721966
2018,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.3275862068965517,43121,0.3231563186548947,0.33201609513820873
2018,North Rhine-Westphalia,Upper Secondary Level,Never,0.16379310344827586,43121,0.16029996066575475,0.16728624623079696
2018,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.11206896551724138,43121,0.10909151907152725,0.11504641196295551
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.42857142857142855,43121,0.4239004890682454,0.4332423680746117
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.23809523809523808,43121,0.23407513344924458,0.2421153427412316
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per month,0.23809523809523808,43121,0.23407513344924458,0.2421153427412316
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.09523809523809523,43121,0.09246742931665129,0.09800876115953917
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.3532934131736527,43121,0.34878178737022775,0.35780503897707766
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.2275449101796407,43121,0.2235877662955813,0.2315020540637001
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.20359281437125748,43121,0.1997921417068255,0.20739348703568947
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.17964071856287425,43121,0.17601732007097332,0.1832641170547752
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.03592814371257485,43121,0.03417149973341978,0.03768478769172992
2018,Hesse,Pre-primary Level,Never,0.5,43121,0.4952806556858203,0.5047193443141798
2018,Hesse,Pre-primary Level,Seldom,0.5,43121,0.4952806556858203,0.5047193443141798
2018,Hesse,Primary Level,Seldom,0.3591549295774648,43121,0.35462669309586164,0.363683166059068
2018,Hesse,Primary Level,Never,0.29577464788732394,43121,0.29146692299060506,0.3000823727840428
2018,Hesse,Primary Level,At least once per month,0.19718309859154928,43121,0.1934277110912749,0.20093848609182366
2018,Hesse,Primary Level,At least once per week,0.1267605633802817,43121,0.12362026865154728,0.12990085810901608
2018,Hesse,Primary Level,Daily,0.02112676056338028,43121,0.01976941214084363,0.022484108985916934
2018,Hesse,Lower Secondary Level,Seldom,0.38461538461538464,43121,0.3800234224321929,0.3892073467985764
2018,Hesse,Lower Secondary Level,Never,0.26153846153846155,43121,0.2573904172739243,0.2656865058029988
2018,Hesse,Lower Secondary Level,At least once per month,0.24615384615384617,43121,0.2420879495139375,0.2502197427937548
2018,Hesse,Lower Secondary Level,At least once per week,0.1076923076923077,43121,0.10476639529155193,0.11061822009306346
2018,Hesse,Upper Secondary Level,Seldom,0.4473684210526316,43121,0.4426752955208456,0.45206154658441755
2018,Hesse,Upper Secondary Level,At least once per month,0.23684210526315788,43121,0.23282929785576775,0.240854912670548
2018,Hesse,Upper Secondary Level,Never,0.15789473684210525,43121,0.15445299194502293,0.16133648173918758
2018,Hesse,Upper Secondary Level,At least once per week,0.14473684210526316,43121,0.1414159781217164,0.14805770608880992
2018,Hesse,Upper Secondary Level,Daily,0.013157894736842105,43121,0.012082349456503876,0.014233440017180334
2018,Hesse,Post-secondary Non-tertiary Level,At least once per week,0.25,43121,0.24591292793471473,0.25408707206528525
2018,Hesse,Post-secondary Non-tertiary Level,At least once per month,0.25,43121,0.24591292793471473,0.25408707206528525
2018,Hesse,Post-secondary Non-tertiary Level,Seldom,0.25,43121,0.24591292793471473,0.25408707206528525
2018,Hesse,Post-secondary Non-tertiary Level,Never,0.25,43121,0.24591292793471473,0.25408707206528525
2018,Hesse,Second Stage of Tertiary Education,Seldom,0.425,43121,0.4203340503631334,0.42966594963686655
2018,Hesse,Second Stage of Tertiary Education,At least once per month,0.3,43121,0.2956746494899424,0.3043253505100576
2018,Hesse,Second Stage of Tertiary Education,Never,0.15,43121,0.1466297140350635,0.1533702859649365
2018,Hesse,Second Stage of Tertiary Education,At least once per week,0.125,43121,0.12187844714834846,0.12812155285165153
2018,"Rhineland-Palatinate, Saarland",Primary Level,Seldom,0.3728813559322034,43121,0.36831708043575545,0.37744563142865134
2018,"Rhineland-Palatinate, Saarland",Primary Level,Never,0.2711864406779661,43121,0.26699026302166134,0.27538261833427086
2018,"Rhineland-Palatinate, Saarland",Primary Level,At least once per month,0.1864406779661017,43121,0.18276466860157448,0.19011668733062892
