"pli0082","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","2017","Realschule","Sachsen","","","",""
"Min 1x pro Woche","2017","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2017","Realschule","Thueringen","","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Schleswig-Holstein","3","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Hamburg","","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Niedersachsen","11","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Bremen","2","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Nordrhein-Westfalen","12","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Hessen","5","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","4","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Baden-Wuerttemberg","9","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Bayern","5","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Berlin","4","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Brandenburg","5","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Thueringen","3","","",""
"Min 1x pro Woche","2017","AkademikerIn","Schleswig-Holstein","9","","",""
"Min 1x pro Woche","2017","AkademikerIn","Hamburg","2","","",""
"Min 1x pro Woche","2017","AkademikerIn","Niedersachsen","11","","",""
"Min 1x pro Woche","2017","AkademikerIn","Bremen","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Nordrhein-Westfalen","21","","",""
"Min 1x pro Woche","2017","AkademikerIn","Hessen","3","","",""
"Min 1x pro Woche","2017","AkademikerIn","Rheinland-Pfalz,Saarland","2","","",""
"Min 1x pro Woche","2017","AkademikerIn","Baden-Wuerttemberg","8","","",""
"Min 1x pro Woche","2017","AkademikerIn","Bayern","9","","",""
"Min 1x pro Woche","2017","AkademikerIn","Saarland","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Berlin","3","","",""
"Min 1x pro Woche","2017","AkademikerIn","Brandenburg","3","","",""
"Min 1x pro Woche","2017","AkademikerIn","Mecklenburg-Vorpommern","1","","",""
"Min 1x pro Woche","2017","AkademikerIn","Sachsen","1","","",""
"Min 1x pro Woche","2017","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2017","AkademikerIn","Thueringen","3","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Schleswig-Holstein","19","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Hamburg","1","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Niedersachsen","32","0.114546593470923","0.0717772843470047","0.157315902594842"
"Min 1x pro Monat","2017","(noch) kein Abschluss","Bremen","11","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Nordrhein-Westfalen","46","0.147674147721583","0.108742048930197","0.186606246512969"
"Min 1x pro Monat","2017","(noch) kein Abschluss","Hessen","12","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","10","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Baden-Wuerttemberg","36","0.28581141114865","0.215805560808417","0.355817261488883"
"Min 1x pro Monat","2017","(noch) kein Abschluss","Bayern","25","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Berlin","2","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Brandenburg","5","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Sachsen","4","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Thueringen","5","","",""
"Min 1x pro Monat","2017","Hauptschule","Schleswig-Holstein","12","","",""
"Min 1x pro Monat","2017","Hauptschule","Hamburg","6","","",""
"Min 1x pro Monat","2017","Hauptschule","Niedersachsen","27","","",""
"Min 1x pro Monat","2017","Hauptschule","Bremen","1","","",""
"Min 1x pro Monat","2017","Hauptschule","Nordrhein-Westfalen","28","","",""
"Min 1x pro Monat","2017","Hauptschule","Hessen","11","","",""
"Min 1x pro Monat","2017","Hauptschule","Rheinland-Pfalz,Saarland","14","","",""
"Min 1x pro Monat","2017","Hauptschule","Baden-Wuerttemberg","15","","",""
"Min 1x pro Monat","2017","Hauptschule","Bayern","12","","",""
"Min 1x pro Monat","2017","Hauptschule","Saarland","","","",""
"Min 1x pro Monat","2017","Hauptschule","Berlin","3","","",""
"Min 1x pro Monat","2017","Hauptschule","Brandenburg","2","","",""
"Min 1x pro Monat","2017","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2017","Hauptschule","Sachsen","5","","",""
"Min 1x pro Monat","2017","Hauptschule","Sachsen-Anhalt","5","","",""
"Min 1x pro Monat","2017","Hauptschule","Thueringen","4","","",""
"Min 1x pro Monat","2017","Realschule","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2017","Realschule","Hamburg","","","",""
"Min 1x pro Monat","2017","Realschule","Niedersachsen","","","",""
"Min 1x pro Monat","2017","Realschule","Bremen","","","",""
"Min 1x pro Monat","2017","Realschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2017","Realschule","Hessen","","","",""
"Min 1x pro Monat","2017","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2017","Realschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","2017","Realschule","Bayern","","","",""
"Min 1x pro Monat","2017","Realschule","Saarland","","","",""
"Min 1x pro Monat","2017","Realschule","Berlin","","","",""
"Min 1x pro Monat","2017","Realschule","Brandenburg","","","",""
"Min 1x pro Monat","2017","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2017","Realschule","Sachsen","","","",""
"Min 1x pro Monat","2017","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2017","Realschule","Thueringen","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Schleswig-Holstein","9","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Hamburg","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Niedersachsen","15","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Bremen","3","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Nordrhein-Westfalen","36","0.278311558123758","0.208650506694528","0.347972609552989"
"Min 1x pro Monat","2017","(Fach-)Abitur","Hessen","10","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","8","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Baden-Wuerttemberg","13","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Bayern","17","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Berlin","3","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Brandenburg","4","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","4","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Sachsen","5","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Thueringen","8","","",""
"Min 1x pro Monat","2017","AkademikerIn","Schleswig-Holstein","7","","",""
"Min 1x pro Monat","2017","AkademikerIn","Hamburg","2","","",""
"Min 1x pro Monat","2017","AkademikerIn","Niedersachsen","21","","",""
"Min 1x pro Monat","2017","AkademikerIn","Bremen","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Nordrhein-Westfalen","40","0.198243731907849","0.145681612507475","0.250805851308223"
"Min 1x pro Monat","2017","AkademikerIn","Hessen","9","","",""
"Min 1x pro Monat","2017","AkademikerIn","Rheinland-Pfalz,Saarland","13","","",""
"Min 1x pro Monat","2017","AkademikerIn","Baden-Wuerttemberg","18","","",""
"Min 1x pro Monat","2017","AkademikerIn","Bayern","11","","",""
"Min 1x pro Monat","2017","AkademikerIn","Saarland","","","",""
"Min 1x pro Monat","2017","AkademikerIn","Berlin","4","","",""
"Min 1x pro Monat","2017","AkademikerIn","Brandenburg","4","","",""
"Min 1x pro Monat","2017","AkademikerIn","Mecklenburg-Vorpommern","2","","",""
"Min 1x pro Monat","2017","AkademikerIn","Sachsen","1","","",""
"Min 1x pro Monat","2017","AkademikerIn","Sachsen-Anhalt","2","","",""
"Min 1x pro Monat","2017","AkademikerIn","Thueringen","2","","",""
"Seltener","2017","(noch) kein Abschluss","Schleswig-Holstein","26","","",""
"Seltener","2017","(noch) kein Abschluss","Hamburg","12","","",""
"Seltener","2017","(noch) kein Abschluss","Niedersachsen","83","0.273555029017961","0.213688786357107","0.333421271678815"
"Seltener","2017","(noch) kein Abschluss","Bremen","10","","",""
"Seltener","2017","(noch) kein Abschluss","Nordrhein-Westfalen","91","0.279563975827032","0.2303156962044","0.328812255449664"
"Seltener","2017","(noch) kein Abschluss","Hessen","40","0.301718984665244","0.222202066029703","0.381235903300784"
"Seltener","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","32","0.417745041218132","0.312277044350623","0.523213038085642"
"Seltener","2017","(noch) kein Abschluss","Baden-Wuerttemberg","47","0.209176260576256","0.14615542660444","0.272197094548072"
"Seltener","2017","(noch) kein Abschluss","Bayern","56","0.329882469488521","0.258142493478312","0.40162244549873"
"Seltener","2017","(noch) kein Abschluss","Saarland","","","",""
"Seltener","2017","(noch) kein Abschluss","Berlin","9","","",""
"Seltener","2017","(noch) kein Abschluss","Brandenburg","20","","",""
"Seltener","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","8","","",""
"Seltener","2017","(noch) kein Abschluss","Sachsen","19","","",""
"Seltener","2017","(noch) kein Abschluss","Sachsen-Anhalt","26","","",""
"Seltener","2017","(noch) kein Abschluss","Thueringen","11","","",""
"Seltener","2017","Hauptschule","Schleswig-Holstein","21","","",""
"Seltener","2017","Hauptschule","Hamburg","9","","",""
"Seltener","2017","Hauptschule","Niedersachsen","40","0.344616941953788","0.258133092165601","0.431100791741975"
"Seltener","2017","Hauptschule","Bremen","2","","",""
"Seltener","2017","Hauptschule","Nordrhein-Westfalen","52","0.20017111121251","0.142668063661538","0.257674158763482"
"Seltener","2017","Hauptschule","Hessen","22","","",""
"Seltener","2017","Hauptschule","Rheinland-Pfalz,Saarland","22","","",""
"Seltener","2017","Hauptschule","Baden-Wuerttemberg","52","0.398876426846396","0.308989459061374","0.488763394631418"
"Seltener","2017","Hauptschule","Bayern","44","0.552167714844614","0.447676045021917","0.656659384667311"
"Seltener","2017","Hauptschule","Saarland","","","",""
"Seltener","2017","Hauptschule","Berlin","6","","",""
"Seltener","2017","Hauptschule","Brandenburg","9","","",""
"Seltener","2017","Hauptschule","Mecklenburg-Vorpommern","5","","",""
"Seltener","2017","Hauptschule","Sachsen","15","","",""
"Seltener","2017","Hauptschule","Sachsen-Anhalt","11","","",""
"Seltener","2017","Hauptschule","Thueringen","5","","",""
"Seltener","2017","Realschule","Schleswig-Holstein","1","","",""
"Seltener","2017","Realschule","Hamburg","","","",""
"Seltener","2017","Realschule","Niedersachsen","1","","",""
"Seltener","2017","Realschule","Bremen","","","",""
"Seltener","2017","Realschule","Nordrhein-Westfalen","2","","",""
"Seltener","2017","Realschule","Hessen","1","","",""
"Seltener","2017","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2017","Realschule","Baden-Wuerttemberg","","","",""
"Seltener","2017","Realschule","Bayern","","","",""
"Seltener","2017","Realschule","Saarland","","","",""
"Seltener","2017","Realschule","Berlin","","","",""
"Seltener","2017","Realschule","Brandenburg","","","",""
"Seltener","2017","Realschule","Mecklenburg-Vorpommern","","","",""
"Seltener","2017","Realschule","Sachsen","1","","",""
"Seltener","2017","Realschule","Sachsen-Anhalt","","","",""
"Seltener","2017","Realschule","Thueringen","","","",""
"Seltener","2017","(Fach-)Abitur","Schleswig-Holstein","15","","",""
"Seltener","2017","(Fach-)Abitur","Hamburg","1","","",""
"Seltener","2017","(Fach-)Abitur","Niedersachsen","22","","",""
"Seltener","2017","(Fach-)Abitur","Bremen","7","","",""
"Seltener","2017","(Fach-)Abitur","Nordrhein-Westfalen","43","0.249294349953966","0.18205235511772","0.316536344790212"
"Seltener","2017","(Fach-)Abitur","Hessen","21","","",""
"Seltener","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","19","","",""
"Seltener","2017","(Fach-)Abitur","Baden-Wuerttemberg","23","","",""
"Seltener","2017","(Fach-)Abitur","Bayern","29","","",""
"Seltener","2017","(Fach-)Abitur","Saarland","","","",""
"Seltener","2017","(Fach-)Abitur","Berlin","7","","",""
"Seltener","2017","(Fach-)Abitur","Brandenburg","6","","",""
"Seltener","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Seltener","2017","(Fach-)Abitur","Sachsen","7","","",""
"Seltener","2017","(Fach-)Abitur","Sachsen-Anhalt","11","","",""
"Seltener","2017","(Fach-)Abitur","Thueringen","6","","",""
"Seltener","2017","AkademikerIn","Schleswig-Holstein","18","","",""
"Seltener","2017","AkademikerIn","Hamburg","2","","",""
"Seltener","2017","AkademikerIn","Niedersachsen","30","0.319680656860279","0.221117761112544","0.418243552608014"
"Seltener","2017","AkademikerIn","Bremen","2","","",""
"Seltener","2017","AkademikerIn","Nordrhein-Westfalen","77","0.333735045185469","0.271565692391883","0.395904397979055"
"Seltener","2017","AkademikerIn","Hessen","21","","",""
"Seltener","2017","AkademikerIn","Rheinland-Pfalz,Saarland","15","","",""
"Seltener","2017","AkademikerIn","Baden-Wuerttemberg","42","0.356620576231955","0.258204923493382","0.455036228970528"
"Seltener","2017","AkademikerIn","Bayern","25","","",""
"Seltener","2017","AkademikerIn","Saarland","","","",""
"Seltener","2017","AkademikerIn","Berlin","7","","",""
"Seltener","2017","AkademikerIn","Brandenburg","","","",""
"Seltener","2017","AkademikerIn","Mecklenburg-Vorpommern","3","","",""
"Seltener","2017","AkademikerIn","Sachsen","16","","",""
"Seltener","2017","AkademikerIn","Sachsen-Anhalt","9","","",""
"Seltener","2017","AkademikerIn","Thueringen","7","","",""
"Nie","2017","(noch) kein Abschluss","Schleswig-Holstein","36","0.436089863302955","0.334202495775448","0.537977230830462"
"Nie","2017","(noch) kein Abschluss","Hamburg","9","","",""
"Nie","2017","(noch) kein Abschluss","Niedersachsen","72","0.501833742848026","0.434686934736247","0.568980550959804"
"Nie","2017","(noch) kein Abschluss","Bremen","7","","",""
"Nie","2017","(noch) kein Abschluss","Nordrhein-Westfalen","160","0.503849628371719","0.448982796822893","0.558716459920545"
"Nie","2017","(noch) kein Abschluss","Hessen","69","0.559370306695123","0.473364120365293","0.645376493024953"
"Nie","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","33","0.335529758717984","0.234555252507398","0.43650426492857"
"Nie","2017","(noch) kein Abschluss","Baden-Wuerttemberg","64","0.459057433828355","0.381843231286876","0.536271636369833"
"Nie","2017","(noch) kein Abschluss","Bayern","79","0.491618793114418","0.415338017374914","0.567899568853923"
"Nie","2017","(noch) kein Abschluss","Saarland","","","",""
"Nie","2017","(noch) kein Abschluss","Berlin","16","","",""
"Nie","2017","(noch) kein Abschluss","Brandenburg","28","","",""
"Nie","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","6","","",""
"Nie","2017","(noch) kein Abschluss","Sachsen","37","0.532217602423606","0.411840834608338","0.652594370238874"
"Nie","2017","(noch) kein Abschluss","Sachsen-Anhalt","13","","",""
"Nie","2017","(noch) kein Abschluss","Thueringen","11","","",""
"Nie","2017","Hauptschule","Schleswig-Holstein","12","","",""
"Nie","2017","Hauptschule","Hamburg","9","","",""
"Nie","2017","Hauptschule","Niedersachsen","32","0.261638246120331","0.18165402733175","0.341622464908911"
"Nie","2017","Hauptschule","Bremen","2","","",""
"Nie","2017","Hauptschule","Nordrhein-Westfalen","85","0.530327751305334","0.458604289052049","0.602051213558619"
"Nie","2017","Hauptschule","Hessen","46","0.428896524658296","0.324296320911227","0.533496728405366"
"Nie","2017","Hauptschule","Rheinland-Pfalz,Saarland","16","","",""
"Nie","2017","Hauptschule","Baden-Wuerttemberg","35","0.334884479651151","0.248249811409279","0.421519147893024"
"Nie","2017","Hauptschule","Bayern","24","","",""
"Nie","2017","Hauptschule","Saarland","","","",""
"Nie","2017","Hauptschule","Berlin","5","","",""
"Nie","2017","Hauptschule","Brandenburg","15","","",""
"Nie","2017","Hauptschule","Mecklenburg-Vorpommern","4","","",""
"Nie","2017","Hauptschule","Sachsen","16","","",""
"Nie","2017","Hauptschule","Sachsen-Anhalt","8","","",""
"Nie","2017","Hauptschule","Thueringen","7","","",""
"Nie","2017","Realschule","Schleswig-Holstein","","","",""
"Nie","2017","Realschule","Hamburg","","","",""
"Nie","2017","Realschule","Niedersachsen","1","","",""
"Nie","2017","Realschule","Bremen","","","",""
"Nie","2017","Realschule","Nordrhein-Westfalen","1","","",""
"Nie","2017","Realschule","Hessen","","","",""
"Nie","2017","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nie","2017","Realschule","Baden-Wuerttemberg","","","",""
"Nie","2017","Realschule","Bayern","","","",""
"Nie","2017","Realschule","Saarland","","","",""
"Nie","2017","Realschule","Berlin","","","",""
"Nie","2017","Realschule","Brandenburg","","","",""
"Nie","2017","Realschule","Mecklenburg-Vorpommern","","","",""
"Nie","2017","Realschule","Sachsen","","","",""
"Nie","2017","Realschule","Sachsen-Anhalt","","","",""
"Nie","2017","Realschule","Thueringen","","","",""
"Nie","2017","(Fach-)Abitur","Schleswig-Holstein","9","","",""
"Nie","2017","(Fach-)Abitur","Hamburg","2","","",""
"Nie","2017","(Fach-)Abitur","Niedersachsen","21","","",""
"Nie","2017","(Fach-)Abitur","Bremen","6","","",""
"Nie","2017","(Fach-)Abitur","Nordrhein-Westfalen","64","0.33120994754567","0.258054593377505","0.404365301713836"
"Nie","2017","(Fach-)Abitur","Hessen","41","0.404821250762856","0.29588908229063","0.513753419235082"
"Nie","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","22","","",""
"Nie","2017","(Fach-)Abitur","Baden-Wuerttemberg","27","","",""
"Nie","2017","(Fach-)Abitur","Bayern","23","","",""
"Nie","2017","(Fach-)Abitur","Saarland","","","",""
"Nie","2017","(Fach-)Abitur","Berlin","6","","",""
"Nie","2017","(Fach-)Abitur","Brandenburg","7","","",""
"Nie","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nie","2017","(Fach-)Abitur","Sachsen","2","","",""
"Nie","2017","(Fach-)Abitur","Sachsen-Anhalt","8","","",""
"Nie","2017","(Fach-)Abitur","Thueringen","4","","",""
"Nie","2017","AkademikerIn","Schleswig-Holstein","15","","",""
"Nie","2017","AkademikerIn","Hamburg","5","","",""
"Nie","2017","AkademikerIn","Niedersachsen","21","","",""
