"beruf","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"Arbeitslose","2014","Staedtischer Raum","männlich","435","0.0503884343172475","0.0456518525017155","0.0551250161327796"
"Arbeitslose","2014","Staedtischer Raum","weiblich","587","0.0460430100126258","0.0418787492017356","0.050207270823516"
"Arbeitslose","2014","Laendlicher Raum","männlich","281","0.0667913876629786","0.0594831388635552","0.0740996364624019"
"Arbeitslose","2014","Laendlicher Raum","weiblich","329","0.0467896942053271","0.041022404281768","0.0525569841288863"
"Beamte","2014","Staedtischer Raum","männlich","320","0.0386519685643497","0.0344779656968707","0.0428259714318288"
"Beamte","2014","Staedtischer Raum","weiblich","361","0.0359640166988269","0.03226426661682","0.0396637667808337"
"Beamte","2014","Laendlicher Raum","männlich","192","0.0435854097468221","0.0376087657914544","0.0495620537021897"
"Beamte","2014","Laendlicher Raum","weiblich","150","0.0261197332962091","0.0217642187535474","0.0304752478388709"
"In Ausbildung","2014","Staedtischer Raum","männlich","643","0.0761117472259024","0.0703697605286258","0.081853733923179"
"In Ausbildung","2014","Staedtischer Raum","weiblich","690","0.0571286879556412","0.052517158288817","0.0617402176224654"
"In Ausbildung","2014","Laendlicher Raum","männlich","313","0.0654541444642135","0.0582142438435184","0.0726940450849085"
"In Ausbildung","2014","Laendlicher Raum","weiblich","327","0.0517789133038373","0.0457278236666211","0.0578300029410535"
"In Rente oder Pension","2014","Staedtischer Raum","männlich","1702","0.241584633902359","0.232316019195885","0.250853248608832"
"In Rente oder Pension","2014","Staedtischer Raum","weiblich","1821","0.287501937468542","0.278508951773004","0.29649492316408"
"In Rente oder Pension","2014","Laendlicher Raum","männlich","1018","0.256607550331198","0.243822350809305","0.26939274985309"
"In Rente oder Pension","2014","Laendlicher Raum","weiblich","1143","0.31244628952525","0.299788924149135","0.325103654901364"
"Selbstständige/ManagerInnen","2014","Staedtischer Raum","männlich","765","0.0862172449817142","0.0801394623598464","0.0922950276035819"
"Selbstständige/ManagerInnen","2014","Staedtischer Raum","weiblich","504","0.049549675750325","0.0452376952233669","0.0538616562772832"
"Selbstständige/ManagerInnen","2014","Laendlicher Raum","männlich","367","0.0718248881827912","0.0642667268072056","0.0793830495583769"
"Selbstständige/ManagerInnen","2014","Laendlicher Raum","weiblich","211","0.0443791131883617","0.0387552539422398","0.0500029724344835"
"Sonstige Nichterwerbspersonen","2014","Staedtischer Raum","männlich","332","0.0299700264250998","0.0262780174038453","0.0336620354463542"
"Sonstige Nichterwerbspersonen","2014","Staedtischer Raum","weiblich","1367","0.104123693535387","0.0980550660611919","0.110192321009582"
"Sonstige Nichterwerbspersonen","2014","Laendlicher Raum","männlich","160","0.0262864520898381","0.0216032239527636","0.0309696802269127"
"Sonstige Nichterwerbspersonen","2014","Laendlicher Raum","weiblich","573","0.0845117544076554","0.0769157140917096","0.0921077947236012"
"Angestellte, einfache Tätigkeiten","2015","Staedtischer Raum","männlich","1290","0.137613644639771","0.130118405121406","0.145108884158136"
"Angestellte, einfache Tätigkeiten","2015","Staedtischer Raum","weiblich","1821","0.164534491998346","0.157120588387282","0.171948395609409"
"Angestellte, einfache Tätigkeiten","2015","Laendlicher Raum","männlich","786","0.162265056384647","0.151387109212581","0.173143003556713"
"Angestellte, einfache Tätigkeiten","2015","Laendlicher Raum","weiblich","1157","0.212921868526178","0.201666756605008","0.224176980447349"
"Angestellte, qualifizierte Tätigkeiten","2015","Staedtischer Raum","männlich","2714","0.337139926295029","0.32685455786458","0.347425294725478"
"Angestellte, qualifizierte Tätigkeiten","2015","Staedtischer Raum","weiblich","2529","0.262603783248541","0.253804341158711","0.271403225338371"
"Angestellte, qualifizierte Tätigkeiten","2015","Laendlicher Raum","männlich","1350","0.31975088333023","0.305990802121614","0.333510964538847"
"Angestellte, qualifizierte Tätigkeiten","2015","Laendlicher Raum","weiblich","1223","0.230021381746741","0.218450826581305","0.241591936912176"
"Arbeitslose","2015","Staedtischer Raum","männlich","491","0.0554507405539218","0.05047142315985","0.0604300579479936"
"Arbeitslose","2015","Staedtischer Raum","weiblich","635","0.0455303320524919","0.0413617757635825","0.0496988883414014"
"Arbeitslose","2015","Laendlicher Raum","männlich","267","0.0605653642680427","0.0535277318724367","0.0676029966636486"
"Arbeitslose","2015","Laendlicher Raum","weiblich","328","0.0409497043363027","0.0355012058113689","0.0463982028612365"
"Beamte","2015","Staedtischer Raum","männlich","305","0.0396433108620672","0.0353980432656504","0.0438885784584839"
"Beamte","2015","Staedtischer Raum","weiblich","344","0.03559334974007","0.0318885159849561","0.0392981834951839"
"Beamte","2015","Laendlicher Raum","männlich","178","0.0376100609929542","0.031996884688014","0.0432232372978944"
"Beamte","2015","Laendlicher Raum","weiblich","147","0.0285100404657967","0.0239344322011404","0.033085648730453"
"In Ausbildung","2015","Staedtischer Raum","männlich","596","0.0699339264253812","0.0643850546845994","0.075482798166163"
"In Ausbildung","2015","Staedtischer Raum","weiblich","683","0.0597681966277786","0.0550278866676978","0.0645085065878593"
"In Ausbildung","2015","Laendlicher Raum","männlich","318","0.0651296908380619","0.0578494403996297","0.0724099412764941"
"In Ausbildung","2015","Laendlicher Raum","weiblich","314","0.0495149620928364","0.0435504952516669","0.0554794289340059"
"In Rente oder Pension","2015","Staedtischer Raum","männlich","1638","0.242181707898071","0.232860825259069","0.251502590537073"
"In Rente oder Pension","2015","Staedtischer Raum","weiblich","1771","0.288496911770676","0.27943722516613","0.297556598375223"
"In Rente oder Pension","2015","Laendlicher Raum","männlich","1010","0.26129639277228","0.248334066633668","0.274258718910892"
"In Rente oder Pension","2015","Laendlicher Raum","weiblich","1124","0.314734811516243","0.301966528917357","0.327503094115129"
"Selbstständige/ManagerInnen","2015","Staedtischer Raum","männlich","735","0.0847435258441669","0.0786841415291506","0.0908029101591831"
"Selbstständige/ManagerInnen","2015","Staedtischer Raum","weiblich","467","0.0480309553353753","0.0437550683165688","0.0523068423541818"
"Selbstständige/ManagerInnen","2015","Laendlicher Raum","männlich","353","0.0722400413978188","0.0646018957970678","0.0798781869985698"
"Selbstständige/ManagerInnen","2015","Laendlicher Raum","weiblich","205","0.0418260852612139","0.0363221091330344","0.0473300613893934"
"Sonstige Nichterwerbspersonen","2015","Staedtischer Raum","männlich","346","0.0332932174815922","0.0293899429701551","0.0371964919930292"
"Sonstige Nichterwerbspersonen","2015","Staedtischer Raum","weiblich","1357","0.0954419792267215","0.0895665157817797","0.101317442671663"
"Sonstige Nichterwerbspersonen","2015","Laendlicher Raum","männlich","151","0.0211425100159645","0.0168980823767721","0.0253869376551569"
"Sonstige Nichterwerbspersonen","2015","Laendlicher Raum","weiblich","584","0.0815211460546883","0.0739979829089923","0.0890443092003843"
"Angestellte, einfache Tätigkeiten","2016","Staedtischer Raum","männlich","1162","0.133617039536695","0.126382236489238","0.140851842584153"
"Angestellte, einfache Tätigkeiten","2016","Staedtischer Raum","weiblich","1616","0.167190555862012","0.15971921243958","0.174661899284445"
"Angestellte, einfache Tätigkeiten","2016","Laendlicher Raum","männlich","710","0.143767430816569","0.133588517856075","0.153946343777062"
"Angestellte, einfache Tätigkeiten","2016","Laendlicher Raum","weiblich","1029","0.207296864777528","0.196079839583752","0.218513889971305"
"Angestellte, qualifizierte Tätigkeiten","2016","Staedtischer Raum","männlich","2537","0.349737119331794","0.339596693678875","0.359877544984714"
"Angestellte, qualifizierte Tätigkeiten","2016","Staedtischer Raum","weiblich","2491","0.273878598850155","0.264949581333501","0.282807616366808"
"Angestellte, qualifizierte Tätigkeiten","2016","Laendlicher Raum","männlich","1270","0.329632240148048","0.315994366143272","0.343270114152823"
"Angestellte, qualifizierte Tätigkeiten","2016","Laendlicher Raum","weiblich","1198","0.235074431609986","0.223340641193148","0.246808222026823"
"Arbeitslose","2016","Staedtischer Raum","männlich","401","0.0534629839632631","0.0486795890459396","0.0582463788805866"
"Arbeitslose","2016","Staedtischer Raum","weiblich","502","0.0435570435104038","0.0394702872058002","0.0476437998150075"
"Arbeitslose","2016","Laendlicher Raum","männlich","221","0.0606946931306068","0.0537675522346032","0.0676218340266105"
"Arbeitslose","2016","Laendlicher Raum","weiblich","302","0.0447698528574083","0.0390475230582293","0.0504921826565874"
"Beamte","2016","Staedtischer Raum","männlich","283","0.039924357189503","0.035761298521506","0.0440874158575001"
"Beamte","2016","Staedtischer Raum","weiblich","330","0.038030545795711","0.0342008266332307","0.0418602649581914"
"Beamte","2016","Laendlicher Raum","männlich","164","0.0428999081837574","0.0370211968747168","0.048778619492798"
"Beamte","2016","Laendlicher Raum","weiblich","142","0.0277653367807217","0.0232189847179711","0.0323116888434723"
"In Ausbildung","2016","Staedtischer Raum","männlich","665","0.0724474474865322","0.0669352896349011","0.0779596053381632"
"In Ausbildung","2016","Staedtischer Raum","weiblich","645","0.0625342407113297","0.0576863071949865","0.0673821742276728"
"In Ausbildung","2016","Laendlicher Raum","männlich","316","0.0639803817708535","0.0568806627334391","0.0710801008082678"
"In Ausbildung","2016","Laendlicher Raum","weiblich","271","0.0541058038360706","0.0478458771394091","0.060365730532732"
"In Rente oder Pension","2016","Staedtischer Raum","männlich","1566","0.237040912644758","0.227998108608109","0.246083716681408"
"In Rente oder Pension","2016","Staedtischer Raum","weiblich","1668","0.272884533191588","0.263965635962037","0.281803430421138"
"In Rente oder Pension","2016","Laendlicher Raum","männlich","975","0.250811712133191","0.238235650147938","0.263387774118444"
"In Rente oder Pension","2016","Laendlicher Raum","weiblich","1066","0.308485303412226","0.295704916934542","0.32126568988991"
"Selbstständige/ManagerInnen","2016","Staedtischer Raum","männlich","634","0.07862025755904","0.0728972094056294","0.0843433057124506"
"Selbstständige/ManagerInnen","2016","Staedtischer Raum","weiblich","416","0.0436880020420355","0.0395953869453931","0.0477806171386778"
"Selbstständige/ManagerInnen","2016","Laendlicher Raum","männlich","320","0.0788784544260105","0.0710583430271733","0.0866985658248476"
"Selbstständige/ManagerInnen","2016","Laendlicher Raum","weiblich","207","0.0471346637097391","0.0412704199943382","0.05299890742514"
"Sonstige Nichterwerbspersonen","2016","Staedtischer Raum","männlich","1248","0.0351498822884138","0.031233972270957","0.0390657923058705"
"Sonstige Nichterwerbspersonen","2016","Staedtischer Raum","weiblich","1914","0.0982364800367653","0.0922770773112054","0.104195882762325"
"Sonstige Nichterwerbspersonen","2016","Laendlicher Raum","männlich","588","0.0293351793909647","0.024439597808035","0.0342307609738944"
"Sonstige Nichterwerbspersonen","2016","Laendlicher Raum","weiblich","802","0.0753677430163202","0.0680630273533203","0.0826724586793202"
"Angestellte, einfache Tätigkeiten","2017","Staedtischer Raum","männlich","1385","0.137644615836142","0.130736926872495","0.144552304799788"
"Angestellte, einfache Tätigkeiten","2017","Staedtischer Raum","weiblich","1751","0.166804974958351","0.159717025950896","0.173892923965805"
"Angestellte, einfache Tätigkeiten","2017","Laendlicher Raum","männlich","903","0.178824115623124","0.168384558053251","0.189263673192996"
"Angestellte, einfache Tätigkeiten","2017","Laendlicher Raum","weiblich","1156","0.216911042018726","0.206129101034833","0.227692983002618"
"Angestellte, qualifizierte Tätigkeiten","2017","Staedtischer Raum","männlich","2823","0.346009786639615","0.336472170563629","0.355547402715601"
"Angestellte, qualifizierte Tätigkeiten","2017","Staedtischer Raum","weiblich","2821","0.275471615723444","0.266977681745691","0.283965549701197"
"Angestellte, qualifizierte Tätigkeiten","2017","Laendlicher Raum","männlich","1413","0.309640691114154","0.297045128711013","0.322236253517295"
"Angestellte, qualifizierte Tätigkeiten","2017","Laendlicher Raum","weiblich","1398","0.24702768076764","0.235744984788867","0.258310376746414"
"Arbeitslose","2017","Staedtischer Raum","männlich","813","0.055022665359188","0.0504508200368195","0.0595945106815565"
"Arbeitslose","2017","Staedtischer Raum","weiblich","795","0.0413407130167334","0.037555730532659","0.0451256955008077"
"Arbeitslose","2017","Laendlicher Raum","männlich","358","0.0565077283353279","0.0502173892788128","0.062798067391843"
"Arbeitslose","2017","Laendlicher Raum","weiblich","353","0.0385343174118034","0.0334988325006763","0.0435698023229305"
"Beamte","2017","Staedtischer Raum","männlich","346","0.0410332171752603","0.0370559974290905","0.0450104369214301"
"Beamte","2017","Staedtischer Raum","weiblich","370","0.0347857198917835","0.0313019046267403","0.0382695351568267"
"Beamte","2017","Laendlicher Raum","männlich","182","0.0380509971875288","0.0328389300308381","0.0432630643442195"
"Beamte","2017","Laendlicher Raum","weiblich","165","0.0294668716917047","0.0250427937657174","0.0338909496176921"
"In Ausbildung","2017","Staedtischer Raum","männlich","777","0.0726042806333798","0.0674016418109919","0.0778069194557677"
"In Ausbildung","2017","Staedtischer Raum","weiblich","725","0.0617114711976745","0.0571364416405277","0.0662865007548212"
"In Ausbildung","2017","Laendlicher Raum","männlich","399","0.0620348668051537","0.0554634013143123","0.0686063322959951"
"In Ausbildung","2017","Laendlicher Raum","weiblich","307","0.046790155530681","0.0412652854003622","0.0523150256609998"
"In Rente oder Pension","2017","Staedtischer Raum","männlich","1634","0.23208106825335","0.223616836126193","0.240545300380508"
"In Rente oder Pension","2017","Staedtischer Raum","weiblich","1756","0.27404168445901","0.265561468601497","0.282521900316523"
"In Rente oder Pension","2017","Laendlicher Raum","männlich","1042","0.249235350656741","0.237450944960723","0.261019756352758"
"In Rente oder Pension","2017","Laendlicher Raum","weiblich","1116","0.303991407521511","0.291958002773488","0.316024812269535"
"Selbstständige/ManagerInnen","2017","Staedtischer Raum","männlich","731","0.0799390456799426","0.0745015640798559","0.0853765272800294"
"Selbstständige/ManagerInnen","2017","Staedtischer Raum","weiblich","453","0.0447906300307867","0.0408579770715063","0.048723282990067"
"Selbstständige/ManagerInnen","2017","Laendlicher Raum","männlich","361","0.0818096992848999","0.0743431539608594","0.0892762446089404"
"Selbstständige/ManagerInnen","2017","Laendlicher Raum","weiblich","217","0.0426280298038048","0.0373431081397782","0.0479129514678313"
"Sonstige Nichterwerbspersonen","2017","Staedtischer Raum","männlich","1047","0.0356653204231219","0.0319469985774181","0.0393836422688257"
"Sonstige Nichterwerbspersonen","2017","Staedtischer Raum","weiblich","1956","0.101053190722218","0.0953227930233291","0.106783588421107"
"Sonstige Nichterwerbspersonen","2017","Laendlicher Raum","männlich","518","0.0238965509930714","0.0197358501337988","0.028057251852344"
"Sonstige Nichterwerbspersonen","2017","Laendlicher Raum","weiblich","901","0.0746504952541285","0.0677747494100358","0.0815262410982212"
"Angestellte, einfache Tätigkeiten","2018","Staedtischer Raum","männlich","1464","0.137930412695239","0.130889943525146","0.144970881865332"
"Angestellte, einfache Tätigkeiten","2018","Staedtischer Raum","weiblich","1688","0.166097361963131","0.158872390764214","0.173322333162047"
"Angestellte, einfache Tätigkeiten","2018","Laendlicher Raum","männlich","865","0.16761234423727","0.15708495306551","0.178139735409031"
"Angestellte, einfache Tätigkeiten","2018","Laendlicher Raum","weiblich","1103","0.212453612282427","0.201445408385814","0.22346181617904"
"Angestellte, qualifizierte Tätigkeiten","2018","Staedtischer Raum","männlich","2809","0.363104651396202","0.353286033348158","0.372923269444245"
"Angestellte, qualifizierte Tätigkeiten","2018","Staedtischer Raum","weiblich","2777","0.285324325040746","0.276557931189971","0.294090718891522"
"Angestellte, qualifizierte Tätigkeiten","2018","Laendlicher Raum","männlich","1388","0.340823747125637","0.327464848782059","0.354182645469215"
"Angestellte, qualifizierte Tätigkeiten","2018","Laendlicher Raum","weiblich","1360","0.254294981255911","0.242575759807259","0.266014202704562"
"Arbeitslose","2018","Staedtischer Raum","männlich","875","0.0510645685046382","0.0465700974706746","0.0555590395386017"
"Arbeitslose","2018","Staedtischer Raum","weiblich","901","0.0406814697352116","0.0368463686726862","0.044516570797737"
"Arbeitslose","2018","Laendlicher Raum","männlich","405","0.0513325015656546","0.0451129629246767","0.0575520402066324"
"Arbeitslose","2018","Laendlicher Raum","weiblich","427","0.0437032107621549","0.0382014797348974","0.0492049417894125"
"Beamte","2018","Staedtischer Raum","männlich","311","0.0376660681313096","0.0337788540014852","0.041553282261134"
"Beamte","2018","Staedtischer Raum","weiblich","355","0.0343778706556768","0.0308408290324041","0.0379149122789494"
"Beamte","2018","Laendlicher Raum","männlich","174","0.0381379247329792","0.0327398377999141","0.0435360116660444"
"Beamte","2018","Laendlicher Raum","weiblich","153","0.0273887229441903","0.0229963230226404","0.0317811228657402"
"In Ausbildung","2018","Staedtischer Raum","männlich","767","0.0702050398467956","0.0649885524765726","0.0754215272170185"
"In Ausbildung","2018","Staedtischer Raum","weiblich","713","0.0606605037178742","0.0560264466604245","0.0652945607753238"
"In Ausbildung","2018","Laendlicher Raum","männlich","363","0.0517170165240974","0.0454754923747402","0.0579585406734545"
"In Ausbildung","2018","Laendlicher Raum","weiblich","300","0.0419964673249789","0.0365984252107721","0.0473945094391856"
"In Rente oder Pension","2018","Staedtischer Raum","männlich","1627","0.232035519972165","0.223416691774561","0.24065434816977"
"In Rente oder Pension","2018","Staedtischer Raum","weiblich","1758","0.273170626146498","0.264520343201251","0.281820909091746"
"In Rente oder Pension","2018","Laendlicher Raum","männlich","1020","0.250402139231927","0.23819150754812","0.262612770915735"
"In Rente oder Pension","2018","Laendlicher Raum","weiblich","1120","0.310137628722103","0.297689479299794","0.322585778144413"
"Selbstständige/ManagerInnen","2018","Staedtischer Raum","männlich","665","0.0801975878837588","0.0746522457476327","0.0857429300198849"
"Selbstständige/ManagerInnen","2018","Staedtischer Raum","weiblich","431","0.0439491098368034","0.0399697553765283","0.0479284642970784"
"Selbstständige/ManagerInnen","2018","Laendlicher Raum","männlich","310","0.0733248703353142","0.0659781357486841","0.0806716049219443"
"Selbstständige/ManagerInnen","2018","Laendlicher Raum","weiblich","190","0.0397098144303367","0.0344545265993111","0.0449651022613623"
"Sonstige Nichterwerbspersonen","2018","Staedtischer Raum","männlich","697","0.0277961515698919","0.0244397692496792","0.0311525338901045"
"Sonstige Nichterwerbspersonen","2018","Staedtischer Raum","weiblich","1570","0.0957387329040587","0.0900267370839219","0.101450728724195"
"Sonstige Nichterwerbspersonen","2018","Laendlicher Raum","männlich","311","0.0266494562471199","0.0221102098356221","0.0311887026586177"
"Sonstige Nichterwerbspersonen","2018","Laendlicher Raum","weiblich","651","0.0703155622778977","0.0634347479195835","0.0771963766362119"
"Angestellte, einfache Tätigkeiten","2019","Staedtischer Raum","männlich","1421","0.143065946970873","0.13594399608244","0.150187897859305"
"Angestellte, einfache Tätigkeiten","2019","Staedtischer Raum","weiblich","1508","0.159644114091715","0.152369310297492","0.166918917885938"
"Angestellte, einfache Tätigkeiten","2019","Laendlicher Raum","männlich","860","0.162802535353006","0.152416668772725","0.173188401933287"
"Angestellte, einfache Tätigkeiten","2019","Laendlicher Raum","weiblich","983","0.198645239034828","0.187649860897026","0.20964061717263"
"Angestellte, qualifizierte Tätigkeiten","2019","Staedtischer Raum","männlich","2481","0.355326639262462","0.345591528806888","0.365061749718036"
"Angestellte, qualifizierte Tätigkeiten","2019","Staedtischer Raum","weiblich","2709","0.29835335068744","0.289265987332452","0.307440714042428"
"Angestellte, qualifizierte Tätigkeiten","2019","Laendlicher Raum","männlich","1250","0.332161821927644","0.318912041439008","0.345411602416281"
"Angestellte, qualifizierte Tätigkeiten","2019","Laendlicher Raum","weiblich","1315","0.26894942470687","0.256729523355792","0.281169326057947"
"Arbeitslose","2019","Staedtischer Raum","männlich","724","0.0445680342265806","0.0403707463187361","0.0487653221344251"
"Arbeitslose","2019","Staedtischer Raum","weiblich","805","0.0398494819125078","0.0359644534404952","0.0437345103845204"
"Arbeitslose","2019","Laendlicher Raum","männlich","348","0.0487354892135556","0.0426782947417539","0.0547926836853573"
"Arbeitslose","2019","Laendlicher Raum","weiblich","365","0.0367693569378499","0.0315829469982663","0.0419557668774334"
"Beamte","2019","Staedtischer Raum","männlich","294","0.0402715398330055","0.0362727328511335","0.0442703468148776"
"Beamte","2019","Staedtischer Raum","weiblich","318","0.0338407218855313","0.0302493747984835","0.0374320689725791"
"Beamte","2019","Laendlicher Raum","männlich","162","0.0388359676114607","0.0334007864342249","0.0442711487886966"
"Beamte","2019","Laendlicher Raum","weiblich","144","0.0283259483451598","0.023753895825819","0.0328980008645006"
"In Ausbildung","2019","Staedtischer Raum","männlich","663","0.0661331793806676","0.0610783172970521","0.0711880414642832"
"In Ausbildung","2019","Staedtischer Raum","weiblich","616","0.0542045688056903","0.0497074976555463","0.0587016399558343"
"In Ausbildung","2019","Laendlicher Raum","männlich","316","0.0540246221565601","0.0476649608040085","0.0603842835091118"
"In Ausbildung","2019","Laendlicher Raum","weiblich","261","0.0417566673155047","0.0362440290380517","0.0472693055929577"
"In Rente oder Pension","2019","Staedtischer Raum","männlich","1594","0.233008947840039","0.224410133241576","0.241607762438502"
"In Rente oder Pension","2019","Staedtischer Raum","weiblich","1716","0.276238437309468","0.267357618332206","0.28511925628673"
"In Rente oder Pension","2019","Laendlicher Raum","männlich","1002","0.253874189107944","0.241630465657888","0.266117912558"
"In Rente oder Pension","2019","Laendlicher Raum","weiblich","1085","0.30906948887361","0.296334342788135","0.321804634959086"
"Selbstständige/ManagerInnen","2019","Staedtischer Raum","männlich","1529","0.0914388474756123","0.0855761215695141","0.0973015733817105"
"Selbstständige/ManagerInnen","2019","Staedtischer Raum","weiblich","712","0.0431975329840361","0.0391596491404459","0.0472354168276263"
"Selbstständige/ManagerInnen","2019","Laendlicher Raum","männlich","684","0.0818076072610701","0.0740974738050729","0.0895177407170673"
"Selbstständige/ManagerInnen","2019","Laendlicher Raum","weiblich","334","0.0465294286753129","0.0407247767152094","0.0523340806354163"
"Sonstige Nichterwerbspersonen","2019","Staedtischer Raum","männlich","579","0.0261868650107603","0.0229387103065835","0.0294350197149371"
"Sonstige Nichterwerbspersonen","2019","Staedtischer Raum","weiblich","1354","0.0946717923236112","0.0888571027849905","0.100486481862232"
"Sonstige Nichterwerbspersonen","2019","Laendlicher Raum","männlich","232","0.0277577673687589","0.0231363231866878","0.0323792115508301"
"Sonstige Nichterwerbspersonen","2019","Laendlicher Raum","weiblich","571","0.0699544461108652","0.062925042985992","0.0769838492357384"
"Angestellte, einfache Tätigkeiten","2020","Staedtischer Raum","männlich","1882","0.146621461981019","0.139681574144569","0.153561349817469"
"Angestellte, einfache Tätigkeiten","2020","Staedtischer Raum","weiblich","1735","0.169958032403143","0.162624302948879","0.177291761857407"
"Angestellte, einfache Tätigkeiten","2020","Laendlicher Raum","männlich","913","0.152893219392401","0.142700528255329","0.163085910529474"
"Angestellte, einfache Tätigkeiten","2020","Laendlicher Raum","weiblich","1046","0.20204744258278","0.190817479248343","0.213277405917218"
"Angestellte, qualifizierte Tätigkeiten","2020","Staedtischer Raum","männlich","2851","0.360793068789461","0.351371295474813","0.370214842104109"
"Angestellte, qualifizierte Tätigkeiten","2020","Staedtischer Raum","weiblich","2694","0.278840866992993","0.270085027781291","0.287596706204695"
"Angestellte, qualifizierte Tätigkeiten","2020","Laendlicher Raum","männlich","1327","0.334268925731092","0.320908414089495","0.347629437372688"
"Angestellte, qualifizierte Tätigkeiten","2020","Laendlicher Raum","weiblich","1246","0.263699887477847","0.251376062280103","0.27602371267559"
"Arbeitslose","2020","Staedtischer Raum","männlich","647","0.0420810037869709","0.0381419649874574","0.0460200425864844"
"Arbeitslose","2020","Staedtischer Raum","weiblich","726","0.04034780978177","0.0365056897957489","0.0441899297677911"
"Arbeitslose","2020","Laendlicher Raum","männlich","299","0.0550282019407615","0.0485697600345326","0.0614866438469904"
"Arbeitslose","2020","Laendlicher Raum","weiblich","321","0.0348258754807814","0.0296982419295323","0.0399535090320305"
"Beamte","2020","Staedtischer Raum","männlich","293","0.0383950415687842","0.0346252378504172","0.0421648452871511"
"Beamte","2020","Staedtischer Raum","weiblich","340","0.0360251189280719","0.0323864748023546","0.0396637630537892"
"Beamte","2020","Laendlicher Raum","männlich","167","0.0418439778660614","0.0361729697200821","0.0475149860120407"
"Beamte","2020","Laendlicher Raum","weiblich","149","0.031128673048385","0.0262715793708379","0.0359857667259322"
"In Ausbildung","2020","Staedtischer Raum","männlich","766","0.0655752883019175","0.0607187694119512","0.0704318071918837"
"In Ausbildung","2020","Staedtischer Raum","weiblich","704","0.0578393021262813","0.0532812632441055","0.0623973410084571"
"In Ausbildung","2020","Laendlicher Raum","männlich","302","0.0548574318051752","0.0484084363581404","0.0613064272522099"
"In Ausbildung","2020","Laendlicher Raum","weiblich","274","0.0408312415242604","0.0352963778437341","0.0463661052047868"
"In Rente oder Pension","2020","Staedtischer Raum","männlich","1533","0.228973775648275","0.22073030173511","0.23721724956144"
"In Rente oder Pension","2020","Staedtischer Raum","weiblich","1671","0.276114312059814","0.26738493072017","0.284843693399457"
"In Rente oder Pension","2020","Laendlicher Raum","männlich","952","0.241420926097971","0.229300620857481","0.253541231338462"
"In Rente oder Pension","2020","Laendlicher Raum","weiblich","1041","0.303034895669734","0.290181586259137","0.315888205080331"
"Selbstständige/ManagerInnen","2020","Staedtischer Raum","männlich","1173","0.0833861988198916","0.0779621560572299","0.0888102415825532"
"Selbstständige/ManagerInnen","2020","Staedtischer Raum","weiblich","590","0.0433785633729403","0.0394010500015383","0.0473560767443424"
"Selbstständige/ManagerInnen","2020","Laendlicher Raum","männlich","509","0.0743021615158436","0.0668743474940984","0.0817299755375887"
"Selbstständige/ManagerInnen","2020","Laendlicher Raum","weiblich","265","0.0466740955556591","0.0407745062930486","0.0525736848182697"
"Sonstige Nichterwerbspersonen","2020","Staedtischer Raum","männlich","835","0.0341741611036811","0.0306098043840511","0.0377385178233111"
"Sonstige Nichterwerbspersonen","2020","Staedtischer Raum","weiblich","1616","0.0974959943349864","0.0917040821698213","0.103287906500151"
"Sonstige Nichterwerbspersonen","2020","Laendlicher Raum","männlich","320","0.0453851556506941","0.0394899809625223","0.0512803303388658"
"Sonstige Nichterwerbspersonen","2020","Laendlicher Raum","weiblich","569","0.0777578886605529","0.0702683023776515","0.0852474749434542"
