"beruf","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"Angestellte, qualifizierte Tätigkeiten","2001","Laendlicher Raum","West","1030","0.253505427896375","0.239947859454839","0.26706299633791"
"Angestellte, qualifizierte Tätigkeiten","2001","Laendlicher Raum","Ost","1067","0.261769977176957","0.247568910989609","0.275971043364305"
"Selbstständige/ManagerInnen","2001","Staedtischer Raum","West","812","0.0677263826868725","0.0633203473346829","0.0721324180390621"
"Selbstständige/ManagerInnen","2001","Staedtischer Raum","Ost","108","0.0592854020068687","0.0482208994634633","0.0703499045502741"
"Selbstständige/ManagerInnen","2001","Laendlicher Raum","West","263","0.0658414762211129","0.058112269598276","0.0735706828439499"
"Selbstständige/ManagerInnen","2001","Laendlicher Raum","Ost","179","0.0490219077147986","0.0420468863465959","0.0559969290830014"
"In Ausbildung","2001","Staedtischer Raum","West","959","0.0672736131672824","0.0628812640830425","0.0716659622515223"
"In Ausbildung","2001","Staedtischer Raum","Ost","182","0.0952496733101787","0.0814957946565207","0.109003551963837"
"In Ausbildung","2001","Laendlicher Raum","West","315","0.0711057964845822","0.0630962029704793","0.0791153899986852"
"In Ausbildung","2001","Laendlicher Raum","Ost","352","0.0752571733164001","0.0667350145869526","0.0837793320458475"
"In Rente oder Pension","2001","Staedtischer Raum","West","2700","0.258367579318849","0.250692008169434","0.266043150468263"
"In Rente oder Pension","2001","Staedtischer Raum","Ost","428","0.293863098381901","0.272520561177432","0.31520563558637"
"In Rente oder Pension","2001","Laendlicher Raum","West","832","0.256145802524553","0.242541935508829","0.269749669540276"
"In Rente oder Pension","2001","Laendlicher Raum","Ost","965","0.328173926753526","0.313005321606059","0.343342531900992"
"Arbeitslose","2001","Staedtischer Raum","West","517","0.0413197718862066","0.0378298702766507","0.0448096734957626"
"Arbeitslose","2001","Staedtischer Raum","Ost","173","0.0900886162707771","0.0766744534319265","0.103502779109628"
"Arbeitslose","2001","Laendlicher Raum","West","177","0.0422620736548024","0.0359919863025127","0.0485321610070922"
"Arbeitslose","2001","Laendlicher Raum","Ost","448","0.118821054586368","0.10836798264262","0.129274126530116"
"Sonstige Nichterwerbspersonen","2001","Staedtischer Raum","West","1424","0.0988310497690313","0.0935980929115297","0.104064006626533"
"Sonstige Nichterwerbspersonen","2001","Staedtischer Raum","Ost","50","0.0237236252492108","0.0165933551074117","0.0308538953910099"
"Sonstige Nichterwerbspersonen","2001","Laendlicher Raum","West","459","0.105638933309339","0.0960594233480878","0.11521844327059"
"Sonstige Nichterwerbspersonen","2001","Laendlicher Raum","Ost","110","0.0247151120788706","0.0196996353249714","0.0297305888327699"
"Beamte","2001","Staedtischer Raum","West","505","0.0379720173500321","0.0346206423332391","0.0413233923668252"
"Beamte","2001","Staedtischer Raum","Ost","37","0.019701680076899","0.0131904981932315","0.0262128619605664"
"Beamte","2001","Laendlicher Raum","West","166","0.0369997162938681","0.0311168733825852","0.0428825592051511"
"Beamte","2001","Laendlicher Raum","Ost","72","0.0176169317993767","0.0133671096747842","0.0218667539239692"
"Angestellte, einfache Tätigkeiten","2002","Staedtischer Raum","West","2036","0.160586126071887","0.154379693036211","0.166792559107562"
"Angestellte, einfache Tätigkeiten","2002","Staedtischer Raum","Ost","186","0.113369119706911","0.0985949532307246","0.128143286183098"
"Angestellte, einfache Tätigkeiten","2002","Laendlicher Raum","West","719","0.180952626126221","0.169198678804039","0.192706573448404"
"Angestellte, einfache Tätigkeiten","2002","Laendlicher Raum","Ost","444","0.114249315006648","0.103937679616463","0.124560950396833"
"Angestellte, qualifizierte Tätigkeiten","2002","Staedtischer Raum","West","3724","0.262332986203775","0.254896690947906","0.269769281459645"
"Angestellte, qualifizierte Tätigkeiten","2002","Staedtischer Raum","Ost","563","0.278104547144804","0.257224793385178","0.29898430090443"
"Angestellte, qualifizierte Tätigkeiten","2002","Laendlicher Raum","West","1036","0.242357164874962","0.229274175890003","0.255440153859921"
"Angestellte, qualifizierte Tätigkeiten","2002","Laendlicher Raum","Ost","1060","0.253755994925429","0.239650329429706","0.267861660421152"
"Selbstständige/ManagerInnen","2002","Staedtischer Raum","West","1106","0.0641510893671957","0.0600091391082992","0.0682930396260922"
"Selbstständige/ManagerInnen","2002","Staedtischer Raum","Ost","125","0.0552426699190915","0.0445967881240766","0.0658885517141065"
"Selbstständige/ManagerInnen","2002","Laendlicher Raum","West","312","0.061232080865096","0.0539120078517628","0.0685521538784292"
"Selbstständige/ManagerInnen","2002","Laendlicher Raum","Ost","201","0.0503699338091833","0.0432805593591287","0.0574593082592379"
"In Ausbildung","2002","Staedtischer Raum","West","1059","0.068281513611638","0.0640177421565102","0.0725452850667658"
"In Ausbildung","2002","Staedtischer Raum","Ost","192","0.102994071080902","0.0888300050125748","0.117158137149229"
"In Ausbildung","2002","Laendlicher Raum","West","359","0.0773713118403327","0.0692139403413795","0.085528683339286"
"In Ausbildung","2002","Laendlicher Raum","Ost","355","0.0799115258526692","0.0711220190961655","0.088701032609173"
"In Rente oder Pension","2002","Staedtischer Raum","West","2843","0.268793383656","0.261299113664195","0.276287653647805"
"In Rente oder Pension","2002","Staedtischer Raum","Ost","431","0.302731473478474","0.28132165460899","0.324141292347958"
"In Rente oder Pension","2002","Laendlicher Raum","West","829","0.246912418089448","0.233746807869447","0.260078028309449"
"In Rente oder Pension","2002","Laendlicher Raum","Ost","974","0.331855840300888","0.316592316144592","0.347119364457185"
"Arbeitslose","2002","Staedtischer Raum","West","538","0.0470608766307635","0.043481045199803","0.0506407080617239"
"Arbeitslose","2002","Staedtischer Raum","Ost","175","0.101386875820744","0.0873211734511945","0.115452578190294"
"Arbeitslose","2002","Laendlicher Raum","West","166","0.0450939546721404","0.0387583763066258","0.051429533037655"
"Arbeitslose","2002","Laendlicher Raum","Ost","431","0.126855803850322","0.116067748796135","0.137643858904508"
"Sonstige Nichterwerbspersonen","2002","Staedtischer Raum","West","1417","0.0947812373891547","0.089829724061599","0.0997327507167105"
"Sonstige Nichterwerbspersonen","2002","Staedtischer Raum","Ost","50","0.0271486636106166","0.0195754249604996","0.0347219022607336"
"Sonstige Nichterwerbspersonen","2002","Laendlicher Raum","West","461","0.105797747215625","0.0964069411088498","0.115188553322399"
"Sonstige Nichterwerbspersonen","2002","Laendlicher Raum","Ost","117","0.0302593981343304","0.0247067145021794","0.0358120817664813"
"Beamte","2002","Staedtischer Raum","West","720","0.0340127870695861","0.0309486598655163","0.0370769142736558"
"Beamte","2002","Staedtischer Raum","Ost","47","0.0190225792384562","0.0126568467922554","0.0253883116846571"
"Beamte","2002","Laendlicher Raum","West","239","0.0402826963161744","0.0342795668105431","0.0462858258218057"
"Beamte","2002","Laendlicher Raum","Ost","74","0.0127421881205303","0.00910653623127381","0.0163778400097869"
"Angestellte, einfache Tätigkeiten","2003","Staedtischer Raum","West","1920","0.1560152826526","0.14975777609588","0.16227278920932"
"Angestellte, einfache Tätigkeiten","2003","Staedtischer Raum","Ost","200","0.111565961483818","0.0968657497574521","0.126266173210184"
"Angestellte, einfache Tätigkeiten","2003","Laendlicher Raum","West","649","0.169803680768385","0.157988179449069","0.1816191820877"
"Angestellte, einfache Tätigkeiten","2003","Laendlicher Raum","Ost","421","0.115554068101326","0.105079016114794","0.126029120087858"
"Angestellte, qualifizierte Tätigkeiten","2003","Staedtischer Raum","West","3556","0.262957943080995","0.25536623092925","0.27054965523274"
"Angestellte, qualifizierte Tätigkeiten","2003","Staedtischer Raum","Ost","529","0.267728930420173","0.247054729685768","0.288403131154579"
"Angestellte, qualifizierte Tätigkeiten","2003","Laendlicher Raum","West","1027","0.252587047136198","0.238913724890631","0.266260369381765"
"Angestellte, qualifizierte Tätigkeiten","2003","Laendlicher Raum","Ost","1011","0.249244445490343","0.235070526565506","0.263418364415179"
"Selbstständige/ManagerInnen","2003","Staedtischer Raum","West","986","0.0606666436077792","0.0565500754786702","0.0647832117368883"
"Selbstständige/ManagerInnen","2003","Staedtischer Raum","Ost","120","0.0551458662757417","0.0444876628666549","0.0658040696848285"
"Selbstständige/ManagerInnen","2003","Laendlicher Raum","West","286","0.0630844185150256","0.0554337482610273","0.0707350887690239"
"Selbstständige/ManagerInnen","2003","Laendlicher Raum","Ost","202","0.0507345315298307","0.0435437914372395","0.057925271622422"
"In Ausbildung","2003","Staedtischer Raum","West","1043","0.069652682841039","0.06526291118308","0.074042454498998"
"In Ausbildung","2003","Staedtischer Raum","Ost","176","0.0851933106367235","0.0721582651053237","0.0982283561681232"
"In Ausbildung","2003","Laendlicher Raum","West","331","0.0692950350819863","0.0613032227674278","0.0772868473965448"
"In Ausbildung","2003","Laendlicher Raum","Ost","347","0.0797158797940966","0.0708410239224555","0.0885907356657377"
"In Rente oder Pension","2003","Staedtischer Raum","West","2832","0.270802107159891","0.263139101027686","0.278465113292095"
"In Rente oder Pension","2003","Staedtischer Raum","Ost","443","0.315420315982847","0.293723201848729","0.337117430116965"
"In Rente oder Pension","2003","Laendlicher Raum","West","820","0.258169359811106","0.244397489201081","0.271941230421131"
"In Rente oder Pension","2003","Laendlicher Raum","Ost","968","0.329661037777723","0.314257908339103","0.345064167216342"
"Arbeitslose","2003","Staedtischer Raum","West","595","0.0525239360373248","0.048677015580748","0.0563708564939015"
"Arbeitslose","2003","Staedtischer Raum","Ost","197","0.119376213250062","0.104237141604877","0.134515284895246"
"Arbeitslose","2003","Laendlicher Raum","West","169","0.0558519071030442","0.0486254194526048","0.0630783947534836"
"Arbeitslose","2003","Laendlicher Raum","Ost","443","0.128032829265443","0.117084731642331","0.138980926888555"
"Sonstige Nichterwerbspersonen","2003","Staedtischer Raum","West","1316","0.092070469348739","0.0870846481432885","0.0970562905541895"
"Sonstige Nichterwerbspersonen","2003","Staedtischer Raum","Ost","54","0.0303070084920703","0.0223025159800896","0.038311501004051"
"Sonstige Nichterwerbspersonen","2003","Laendlicher Raum","West","390","0.0947147889495534","0.0854999062341658","0.103929671664941"
"Sonstige Nichterwerbspersonen","2003","Laendlicher Raum","Ost","108","0.0302665276558475","0.024653005828278","0.0358800494834169"
"Beamte","2003","Staedtischer Raum","West","670","0.0353109352716321","0.0321282130300245","0.0384936575132397"
"Beamte","2003","Staedtischer Raum","Ost","43","0.0152623934585646","0.00953816809741468","0.0209866188197144"
"Beamte","2003","Laendlicher Raum","West","207","0.0364937626347013","0.0305927738677159","0.0423947514016867"
"Beamte","2003","Laendlicher Raum","Ost","78","0.0167906803853912","0.0125806516166647","0.0210007091541178"
"Angestellte, einfache Tätigkeiten","2004","Staedtischer Raum","West","1854","0.155901660895918","0.149552428600634","0.162250893191202"
"Angestellte, einfache Tätigkeiten","2004","Staedtischer Raum","Ost","202","0.111274379660758","0.0965784653050683","0.125970294016449"
"Angestellte, einfache Tätigkeiten","2004","Laendlicher Raum","West","651","0.17633406961335","0.164264483695469","0.188403655531231"
"Angestellte, einfache Tätigkeiten","2004","Laendlicher Raum","Ost","449","0.125692122362765","0.114639955081261","0.13674428964427"
"Angestellte, qualifizierte Tätigkeiten","2004","Staedtischer Raum","West","3376","0.258917700715011","0.251250913433071","0.266584487996951"
"Angestellte, qualifizierte Tätigkeiten","2004","Staedtischer Raum","Ost","517","0.254566730422651","0.234209420915711","0.27492403992959"
"Angestellte, qualifizierte Tätigkeiten","2004","Laendlicher Raum","West","963","0.226353351330896","0.213100372850244","0.239606329811548"
"Angestellte, qualifizierte Tätigkeiten","2004","Laendlicher Raum","Ost","946","0.238889881277114","0.224673670650866","0.253106091903363"
"Selbstständige/ManagerInnen","2004","Staedtischer Raum","West","1010","0.0651234242716041","0.0608048034331952","0.069442045110013"
"Selbstständige/ManagerInnen","2004","Staedtischer Raum","Ost","130","0.0661879950018773","0.0545699110473538","0.0778060789564008"
"Selbstständige/ManagerInnen","2004","Laendlicher Raum","West","289","0.0653458995061915","0.0575191158017542","0.0731726832106287"
"Selbstständige/ManagerInnen","2004","Laendlicher Raum","Ost","199","0.0494884760641136","0.0422575826880873","0.05671936944014"
"In Ausbildung","2004","Staedtischer Raum","West","1078","0.0752203120603196","0.0706040970450515","0.0798365270755878"
"In Ausbildung","2004","Staedtischer Raum","Ost","200","0.106031188423771","0.091643428926489","0.120418947921054"
"In Ausbildung","2004","Laendlicher Raum","West","340","0.0741057421188887","0.0658099983443409","0.0824014858934364"
"In Ausbildung","2004","Laendlicher Raum","Ost","323","0.0757635951398916","0.0669412702514004","0.0845859200283828"
"In Rente oder Pension","2004","Staedtischer Raum","West","2772","0.270655497539843","0.262879177856135","0.27843181722355"
"In Rente oder Pension","2004","Staedtischer Raum","Ost","438","0.304790251128872","0.283278605549135","0.326301896708608"
"In Rente oder Pension","2004","Laendlicher Raum","West","831","0.264601347714671","0.25063103444596","0.278571660983381"
"In Rente oder Pension","2004","Laendlicher Raum","Ost","954","0.338543177945646","0.322766374772188","0.354319981119104"
"Arbeitslose","2004","Staedtischer Raum","West","612","0.0555766251111881","0.0515667691558298","0.0595864810665464"
"Arbeitslose","2004","Staedtischer Raum","Ost","184","0.114908676971186","0.100005267802597","0.129812086139774"
"Arbeitslose","2004","Laendlicher Raum","West","193","0.0642894209301015","0.0565217784023174","0.0720570634578856"
"Arbeitslose","2004","Laendlicher Raum","Ost","401","0.127679277742666","0.116552753270711","0.138805802214621"
"Sonstige Nichterwerbspersonen","2004","Staedtischer Raum","West","1197","0.0847004199873353","0.0798271133795414","0.0895737265951293"
"Sonstige Nichterwerbspersonen","2004","Staedtischer Raum","Ost","46","0.0260476823505231","0.0186043302644215","0.0334910344366248"
"Sonstige Nichterwerbspersonen","2004","Laendlicher Raum","West","367","0.0926787664338129","0.0834950310081722","0.101862501859454"
"Sonstige Nichterwerbspersonen","2004","Laendlicher Raum","Ost","112","0.0286518234926389","0.0230899024121739","0.0342137445731038"
"Beamte","2004","Staedtischer Raum","West","641","0.0339043594187809","0.030736709665768","0.0370720091717938"
"Beamte","2004","Staedtischer Raum","Ost","42","0.0161930960403614","0.0102946847785659","0.0220915073021569"
"Beamte","2004","Laendlicher Raum","West","196","0.036291402352089","0.0303686517446981","0.04221415295948"
"Beamte","2004","Laendlicher Raum","Ost","72","0.0152916459751639","0.0112005265929539","0.0193827653573739"
"Angestellte, einfache Tätigkeiten","2005","Staedtischer Raum","West","1761","0.161408597227796","0.154827938481606","0.167989255973987"
"Angestellte, einfache Tätigkeiten","2005","Staedtischer Raum","Ost","183","0.109073026701824","0.0942632657232649","0.123882787680382"
"Angestellte, einfache Tätigkeiten","2005","Laendlicher Raum","West","617","0.179908361698231","0.167424949621537","0.192391773774925"
"Angestellte, einfache Tätigkeiten","2005","Laendlicher Raum","Ost","381","0.114460498880417","0.103648834364854","0.125272163395981"
"Angestellte, qualifizierte Tätigkeiten","2005","Staedtischer Raum","West","3265","0.264669721375322","0.256778864060055","0.27256057869059"
"Angestellte, qualifizierte Tätigkeiten","2005","Staedtischer Raum","Ost","495","0.253980219526943","0.233300557739336","0.27465988131455"
"Angestellte, qualifizierte Tätigkeiten","2005","Laendlicher Raum","West","927","0.232874554420485","0.219138226396849","0.24661088244412"
"Angestellte, qualifizierte Tätigkeiten","2005","Laendlicher Raum","Ost","919","0.24065282112742","0.226135835556323","0.255169806698517"
"Selbstständige/ManagerInnen","2005","Staedtischer Raum","West","896","0.0594926837055175","0.0552616770837968","0.0637236903272383"
"Selbstständige/ManagerInnen","2005","Staedtischer Raum","Ost","122","0.0633392497764902","0.0517675826627207","0.0749109168902596"
"Selbstständige/ManagerInnen","2005","Laendlicher Raum","West","282","0.0671383962737096","0.0590050262445644","0.0752717663028548"
"Selbstständige/ManagerInnen","2005","Laendlicher Raum","Ost","203","0.0529328200838346","0.0453293177395706","0.0605363224280986"
"In Ausbildung","2005","Staedtischer Raum","West","1039","0.0776353015071321","0.0728488706003085","0.0824217324139556"
"In Ausbildung","2005","Staedtischer Raum","Ost","179","0.100059667273057","0.0858034371079052","0.114315897438209"
"In Ausbildung","2005","Laendlicher Raum","West","305","0.0738678422770794","0.065367417485484","0.0823682670686749"
"In Ausbildung","2005","Laendlicher Raum","Ost","312","0.0897306695577781","0.0800252082163333","0.0994361308992228"
"In Rente oder Pension","2005","Staedtischer Raum","West","2736","0.261376023252072","0.253516876299898","0.269235170204247"
"In Rente oder Pension","2005","Staedtischer Raum","Ost","452","0.311914759618944","0.289905400477407","0.333924118760481"
"In Rente oder Pension","2005","Laendlicher Raum","West","822","0.256605913526201","0.24241143893316","0.270800388119241"
"In Rente oder Pension","2005","Laendlicher Raum","Ost","936","0.322226221267628","0.306355977578921","0.338096464956335"
"Arbeitslose","2005","Staedtischer Raum","West","591","0.0585724228211767","0.0543722139481007","0.0627726316942528"
"Arbeitslose","2005","Staedtischer Raum","Ost","166","0.108932025568032","0.094130669021718","0.123733382114345"
"Arbeitslose","2005","Laendlicher Raum","West","167","0.0534710277337388","0.0461595920813888","0.0607824633860889"
"Arbeitslose","2005","Laendlicher Raum","Ost","404","0.138102119147427","0.126385863145172","0.149818375149682"
"Sonstige Nichterwerbspersonen","2005","Staedtischer Raum","West","1101","0.0814034177759451","0.0765122273868162","0.086294608165074"
"Sonstige Nichterwerbspersonen","2005","Staedtischer Raum","Ost","60","0.0354072271472011","0.0266273937791189","0.0441870605152832"
"Sonstige Nichterwerbspersonen","2005","Laendlicher Raum","West","335","0.0957604217803059","0.0861970459891599","0.105323797571452"
"Sonstige Nichterwerbspersonen","2005","Laendlicher Raum","Ost","105","0.0271399240761806","0.0216218150179238","0.0326580331344374"
"Beamte","2005","Staedtischer Raum","West","618","0.0354418323350379","0.0321346881439622","0.0387489765261136"
"Beamte","2005","Staedtischer Raum","Ost","45","0.0172938243875095","0.0111004736114232","0.0234871751635958"
"Beamte","2005","Laendlicher Raum","West","182","0.0403734822902497","0.0339764923816082","0.0467704721988912"
"Beamte","2005","Laendlicher Raum","Ost","71","0.0147549258593144","0.0106604206632154","0.0188494310554133"
"Angestellte, einfache Tätigkeiten","2006","Staedtischer Raum","West","1729","0.148923642049081","0.142753730951171","0.155093553146992"
"Angestellte, einfache Tätigkeiten","2006","Staedtischer Raum","Ost","194","0.112170406872944","0.0974895005217309","0.126851313224157"
"Angestellte, einfache Tätigkeiten","2006","Laendlicher Raum","West","668","0.175913866892997","0.16422083250838","0.187606901277614"
"Angestellte, einfache Tätigkeiten","2006","Laendlicher Raum","Ost","409","0.111297135277949","0.101005066358623","0.121589204197276"
"Angestellte, qualifizierte Tätigkeiten","2006","Staedtischer Raum","West","3479","0.266885843471765","0.25921997452028","0.27455171242325"
"Angestellte, qualifizierte Tätigkeiten","2006","Staedtischer Raum","Ost","511","0.25538633100218","0.235099545423371","0.275673116580988"
"Angestellte, qualifizierte Tätigkeiten","2006","Laendlicher Raum","West","1029","0.239248865536977","0.226146879451271","0.252350851622684"
"Angestellte, qualifizierte Tätigkeiten","2006","Laendlicher Raum","Ost","963","0.239895730295766","0.225921424327696","0.253870036263837"
"Selbstständige/ManagerInnen","2006","Staedtischer Raum","West","1021","0.0646109308797755","0.0603504172096941","0.068871444549857"
"Selbstständige/ManagerInnen","2006","Staedtischer Raum","Ost","125","0.0697697955950753","0.0579181718324394","0.0816214193577111"
"Selbstständige/ManagerInnen","2006","Laendlicher Raum","West","316","0.0669568625611029","0.0592807860449026","0.0746329390773032"
"Selbstständige/ManagerInnen","2006","Laendlicher Raum","Ost","235","0.0639056406854108","0.0559015534475092","0.0719097279233125"
"In Ausbildung","2006","Staedtischer Raum","West","870","0.0666402202263427","0.0623180131325973","0.0709624273200881"
"In Ausbildung","2006","Staedtischer Raum","Ost","147","0.0804809203986027","0.0678255240236977","0.0931363167735077"
"In Ausbildung","2006","Laendlicher Raum","West","267","0.0575633913087014","0.0504103596700537","0.064716422947349"
"In Ausbildung","2006","Laendlicher Raum","Ost","272","0.0684893841733726","0.060223526222882","0.0767552421238631"
"In Rente oder Pension","2006","Staedtischer Raum","West","3104","0.264972598633263","0.257324295964741","0.272620901301784"
"In Rente oder Pension","2006","Staedtischer Raum","Ost","496","0.305009478004824","0.283590683666983","0.326428272342666"
"In Rente oder Pension","2006","Laendlicher Raum","West","972","0.259224889822529","0.245767140757317","0.272682638887741"
"In Rente oder Pension","2006","Laendlicher Raum","Ost","1056","0.324135727045632","0.308818660510584","0.339452793580679"
"Arbeitslose","2006","Staedtischer Raum","West","652","0.0615586858796427","0.0573932442951681","0.0657241274641173"
"Arbeitslose","2006","Staedtischer Raum","Ost","170","0.106943828346698","0.0925668981621883","0.121320758531208"
"Arbeitslose","2006","Laendlicher Raum","West","191","0.0545632503875003","0.0475880411045252","0.0615384596704755"
"Arbeitslose","2006","Laendlicher Raum","Ost","418","0.129398344113714","0.118414445728023","0.140382242499405"
"Sonstige Nichterwerbspersonen","2006","Staedtischer Raum","West","1305","0.0917057116150562","0.0867039348702511","0.0967074883598612"
"Sonstige Nichterwerbspersonen","2006","Staedtischer Raum","Ost","87","0.0545346287311793","0.0439711270391404","0.0650981304232182"
"Sonstige Nichterwerbspersonen","2006","Laendlicher Raum","West","437","0.106245948949794","0.0967823552264998","0.115709542673089"
"Sonstige Nichterwerbspersonen","2006","Laendlicher Raum","Ost","158","0.0445394535599907","0.0377885605656146","0.0512903465543667"
"Beamte","2006","Staedtischer Raum","West","630","0.034702367245074","0.0315304416592972","0.0378742928308507"
"Beamte","2006","Staedtischer Raum","Ost","45","0.0157046110484961","0.0099206517252787","0.0214885703717136"
"Beamte","2006","Laendlicher Raum","West","193","0.0402829245403983","0.0342445090395171","0.0463213400412796"
"Beamte","2006","Laendlicher Raum","Ost","76","0.0183385848481645","0.0139477593987809","0.022729410297548"
"Angestellte, einfache Tätigkeiten","2007","Staedtischer Raum","West","1726","0.156808622349115","0.150276843994388","0.163340400703842"
"Angestellte, einfache Tätigkeiten","2007","Staedtischer Raum","Ost","207","0.135798112200141","0.119484660566817","0.152111563833465"
"Angestellte, einfache Tätigkeiten","2007","Laendlicher Raum","West","677","0.187738432044684","0.175363098385702","0.200113765703665"
"Angestellte, einfache Tätigkeiten","2007","Laendlicher Raum","Ost","421","0.127362123625701","0.116141386920962","0.138582860330439"
"Angestellte, qualifizierte Tätigkeiten","2007","Staedtischer Raum","West","3228","0.271390850957439","0.263403030352135","0.279378671562742"
"Angestellte, qualifizierte Tätigkeiten","2007","Staedtischer Raum","Ost","488","0.254427310916595","0.233686857451747","0.275167764381443"
"Angestellte, qualifizierte Tätigkeiten","2007","Laendlicher Raum","West","964","0.242376512370146","0.228796369082977","0.255956655657314"
"Angestellte, qualifizierte Tätigkeiten","2007","Laendlicher Raum","Ost","932","0.252795095224434","0.238166979923446","0.267423210525422"
"Selbstständige/ManagerInnen","2007","Staedtischer Raum","West","929","0.0605578772642669","0.0562733419429847","0.0648424125855491"
"Selbstständige/ManagerInnen","2007","Staedtischer Raum","Ost","115","0.0594835417927774","0.0482200512778313","0.0707470323077236"
"Selbstständige/ManagerInnen","2007","Laendlicher Raum","West","283","0.0665824998014219","0.0586820759947213","0.0744829236081225"
"Selbstständige/ManagerInnen","2007","Laendlicher Raum","Ost","207","0.0563113231535174","0.0485524896185153","0.0640701566885195"
"In Ausbildung","2007","Staedtischer Raum","West","776","0.0601859468634747","0.0559137436020442","0.0644581501249053"
"In Ausbildung","2007","Staedtischer Raum","Ost","144","0.0816260271105714","0.0685878912812666","0.0946641629398763"
"In Ausbildung","2007","Laendlicher Raum","West","261","0.0636993961628175","0.0559599892554428","0.0714388030701922"
"In Ausbildung","2007","Laendlicher Raum","Ost","277","0.0760634255879582","0.0671407887732302","0.0849860624026862"
"In Rente oder Pension","2007","Staedtischer Raum","West","2962","0.269442285571019","0.261472556946255","0.277412014195782"
"In Rente oder Pension","2007","Staedtischer Raum","Ost","493","0.317480626000975","0.29531359677392","0.339647655228031"
"In Rente oder Pension","2007","Laendlicher Raum","West","927","0.261356095345954","0.247432023771734","0.275280166920173"
"In Rente oder Pension","2007","Laendlicher Raum","Ost","988","0.314780302695315","0.299148722256345","0.330411883134286"
"Arbeitslose","2007","Staedtischer Raum","West","512","0.0539911106809078","0.0499314276098515","0.0580507937519641"
"Arbeitslose","2007","Staedtischer Raum","Ost","150","0.101406461376304","0.0870315277598737","0.115781394992735"
"Arbeitslose","2007","Laendlicher Raum","West","159","0.0488183905545651","0.0419894108432015","0.0556473702659287"
"Arbeitslose","2007","Laendlicher Raum","Ost","343","0.112570646410091","0.101932556145485","0.123208736674697"
"Sonstige Nichterwerbspersonen","2007","Staedtischer Raum","West","1167","0.0894138463089872","0.0842882275447497","0.0945394650732246"
"Sonstige Nichterwerbspersonen","2007","Staedtischer Raum","Ost","58","0.0360665750775588","0.0271875075364837","0.0449456426186339"
"Sonstige Nichterwerbspersonen","2007","Laendlicher Raum","West","373","0.0903902695129674","0.0813032646451108","0.099477274380824"
"Sonstige Nichterwerbspersonen","2007","Laendlicher Raum","Ost","144","0.039371281814141","0.0328256472381879","0.0459169163900941"
"Beamte","2007","Staedtischer Raum","West","605","0.0382094600047911","0.0347658886084581","0.0416530314011241"
"Beamte","2007","Staedtischer Raum","Ost","39","0.0137113455250769","0.00817359426879584","0.0192490967813579"
"Beamte","2007","Laendlicher Raum","West","181","0.0390384042074454","0.0329003401653228","0.0451764682495679"
"Beamte","2007","Laendlicher Raum","Ost","79","0.0207458014888424","0.0159484998515738","0.0255431031261109"
"Angestellte, einfache Tätigkeiten","2008","Staedtischer Raum","West","1584","0.158638041433206","0.151855941323024","0.165420141543388"
"Angestellte, einfache Tätigkeiten","2008","Staedtischer Raum","Ost","213","0.146827393919068","0.129618878517563","0.164035909320573"
"Angestellte, einfache Tätigkeiten","2008","Laendlicher Raum","West","627","0.196257892715062","0.183255118636354","0.20926066679377"
"Angestellte, einfache Tätigkeiten","2008","Laendlicher Raum","Ost","415","0.144181687419135","0.131959219823533","0.156404155014737"
"Angestellte, qualifizierte Tätigkeiten","2008","Staedtischer Raum","West","3168","0.284698080743326","0.276320742414025","0.293075419072627"
"Angestellte, qualifizierte Tätigkeiten","2008","Staedtischer Raum","Ost","475","0.264647577117188","0.243198770512722","0.286096383721653"
"Angestellte, qualifizierte Tätigkeiten","2008","Laendlicher Raum","West","942","0.250050200175982","0.235872891649613","0.264227508702351"
"Angestellte, qualifizierte Tätigkeiten","2008","Laendlicher Raum","Ost","874","0.252205574867239","0.237094981884444","0.267316167850034"
"Selbstständige/ManagerInnen","2008","Staedtischer Raum","West","841","0.0590624554298536","0.0546861740446207","0.0634387368150865"
"Selbstständige/ManagerInnen","2008","Staedtischer Raum","Ost","106","0.0631003823577243","0.0512785734585851","0.0749221912568635"
"Selbstständige/ManagerInnen","2008","Laendlicher Raum","West","261","0.0631309478915291","0.0551689017126138","0.0710929940704444"
"Selbstständige/ManagerInnen","2008","Laendlicher Raum","Ost","210","0.0623231828639099","0.053911857030973","0.0707345086968467"
"In Ausbildung","2008","Staedtischer Raum","West","769","0.0643627388694222","0.0598071963630823","0.0689182813757621"
"In Ausbildung","2008","Staedtischer Raum","Ost","140","0.0892224442904173","0.0753623997274945","0.10308248885334"
"In Ausbildung","2008","Laendlicher Raum","West","241","0.0648868875967074","0.0568224397907012","0.0729513354027136"
"In Ausbildung","2008","Laendlicher Raum","Ost","245","0.0699293436948309","0.0610557252133322","0.0788029621763296"
"In Rente oder Pension","2008","Staedtischer Raum","West","2845","0.268294414809229","0.260069278736706","0.276519550881753"
"In Rente oder Pension","2008","Staedtischer Raum","Ost","477","0.30135309857281","0.279043687408066","0.323662509737554"
"In Rente oder Pension","2008","Laendlicher Raum","West","894","0.261259398018467","0.246876512094094","0.27564228394284"
"In Rente oder Pension","2008","Laendlicher Raum","Ost","939","0.310214468272454","0.294119092516648","0.326309844028259"
"Arbeitslose","2008","Staedtischer Raum","West","400","0.0457253388184905","0.0418475491193871","0.0496031285175939"
