"beruf","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Angestellte, qualifizierte Tätigkeiten","2004","Hauptschule","1339","0.155572987521059","0.147663157754618","0.163482817287499"
"Angestellte, qualifizierte Tätigkeiten","2004","Realschule","2114","0.365303264885399","0.352712064588705","0.377894465182093"
"Angestellte, qualifizierte Tätigkeiten","2004","(Fach-)Abitur","695","0.301656178297954","0.283251392128179","0.32006096446773"
"Angestellte, qualifizierte Tätigkeiten","2004","AkademikerIn","1611","0.365094109205143","0.350687010352457","0.379501208057829"
"Selbstständige/ManagerInnen","2004","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2004","Hauptschule","334","0.0371417493470441","0.0330147791019313","0.0412687195921569"
"Selbstständige/ManagerInnen","2004","Realschule","380","0.0603632071492722","0.0541355688103908","0.0665908454881537"
"Selbstständige/ManagerInnen","2004","(Fach-)Abitur","192","0.0767272251699531","0.0660543906215241","0.0874000597183821"
"Selbstständige/ManagerInnen","2004","AkademikerIn","702","0.14725706132083","0.136653138074726","0.157860984566934"
"In Ausbildung","2004","(noch) kein Abschluss","588","0.552490110789414","0.520147971763172","0.584832249815655"
"In Ausbildung","2004","Hauptschule","211","0.0242223985715144","0.0208673178184478","0.0275774793245809"
"In Ausbildung","2004","Realschule","409","0.0671484725739566","0.0606038959592104","0.0736930491887028"
"In Ausbildung","2004","(Fach-)Abitur","509","0.180693587087853","0.165264701342674","0.196122472833031"
"In Ausbildung","2004","AkademikerIn","59","0.0167835145240337","0.0129394959706838","0.0206275330773836"
"In Rente oder Pension","2004","(noch) kein Abschluss","90","0.148489494588033","0.125360964286557","0.17161802488951"
"In Rente oder Pension","2004","Hauptschule","3235","0.42832819063487","0.417529261287648","0.439127119982093"
"In Rente oder Pension","2004","Realschule","665","0.156280625172306","0.146785322680401","0.165775927664212"
"In Rente oder Pension","2004","(Fach-)Abitur","213","0.124969690125056","0.111709372986144","0.138230007263968"
"In Rente oder Pension","2004","AkademikerIn","783","0.220472737693725","0.208067287011179","0.232878188376271"
"Arbeitslose","2004","(noch) kein Abschluss","43","0.0700798304431993","0.053475379413307","0.0866842814730917"
"Arbeitslose","2004","Hauptschule","612","0.0779249140512239","0.0720751238319581","0.0837747042704896"
"Arbeitslose","2004","Realschule","470","0.0853594430824034","0.0780529624485931","0.0926659237162137"
"Arbeitslose","2004","(Fach-)Abitur","101","0.0459328726655984","0.0375384412348314","0.0543273040963655"
"Arbeitslose","2004","AkademikerIn","144","0.0396856961853528","0.0338439437883621","0.0455274485823434"
"Sonstige Nichterwerbspersonen","2004","(noch) kein Abschluss","59","0.0644518303353022","0.0484799564962397","0.0804237041743648"
"Sonstige Nichterwerbspersonen","2004","Hauptschule","707","0.0802512849238241","0.0743223105336817","0.0861802593139665"
"Sonstige Nichterwerbspersonen","2004","Realschule","497","0.0766837796957855","0.0697257831062514","0.0836417762853195"
"Sonstige Nichterwerbspersonen","2004","(Fach-)Abitur","224","0.0849153571087965","0.0737373657427948","0.0960933484747981"
"Sonstige Nichterwerbspersonen","2004","AkademikerIn","203","0.0552240694696265","0.0483889193317555","0.0620592196074975"
"Beamte","2004","(noch) kein Abschluss","","","",""
"Beamte","2004","Hauptschule","53","0.00549425084746628","0.00388109297038685","0.00710740872454571"
"Beamte","2004","Realschule","199","0.0368437596470149","0.031917837255076","0.0417696820389538"
"Beamte","2004","(Fach-)Abitur","77","0.0233809989149883","0.017321536000152","0.0294404618298245"
"Beamte","2004","AkademikerIn","618","0.107246867318225","0.0979875824859656","0.116506152150485"
"Angestellte, einfache Tätigkeiten","2005","(noch) kein Abschluss","105","0.149371261071392","0.126134936975531","0.172607585167252"
"Angestellte, einfache Tätigkeiten","2005","Hauptschule","1419","0.192563490711871","0.183676168602585","0.201450812821157"
"Angestellte, einfache Tätigkeiten","2005","Realschule","866","0.161484036117181","0.151652144998269","0.171315927236094"
"Angestellte, einfache Tätigkeiten","2005","(Fach-)Abitur","356","0.168463317728896","0.15315067580305","0.183775959654743"
"Angestellte, einfache Tätigkeiten","2005","AkademikerIn","156","0.0467666378665703","0.0403513385423376","0.0531819371908029"
"Angestellte, qualifizierte Tätigkeiten","2005","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2005","Hauptschule","1278","0.162369864679491","0.154057805710177","0.170681923648806"
"Angestellte, qualifizierte Tätigkeiten","2005","Realschule","2009","0.359967820473976","0.347143057737126","0.372792583210827"
"Angestellte, qualifizierte Tätigkeiten","2005","(Fach-)Abitur","693","0.31012575073535","0.291201851468055","0.329049650002645"
"Angestellte, qualifizierte Tätigkeiten","2005","AkademikerIn","1576","0.374666939227732","0.359959819959709","0.389374058495755"
"Selbstständige/ManagerInnen","2005","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2005","Hauptschule","297","0.0353838409104194","0.0312198525408749","0.0395478292799638"
"Selbstständige/ManagerInnen","2005","Realschule","391","0.0627631643446721","0.0562828856286081","0.0692434430607362"
"Selbstständige/ManagerInnen","2005","(Fach-)Abitur","176","0.067480623224952","0.0572176021453675","0.0777436443045366"
"Selbstständige/ManagerInnen","2005","AkademikerIn","620","0.136891236082416","0.126447165002861","0.147335307161972"
"In Ausbildung","2005","(noch) kein Abschluss","603","0.571203840832363","0.538942316872808","0.603465364791918"
"In Ausbildung","2005","Hauptschule","183","0.0242384823604099","0.0207722768398188","0.027704687881001"
"In Ausbildung","2005","Realschule","356","0.0653180922611176","0.0587162482423007","0.0719199362799345"
"In Ausbildung","2005","(Fach-)Abitur","461","0.172821870486467","0.157353106320564","0.18829063465237"
"In Ausbildung","2005","AkademikerIn","45","0.0150332883904702","0.0113359686964017","0.0187306080845388"
"In Rente oder Pension","2005","(noch) kein Abschluss","83","0.129965563448984","0.108045276042451","0.151885850855517"
"In Rente oder Pension","2005","Hauptschule","3114","0.421730189666093","0.410599748971309","0.432860630360878"
"In Rente oder Pension","2005","Realschule","687","0.15504022721977","0.145369551741835","0.164710902697705"
"In Rente oder Pension","2005","(Fach-)Abitur","216","0.120706362896201","0.107377632197171","0.134035093595231"
"In Rente oder Pension","2005","AkademikerIn","836","0.222695470062011","0.210053914321465","0.235337025802558"
"Arbeitslose","2005","(noch) kein Abschluss","43","0.06457069663728","0.0485497897246279","0.080591603549932"
"Arbeitslose","2005","Hauptschule","568","0.0769005603707961","0.0708954810214109","0.0829056397201813"
"Arbeitslose","2005","Realschule","440","0.0884748254251483","0.0808871143414831","0.0960625365088136"
"Arbeitslose","2005","(Fach-)Abitur","91","0.0434578403364346","0.035116364919053","0.0517993157538162"
"Arbeitslose","2005","AkademikerIn","146","0.0409998862985015","0.0349749856653541","0.0470247869316489"
"Sonstige Nichterwerbspersonen","2005","(noch) kein Abschluss","55","0.0627628406288087","0.0469525475351463","0.078573133722471"
"Sonstige Nichterwerbspersonen","2005","Hauptschule","649","0.0807652108663024","0.0746239839283264","0.0869064378042784"
"Sonstige Nichterwerbspersonen","2005","Realschule","447","0.0716980434063058","0.0648049386280482","0.0785911481845634"
"Sonstige Nichterwerbspersonen","2005","(Fach-)Abitur","224","0.0879758018028853","0.0763869197292626","0.0995646838765079"
"Sonstige Nichterwerbspersonen","2005","AkademikerIn","190","0.0532314875121198","0.0464103714809639","0.0600526035432758"
"Beamte","2005","(noch) kein Abschluss","","","",""
"Beamte","2005","Hauptschule","54","0.00604836043461649","0.00430080398345045","0.00779591688578253"
"Beamte","2005","Realschule","185","0.0352537907518287","0.0303262974044762","0.0401812840991813"
"Beamte","2005","(Fach-)Abitur","78","0.0289684327888138","0.022106666522859","0.0358301990547686"
"Beamte","2005","AkademikerIn","592","0.109715054560179","0.100218920006801","0.119211189113556"
"Angestellte, einfache Tätigkeiten","2006","(noch) kein Abschluss","92","0.124802689948544","0.103089779168761","0.146515600728327"
"Angestellte, einfache Tätigkeiten","2006","Hauptschule","1438","0.181255531126854","0.172876575315728","0.18963448693798"
"Angestellte, einfache Tätigkeiten","2006","Realschule","919","0.163818907419091","0.154270804008709","0.173367010829473"
"Angestellte, einfache Tätigkeiten","2006","(Fach-)Abitur","347","0.154522906132781","0.140210508103466","0.168835304162096"
"Angestellte, einfache Tätigkeiten","2006","AkademikerIn","149","0.0389031065102836","0.0332975568004484","0.0445086562201187"
"Angestellte, qualifizierte Tätigkeiten","2006","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2006","Hauptschule","1351","0.165528627534023","0.15744488720073","0.173612367867316"
"Angestellte, qualifizierte Tätigkeiten","2006","Realschule","2131","0.356782224402396","0.344423730343503","0.369140718461289"
"Angestellte, qualifizierte Tätigkeiten","2006","(Fach-)Abitur","749","0.305390022874195","0.287152620520249","0.32362742522814"
"Angestellte, qualifizierte Tätigkeiten","2006","AkademikerIn","1695","0.376171493387554","0.362128230390123","0.390214756384986"
"Selbstständige/ManagerInnen","2006","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2006","Hauptschule","336","0.0366637194234672","0.0325760356116844","0.04075140323525"
"Selbstständige/ManagerInnen","2006","Realschule","426","0.06616688978041","0.0597542045281289","0.0725795750326911"
"Selbstständige/ManagerInnen","2006","(Fach-)Abitur","190","0.0729645384080999","0.0626661529685802","0.0832629238476196"
"Selbstständige/ManagerInnen","2006","AkademikerIn","720","0.144777586187518","0.134576822579617","0.154978349795419"
"In Ausbildung","2006","(noch) kein Abschluss","353","0.326200214062369","0.295399510078929","0.357000918045808"
"In Ausbildung","2006","Hauptschule","165","0.0209911772169676","0.0178731365381918","0.0241092178957434"
"In Ausbildung","2006","Realschule","328","0.0570740638734561","0.0510893537582594","0.0630587739886528"
"In Ausbildung","2006","(Fach-)Abitur","486","0.181037380639632","0.165790492390751","0.196284268888514"
"In Ausbildung","2006","AkademikerIn","39","0.0109815641596334","0.00796038294532631","0.0140027453739406"
"In Rente oder Pension","2006","(noch) kein Abschluss","97","0.153876485360246","0.130170604405927","0.177582366314565"
"In Rente oder Pension","2006","Hauptschule","3470","0.428831031160562","0.418066491038206","0.439595571282917"
"In Rente oder Pension","2006","Realschule","809","0.158909574812352","0.149478063126849","0.168341086497855"
"In Rente oder Pension","2006","(Fach-)Abitur","237","0.112577674584578","0.100061939535867","0.125093409633289"
"In Rente oder Pension","2006","AkademikerIn","990","0.22443596281425","0.212341194995591","0.236530730632909"
"Arbeitslose","2006","(noch) kein Abschluss","39","0.0726637977140202","0.0556096216968111","0.0897179737312293"
"Arbeitslose","2006","Hauptschule","628","0.0819189921203939","0.0759540960893637","0.087883888151424"
"Arbeitslose","2006","Realschule","463","0.0812526378480146","0.0742040564894345","0.0883012192065948"
"Arbeitslose","2006","(Fach-)Abitur","103","0.0461767592227199","0.0378665736131762","0.0544869448322636"
"Arbeitslose","2006","AkademikerIn","151","0.0414144718739819","0.0356383815198451","0.0471905622281187"
"Sonstige Nichterwerbspersonen","2006","(noch) kein Abschluss","292","0.297848592868971","0.267804005119696","0.327893180618245"
"Sonstige Nichterwerbspersonen","2006","Hauptschule","674","0.0786087816248605","0.0727551196063321","0.084462443643389"
"Sonstige Nichterwerbspersonen","2006","Realschule","501","0.0824647274431864","0.075368452592269","0.0895610022941037"
"Sonstige Nichterwerbspersonen","2006","(Fach-)Abitur","261","0.0991621386585341","0.087327328205224","0.110996949111844"
"Sonstige Nichterwerbspersonen","2006","AkademikerIn","221","0.056119073039296","0.0494470685478663","0.0627910775307257"
"Beamte","2006","(noch) kein Abschluss","","","",""
"Beamte","2006","Hauptschule","58","0.00620213979287249","0.0044945251098971","0.00790975447584789"
"Beamte","2006","Realschule","195","0.0335309744210934","0.0288868698847649","0.0381750789574219"
"Beamte","2006","(Fach-)Abitur","77","0.0281685794794597","0.0216170456157925","0.0347201133431269"
"Beamte","2006","AkademikerIn","606","0.107196742027483","0.0982284207734871","0.116165063281479"
"Angestellte, einfache Tätigkeiten","2007","(noch) kein Abschluss","76","0.118087673851833","0.0962512205721592","0.139924127131507"
"Angestellte, einfache Tätigkeiten","2007","Hauptschule","1398","0.194816206628306","0.185763553873936","0.203868859382676"
"Angestellte, einfache Tätigkeiten","2007","Realschule","959","0.176752540826038","0.166599026950293","0.186906054701783"
"Angestellte, einfache Tätigkeiten","2007","(Fach-)Abitur","355","0.170823538281125","0.155632987188576","0.186014089373673"
"Angestellte, einfache Tätigkeiten","2007","AkademikerIn","182","0.0472345890978601","0.0409549327144459","0.0535142454812744"
"Angestellte, qualifizierte Tätigkeiten","2007","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2007","Hauptschule","1225","0.167556445993673","0.159020065290054","0.176092826697291"
"Angestellte, qualifizierte Tätigkeiten","2007","Realschule","1999","0.359190694567086","0.346420565762695","0.371960823371478"
"Angestellte, qualifizierte Tätigkeiten","2007","(Fach-)Abitur","729","0.311854310566102","0.293156435085998","0.330552186046207"
"Angestellte, qualifizierte Tätigkeiten","2007","AkademikerIn","1592","0.380510361016861","0.366138497466802","0.39488222456692"
"Selbstständige/ManagerInnen","2007","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2007","Hauptschule","277","0.0352422668821855","0.0310276620565967","0.0394568717077743"
"Selbstständige/ManagerInnen","2007","Realschule","373","0.0587467566711342","0.0524876331156503","0.0650058802266181"
"Selbstständige/ManagerInnen","2007","(Fach-)Abitur","179","0.0614163093954059","0.0517256227624008","0.0711069960284109"
"Selbstständige/ManagerInnen","2007","AkademikerIn","681","0.137526719010196","0.127331907885281","0.147721530135111"
"In Ausbildung","2007","(noch) kein Abschluss","313","0.300198109663286","0.269184048228141","0.33121217109843"
"In Ausbildung","2007","Hauptschule","136","0.0192485508191582","0.0161080832978072","0.0223890183405092"
"In Ausbildung","2007","Realschule","298","0.054775435642092","0.0487188375655904","0.0608320337185937"
"In Ausbildung","2007","(Fach-)Abitur","473","0.177013668096773","0.161608164392412","0.192419171801135"
"In Ausbildung","2007","AkademikerIn","34","0.0120030958961104","0.00877952483711486","0.015226666955106"
"In Rente oder Pension","2007","(noch) kein Abschluss","78","0.135049374125163","0.111922919590488","0.158175828659837"
"In Rente oder Pension","2007","Hauptschule","3223","0.438439069803431","0.427097612184232","0.449780527422629"
"In Rente oder Pension","2007","Realschule","815","0.165305725100028","0.155418464086793","0.175192986113264"
"In Rente oder Pension","2007","(Fach-)Abitur","240","0.119630727045353","0.10653197262851","0.132729481462196"
"In Rente oder Pension","2007","AkademikerIn","993","0.228248239007713","0.21582441328534","0.240672064730085"
"Arbeitslose","2007","(noch) kein Abschluss","33","0.0594740764112835","0.0434705257472792","0.0754776270752878"
"Arbeitslose","2007","Hauptschule","481","0.0677594165893472","0.0620147524916556","0.0735040806870389"
"Arbeitslose","2007","Realschule","390","0.0780413859807879","0.0709015779593889","0.0851811940021869"
"Arbeitslose","2007","(Fach-)Abitur","86","0.0455852634105865","0.0371663315760593","0.0540041952451137"
"Arbeitslose","2007","AkademikerIn","126","0.0356320496342497","0.0301448014312845","0.041119297837215"
"Sonstige Nichterwerbspersonen","2007","(noch) kein Abschluss","324","0.359733739309203","0.327259573402069","0.392207905216337"
"Sonstige Nichterwerbspersonen","2007","Hauptschule","558","0.0711250550464201","0.0652500838719701","0.0770000262208702"
"Sonstige Nichterwerbspersonen","2007","Realschule","408","0.0718855389606922","0.0650102671772262","0.0787608107441582"
"Sonstige Nichterwerbspersonen","2007","(Fach-)Abitur","218","0.0814699886924748","0.07042865096754","0.0925113264174097"
"Sonstige Nichterwerbspersonen","2007","AkademikerIn","192","0.0475064963099588","0.041209690062989","0.0538033025569286"
"Beamte","2007","(noch) kein Abschluss","","","",""
"Beamte","2007","Hauptschule","55","0.00581298823747936","0.00407538917859371","0.00755058729636501"
"Beamte","2007","Realschule","180","0.0353019222521408","0.0303898672848217","0.0402139772194599"
"Beamte","2007","(Fach-)Abitur","78","0.0322061945121794","0.0250803340231316","0.0393320550012273"
"Beamte","2007","AkademikerIn","584","0.111338450027051","0.102027294117005","0.120649605937098"
"Angestellte, einfache Tätigkeiten","2008","(noch) kein Abschluss","77","0.138558798777083","0.113700236168083","0.163417361386083"
"Angestellte, einfache Tätigkeiten","2008","Hauptschule","1298","0.205649588376801","0.19606354214006","0.215235634613542"
"Angestellte, einfache Tätigkeiten","2008","Realschule","893","0.175968357814138","0.165553170095087","0.186383545533188"
"Angestellte, einfache Tätigkeiten","2008","(Fach-)Abitur","327","0.178061046857062","0.161950024233062","0.194172069481063"
"Angestellte, einfache Tätigkeiten","2008","AkademikerIn","160","0.0452380716878523","0.0389430649502152","0.0515330784254894"
"Angestellte, qualifizierte Tätigkeiten","2008","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2008","Hauptschule","1196","0.177638706472601","0.168573667695641","0.186703745249561"
"Angestellte, qualifizierte Tätigkeiten","2008","Realschule","1945","0.370525304347008","0.357316121811818","0.383734486882198"
"Angestellte, qualifizierte Tätigkeiten","2008","(Fach-)Abitur","691","0.313064395533743","0.293534778926571","0.332594012140914"
"Angestellte, qualifizierte Tätigkeiten","2008","AkademikerIn","1550","0.389346245308537","0.37457687015981","0.404115620457263"
"Selbstständige/ManagerInnen","2008","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2008","Hauptschule","247","0.0317312664996376","0.0275739681579397","0.0358885648413355"
"Selbstständige/ManagerInnen","2008","Realschule","338","0.0561338241508393","0.0498381043128558","0.0624295439888229"
"Selbstständige/ManagerInnen","2008","(Fach-)Abitur","182","0.0682264790164294","0.0576082881743018","0.078844669858557"
"Selbstständige/ManagerInnen","2008","AkademikerIn","632","0.142148086460353","0.131570823982434","0.152725348938271"
"In Ausbildung","2008","(noch) kein Abschluss","325","0.352246455420463","0.317876865273356","0.386616045567569"
"In Ausbildung","2008","Hauptschule","114","0.0192970606757378","0.0160343102550586","0.0225598110964169"
"In Ausbildung","2008","Realschule","290","0.0561530302137153","0.0498562974994338","0.0624497629279968"
"In Ausbildung","2008","(Fach-)Abitur","406","0.166670049708262","0.150975236808366","0.182364862608159"
"In Ausbildung","2008","AkademikerIn","45","0.0103807082863192","0.00731066725105753","0.0134507493215808"
"In Rente oder Pension","2008","(noch) kein Abschluss","67","0.130736298690389","0.106480252920517","0.154992344460261"
"In Rente oder Pension","2008","Hauptschule","3054","0.436485895592357","0.424723195144008","0.448248596040706"
"In Rente oder Pension","2008","Realschule","792","0.166901466997903","0.156702501352268","0.177100432643539"
"In Rente oder Pension","2008","(Fach-)Abitur","229","0.118050660414558","0.104462054772728","0.131639266056388"
"In Rente oder Pension","2008","AkademikerIn","996","0.230630751912879","0.217871575865325","0.243389927960433"
"Arbeitslose","2008","(noch) kein Abschluss","","","",""
"Arbeitslose","2008","Hauptschule","402","0.060258351712957","0.0546144116113318","0.0659022918145822"
"Arbeitslose","2008","Realschule","333","0.0697039290393438","0.0627389936843216","0.076668864394366"
"Arbeitslose","2008","(Fach-)Abitur","70","0.0386058224527356","0.0304925508803234","0.0467190940251477"
"Arbeitslose","2008","AkademikerIn","94","0.0319083980897798","0.0265847745375468","0.0372320216420128"
"Sonstige Nichterwerbspersonen","2008","(noch) kein Abschluss","226","0.299830233662379","0.266862770704986","0.332797696619773"
"Sonstige Nichterwerbspersonen","2008","Hauptschule","477","0.064283044125199","0.0584661655042111","0.070099922746187"
"Sonstige Nichterwerbspersonen","2008","Realschule","376","0.0691957820934097","0.0622543856404104","0.0761371785464091"
"Sonstige Nichterwerbspersonen","2008","(Fach-)Abitur","186","0.0871256230617701","0.0752488810728041","0.0990023650507361"
"Sonstige Nichterwerbspersonen","2008","AkademikerIn","181","0.0445321897993651","0.0382841805126884","0.0507801990860417"
"Beamte","2008","(noch) kein Abschluss","","","",""
"Beamte","2008","Hauptschule","41","0.00465608654470951","0.00304148025752662","0.00627069283189241"
"Beamte","2008","Realschule","168","0.0354183053436426","0.0303628385300358","0.0404737721572494"
"Beamte","2008","(Fach-)Abitur","75","0.0301959229554396","0.022989246547188","0.0374025993636912"
"Beamte","2008","AkademikerIn","529","0.105815548454915","0.0964983593286053","0.115132737581225"
"Angestellte, einfache Tätigkeiten","2009","(noch) kein Abschluss","71","0.13588499299968","0.110015395914777","0.161754590084583"
"Angestellte, einfache Tätigkeiten","2009","Hauptschule","1154","0.195741519210686","0.185888298126044","0.205594740295329"
"Angestellte, einfache Tätigkeiten","2009","Realschule","900","0.185597816935697","0.174616464205652","0.196579169665743"
"Angestellte, einfache Tätigkeiten","2009","(Fach-)Abitur","288","0.169823288731649","0.153326270690412","0.186320306772886"
"Angestellte, einfache Tätigkeiten","2009","AkademikerIn","136","0.045211451086014","0.0387967947823056","0.0516261073897223"
"Angestellte, qualifizierte Tätigkeiten","2009","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2009","Hauptschule","1054","0.175980625252969","0.166523915378776","0.185437335127161"
"Angestellte, qualifizierte Tätigkeiten","2009","Realschule","1804","0.367686682455424","0.35406737388402","0.381305991026827"
"Angestellte, qualifizierte Tätigkeiten","2009","(Fach-)Abitur","647","0.315479419227888","0.295062024538867","0.33589681391691"
"Angestellte, qualifizierte Tätigkeiten","2009","AkademikerIn","1503","0.399966330063507","0.384841340107791","0.415091320019222"
"Selbstständige/ManagerInnen","2009","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2009","Hauptschule","233","0.0331473903411906","0.0287016536838394","0.0375931269985419"
"Selbstständige/ManagerInnen","2009","Realschule","317","0.0579887803929202","0.0513871687777077","0.0645903920081328"
"Selbstständige/ManagerInnen","2009","(Fach-)Abitur","155","0.0712222523881117","0.0599220738380174","0.0825224309382061"
"Selbstständige/ManagerInnen","2009","AkademikerIn","614","0.143291314067452","0.132473934078188","0.154108694056717"
"In Ausbildung","2009","(noch) kein Abschluss","280","0.366424803577598","0.330049246084291","0.402800361070904"
"In Ausbildung","2009","Hauptschule","116","0.0189428803010259","0.0155574873934914","0.0223282732085604"
"In Ausbildung","2009","Realschule","242","0.0507327183376358","0.0445341946098586","0.056931242065413"
"In Ausbildung","2009","(Fach-)Abitur","383","0.182546044886755","0.165573795036767","0.199518294736743"
"In Ausbildung","2009","AkademikerIn","40","0.0112421851796636","0.00798707345186255","0.0144972969074645"
"In Rente oder Pension","2009","(noch) kein Abschluss","68","0.143335484690573","0.11688093390145","0.169790035479695"
"In Rente oder Pension","2009","Hauptschule","2835","0.438627897862468","0.426305010922978","0.450950784801959"
"In Rente oder Pension","2009","Realschule","778","0.174704553540937","0.163979319397256","0.185429787684617"
"In Rente oder Pension","2009","(Fach-)Abitur","212","0.114501691565434","0.10051157374176","0.128491809389108"
"In Rente oder Pension","2009","AkademikerIn","979","0.222774700426489","0.209927693254145","0.235621707598833"
"Arbeitslose","2009","(noch) kein Abschluss","","","",""
"Arbeitslose","2009","Hauptschule","385","0.0662016897582647","0.0600272152097376","0.0723761643067919"
"Arbeitslose","2009","Realschule","295","0.0677083715364934","0.0606118255425237","0.074804917530463"
"Arbeitslose","2009","(Fach-)Abitur","60","0.0360482224353178","0.0278580860439915","0.0442383588266441"
"Arbeitslose","2009","AkademikerIn","97","0.0296043625592555","0.0243713974052271","0.0348373277132838"
"Sonstige Nichterwerbspersonen","2009","(noch) kein Abschluss","216","0.27499119822634","0.241281941319085","0.308700455133595"
"Sonstige Nichterwerbspersonen","2009","Hauptschule","414","0.0660895073641961","0.0599198959651805","0.0722591187632116"
"Sonstige Nichterwerbspersonen","2009","Realschule","332","0.0619434211655019","0.0551347547616349","0.0687520875693689"
"Sonstige Nichterwerbspersonen","2009","(Fach-)Abitur","176","0.0803532598513435","0.0684096991573399","0.0922968205453471"
"Sonstige Nichterwerbspersonen","2009","AkademikerIn","161","0.0404858445178416","0.0344006724586458","0.0465710165770375"
"Beamte","2009","(noch) kein Abschluss","","","",""
"Beamte","2009","Hauptschule","38","0.00526848990919947","0.00347071655374845","0.00706626326465049"
"Beamte","2009","Realschule","147","0.0336376556353914","0.028545134914835","0.0387301763559479"
"Beamte","2009","(Fach-)Abitur","69","0.0300258209135002","0.0225277579241571","0.0375238839028433"
"Beamte","2009","AkademikerIn","500","0.107423812099777","0.0978635786758302","0.116984045523724"
"Angestellte, einfache Tätigkeiten","2010","(noch) kein Abschluss","124","0.116247950657186","0.0969434763027304","0.135552425011642"
"Angestellte, einfache Tätigkeiten","2010","Hauptschule","1568","0.196140552169066","0.187162414662181","0.205118689675951"
"Angestellte, einfache Tätigkeiten","2010","Realschule","1268","0.176723185889324","0.167656568710679","0.18578980306797"
"Angestellte, einfache Tätigkeiten","2010","(Fach-)Abitur","444","0.154633249377795","0.141791373594346","0.167475125161245"
"Angestellte, einfache Tätigkeiten","2010","AkademikerIn","175","0.0440748820728817","0.0385787867992589","0.0495709773465046"
"Angestellte, qualifizierte Tätigkeiten","2010","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2010","Hauptschule","1352","0.173032489599349","0.164479448722229","0.181585530476469"
"Angestellte, qualifizierte Tätigkeiten","2010","Realschule","2473","0.377204599398709","0.365683690073509","0.388725508723909"
"Angestellte, qualifizierte Tätigkeiten","2010","(Fach-)Abitur","1023","0.331733808077014","0.315010428207957","0.34845718794607"
"Angestellte, qualifizierte Tätigkeiten","2010","AkademikerIn","2072","0.396835305885167","0.383735349657822","0.409935262112512"
"Selbstständige/ManagerInnen","2010","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2010","Hauptschule","274","0.0302906453781065","0.0264155040008558","0.0341657867553573"
"Selbstständige/ManagerInnen","2010","Realschule","461","0.0606297633302158","0.0549571013634942","0.0663024252969373"
"Selbstständige/ManagerInnen","2010","(Fach-)Abitur","225","0.0659665459388941","0.0571500191664584","0.0747830727113298"
"Selbstständige/ManagerInnen","2010","AkademikerIn","796","0.136829536360826","0.127627478714102","0.14603159400755"
"In Ausbildung","2010","(noch) kein Abschluss","374","0.391771276423578","0.362371104525777","0.421171448321379"
"In Ausbildung","2010","Hauptschule","161","0.0208634660310808","0.0176317934543949","0.0240951386077667"
"In Ausbildung","2010","Realschule","301","0.0562221896908515","0.0507468088801829","0.0616975705015201"
"In Ausbildung","2010","(Fach-)Abitur","468","0.19011918028532","0.176181902182831","0.204056458387809"
"In Ausbildung","2010","AkademikerIn","74","0.0144750698812027","0.0112769784313084","0.0176731613310969"
"In Rente oder Pension","2010","(noch) kein Abschluss","62","0.142189997490872","0.121155594640568","0.163224400341176"
"In Rente oder Pension","2010","Hauptschule","2626","0.438209309786785","0.426990660677667","0.449427958895904"
"In Rente oder Pension","2010","Realschule","813","0.177219213126849","0.16814261633558","0.186295809918119"
"In Rente oder Pension","2010","(Fach-)Abitur","215","0.113730573916059","0.102454031919044","0.125007115913073"
"In Rente oder Pension","2010","AkademikerIn","970","0.22620633419422","0.215003918030402","0.237408750358038"
"Arbeitslose","2010","(noch) kein Abschluss","95","0.0673762360973253","0.0522786775441214","0.0824737946505293"
"Arbeitslose","2010","Hauptschule","739","0.0716471680921667","0.0658158256808504","0.0774785105034831"
"Arbeitslose","2010","Realschule","537","0.0671323927885545","0.061183972580058","0.073080812997051"
"Arbeitslose","2010","(Fach-)Abitur","137","0.0315171023570932","0.0253116483430424","0.037722556371144"
"Arbeitslose","2010","AkademikerIn","140","0.0289863076433297","0.0244941409655534","0.0334784743211059"
"Sonstige Nichterwerbspersonen","2010","(noch) kein Abschluss","385","0.257095953186774","0.230774243587485","0.283417662786063"
"Sonstige Nichterwerbspersonen","2010","Hauptschule","747","0.0642790619841929","0.0587338208686918","0.069824303099694"
"Sonstige Nichterwerbspersonen","2010","Realschule","775","0.0533789873828325","0.0480358196708064","0.0587221550948587"
"Sonstige Nichterwerbspersonen","2010","(Fach-)Abitur","449","0.0795669538197055","0.069954884156077","0.0891790234833339"
