"beruf","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Beamte","2003","Bremen","Staedtischer Raum","","","",""
"Beamte","2003","Bremen","Laendlicher Raum","","","",""
"Beamte","2003","Nordrhein-Westfalen","Staedtischer Raum","238","0.0333753210385581","0.0281569333767336","0.0385937087003826"
"Beamte","2003","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Beamte","2003","Hessen","Staedtischer Raum","67","0.0350185022435235","0.0247369855638436","0.0453000189232034"
"Beamte","2003","Hessen","Laendlicher Raum","","","",""
"Beamte","2003","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Beamte","2003","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Beamte","2003","Baden-Württemberg","Staedtischer Raum","103","0.0307361021861798","0.0239057243056554","0.0375664800667042"
"Beamte","2003","Baden-Württemberg","Laendlicher Raum","","","",""
"Beamte","2003","Bayern","Staedtischer Raum","93","0.0489324504969841","0.0381370296913357","0.0597278713026325"
"Beamte","2003","Bayern","Laendlicher Raum","82","0.0287768356222671","0.0205620915955832","0.036991579648951"
"Beamte","2003","Saarland","Staedtischer Raum","","","",""
"Beamte","2003","Saarland","Laendlicher Raum","","","",""
"Beamte","2003","Berlin","Staedtischer Raum","44","0.0390904216169745","0.0258493049552774","0.0523315382786717"
"Beamte","2003","Berlin","Laendlicher Raum","","","",""
"Beamte","2003","Brandenburg","Staedtischer Raum","","","",""
"Beamte","2003","Brandenburg","Laendlicher Raum","","","",""
"Beamte","2003","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Beamte","2003","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Beamte","2003","Sachsen","Staedtischer Raum","","","",""
"Beamte","2003","Sachsen","Laendlicher Raum","","","",""
"Beamte","2003","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Beamte","2003","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Beamte","2003","Thüringen","Staedtischer Raum","","","",""
"Beamte","2003","Thüringen","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2004","Schleswig-Holstein","Staedtischer Raum","34","0.124466827721211","0.0862750164340253","0.162658639008397"
"Angestellte, einfache Tätigkeiten","2004","Schleswig-Holstein","Laendlicher Raum","68","0.176798748191463","0.13854191533717","0.215055581045756"
"Angestellte, einfache Tätigkeiten","2004","Hamburg","Staedtischer Raum","33","0.121597592332202","0.0842395876246716","0.158955597039731"
"Angestellte, einfache Tätigkeiten","2004","Hamburg","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2004","Niedersachsen","Staedtischer Raum","144","0.16856401699988","0.144160033654552","0.192968000345207"
"Angestellte, einfache Tätigkeiten","2004","Niedersachsen","Laendlicher Raum","159","0.169860640783922","0.146326380876583","0.193394900691261"
"Angestellte, einfache Tätigkeiten","2004","Bremen","Staedtischer Raum","","","",""
"Angestellte, einfache Tätigkeiten","2004","Bremen","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2004","Nordrhein-Westfalen","Staedtischer Raum","649","0.154501582871916","0.143851244698166","0.165151921045666"
"Angestellte, einfache Tätigkeiten","2004","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2004","Hessen","Staedtischer Raum","175","0.159023322869667","0.138210636762431","0.179836008976902"
"Angestellte, einfache Tätigkeiten","2004","Hessen","Laendlicher Raum","39","0.147154262664154","0.103673248429949","0.190635276898358"
"Angestellte, einfache Tätigkeiten","2004","Rheinland-Pfalz,Saarland","Staedtischer Raum","103","0.164665147648129","0.13734628548206","0.191984009814198"
"Angestellte, einfache Tätigkeiten","2004","Rheinland-Pfalz,Saarland","Laendlicher Raum","44","0.126522257261842","0.0894560424238587","0.163588472099826"
"Angestellte, einfache Tätigkeiten","2004","Baden-Württemberg","Staedtischer Raum","414","0.174700715316082","0.159426433133116","0.189974997499047"
"Angestellte, einfache Tätigkeiten","2004","Baden-Württemberg","Laendlicher Raum","38","0.168994249599589","0.120668335331205","0.217320163867973"
"Angestellte, einfache Tätigkeiten","2004","Bayern","Staedtischer Raum","200","0.149714175206455","0.131512186406772","0.167916164006139"
"Angestellte, einfache Tätigkeiten","2004","Bayern","Laendlicher Raum","279","0.190594901958711","0.171154122679029","0.210035681238394"
"Angestellte, einfache Tätigkeiten","2004","Saarland","Staedtischer Raum","39","0.163259345026387","0.120349186272804","0.206169503779969"
"Angestellte, einfache Tätigkeiten","2004","Saarland","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2004","Berlin","Staedtischer Raum","82","0.106997917524761","0.0856313890920543","0.128364445957467"
"Angestellte, einfache Tätigkeiten","2004","Berlin","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2004","Brandenburg","Staedtischer Raum","","","",""
"Angestellte, einfache Tätigkeiten","2004","Brandenburg","Laendlicher Raum","114","0.133227218056744","0.11009485828776","0.156359577825728"
"Angestellte, einfache Tätigkeiten","2004","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Angestellte, einfache Tätigkeiten","2004","Mecklenburg-Vorpommern","Laendlicher Raum","67","0.15246077125458","0.118680555181812","0.186240987327348"
"Angestellte, einfache Tätigkeiten","2004","Sachsen","Staedtischer Raum","78","0.0848555030981632","0.065286702641032","0.104424303555294"
"Angestellte, einfache Tätigkeiten","2004","Sachsen","Laendlicher Raum","98","0.12122479607858","0.0984360929704851","0.144013499186675"
"Angestellte, einfache Tätigkeiten","2004","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Angestellte, einfache Tätigkeiten","2004","Sachsen-Anhalt","Laendlicher Raum","85","0.112719652583871","0.0899952813641563","0.135444023803586"
"Angestellte, einfache Tätigkeiten","2004","Thüringen","Staedtischer Raum","40","0.122406717603781","0.0842207196882921","0.160592715519269"
"Angestellte, einfache Tätigkeiten","2004","Thüringen","Laendlicher Raum","85","0.115371273469225","0.0909984700593746","0.139744076879075"
"Angestellte, qualifizierte Tätigkeiten","2004","Schleswig-Holstein","Staedtischer Raum","75","0.246301091957483","0.196454065727444","0.296148118187521"
"Angestellte, qualifizierte Tätigkeiten","2004","Schleswig-Holstein","Laendlicher Raum","85","0.211606539234634","0.170647245587754","0.252565832881513"
"Angestellte, qualifizierte Tätigkeiten","2004","Hamburg","Staedtischer Raum","87","0.298321581969918","0.246023492713477","0.350619671226359"
"Angestellte, qualifizierte Tätigkeiten","2004","Hamburg","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","2004","Niedersachsen","Staedtischer Raum","223","0.233589381302086","0.2060076717638","0.261171090840373"
"Angestellte, qualifizierte Tätigkeiten","2004","Niedersachsen","Laendlicher Raum","235","0.201697154677084","0.176548637206047","0.226845672148121"
"Angestellte, qualifizierte Tätigkeiten","2004","Bremen","Staedtischer Raum","37","0.172875382907744","0.115524262552315","0.230226503263173"
"Angestellte, qualifizierte Tätigkeiten","2004","Bremen","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","2004","Nordrhein-Westfalen","Staedtischer Raum","1177","0.262809462255664","0.249839135811991","0.275779788699336"
"Angestellte, qualifizierte Tätigkeiten","2004","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","2004","Hessen","Staedtischer Raum","335","0.25516844304486","0.230357214875724","0.279979671213996"
"Angestellte, qualifizierte Tätigkeiten","2004","Hessen","Laendlicher Raum","57","0.219344065920381","0.168554935373253","0.27013319646751"
"Angestellte, qualifizierte Tätigkeiten","2004","Rheinland-Pfalz,Saarland","Staedtischer Raum","178","0.222306497320419","0.191678981317549","0.25293401332329"
"Angestellte, qualifizierte Tätigkeiten","2004","Rheinland-Pfalz,Saarland","Laendlicher Raum","85","0.252106847979789","0.203691734855584","0.300521961103994"
"Angestellte, qualifizierte Tätigkeiten","2004","Baden-Württemberg","Staedtischer Raum","643","0.269099848889585","0.251259904901484","0.286939792877686"
"Angestellte, qualifizierte Tätigkeiten","2004","Baden-Württemberg","Laendlicher Raum","62","0.281760306603661","0.223748457584564","0.339772155622758"
"Angestellte, qualifizierte Tätigkeiten","2004","Bayern","Staedtischer Raum","426","0.270182964440787","0.247529173320521","0.292836755561053"
"Angestellte, qualifizierte Tätigkeiten","2004","Bayern","Laendlicher Raum","421","0.24284958709016","0.221625216098083","0.264073958082236"
"Angestellte, qualifizierte Tätigkeiten","2004","Saarland","Staedtischer Raum","63","0.215607827898035","0.167863196075365","0.263352459720704"
"Angestellte, qualifizierte Tätigkeiten","2004","Saarland","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","2004","Berlin","Staedtischer Raum","223","0.268046033783144","0.237428751127092","0.298663316439195"
"Angestellte, qualifizierte Tätigkeiten","2004","Berlin","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","2004","Brandenburg","Staedtischer Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","2004","Brandenburg","Laendlicher Raum","200","0.208853858441027","0.181183140055316","0.236524576826738"
"Angestellte, qualifizierte Tätigkeiten","2004","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","2004","Mecklenburg-Vorpommern","Laendlicher Raum","98","0.211034138200847","0.17268912195802","0.249379154443674"
"Angestellte, qualifizierte Tätigkeiten","2004","Sachsen","Staedtischer Raum","238","0.253125792008229","0.222592664388714","0.283658919627744"
"Angestellte, qualifizierte Tätigkeiten","2004","Sachsen","Laendlicher Raum","258","0.29842374412401","0.266476079927705","0.330371408320315"
"Angestellte, qualifizierte Tätigkeiten","2004","Sachsen-Anhalt","Staedtischer Raum","56","0.274378359764329","0.208829048817365","0.339927670711294"
"Angestellte, qualifizierte Tätigkeiten","2004","Sachsen-Anhalt","Laendlicher Raum","219","0.226646781618774","0.196563490246518","0.256730072991029"
"Angestellte, qualifizierte Tätigkeiten","2004","Thüringen","Staedtischer Raum","76","0.248630737072753","0.198273836189881","0.298987637955626"
"Angestellte, qualifizierte Tätigkeiten","2004","Thüringen","Laendlicher Raum","171","0.23182322990827","0.199628470469666","0.264017989346874"
"Selbstständige/ManagerInnen","2004","Schleswig-Holstein","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","2004","Schleswig-Holstein","Laendlicher Raum","30","0.0739910786678117","0.0477420235818045","0.100240133753819"
"Selbstständige/ManagerInnen","2004","Hamburg","Staedtischer Raum","30","0.0799075801115838","0.0489131153025226","0.110902044920645"
"Selbstständige/ManagerInnen","2004","Hamburg","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2004","Niedersachsen","Staedtischer Raum","59","0.048051766354594","0.0341097617986996","0.0619937709104885"
"Selbstständige/ManagerInnen","2004","Niedersachsen","Laendlicher Raum","85","0.0710766733128222","0.0549727332889584","0.087180613336686"
"Selbstständige/ManagerInnen","2004","Bremen","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","2004","Bremen","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2004","Nordrhein-Westfalen","Staedtischer Raum","324","0.0573236815441587","0.0504737084171643","0.0641736546711531"
"Selbstständige/ManagerInnen","2004","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2004","Hessen","Staedtischer Raum","125","0.0874562425622663","0.0713783914338189","0.103534093690714"
"Selbstständige/ManagerInnen","2004","Hessen","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2004","Rheinland-Pfalz,Saarland","Staedtischer Raum","55","0.0678118799816852","0.0492920866272056","0.0863316733361648"
"Selbstständige/ManagerInnen","2004","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2004","Baden-Württemberg","Staedtischer Raum","183","0.0638829642590169","0.0540459038590771","0.0737200246589568"
"Selbstständige/ManagerInnen","2004","Baden-Württemberg","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2004","Bayern","Staedtischer Raum","132","0.0718721193260265","0.0586959536375649","0.0850482850144881"
"Selbstständige/ManagerInnen","2004","Bayern","Laendlicher Raum","114","0.0560917513465279","0.0447026501304485","0.0674808525626073"
"Selbstständige/ManagerInnen","2004","Saarland","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","2004","Saarland","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2004","Berlin","Staedtischer Raum","83","0.0876624690482885","0.0681143630020557","0.107210575094521"
"Selbstständige/ManagerInnen","2004","Berlin","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2004","Brandenburg","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","2004","Brandenburg","Laendlicher Raum","45","0.0466206913918805","0.0322693319534606","0.0609720508303005"
"Selbstständige/ManagerInnen","2004","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","2004","Mecklenburg-Vorpommern","Laendlicher Raum","31","0.0537249704124641","0.0325364688359238","0.0749134719890044"
"Selbstständige/ManagerInnen","2004","Sachsen","Staedtischer Raum","56","0.0635274274436766","0.0463993929958135","0.0806554618915398"
"Selbstständige/ManagerInnen","2004","Sachsen","Laendlicher Raum","50","0.0586407133145954","0.0422362392897911","0.0750451873393997"
"Selbstständige/ManagerInnen","2004","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","2004","Sachsen-Anhalt","Laendlicher Raum","36","0.0392829391832225","0.0253237124249615","0.0532421659414835"
"Selbstständige/ManagerInnen","2004","Thüringen","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","2004","Thüringen","Laendlicher Raum","37","0.049207775218633","0.0327058049956169","0.0657097454416492"
"In Ausbildung","2004","Schleswig-Holstein","Staedtischer Raum","","","",""
"In Ausbildung","2004","Schleswig-Holstein","Laendlicher Raum","","","",""
"In Ausbildung","2004","Hamburg","Staedtischer Raum","","","",""
"In Ausbildung","2004","Hamburg","Laendlicher Raum","","","",""
"In Ausbildung","2004","Niedersachsen","Staedtischer Raum","70","0.0776649122774667","0.060217915973892","0.0951119085810414"
"In Ausbildung","2004","Niedersachsen","Laendlicher Raum","84","0.0729913380640566","0.0566887624846934","0.0892939136434198"
"In Ausbildung","2004","Bremen","Staedtischer Raum","","","",""
"In Ausbildung","2004","Bremen","Laendlicher Raum","","","",""
"In Ausbildung","2004","Nordrhein-Westfalen","Staedtischer Raum","370","0.0722830705462635","0.0646523320741178","0.0799138090184092"
"In Ausbildung","2004","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"In Ausbildung","2004","Hessen","Staedtischer Raum","98","0.0777203011952298","0.0624831313508875","0.0929574710395721"
"In Ausbildung","2004","Hessen","Laendlicher Raum","31","0.120730183306863","0.080740587608835","0.16071977900489"
"In Ausbildung","2004","Rheinland-Pfalz,Saarland","Staedtischer Raum","68","0.0954869880242764","0.0738393274965687","0.117134648551984"
"In Ausbildung","2004","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"In Ausbildung","2004","Baden-Württemberg","Staedtischer Raum","224","0.0818794741235631","0.0708502463838679","0.0929087018632582"
"In Ausbildung","2004","Baden-Württemberg","Laendlicher Raum","","","",""
"In Ausbildung","2004","Bayern","Staedtischer Raum","115","0.0606234527238935","0.0484491218004609","0.0727977836473262"
"In Ausbildung","2004","Bayern","Laendlicher Raum","149","0.082527816117164","0.0689079859774593","0.0961476462568686"
"In Ausbildung","2004","Saarland","Staedtischer Raum","","","",""
"In Ausbildung","2004","Saarland","Laendlicher Raum","","","",""
"In Ausbildung","2004","Berlin","Staedtischer Raum","95","0.106809484419067","0.0854595263014014","0.128159442536733"
"In Ausbildung","2004","Berlin","Laendlicher Raum","","","",""
"In Ausbildung","2004","Brandenburg","Staedtischer Raum","","","",""
