year,age_gr,bula_h,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,46-65 y.,North Rhine-Westphalia,Yes,0.76510,626,819,0.73604,0.79415
2019,46-65 y.,North Rhine-Westphalia,No,0.23490,193,819,0.20585,0.26396
2019,46-65 y.,Hesse,Yes,0.75441,262,350,0.70925,0.79957
2019,46-65 y.,Hesse,No,0.24559,88,350,0.20043,0.29075
2019,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.70534,196,266,0.65045,0.76023
2019,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.29466,70,266,0.23977,0.34955
2019,46-65 y.,Baden-Wuerttemberg,Yes,0.74724,416,556,0.71109,0.78340
2019,46-65 y.,Baden-Wuerttemberg,No,0.25276,140,556,0.21660,0.28891
2019,46-65 y.,Bavaria,Yes,0.73684,531,724,0.70474,0.76894
2019,46-65 y.,Bavaria,No,0.26316,193,724,0.23106,0.29526
2019,46-65 y.,Berlin,Yes,0.75443,116,154,0.68622,0.82263
2019,46-65 y.,Berlin,No,0.24557,38,154,0.17737,0.31378
2019,46-65 y.,Brandenburg,Yes,0.69191,126,176,0.62350,0.76031
2019,46-65 y.,Brandenburg,No,0.30809,50,176,0.23969,0.37650
2019,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.66640,59,59,0.54506,0.78775
2019,46-65 y.,Saxony,Yes,0.68525,218,306,0.63313,0.73737
2019,46-65 y.,Saxony,No,0.31475,88,306,0.26263,0.36687
2019,46-65 y.,Saxony-Anhalt,Yes,0.77573,118,155,0.70985,0.84161
2019,46-65 y.,Saxony-Anhalt,No,0.22427,37,155,0.15839,0.29015
2019,46-65 y.,Thuringa,Yes,0.68180,118,168,0.61116,0.75245
2019,46-65 y.,Thuringa,No,0.31820,50,168,0.24755,0.38884
2020,17-29 y.,Schleswig-Holstein,Yes,0.70111,39,39,0.55555,0.84666
2020,17-29 y.,Lower Saxony,Yes,0.62850,120,192,0.55997,0.69703
2020,17-29 y.,Lower Saxony,No,0.37150,72,192,0.30297,0.44003
2020,17-29 y.,North Rhine-Westphalia,Yes,0.69010,252,374,0.64317,0.73703
2020,17-29 y.,North Rhine-Westphalia,No,0.30990,122,374,0.26297,0.35683
2020,17-29 y.,Hesse,Yes,0.72525,101,154,0.65452,0.79598
2020,17-29 y.,Hesse,No,0.27475,53,154,0.20402,0.34548
2020,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.63277,45,89,0.53205,0.73349
2020,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.36723,44,89,0.26651,0.46795
2020,17-29 y.,Baden-Wuerttemberg,Yes,0.70800,123,197,0.64434,0.77165
2020,17-29 y.,Baden-Wuerttemberg,No,0.29200,74,197,0.22835,0.35566
2020,17-29 y.,Bavaria,Yes,0.63618,207,331,0.58427,0.68809
2020,17-29 y.,Bavaria,No,0.36382,124,331,0.31191,0.41573
2020,17-29 y.,Berlin,Yes,0.74760,49,82,0.65300,0.84220
2020,17-29 y.,Berlin,No,0.25240,33,82,0.15780,0.34700
2020,17-29 y.,Saxony,Yes,0.66365,51,51,0.53269,0.79461
2020,17-29 y.,Saxony-Anhalt,Yes,0.74950,31,31,0.59444,0.90455
2020,30-45 y.,Schleswig-Holstein,Yes,0.78361,99,131,0.71282,0.85439
2020,30-45 y.,Schleswig-Holstein,No,0.21639,32,131,0.14561,0.28718
2020,30-45 y.,Hamburg,Yes,0.66955,47,79,0.56516,0.77394
2020,30-45 y.,Hamburg,No,0.33045,32,79,0.22606,0.43484
2020,30-45 y.,Lower Saxony,Yes,0.69491,204,308,0.64340,0.74642
2020,30-45 y.,Lower Saxony,No,0.30509,104,308,0.25358,0.35660
2020,30-45 y.,North Rhine-Westphalia,Yes,0.66069,444,683,0.62515,0.69622
2020,30-45 y.,North Rhine-Westphalia,No,0.33931,239,683,0.30378,0.37485
2020,30-45 y.,Hesse,Yes,0.74063,179,257,0.68694,0.79432
2020,30-45 y.,Hesse,No,0.25937,78,257,0.20568,0.31306
2020,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.67393,89,163,0.60174,0.74611
2020,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.32607,74,163,0.25389,0.39826
2020,30-45 y.,Baden-Wuerttemberg,Yes,0.65861,297,477,0.61602,0.70121
2020,30-45 y.,Baden-Wuerttemberg,No,0.34139,180,477,0.29879,0.38398
2020,30-45 y.,Bavaria,Yes,0.61857,425,678,0.58198,0.65516
2020,30-45 y.,Bavaria,No,0.38143,253,678,0.34484,0.41802
2020,30-45 y.,Berlin,Yes,0.71516,139,208,0.65368,0.77665
2020,30-45 y.,Berlin,No,0.28484,69,208,0.22335,0.34632
2020,30-45 y.,Brandenburg,Yes,0.62050,90,141,0.54011,0.70088
2020,30-45 y.,Brandenburg,No,0.37950,51,141,0.29912,0.45989
2020,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.77165,34,34,0.62843,0.91487
2020,30-45 y.,Saxony,Yes,0.58153,163,255,0.52087,0.64220
2020,30-45 y.,Saxony,No,0.41847,92,255,0.35780,0.47913
2020,30-45 y.,Saxony-Anhalt,Yes,0.67417,71,113,0.58737,0.76097
2020,30-45 y.,Saxony-Anhalt,No,0.32583,42,113,0.23903,0.41263
2020,30-45 y.,Thuringa,Yes,0.74613,80,131,0.67131,0.82094
2020,30-45 y.,Thuringa,No,0.25387,51,131,0.17906,0.32869
2020,46-65 y.,Schleswig-Holstein,Yes,0.64506,100,150,0.56823,0.72189
2020,46-65 y.,Schleswig-Holstein,No,0.35494,50,150,0.27811,0.43177
2020,46-65 y.,Hamburg,Yes,0.64341,44,44,0.50024,0.78658
2020,46-65 y.,Lower Saxony,Yes,0.67199,322,495,0.63059,0.71339
2020,46-65 y.,Lower Saxony,No,0.32801,173,495,0.28661,0.36941
2020,46-65 y.,North Rhine-Westphalia,Yes,0.64599,581,895,0.61464,0.67734
2020,46-65 y.,North Rhine-Westphalia,No,0.35401,314,895,0.32266,0.38536
2020,46-65 y.,Hesse,Yes,0.62928,216,349,0.57853,0.68002
2020,46-65 y.,Hesse,No,0.37072,133,349,0.31998,0.42147
2020,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.62133,170,267,0.56304,0.67963
2020,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.37867,97,267,0.32037,0.43696
2020,46-65 y.,Baden-Wuerttemberg,Yes,0.66560,380,583,0.62727,0.70393
2020,46-65 y.,Baden-Wuerttemberg,No,0.33440,203,583,0.29607,0.37273
2020,46-65 y.,Bavaria,Yes,0.63666,488,776,0.60280,0.67052
2020,46-65 y.,Bavaria,No,0.36334,288,776,0.32948,0.39720
2020,46-65 y.,Berlin,Yes,0.70025,110,168,0.63076,0.76974
2020,46-65 y.,Berlin,No,0.29975,58,168,0.23026,0.36924
2020,46-65 y.,Brandenburg,Yes,0.68763,125,187,0.62102,0.75423
2020,46-65 y.,Brandenburg,No,0.31237,62,187,0.24577,0.37898
2020,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.64148,61,61,0.52014,0.76283
2020,46-65 y.,Saxony,Yes,0.56211,170,307,0.50653,0.61770
2020,46-65 y.,Saxony,No,0.43789,137,307,0.38230,0.49347
2020,46-65 y.,Saxony-Anhalt,Yes,0.70838,112,166,0.63903,0.77773
2020,46-65 y.,Saxony-Anhalt,No,0.29162,54,166,0.22227,0.36097
2020,46-65 y.,Thuringa,Yes,0.56067,100,174,0.48671,0.63463
2020,46-65 y.,Thuringa,No,0.43933,74,174,0.36537,0.51329
2021,17-29 y.,Lower Saxony,Yes,0.81139,88,120,0.74111,0.88168
2021,17-29 y.,Lower Saxony,No,0.18861,32,120,0.11832,0.25889
2021,17-29 y.,North Rhine-Westphalia,Yes,0.76344,211,281,0.71367,0.81322
2021,17-29 y.,North Rhine-Westphalia,No,0.23656,70,281,0.18678,0.28633
2021,17-29 y.,Hesse,Yes,0.88387,78,78,0.81230,0.95543
2021,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.84619,44,44,0.73836,0.95402
2021,17-29 y.,Baden-Wuerttemberg,Yes,0.75431,95,148,0.68471,0.82390
2021,17-29 y.,Baden-Wuerttemberg,No,0.24569,53,148,0.17610,0.31529
2021,17-29 y.,Bavaria,Yes,0.71129,154,207,0.64940,0.77317
2021,17-29 y.,Bavaria,No,0.28871,53,207,0.22683,0.35060
2021,30-45 y.,Schleswig-Holstein,Yes,0.75173,89,89,0.66147,0.84199
2021,30-45 y.,Lower Saxony,Yes,0.83890,159,210,0.78906,0.88874
2021,30-45 y.,Lower Saxony,No,0.16110,51,210,0.11126,0.21094
2021,30-45 y.,North Rhine-Westphalia,Yes,0.75925,345,462,0.72022,0.79828
2021,30-45 y.,North Rhine-Westphalia,No,0.24075,117,462,0.20172,0.27978
2021,30-45 y.,Hesse,Yes,0.82707,116,154,0.76715,0.88700
2021,30-45 y.,Hesse,No,0.17293,38,154,0.11300,0.23285
2021,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.63533,77,124,0.55026,0.72040
2021,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.36467,47,124,0.27960,0.44974
2021,30-45 y.,Baden-Wuerttemberg,Yes,0.82502,236,312,0.78279,0.86724
2021,30-45 y.,Baden-Wuerttemberg,No,0.17498,76,312,0.13276,0.21721
2021,30-45 y.,Bavaria,Yes,0.71624,296,403,0.67217,0.76031
2021,30-45 y.,Bavaria,No,0.28376,107,403,0.23969,0.32783
2021,30-45 y.,Berlin,Yes,0.78730,105,146,0.72069,0.85391
2021,30-45 y.,Berlin,No,0.21270,41,146,0.14609,0.27931
2021,30-45 y.,Brandenburg,Yes,0.71283,66,66,0.60284,0.82282
2021,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.70911,40,40,0.56657,0.85165
2021,30-45 y.,Saxony,Yes,0.62704,137,189,0.55791,0.69617
2021,30-45 y.,Saxony,No,0.37296,52,189,0.30383,0.44209
2021,30-45 y.,Saxony-Anhalt,Yes,0.78679,56,56,0.67854,0.89503
2021,30-45 y.,Thuringa,Yes,0.74983,67,67,0.64534,0.85432
2021,46-65 y.,Schleswig-Holstein,Yes,0.82109,83,83,0.73813,0.90405
2021,46-65 y.,Hamburg,Yes,0.81715,45,45,0.70294,0.93137
2021,46-65 y.,Lower Saxony,Yes,0.82152,258,338,0.78064,0.86241
2021,46-65 y.,Lower Saxony,No,0.17848,80,338,0.13759,0.21936
2021,46-65 y.,North Rhine-Westphalia,Yes,0.71465,454,632,0.67942,0.74989
2021,46-65 y.,North Rhine-Westphalia,No,0.28535,178,632,0.25011,0.32058
2021,46-65 y.,Hesse,Yes,0.80477,180,237,0.75420,0.85534
2021,46-65 y.,Hesse,No,0.19523,57,237,0.14466,0.24580
2021,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.76704,134,191,0.70693,0.82715
2021,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.23296,57,191,0.17285,0.29307
2021,46-65 y.,Baden-Wuerttemberg,Yes,0.69313,328,464,0.65112,0.73514
2021,46-65 y.,Baden-Wuerttemberg,No,0.30687,136,464,0.26486,0.34888
2021,46-65 y.,Bavaria,Yes,0.65401,417,575,0.61509,0.69292
2021,46-65 y.,Bavaria,No,0.34599,158,575,0.30708,0.38491
2021,46-65 y.,Berlin,Yes,0.74296,91,126,0.66635,0.81957
2021,46-65 y.,Berlin,No,0.25704,35,126,0.18043,0.33365
2021,46-65 y.,Brandenburg,Yes,0.58277,80,124,0.49563,0.66992
2021,46-65 y.,Brandenburg,No,0.41723,44,124,0.33008,0.50437
2021,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.78118,53,53,0.66880,0.89356
2021,46-65 y.,Saxony,Yes,0.67744,150,215,0.61481,0.74007
2021,46-65 y.,Saxony,No,0.32256,65,215,0.25993,0.38519
2021,46-65 y.,Saxony-Anhalt,Yes,0.61777,82,82,0.51194,0.72359
2021,46-65 y.,Thuringa,Yes,0.69901,85,85,0.60091,0.79710
2022,17-29 y.,Schleswig-Holstein,Yes,0.75280,61,61,0.64365,0.86196
2022,17-29 y.,Hamburg,Yes,0.69641,45,45,0.56055,0.83228
2022,17-29 y.,Lower Saxony,Yes,0.73727,153,209,0.67746,0.79708
2022,17-29 y.,Lower Saxony,No,0.26273,56,209,0.20292,0.32254
2022,17-29 y.,North Rhine-Westphalia,Yes,0.70961,368,517,0.67044,0.74878
2022,17-29 y.,North Rhine-Westphalia,No,0.29039,149,517,0.25122,0.32956
2022,17-29 y.,Hesse,Yes,0.71648,139,192,0.65256,0.78040
2022,17-29 y.,Hesse,No,0.28352,53,192,0.21960,0.34744
2022,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.79152,85,121,0.71884,0.86420
2022,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.20848,36,121,0.13580,0.28116
2022,17-29 y.,Baden-Wuerttemberg,Yes,0.83645,265,357,0.79803,0.87487
2022,17-29 y.,Baden-Wuerttemberg,No,0.16355,92,357,0.12513,0.20197
2022,17-29 y.,Bavaria,Yes,0.64527,344,482,0.60251,0.68803
2022,17-29 y.,Bavaria,No,0.35473,138,482,0.31197,0.39749
2022,17-29 y.,Berlin,Yes,0.67170,90,141,0.59391,0.74948
2022,17-29 y.,Berlin,No,0.32830,51,141,0.25052,0.40609
2022,17-29 y.,Brandenburg,Yes,0.70536,44,44,0.56910,0.84162
2022,17-29 y.,Saxony,Yes,0.60344,73,105,0.50942,0.69746
2022,17-29 y.,Saxony,No,0.39656,32,105,0.30254,0.49058
2022,17-29 y.,Saxony-Anhalt,Yes,0.79929,48,48,0.68478,0.91380
2022,17-29 y.,Thuringa,Yes,0.75089,40,40,0.61515,0.88663
2022,30-45 y.,Schleswig-Holstein,Yes,0.66985,130,177,0.60037,0.73933
2022,30-45 y.,Schleswig-Holstein,No,0.33015,47,177,0.26067,0.39963
2022,30-45 y.,Hamburg,Yes,0.73680,72,72,0.63437,0.83924
2022,30-45 y.,Lower Saxony,Yes,0.73794,284,406,0.69511,0.78077
2022,30-45 y.,Lower Saxony,No,0.26206,122,406,0.21923,0.30489
2022,30-45 y.,North Rhine-Westphalia,Yes,0.77803,747,1005,0.75232,0.80373
2022,30-45 y.,North Rhine-Westphalia,No,0.22197,258,1005,0.19627,0.24768
2022,30-45 y.,Hesse,Yes,0.75739,231,340,0.71176,0.80303
2022,30-45 y.,Hesse,No,0.24261,109,340,0.19697,0.28824
2022,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.73670,155,214,0.67756,0.79585
2022,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.26330,59,214,0.20415,0.32244
2022,30-45 y.,Baden-Wuerttemberg,Yes,0.79893,493,657,0.76826,0.82960
2022,30-45 y.,Baden-Wuerttemberg,No,0.20107,164,657,0.17040,0.23174
2022,30-45 y.,Bavaria,Yes,0.71181,633,873,0.68175,0.74187
2022,30-45 y.,Bavaria,No,0.28819,240,873,0.25813,0.31825
2022,30-45 y.,Berlin,Yes,0.70443,240,352,0.65669,0.75217
2022,30-45 y.,Berlin,No,0.29557,112,352,0.24783,0.34331
2022,30-45 y.,Brandenburg,Yes,0.75511,127,183,0.69264,0.81759
2022,30-45 y.,Brandenburg,No,0.24489,56,183,0.18241,0.30736
2022,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.67322,67,67,0.56006,0.78638
2022,30-45 y.,Saxony,Yes,0.78074,258,346,0.73708,0.82440
2022,30-45 y.,Saxony,No,0.21926,88,346,0.17560,0.26292
2022,30-45 y.,Saxony-Anhalt,Yes,0.75097,128,177,0.68707,0.81486
2022,30-45 y.,Saxony-Anhalt,No,0.24903,49,177,0.18514,0.31293
2022,30-45 y.,Thuringa,Yes,0.77117,100,138,0.70082,0.84151
2022,30-45 y.,Thuringa,No,0.22883,38,138,0.15849,0.29918
2022,46-65 y.,Schleswig-Holstein,Yes,0.72325,105,150,0.65141,0.79508
2022,46-65 y.,Schleswig-Holstein,No,0.27675,45,150,0.20492,0.34859
2022,46-65 y.,Hamburg,Yes,0.78953,63,63,0.68805,0.89100
2022,46-65 y.,Lower Saxony,Yes,0.73538,306,424,0.69334,0.77742
2022,46-65 y.,Lower Saxony,No,0.26462,118,424,0.22258,0.30666
2022,46-65 y.,North Rhine-Westphalia,Yes,0.69648,699,967,0.66748,0.72547
2022,46-65 y.,North Rhine-Westphalia,No,0.30352,268,967,0.27453,0.33252
2022,46-65 y.,Hesse,Yes,0.76437,241,320,0.71780,0.81094
2022,46-65 y.,Hesse,No,0.23563,79,320,0.18906,0.28220
2022,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.63309,156,225,0.56997,0.69620
2022,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.36691,69,225,0.30380,0.43003
2022,46-65 y.,Baden-Wuerttemberg,Yes,0.72225,435,589,0.68604,0.75845
2022,46-65 y.,Baden-Wuerttemberg,No,0.27775,154,589,0.24155,0.31396
2022,46-65 y.,Bavaria,Yes,0.73211,530,739,0.70016,0.76406
2022,46-65 y.,Bavaria,No,0.26789,209,739,0.23594,0.29984
2022,46-65 y.,Berlin,Yes,0.67772,139,204,0.61343,0.74201
2022,46-65 y.,Berlin,No,0.32228,65,204,0.25799,0.38657
2022,46-65 y.,Brandenburg,Yes,0.60418,100,161,0.52840,0.67995
2022,46-65 y.,Brandenburg,No,0.39582,61,161,0.32005,0.47160
2022,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.79854,61,61,0.69706,0.90003
2022,46-65 y.,Saxony,Yes,0.67411,197,280,0.61911,0.72911
2022,46-65 y.,Saxony,No,0.32589,83,280,0.27089,0.38089
2022,46-65 y.,Saxony-Anhalt,Yes,0.73210,108,156,0.66238,0.80182
2022,46-65 y.,Saxony-Anhalt,No,0.26790,48,156,0.19818,0.33762
2022,46-65 y.,Thuringa,Yes,0.67054,94,143,0.59323,0.74785
2022,46-65 y.,Thuringa,No,0.32946,49,143,0.25215,0.40677
