,Unnamed: 0,year,pgisced97,quintil_oecd,plb0195_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1085,1085,2011,Upper Secondary Level,4th Quintile,Comp. time,0.56714,450,7066,0.5122,0.62605
1086,1086,2011,Upper Secondary Level,4th Quintile,Some of both,0.24281,191,7066,0.20172,0.28249
1087,1087,2011,Upper Secondary Level,4th Quintile,Paid,0.09792,81,7066,0.07652,0.12072
1088,1088,2011,Upper Secondary Level,4th Quintile,Not compensated,0.09213,89,7066,0.07268,0.11236
1089,1089,2011,Upper Secondary Level,5th Quintile,Comp. time,0.51531,315,7066,0.45114,0.57688
1090,1090,2011,Upper Secondary Level,5th Quintile,Some of both,0.2266,130,7066,0.18914,0.26516
1091,1091,2011,Upper Secondary Level,5th Quintile,Paid,0.08002,46,7066,0.05368,0.10953
1092,1092,2011,Upper Secondary Level,5th Quintile,Not compensated,0.17807,105,7066,0.14845,0.21404
1093,1093,2011,Post-secondary Non-tertiary Level,1st Quintile,Comp. time,1.0,43,7066,0.70446,1.2363
1094,1094,2011,Post-secondary Non-tertiary Level,2nd Quintile,Comp. time,1.0,82,7066,0.72956,1.30185
1095,1095,2011,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,1.0,94,7066,0.80809,1.2848
1096,1096,2011,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,1.0,107,7066,0.77926,1.24069
1097,1097,2011,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,0.58345,78,7066,0.44522,0.75213
1098,1098,2011,Post-secondary Non-tertiary Level,5th Quintile,Some of both,0.17173,32,7066,0.10978,0.24337
1099,1099,2011,Post-secondary Non-tertiary Level,5th Quintile,Not compensated,0.24482,36,7066,0.15816,0.34953
1100,1100,2011,First Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,56,7066,0.63027,1.47776
1101,1101,2011,First Stage of Tertiary Education,3rd Quintile,Comp. time,1.0,85,7066,0.7338,1.25978
1102,1102,2011,First Stage of Tertiary Education,4th Quintile,Comp. time,0.54531,89,7066,0.39905,0.70547
1103,1103,2011,First Stage of Tertiary Education,4th Quintile,Some of both,0.16165,38,7066,0.11453,0.2208
1104,1104,2011,First Stage of Tertiary Education,4th Quintile,Not compensated,0.29304,35,7066,0.19829,0.41016
1105,1105,2011,First Stage of Tertiary Education,5th Quintile,Comp. time,0.63071,96,7066,0.48351,0.7623
1106,1106,2011,First Stage of Tertiary Education,5th Quintile,Not compensated,0.36929,50,7066,0.25711,0.49059
1107,1107,2011,Second Stage of Tertiary Education,1st Quintile,Comp. time,1.0,35,7066,0.63266,1.71961
1108,1108,2011,Second Stage of Tertiary Education,2nd Quintile,Comp. time,0.68762,101,7066,0.47307,0.92961
1109,1109,2011,Second Stage of Tertiary Education,2nd Quintile,Not compensated,0.31238,36,7066,0.18607,0.44741
1110,1110,2011,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.5486,164,7066,0.45315,0.64832
1111,1111,2011,Second Stage of Tertiary Education,3rd Quintile,Some of both,0.15218,43,7066,0.09516,0.22216
1112,1112,2011,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.29922,88,7066,0.21084,0.40731
1113,1113,2011,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.51177,266,7066,0.43041,0.59933
1114,1114,2011,Second Stage of Tertiary Education,4th Quintile,Some of both,0.18885,96,7066,0.14447,0.24567
1115,1115,2011,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.29939,173,7066,0.23632,0.36398
1116,1116,2011,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.40426,432,7066,0.35657,0.45336
1117,1117,2011,Second Stage of Tertiary Education,5th Quintile,Some of both,0.15868,153,7066,0.12535,0.19469
1118,1118,2011,Second Stage of Tertiary Education,5th Quintile,Paid,0.03306,40,7066,0.01706,0.05756
1119,1119,2011,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.404,464,7066,0.35282,0.45422
1120,1120,2012,Lower Secondary Level,1st Quintile,Comp. time,0.51497,71,8750,0.35806,0.69438
1121,1121,2012,Lower Secondary Level,1st Quintile,Paid,0.48503,56,8750,0.32888,0.70516
1122,1122,2012,Lower Secondary Level,2nd Quintile,Comp. time,0.70364,62,8750,0.50377,0.94607
1123,1123,2012,Lower Secondary Level,2nd Quintile,Paid,0.29636,34,8750,0.19881,0.39004
1124,1124,2012,Lower Secondary Level,3rd Quintile,Comp. time,1.0,57,8750,0.77739,1.25183
1125,1125,2012,Lower Secondary Level,4th Quintile,Comp. time,1.0,52,8750,0.70276,1.25081
1126,1126,2012,Upper Secondary Level,1st Quintile,Comp. time,0.44947,344,8750,0.38513,0.51823
1127,1127,2012,Upper Secondary Level,1st Quintile,Some of both,0.21427,176,8750,0.1712,0.26664
1128,1128,2012,Upper Secondary Level,1st Quintile,Paid,0.24756,172,8750,0.19766,0.31427
1129,1129,2012,Upper Secondary Level,1st Quintile,Not compensated,0.0887,73,8750,0.06569,0.12054
1130,1130,2012,Upper Secondary Level,2nd Quintile,Comp. time,0.5172,526,8750,0.45841,0.59338
1131,1131,2012,Upper Secondary Level,2nd Quintile,Some of both,0.24843,241,8750,0.20987,0.29998
1132,1132,2012,Upper Secondary Level,2nd Quintile,Paid,0.1531,172,8750,0.12001,0.19005
1133,1133,2012,Upper Secondary Level,2nd Quintile,Not compensated,0.08127,79,8750,0.06226,0.0999
1134,1134,2012,Upper Secondary Level,3rd Quintile,Comp. time,0.52287,611,8750,0.47076,0.57116
1135,1135,2012,Upper Secondary Level,3rd Quintile,Some of both,0.23444,243,8750,0.19906,0.27455
1136,1136,2012,Upper Secondary Level,3rd Quintile,Paid,0.14466,150,8750,0.12165,0.17342
1137,1137,2012,Upper Secondary Level,3rd Quintile,Not compensated,0.09804,89,8750,0.07555,0.12506
1138,1138,2012,Upper Secondary Level,4th Quintile,Comp. time,0.54692,563,8750,0.49964,0.59838
1139,1139,2012,Upper Secondary Level,4th Quintile,Some of both,0.25939,252,8750,0.22734,0.29325
1140,1140,2012,Upper Secondary Level,4th Quintile,Paid,0.10057,99,8750,0.08211,0.12289
1141,1141,2012,Upper Secondary Level,4th Quintile,Not compensated,0.09312,109,8750,0.07106,0.11393
1142,1142,2012,Upper Secondary Level,5th Quintile,Comp. time,0.56174,384,8750,0.50932,0.62566
1143,1143,2012,Upper Secondary Level,5th Quintile,Some of both,0.2131,140,8750,0.18001,0.25343
1144,1144,2012,Upper Secondary Level,5th Quintile,Paid,0.09374,54,8750,0.06627,0.11983
1145,1145,2012,Upper Secondary Level,5th Quintile,Not compensated,0.13143,102,8750,0.10407,0.1569
1146,1146,2012,Post-secondary Non-tertiary Level,1st Quintile,Comp. time,1.0,37,8750,0.5939,1.45044
1147,1147,2012,Post-secondary Non-tertiary Level,2nd Quintile,Comp. time,0.7628,83,8750,0.55725,1.0234
1148,1148,2012,Post-secondary Non-tertiary Level,2nd Quintile,Some of both,0.2372,35,8750,0.15422,0.32915
1149,1149,2012,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,0.71453,136,8750,0.54839,0.8724
1150,1150,2012,Post-secondary Non-tertiary Level,3rd Quintile,Some of both,0.17307,37,8750,0.09988,0.26931
1151,1151,2012,Post-secondary Non-tertiary Level,3rd Quintile,Not compensated,0.1124,31,8750,0.07171,0.17593
1152,1152,2012,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,0.63613,128,8750,0.51403,0.76905
1153,1153,2012,Post-secondary Non-tertiary Level,4th Quintile,Some of both,0.27383,47,8750,0.19956,0.3637
1154,1154,2012,Post-secondary Non-tertiary Level,4th Quintile,Not compensated,0.09004,32,8750,0.059,0.13021
1155,1155,2012,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,0.58189,93,8750,0.46228,0.70789
1156,1156,2012,Post-secondary Non-tertiary Level,5th Quintile,Some of both,0.20109,43,8750,0.13782,0.2867
1157,1157,2012,Post-secondary Non-tertiary Level,5th Quintile,Not compensated,0.21703,39,8750,0.13494,0.3193
1158,1158,2012,First Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,70,8750,0.61501,1.4265
1159,1159,2012,First Stage of Tertiary Education,3rd Quintile,Comp. time,1.0,114,8750,0.77781,1.23102
1160,1160,2012,First Stage of Tertiary Education,4th Quintile,Comp. time,0.54352,106,8750,0.42899,0.67698
1161,1161,2012,First Stage of Tertiary Education,4th Quintile,Some of both,0.29739,62,8750,0.21642,0.37103
1162,1162,2012,First Stage of Tertiary Education,4th Quintile,Not compensated,0.15909,31,8750,0.1122,0.21523
1163,1163,2012,First Stage of Tertiary Education,5th Quintile,Comp. time,0.48797,104,8750,0.385,0.6236
1164,1164,2012,First Stage of Tertiary Education,5th Quintile,Some of both,0.20978,36,8750,0.12693,0.33609
1165,1165,2012,First Stage of Tertiary Education,5th Quintile,Not compensated,0.30225,59,8750,0.23061,0.3727
1166,1166,2012,Second Stage of Tertiary Education,1st Quintile,Comp. time,1.0,54,8750,0.71021,1.35671
1167,1167,2012,Second Stage of Tertiary Education,2nd Quintile,Comp. time,0.52081,115,8750,0.3701,0.6941
1168,1168,2012,Second Stage of Tertiary Education,2nd Quintile,Some of both,0.26448,41,8750,0.1676,0.41409
1169,1169,2012,Second Stage of Tertiary Education,2nd Quintile,Not compensated,0.21471,44,8750,0.12672,0.32268
1170,1170,2012,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.48711,209,8750,0.41411,0.56604
1171,1171,2012,Second Stage of Tertiary Education,3rd Quintile,Some of both,0.22565,58,8750,0.15089,0.33476
1172,1172,2012,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.28724,109,8750,0.21237,0.37133
1173,1173,2012,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.59887,333,8750,0.51351,0.6837
1174,1174,2012,Second Stage of Tertiary Education,4th Quintile,Some of both,0.12673,87,8750,0.09225,0.16219
1175,1175,2012,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.2744,196,8750,0.22261,0.3256
1176,1176,2012,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.42352,523,8750,0.38322,0.4702
1177,1177,2012,Second Stage of Tertiary Education,5th Quintile,Some of both,0.14745,174,8750,0.12268,0.17441
1178,1178,2012,Second Stage of Tertiary Education,5th Quintile,Paid,0.03732,53,8750,0.02597,0.05084
1179,1179,2012,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.39171,520,8750,0.34853,0.43505
1180,1180,2013,Lower Secondary Level,1st Quintile,Comp. time,0.72653,65,8458,0.43814,1.07791
1181,1181,2013,Lower Secondary Level,1st Quintile,Paid,0.27347,43,8458,0.20823,0.34704
1182,1182,2013,Lower Secondary Level,2nd Quintile,Comp. time,1.0,68,8458,0.69737,1.33751
1183,1183,2013,Lower Secondary Level,3rd Quintile,Comp. time,1.0,57,8458,0.79034,1.18022
1184,1184,2013,Lower Secondary Level,4th Quintile,Comp. time,1.0,47,8458,0.74053,1.29259
1185,1185,2013,Upper Secondary Level,1st Quintile,Comp. time,0.44149,310,8458,0.37871,0.51121
1186,1186,2013,Upper Secondary Level,1st Quintile,Some of both,0.24073,154,8458,0.18852,0.31026
1187,1187,2013,Upper Secondary Level,1st Quintile,Paid,0.22342,156,8458,0.17458,0.28679
1188,1188,2013,Upper Secondary Level,1st Quintile,Not compensated,0.09436,63,8458,0.06545,0.13436
1189,1189,2013,Upper Secondary Level,2nd Quintile,Comp. time,0.49949,519,8458,0.44345,0.56484
1190,1190,2013,Upper Secondary Level,2nd Quintile,Some of both,0.24091,266,8458,0.20032,0.27804
1191,1191,2013,Upper Secondary Level,2nd Quintile,Paid,0.17649,184,8458,0.14509,0.21425
1192,1192,2013,Upper Secondary Level,2nd Quintile,Not compensated,0.08311,87,8458,0.06126,0.10766
1193,1193,2013,Upper Secondary Level,3rd Quintile,Comp. time,0.51641,570,8458,0.47007,0.55901
1194,1194,2013,Upper Secondary Level,3rd Quintile,Some of both,0.25976,247,8458,0.22708,0.29799
1195,1195,2013,Upper Secondary Level,3rd Quintile,Paid,0.12367,133,8458,0.10005,0.15139
1196,1196,2013,Upper Secondary Level,3rd Quintile,Not compensated,0.10016,98,8458,0.08046,0.12194
1197,1197,2013,Upper Secondary Level,4th Quintile,Comp. time,0.59109,588,8458,0.53895,0.64628
1198,1198,2013,Upper Secondary Level,4th Quintile,Some of both,0.21534,216,8458,0.18755,0.24371
1199,1199,2013,Upper Secondary Level,4th Quintile,Paid,0.11754,120,8458,0.09684,0.13828
1200,1200,2013,Upper Secondary Level,4th Quintile,Not compensated,0.07604,80,8458,0.05909,0.09084
1201,1201,2013,Upper Secondary Level,5th Quintile,Comp. time,0.54505,377,8458,0.48682,0.60308
1202,1202,2013,Upper Secondary Level,5th Quintile,Some of both,0.22754,147,8458,0.19068,0.26303
1203,1203,2013,Upper Secondary Level,5th Quintile,Paid,0.07373,47,8458,0.05022,0.0956
1204,1204,2013,Upper Secondary Level,5th Quintile,Not compensated,0.15368,110,8458,0.13007,0.18074
1205,1205,2013,Post-secondary Non-tertiary Level,1st Quintile,Comp. time,1.0,50,8458,0.63616,1.40692
1206,1206,2013,Post-secondary Non-tertiary Level,2nd Quintile,Comp. time,0.74846,101,8458,0.54454,0.92986
1207,1207,2013,Post-secondary Non-tertiary Level,2nd Quintile,Some of both,0.25154,41,8458,0.13916,0.41872
1208,1208,2013,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,0.56391,113,8458,0.44627,0.71734
1209,1209,2013,Post-secondary Non-tertiary Level,3rd Quintile,Some of both,0.43609,52,8458,0.2608,0.61037
1210,1210,2013,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,1.0,129,8458,0.80304,1.23534
1211,1211,2013,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,0.58883,107,8458,0.48016,0.7005
1212,1212,2013,Post-secondary Non-tertiary Level,5th Quintile,Some of both,0.16301,32,8458,0.10708,0.23998
1213,1213,2013,Post-secondary Non-tertiary Level,5th Quintile,Not compensated,0.24816,49,8458,0.16323,0.34988
1214,1214,2013,First Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,61,8458,0.64276,1.47257
1215,1215,2013,First Stage of Tertiary Education,3rd Quintile,Comp. time,0.75948,106,8458,0.58766,0.98813
1216,1216,2013,First Stage of Tertiary Education,3rd Quintile,Some of both,0.24052,38,8458,0.16794,0.31556
1217,1217,2013,First Stage of Tertiary Education,4th Quintile,Comp. time,0.61394,111,8458,0.45673,0.74959
1218,1218,2013,First Stage of Tertiary Education,4th Quintile,Some of both,0.15594,44,8458,0.11496,0.20536
1219,1219,2013,First Stage of Tertiary Education,4th Quintile,Not compensated,0.23012,39,8458,0.15756,0.31311
1220,1220,2013,First Stage of Tertiary Education,5th Quintile,Comp. time,0.51693,108,8458,0.42519,0.61511
1221,1221,2013,First Stage of Tertiary Education,5th Quintile,Some of both,0.21861,33,8458,0.15041,0.32391
1222,1222,2013,First Stage of Tertiary Education,5th Quintile,Not compensated,0.26446,54,8458,0.20152,0.35199
1223,1223,2013,Second Stage of Tertiary Education,1st Quintile,Comp. time,1.0,55,8458,0.58495,1.43203
1224,1224,2013,Second Stage of Tertiary Education,2nd Quintile,Comp. time,0.74561,111,8458,0.5763,0.95445
1225,1225,2013,Second Stage of Tertiary Education,2nd Quintile,Not compensated,0.25439,42,8458,0.17052,0.33878
1226,1226,2013,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.57564,206,8458,0.46778,0.68373
1227,1227,2013,Second Stage of Tertiary Education,3rd Quintile,Some of both,0.13334,44,8458,0.06993,0.20555
1228,1228,2013,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.29101,97,8458,0.19524,0.39008
1229,1229,2013,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.56465,362,8458,0.50132,0.63171
1230,1230,2013,Second Stage of Tertiary Education,4th Quintile,Some of both,0.13362,91,8458,0.10487,0.16702
1231,1231,2013,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.30172,200,8458,0.25078,0.34986
1232,1232,2013,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.40527,524,8458,0.3673,0.44603
1233,1233,2013,Second Stage of Tertiary Education,5th Quintile,Some of both,0.149,155,8458,0.12166,0.177
1234,1234,2013,Second Stage of Tertiary Education,5th Quintile,Paid,0.03846,47,8458,0.02515,0.05557
1235,1235,2013,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.40727,504,8458,0.35965,0.44907
1236,1236,2014,Lower Secondary Level,1st Quintile,Comp. time,0.50322,79,9137,0.38605,0.6705
1237,1237,2014,Lower Secondary Level,1st Quintile,Some of both,0.17722,34,9137,0.12022,0.23613
1238,1238,2014,Lower Secondary Level,1st Quintile,Paid,0.31956,65,9137,0.25116,0.38512
1239,1239,2014,Lower Secondary Level,2nd Quintile,Comp. time,0.35615,80,9137,0.25291,0.48109
1240,1240,2014,Lower Secondary Level,2nd Quintile,Some of both,0.33006,52,9137,0.21672,0.49816
1241,1241,2014,Lower Secondary Level,2nd Quintile,Paid,0.31379,54,9137,0.23491,0.42343
1242,1242,2014,Lower Secondary Level,3rd Quintile,Comp. time,0.58448,67,9137,0.43998,0.75663
1243,1243,2014,Lower Secondary Level,3rd Quintile,Some of both,0.41552,43,9137,0.27623,0.59487
1244,1244,2014,Lower Secondary Level,4th Quintile,Comp. time,1.0,55,9137,0.76995,1.29373
1245,1245,2014,Upper Secondary Level,1st Quintile,Comp. time,0.48548,308,9137,0.40845,0.57364
1246,1246,2014,Upper Secondary Level,1st Quintile,Some of both,0.23417,196,9137,0.19091,0.27987
1247,1247,2014,Upper Secondary Level,1st Quintile,Paid,0.20337,139,9137,0.15541,0.24878
1248,1248,2014,Upper Secondary Level,1st Quintile,Not compensated,0.07698,54,9137,0.06226,0.09518
1249,1249,2014,Upper Secondary Level,2nd Quintile,Comp. time,0.49296,501,9137,0.44018,0.54472
1250,1250,2014,Upper Secondary Level,2nd Quintile,Some of both,0.23339,271,9137,0.19438,0.27266
1251,1251,2014,Upper Secondary Level,2nd Quintile,Paid,0.16961,185,9137,0.13967,0.20075
1252,1252,2014,Upper Secondary Level,2nd Quintile,Not compensated,0.10405,79,9137,0.07102,0.14672
1253,1253,2014,Upper Secondary Level,3rd Quintile,Comp. time,0.49824,576,9137,0.44866,0.53926
1254,1254,2014,Upper Secondary Level,3rd Quintile,Some of both,0.25817,257,9137,0.22111,0.30118
1255,1255,2014,Upper Secondary Level,3rd Quintile,Paid,0.14166,172,9137,0.11598,0.16602
1256,1256,2014,Upper Secondary Level,3rd Quintile,Not compensated,0.10193,104,9137,0.07862,0.13017
1257,1257,2014,Upper Secondary Level,4th Quintile,Comp. time,0.5596,585,9137,0.51288,0.62927
1258,1258,2014,Upper Secondary Level,4th Quintile,Some of both,0.25871,279,9137,0.22949,0.29101
1259,1259,2014,Upper Secondary Level,4th Quintile,Paid,0.1052,109,9137,0.08641,0.12794
1260,1260,2014,Upper Secondary Level,4th Quintile,Not compensated,0.0765,80,9137,0.06204,0.09115
1261,1261,2014,Upper Secondary Level,5th Quintile,Comp. time,0.53714,388,9137,0.48258,0.59425
1262,1262,2014,Upper Secondary Level,5th Quintile,Some of both,0.21643,142,9137,0.18521,0.25236
1263,1263,2014,Upper Secondary Level,5th Quintile,Paid,0.10415,69,9137,0.08191,0.13173
1264,1264,2014,Upper Secondary Level,5th Quintile,Not compensated,0.14228,102,9137,0.11718,0.17823
1265,1265,2014,Post-secondary Non-tertiary Level,1st Quintile,Comp. time,1.0,48,9137,0.69679,1.439
1266,1266,2014,Post-secondary Non-tertiary Level,2nd Quintile,Comp. time,0.5874,109,9137,0.41286,0.7402
1267,1267,2014,Post-secondary Non-tertiary Level,2nd Quintile,Some of both,0.4126,39,9137,0.2327,0.61112
1268,1268,2014,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,0.63114,128,9137,0.5294,0.77209
1269,1269,2014,Post-secondary Non-tertiary Level,3rd Quintile,Some of both,0.36886,67,9137,0.24748,0.47795
1270,1270,2014,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,0.6687,159,9137,0.52342,0.83058
1271,1271,2014,Post-secondary Non-tertiary Level,4th Quintile,Some of both,0.3313,66,9137,0.25028,0.43651
1272,1272,2014,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,0.50526,108,9137,0.40623,0.62122
1273,1273,2014,Post-secondary Non-tertiary Level,5th Quintile,Some of both,0.24468,44,9137,0.16292,0.33728
1274,1274,2014,Post-secondary Non-tertiary Level,5th Quintile,Not compensated,0.25006,56,9137,0.17208,0.34534
1275,1275,2014,First Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,44,9137,0.77184,1.26655
1276,1276,2014,First Stage of Tertiary Education,3rd Quintile,Comp. time,0.67663,84,9137,0.47648,0.94093
1277,1277,2014,First Stage of Tertiary Education,3rd Quintile,Some of both,0.32337,36,9137,0.21678,0.44695
1278,1278,2014,First Stage of Tertiary Education,4th Quintile,Comp. time,0.80756,129,9137,0.65534,0.97043
1279,1279,2014,First Stage of Tertiary Education,4th Quintile,Some of both,0.19244,47,9137,0.14296,0.2396
1280,1280,2014,First Stage of Tertiary Education,5th Quintile,Comp. time,0.4603,104,9137,0.36664,0.57128
1281,1281,2014,First Stage of Tertiary Education,5th Quintile,Some of both,0.24083,39,9137,0.1663,0.33395
1282,1282,2014,First Stage of Tertiary Education,5th Quintile,Not compensated,0.29887,50,9137,0.23143,0.38185
1283,1283,2014,Second Stage of Tertiary Education,1st Quintile,Comp. time,1.0,67,9137,0.70542,1.40358
1284,1284,2014,Second Stage of Tertiary Education,2nd Quintile,Comp. time,0.41759,106,9137,0.31998,0.5111
1285,1285,2014,Second Stage of Tertiary Education,2nd Quintile,Some of both,0.35177,41,9137,0.21297,0.54376
1286,1286,2014,Second Stage of Tertiary Education,2nd Quintile,Not compensated,0.23064,41,9137,0.14563,0.34779
1287,1287,2014,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.66102,229,9137,0.5497,0.78205
1288,1288,2014,Second Stage of Tertiary Education,3rd Quintile,Some of both,0.11786,62,9137,0.0904,0.14648
1289,1289,2014,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.22112,87,9137,0.15256,0.29177
1290,1290,2014,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.57127,391,9137,0.50902,0.6319
1291,1291,2014,Second Stage of Tertiary Education,4th Quintile,Some of both,0.14289,98,9137,0.09566,0.19426
1292,1292,2014,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.28584,185,9137,0.2348,0.34704
1293,1293,2014,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.48145,608,9137,0.42704,0.52915
1294,1294,2014,Second Stage of Tertiary Education,5th Quintile,Some of both,0.14574,201,9137,0.12417,0.16791
1295,1295,2014,Second Stage of Tertiary Education,5th Quintile,Paid,0.0438,49,9137,0.03305,0.05817
1296,1296,2014,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.32901,490,9137,0.29444,0.36977
1297,1297,2018,Lower Secondary Level,1st Quintile,Comp. time,0.45585,63,8758,0.35671,0.56042
1298,1298,2018,Lower Secondary Level,1st Quintile,Some of both,0.3185,41,8758,0.18832,0.49251
1299,1299,2018,Lower Secondary Level,1st Quintile,Paid,0.22566,45,8758,0.15476,0.30589
1300,1300,2018,Lower Secondary Level,2nd Quintile,Comp. time,0.35756,66,8758,0.25904,0.48384
1301,1301,2018,Lower Secondary Level,2nd Quintile,Some of both,0.43274,56,8758,0.30668,0.58752
1302,1302,2018,Lower Secondary Level,2nd Quintile,Paid,0.20971,40,8758,0.13279,0.31382
1303,1303,2018,Lower Secondary Level,3rd Quintile,Comp. time,1.0,57,8758,0.7421,1.31019
1304,1304,2018,Lower Secondary Level,4th Quintile,Comp. time,1.0,34,8758,0.75567,1.26967
1305,1305,2018,Upper Secondary Level,1st Quintile,Comp. time,0.55235,268,8758,0.44704,0.65992
1306,1306,2018,Upper Secondary Level,1st Quintile,Some of both,0.18155,124,8758,0.14116,0.22483
1307,1307,2018,Upper Secondary Level,1st Quintile,Paid,0.2027,130,8758,0.16085,0.24304
1308,1308,2018,Upper Secondary Level,1st Quintile,Not compensated,0.0634,33,8758,0.04142,0.09264
1309,1309,2018,Upper Secondary Level,2nd Quintile,Comp. time,0.50889,522,8758,0.46416,0.56555
1310,1310,2018,Upper Secondary Level,2nd Quintile,Some of both,0.26029,275,8758,0.22881,0.29418
1311,1311,2018,Upper Secondary Level,2nd Quintile,Paid,0.1637,185,8758,0.13729,0.19074
1312,1312,2018,Upper Secondary Level,2nd Quintile,Not compensated,0.06712,59,8758,0.05011,0.0927
1313,1313,2018,Upper Secondary Level,3rd Quintile,Comp. time,0.52225,525,8758,0.47537,0.58239
1314,1314,2018,Upper Secondary Level,3rd Quintile,Some of both,0.2655,286,8758,0.22545,0.30251
1315,1315,2018,Upper Secondary Level,3rd Quintile,Paid,0.12424,130,8758,0.10241,0.14436
1316,1316,2018,Upper Secondary Level,3rd Quintile,Not compensated,0.08802,77,8758,0.06365,0.1118
1317,1317,2018,Upper Secondary Level,4th Quintile,Comp. time,0.53459,521,8758,0.47258,0.58902
1318,1318,2018,Upper Secondary Level,4th Quintile,Some of both,0.2693,241,8758,0.23839,0.30289
1319,1319,2018,Upper Secondary Level,4th Quintile,Paid,0.13947,124,8758,0.11647,0.16515
1320,1320,2018,Upper Secondary Level,4th Quintile,Not compensated,0.05664,56,8758,0.03854,0.07385
1321,1321,2018,Upper Secondary Level,5th Quintile,Comp. time,0.57403,411,8758,0.51713,0.6437
1322,1322,2018,Upper Secondary Level,5th Quintile,Some of both,0.22879,148,8758,0.19604,0.26488
1323,1323,2018,Upper Secondary Level,5th Quintile,Paid,0.09164,60,8758,0.06958,0.11332
1324,1324,2018,Upper Secondary Level,5th Quintile,Not compensated,0.10554,69,8758,0.07924,0.1319
1325,1325,2018,Post-secondary Non-tertiary Level,1st Quintile,Comp. time,1.0,52,8758,0.77597,1.29574
1326,1326,2018,Post-secondary Non-tertiary Level,2nd Quintile,Comp. time,0.56489,135,8758,0.42686,0.71241
1327,1327,2018,Post-secondary Non-tertiary Level,2nd Quintile,Some of both,0.30302,51,8758,0.19348,0.44383
1328,1328,2018,Post-secondary Non-tertiary Level,2nd Quintile,Paid,0.13209,33,8758,0.09232,0.185
1329,1329,2018,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,0.79309,177,8758,0.63838,0.92587
1330,1330,2018,Post-secondary Non-tertiary Level,3rd Quintile,Some of both,0.20691,48,8758,0.15093,0.29002
1331,1331,2018,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,0.73254,140,8758,0.5788,0.90169
1332,1332,2018,Post-secondary Non-tertiary Level,4th Quintile,Some of both,0.26746,57,8758,0.21384,0.32342
1333,1333,2018,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,0.62856,130,8758,0.51335,0.7346
1334,1334,2018,Post-secondary Non-tertiary Level,5th Quintile,Some of both,0.22899,37,8758,0.16615,0.31755
1335,1335,2018,Post-secondary Non-tertiary Level,5th Quintile,Not compensated,0.14245,35,8758,0.09562,0.20323
1336,1336,2018,First Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,52,8758,0.61653,1.49333
1337,1337,2018,First Stage of Tertiary Education,3rd Quintile,Comp. time,0.71494,85,8758,0.55437,0.87947
1338,1338,2018,First Stage of Tertiary Education,3rd Quintile,Some of both,0.28506,32,8758,0.17281,0.39446
1339,1339,2018,First Stage of Tertiary Education,4th Quintile,Comp. time,1.0,127,8758,0.78281,1.26655
1340,1340,2018,First Stage of Tertiary Education,5th Quintile,Comp. time,0.5882,116,8758,0.47726,0.71421
1341,1341,2018,First Stage of Tertiary Education,5th Quintile,Some of both,0.20974,37,8758,0.15233,0.27353
