"plb0195_h","year","bildungsniveau","sex","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Bezahlt","2013","(noch) kein Abschluss","weiblich","23","","",""
"Bezahlt","2013","Hauptschule","maennlich","331","0.183743860633233","0.16491426223912","0.202573459027347"
"Bezahlt","2013","Hauptschule","weiblich","190","0.178339727683559","0.15274080413984","0.203938651227278"
"Bezahlt","2013","Realschule","maennlich","191","0.111284078045174","0.095747916673146","0.126820239417203"
"Bezahlt","2013","Realschule","weiblich","209","0.0999131234450551","0.0863066444956352","0.113519602394475"
"Bezahlt","2013","(Fach-)Abitur","maennlich","127","0.126082081964668","0.103194262543033","0.148969901386302"
"Bezahlt","2013","(Fach-)Abitur","weiblich","115","0.0935994129996033","0.0751358379307655","0.112062988068441"
"Bezahlt","2013","AkademikerIn","maennlich","76","0.0548436203314195","0.0436244757628541","0.066062764899985"
"Bezahlt","2013","AkademikerIn","weiblich","84","0.0445511355106542","0.0338050676812161","0.0552972033400924"
"Nicht abgegolten","2013","(noch) kein Abschluss","maennlich","1","","",""
"Nicht abgegolten","2013","(noch) kein Abschluss","weiblich","6","","",""
"Nicht abgegolten","2013","Hauptschule","maennlich","140","0.0830232311595137","0.0696079311072434","0.0964385312117839"
"Nicht abgegolten","2013","Hauptschule","weiblich","68","0.0656337131092302","0.0490732080999005","0.0821942181185598"
"Nicht abgegolten","2013","Realschule","maennlich","203","0.136622297973751","0.119655224753013","0.153589371194489"
"Nicht abgegolten","2013","Realschule","weiblich","164","0.113321873641246","0.0989394478464972","0.127704299435995"
"Nicht abgegolten","2013","(Fach-)Abitur","maennlich","145","0.171987025143305","0.145966933369015","0.198007116917595"
"Nicht abgegolten","2013","(Fach-)Abitur","weiblich","104","0.103380876530478","0.0840815013614365","0.12268025169952"
"Nicht abgegolten","2013","AkademikerIn","maennlich","599","0.376401661156184","0.352527776463232","0.400275545849135"
"Nicht abgegolten","2013","AkademikerIn","weiblich","364","0.268546313171277","0.245461866016192","0.291630760326362"
"Abgefeiert","2014","(noch) kein Abschluss","maennlich","14","","",""
"Abgefeiert","2014","(noch) kein Abschluss","weiblich","14","","",""
"Abgefeiert","2014","Hauptschule","maennlich","563","0.433662438267152","0.407381774596585","0.45994310193772"
"Abgefeiert","2014","Hauptschule","weiblich","396","0.51427705737529","0.479686800219822","0.548867314530759"
"Abgefeiert","2014","Realschule","maennlich","672","0.472025390116096","0.44609659743324","0.497954182798951"
"Abgefeiert","2014","Realschule","weiblich","1035","0.594768444119192","0.571320615277833","0.618216272960552"
"Abgefeiert","2014","(Fach-)Abitur","maennlich","324","0.459129064735157","0.423393388445139","0.494864741025175"
"Abgefeiert","2014","(Fach-)Abitur","weiblich","534","0.589266783115545","0.557035880570708","0.621497685660382"
"Abgefeiert","2014","AkademikerIn","maennlich","620","0.452483727181825","0.426622707829631","0.478344746534018"
"Abgefeiert","2014","AkademikerIn","weiblich","781","0.577511540567727","0.551440779060665","0.60358230207479"
"Teils, teils","2014","(noch) kein Abschluss","maennlich","11","","",""
"Teils, teils","2014","(noch) kein Abschluss","weiblich","4","","",""
"Teils, teils","2014","Hauptschule","maennlich","403","0.28988763717408","0.26582733233979","0.31394794200837"
"Teils, teils","2014","Hauptschule","weiblich","168","0.220990634834853","0.192274949811418","0.249706319858288"
"Teils, teils","2014","Realschule","maennlich","418","0.28269579216001","0.259307179707597","0.306084404612423"
"Teils, teils","2014","Realschule","weiblich","333","0.190391232665161","0.171639641677925","0.209142823652398"
"Teils, teils","2014","(Fach-)Abitur","maennlich","180","0.254731515666024","0.223486157445559","0.285976873886489"
"Teils, teils","2014","(Fach-)Abitur","weiblich","177","0.224850421830498","0.197499234489875","0.25220160917112"
"Teils, teils","2014","AkademikerIn","maennlich","223","0.155781962375003","0.136939765395088","0.174624159354919"
"Teils, teils","2014","AkademikerIn","weiblich","198","0.137935462683545","0.119735360936954","0.156135564430135"
"Bezahlt","2014","(noch) kein Abschluss","maennlich","25","","",""
"Bezahlt","2014","(noch) kein Abschluss","weiblich","17","","",""
"Bezahlt","2014","Hauptschule","maennlich","286","0.193545882638972","0.172594893025154","0.214496872252789"
"Bezahlt","2014","Hauptschule","weiblich","174","0.179267730271436","0.152720897042278","0.205814563500593"
"Bezahlt","2014","Realschule","maennlich","159","0.118906921009802","0.102095378693791","0.135718463325813"
"Bezahlt","2014","Realschule","weiblich","162","0.0829345748359356","0.0697627781409449","0.0961063715309262"
"Bezahlt","2014","(Fach-)Abitur","maennlich","102","0.113963418821623","0.0911759361666711","0.136750901476576"
"Bezahlt","2014","(Fach-)Abitur","weiblich","94","0.0889654462858709","0.0703139070232626","0.107616985548479"
"Bezahlt","2014","AkademikerIn","maennlich","80","0.0668222744699498","0.0538478396126843","0.0797967093272152"
"Bezahlt","2014","AkademikerIn","weiblich","67","0.0452029994795951","0.0342380885592504","0.0561679103999397"
"Nicht abgegolten","2014","(noch) kein Abschluss","maennlich","3","","",""
"Nicht abgegolten","2014","(noch) kein Abschluss","weiblich","5","","",""
"Nicht abgegolten","2014","Hauptschule","maennlich","114","0.0829040419197959","0.0682816646994922","0.0975264191400996"
"Nicht abgegolten","2014","Hauptschule","weiblich","64","0.0854645775184211","0.0661157680653432","0.104813386971499"
"Nicht abgegolten","2014","Realschule","maennlich","175","0.126371896714092","0.109114247130869","0.143629546297316"
"Nicht abgegolten","2014","Realschule","weiblich","154","0.131905748379711","0.115743850854907","0.148067645904515"
"Nicht abgegolten","2014","(Fach-)Abitur","maennlich","141","0.172176000777196","0.14510258178637","0.199249419768021"
"Nicht abgegolten","2014","(Fach-)Abitur","weiblich","90","0.0969173487680864","0.0775352373567755","0.116299460179397"
"Nicht abgegolten","2014","AkademikerIn","maennlich","500","0.324912035973222","0.300578303822567","0.349245768123878"
"Nicht abgegolten","2014","AkademikerIn","weiblich","333","0.239349997269133","0.216829648766397","0.261870345771869"
"Abgefeiert","2015","(noch) kein Abschluss","maennlich","","","",""
"Abgefeiert","2015","(noch) kein Abschluss","weiblich","","","",""
"Abgefeiert","2015","Hauptschule","maennlich","","","",""
"Abgefeiert","2015","Hauptschule","weiblich","","","",""
"Abgefeiert","2015","Realschule","maennlich","","","",""
"Abgefeiert","2015","Realschule","weiblich","","","",""
"Abgefeiert","2015","(Fach-)Abitur","maennlich","","","",""
"Abgefeiert","2015","(Fach-)Abitur","weiblich","","","",""
"Abgefeiert","2015","AkademikerIn","maennlich","","","",""
"Abgefeiert","2015","AkademikerIn","weiblich","","","",""
"Teils, teils","2015","(noch) kein Abschluss","maennlich","","","",""
"Teils, teils","2015","(noch) kein Abschluss","weiblich","","","",""
"Teils, teils","2015","Hauptschule","maennlich","","","",""
"Teils, teils","2015","Hauptschule","weiblich","","","",""
"Teils, teils","2015","Realschule","maennlich","","","",""
"Teils, teils","2015","Realschule","weiblich","","","",""
"Teils, teils","2015","(Fach-)Abitur","maennlich","","","",""
"Teils, teils","2015","(Fach-)Abitur","weiblich","","","",""
"Teils, teils","2015","AkademikerIn","maennlich","","","",""
"Teils, teils","2015","AkademikerIn","weiblich","","","",""
"Bezahlt","2015","(noch) kein Abschluss","maennlich","","","",""
"Bezahlt","2015","(noch) kein Abschluss","weiblich","","","",""
"Bezahlt","2015","Hauptschule","maennlich","","","",""
"Bezahlt","2015","Hauptschule","weiblich","","","",""
"Bezahlt","2015","Realschule","maennlich","","","",""
"Bezahlt","2015","Realschule","weiblich","","","",""
"Bezahlt","2015","(Fach-)Abitur","maennlich","","","",""
"Bezahlt","2015","(Fach-)Abitur","weiblich","","","",""
"Bezahlt","2015","AkademikerIn","maennlich","","","",""
"Bezahlt","2015","AkademikerIn","weiblich","","","",""
"Nicht abgegolten","2015","(noch) kein Abschluss","maennlich","","","",""
"Nicht abgegolten","2015","(noch) kein Abschluss","weiblich","","","",""
"Nicht abgegolten","2015","Hauptschule","maennlich","","","",""
"Nicht abgegolten","2015","Hauptschule","weiblich","","","",""
"Nicht abgegolten","2015","Realschule","maennlich","","","",""
"Nicht abgegolten","2015","Realschule","weiblich","","","",""
"Nicht abgegolten","2015","(Fach-)Abitur","maennlich","","","",""
"Nicht abgegolten","2015","(Fach-)Abitur","weiblich","","","",""
"Nicht abgegolten","2015","AkademikerIn","maennlich","","","",""
"Nicht abgegolten","2015","AkademikerIn","weiblich","","","",""
"Abgefeiert","2016","(noch) kein Abschluss","maennlich","","","",""
"Abgefeiert","2016","(noch) kein Abschluss","weiblich","","","",""
"Abgefeiert","2016","Hauptschule","maennlich","","","",""
"Abgefeiert","2016","Hauptschule","weiblich","","","",""
"Abgefeiert","2016","Realschule","maennlich","","","",""
"Abgefeiert","2016","Realschule","weiblich","","","",""
"Abgefeiert","2016","(Fach-)Abitur","maennlich","","","",""
"Abgefeiert","2016","(Fach-)Abitur","weiblich","","","",""
"Abgefeiert","2016","AkademikerIn","maennlich","","","",""
"Abgefeiert","2016","AkademikerIn","weiblich","","","",""
"Teils, teils","2016","(noch) kein Abschluss","maennlich","","","",""
"Teils, teils","2016","(noch) kein Abschluss","weiblich","","","",""
"Teils, teils","2016","Hauptschule","maennlich","","","",""
"Teils, teils","2016","Hauptschule","weiblich","","","",""
"Teils, teils","2016","Realschule","maennlich","","","",""
"Teils, teils","2016","Realschule","weiblich","","","",""
"Teils, teils","2016","(Fach-)Abitur","maennlich","","","",""
"Teils, teils","2016","(Fach-)Abitur","weiblich","","","",""
"Teils, teils","2016","AkademikerIn","maennlich","","","",""
"Teils, teils","2016","AkademikerIn","weiblich","","","",""
"Bezahlt","2016","(noch) kein Abschluss","maennlich","","","",""
"Bezahlt","2016","(noch) kein Abschluss","weiblich","","","",""
"Bezahlt","2016","Hauptschule","maennlich","","","",""
"Bezahlt","2016","Hauptschule","weiblich","","","",""
"Bezahlt","2016","Realschule","maennlich","","","",""
"Bezahlt","2016","Realschule","weiblich","","","",""
"Bezahlt","2016","(Fach-)Abitur","maennlich","","","",""
"Bezahlt","2016","(Fach-)Abitur","weiblich","","","",""
"Bezahlt","2016","AkademikerIn","maennlich","","","",""
"Bezahlt","2016","AkademikerIn","weiblich","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","maennlich","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","weiblich","","","",""
"Nicht abgegolten","2016","Hauptschule","maennlich","","","",""
"Nicht abgegolten","2016","Hauptschule","weiblich","","","",""
"Nicht abgegolten","2016","Realschule","maennlich","","","",""
"Nicht abgegolten","2016","Realschule","weiblich","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","maennlich","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","weiblich","","","",""
"Nicht abgegolten","2016","AkademikerIn","maennlich","","","",""
"Nicht abgegolten","2016","AkademikerIn","weiblich","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","maennlich","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","weiblich","","","",""
"Abgefeiert","2017","Hauptschule","maennlich","","","",""
"Abgefeiert","2017","Hauptschule","weiblich","","","",""
"Abgefeiert","2017","Realschule","maennlich","","","",""
"Abgefeiert","2017","Realschule","weiblich","","","",""
"Abgefeiert","2017","(Fach-)Abitur","maennlich","","","",""
"Abgefeiert","2017","(Fach-)Abitur","weiblich","","","",""
"Abgefeiert","2017","AkademikerIn","maennlich","","","",""
"Abgefeiert","2017","AkademikerIn","weiblich","","","",""
"Teils, teils","2017","(noch) kein Abschluss","maennlich","","","",""
"Teils, teils","2017","(noch) kein Abschluss","weiblich","","","",""
"Teils, teils","2017","Hauptschule","maennlich","","","",""
"Teils, teils","2017","Hauptschule","weiblich","","","",""
"Teils, teils","2017","Realschule","maennlich","","","",""
"Teils, teils","2017","Realschule","weiblich","","","",""
"Teils, teils","2017","(Fach-)Abitur","maennlich","","","",""
"Teils, teils","2017","(Fach-)Abitur","weiblich","","","",""
"Teils, teils","2017","AkademikerIn","maennlich","","","",""
"Teils, teils","2017","AkademikerIn","weiblich","","","",""
"Bezahlt","2017","(noch) kein Abschluss","maennlich","","","",""
"Bezahlt","2017","(noch) kein Abschluss","weiblich","","","",""
"Bezahlt","2017","Hauptschule","maennlich","","","",""
"Bezahlt","2017","Hauptschule","weiblich","","","",""
"Bezahlt","2017","Realschule","maennlich","","","",""
"Bezahlt","2017","Realschule","weiblich","","","",""
"Bezahlt","2017","(Fach-)Abitur","maennlich","","","",""
"Bezahlt","2017","(Fach-)Abitur","weiblich","","","",""
"Bezahlt","2017","AkademikerIn","maennlich","","","",""
"Bezahlt","2017","AkademikerIn","weiblich","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","maennlich","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","weiblich","","","",""
"Nicht abgegolten","2017","Hauptschule","maennlich","","","",""
"Nicht abgegolten","2017","Hauptschule","weiblich","","","",""
"Nicht abgegolten","2017","Realschule","maennlich","","","",""
"Nicht abgegolten","2017","Realschule","weiblich","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","maennlich","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","weiblich","","","",""
"Nicht abgegolten","2017","AkademikerIn","maennlich","","","",""
"Nicht abgegolten","2017","AkademikerIn","weiblich","","","",""
"Abgefeiert","2018","(noch) kein Abschluss","maennlich","20","","",""
"Abgefeiert","2018","(noch) kein Abschluss","weiblich","12","","",""
"Abgefeiert","2018","Hauptschule","maennlich","478","0.44149117720757","0.412602597279963","0.470379757135178"
"Abgefeiert","2018","Hauptschule","weiblich","363","0.533076825320348","0.49671073956157","0.569442911079127"
"Abgefeiert","2018","Realschule","maennlich","644","0.494730689475145","0.467870754970013","0.521590623980277"
"Abgefeiert","2018","Realschule","weiblich","1062","0.620040267313202","0.596676947063382","0.643403587563023"
"Abgefeiert","2018","(Fach-)Abitur","maennlich","386","0.550579130386173","0.515329557094839","0.585828703677508"
"Abgefeiert","2018","(Fach-)Abitur","weiblich","605","0.664899389351766","0.634946447710942","0.69485233099259"
"Abgefeiert","2018","AkademikerIn","maennlich","681","0.456280270971254","0.430722449251565","0.481838092690943"
"Abgefeiert","2018","AkademikerIn","weiblich","854","0.582311057047332","0.557022328726937","0.607599785367727"
"Teils, teils","2018","(noch) kein Abschluss","maennlich","21","","",""
"Teils, teils","2018","(noch) kein Abschluss","weiblich","4","","",""
"Teils, teils","2018","Hauptschule","maennlich","344","0.292322989521234","0.265862419863594","0.318783559178874"
"Teils, teils","2018","Hauptschule","weiblich","165","0.23261769856617","0.201820854859136","0.263414542273205"
"Teils, teils","2018","Realschule","maennlich","400","0.279962790217632","0.255842268897379","0.304083311537886"
"Teils, teils","2018","Realschule","weiblich","325","0.216244779881936","0.196428648756875","0.236060911006997"
"Teils, teils","2018","(Fach-)Abitur","maennlich","172","0.22301244994987","0.193514695381238","0.252510204518501"
"Teils, teils","2018","(Fach-)Abitur","weiblich","175","0.189339541758245","0.164478801310437","0.214200282206054"
"Teils, teils","2018","AkademikerIn","maennlich","251","0.178509572287916","0.158860029324193","0.198159115251639"
"Teils, teils","2018","AkademikerIn","weiblich","213","0.149576877358516","0.131288602329842","0.167865152387189"
"Bezahlt","2018","(noch) kein Abschluss","maennlich","19","","",""
"Bezahlt","2018","(noch) kein Abschluss","weiblich","10","","",""
"Bezahlt","2018","Hauptschule","maennlich","245","0.188590033945074","0.165832264236089","0.211347803654058"
"Bezahlt","2018","Hauptschule","weiblich","158","0.177606771841495","0.149748866043432","0.205464677639558"
"Bezahlt","2018","Realschule","maennlich","159","0.128225876270913","0.110264116315052","0.146187636226774"
"Bezahlt","2018","Realschule","weiblich","171","0.0957702286312743","0.0816054271933814","0.109935030069167"
"Bezahlt","2018","(Fach-)Abitur","maennlich","114","0.120714336756992","0.0976276401481366","0.143801033365847"
"Bezahlt","2018","(Fach-)Abitur","weiblich","93","0.0787964853402913","0.0617000676369164","0.0958929030436662"
"Bezahlt","2018","AkademikerIn","maennlich","83","0.0589875537312644","0.0468983325924286","0.0710767748701001"
"Bezahlt","2018","AkademikerIn","weiblich","98","0.0584956723503532","0.0464620601424654","0.070529284558241"
"Nicht abgegolten","2018","(noch) kein Abschluss","maennlich","3","","",""
"Nicht abgegolten","2018","(noch) kein Abschluss","weiblich","2","","",""
"Nicht abgegolten","2018","Hauptschule","maennlich","68","0.0775957993261219","0.0620314882619947","0.093160110390249"
"Nicht abgegolten","2018","Hauptschule","weiblich","37","0.0566987042719862","0.0398412991148866","0.0735561094290857"
"Nicht abgegolten","2018","Realschule","maennlich","128","0.0970806440363094","0.0811750508925818","0.112986237180037"
"Nicht abgegolten","2018","Realschule","weiblich","100","0.0679447241735873","0.0558316456539791","0.0800578026931955"
"Nicht abgegolten","2018","(Fach-)Abitur","maennlich","93","0.105694082906965","0.0839076683638524","0.127480497450078"
"Nicht abgegolten","2018","(Fach-)Abitur","weiblich","81","0.0669645835496973","0.0511030361124088","0.0828261309869857"
"Nicht abgegolten","2018","AkademikerIn","maennlich","444","0.306222603009566","0.282571623039522","0.32987358297961"
"Nicht abgegolten","2018","AkademikerIn","weiblich","296","0.209616393243799","0.18874484975676","0.230487936730839"
"Abgefeiert","2019","(noch) kein Abschluss","maennlich","","","",""
"Abgefeiert","2019","(noch) kein Abschluss","weiblich","","","",""
"Abgefeiert","2019","Hauptschule","maennlich","","","",""
"Abgefeiert","2019","Hauptschule","weiblich","","","",""
"Abgefeiert","2019","Realschule","maennlich","","","",""
"Abgefeiert","2019","Realschule","weiblich","","","",""
"Abgefeiert","2019","(Fach-)Abitur","maennlich","","","",""
"Abgefeiert","2019","(Fach-)Abitur","weiblich","","","",""
"Abgefeiert","2019","AkademikerIn","maennlich","","","",""
"Abgefeiert","2019","AkademikerIn","weiblich","","","",""
"Teils, teils","2019","(noch) kein Abschluss","maennlich","","","",""
"Teils, teils","2019","(noch) kein Abschluss","weiblich","","","",""
"Teils, teils","2019","Hauptschule","maennlich","","","",""
"Teils, teils","2019","Hauptschule","weiblich","","","",""
"Teils, teils","2019","Realschule","maennlich","","","",""
"Teils, teils","2019","Realschule","weiblich","","","",""
"Teils, teils","2019","(Fach-)Abitur","maennlich","","","",""
"Teils, teils","2019","(Fach-)Abitur","weiblich","","","",""
"Teils, teils","2019","AkademikerIn","maennlich","","","",""
"Teils, teils","2019","AkademikerIn","weiblich","","","",""
"Bezahlt","2019","(noch) kein Abschluss","maennlich","","","",""
"Bezahlt","2019","(noch) kein Abschluss","weiblich","","","",""
"Bezahlt","2019","Hauptschule","maennlich","","","",""
"Bezahlt","2019","Hauptschule","weiblich","","","",""
"Bezahlt","2019","Realschule","maennlich","","","",""
"Bezahlt","2019","Realschule","weiblich","","","",""
"Bezahlt","2019","(Fach-)Abitur","maennlich","","","",""
"Bezahlt","2019","(Fach-)Abitur","weiblich","","","",""
"Bezahlt","2019","AkademikerIn","maennlich","","","",""
"Bezahlt","2019","AkademikerIn","weiblich","","","",""
"Nicht abgegolten","2019","(noch) kein Abschluss","maennlich","","","",""
"Nicht abgegolten","2019","(noch) kein Abschluss","weiblich","","","",""
"Nicht abgegolten","2019","Hauptschule","maennlich","","","",""
"Nicht abgegolten","2019","Hauptschule","weiblich","","","",""
"Nicht abgegolten","2019","Realschule","maennlich","","","",""
"Nicht abgegolten","2019","Realschule","weiblich","","","",""
"Nicht abgegolten","2019","(Fach-)Abitur","maennlich","","","",""
"Nicht abgegolten","2019","(Fach-)Abitur","weiblich","","","",""
"Nicht abgegolten","2019","AkademikerIn","maennlich","","","",""
"Nicht abgegolten","2019","AkademikerIn","weiblich","","","",""
"Abgefeiert","2020","(noch) kein Abschluss","maennlich","19","","",""
"Abgefeiert","2020","(noch) kein Abschluss","weiblich","14","","",""
"Abgefeiert","2020","Hauptschule","maennlich","396","0.441092887947207","0.410038198338537","0.472147577555876"
"Abgefeiert","2020","Hauptschule","weiblich","313","0.508069792728148","0.469000441332885","0.547139144123412"
"Abgefeiert","2020","Realschule","maennlich","618","0.481509733192233","0.453810616254027","0.50920885013044"
"Abgefeiert","2020","Realschule","weiblich","996","0.651877492337439","0.628054213830285","0.675700770844592"
"Abgefeiert","2020","(Fach-)Abitur","maennlich","419","0.562767158403233","0.529182043225722","0.596352273580744"
"Abgefeiert","2020","(Fach-)Abitur","weiblich","659","0.674585717929886","0.646232835115597","0.702938600744175"
"Abgefeiert","2020","AkademikerIn","maennlich","736","0.497027639850493","0.472342686278505","0.521712593422481"
"Abgefeiert","2020","AkademikerIn","weiblich","967","0.640505405761693","0.617302793043272","0.663708018480114"
"Teils, teils","2020","(noch) kein Abschluss","maennlich","21","","",""
"Teils, teils","2020","(noch) kein Abschluss","weiblich","7","","",""
"Teils, teils","2020","Hauptschule","maennlich","318","0.30901522060554","0.280113977488743","0.337916463722337"
"Teils, teils","2020","Hauptschule","weiblich","163","0.277243174767208","0.242260798978105","0.31222555055631"
"Teils, teils","2020","Realschule","maennlich","374","0.297866949815429","0.272514849085086","0.323219050545771"
"Teils, teils","2020","Realschule","weiblich","349","0.229241296063658","0.208220065790138","0.250262526337178"
"Teils, teils","2020","(Fach-)Abitur","maennlich","198","0.264096301681369","0.234248129986568","0.293944473376169"
"Teils, teils","2020","(Fach-)Abitur","weiblich","198","0.180241006635232","0.156979906868204","0.20350210640226"
"Teils, teils","2020","AkademikerIn","maennlich","268","0.191875954682283","0.17243492443959","0.211316984924975"
"Teils, teils","2020","AkademikerIn","weiblich","239","0.126265642046616","0.110205047737957","0.142326236355276"
"Bezahlt","2020","(noch) kein Abschluss","maennlich","29","","",""
"Bezahlt","2020","(noch) kein Abschluss","weiblich","16","","",""
"Bezahlt","2020","Hauptschule","maennlich","202","0.184002123331719","0.159766830099097","0.208237416564342"
"Bezahlt","2020","Hauptschule","weiblich","116","0.162569039709146","0.133734289405305","0.191403790012987"
"Bezahlt","2020","Realschule","maennlich","130","0.117255697815799","0.0994205167047608","0.135090878926837"
"Bezahlt","2020","Realschule","weiblich","110","0.0739677262329182","0.0608793226238468","0.0870561298419896"
"Bezahlt","2020","(Fach-)Abitur","maennlich","100","0.0814931231372247","0.0629694218561161","0.100016824418333"
"Bezahlt","2020","(Fach-)Abitur","weiblich","122","0.084456612068207","0.0676292267226581","0.101283997413756"
"Bezahlt","2020","AkademikerIn","maennlich","119","0.0551183994099165","0.043851433525431","0.0663853652944021"
"Bezahlt","2020","AkademikerIn","weiblich","122","0.0630932806856539","0.0513370245052939","0.0748495368660138"
"Nicht abgegolten","2020","(noch) kein Abschluss","maennlich","10","","",""
"Nicht abgegolten","2020","(noch) kein Abschluss","weiblich","5","","",""
"Nicht abgegolten","2020","Hauptschule","maennlich","66","0.065889768115534","0.0503730310385662","0.0814065051925018"
"Nicht abgegolten","2020","Hauptschule","weiblich","37","0.0521179927954982","0.0347482355542608","0.0694877500367356"
"Nicht abgegolten","2020","Realschule","maennlich","128","0.103367619176539","0.086490724089295","0.120244514263783"
"Nicht abgegolten","2020","Realschule","weiblich","81","0.0449134853659852","0.0345558118166945","0.055271158915276"
"Nicht abgegolten","2020","(Fach-)Abitur","maennlich","121","0.0916434167781733","0.0721087997173516","0.111178033838995"
"Nicht abgegolten","2020","(Fach-)Abitur","weiblich","70","0.0607166633666755","0.0462651741072776","0.0751681526260734"
"Nicht abgegolten","2020","AkademikerIn","maennlich","453","0.255978006057307","0.234432128013643","0.277523884100971"
"Nicht abgegolten","2020","AkademikerIn","weiblich","315","0.170135671506037","0.151966691477118","0.188304651534955"
