"plb0195_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Abgefeiert","1998","Realschule","1 Einkommensschwächstes Quintil","158","0.435368613014025","0.384573887877549","0.486163338150501"
"Abgefeiert","1998","Realschule","2","242","0.489550814465015","0.44608064020149","0.533020988728541"
"Abgefeiert","1998","Realschule","3","181","0.543887026404484","0.490551541243675","0.597222511565293"
"Abgefeiert","1998","Realschule","4","130","0.488027920144314","0.426796605832351","0.549259234456277"
"Abgefeiert","1998","Realschule","5 Einkommensstärkstes Quintil","56","0.414480831953429","0.326704346080775","0.502257317826083"
"Abgefeiert","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","39","0.470103887553364","0.365226767580491","0.574981007526236"
"Abgefeiert","1998","(Fach-)Abitur","2","59","0.549489167705761","0.45432233225515","0.644656003156372"
"Abgefeiert","1998","(Fach-)Abitur","3","55","0.538437148205483","0.441691611816572","0.635182684594393"
"Abgefeiert","1998","(Fach-)Abitur","4","46","0.505561192338638","0.409006670243479","0.602115714433796"
"Abgefeiert","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","22","","",""
"Abgefeiert","1998","AkademikerIn","1 Einkommensschwächstes Quintil","63","0.41665054466939","0.331575220779503","0.501725868559277"
"Abgefeiert","1998","AkademikerIn","2","88","0.448483996625653","0.378318763698095","0.518649229553211"
"Abgefeiert","1998","AkademikerIn","3","86","0.404122446262505","0.336783237825233","0.471461654699778"
"Abgefeiert","1998","AkademikerIn","4","97","0.350311450818374","0.292872707837691","0.407750193799056"
"Abgefeiert","1998","AkademikerIn","5 Einkommensstärkstes Quintil","57","0.253446830209065","0.195704587469739","0.31118907294839"
"Teils, teils","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","4","","",""
"Teils, teils","1998","(noch) kein Abschluss","2","4","","",""
"Teils, teils","1998","(noch) kein Abschluss","3","4","","",""
"Teils, teils","1998","(noch) kein Abschluss","4","1","","",""
"Teils, teils","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Teils, teils","1998","Hauptschule","1 Einkommensschwächstes Quintil","104","0.219466539925911","0.18061709953693","0.258315980314892"
"Teils, teils","1998","Hauptschule","2","109","0.189780830504011","0.15639689099708","0.223164770010942"
"Teils, teils","1998","Hauptschule","3","90","0.181942420194025","0.143751160992465","0.220133679395585"
"Teils, teils","1998","Hauptschule","4","60","0.243862625287582","0.187753976909904","0.299971273665261"
"Teils, teils","1998","Hauptschule","5 Einkommensstärkstes Quintil","16","","",""
"Teils, teils","1998","Realschule","1 Einkommensschwächstes Quintil","93","0.252702130743738","0.208181749753154","0.297222511734323"
"Teils, teils","1998","Realschule","2","126","0.235505361753482","0.198607274255513","0.272403449251451"
"Teils, teils","1998","Realschule","3","63","0.207580672069354","0.164149987561727","0.25101135657698"
"Teils, teils","1998","Realschule","4","63","0.250001529003274","0.196958339581502","0.303044718425047"
"Teils, teils","1998","Realschule","5 Einkommensstärkstes Quintil","30","0.234281882569172","0.158814511772383","0.309749253365961"
"Teils, teils","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","12","","",""
"Teils, teils","1998","(Fach-)Abitur","2","24","","",""
"Teils, teils","1998","(Fach-)Abitur","3","25","","",""
"Teils, teils","1998","(Fach-)Abitur","4","30","0.254325387281386","0.170224802699353","0.338425971863419"
"Teils, teils","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","9","","",""
"Teils, teils","1998","AkademikerIn","1 Einkommensschwächstes Quintil","16","","",""
"Teils, teils","1998","AkademikerIn","2","35","0.228152671472694","0.168949098376324","0.287356244569063"
"Teils, teils","1998","AkademikerIn","3","30","0.195160865246624","0.140775266082443","0.249546464410804"
"Teils, teils","1998","AkademikerIn","4","44","0.150100796861774","0.107097637455908","0.193103956267641"
"Teils, teils","1998","AkademikerIn","5 Einkommensstärkstes Quintil","46","0.201257225495495","0.148034261586532","0.254480189404459"
"Bezahlt","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","13","","",""
"Bezahlt","1998","(noch) kein Abschluss","2","8","","",""
"Bezahlt","1998","(noch) kein Abschluss","3","4","","",""
"Bezahlt","1998","(noch) kein Abschluss","4","1","","",""
"Bezahlt","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Bezahlt","1998","Hauptschule","1 Einkommensschwächstes Quintil","134","0.287976234558797","0.245472174603608","0.330480294513986"
"Bezahlt","1998","Hauptschule","2","154","0.270320295363576","0.232509517122501","0.308131073604652"
"Bezahlt","1998","Hauptschule","3","95","0.233737079521336","0.191842506414683","0.27563165262799"
"Bezahlt","1998","Hauptschule","4","50","0.218314410115882","0.164336746022688","0.272292074209075"
"Bezahlt","1998","Hauptschule","5 Einkommensstärkstes Quintil","9","","",""
"Bezahlt","1998","Realschule","1 Einkommensschwächstes Quintil","72","0.19162802893571","0.15130597112756","0.23195008674386"
"Bezahlt","1998","Realschule","2","79","0.152352678810642","0.121102761017754","0.18360259660353"
"Bezahlt","1998","Realschule","3","49","0.146709097011508","0.108821002214666","0.18459719180835"
"Bezahlt","1998","Realschule","4","28","","",""
"Bezahlt","1998","Realschule","5 Einkommensstärkstes Quintil","9","","",""
"Bezahlt","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","22","","",""
"Bezahlt","1998","(Fach-)Abitur","2","15","","",""
"Bezahlt","1998","(Fach-)Abitur","3","8","","",""
"Bezahlt","1998","(Fach-)Abitur","4","8","","",""
"Bezahlt","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1","","",""
"Bezahlt","1998","AkademikerIn","1 Einkommensschwächstes Quintil","12","","",""
"Bezahlt","1998","AkademikerIn","2","11","","",""
"Bezahlt","1998","AkademikerIn","3","13","","",""
"Bezahlt","1998","AkademikerIn","4","20","","",""
"Bezahlt","1998","AkademikerIn","5 Einkommensstärkstes Quintil","9","","",""
"Nicht abgegolten","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","2","","",""
"Nicht abgegolten","1998","(noch) kein Abschluss","2","2","","",""
"Nicht abgegolten","1998","(noch) kein Abschluss","3","2","","",""
"Nicht abgegolten","1998","(noch) kein Abschluss","4","2","","",""
"Nicht abgegolten","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","1998","Hauptschule","1 Einkommensschwächstes Quintil","45","0.111726655919603","0.0821562993589377","0.141297012480267"
"Nicht abgegolten","1998","Hauptschule","2","40","0.0801873600575123","0.0570660306681513","0.103308689446873"
"Nicht abgegolten","1998","Hauptschule","3","33","0.105220984160004","0.0748461348152039","0.135595833504805"
"Nicht abgegolten","1998","Hauptschule","4","21","","",""
"Nicht abgegolten","1998","Hauptschule","5 Einkommensstärkstes Quintil","18","","",""
"Nicht abgegolten","1998","Realschule","1 Einkommensschwächstes Quintil","43","0.120301227306527","0.0869732029215427","0.153629251691511"
"Nicht abgegolten","1998","Realschule","2","61","0.122591144970861","0.0940713241908037","0.151110965750918"
"Nicht abgegolten","1998","Realschule","3","42","0.101823204514655","0.0694392423600571","0.134207166669252"
"Nicht abgegolten","1998","Realschule","4","35","0.15082232716003","0.106983370405587","0.194661283914472"
"Nicht abgegolten","1998","Realschule","5 Einkommensstärkstes Quintil","26","","",""
"Nicht abgegolten","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","14","","",""
"Nicht abgegolten","1998","(Fach-)Abitur","2","7","","",""
"Nicht abgegolten","1998","(Fach-)Abitur","3","14","","",""
"Nicht abgegolten","1998","(Fach-)Abitur","4","19","","",""
"Nicht abgegolten","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","20","","",""
"Nicht abgegolten","1998","AkademikerIn","1 Einkommensschwächstes Quintil","38","0.336440236697892","0.254904645867241","0.417975827528543"
"Nicht abgegolten","1998","AkademikerIn","2","59","0.285394028701197","0.221681447805387","0.349106609597007"
"Nicht abgegolten","1998","AkademikerIn","3","75","0.338518930489732","0.273583279715673","0.40345458126379"
"Nicht abgegolten","1998","AkademikerIn","4","104","0.40413956661716","0.345056488408173","0.463222644826147"
"Nicht abgegolten","1998","AkademikerIn","5 Einkommensstärkstes Quintil","106","0.496661483779553","0.430290207748902","0.563032759810204"
"Abgefeiert","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","11","","",""
"Abgefeiert","1999","(noch) kein Abschluss","2","14","","",""
"Abgefeiert","1999","(noch) kein Abschluss","3","6","","",""
"Abgefeiert","1999","(noch) kein Abschluss","4","3","","",""
"Abgefeiert","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Abgefeiert","1999","Hauptschule","1 Einkommensschwächstes Quintil","141","0.399818149049486","0.350172068070906","0.449464230028065"
"Abgefeiert","1999","Hauptschule","2","216","0.43583456225967","0.392671904037525","0.478997220481814"
"Abgefeiert","1999","Hauptschule","3","153","0.468821654393837","0.418844362829725","0.518798945957948"
"Abgefeiert","1999","Hauptschule","4","133","0.500588208282973","0.442539125117175","0.558637291448772"
"Abgefeiert","1999","Hauptschule","5 Einkommensstärkstes Quintil","36","0.419793825083514","0.315488120350022","0.524099529817006"
"Abgefeiert","1999","Realschule","1 Einkommensschwächstes Quintil","162","0.479107313598214","0.42623947431352","0.531975152882907"
"Abgefeiert","1999","Realschule","2","251","0.460229539095022","0.417390647934262","0.503068430255782"
"Abgefeiert","1999","Realschule","3","168","0.508655107264397","0.455437766451983","0.561872448076811"
"Abgefeiert","1999","Realschule","4","148","0.512521257220799","0.45528805264005","0.569754461801548"
"Abgefeiert","1999","Realschule","5 Einkommensstärkstes Quintil","60","0.461344716795529","0.374645640947108","0.548043792643949"
"Abgefeiert","1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","34","0.483140441722401","0.37079272075829","0.595488162686512"
"Abgefeiert","1999","(Fach-)Abitur","2","60","0.52900361519769","0.438167782188999","0.619839448206381"
"Abgefeiert","1999","(Fach-)Abitur","3","63","0.565514985856567","0.47288295015243","0.658147021560705"
"Abgefeiert","1999","(Fach-)Abitur","4","53","0.526150657066945","0.434087880428582","0.618213433705308"
"Abgefeiert","1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","24","","",""
"Abgefeiert","1999","AkademikerIn","1 Einkommensschwächstes Quintil","36","0.411166341050437","0.304011777239139","0.518320904861735"
"Abgefeiert","1999","AkademikerIn","2","94","0.442625448356287","0.374129613383779","0.511121283328794"
"Abgefeiert","1999","AkademikerIn","3","87","0.384941058871206","0.319130749853074","0.450751367889337"
"Abgefeiert","1999","AkademikerIn","4","96","0.369719091568858","0.311155075363788","0.428283107773928"
"Abgefeiert","1999","AkademikerIn","5 Einkommensstärkstes Quintil","85","0.335402759275253","0.278014374760212","0.392791143790295"
"Teils, teils","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","4","","",""
"Teils, teils","1999","(noch) kein Abschluss","2","3","","",""
"Teils, teils","1999","(noch) kein Abschluss","3","2","","",""
"Teils, teils","1999","(noch) kein Abschluss","4","2","","",""
"Teils, teils","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","1999","Hauptschule","1 Einkommensschwächstes Quintil","85","0.201932390295438","0.161247314872783","0.242617465718094"
"Teils, teils","1999","Hauptschule","2","105","0.209385220036809","0.173969213661313","0.244801226412304"
"Teils, teils","1999","Hauptschule","3","95","0.213170960713357","0.172154997470047","0.254186923956668"
"Teils, teils","1999","Hauptschule","4","56","0.185880607064042","0.140717194271449","0.231044019856635"
"Teils, teils","1999","Hauptschule","5 Einkommensstärkstes Quintil","24","","",""
"Teils, teils","1999","Realschule","1 Einkommensschwächstes Quintil","84","0.251256909871421","0.205355454905706","0.297158364837136"
"Teils, teils","1999","Realschule","2","124","0.245886851691538","0.208875723058567","0.282897980324508"
"Teils, teils","1999","Realschule","3","79","0.227413311507079","0.182793288118797","0.272033334895361"
"Teils, teils","1999","Realschule","4","74","0.223191002547825","0.175513911909358","0.270868093186292"
"Teils, teils","1999","Realschule","5 Einkommensstärkstes Quintil","29","","",""
"Teils, teils","1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","11","","",""
"Teils, teils","1999","(Fach-)Abitur","2","24","","",""
"Teils, teils","1999","(Fach-)Abitur","3","23","","",""
"Teils, teils","1999","(Fach-)Abitur","4","26","","",""
"Teils, teils","1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","11","","",""
"Teils, teils","1999","AkademikerIn","1 Einkommensschwächstes Quintil","10","","",""
"Teils, teils","1999","AkademikerIn","2","31","0.167605569826443","0.116096795886784","0.219114343766102"
"Teils, teils","1999","AkademikerIn","3","42","0.263987751995836","0.204370376515522","0.323605127476151"
"Teils, teils","1999","AkademikerIn","4","55","0.200408051536137","0.151843472750772","0.248972630321502"
"Teils, teils","1999","AkademikerIn","5 Einkommensstärkstes Quintil","48","0.170262169159789","0.124575347734461","0.215948990585117"
"Bezahlt","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","13","","",""
"Bezahlt","1999","(noch) kein Abschluss","2","16","","",""
"Bezahlt","1999","(noch) kein Abschluss","3","7","","",""
"Bezahlt","1999","(noch) kein Abschluss","4","2","","",""
"Bezahlt","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Bezahlt","1999","Hauptschule","1 Einkommensschwächstes Quintil","111","0.298287098058943","0.25192007052968","0.344654125588207"
"Bezahlt","1999","Hauptschule","2","147","0.277330620433114","0.238362195738267","0.31629904512796"
"Bezahlt","1999","Hauptschule","3","102","0.211880413072735","0.170955273423699","0.252805552721771"
"Bezahlt","1999","Hauptschule","4","67","0.191789599081471","0.146080737576256","0.237498460586687"
"Bezahlt","1999","Hauptschule","5 Einkommensstärkstes Quintil","11","","",""
"Bezahlt","1999","Realschule","1 Einkommensschwächstes Quintil","55","0.151732879312224","0.113765799303026","0.189699959321422"
"Bezahlt","1999","Realschule","2","74","0.147967067529321","0.117448992017166","0.178485143041476"
"Bezahlt","1999","Realschule","3","48","0.11507248363085","0.0811030868400747","0.149041880421625"
"Bezahlt","1999","Realschule","4","33","0.106520696540465","0.0711963994941599","0.14184499358677"
"Bezahlt","1999","Realschule","5 Einkommensstärkstes Quintil","7","","",""
"Bezahlt","1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","24","","",""
"Bezahlt","1999","(Fach-)Abitur","2","15","","",""
"Bezahlt","1999","(Fach-)Abitur","3","9","","",""
"Bezahlt","1999","(Fach-)Abitur","4","12","","",""
"Bezahlt","1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","2","","",""
"Bezahlt","1999","AkademikerIn","1 Einkommensschwächstes Quintil","4","","",""
"Bezahlt","1999","AkademikerIn","2","20","","",""
"Bezahlt","1999","AkademikerIn","3","15","","",""
"Bezahlt","1999","AkademikerIn","4","11","","",""
"Bezahlt","1999","AkademikerIn","5 Einkommensstärkstes Quintil","10","","",""
"Nicht abgegolten","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","2","","",""
"Nicht abgegolten","1999","(noch) kein Abschluss","2","1","","",""
"Nicht abgegolten","1999","(noch) kein Abschluss","3","1","","",""
"Nicht abgegolten","1999","(noch) kein Abschluss","4","1","","",""
"Nicht abgegolten","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","1999","Hauptschule","1 Einkommensschwächstes Quintil","37","0.0999623625961331","0.0695632517173229","0.130361473474943"
"Nicht abgegolten","1999","Hauptschule","2","39","0.077449597270408","0.0541821496636129","0.100717044877203"
"Nicht abgegolten","1999","Hauptschule","3","33","0.106126971820071","0.0752809254745187","0.136973018165623"
"Nicht abgegolten","1999","Hauptschule","4","29","","",""
"Nicht abgegolten","1999","Hauptschule","5 Einkommensstärkstes Quintil","15","","",""
"Nicht abgegolten","1999","Realschule","1 Einkommensschwächstes Quintil","42","0.117902897218142","0.0837740619315981","0.152031732504685"
