"plb0195_h","year","bildungsniveau","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Nicht abgegolten","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","2005","Hauptschule","Westdeutschland","169","0.116516386034773","0.100445003142498","0.132587768927048"
"Nicht abgegolten","2005","Hauptschule","Ostdeutschland","8","","",""
"Nicht abgegolten","2005","Realschule","Westdeutschland","229","0.147993230428813","0.129902350918837","0.166084109938789"
"Nicht abgegolten","2005","Realschule","Ostdeutschland","93","0.097675316900382","0.0776704004089849","0.117680233391779"
"Nicht abgegolten","2005","(Fach-)Abitur","Westdeutschland","128","0.152164872241361","0.125613722344384","0.178716022138338"
"Nicht abgegolten","2005","(Fach-)Abitur","Ostdeutschland","18","","",""
"Nicht abgegolten","2005","AkademikerIn","Westdeutschland","535","0.379415057551393","0.352863337466845","0.405966777635941"
"Nicht abgegolten","2005","AkademikerIn","Ostdeutschland","177","0.293200258369515","0.255155300137016","0.331245216602013"
"Abgefeiert","2006","(noch) kein Abschluss","Westdeutschland","11","","",""
"Abgefeiert","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Abgefeiert","2006","Hauptschule","Westdeutschland","827","0.496449601807033","0.472491126543441","0.520408077070626"
"Abgefeiert","2006","Hauptschule","Ostdeutschland","61","0.387052316387791","0.306656199262666","0.467448433512916"
"Abgefeiert","2006","Realschule","Westdeutschland","949","0.559630077276098","0.535625798735628","0.583634355816569"
"Abgefeiert","2006","Realschule","Ostdeutschland","504","0.526318742291995","0.494036934027561","0.55860055055643"
"Abgefeiert","2006","(Fach-)Abitur","Westdeutschland","424","0.558370830652384","0.523938617515853","0.592803043788915"
"Abgefeiert","2006","(Fach-)Abitur","Ostdeutschland","83","0.577683417727773","0.496156212931296","0.65921062252425"
"Abgefeiert","2006","AkademikerIn","Westdeutschland","531","0.374453978952295","0.349491175786864","0.399416782117726"
"Abgefeiert","2006","AkademikerIn","Ostdeutschland","285","0.47726011891408","0.437126345161463","0.517393892666698"
"Teils, teils","2006","(noch) kein Abschluss","Westdeutschland","2","","",""
"Teils, teils","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Teils, teils","2006","Hauptschule","Westdeutschland","363","0.211191145277094","0.191633171397963","0.230749119156226"
"Teils, teils","2006","Hauptschule","Ostdeutschland","42","0.31570955830839","0.238990610682377","0.392428505934403"
"Teils, teils","2006","Realschule","Westdeutschland","304","0.189978634805601","0.171010268514218","0.208947001096983"
"Teils, teils","2006","Realschule","Ostdeutschland","208","0.246656773032956","0.21878700833296","0.274526537732952"
"Teils, teils","2006","(Fach-)Abitur","Westdeutschland","131","0.150058737863258","0.125295934857649","0.174821540868867"
"Teils, teils","2006","(Fach-)Abitur","Ostdeutschland","24","","",""
"Teils, teils","2006","AkademikerIn","Westdeutschland","202","0.150174002841058","0.13174818051392","0.168599825168195"
"Teils, teils","2006","AkademikerIn","Ostdeutschland","87","0.157336850627003","0.128079712935996","0.186593988318011"
"Bezahlt","2006","(noch) kein Abschluss","Westdeutschland","15","","",""
"Bezahlt","2006","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Bezahlt","2006","Hauptschule","Westdeutschland","293","0.181817813336957","0.163336052513374","0.200299574160541"
"Bezahlt","2006","Hauptschule","Ostdeutschland","21","","",""
"Bezahlt","2006","Realschule","Westdeutschland","147","0.101488499767081","0.0868869300732214","0.11609006946094"
"Bezahlt","2006","Realschule","Ostdeutschland","88","0.110858602659768","0.0905602660184473","0.131156939301088"
"Bezahlt","2006","(Fach-)Abitur","Westdeutschland","78","0.108615457338734","0.0870403448684371","0.13019056980903"
"Bezahlt","2006","(Fach-)Abitur","Ostdeutschland","13","","",""
"Bezahlt","2006","AkademikerIn","Westdeutschland","70","0.0530685432906272","0.041506293446369","0.0646307931348854"
"Bezahlt","2006","AkademikerIn","Ostdeutschland","26","","",""
"Nicht abgegolten","2006","(noch) kein Abschluss","Westdeutschland","3","","",""
"Nicht abgegolten","2006","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Nicht abgegolten","2006","Hauptschule","Westdeutschland","190","0.110541439578915","0.0955160570237119","0.125566822134118"
"Nicht abgegolten","2006","Hauptschule","Ostdeutschland","17","","",""
"Nicht abgegolten","2006","Realschule","Westdeutschland","243","0.148902788151221","0.131689243591218","0.166116332711223"
"Nicht abgegolten","2006","Realschule","Ostdeutschland","119","0.116165882015281","0.0954494474007671","0.136882316629794"
"Nicht abgegolten","2006","(Fach-)Abitur","Westdeutschland","166","0.182954974145624","0.156146641278867","0.209763307012382"
"Nicht abgegolten","2006","(Fach-)Abitur","Ostdeutschland","21","","",""
"Nicht abgegolten","2006","AkademikerIn","Westdeutschland","641","0.42230347491602","0.396827741274576","0.447779208557464"
"Nicht abgegolten","2006","AkademikerIn","Ostdeutschland","197","0.314491647388103","0.277183769955229","0.351799524820978"
"Abgefeiert","2007","(noch) kein Abschluss","Westdeutschland","14","","",""
"Abgefeiert","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Abgefeiert","2007","Hauptschule","Westdeutschland","734","0.500358955574144","0.474971168384382","0.525746742763905"
"Abgefeiert","2007","Hauptschule","Ostdeutschland","61","0.43120777570366","0.345412529795374","0.517003021611946"
"Abgefeiert","2007","Realschule","Westdeutschland","833","0.547576264850158","0.522218426366689","0.572934103333626"
"Abgefeiert","2007","Realschule","Ostdeutschland","473","0.52011895865765","0.487185291122061","0.55305262619324"
"Abgefeiert","2007","(Fach-)Abitur","Westdeutschland","382","0.522767571726978","0.486706914294516","0.558828229159441"
"Abgefeiert","2007","(Fach-)Abitur","Ostdeutschland","91","0.634842476312701","0.557791955853711","0.711892996771692"
"Abgefeiert","2007","AkademikerIn","Westdeutschland","507","0.390653248929484","0.364539954089103","0.416766543769864"
"Abgefeiert","2007","AkademikerIn","Ostdeutschland","290","0.517069369153","0.476644760694603","0.557493977611397"
"Teils, teils","2007","(noch) kein Abschluss","Westdeutschland","4","","",""
"Teils, teils","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Teils, teils","2007","Hauptschule","Westdeutschland","343","0.228267889468621","0.20695655456539","0.249579224371852"
"Teils, teils","2007","Hauptschule","Ostdeutschland","35","0.334786043874816","0.253032336737626","0.416539751012005"
"Teils, teils","2007","Realschule","Westdeutschland","294","0.208765574035093","0.18805942847372","0.229471719596465"
"Teils, teils","2007","Realschule","Ostdeutschland","214","0.279263917915867","0.249689411572172","0.308838424259562"
"Teils, teils","2007","(Fach-)Abitur","Westdeutschland","131","0.192121510356537","0.163678512693401","0.220564508019673"
"Teils, teils","2007","(Fach-)Abitur","Ostdeutschland","31","0.193434221840832","0.130223752860498","0.256644690821167"
"Teils, teils","2007","AkademikerIn","Westdeutschland","213","0.164525196364215","0.144681773402135","0.184368619326295"
"Teils, teils","2007","AkademikerIn","Ostdeutschland","78","0.132554692540479","0.1051233132736","0.159986071807357"
"Bezahlt","2007","(noch) kein Abschluss","Westdeutschland","6","","",""
"Bezahlt","2007","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Bezahlt","2007","Hauptschule","Westdeutschland","236","0.157824615815977","0.139313031098853","0.176336200533102"
"Bezahlt","2007","Hauptschule","Ostdeutschland","22","","",""
"Bezahlt","2007","Realschule","Westdeutschland","127","0.0912396812081883","0.0765695570133455","0.105909805403031"
"Bezahlt","2007","Realschule","Ostdeutschland","90","0.0948638538271577","0.0755473157410035","0.114180391913312"
"Bezahlt","2007","(Fach-)Abitur","Westdeutschland","67","0.101488251037209","0.0796868646800373","0.12328963739438"
"Bezahlt","2007","(Fach-)Abitur","Ostdeutschland","4","","",""
"Bezahlt","2007","AkademikerIn","Westdeutschland","49","0.0465427274170638","0.0352678913859645","0.057817563448163"
"Bezahlt","2007","AkademikerIn","Ostdeutschland","20","","",""
"Nicht abgegolten","2007","(noch) kein Abschluss","Westdeutschland","2","","",""
"Nicht abgegolten","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","2007","Hauptschule","Westdeutschland","177","0.113548539141258","0.097439367368692","0.129657710913824"
"Nicht abgegolten","2007","Hauptschule","Ostdeutschland","10","","",""
"Nicht abgegolten","2007","Realschule","Westdeutschland","226","0.152418479906562","0.134106859123285","0.170730100689838"
"Nicht abgegolten","2007","Realschule","Ostdeutschland","107","0.105753269599325","0.0854812255744434","0.126025313624206"
"Nicht abgegolten","2007","(Fach-)Abitur","Westdeutschland","157","0.183622666879276","0.155670018506371","0.211575315252181"
"Nicht abgegolten","2007","(Fach-)Abitur","Ostdeutschland","24","","",""
"Nicht abgegolten","2007","AkademikerIn","Westdeutschland","572","0.398278827289238","0.372077399459084","0.424480255119392"
"Nicht abgegolten","2007","AkademikerIn","Ostdeutschland","199","0.306310987898863","0.269020957612441","0.343601018185285"
"Abgefeiert","2008","(noch) kein Abschluss","Westdeutschland","9","","",""
"Abgefeiert","2008","(noch) kein Abschluss","Ostdeutschland","","","",""
"Abgefeiert","2008","Hauptschule","Westdeutschland","693","0.468843885525084","0.44323765411771","0.494450116932458"
"Abgefeiert","2008","Hauptschule","Ostdeutschland","56","0.467556923363256","0.380089381254611","0.555024465471901"
"Abgefeiert","2008","Realschule","Westdeutschland","811","0.536332609301719","0.511037383216561","0.561627835386877"
"Abgefeiert","2008","Realschule","Ostdeutschland","454","0.502379587033566","0.469400940708453","0.535358233358678"
"Abgefeiert","2008","(Fach-)Abitur","Westdeutschland","387","0.573076007377119","0.536820293191157","0.609331721563081"
"Abgefeiert","2008","(Fach-)Abitur","Ostdeutschland","89","0.62575384810406","0.547524473219624","0.703983222988496"
"Abgefeiert","2008","AkademikerIn","Westdeutschland","493","0.386136044452515","0.359841754844188","0.412430334060842"
"Abgefeiert","2008","AkademikerIn","Ostdeutschland","264","0.524058929723098","0.48216815194541","0.565949707500786"
"Teils, teils","2008","(noch) kein Abschluss","Westdeutschland","7","","",""
"Teils, teils","2008","(noch) kein Abschluss","Ostdeutschland","","","",""
"Teils, teils","2008","Hauptschule","Westdeutschland","339","0.248763558987367","0.226581485021888","0.270945632952845"
"Teils, teils","2008","Hauptschule","Ostdeutschland","39","0.367006193662713","0.282511485245904","0.451500902079521"
"Teils, teils","2008","Realschule","Westdeutschland","316","0.212883210140036","0.192119331561813","0.23364708871826"
"Teils, teils","2008","Realschule","Ostdeutschland","230","0.289725505236726","0.259804635485704","0.319646374987747"
"Teils, teils","2008","(Fach-)Abitur","Westdeutschland","130","0.179695298587197","0.151553553306879","0.207837043867516"
"Teils, teils","2008","(Fach-)Abitur","Ostdeutschland","21","","",""
"Teils, teils","2008","AkademikerIn","Westdeutschland","189","0.145839168502777","0.126777447023624","0.164900889981929"
"Teils, teils","2008","AkademikerIn","Ostdeutschland","69","0.135442095522078","0.106739204321339","0.164144986722817"
"Bezahlt","2008","(noch) kein Abschluss","Westdeutschland","14","","",""
"Bezahlt","2008","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Bezahlt","2008","Hauptschule","Westdeutschland","242","0.163481026079536","0.144505578848389","0.182456473310683"
"Bezahlt","2008","Hauptschule","Ostdeutschland","21","","",""
"Bezahlt","2008","Realschule","Westdeutschland","123","0.0900856019482531","0.0755629426760052","0.104608261220501"
"Bezahlt","2008","Realschule","Ostdeutschland","95","0.0978907677987769","0.0782902217541748","0.117491313843379"
"Bezahlt","2008","(Fach-)Abitur","Westdeutschland","63","0.0966805352966112","0.0750191973733374","0.118341873219885"
"Bezahlt","2008","(Fach-)Abitur","Ostdeutschland","15","","",""
"Bezahlt","2008","AkademikerIn","Westdeutschland","72","0.0693984065900081","0.0556734225230569","0.0831233906569594"
"Bezahlt","2008","AkademikerIn","Ostdeutschland","27","","",""
"Nicht abgegolten","2008","(noch) kein Abschluss","Westdeutschland","3","","",""
"Nicht abgegolten","2008","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","2008","Hauptschule","Westdeutschland","185","0.118911529408013","0.102302579062808","0.135520479753218"
"Nicht abgegolten","2008","Hauptschule","Ostdeutschland","9","","",""
"Nicht abgegolten","2008","Realschule","Westdeutschland","243","0.160698578609991","0.142069851356425","0.179327305863558"
"Nicht abgegolten","2008","Realschule","Ostdeutschland","104","0.110004139930932","0.0893662045936638","0.1306420752682"
"Nicht abgegolten","2008","(Fach-)Abitur","Westdeutschland","135","0.150548158739072","0.124336037061754","0.176760280416391"
"Nicht abgegolten","2008","(Fach-)Abitur","Ostdeutschland","22","","",""
"Nicht abgegolten","2008","AkademikerIn","Westdeutschland","563","0.3986263804547","0.372183399747109","0.425069361162292"
"Nicht abgegolten","2008","AkademikerIn","Ostdeutschland","186","0.288768884042872","0.250755866926909","0.326781901158835"
"Abgefeiert","2009","(noch) kein Abschluss","Westdeutschland","9","","",""
"Abgefeiert","2009","(noch) kein Abschluss","Ostdeutschland","","","",""
"Abgefeiert","2009","Hauptschule","Westdeutschland","587","0.469598016543789","0.44160459682857","0.497591436259008"
"Abgefeiert","2009","Hauptschule","Ostdeutschland","43","0.406632723529074","0.309380842142958","0.503884604915189"
"Abgefeiert","2009","Realschule","Westdeutschland","700","0.532431299313437","0.505172085743498","0.559690512883375"
"Abgefeiert","2009","Realschule","Ostdeutschland","436","0.541938420269852","0.507455994445797","0.576420846093906"
"Abgefeiert","2009","(Fach-)Abitur","Westdeutschland","350","0.542195066329601","0.504156564926556","0.580233567732647"
"Abgefeiert","2009","(Fach-)Abitur","Ostdeutschland","77","0.698527000621864","0.616761289971876","0.780292711271852"
"Abgefeiert","2009","AkademikerIn","Westdeutschland","480","0.388517055571835","0.361233556052712","0.415800555090959"
"Abgefeiert","2009","AkademikerIn","Ostdeutschland","245","0.510220804893836","0.46683554021037","0.553606069577302"
"Teils, teils","2009","(noch) kein Abschluss","Westdeutschland","8","","",""
"Teils, teils","2009","(noch) kein Abschluss","Ostdeutschland","","","",""
"Teils, teils","2009","Hauptschule","Westdeutschland","288","0.247494471679022","0.223288202540147","0.271700740817897"
"Teils, teils","2009","Hauptschule","Ostdeutschland","23","","",""
"Teils, teils","2009","Realschule","Westdeutschland","257","0.196770354405444","0.17505041966689","0.218490289143998"
"Teils, teils","2009","Realschule","Ostdeutschland","207","0.295157076148593","0.263590049369597","0.32672410292759"
"Teils, teils","2009","(Fach-)Abitur","Westdeutschland","114","0.190636786970929","0.160646510519995","0.220627063421863"
"Teils, teils","2009","(Fach-)Abitur","Ostdeutschland","26","","",""
"Teils, teils","2009","AkademikerIn","Westdeutschland","183","0.179804498089554","0.158308291681084","0.201300704498025"
"Teils, teils","2009","AkademikerIn","Ostdeutschland","71","0.148695649759152","0.117817265967933","0.179574033550372"
"Bezahlt","2009","(noch) kein Abschluss","Westdeutschland","7","","",""
"Bezahlt","2009","(noch) kein Abschluss","Ostdeutschland","","","",""
"Bezahlt","2009","Hauptschule","Westdeutschland","194","0.163920695085558","0.143155745101719","0.184685645069397"
"Bezahlt","2009","Hauptschule","Ostdeutschland","22","","",""
"Bezahlt","2009","Realschule","Westdeutschland","113","0.101523751810851","0.0850232957752507","0.118024207846451"
"Bezahlt","2009","Realschule","Ostdeutschland","86","0.0793254891895273","0.0606220984807458","0.0980288798983088"
"Bezahlt","2009","(Fach-)Abitur","Westdeutschland","59","0.0908151008363765","0.0688764192268184","0.112753782445935"
"Bezahlt","2009","(Fach-)Abitur","Ostdeutschland","5","","",""
"Bezahlt","2009","AkademikerIn","Westdeutschland","64","0.0715115324969229","0.0570877503129345","0.0859353146809112"
"Bezahlt","2009","AkademikerIn","Ostdeutschland","24","","",""
"Nicht abgegolten","2009","(noch) kein Abschluss","Westdeutschland","2","","",""
"Nicht abgegolten","2009","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","2009","Hauptschule","Westdeutschland","152","0.118986816691631","0.100826187727814","0.137147445655448"
"Nicht abgegolten","2009","Hauptschule","Ostdeutschland","10","","",""
"Nicht abgegolten","2009","Realschule","Westdeutschland","217","0.169274594470269","0.148787354482847","0.189761834457691"
"Nicht abgegolten","2009","Realschule","Ostdeutschland","73","0.0835790143920278","0.0644251220320144","0.102732906752041"
"Nicht abgegolten","2009","(Fach-)Abitur","Westdeutschland","136","0.176353045863093","0.147254759432688","0.205451332293498"
"Nicht abgegolten","2009","(Fach-)Abitur","Ostdeutschland","13","","",""
"Nicht abgegolten","2009","AkademikerIn","Westdeutschland","499","0.360166913841688","0.333295648947695","0.387038178735681"
"Nicht abgegolten","2009","AkademikerIn","Ostdeutschland","170","0.302076065541773","0.262226351699504","0.341925779384041"
"Abgefeiert","2010","(noch) kein Abschluss","Westdeutschland","15","","",""
"Abgefeiert","2010","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Abgefeiert","2010","Hauptschule","Westdeutschland","827","0.503754628965384","0.479959233531081","0.527550024399686"
"Abgefeiert","2010","Hauptschule","Ostdeutschland","52","0.501445482621623","0.416788286316681","0.586102678926565"
"Abgefeiert","2010","Realschule","Westdeutschland","1086","0.553121445506465","0.530795718685746","0.575447172327185"
"Abgefeiert","2010","Realschule","Ostdeutschland","547","0.548627104337966","0.517784257358609","0.579469951317323"
"Abgefeiert","2010","(Fach-)Abitur","Westdeutschland","557","0.598750541375716","0.568094043796164","0.629407038955269"
"Abgefeiert","2010","(Fach-)Abitur","Ostdeutschland","99","0.681617465832891","0.610751286364155","0.752483645301626"
"Abgefeiert","2010","AkademikerIn","Westdeutschland","713","0.427870868524787","0.40475580202286","0.450985935026714"
"Abgefeiert","2010","AkademikerIn","Ostdeutschland","301","0.547614078924366","0.507621312101146","0.587606845747587"
"Teils, teils","2010","(noch) kein Abschluss","Westdeutschland","12","","",""
"Teils, teils","2010","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Teils, teils","2010","Hauptschule","Westdeutschland","370","0.198706345940713","0.179715824608518","0.217696867272909"
"Teils, teils","2010","Hauptschule","Ostdeutschland","38","0.263499389154823","0.188910858158143","0.338087920151503"
"Teils, teils","2010","Realschule","Westdeutschland","354","0.181480437655804","0.164173108963508","0.1987877663481"
"Teils, teils","2010","Realschule","Ostdeutschland","232","0.238899762325149","0.212470996756063","0.265328527894235"
"Teils, teils","2010","(Fach-)Abitur","Westdeutschland","151","0.17505054178823","0.15128280947226","0.198818274104201"
"Teils, teils","2010","(Fach-)Abitur","Ostdeutschland","38","0.202797146704232","0.141631244027106","0.263963049381357"
"Teils, teils","2010","AkademikerIn","Westdeutschland","278","0.163102425285558","0.145841736538472","0.180363114032643"
"Teils, teils","2010","AkademikerIn","Ostdeutschland","72","0.122007884136742","0.0957095121560039","0.14830625611748"
"Bezahlt","2010","(noch) kein Abschluss","Westdeutschland","19","","",""
"Bezahlt","2010","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Bezahlt","2010","Hauptschule","Westdeutschland","326","0.19426705566506","0.175437923377939","0.21309618795218"
"Bezahlt","2010","Hauptschule","Ostdeutschland","37","0.190179618642307","0.123733130965658","0.256626106318957"
"Bezahlt","2010","Realschule","Westdeutschland","209","0.101626417439925","0.0880579000581891","0.11519493482166"
"Bezahlt","2010","Realschule","Ostdeutschland","112","0.0925277076824451","0.074567941458014","0.110487473906876"
"Bezahlt","2010","(Fach-)Abitur","Westdeutschland","106","0.0746230765240447","0.0581873746638772","0.0910587783842123"
"Bezahlt","2010","(Fach-)Abitur","Ostdeutschland","9","","",""
"Bezahlt","2010","AkademikerIn","Westdeutschland","83","0.0398860870636828","0.0307436105130878","0.0490285636142778"
"Bezahlt","2010","AkademikerIn","Ostdeutschland","35","0.0498167575552287","0.0323351639448126","0.0672983511656449"
"Nicht abgegolten","2010","(noch) kein Abschluss","Westdeutschland","4","","",""
"Nicht abgegolten","2010","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Nicht abgegolten","2010","Hauptschule","Westdeutschland","173","0.103271969428843","0.0887890281642793","0.117754910693407"
"Nicht abgegolten","2010","Hauptschule","Ostdeutschland","7","","",""
"Nicht abgegolten","2010","Realschule","Westdeutschland","256","0.163771699397806","0.147153557633847","0.180389841161765"
"Nicht abgegolten","2010","Realschule","Ostdeutschland","109","0.11994542565444","0.0998084271256822","0.140082424183198"
"Nicht abgegolten","2010","(Fach-)Abitur","Westdeutschland","168","0.151575840312009","0.129146636729729","0.174005043894289"
"Nicht abgegolten","2010","(Fach-)Abitur","Ostdeutschland","20","","",""
"Nicht abgegolten","2010","AkademikerIn","Westdeutschland","686","0.369140619125973","0.346595426100881","0.391685812151065"
"Nicht abgegolten","2010","AkademikerIn","Ostdeutschland","187","0.280561279383663","0.244461846533979","0.316660712233347"
"Abgefeiert","2011","(noch) kein Abschluss","Westdeutschland","22","","",""
"Abgefeiert","2011","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Abgefeiert","2011","Hauptschule","Westdeutschland","930","0.47346278256571","0.451607905766396","0.495317659365025"
"Abgefeiert","2011","Hauptschule","Ostdeutschland","60","0.364119443775508","0.290920678559014","0.437318208992002"
"Abgefeiert","2011","Realschule","Westdeutschland","1242","0.504405607118396","0.484091251806415","0.524719962430377"
"Abgefeiert","2011","Realschule","Ostdeutschland","625","0.540299042072444","0.511607018683814","0.568991065461074"
"Abgefeiert","2011","(Fach-)Abitur","Westdeutschland","637","0.558117479334417","0.529734325334915","0.586500633333918"
"Abgefeiert","2011","(Fach-)Abitur","Ostdeutschland","120","0.598089488729143","0.530810295578956","0.665368681879329"
"Abgefeiert","2011","AkademikerIn","Westdeutschland","889","0.427838193063049","0.406616401155194","0.449059984970904"
"Abgefeiert","2011","AkademikerIn","Ostdeutschland","369","0.57611987628506","0.539167048496275","0.613072704073845"
"Teils, teils","2011","(noch) kein Abschluss","Westdeutschland","15","","",""
"Teils, teils","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Teils, teils","2011","Hauptschule","Westdeutschland","466","0.22530163214581","0.207014761537654","0.243588502753965"
"Teils, teils","2011","Hauptschule","Ostdeutschland","44","0.385835888546468","0.311783755110138","0.459888021982797"
"Teils, teils","2011","Realschule","Westdeutschland","480","0.204601751224669","0.188211074380022","0.220992428069315"
"Teils, teils","2011","Realschule","Ostdeutschland","251","0.212860909699318","0.189295224589928","0.236426594808709"
"Teils, teils","2011","(Fach-)Abitur","Westdeutschland","200","0.174913483090562","0.153201183677973","0.196625782503151"
"Teils, teils","2011","(Fach-)Abitur","Ostdeutschland","36","0.157606655157206","0.107605763743788","0.207607546570624"
"Teils, teils","2011","AkademikerIn","Westdeutschland","308","0.165909848491468","0.149953797193663","0.181865899789274"
"Teils, teils","2011","AkademikerIn","Ostdeutschland","80","0.110804532922007","0.0873326945343502","0.134276371309665"
"Bezahlt","2011","(noch) kein Abschluss","Westdeutschland","28","","",""
"Bezahlt","2011","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Bezahlt","2011","Hauptschule","Westdeutschland","407","0.206216861763364","0.188507458644855","0.223926264881873"
"Bezahlt","2011","Hauptschule","Ostdeutschland","42","0.175572374299706","0.117696387866887","0.233448360732525"
"Bezahlt","2011","Realschule","Westdeutschland","277","0.115073860143108","0.102108286024342","0.128039434261874"
"Bezahlt","2011","Realschule","Ostdeutschland","145","0.116062391194239","0.0976223054518106","0.134502476936667"
"Bezahlt","2011","(Fach-)Abitur","Westdeutschland","140","0.102062367662029","0.0847602071683905","0.119364528155667"
"Bezahlt","2011","(Fach-)Abitur","Ostdeutschland","19","","",""
"Bezahlt","2011","AkademikerIn","Westdeutschland","95","0.0466336681977707","0.0375896268668567","0.0556777095286847"
"Bezahlt","2011","AkademikerIn","Ostdeutschland","34","0.0402344772120301","0.0255400901174334","0.0549288643066268"
"Nicht abgegolten","2011","(noch) kein Abschluss","Westdeutschland","15","","",""
"Nicht abgegolten","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","2011","Hauptschule","Westdeutschland","202","0.0950187235251157","0.082183149507221","0.10785429754301"
"Nicht abgegolten","2011","Hauptschule","Ostdeutschland","20","","",""
"Nicht abgegolten","2011","Realschule","Westdeutschland","328","0.175918781513827","0.160448756651668","0.191388806375986"
"Nicht abgegolten","2011","Realschule","Ostdeutschland","138","0.130777657033999","0.111367073581162","0.150188240486837"
"Nicht abgegolten","2011","(Fach-)Abitur","Westdeutschland","199","0.164906669912992","0.143697139728305","0.18611620009768"
"Nicht abgegolten","2011","(Fach-)Abitur","Ostdeutschland","29","","",""
"Nicht abgegolten","2011","AkademikerIn","Westdeutschland","796","0.359618290247712","0.339034602290231","0.380201978205193"
"Nicht abgegolten","2011","AkademikerIn","Ostdeutschland","204","0.272841113580903","0.239533824443193","0.306148402718612"
"Abgefeiert","2012","(noch) kein Abschluss","Westdeutschland","30","0.34507497128458","0.249978369350872","0.440171573218287"
"Abgefeiert","2012","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Abgefeiert","2012","Hauptschule","Westdeutschland","957","0.469617861934697","0.448034722336792","0.491201001532603"
"Abgefeiert","2012","Hauptschule","Ostdeutschland","80","0.470661279156409","0.397335082870171","0.543987475442647"
"Abgefeiert","2012","Realschule","Westdeutschland","1359","0.539059962823296","0.519063064597051","0.559056861049542"
"Abgefeiert","2012","Realschule","Ostdeutschland","633","0.569449118867249","0.540991540697629","0.597906697036868"
"Abgefeiert","2012","(Fach-)Abitur","Westdeutschland","677","0.558966347436177","0.531540255879004","0.58639243899335"
"Abgefeiert","2012","(Fach-)Abitur","Ostdeutschland","131","0.581055123488405","0.515409567136066","0.646700679840744"
"Abgefeiert","2012","AkademikerIn","Westdeutschland","971","0.455636707486263","0.434648584527307","0.476624830445219"
"Abgefeiert","2012","AkademikerIn","Ostdeutschland","361","0.562932519676919","0.525003831488706","0.600861207865133"
"Teils, teils","2012","(noch) kein Abschluss","Westdeutschland","21","","",""
"Teils, teils","2012","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Teils, teils","2012","Hauptschule","Westdeutschland","486","0.254323020658935","0.235490169424387","0.273155871893483"
"Teils, teils","2012","Hauptschule","Ostdeutschland","55","0.282512832609651","0.216372823769914","0.348652841449388"
"Teils, teils","2012","Realschule","Westdeutschland","484","0.216366566901101","0.199847959291602","0.2328851745106"
"Teils, teils","2012","Realschule","Ostdeutschland","286","0.238804728471476","0.214301250279483","0.263308206663468"
"Teils, teils","2012","(Fach-)Abitur","Westdeutschland","244","0.194953220362085","0.17307001221464","0.21683642850953"
"Teils, teils","2012","(Fach-)Abitur","Ostdeutschland","41","0.165525004714425","0.116076098184316","0.214973911244534"
"Teils, teils","2012","AkademikerIn","Westdeutschland","301","0.153243501067149","0.138062859249764","0.168424142884534"
"Teils, teils","2012","AkademikerIn","Ostdeutschland","98","0.152844970815108","0.125329786293425","0.180360155336791"
"Bezahlt","2012","(noch) kein Abschluss","Westdeutschland","39","0.392016211052211","0.294357612497371","0.489674809607051"
"Bezahlt","2012","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Bezahlt","2012","Hauptschule","Westdeutschland","413","0.195906779346129","0.178742490902823","0.213071067789436"
"Bezahlt","2012","Hauptschule","Ostdeutschland","29","","",""
"Bezahlt","2012","Realschule","Westdeutschland","267","0.108410004470739","0.0959379167711732","0.120882092170304"
"Bezahlt","2012","Realschule","Ostdeutschland","139","0.0980298688758172","0.080940204938426","0.115119532813208"
"Bezahlt","2012","(Fach-)Abitur","Westdeutschland","139","0.0995675002595734","0.0830281056593703","0.116106894859776"
"Bezahlt","2012","(Fach-)Abitur","Ostdeutschland","17","","",""
"Bezahlt","2012","AkademikerIn","Westdeutschland","110","0.0487716151380282","0.0396945427064624","0.057848687569594"
"Bezahlt","2012","AkademikerIn","Ostdeutschland","27","","",""
"Nicht abgegolten","2012","(noch) kein Abschluss","Westdeutschland","6","","",""
"Nicht abgegolten","2012","(noch) kein Abschluss","Ostdeutschland","3","","",""
