"plb0195_h","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nicht abgegolten","2011","AkademikerIn","Staedtischer Raum","748","0.34343695476931","0.322646644910426","0.364227264628193"
"Nicht abgegolten","2011","AkademikerIn","Laendlicher Raum","252","0.343726709255929","0.310201622769594","0.377251795742263"
"Abgefeiert","2012","(noch) kein Abschluss","Staedtischer Raum","21","","",""
"Abgefeiert","2012","(noch) kein Abschluss","Laendlicher Raum","10","","",""
"Abgefeiert","2012","Hauptschule","Staedtischer Raum","605","0.45073243512837","0.424219941604832","0.477244928651907"
"Abgefeiert","2012","Hauptschule","Laendlicher Raum","432","0.502838548513456","0.469785108948368","0.535891988078543"
"Abgefeiert","2012","Realschule","Staedtischer Raum","1062","0.524692369347217","0.50241267626052","0.546972062433913"
"Abgefeiert","2012","Realschule","Laendlicher Raum","930","0.580754649971475","0.556726459892326","0.604782840050624"
"Abgefeiert","2012","(Fach-)Abitur","Staedtischer Raum","543","0.539900362200634","0.509594749248508","0.570205975152761"
"Abgefeiert","2012","(Fach-)Abitur","Laendlicher Raum","265","0.622260871684256","0.576805040242561","0.667716703125952"
"Abgefeiert","2012","AkademikerIn","Staedtischer Raum","950","0.473199724420438","0.451544361800761","0.494855087040116"
"Abgefeiert","2012","AkademikerIn","Laendlicher Raum","382","0.476096244770057","0.441002361579624","0.51119012796049"
"Teils, teils","2012","(noch) kein Abschluss","Staedtischer Raum","17","","",""
"Teils, teils","2012","(noch) kein Abschluss","Laendlicher Raum","5","","",""
"Teils, teils","2012","Hauptschule","Staedtischer Raum","330","0.251985200660478","0.228851676117106","0.27511872520385"
"Teils, teils","2012","Hauptschule","Laendlicher Raum","211","0.262607836307263","0.233516963384221","0.291698709230305"
"Teils, teils","2012","Realschule","Staedtischer Raum","424","0.222328022565112","0.203777131971621","0.240878913158604"
"Teils, teils","2012","Realschule","Laendlicher Raum","346","0.223272949240371","0.202994121154683","0.243551777326058"
"Teils, teils","2012","(Fach-)Abitur","Staedtischer Raum","209","0.204713899083003","0.180179485696683","0.229248312469323"
"Teils, teils","2012","(Fach-)Abitur","Laendlicher Raum","76","0.153722806791597","0.119905980721083","0.187539632862111"
"Teils, teils","2012","AkademikerIn","Staedtischer Raum","281","0.148973272431852","0.133529762881639","0.164416781982065"
"Teils, teils","2012","AkademikerIn","Laendlicher Raum","118","0.168246166587934","0.141959937591713","0.194532395584155"
"Bezahlt","2012","(noch) kein Abschluss","Staedtischer Raum","31","0.445326861068046","0.332089368447258","0.558564353688834"
"Bezahlt","2012","(noch) kein Abschluss","Laendlicher Raum","9","","",""
"Bezahlt","2012","Hauptschule","Staedtischer Raum","287","0.218058245663761","0.196055714146841","0.240060777180682"
"Bezahlt","2012","Hauptschule","Laendlicher Raum","155","0.151950102751968","0.128219167441246","0.17568103806269"
"Bezahlt","2012","Realschule","Staedtischer Raum","220","0.113492383656832","0.0993411588302114","0.127643608483453"
"Bezahlt","2012","Realschule","Laendlicher Raum","186","0.0939163063261574","0.0797111753329217","0.108121437319393"
"Bezahlt","2012","(Fach-)Abitur","Staedtischer Raum","116","0.0972256576841218","0.0792112342884309","0.115240081079813"
"Bezahlt","2012","(Fach-)Abitur","Laendlicher Raum","40","0.100106590518293","0.0719659328350711","0.128247248201515"
"Bezahlt","2012","AkademikerIn","Staedtischer Raum","88","0.0430241777642032","0.0342232796244277","0.0518250759039787"
"Bezahlt","2012","AkademikerIn","Laendlicher Raum","49","0.0574707794895719","0.0411165816221451","0.0738249773569986"
"Nicht abgegolten","2012","(noch) kein Abschluss","Staedtischer Raum","5","","",""
"Nicht abgegolten","2012","(noch) kein Abschluss","Laendlicher Raum","4","","",""
"Nicht abgegolten","2012","Hauptschule","Staedtischer Raum","131","0.0792241185473909","0.0648326581090845","0.0936155789856974"
"Nicht abgegolten","2012","Hauptschule","Laendlicher Raum","81","0.0826035124273132","0.0644051861473561","0.10080183870727"
"Nicht abgegolten","2012","Realschule","Staedtischer Raum","224","0.139487224430839","0.124030576525017","0.154943872336661"
"Nicht abgegolten","2012","Realschule","Laendlicher Raum","158","0.102056094461997","0.0873148326484241","0.11679735627557"
"Nicht abgegolten","2012","(Fach-)Abitur","Staedtischer Raum","171","0.158160081032241","0.135972829114955","0.180347332949527"
"Nicht abgegolten","2012","(Fach-)Abitur","Laendlicher Raum","56","0.123909731005854","0.093018550307432","0.154800911704275"
"Nicht abgegolten","2012","AkademikerIn","Staedtischer Raum","723","0.334802825383506","0.314334138746768","0.355271512020244"
"Nicht abgegolten","2012","AkademikerIn","Laendlicher Raum","229","0.298186809152437","0.266041821022432","0.330331797282443"
"Abgefeiert","2013","(noch) kein Abschluss","Staedtischer Raum","30","0.293739812675219","0.201663496903235","0.385816128447203"
"Abgefeiert","2013","(noch) kein Abschluss","Laendlicher Raum","20","","",""
"Abgefeiert","2013","Hauptschule","Staedtischer Raum","710","0.507400089650493","0.482519273270777","0.53228090603021"
"Abgefeiert","2013","Hauptschule","Laendlicher Raum","438","0.487295923458515","0.455223111092071","0.519368735824959"
"Abgefeiert","2013","Realschule","Staedtischer Raum","1061","0.543141711752196","0.520946722513916","0.565336700990476"
"Abgefeiert","2013","Realschule","Laendlicher Raum","841","0.533244494286099","0.508039433112214","0.558449555459985"
"Abgefeiert","2013","(Fach-)Abitur","Staedtischer Raum","674","0.536236298627294","0.509159185197923","0.563313412056664"
"Abgefeiert","2013","(Fach-)Abitur","Laendlicher Raum","269","0.581918909824138","0.536893349535669","0.626944470112606"
"Abgefeiert","2013","AkademikerIn","Staedtischer Raum","1042","0.453565169367197","0.432642962316198","0.474487376418196"
"Abgefeiert","2013","AkademikerIn","Laendlicher Raum","408","0.523759337711682","0.489637901759986","0.557880773663378"
"Teils, teils","2013","(noch) kein Abschluss","Staedtischer Raum","22","","",""
"Teils, teils","2013","(noch) kein Abschluss","Laendlicher Raum","8","","",""
"Teils, teils","2013","Hauptschule","Staedtischer Raum","367","0.226234735627857","0.205412543466465","0.247056927789249"
"Teils, teils","2013","Hauptschule","Laendlicher Raum","240","0.267381497223224","0.238981919272701","0.295781075173746"
"Teils, teils","2013","Realschule","Staedtischer Raum","439","0.212712268545694","0.194478744342199","0.230945792749189"
"Teils, teils","2013","Realschule","Laendlicher Raum","332","0.256129745384588","0.234077214126686","0.278182276642489"
"Teils, teils","2013","(Fach-)Abitur","Staedtischer Raum","246","0.211341870892382","0.189174558118177","0.233509183666587"
"Teils, teils","2013","(Fach-)Abitur","Laendlicher Raum","84","0.183591460781647","0.148250558246934","0.21893236331636"
"Teils, teils","2013","AkademikerIn","Staedtischer Raum","304","0.148894840947973","0.133934210441886","0.163855471454061"
"Teils, teils","2013","AkademikerIn","Laendlicher Raum","121","0.152199516736566","0.127657986428319","0.176741047044813"
"Bezahlt","2013","(noch) kein Abschluss","Staedtischer Raum","36","0.461555989447732","0.360777780681331","0.562334198214132"
"Bezahlt","2013","(noch) kein Abschluss","Laendlicher Raum","14","","",""
"Bezahlt","2013","Hauptschule","Staedtischer Raum","344","0.189815505485523","0.170299092542292","0.209331918428754"
"Bezahlt","2013","Hauptschule","Laendlicher Raum","177","0.166996883629752","0.143064565590283","0.190929201669221"
"Bezahlt","2013","Realschule","Staedtischer Raum","219","0.109312052084068","0.0954091834921153","0.123214920676022"
"Bezahlt","2013","Realschule","Laendlicher Raum","181","0.100112821577765","0.0849486488045858","0.115276994350944"
"Bezahlt","2013","(Fach-)Abitur","Staedtischer Raum","198","0.117138914396857","0.0996777714447959","0.134600057348919"
"Bezahlt","2013","(Fach-)Abitur","Laendlicher Raum","44","0.0877476752324739","0.0619207367960512","0.113574613668897"
"Bezahlt","2013","AkademikerIn","Staedtischer Raum","102","0.0503886010095472","0.0411955944427169","0.0595816075763776"
"Bezahlt","2013","AkademikerIn","Laendlicher Raum","58","0.0503646864443058","0.03542334230879","0.0653060305798215"
"Nicht abgegolten","2013","(noch) kein Abschluss","Staedtischer Raum","6","","",""
"Nicht abgegolten","2013","(noch) kein Abschluss","Laendlicher Raum","1","","",""
"Nicht abgegolten","2013","Hauptschule","Staedtischer Raum","130","0.076549669236127","0.063317817621252","0.0897815208510019"
"Nicht abgegolten","2013","Hauptschule","Laendlicher Raum","78","0.078325695688509","0.0610852638619372","0.0955661275150808"
"Nicht abgegolten","2013","Realschule","Staedtischer Raum","216","0.134833967618042","0.119615988160801","0.150051947075282"
"Nicht abgegolten","2013","Realschule","Laendlicher Raum","151","0.110512938751548","0.0946729006285462","0.12635297687455"
"Nicht abgegolten","2013","(Fach-)Abitur","Staedtischer Raum","185","0.135282916083467","0.116711954959821","0.153853877207114"
"Nicht abgegolten","2013","(Fach-)Abitur","Laendlicher Raum","64","0.146741954161742","0.11444102810791","0.179042880215574"
"Nicht abgegolten","2013","AkademikerIn","Staedtischer Raum","727","0.347151388675283","0.327144288063013","0.367158489287552"
"Nicht abgegolten","2013","AkademikerIn","Laendlicher Raum","236","0.273676459107446","0.243216314928624","0.304136603286268"
"Abgefeiert","2014","(noch) kein Abschluss","Staedtischer Raum","20","","",""
"Abgefeiert","2014","(noch) kein Abschluss","Laendlicher Raum","8","","",""
"Abgefeiert","2014","Hauptschule","Staedtischer Raum","568","0.463775784088605","0.43675042553246","0.49080114264475"
"Abgefeiert","2014","Hauptschule","Laendlicher Raum","391","0.458612931334469","0.425310499150149","0.49191536351879"
"Abgefeiert","2014","Realschule","Staedtischer Raum","913","0.520965252101055","0.497383973599971","0.544546530602138"
"Abgefeiert","2014","Realschule","Laendlicher Raum","794","0.551281804535287","0.525078641715678","0.577484967354895"
"Abgefeiert","2014","(Fach-)Abitur","Staedtischer Raum","602","0.500802001110106","0.472535939395344","0.529068062824868"
"Abgefeiert","2014","(Fach-)Abitur","Laendlicher Raum","256","0.59779669194816","0.551980253557857","0.643613130338463"
"Abgefeiert","2014","AkademikerIn","Staedtischer Raum","999","0.49379601985693","0.472047152609998","0.515544887103863"
"Abgefeiert","2014","AkademikerIn","Laendlicher Raum","402","0.565215709306617","0.530246688229023","0.600184730384211"
"Teils, teils","2014","(noch) kein Abschluss","Staedtischer Raum","12","","",""
"Teils, teils","2014","(noch) kein Abschluss","Laendlicher Raum","3","","",""
"Teils, teils","2014","Hauptschule","Staedtischer Raum","338","0.260196069150016","0.236419296675424","0.283972841624607"
"Teils, teils","2014","Hauptschule","Laendlicher Raum","233","0.275323747290084","0.245470421785031","0.305177072795137"
"Teils, teils","2014","Realschule","Staedtischer Raum","420","0.228235660173363","0.208424333259312","0.248046987087413"
"Teils, teils","2014","Realschule","Laendlicher Raum","331","0.248633973453458","0.225862766078952","0.271405180827963"
"Teils, teils","2014","(Fach-)Abitur","Staedtischer Raum","272","0.257934062320528","0.233201366586441","0.282666758054615"
"Teils, teils","2014","(Fach-)Abitur","Laendlicher Raum","85","0.180946411024324","0.144975378976141","0.216917443072507"
"Teils, teils","2014","AkademikerIn","Staedtischer Raum","302","0.150115046826657","0.134577149216579","0.165652944436735"
"Teils, teils","2014","AkademikerIn","Laendlicher Raum","119","0.138923473725577","0.114525816074024","0.16332113137713"
"Bezahlt","2014","(noch) kein Abschluss","Staedtischer Raum","26","","",""
"Bezahlt","2014","(noch) kein Abschluss","Laendlicher Raum","16","","",""
"Bezahlt","2014","Hauptschule","Staedtischer Raum","288","0.196980439974678","0.175426888918399","0.218533991030958"
"Bezahlt","2014","Hauptschule","Laendlicher Raum","172","0.174141257584715","0.148795656869222","0.199486858300208"
"Bezahlt","2014","Realschule","Staedtischer Raum","178","0.106334141215135","0.0917827871691385","0.120885495261131"
"Bezahlt","2014","Realschule","Laendlicher Raum","143","0.0931188716935572","0.0778089108212568","0.108428832565858"
"Bezahlt","2014","(Fach-)Abitur","Staedtischer Raum","155","0.11290885265259","0.0950174670074176","0.130800238297762"
"Bezahlt","2014","(Fach-)Abitur","Laendlicher Raum","41","0.0644993033200153","0.0415472617270672","0.0874513449129634"
"Bezahlt","2014","AkademikerIn","Staedtischer Raum","116","0.0657338614354944","0.0549535837244207","0.0765141391465681"
"Bezahlt","2014","AkademikerIn","Laendlicher Raum","31","0.0271349477413551","0.0156737438919519","0.0385961515907584"
"Nicht abgegolten","2014","(noch) kein Abschluss","Staedtischer Raum","4","","",""
"Nicht abgegolten","2014","(noch) kein Abschluss","Laendlicher Raum","4","","",""
"Nicht abgegolten","2014","Hauptschule","Staedtischer Raum","114","0.079047706786701","0.0644256851058327","0.0936697284675693"
"Nicht abgegolten","2014","Hauptschule","Laendlicher Raum","64","0.0919220637907319","0.07261259571002","0.111231531871444"
"Nicht abgegolten","2014","Realschule","Staedtischer Raum","213","0.144464946510448","0.127869856778582","0.161060036242314"
"Nicht abgegolten","2014","Realschule","Laendlicher Raum","116","0.106965350317698","0.090682300192789","0.123248400442608"
"Nicht abgegolten","2014","(Fach-)Abitur","Staedtischer Raum","173","0.128355083916777","0.109445925712449","0.147264242121104"
"Nicht abgegolten","2014","(Fach-)Abitur","Laendlicher Raum","58","0.156757593707501","0.122786285903904","0.190728901511098"
"Nicht abgegolten","2014","AkademikerIn","Staedtischer Raum","613","0.290355071880919","0.270608790016668","0.31010135374517"
"Nicht abgegolten","2014","AkademikerIn","Laendlicher Raum","220","0.268725869226451","0.237455408200853","0.29999633025205"
"Abgefeiert","2015","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Abgefeiert","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Abgefeiert","2015","Hauptschule","Staedtischer Raum","","","",""
"Abgefeiert","2015","Hauptschule","Laendlicher Raum","","","",""
"Abgefeiert","2015","Realschule","Staedtischer Raum","","","",""
"Abgefeiert","2015","Realschule","Laendlicher Raum","","","",""
"Abgefeiert","2015","(Fach-)Abitur","Staedtischer Raum","","","",""
"Abgefeiert","2015","(Fach-)Abitur","Laendlicher Raum","","","",""
"Abgefeiert","2015","AkademikerIn","Staedtischer Raum","","","",""
"Abgefeiert","2015","AkademikerIn","Laendlicher Raum","","","",""
"Teils, teils","2015","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Teils, teils","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Teils, teils","2015","Hauptschule","Staedtischer Raum","","","",""
"Teils, teils","2015","Hauptschule","Laendlicher Raum","","","",""
"Teils, teils","2015","Realschule","Staedtischer Raum","","","",""
"Teils, teils","2015","Realschule","Laendlicher Raum","","","",""
"Teils, teils","2015","(Fach-)Abitur","Staedtischer Raum","","","",""
"Teils, teils","2015","(Fach-)Abitur","Laendlicher Raum","","","",""
"Teils, teils","2015","AkademikerIn","Staedtischer Raum","","","",""
"Teils, teils","2015","AkademikerIn","Laendlicher Raum","","","",""
"Bezahlt","2015","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Bezahlt","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Bezahlt","2015","Hauptschule","Staedtischer Raum","","","",""
"Bezahlt","2015","Hauptschule","Laendlicher Raum","","","",""
"Bezahlt","2015","Realschule","Staedtischer Raum","","","",""
"Bezahlt","2015","Realschule","Laendlicher Raum","","","",""
"Bezahlt","2015","(Fach-)Abitur","Staedtischer Raum","","","",""
"Bezahlt","2015","(Fach-)Abitur","Laendlicher Raum","","","",""
"Bezahlt","2015","AkademikerIn","Staedtischer Raum","","","",""
"Bezahlt","2015","AkademikerIn","Laendlicher Raum","","","",""
"Nicht abgegolten","2015","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Nicht abgegolten","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Nicht abgegolten","2015","Hauptschule","Staedtischer Raum","","","",""
"Nicht abgegolten","2015","Hauptschule","Laendlicher Raum","","","",""
"Nicht abgegolten","2015","Realschule","Staedtischer Raum","","","",""
"Nicht abgegolten","2015","Realschule","Laendlicher Raum","","","",""
"Nicht abgegolten","2015","(Fach-)Abitur","Staedtischer Raum","","","",""
"Nicht abgegolten","2015","(Fach-)Abitur","Laendlicher Raum","","","",""
"Nicht abgegolten","2015","AkademikerIn","Staedtischer Raum","","","",""
"Nicht abgegolten","2015","AkademikerIn","Laendlicher Raum","","","",""
"Abgefeiert","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Abgefeiert","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Abgefeiert","2016","Hauptschule","Staedtischer Raum","","","",""
"Abgefeiert","2016","Hauptschule","Laendlicher Raum","","","",""
"Abgefeiert","2016","Realschule","Staedtischer Raum","","","",""
"Abgefeiert","2016","Realschule","Laendlicher Raum","","","",""
"Abgefeiert","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Abgefeiert","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Abgefeiert","2016","AkademikerIn","Staedtischer Raum","","","",""
"Abgefeiert","2016","AkademikerIn","Laendlicher Raum","","","",""
"Teils, teils","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Teils, teils","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Teils, teils","2016","Hauptschule","Staedtischer Raum","","","",""
"Teils, teils","2016","Hauptschule","Laendlicher Raum","","","",""
"Teils, teils","2016","Realschule","Staedtischer Raum","","","",""
"Teils, teils","2016","Realschule","Laendlicher Raum","","","",""
"Teils, teils","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Teils, teils","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Teils, teils","2016","AkademikerIn","Staedtischer Raum","","","",""
"Teils, teils","2016","AkademikerIn","Laendlicher Raum","","","",""
"Bezahlt","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Bezahlt","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Bezahlt","2016","Hauptschule","Staedtischer Raum","","","",""
"Bezahlt","2016","Hauptschule","Laendlicher Raum","","","",""
"Bezahlt","2016","Realschule","Staedtischer Raum","","","",""
"Bezahlt","2016","Realschule","Laendlicher Raum","","","",""
"Bezahlt","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Bezahlt","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Bezahlt","2016","AkademikerIn","Staedtischer Raum","","","",""
"Bezahlt","2016","AkademikerIn","Laendlicher Raum","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Nicht abgegolten","2016","Hauptschule","Staedtischer Raum","","","",""
"Nicht abgegolten","2016","Hauptschule","Laendlicher Raum","","","",""
"Nicht abgegolten","2016","Realschule","Staedtischer Raum","","","",""
"Nicht abgegolten","2016","Realschule","Laendlicher Raum","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Nicht abgegolten","2016","AkademikerIn","Staedtischer Raum","","","",""
"Nicht abgegolten","2016","AkademikerIn","Laendlicher Raum","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Abgefeiert","2017","Hauptschule","Staedtischer Raum","","","",""
"Abgefeiert","2017","Hauptschule","Laendlicher Raum","","","",""
"Abgefeiert","2017","Realschule","Staedtischer Raum","","","",""
"Abgefeiert","2017","Realschule","Laendlicher Raum","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Staedtischer Raum","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Laendlicher Raum","","","",""
"Abgefeiert","2017","AkademikerIn","Staedtischer Raum","","","",""
"Abgefeiert","2017","AkademikerIn","Laendlicher Raum","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Teils, teils","2017","Hauptschule","Staedtischer Raum","","","",""
"Teils, teils","2017","Hauptschule","Laendlicher Raum","","","",""
"Teils, teils","2017","Realschule","Staedtischer Raum","","","",""
"Teils, teils","2017","Realschule","Laendlicher Raum","","","",""
"Teils, teils","2017","(Fach-)Abitur","Staedtischer Raum","","","",""
"Teils, teils","2017","(Fach-)Abitur","Laendlicher Raum","","","",""
"Teils, teils","2017","AkademikerIn","Staedtischer Raum","","","",""
"Teils, teils","2017","AkademikerIn","Laendlicher Raum","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Bezahlt","2017","Hauptschule","Staedtischer Raum","","","",""
"Bezahlt","2017","Hauptschule","Laendlicher Raum","","","",""
"Bezahlt","2017","Realschule","Staedtischer Raum","","","",""
"Bezahlt","2017","Realschule","Laendlicher Raum","","","",""
"Bezahlt","2017","(Fach-)Abitur","Staedtischer Raum","","","",""
"Bezahlt","2017","(Fach-)Abitur","Laendlicher Raum","","","",""
"Bezahlt","2017","AkademikerIn","Staedtischer Raum","","","",""
"Bezahlt","2017","AkademikerIn","Laendlicher Raum","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Nicht abgegolten","2017","Hauptschule","Staedtischer Raum","","","",""
"Nicht abgegolten","2017","Hauptschule","Laendlicher Raum","","","",""
"Nicht abgegolten","2017","Realschule","Staedtischer Raum","","","",""
"Nicht abgegolten","2017","Realschule","Laendlicher Raum","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Staedtischer Raum","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Laendlicher Raum","","","",""
"Nicht abgegolten","2017","AkademikerIn","Staedtischer Raum","","","",""
"Nicht abgegolten","2017","AkademikerIn","Laendlicher Raum","","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Staedtischer Raum","23","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Laendlicher Raum","9","","",""
"Abgefeiert","2018","Hauptschule","Staedtischer Raum","474","0.457272281923789","0.427926024676603","0.486618539170975"
"Abgefeiert","2018","Hauptschule","Laendlicher Raum","367","0.503254286770301","0.467494993421673","0.539013580118929"
"Abgefeiert","2018","Realschule","Staedtischer Raum","947","0.545862129520781","0.521809170147706","0.569915088893855"
"Abgefeiert","2018","Realschule","Laendlicher Raum","759","0.573355548771534","0.5469037539426","0.599807343600467"
"Abgefeiert","2018","(Fach-)Abitur","Staedtischer Raum","670","0.591696407378616","0.563978803062416","0.619414011694816"
"Abgefeiert","2018","(Fach-)Abitur","Laendlicher Raum","321","0.65844370394094","0.617326070243657","0.699561337638224"
"Abgefeiert","2018","AkademikerIn","Staedtischer Raum","1116","0.513521565092101","0.492285530751606","0.534757599432597"
"Abgefeiert","2018","AkademikerIn","Laendlicher Raum","419","0.517154288500163","0.482352644937562","0.551955932062763"
"Teils, teils","2018","(noch) kein Abschluss","Staedtischer Raum","16","","",""
"Teils, teils","2018","(noch) kein Abschluss","Laendlicher Raum","9","","",""
"Teils, teils","2018","Hauptschule","Staedtischer Raum","312","0.273896675584548","0.247626264202759","0.300167086966336"
"Teils, teils","2018","Hauptschule","Laendlicher Raum","197","0.265818476383833","0.234223180256747","0.297413772510918"
"Teils, teils","2018","Realschule","Staedtischer Raum","387","0.246490261910887","0.225670416841009","0.267310106980764"
"Teils, teils","2018","Realschule","Laendlicher Raum","338","0.250676852699168","0.227497474814797","0.27385623058354"
"Teils, teils","2018","(Fach-)Abitur","Staedtischer Raum","245","0.210590093987801","0.187597663666134","0.233582524309469"
"Teils, teils","2018","(Fach-)Abitur","Laendlicher Raum","102","0.192143793096284","0.157983793733941","0.226303792458627"
"Teils, teils","2018","AkademikerIn","Staedtischer Raum","321","0.166380347859997","0.150557040454907","0.182203655265086"
"Teils, teils","2018","AkademikerIn","Laendlicher Raum","143","0.161056251251951","0.135456207090109","0.186656295413792"
"Bezahlt","2018","(noch) kein Abschluss","Staedtischer Raum","22","","",""
"Bezahlt","2018","(noch) kein Abschluss","Laendlicher Raum","7","","",""
"Bezahlt","2018","Hauptschule","Staedtischer Raum","257","0.199641593035205","0.176094242470742","0.223188943599669"
"Bezahlt","2018","Hauptschule","Laendlicher Raum","146","0.159299437284325","0.133126292209883","0.185472582358766"
"Bezahlt","2018","Realschule","Staedtischer Raum","177","0.121739472447934","0.105942983591644","0.137535961304224"
"Bezahlt","2018","Realschule","Laendlicher Raum","153","0.0981929163761036","0.0822779038293365","0.114107928922871"
"Bezahlt","2018","(Fach-)Abitur","Staedtischer Raum","165","0.110220557481099","0.0925607034599285","0.127880411502269"
"Bezahlt","2018","(Fach-)Abitur","Laendlicher Raum","42","0.0678745227581452","0.0460659007800468","0.0896831447362436"
"Bezahlt","2018","AkademikerIn","Staedtischer Raum","134","0.0603618101007315","0.0502431330212374","0.0704804871802255"
"Bezahlt","2018","AkademikerIn","Laendlicher Raum","47","0.0532559760607731","0.0376178049502313","0.0688941471713148"
"Nicht abgegolten","2018","(noch) kein Abschluss","Staedtischer Raum","2","","",""
"Nicht abgegolten","2018","(noch) kein Abschluss","Laendlicher Raum","3","","",""
"Nicht abgegolten","2018","Hauptschule","Staedtischer Raum","64","0.0691894494564583","0.0542400114457164","0.0841388874672003"
"Nicht abgegolten","2018","Hauptschule","Laendlicher Raum","41","0.0716277995615415","0.0531848664579429","0.0900707326651402"
"Nicht abgegolten","2018","Realschule","Staedtischer Raum","135","0.0859081361203988","0.0723704249039123","0.0994458473368853"
"Nicht abgegolten","2018","Realschule","Laendlicher Raum","93","0.0777746821531941","0.0634512291472746","0.0920981351591136"
"Nicht abgegolten","2018","(Fach-)Abitur","Staedtischer Raum","128","0.0874929411524842","0.0715591453136528","0.103426736991316"
"Nicht abgegolten","2018","(Fach-)Abitur","Laendlicher Raum","46","0.0815379802046304","0.0578106859276203","0.105265274481641"
"Nicht abgegolten","2018","AkademikerIn","Staedtischer Raum","557","0.259736276947171","0.241105892438505","0.278366661455836"
"Nicht abgegolten","2018","AkademikerIn","Laendlicher Raum","183","0.268533484187114","0.237667370690584","0.299399597683643"
"Abgefeiert","2019","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Abgefeiert","2019","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Abgefeiert","2019","Hauptschule","Staedtischer Raum","","","",""
"Abgefeiert","2019","Hauptschule","Laendlicher Raum","","","",""
"Abgefeiert","2019","Realschule","Staedtischer Raum","","","",""
"Abgefeiert","2019","Realschule","Laendlicher Raum","","","",""
"Abgefeiert","2019","(Fach-)Abitur","Staedtischer Raum","","","",""
"Abgefeiert","2019","(Fach-)Abitur","Laendlicher Raum","","","",""
"Abgefeiert","2019","AkademikerIn","Staedtischer Raum","","","",""
"Abgefeiert","2019","AkademikerIn","Laendlicher Raum","","","",""
"Teils, teils","2019","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Teils, teils","2019","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Teils, teils","2019","Hauptschule","Staedtischer Raum","","","",""
"Teils, teils","2019","Hauptschule","Laendlicher Raum","","","",""
"Teils, teils","2019","Realschule","Staedtischer Raum","","","",""
"Teils, teils","2019","Realschule","Laendlicher Raum","","","",""
"Teils, teils","2019","(Fach-)Abitur","Staedtischer Raum","","","",""
"Teils, teils","2019","(Fach-)Abitur","Laendlicher Raum","","","",""
"Teils, teils","2019","AkademikerIn","Staedtischer Raum","","","",""
"Teils, teils","2019","AkademikerIn","Laendlicher Raum","","","",""
"Bezahlt","2019","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Bezahlt","2019","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Bezahlt","2019","Hauptschule","Staedtischer Raum","","","",""
"Bezahlt","2019","Hauptschule","Laendlicher Raum","","","",""
