"plb0195_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Abgefeiert","2002","Hauptschule","Sachsen","21","","",""
"Abgefeiert","2002","Hauptschule","Sachsen-Anhalt","15","","",""
"Abgefeiert","2002","Hauptschule","Thueringen","22","","",""
"Abgefeiert","2002","Realschule","Schleswig-Holstein","41","0.503720240437617","0.395502329142423","0.611938151732812"
"Abgefeiert","2002","Realschule","Hamburg","15","","",""
"Abgefeiert","2002","Realschule","Niedersachsen","118","","",""
"Abgefeiert","2002","Realschule","Bremen","10","","",""
"Abgefeiert","2002","Realschule","Nordrhein-Westfalen","200","","",""
"Abgefeiert","2002","Realschule","Hessen","92","0.553062125245512","0.477881836563775","0.628242413927249"
"Abgefeiert","2002","Realschule","Rheinland-Pfalz,Saarland","58","0.511615565307587","0.420256435907991","0.602974694707182"
"Abgefeiert","2002","Realschule","Baden-Wuerttemberg","132","","",""
"Abgefeiert","2002","Realschule","Bayern","179","","",""
"Abgefeiert","2002","Realschule","Saarland","","","",""
"Abgefeiert","2002","Realschule","Berlin","48","0.474795387773472","0.373846468095433","0.575744307451511"
"Abgefeiert","2002","Realschule","Brandenburg","89","0.503317102324575","0.426560677883423","0.580073526765727"
"Abgefeiert","2002","Realschule","Mecklenburg-Vorpommern","60","0.621859445016808","0.52775270021136","0.715966189822255"
"Abgefeiert","2002","Realschule","Sachsen","173","","",""
"Abgefeiert","2002","Realschule","Sachsen-Anhalt","81","0.454113679404966","0.378373305465594","0.529854053344339"
"Abgefeiert","2002","Realschule","Thueringen","90","0.477007600634593","0.404838795034474","0.549176406234713"
"Abgefeiert","2002","(Fach-)Abitur","Schleswig-Holstein","8","0.404745779603929","0.204147788653591","0.605343770554268"
"Abgefeiert","2002","(Fach-)Abitur","Hamburg","10","","",""
"Abgefeiert","2002","(Fach-)Abitur","Niedersachsen","45","0.592563234505308","0.486855563668533","0.698270905342083"
"Abgefeiert","2002","(Fach-)Abitur","Bremen","6","0.946478314969555","0.779746186600867","1.11321044333824"
"Abgefeiert","2002","(Fach-)Abitur","Nordrhein-Westfalen","138","","",""
"Abgefeiert","2002","(Fach-)Abitur","Hessen","46","0.566645767707328","0.457373013073626","0.67591852234103"
"Abgefeiert","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","16","","",""
"Abgefeiert","2002","(Fach-)Abitur","Baden-Wuerttemberg","53","0.444944642501012","0.358852355146006","0.531036929856017"
"Abgefeiert","2002","(Fach-)Abitur","Bayern","51","0.520439397306986","0.422523113528015","0.618355681085957"
"Abgefeiert","2002","(Fach-)Abitur","Saarland","","","",""
"Abgefeiert","2002","(Fach-)Abitur","Berlin","15","","",""
"Abgefeiert","2002","(Fach-)Abitur","Brandenburg","15","","",""
"Abgefeiert","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","6","0.877936922317082","0.651093122986986","1.10478072164718"
"Abgefeiert","2002","(Fach-)Abitur","Sachsen","21","","",""
"Abgefeiert","2002","(Fach-)Abitur","Sachsen-Anhalt","12","","",""
"Abgefeiert","2002","(Fach-)Abitur","Thueringen","13","","",""
"Abgefeiert","2002","AkademikerIn","Schleswig-Holstein","24","","",""
"Abgefeiert","2002","AkademikerIn","Hamburg","15","","",""
"Abgefeiert","2002","AkademikerIn","Niedersachsen","67","0.541695480179759","0.460314761451886","0.623076198907632"
"Abgefeiert","2002","AkademikerIn","Bremen","5","0.483509288415127","0.258808312243952","0.708210264586301"
"Abgefeiert","2002","AkademikerIn","Nordrhein-Westfalen","124","","",""
"Abgefeiert","2002","AkademikerIn","Hessen","68","0.395907024200294","0.326551684393015","0.465262364007574"
"Abgefeiert","2002","AkademikerIn","Rheinland-Pfalz,Saarland","32","0.409531198696614","0.310646689457527","0.5084157079357"
"Abgefeiert","2002","AkademikerIn","Baden-Wuerttemberg","63","0.265232156597075","0.21094221284351","0.31952210035064"
"Abgefeiert","2002","AkademikerIn","Bayern","101","","",""
"Abgefeiert","2002","AkademikerIn","Saarland","","","",""
"Abgefeiert","2002","AkademikerIn","Berlin","54","0.468043115672048","0.37724010587018","0.558846125473915"
"Abgefeiert","2002","AkademikerIn","Brandenburg","51","0.518499692478432","0.422470349526903","0.614529035429961"
"Abgefeiert","2002","AkademikerIn","Mecklenburg-Vorpommern","28","","",""
"Abgefeiert","2002","AkademikerIn","Sachsen","87","0.457887869892949","0.389519198694765","0.526256541091132"
"Abgefeiert","2002","AkademikerIn","Sachsen-Anhalt","53","0.525956988543109","0.436987848025634","0.614926129060584"
"Abgefeiert","2002","AkademikerIn","Thueringen","43","0.538892884165616","0.43812171418375","0.639664054147482"
"Teils, teils","2002","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Teils, teils","2002","(noch) kein Abschluss","Hamburg","","","",""
"Teils, teils","2002","(noch) kein Abschluss","Niedersachsen","3","","",""
"Teils, teils","2002","(noch) kein Abschluss","Bremen","1","","",""
"Teils, teils","2002","(noch) kein Abschluss","Nordrhein-Westfalen","2","","",""
"Teils, teils","2002","(noch) kein Abschluss","Hessen","","","",""
"Teils, teils","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Teils, teils","2002","(noch) kein Abschluss","Baden-Wuerttemberg","1","","",""
"Teils, teils","2002","(noch) kein Abschluss","Bayern","","","",""
"Teils, teils","2002","(noch) kein Abschluss","Saarland","","","",""
"Teils, teils","2002","(noch) kein Abschluss","Berlin","","","",""
"Teils, teils","2002","(noch) kein Abschluss","Brandenburg","","","",""
"Teils, teils","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Teils, teils","2002","(noch) kein Abschluss","Sachsen","","","",""
"Teils, teils","2002","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Teils, teils","2002","(noch) kein Abschluss","Thueringen","","","",""
"Teils, teils","2002","Hauptschule","Schleswig-Holstein","19","","",""
"Teils, teils","2002","Hauptschule","Hamburg","7","0.210154938143395","0.0399087079803044","0.380401168306485"
"Teils, teils","2002","Hauptschule","Niedersachsen","72","0.324360558404251","0.264251261597819","0.384469855210683"
"Teils, teils","2002","Hauptschule","Bremen","3","","",""
"Teils, teils","2002","Hauptschule","Nordrhein-Westfalen","94","0.20984131400967","0.172093049699571","0.247589578319769"
"Teils, teils","2002","Hauptschule","Hessen","39","0.301064188437049","0.227409032549757","0.374719344324341"
"Teils, teils","2002","Hauptschule","Rheinland-Pfalz,Saarland","39","0.219473817238645","0.157073063526794","0.281874570950496"
"Teils, teils","2002","Hauptschule","Baden-Wuerttemberg","98","0.253355810041074","0.207327682264713","0.299383937817434"
"Teils, teils","2002","Hauptschule","Bayern","109","","",""
"Teils, teils","2002","Hauptschule","Saarland","","","",""
"Teils, teils","2002","Hauptschule","Berlin","6","0.162125203194406","0.0363757945717884","0.287874611817024"
"Teils, teils","2002","Hauptschule","Brandenburg","9","0.232625056518087","0.078851681948206","0.386398431087967"
"Teils, teils","2002","Hauptschule","Mecklenburg-Vorpommern","4","0.255110662979173","0.02676421645177","0.483457109506575"
"Teils, teils","2002","Hauptschule","Sachsen","16","","",""
"Teils, teils","2002","Hauptschule","Sachsen-Anhalt","11","","",""
"Teils, teils","2002","Hauptschule","Thueringen","11","","",""
"Teils, teils","2002","Realschule","Schleswig-Holstein","18","","",""
"Teils, teils","2002","Realschule","Hamburg","5","0.218634083790264","0.0655411166534764","0.371727050927051"
"Teils, teils","2002","Realschule","Niedersachsen","51","0.232804163745536","0.177826832677102","0.287781494813969"
"Teils, teils","2002","Realschule","Bremen","6","0.355376344520727","0.13426592139633","0.576486767645124"
"Teils, teils","2002","Realschule","Nordrhein-Westfalen","81","0.194043528718229","0.155528878800904","0.232558178635554"
"Teils, teils","2002","Realschule","Hessen","40","0.199186797629662","0.138793417507642","0.259580177751681"
"Teils, teils","2002","Realschule","Rheinland-Pfalz,Saarland","24","","",""
"Teils, teils","2002","Realschule","Baden-Wuerttemberg","49","0.194593713172104","0.14551987833274","0.243667548011469"
"Teils, teils","2002","Realschule","Bayern","68","0.216656954569405","0.171590033553996","0.261723875584814"
"Teils, teils","2002","Realschule","Saarland","","","",""
"Teils, teils","2002","Realschule","Berlin","26","","",""
"Teils, teils","2002","Realschule","Brandenburg","39","0.27623313676402","0.207590884630966","0.344875388897074"
"Teils, teils","2002","Realschule","Mecklenburg-Vorpommern","25","","",""
"Teils, teils","2002","Realschule","Sachsen","90","0.244345348668202","0.19755682909123","0.291133868245174"
"Teils, teils","2002","Realschule","Sachsen-Anhalt","33","0.210222320965515","0.14823742337589","0.27220721855514"
"Teils, teils","2002","Realschule","Thueringen","47","0.270384172803482","0.206207538695256","0.334560806911709"
"Teils, teils","2002","(Fach-)Abitur","Schleswig-Holstein","7","0.345293807683414","0.150980836586855","0.539606778779973"
"Teils, teils","2002","(Fach-)Abitur","Hamburg","4","0.145397600218772","0.00133712392784466","0.289458076509699"
"Teils, teils","2002","(Fach-)Abitur","Niedersachsen","9","0.0968137359117612","0.0331977596210479","0.160429712202475"
"Teils, teils","2002","(Fach-)Abitur","Bremen","1","","",""
"Teils, teils","2002","(Fach-)Abitur","Nordrhein-Westfalen","54","0.185066941464795","0.138309520792894","0.231824362136696"
"Teils, teils","2002","(Fach-)Abitur","Hessen","16","","",""
"Teils, teils","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","9","0.238062031958792","0.106077519917719","0.370046543999865"
"Teils, teils","2002","(Fach-)Abitur","Baden-Wuerttemberg","30","0.220415132351797","0.148603382390464","0.292226882313131"
"Teils, teils","2002","(Fach-)Abitur","Bayern","16","","",""
"Teils, teils","2002","(Fach-)Abitur","Saarland","","","",""
"Teils, teils","2002","(Fach-)Abitur","Berlin","5","0.143804959296934","0.0240855936991859","0.263524324894683"
"Teils, teils","2002","(Fach-)Abitur","Brandenburg","8","0.269091590638222","0.104824480237167","0.433358701039276"
"Teils, teils","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Teils, teils","2002","(Fach-)Abitur","Sachsen","9","0.209859411965005","0.0852150685850517","0.334503755344959"
"Teils, teils","2002","(Fach-)Abitur","Sachsen-Anhalt","3","","",""
"Teils, teils","2002","(Fach-)Abitur","Thueringen","1","","",""
"Teils, teils","2002","AkademikerIn","Schleswig-Holstein","5","0.0512390036404464","-0.00987515513824072","0.112353162419134"
"Teils, teils","2002","AkademikerIn","Hamburg","6","0.1328580836241","0.0314078748579145","0.234308292390285"
"Teils, teils","2002","AkademikerIn","Niedersachsen","18","","",""
"Teils, teils","2002","AkademikerIn","Bremen","4","0.215443459657074","0.0305804278197923","0.400306491494355"
"Teils, teils","2002","AkademikerIn","Nordrhein-Westfalen","78","0.210068857580028","0.171249051455768","0.248888663704287"
"Teils, teils","2002","AkademikerIn","Hessen","18","","",""
"Teils, teils","2002","AkademikerIn","Rheinland-Pfalz,Saarland","17","","",""
"Teils, teils","2002","AkademikerIn","Baden-Wuerttemberg","35","0.137349484824576","0.0950181275901147","0.179680842059037"
"Teils, teils","2002","AkademikerIn","Bayern","46","0.170628227597111","0.127257247696654","0.213999207497569"
"Teils, teils","2002","AkademikerIn","Saarland","","","",""
"Teils, teils","2002","AkademikerIn","Berlin","17","","",""
"Teils, teils","2002","AkademikerIn","Brandenburg","16","","",""
"Teils, teils","2002","AkademikerIn","Mecklenburg-Vorpommern","17","","",""
"Teils, teils","2002","AkademikerIn","Sachsen","24","","",""
"Teils, teils","2002","AkademikerIn","Sachsen-Anhalt","16","","",""
"Teils, teils","2002","AkademikerIn","Thueringen","15","","",""
"Bezahlt","2002","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Bezahlt","2002","(noch) kein Abschluss","Hamburg","1","","",""
"Bezahlt","2002","(noch) kein Abschluss","Niedersachsen","2","","",""
"Bezahlt","2002","(noch) kein Abschluss","Bremen","","","",""
"Bezahlt","2002","(noch) kein Abschluss","Nordrhein-Westfalen","5","0.329208132159933","0.051504909107128","0.606911355212739"
"Bezahlt","2002","(noch) kein Abschluss","Hessen","3","","",""
"Bezahlt","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Bezahlt","2002","(noch) kein Abschluss","Baden-Wuerttemberg","9","0.440430241649735","0.197179718396907","0.683680764902563"
"Bezahlt","2002","(noch) kein Abschluss","Bayern","5","0.775262495137472","0.466047009287937","1.08447798098701"
"Bezahlt","2002","(noch) kein Abschluss","Saarland","","","",""
"Bezahlt","2002","(noch) kein Abschluss","Berlin","4","0.560120187345291","0.162946842620212","0.957293532070371"
"Bezahlt","2002","(noch) kein Abschluss","Brandenburg","","","",""
"Bezahlt","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Bezahlt","2002","(noch) kein Abschluss","Sachsen","","","",""
"Bezahlt","2002","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Bezahlt","2002","(noch) kein Abschluss","Thueringen","","","",""
"Bezahlt","2002","Hauptschule","Schleswig-Holstein","12","","",""
"Bezahlt","2002","Hauptschule","Hamburg","2","","",""
"Bezahlt","2002","Hauptschule","Niedersachsen","48","0.217090184649841","0.164154797529611","0.27002557177007"
"Bezahlt","2002","Hauptschule","Bremen","5","0.36587735184676","0.122120485935217","0.609634217758303"
"Bezahlt","2002","Hauptschule","Nordrhein-Westfalen","130","","",""
"Bezahlt","2002","Hauptschule","Hessen","32","0.251855831417798","0.182157302818014","0.321554360017581"
"Bezahlt","2002","Hauptschule","Rheinland-Pfalz,Saarland","45","0.282660895919805","0.214771826245142","0.350549965594468"
"Bezahlt","2002","Hauptschule","Baden-Wuerttemberg","68","0.181751428281964","0.140939926601327","0.222562929962601"
"Bezahlt","2002","Hauptschule","Bayern","55","0.110940414394768","0.0815286307890214","0.140352198000515"
"Bezahlt","2002","Hauptschule","Saarland","","","",""
"Bezahlt","2002","Hauptschule","Berlin","5","0.0714785720904077","-0.016418623816053","0.159375767996868"
"Bezahlt","2002","Hauptschule","Brandenburg","5","0.175759660135529","0.0372322780012201","0.314287042269839"
"Bezahlt","2002","Hauptschule","Mecklenburg-Vorpommern","3","","",""
"Bezahlt","2002","Hauptschule","Sachsen","4","0.080914686171765","0.0012376034741408","0.160591768869389"
"Bezahlt","2002","Hauptschule","Sachsen-Anhalt","10","","",""
"Bezahlt","2002","Hauptschule","Thueringen","9","0.137865563159767","0.038236838459255","0.237494287860278"
"Bezahlt","2002","Realschule","Schleswig-Holstein","7","0.162985115128999","0.0830418785252652","0.242928351732732"
"Bezahlt","2002","Realschule","Hamburg","4","0.168592676199317","0.0299185779230122","0.307266774475623"
"Bezahlt","2002","Realschule","Niedersachsen","31","0.123920116893392","0.0810575748974756","0.166782658889308"
"Bezahlt","2002","Realschule","Bremen","2","","",""
"Bezahlt","2002","Realschule","Nordrhein-Westfalen","54","0.136870488659471","0.103396037029357","0.170344940289586"
"Bezahlt","2002","Realschule","Hessen","12","","",""
"Bezahlt","2002","Realschule","Rheinland-Pfalz,Saarland","11","","",""
"Bezahlt","2002","Realschule","Baden-Wuerttemberg","23","","",""
"Bezahlt","2002","Realschule","Bayern","27","","",""
"Bezahlt","2002","Realschule","Saarland","","","",""
"Bezahlt","2002","Realschule","Berlin","12","","",""
"Bezahlt","2002","Realschule","Brandenburg","19","","",""
"Bezahlt","2002","Realschule","Mecklenburg-Vorpommern","14","","",""
"Bezahlt","2002","Realschule","Sachsen","28","","",""
"Bezahlt","2002","Realschule","Sachsen-Anhalt","26","","",""
"Bezahlt","2002","Realschule","Thueringen","31","0.171132537265022","0.116713855147625","0.225551219382419"
"Bezahlt","2002","(Fach-)Abitur","Schleswig-Holstein","2","","",""
"Bezahlt","2002","(Fach-)Abitur","Hamburg","4","0.24072800790439","0.0660065785201907","0.41544943728859"
"Bezahlt","2002","(Fach-)Abitur","Niedersachsen","12","","",""
"Bezahlt","2002","(Fach-)Abitur","Bremen","","","",""
"Bezahlt","2002","(Fach-)Abitur","Nordrhein-Westfalen","31","0.101436756330492","0.0650873639615227","0.137786148699462"
"Bezahlt","2002","(Fach-)Abitur","Hessen","7","0.141591723589758","0.0647140154577913","0.218469431721726"
"Bezahlt","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","10","","",""
"Bezahlt","2002","(Fach-)Abitur","Baden-Wuerttemberg","17","","",""
"Bezahlt","2002","(Fach-)Abitur","Bayern","13","","",""
"Bezahlt","2002","(Fach-)Abitur","Saarland","","","",""
"Bezahlt","2002","(Fach-)Abitur","Berlin","3","","",""
"Bezahlt","2002","(Fach-)Abitur","Brandenburg","2","","",""
"Bezahlt","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Bezahlt","2002","(Fach-)Abitur","Sachsen","5","0.0451628212860567","-0.0184011986467823","0.108726841218896"
"Bezahlt","2002","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"Bezahlt","2002","(Fach-)Abitur","Thueringen","","","",""
"Bezahlt","2002","AkademikerIn","Schleswig-Holstein","1","","",""
"Bezahlt","2002","AkademikerIn","Hamburg","2","","",""
"Bezahlt","2002","AkademikerIn","Niedersachsen","13","","",""
"Bezahlt","2002","AkademikerIn","Bremen","1","","",""
"Bezahlt","2002","AkademikerIn","Nordrhein-Westfalen","27","","",""
"Bezahlt","2002","AkademikerIn","Hessen","7","0.0306185235667752","0.00618585587070257","0.0550511912628478"
"Bezahlt","2002","AkademikerIn","Rheinland-Pfalz,Saarland","5","0.0710123673593871","0.0193638034895321","0.122660931229242"
