"pld0043","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Nie","2003","(noch) kein Abschluss","Sachsen","4","0.0977422965149282","0.0137317052792791","0.181752887750577"
"Nie","2003","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Nie","2003","(noch) kein Abschluss","Thueringen","1","","",""
"Nie","2003","Hauptschule","Schleswig-Holstein","62","0.21771672509914","0.169549519018356","0.265883931179924"
"Nie","2003","Hauptschule","Hamburg","14","","",""
"Nie","2003","Hauptschule","Niedersachsen","167","","",""
"Nie","2003","Hauptschule","Bremen","20","","",""
"Nie","2003","Hauptschule","Nordrhein-Westfalen","516","0.299216071110801","0.278566233682822","0.319865908538779"
"Nie","2003","Hauptschule","Hessen","150","","",""
"Nie","2003","Hauptschule","Rheinland-Pfalz,Saarland","209","","",""
"Nie","2003","Hauptschule","Baden-Wuerttemberg","299","","",""
"Nie","2003","Hauptschule","Bayern","345","0.284428555978961","0.260889031638172","0.307968080319749"
"Nie","2003","Hauptschule","Saarland","","","",""
"Nie","2003","Hauptschule","Berlin","38","0.288992120929594","0.217630870757358","0.36035337110183"
"Nie","2003","Hauptschule","Brandenburg","98","0.439690447519516","0.37676349945871","0.502617395580323"
"Nie","2003","Hauptschule","Mecklenburg-Vorpommern","45","0.372279274814203","0.288204852081107","0.456353697547298"
"Nie","2003","Hauptschule","Sachsen","155","","",""
"Nie","2003","Hauptschule","Sachsen-Anhalt","126","","",""
"Nie","2003","Hauptschule","Thueringen","106","","",""
"Nie","2003","Realschule","Schleswig-Holstein","15","","",""
"Nie","2003","Realschule","Hamburg","11","","",""
"Nie","2003","Realschule","Niedersachsen","42","0.106702837152581","0.0808302184136654","0.132575455891496"
"Nie","2003","Realschule","Bremen","4","0.0875688271003846","0.00498088251248201","0.170156771688287"
"Nie","2003","Realschule","Nordrhein-Westfalen","81","0.103698920898708","0.0841470315336377","0.123250810263778"
"Nie","2003","Realschule","Hessen","28","","",""
"Nie","2003","Realschule","Rheinland-Pfalz,Saarland","24","","",""
"Nie","2003","Realschule","Baden-Wuerttemberg","63","0.113799443857317","0.0877747184679982","0.139824169246637"
"Nie","2003","Realschule","Bayern","82","0.139133421671735","0.113421938614324","0.164844904729146"
"Nie","2003","Realschule","Saarland","","","",""
"Nie","2003","Realschule","Berlin","33","0.170578344162133","0.123187980607906","0.217968707716359"
"Nie","2003","Realschule","Brandenburg","47","0.140744806241894","0.102994840426273","0.178494772057515"
"Nie","2003","Realschule","Mecklenburg-Vorpommern","27","","",""
"Nie","2003","Realschule","Sachsen","90","0.136654874676613","0.110228929641959","0.163080819711268"
"Nie","2003","Realschule","Sachsen-Anhalt","40","0.153328890184941","0.113024879074046","0.193632901295836"
"Nie","2003","Realschule","Thueringen","51","0.164247535283012","0.126897548305661","0.201597522260363"
"Nie","2003","(Fach-)Abitur","Schleswig-Holstein","4","0.0228608681993206","-0.010522280067749","0.0562440164663902"
"Nie","2003","(Fach-)Abitur","Hamburg","","","",""
"Nie","2003","(Fach-)Abitur","Niedersachsen","13","","",""
"Nie","2003","(Fach-)Abitur","Bremen","1","","",""
"Nie","2003","(Fach-)Abitur","Nordrhein-Westfalen","55","0.0805848421835217","0.0601562511957222","0.101013433171321"
"Nie","2003","(Fach-)Abitur","Hessen","22","","",""
"Nie","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","14","","",""
"Nie","2003","(Fach-)Abitur","Baden-Wuerttemberg","46","0.130667999259781","0.0932700103906898","0.168065988128871"
"Nie","2003","(Fach-)Abitur","Bayern","28","","",""
"Nie","2003","(Fach-)Abitur","Saarland","","","",""
"Nie","2003","(Fach-)Abitur","Berlin","8","0.0740550334309784","0.0257737564600099","0.122336310401947"
"Nie","2003","(Fach-)Abitur","Brandenburg","6","0.104040292577232","0.0340026236446971","0.174077961509767"
"Nie","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Nie","2003","(Fach-)Abitur","Sachsen","6","0.0750094646231739","0.023891367063556","0.126127562182792"
"Nie","2003","(Fach-)Abitur","Sachsen-Anhalt","7","0.106486630713356","0.0331718221011578","0.179801439325554"
"Nie","2003","(Fach-)Abitur","Thueringen","3","","",""
"Nie","2003","AkademikerIn","Schleswig-Holstein","1","","",""
"Nie","2003","AkademikerIn","Hamburg","6","0.106623280458868","0.0363038140199723","0.176942746897763"
"Nie","2003","AkademikerIn","Niedersachsen","22","","",""
"Nie","2003","AkademikerIn","Bremen","2","","",""
"Nie","2003","AkademikerIn","Nordrhein-Westfalen","73","0.0981323181509021","0.0780738770374009","0.118190759264403"
"Nie","2003","AkademikerIn","Hessen","26","","",""
"Nie","2003","AkademikerIn","Rheinland-Pfalz,Saarland","21","","",""
"Nie","2003","AkademikerIn","Baden-Wuerttemberg","35","0.0725535295507949","0.0490518520077054","0.0960552070938844"
"Nie","2003","AkademikerIn","Bayern","54","0.106165660111078","0.081160228010321","0.131171092211835"
"Nie","2003","AkademikerIn","Saarland","","","",""
"Nie","2003","AkademikerIn","Berlin","16","","",""
"Nie","2003","AkademikerIn","Brandenburg","27","","",""
"Nie","2003","AkademikerIn","Mecklenburg-Vorpommern","6","0.06279904671187","0.0223226881698958","0.103275405253844"
"Nie","2003","AkademikerIn","Sachsen","30","0.0903519802664006","0.0612191855870094","0.119484774945792"
"Nie","2003","AkademikerIn","Sachsen-Anhalt","25","","",""
"Nie","2003","AkademikerIn","Thueringen","17","","",""
"Sehr oft","2004","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Sehr oft","2004","(noch) kein Abschluss","Hamburg","","","",""
"Sehr oft","2004","(noch) kein Abschluss","Niedersachsen","","","",""
"Sehr oft","2004","(noch) kein Abschluss","Bremen","","","",""
"Sehr oft","2004","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Sehr oft","2004","(noch) kein Abschluss","Hessen","","","",""
"Sehr oft","2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2004","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Sehr oft","2004","(noch) kein Abschluss","Bayern","","","",""
"Sehr oft","2004","(noch) kein Abschluss","Saarland","","","",""
"Sehr oft","2004","(noch) kein Abschluss","Berlin","","","",""
"Sehr oft","2004","(noch) kein Abschluss","Brandenburg","","","",""
"Sehr oft","2004","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2004","(noch) kein Abschluss","Sachsen","","","",""
"Sehr oft","2004","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr oft","2004","(noch) kein Abschluss","Thueringen","","","",""
"Sehr oft","2004","Hauptschule","Schleswig-Holstein","","","",""
"Sehr oft","2004","Hauptschule","Hamburg","","","",""
"Sehr oft","2004","Hauptschule","Niedersachsen","","","",""
"Sehr oft","2004","Hauptschule","Bremen","","","",""
"Sehr oft","2004","Hauptschule","Nordrhein-Westfalen","","","",""
"Sehr oft","2004","Hauptschule","Hessen","","","",""
"Sehr oft","2004","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2004","Hauptschule","Baden-Wuerttemberg","","","",""
"Sehr oft","2004","Hauptschule","Bayern","","","",""
"Sehr oft","2004","Hauptschule","Saarland","","","",""
"Sehr oft","2004","Hauptschule","Berlin","","","",""
"Sehr oft","2004","Hauptschule","Brandenburg","","","",""
"Sehr oft","2004","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2004","Hauptschule","Sachsen","","","",""
"Sehr oft","2004","Hauptschule","Sachsen-Anhalt","","","",""
"Sehr oft","2004","Hauptschule","Thueringen","","","",""
"Sehr oft","2004","Realschule","Schleswig-Holstein","","","",""
"Sehr oft","2004","Realschule","Hamburg","","","",""
"Sehr oft","2004","Realschule","Niedersachsen","","","",""
"Sehr oft","2004","Realschule","Bremen","","","",""
"Sehr oft","2004","Realschule","Nordrhein-Westfalen","","","",""
"Sehr oft","2004","Realschule","Hessen","","","",""
"Sehr oft","2004","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2004","Realschule","Baden-Wuerttemberg","","","",""
"Sehr oft","2004","Realschule","Bayern","","","",""
"Sehr oft","2004","Realschule","Saarland","","","",""
"Sehr oft","2004","Realschule","Berlin","","","",""
"Sehr oft","2004","Realschule","Brandenburg","","","",""
"Sehr oft","2004","Realschule","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2004","Realschule","Sachsen","","","",""
"Sehr oft","2004","Realschule","Sachsen-Anhalt","","","",""
"Sehr oft","2004","Realschule","Thueringen","","","",""
"Sehr oft","2004","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Sehr oft","2004","(Fach-)Abitur","Hamburg","","","",""
"Sehr oft","2004","(Fach-)Abitur","Niedersachsen","","","",""
"Sehr oft","2004","(Fach-)Abitur","Bremen","","","",""
"Sehr oft","2004","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Sehr oft","2004","(Fach-)Abitur","Hessen","","","",""
"Sehr oft","2004","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2004","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Sehr oft","2004","(Fach-)Abitur","Bayern","","","",""
"Sehr oft","2004","(Fach-)Abitur","Saarland","","","",""
"Sehr oft","2004","(Fach-)Abitur","Berlin","","","",""
"Sehr oft","2004","(Fach-)Abitur","Brandenburg","","","",""
"Sehr oft","2004","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2004","(Fach-)Abitur","Sachsen","","","",""
"Sehr oft","2004","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Sehr oft","2004","(Fach-)Abitur","Thueringen","","","",""
"Sehr oft","2004","AkademikerIn","Schleswig-Holstein","","","",""
"Sehr oft","2004","AkademikerIn","Hamburg","","","",""
"Sehr oft","2004","AkademikerIn","Niedersachsen","","","",""
"Sehr oft","2004","AkademikerIn","Bremen","","","",""
"Sehr oft","2004","AkademikerIn","Nordrhein-Westfalen","","","",""
"Sehr oft","2004","AkademikerIn","Hessen","","","",""
"Sehr oft","2004","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2004","AkademikerIn","Baden-Wuerttemberg","","","",""
"Sehr oft","2004","AkademikerIn","Bayern","","","",""
"Sehr oft","2004","AkademikerIn","Saarland","","","",""
"Sehr oft","2004","AkademikerIn","Berlin","","","",""
"Sehr oft","2004","AkademikerIn","Brandenburg","","","",""
"Sehr oft","2004","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2004","AkademikerIn","Sachsen","","","",""
"Sehr oft","2004","AkademikerIn","Sachsen-Anhalt","","","",""
"Sehr oft","2004","AkademikerIn","Thueringen","","","",""
"Oft","2004","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Oft","2004","(noch) kein Abschluss","Hamburg","","","",""
"Oft","2004","(noch) kein Abschluss","Niedersachsen","","","",""
"Oft","2004","(noch) kein Abschluss","Bremen","","","",""
"Oft","2004","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Oft","2004","(noch) kein Abschluss","Hessen","","","",""
"Oft","2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Oft","2004","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Oft","2004","(noch) kein Abschluss","Bayern","","","",""
"Oft","2004","(noch) kein Abschluss","Saarland","","","",""
"Oft","2004","(noch) kein Abschluss","Berlin","","","",""
"Oft","2004","(noch) kein Abschluss","Brandenburg","","","",""
"Oft","2004","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Oft","2004","(noch) kein Abschluss","Sachsen","","","",""
"Oft","2004","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Oft","2004","(noch) kein Abschluss","Thueringen","","","",""
"Oft","2004","Hauptschule","Schleswig-Holstein","","","",""
"Oft","2004","Hauptschule","Hamburg","","","",""
"Oft","2004","Hauptschule","Niedersachsen","","","",""
"Oft","2004","Hauptschule","Bremen","","","",""
"Oft","2004","Hauptschule","Nordrhein-Westfalen","","","",""
"Oft","2004","Hauptschule","Hessen","","","",""
"Oft","2004","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Oft","2004","Hauptschule","Baden-Wuerttemberg","","","",""
"Oft","2004","Hauptschule","Bayern","","","",""
"Oft","2004","Hauptschule","Saarland","","","",""
"Oft","2004","Hauptschule","Berlin","","","",""
"Oft","2004","Hauptschule","Brandenburg","","","",""
"Oft","2004","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Oft","2004","Hauptschule","Sachsen","","","",""
"Oft","2004","Hauptschule","Sachsen-Anhalt","","","",""
"Oft","2004","Hauptschule","Thueringen","","","",""
"Oft","2004","Realschule","Schleswig-Holstein","","","",""
"Oft","2004","Realschule","Hamburg","","","",""
"Oft","2004","Realschule","Niedersachsen","","","",""
"Oft","2004","Realschule","Bremen","","","",""
"Oft","2004","Realschule","Nordrhein-Westfalen","","","",""
"Oft","2004","Realschule","Hessen","","","",""
"Oft","2004","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Oft","2004","Realschule","Baden-Wuerttemberg","","","",""
"Oft","2004","Realschule","Bayern","","","",""
"Oft","2004","Realschule","Saarland","","","",""
"Oft","2004","Realschule","Berlin","","","",""
"Oft","2004","Realschule","Brandenburg","","","",""
"Oft","2004","Realschule","Mecklenburg-Vorpommern","","","",""
"Oft","2004","Realschule","Sachsen","","","",""
"Oft","2004","Realschule","Sachsen-Anhalt","","","",""
"Oft","2004","Realschule","Thueringen","","","",""
"Oft","2004","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Oft","2004","(Fach-)Abitur","Hamburg","","","",""
"Oft","2004","(Fach-)Abitur","Niedersachsen","","","",""
"Oft","2004","(Fach-)Abitur","Bremen","","","",""
"Oft","2004","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Oft","2004","(Fach-)Abitur","Hessen","","","",""
"Oft","2004","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Oft","2004","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Oft","2004","(Fach-)Abitur","Bayern","","","",""
"Oft","2004","(Fach-)Abitur","Saarland","","","",""
"Oft","2004","(Fach-)Abitur","Berlin","","","",""
"Oft","2004","(Fach-)Abitur","Brandenburg","","","",""
"Oft","2004","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Oft","2004","(Fach-)Abitur","Sachsen","","","",""
"Oft","2004","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Oft","2004","(Fach-)Abitur","Thueringen","","","",""
"Oft","2004","AkademikerIn","Schleswig-Holstein","","","",""
"Oft","2004","AkademikerIn","Hamburg","","","",""
"Oft","2004","AkademikerIn","Niedersachsen","","","",""
"Oft","2004","AkademikerIn","Bremen","","","",""
"Oft","2004","AkademikerIn","Nordrhein-Westfalen","","","",""
"Oft","2004","AkademikerIn","Hessen","","","",""
"Oft","2004","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Oft","2004","AkademikerIn","Baden-Wuerttemberg","","","",""
"Oft","2004","AkademikerIn","Bayern","","","",""
"Oft","2004","AkademikerIn","Saarland","","","",""
"Oft","2004","AkademikerIn","Berlin","","","",""
"Oft","2004","AkademikerIn","Brandenburg","","","",""
"Oft","2004","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Oft","2004","AkademikerIn","Sachsen","","","",""
"Oft","2004","AkademikerIn","Sachsen-Anhalt","","","",""
"Oft","2004","AkademikerIn","Thueringen","","","",""
"Manchmal","2004","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Manchmal","2004","(noch) kein Abschluss","Hamburg","","","",""
"Manchmal","2004","(noch) kein Abschluss","Niedersachsen","","","",""
"Manchmal","2004","(noch) kein Abschluss","Bremen","","","",""
"Manchmal","2004","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Manchmal","2004","(noch) kein Abschluss","Hessen","","","",""
"Manchmal","2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2004","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Manchmal","2004","(noch) kein Abschluss","Bayern","","","",""
"Manchmal","2004","(noch) kein Abschluss","Saarland","","","",""
"Manchmal","2004","(noch) kein Abschluss","Berlin","","","",""
"Manchmal","2004","(noch) kein Abschluss","Brandenburg","","","",""
"Manchmal","2004","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Manchmal","2004","(noch) kein Abschluss","Sachsen","","","",""
"Manchmal","2004","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Manchmal","2004","(noch) kein Abschluss","Thueringen","","","",""
"Manchmal","2004","Hauptschule","Schleswig-Holstein","","","",""
"Manchmal","2004","Hauptschule","Hamburg","","","",""
"Manchmal","2004","Hauptschule","Niedersachsen","","","",""
"Manchmal","2004","Hauptschule","Bremen","","","",""
"Manchmal","2004","Hauptschule","Nordrhein-Westfalen","","","",""
"Manchmal","2004","Hauptschule","Hessen","","","",""
"Manchmal","2004","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2004","Hauptschule","Baden-Wuerttemberg","","","",""
"Manchmal","2004","Hauptschule","Bayern","","","",""
"Manchmal","2004","Hauptschule","Saarland","","","",""
"Manchmal","2004","Hauptschule","Berlin","","","",""
"Manchmal","2004","Hauptschule","Brandenburg","","","",""
"Manchmal","2004","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Manchmal","2004","Hauptschule","Sachsen","","","",""
"Manchmal","2004","Hauptschule","Sachsen-Anhalt","","","",""
"Manchmal","2004","Hauptschule","Thueringen","","","",""
"Manchmal","2004","Realschule","Schleswig-Holstein","","","",""
"Manchmal","2004","Realschule","Hamburg","","","",""
