,Unnamed: 0,year,bula_h,quintil_oecd_hh,hgreval,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1104,1104,2012,Bavaria,1st Quintile,Reasonable,0.52587,144,5636,0.42853,0.63131
1105,1105,2012,Bavaria,1st Quintile,Slightly Expensive,0.20784,67,5636,0.14477,0.26706
1106,1106,2012,Bavaria,2nd Quintile,Inexpensive,0.3276,75,5636,0.25598,0.41292
1107,1107,2012,Bavaria,2nd Quintile,Reasonable,0.46005,119,5636,0.37494,0.56193
1108,1108,2012,Bavaria,2nd Quintile,Slightly Expensive,0.21235,41,5636,0.13495,0.28777
1109,1109,2012,Bavaria,3rd Quintile,Very Inexpensive,0.22391,34,5636,0.13466,0.34267
1110,1110,2012,Bavaria,3rd Quintile,Inexpensive,0.31197,50,5636,0.2382,0.38543
1111,1111,2012,Bavaria,3rd Quintile,Reasonable,0.46412,74,5636,0.3414,0.56146
1112,1112,2012,Bavaria,4th Quintile,Inexpensive,0.2853,47,5636,0.23522,0.34981
1113,1113,2012,Bavaria,4th Quintile,Reasonable,0.7147,79,5636,0.55979,0.86755
1114,1114,2012,Bavaria,5th Quintile,Inexpensive,0.34395,36,5636,0.25179,0.46807
1115,1115,2012,Bavaria,5th Quintile,Reasonable,0.65605,76,5636,0.51029,0.8219
1116,1116,2012,Berlin,1st Quintile,Inexpensive,0.29022,49,5636,0.19486,0.39521
1117,1117,2012,Berlin,1st Quintile,Reasonable,0.42581,57,5636,0.32354,0.52749
1118,1118,2012,Berlin,1st Quintile,Slightly Expensive,0.28397,37,5636,0.20622,0.40162
1119,1119,2012,Berlin,2nd Quintile,Inexpensive,0.4407,39,5636,0.33147,0.56214
1120,1120,2012,Berlin,2nd Quintile,Reasonable,0.5593,54,5636,0.44325,0.69087
1121,1121,2012,Berlin,3rd Quintile,Reasonable,1.0,48,5636,0.77439,1.23882
1122,1122,2012,Berlin,4th Quintile,Reasonable,1.0,35,5636,0.67176,1.38456
1123,1123,2012,Berlin,5th Quintile,Reasonable,1.0,37,5636,0.76844,1.27881
1124,1124,2012,Brandenburg,1st Quintile,Inexpensive,0.27874,36,5636,0.19736,0.38292
1125,1125,2012,Brandenburg,1st Quintile,Reasonable,0.45008,67,5636,0.37177,0.54701
1126,1126,2012,Brandenburg,1st Quintile,Slightly Expensive,0.27118,34,5636,0.15496,0.40792
1127,1127,2012,Brandenburg,2nd Quintile,Reasonable,1.0,39,5636,0.76782,1.2716
1128,1128,2012,Mecklenburg-Western Pomerania,1st Quintile,Inexpensive,0.4925,36,5636,0.35541,0.70397
1129,1129,2012,Mecklenburg-Western Pomerania,1st Quintile,Reasonable,0.5075,50,5636,0.38217,0.62583
1130,1130,2012,Mecklenburg-Western Pomerania,2nd Quintile,Reasonable,1.0,34,5636,0.69945,1.40282
1131,1131,2012,Saxony,1st Quintile,Inexpensive,0.30046,70,5636,0.22995,0.37872
1132,1132,2012,Saxony,1st Quintile,Reasonable,0.52884,128,5636,0.43891,0.62901
1133,1133,2012,Saxony,1st Quintile,Slightly Expensive,0.17071,50,5636,0.13059,0.21179
1134,1134,2012,Saxony,2nd Quintile,Inexpensive,0.31565,41,5636,0.24282,0.42052
1135,1135,2012,Saxony,2nd Quintile,Reasonable,0.68435,92,5636,0.58572,0.792
1136,1136,2012,Saxony,3rd Quintile,Inexpensive,0.49695,46,5636,0.35437,0.62659
1137,1137,2012,Saxony,3rd Quintile,Reasonable,0.50305,54,5636,0.34314,0.66417
1138,1138,2012,Saxony-Anhalt,1st Quintile,Inexpensive,0.20408,42,5636,0.16175,0.24356
1139,1139,2012,Saxony-Anhalt,1st Quintile,Reasonable,0.54381,71,5636,0.41744,0.7236
1140,1140,2012,Saxony-Anhalt,1st Quintile,Slightly Expensive,0.25211,47,5636,0.17294,0.32801
1141,1141,2012,Saxony-Anhalt,2nd Quintile,Reasonable,1.0,41,5636,0.67985,1.44643
1142,1142,2012,Thuringa,1st Quintile,Inexpensive,0.28098,37,5636,0.21043,0.37072
1143,1143,2012,Thuringa,1st Quintile,Reasonable,0.48058,69,5636,0.39297,0.59132
1144,1144,2012,Thuringa,1st Quintile,Slightly Expensive,0.23844,31,5636,0.17421,0.33762
1145,1145,2013,Schleswig-Holstein,1st Quintile,Inexpensive,0.34437,46,7055,0.21001,0.48835
1146,1146,2013,Schleswig-Holstein,1st Quintile,Reasonable,0.41357,69,7055,0.29609,0.52669
1147,1147,2013,Schleswig-Holstein,1st Quintile,Slightly Expensive,0.24205,32,7055,0.12907,0.37649
1148,1148,2013,Schleswig-Holstein,2nd Quintile,Reasonable,1.0,41,7055,0.69547,1.36939
1149,1149,2013,Hamburg,2nd Quintile,Reasonable,1.0,39,7055,0.68607,1.36595
1150,1150,2013,Lower Saxony,1st Quintile,Inexpensive,0.25673,76,7055,0.19952,0.30564
1151,1151,2013,Lower Saxony,1st Quintile,Reasonable,0.49411,139,7055,0.40949,0.57759
1152,1152,2013,Lower Saxony,1st Quintile,Slightly Expensive,0.24916,56,7055,0.17728,0.3334
1153,1153,2013,Lower Saxony,2nd Quintile,Inexpensive,0.29367,53,7055,0.19352,0.41159
1154,1154,2013,Lower Saxony,2nd Quintile,Reasonable,0.5383,79,7055,0.44101,0.65989
1155,1155,2013,Lower Saxony,2nd Quintile,Slightly Expensive,0.16803,32,7055,0.10017,0.25168
1156,1156,2013,Lower Saxony,3rd Quintile,Reasonable,1.0,58,7055,0.71588,1.27068
1157,1157,2013,Lower Saxony,4th Quintile,Reasonable,1.0,48,7055,0.7372,1.328
1158,1158,2013,North Rhine-Westphalia,1st Quintile,Very Inexpensive,0.04398,38,7055,0.0282,0.05752
1159,1159,2013,North Rhine-Westphalia,1st Quintile,Inexpensive,0.18757,163,7055,0.15834,0.22045
1160,1160,2013,North Rhine-Westphalia,1st Quintile,Reasonable,0.56984,402,7055,0.50622,0.64201
1161,1161,2013,North Rhine-Westphalia,1st Quintile,Slightly Expensive,0.16333,167,7055,0.12941,0.1988
1162,1162,2013,North Rhine-Westphalia,1st Quintile,Too Expensive,0.03528,32,7055,0.02113,0.05991
1163,1163,2013,North Rhine-Westphalia,2nd Quintile,Inexpensive,0.24155,125,7055,0.19066,0.29365
1164,1164,2013,North Rhine-Westphalia,2nd Quintile,Reasonable,0.53141,248,7055,0.45694,0.62094
1165,1165,2013,North Rhine-Westphalia,2nd Quintile,Slightly Expensive,0.22704,84,7055,0.1797,0.2903
1166,1166,2013,North Rhine-Westphalia,3rd Quintile,Inexpensive,0.29409,87,7055,0.22911,0.35276
1167,1167,2013,North Rhine-Westphalia,3rd Quintile,Reasonable,0.56083,173,7055,0.46866,0.67224
1168,1168,2013,North Rhine-Westphalia,3rd Quintile,Slightly Expensive,0.14507,48,7055,0.09895,0.18912
1169,1169,2013,North Rhine-Westphalia,4th Quintile,Inexpensive,0.25266,63,7055,0.20222,0.31368
1170,1170,2013,North Rhine-Westphalia,4th Quintile,Reasonable,0.60203,128,7055,0.50536,0.69166
1171,1171,2013,North Rhine-Westphalia,4th Quintile,Slightly Expensive,0.14531,35,7055,0.09704,0.19134
1172,1172,2013,North Rhine-Westphalia,5th Quintile,Inexpensive,0.39959,42,7055,0.29306,0.51053
1173,1173,2013,North Rhine-Westphalia,5th Quintile,Reasonable,0.60041,84,7055,0.47016,0.73627
1174,1174,2013,Hesse,1st Quintile,Inexpensive,0.34611,58,7055,0.24647,0.44178
1175,1175,2013,Hesse,1st Quintile,Reasonable,0.41992,103,7055,0.31797,0.55064
1176,1176,2013,Hesse,1st Quintile,Slightly Expensive,0.23398,50,7055,0.16831,0.31761
1177,1177,2013,Hesse,2nd Quintile,Inexpensive,0.52938,59,7055,0.38831,0.68465
1178,1178,2013,Hesse,2nd Quintile,Reasonable,0.47062,57,7055,0.36468,0.62179
1179,1179,2013,Hesse,3rd Quintile,Inexpensive,0.459,39,7055,0.30736,0.60498
1180,1180,2013,Hesse,3rd Quintile,Reasonable,0.541,43,7055,0.36945,0.75347
1181,1181,2013,Hesse,4th Quintile,Reasonable,1.0,32,7055,0.58287,1.57246
1182,1182,2013,Hesse,5th Quintile,Inexpensive,0.49196,33,7055,0.35564,0.65835
1183,1183,2013,Hesse,5th Quintile,Reasonable,0.50804,43,7055,0.42303,0.63232
1184,1184,2013,"Rhineland-Palatinate, Saarland",1st Quintile,Inexpensive,0.35216,50,7055,0.27391,0.4486
1185,1185,2013,"Rhineland-Palatinate, Saarland",1st Quintile,Reasonable,0.46572,83,7055,0.35769,0.58961
1186,1186,2013,"Rhineland-Palatinate, Saarland",1st Quintile,Slightly Expensive,0.18212,45,7055,0.13766,0.23666
1187,1187,2013,"Rhineland-Palatinate, Saarland",2nd Quintile,Inexpensive,0.57753,34,7055,0.39065,0.76434
1188,1188,2013,"Rhineland-Palatinate, Saarland",2nd Quintile,Reasonable,0.42247,34,7055,0.30853,0.54919
1189,1189,2013,Baden-Wuerttemberg,1st Quintile,Inexpensive,0.32513,81,7055,0.25111,0.41349
1190,1190,2013,Baden-Wuerttemberg,1st Quintile,Reasonable,0.50577,120,7055,0.40326,0.61241
1191,1191,2013,Baden-Wuerttemberg,1st Quintile,Slightly Expensive,0.1691,57,7055,0.11709,0.23181
1192,1192,2013,Baden-Wuerttemberg,2nd Quintile,Inexpensive,0.28374,65,7055,0.1954,0.36139
1193,1193,2013,Baden-Wuerttemberg,2nd Quintile,Reasonable,0.55246,113,7055,0.42741,0.67769
1194,1194,2013,Baden-Wuerttemberg,2nd Quintile,Slightly Expensive,0.1638,41,7055,0.10942,0.21778
1195,1195,2013,Baden-Wuerttemberg,3rd Quintile,Inexpensive,0.26472,47,7055,0.18445,0.35857
1196,1196,2013,Baden-Wuerttemberg,3rd Quintile,Reasonable,0.5383,74,7055,0.39948,0.68782
1197,1197,2013,Baden-Wuerttemberg,3rd Quintile,Slightly Expensive,0.19698,31,7055,0.10666,0.30557
1198,1198,2013,Baden-Wuerttemberg,4th Quintile,Inexpensive,0.39427,50,7055,0.29049,0.51084
1199,1199,2013,Baden-Wuerttemberg,4th Quintile,Reasonable,0.60573,79,7055,0.47834,0.74942
1200,1200,2013,Baden-Wuerttemberg,5th Quintile,Reasonable,1.0,45,7055,0.70328,1.27925
1201,1201,2013,Bavaria,1st Quintile,Inexpensive,0.27516,88,7055,0.20868,0.34762
1202,1202,2013,Bavaria,1st Quintile,Reasonable,0.51669,181,7055,0.44352,0.60484
1203,1203,2013,Bavaria,1st Quintile,Slightly Expensive,0.20815,72,7055,0.15094,0.26156
1204,1204,2013,Bavaria,2nd Quintile,Very Inexpensive,0.10345,39,7055,0.06635,0.14883
1205,1205,2013,Bavaria,2nd Quintile,Inexpensive,0.25099,113,7055,0.19341,0.32514
1206,1206,2013,Bavaria,2nd Quintile,Reasonable,0.52098,168,7055,0.42877,0.62457
1207,1207,2013,Bavaria,2nd Quintile,Slightly Expensive,0.12457,67,7055,0.08856,0.16437
1208,1208,2013,Bavaria,3rd Quintile,Inexpensive,0.2296,56,7055,0.16478,0.29593
1209,1209,2013,Bavaria,3rd Quintile,Reasonable,0.5422,108,7055,0.43501,0.66082
1210,1210,2013,Bavaria,3rd Quintile,Slightly Expensive,0.2282,47,7055,0.15217,0.32762
1211,1211,2013,Bavaria,4th Quintile,Inexpensive,0.32187,65,7055,0.25825,0.39843
1212,1212,2013,Bavaria,4th Quintile,Reasonable,0.44273,85,7055,0.34914,0.56259
1213,1213,2013,Bavaria,4th Quintile,Slightly Expensive,0.2354,31,7055,0.16875,0.32825
1214,1214,2013,Bavaria,5th Quintile,Inexpensive,0.41897,46,7055,0.28748,0.58413
1215,1215,2013,Bavaria,5th Quintile,Reasonable,0.58103,87,7055,0.48251,0.72514
1216,1216,2013,Berlin,1st Quintile,Inexpensive,0.2351,43,7055,0.1671,0.32981
1217,1217,2013,Berlin,1st Quintile,Reasonable,0.46832,77,7055,0.35948,0.58177
1218,1218,2013,Berlin,1st Quintile,Slightly Expensive,0.29657,47,7055,0.2092,0.38954
1219,1219,2013,Berlin,2nd Quintile,Inexpensive,0.48804,47,7055,0.35665,0.65584
1220,1220,2013,Berlin,2nd Quintile,Reasonable,0.51196,54,7055,0.38251,0.66265
1221,1221,2013,Berlin,3rd Quintile,Inexpensive,0.4341,35,7055,0.3022,0.58324
1222,1222,2013,Berlin,3rd Quintile,Reasonable,0.5659,54,7055,0.41035,0.72336
1223,1223,2013,Berlin,4th Quintile,Reasonable,1.0,50,7055,0.77811,1.27101
1224,1224,2013,Berlin,5th Quintile,Reasonable,1.0,33,7055,0.68027,1.37032
1225,1225,2013,Brandenburg,1st Quintile,Reasonable,0.73489,75,7055,0.54805,0.89529
1226,1226,2013,Brandenburg,1st Quintile,Slightly Expensive,0.26511,37,7055,0.17477,0.35286
1227,1227,2013,Brandenburg,2nd Quintile,Reasonable,1.0,48,7055,0.753,1.27403
1228,1228,2013,Mecklenburg-Western Pomerania,1st Quintile,Inexpensive,0.38848,34,7055,0.28288,0.51237
1229,1229,2013,Mecklenburg-Western Pomerania,1st Quintile,Reasonable,0.61152,57,7055,0.4478,0.77672
1230,1230,2013,Mecklenburg-Western Pomerania,2nd Quintile,Reasonable,1.0,34,7055,0.71075,1.33902
1231,1231,2013,Saxony,1st Quintile,Inexpensive,0.35132,52,7055,0.26602,0.44958
1232,1232,2013,Saxony,1st Quintile,Reasonable,0.50341,119,7055,0.40697,0.60773
1233,1233,2013,Saxony,1st Quintile,Slightly Expensive,0.14527,49,7055,0.10948,0.18253
1234,1234,2013,Saxony,2nd Quintile,Inexpensive,0.33961,68,7055,0.25158,0.44574
1235,1235,2013,Saxony,2nd Quintile,Reasonable,0.50829,100,7055,0.43727,0.59962
1236,1236,2013,Saxony,2nd Quintile,Slightly Expensive,0.1521,31,7055,0.10107,0.2221
1237,1237,2013,Saxony,3rd Quintile,Inexpensive,0.30917,34,7055,0.19126,0.44067
1238,1238,2013,Saxony,3rd Quintile,Reasonable,0.69083,60,7055,0.52584,0.91893
1239,1239,2013,Saxony-Anhalt,1st Quintile,Inexpensive,0.24616,38,7055,0.16346,0.35464
1240,1240,2013,Saxony-Anhalt,1st Quintile,Reasonable,0.59527,96,7055,0.4502,0.73468
1241,1241,2013,Saxony-Anhalt,1st Quintile,Slightly Expensive,0.15856,36,7055,0.11114,0.21618
1242,1242,2013,Saxony-Anhalt,2nd Quintile,Reasonable,1.0,36,7055,0.702,1.29633
1243,1243,2013,Thuringa,1st Quintile,Reasonable,1.0,60,7055,0.7988,1.21482
1244,1244,2013,Thuringa,2nd Quintile,Reasonable,1.0,45,7055,0.78765,1.26221
1245,1245,2014,Schleswig-Holstein,1st Quintile,Reasonable,1.0,57,5763,0.7002,1.31268
1246,1246,2014,Schleswig-Holstein,2nd Quintile,Reasonable,1.0,38,5763,0.60625,1.38429
1247,1247,2014,Lower Saxony,1st Quintile,Inexpensive,0.31659,60,5763,0.22853,0.39846
1248,1248,2014,Lower Saxony,1st Quintile,Reasonable,0.45795,117,5763,0.36193,0.55972
1249,1249,2014,Lower Saxony,1st Quintile,Slightly Expensive,0.22546,51,5763,0.15949,0.29959
1250,1250,2014,Lower Saxony,2nd Quintile,Inexpensive,0.37335,50,5763,0.25814,0.48455
1251,1251,2014,Lower Saxony,2nd Quintile,Reasonable,0.62665,79,5763,0.50141,0.7806
1252,1252,2014,Lower Saxony,3rd Quintile,Reasonable,1.0,57,5763,0.77035,1.27812
1253,1253,2014,Lower Saxony,4th Quintile,Reasonable,1.0,41,5763,0.73307,1.36484
1254,1254,2014,North Rhine-Westphalia,1st Quintile,Very Inexpensive,0.05259,36,5763,0.03171,0.06915
1255,1255,2014,North Rhine-Westphalia,1st Quintile,Inexpensive,0.21118,132,5763,0.17854,0.24498
1256,1256,2014,North Rhine-Westphalia,1st Quintile,Reasonable,0.46915,289,5763,0.39155,0.53018
1257,1257,2014,North Rhine-Westphalia,1st Quintile,Slightly Expensive,0.26708,172,5763,0.21677,0.32477
1258,1258,2014,North Rhine-Westphalia,2nd Quintile,Inexpensive,0.32415,113,5763,0.25672,0.40975
1259,1259,2014,North Rhine-Westphalia,2nd Quintile,Reasonable,0.51685,201,5763,0.44336,0.5971
1260,1260,2014,North Rhine-Westphalia,2nd Quintile,Slightly Expensive,0.15899,69,5763,0.10468,0.21789
1261,1261,2014,North Rhine-Westphalia,3rd Quintile,Inexpensive,0.25583,79,5763,0.2011,0.31154
1262,1262,2014,North Rhine-Westphalia,3rd Quintile,Reasonable,0.54717,161,5763,0.45537,0.64254
1263,1263,2014,North Rhine-Westphalia,3rd Quintile,Slightly Expensive,0.197,43,5763,0.14259,0.2482
1264,1264,2014,North Rhine-Westphalia,4th Quintile,Inexpensive,0.37121,67,5763,0.27919,0.45163
1265,1265,2014,North Rhine-Westphalia,4th Quintile,Reasonable,0.62879,132,5763,0.53353,0.72962
1266,1266,2014,North Rhine-Westphalia,5th Quintile,Inexpensive,0.39957,46,5763,0.27276,0.56096
1267,1267,2014,North Rhine-Westphalia,5th Quintile,Reasonable,0.60043,79,5763,0.47319,0.72931
1268,1268,2014,Hesse,1st Quintile,Inexpensive,0.25305,32,5763,0.1826,0.32867
1269,1269,2014,Hesse,1st Quintile,Reasonable,0.50584,81,5763,0.38041,0.62683
1270,1270,2014,Hesse,1st Quintile,Slightly Expensive,0.24111,33,5763,0.15339,0.37613
1271,1271,2014,Hesse,2nd Quintile,Inexpensive,0.3249,40,5763,0.23823,0.41625
1272,1272,2014,Hesse,2nd Quintile,Reasonable,0.6751,61,5763,0.4715,0.86752
1273,1273,2014,Hesse,3rd Quintile,Inexpensive,1.0,36,5763,0.61233,1.44102
1274,1274,2014,Hesse,4th Quintile,Reasonable,1.0,36,5763,0.68051,1.31661
1275,1275,2014,Hesse,5th Quintile,Reasonable,1.0,40,5763,0.75746,1.33115
1276,1276,2014,"Rhineland-Palatinate, Saarland",1st Quintile,Inexpensive,0.28258,36,5763,0.18173,0.38822
1277,1277,2014,"Rhineland-Palatinate, Saarland",1st Quintile,Reasonable,0.71742,75,5763,0.54584,0.88909
1278,1278,2014,"Rhineland-Palatinate, Saarland",2nd Quintile,Inexpensive,0.46401,42,5763,0.33126,0.64455
1279,1279,2014,"Rhineland-Palatinate, Saarland",2nd Quintile,Reasonable,0.53599,40,5763,0.37347,0.72172
1280,1280,2014,Baden-Wuerttemberg,1st Quintile,Inexpensive,0.34837,55,5763,0.24466,0.4547
1281,1281,2014,Baden-Wuerttemberg,1st Quintile,Reasonable,0.51732,96,5763,0.40413,0.64613
1282,1282,2014,Baden-Wuerttemberg,1st Quintile,Slightly Expensive,0.13431,39,5763,0.09318,0.18679
1283,1283,2014,Baden-Wuerttemberg,2nd Quintile,Inexpensive,0.29479,48,5763,0.20999,0.40654
1284,1284,2014,Baden-Wuerttemberg,2nd Quintile,Reasonable,0.46956,92,5763,0.34438,0.57624
1285,1285,2014,Baden-Wuerttemberg,2nd Quintile,Slightly Expensive,0.23565,41,5763,0.14366,0.31599
1286,1286,2014,Baden-Wuerttemberg,3rd Quintile,Inexpensive,0.27071,40,5763,0.19479,0.36417
1287,1287,2014,Baden-Wuerttemberg,3rd Quintile,Reasonable,0.72929,74,5763,0.56019,0.96361
1288,1288,2014,Baden-Wuerttemberg,4th Quintile,Inexpensive,0.55216,55,5763,0.4032,0.70571
1289,1289,2014,Baden-Wuerttemberg,4th Quintile,Reasonable,0.44784,58,5763,0.34081,0.5591
1290,1290,2014,Baden-Wuerttemberg,5th Quintile,Reasonable,1.0,52,5763,0.76584,1.23842
1291,1291,2014,Bavaria,1st Quintile,Inexpensive,0.34826,103,5763,0.27213,0.41491
1292,1292,2014,Bavaria,1st Quintile,Reasonable,0.43258,141,5763,0.34214,0.52957
1293,1293,2014,Bavaria,1st Quintile,Slightly Expensive,0.21916,63,5763,0.16058,0.27562
1294,1294,2014,Bavaria,2nd Quintile,Very Inexpensive,0.12839,37,5763,0.07951,0.18588
1295,1295,2014,Bavaria,2nd Quintile,Inexpensive,0.20482,71,5763,0.15492,0.25921
1296,1296,2014,Bavaria,2nd Quintile,Reasonable,0.4833,123,5763,0.38858,0.60515
1297,1297,2014,Bavaria,2nd Quintile,Slightly Expensive,0.18349,53,5763,0.11728,0.25379
1298,1298,2014,Bavaria,3rd Quintile,Inexpensive,0.37002,74,5763,0.3012,0.48595
1299,1299,2014,Bavaria,3rd Quintile,Reasonable,0.45492,83,5763,0.36398,0.56357
1300,1300,2014,Bavaria,3rd Quintile,Slightly Expensive,0.17506,33,5763,0.12144,0.24159
1301,1301,2014,Bavaria,4th Quintile,Inexpensive,0.35258,55,5763,0.26989,0.46055
1302,1302,2014,Bavaria,4th Quintile,Reasonable,0.64742,79,5763,0.51922,0.80499
1303,1303,2014,Bavaria,5th Quintile,Very Inexpensive,0.22447,32,5763,0.15063,0.28863
1304,1304,2014,Bavaria,5th Quintile,Inexpensive,0.20942,41,5763,0.14937,0.26812
1305,1305,2014,Bavaria,5th Quintile,Reasonable,0.56611,93,5763,0.4488,0.69548
1306,1306,2014,Berlin,1st Quintile,Inexpensive,0.34232,43,5763,0.25622,0.44041
1307,1307,2014,Berlin,1st Quintile,Reasonable,0.35224,53,5763,0.26999,0.45524
1308,1308,2014,Berlin,1st Quintile,Slightly Expensive,0.30544,35,5763,0.22273,0.40785
1309,1309,2014,Berlin,2nd Quintile,Inexpensive,0.46437,40,5763,0.34481,0.65647
1310,1310,2014,Berlin,2nd Quintile,Reasonable,0.53563,47,5763,0.42615,0.66505
1311,1311,2014,Berlin,3rd Quintile,Inexpensive,0.51808,39,5763,0.3798,0.66941
1312,1312,2014,Berlin,3rd Quintile,Reasonable,0.48192,38,5763,0.33689,0.64697
1313,1313,2014,Berlin,4th Quintile,Reasonable,1.0,39,5763,0.78819,1.2439
1314,1314,2014,Berlin,5th Quintile,Reasonable,1.0,34,5763,0.64456,1.42911
1315,1315,2014,Brandenburg,1st Quintile,Inexpensive,0.28937,31,5763,0.19969,0.38528
1316,1316,2014,Brandenburg,1st Quintile,Reasonable,0.43449,58,5763,0.31053,0.57635
1317,1317,2014,Brandenburg,1st Quintile,Slightly Expensive,0.27614,35,5763,0.16195,0.40776
1318,1318,2014,Brandenburg,2nd Quintile,Reasonable,1.0,34,5763,0.72224,1.34387
1319,1319,2014,Brandenburg,3rd Quintile,Reasonable,1.0,31,5763,0.72226,1.3824
1320,1320,2014,Mecklenburg-Western Pomerania,1st Quintile,Reasonable,1.0,51,5763,0.77624,1.317
1321,1321,2014,Mecklenburg-Western Pomerania,2nd Quintile,Reasonable,1.0,31,5763,0.67928,1.28813
1322,1322,2014,Saxony,1st Quintile,Inexpensive,0.31566,45,5763,0.22742,0.42911
1323,1323,2014,Saxony,1st Quintile,Reasonable,0.52431,86,5763,0.42569,0.64352
1324,1324,2014,Saxony,1st Quintile,Slightly Expensive,0.16003,40,5763,0.11539,0.20559
1325,1325,2014,Saxony,2nd Quintile,Inexpensive,0.42543,44,5763,0.34736,0.53865
1326,1326,2014,Saxony,2nd Quintile,Reasonable,0.57457,82,5763,0.47706,0.68313
1327,1327,2014,Saxony,3rd Quintile,Inexpensive,0.44894,45,5763,0.32175,0.59889
1328,1328,2014,Saxony,3rd Quintile,Reasonable,0.55106,55,5763,0.43182,0.70554
1329,1329,2014,Saxony-Anhalt,1st Quintile,Inexpensive,0.34051,42,5763,0.25896,0.45155
1330,1330,2014,Saxony-Anhalt,1st Quintile,Reasonable,0.37453,55,5763,0.27102,0.5175
1331,1331,2014,Saxony-Anhalt,1st Quintile,Slightly Expensive,0.28496,36,5763,0.17276,0.38295
1332,1332,2014,Saxony-Anhalt,2nd Quintile,Reasonable,1.0,46,5763,0.80589,1.30624
1333,1333,2014,Thuringa,1st Quintile,Reasonable,1.0,64,5763,0.74753,1.29776
1334,1334,2014,Thuringa,2nd Quintile,Reasonable,1.0,32,5763,0.7223,1.29456
