year,bula_h,sampreg,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Baden-Wuerttemberg,West,Slightly Expensive,0.06370,134,844,0.04721,0.08018
2011,Bavaria,West,Very Inexpensive,0.03857,120,1131,0.02734,0.04980
2011,Bavaria,West,Inexpensive,0.11286,288,1131,0.09441,0.13131
2011,Bavaria,West,Reasonable,0.19013,484,1131,0.16725,0.21301
2011,Bavaria,West,Slightly Expensive,0.08560,207,1131,0.06929,0.10191
2011,Bavaria,West,Too Expensive,0.01153,32,1131,0.00531,0.01776
2011,Berlin,West,Inexpensive,0.22956,83,263,0.17863,0.28048
2011,Berlin,West,Reasonable,0.30505,122,263,0.24929,0.36080
2011,Berlin,West,Slightly Expensive,0.17613,58,263,0.13000,0.22225
2011,Berlin,East,Inexpensive,0.21562,73,207,0.15946,0.27179
2011,Berlin,East,Reasonable,0.30996,89,207,0.24681,0.37312
2011,Berlin,East,Slightly Expensive,0.17625,45,207,0.12422,0.22829
2011,Brandenburg,East,Very Inexpensive,0.05564,34,347,0.03148,0.07979
2011,Brandenburg,East,Inexpensive,0.07768,64,347,0.04948,0.10588
2011,Brandenburg,East,Reasonable,0.24237,164,347,0.19722,0.28752
2011,Brandenburg,East,Slightly Expensive,0.15272,85,347,0.11482,0.19063
2011,Mecklenburg-Western Pomerania,East,Inexpensive,0.16664,63,227,0.11805,0.21522
2011,Mecklenburg-Western Pomerania,East,Reasonable,0.22186,102,227,0.16769,0.27603
2011,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.11636,62,227,0.07455,0.15816
2011,Saxony,East,Very Inexpensive,0.04039,48,627,0.02497,0.05581
2011,Saxony,East,Inexpensive,0.15514,154,627,0.12678,0.18350
2011,Saxony,East,Reasonable,0.29813,298,627,0.26230,0.33396
2011,Saxony,East,Slightly Expensive,0.10739,127,627,0.08313,0.13164
2011,Saxony-Anhalt,East,Inexpensive,0.12227,72,310,0.08574,0.15879
2011,Saxony-Anhalt,East,Reasonable,0.25535,146,310,0.20673,0.30397
2011,Saxony-Anhalt,East,Slightly Expensive,0.11838,92,310,0.08236,0.15440
2011,Thuringa,East,Inexpensive,0.14478,82,290,0.10421,0.18535
2011,Thuringa,East,Reasonable,0.22055,147,290,0.17275,0.26836
2011,Thuringa,East,Slightly Expensive,0.09213,61,290,0.05879,0.12548
2012,Schleswig-Holstein,West,Inexpensive,0.13086,93,285,0.09164,0.17009
2012,Schleswig-Holstein,West,Reasonable,0.24527,150,285,0.19523,0.29531
2012,Schleswig-Holstein,West,Slightly Expensive,0.07954,42,285,0.04807,0.11101
2012,Hamburg,West,Inexpensive,0.18131,61,175,0.12406,0.23855
2012,Hamburg,West,Reasonable,0.31452,79,175,0.24552,0.38351
2012,Hamburg,West,Slightly Expensive,0.17565,35,175,0.11911,0.23219
2012,Lower Saxony,West,Very Inexpensive,0.04547,60,597,0.02874,0.06220
2012,Lower Saxony,West,Inexpensive,0.09573,155,597,0.07211,0.11935
2012,Lower Saxony,West,Reasonable,0.20947,291,597,0.17680,0.24214
2012,Lower Saxony,West,Slightly Expensive,0.06885,91,597,0.04852,0.08918
2012,Bremen,West,Reasonable,0.33800,36,36,0.18129,0.49472
2012,North Rhine-Westphalia,West,Very Inexpensive,0.02851,113,1682,0.02056,0.03647
2012,North Rhine-Westphalia,West,Inexpensive,0.12060,409,1682,0.10503,0.13617
2012,North Rhine-Westphalia,West,Reasonable,0.27889,842,1682,0.25745,0.30033
2012,North Rhine-Westphalia,West,Slightly Expensive,0.08272,267,1682,0.06955,0.09589
2012,North Rhine-Westphalia,West,Too Expensive,0.01214,51,1682,0.00691,0.01738
2012,Hesse,West,Very Inexpensive,0.02681,36,509,0.01276,0.04086
2012,Hesse,West,Inexpensive,0.11684,145,509,0.08891,0.14478
2012,Hesse,West,Reasonable,0.19180,234,509,0.15756,0.22604
2012,Hesse,West,Slightly Expensive,0.10924,94,509,0.08212,0.13637
2012,"Rhineland-Palatinate, Saarland",West,Very Inexpensive,0.04848,33,366,0.02645,0.07051
2012,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.14326,140,366,0.10732,0.17920
2012,"Rhineland-Palatinate, Saarland",West,Reasonable,0.18230,150,366,0.14269,0.22191
2012,"Rhineland-Palatinate, Saarland",West,Slightly Expensive,0.04859,43,366,0.02653,0.07065
2012,Baden-Wuerttemberg,West,Very Inexpensive,0.03131,80,793,0.01918,0.04344
2012,Baden-Wuerttemberg,West,Inexpensive,0.11501,215,793,0.09279,0.13722
2012,Baden-Wuerttemberg,West,Reasonable,0.20943,370,793,0.18109,0.23777
2012,Baden-Wuerttemberg,West,Slightly Expensive,0.06891,128,793,0.05127,0.08655
2012,Bavaria,West,Very Inexpensive,0.04289,113,1080,0.03080,0.05498
2012,Bavaria,West,Inexpensive,0.10899,295,1080,0.09040,0.12758
2012,Bavaria,West,Reasonable,0.19648,493,1080,0.17277,0.22018
2012,Bavaria,West,Slightly Expensive,0.07873,179,1080,0.06266,0.09480
2012,Berlin,West,Inexpensive,0.18919,74,257,0.14121,0.23717
2012,Berlin,West,Reasonable,0.36312,139,257,0.30421,0.42203
2012,Berlin,West,Slightly Expensive,0.10662,44,257,0.06881,0.14443
2012,Berlin,East,Inexpensive,0.27971,87,230,0.22158,0.33785
2012,Berlin,East,Reasonable,0.28503,92,230,0.22656,0.34350
2012,Berlin,East,Slightly Expensive,0.19136,51,230,0.14041,0.24231
2012,Brandenburg,East,Inexpensive,0.09361,82,315,0.06139,0.12583
2012,Brandenburg,East,Reasonable,0.22483,147,315,0.17866,0.27101
2012,Brandenburg,East,Slightly Expensive,0.13708,86,315,0.09904,0.17512
2012,Mecklenburg-Western Pomerania,East,Inexpensive,0.17966,65,233,0.13026,0.22906
2012,Mecklenburg-Western Pomerania,East,Reasonable,0.27771,121,233,0.22008,0.33534
2012,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.09621,47,233,0.05826,0.13415
2012,Saxony,East,Very Inexpensive,0.03817,41,651,0.02344,0.05290
2012,Saxony,East,Inexpensive,0.18595,182,651,0.15604,0.21586
2012,Saxony,East,Reasonable,0.28444,315,651,0.24976,0.31912
2012,Saxony,East,Slightly Expensive,0.10553,113,651,0.08191,0.12915
2012,Saxony-Anhalt,East,Inexpensive,0.09681,74,303,0.06346,0.13016
2012,Saxony-Anhalt,East,Reasonable,0.27032,146,303,0.22023,0.32041
2012,Saxony-Anhalt,East,Slightly Expensive,0.12748,83,303,0.08987,0.16510
2012,Thuringa,East,Inexpensive,0.12589,84,282,0.08710,0.16467
2012,Thuringa,East,Reasonable,0.22097,143,282,0.17246,0.26948
2012,Thuringa,East,Slightly Expensive,0.09455,55,282,0.06034,0.12876
2013,Schleswig-Holstein,West,Inexpensive,0.13585,97,326,0.09860,0.17310
2013,Schleswig-Holstein,West,Reasonable,0.21265,160,326,0.16817,0.25714
2013,Schleswig-Holstein,West,Slightly Expensive,0.10809,69,326,0.07433,0.14184
2013,Hamburg,West,Inexpensive,0.23700,68,228,0.18168,0.29231
2013,Hamburg,West,Reasonable,0.32154,120,228,0.26078,0.38230
2013,Hamburg,West,Slightly Expensive,0.14871,40,228,0.10242,0.19499
2013,Lower Saxony,West,Very Inexpensive,0.04505,69,729,0.02999,0.06012
2013,Lower Saxony,West,Inexpensive,0.10698,197,729,0.08452,0.12943
2013,Lower Saxony,West,Reasonable,0.21231,347,729,0.18260,0.24202
2013,Lower Saxony,West,Slightly Expensive,0.05945,116,729,0.04227,0.07663
2013,Bremen,West,Reasonable,0.36768,52,52,0.23535,0.50002
2013,North Rhine-Westphalia,West,Very Inexpensive,0.03177,121,2066,0.02421,0.03934
2013,North Rhine-Westphalia,West,Inexpensive,0.11980,481,2066,0.10580,0.13381
2013,North Rhine-Westphalia,West,Reasonable,0.27068,1037,2066,0.25151,0.28984
2013,North Rhine-Westphalia,West,Slightly Expensive,0.08149,361,2066,0.06969,0.09329
2013,North Rhine-Westphalia,West,Too Expensive,0.01085,66,2066,0.00638,0.01532
2013,Hesse,West,Very Inexpensive,0.02843,41,689,0.01601,0.04085
2013,Hesse,West,Inexpensive,0.16476,214,689,0.13704,0.19248
2013,Hesse,West,Reasonable,0.18341,278,689,0.15449,0.21232
2013,Hesse,West,Slightly Expensive,0.08846,123,689,0.06724,0.10968
2013,Hesse,West,Too Expensive,0.01812,33,689,0.00815,0.02808
2013,"Rhineland-Palatinate, Saarland",West,Very Inexpensive,0.05069,48,443,0.03024,0.07114
2013,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.15003,137,443,0.11674,0.18332
2013,"Rhineland-Palatinate, Saarland",West,Reasonable,0.16859,178,443,0.13369,0.20350
2013,"Rhineland-Palatinate, Saarland",West,Slightly Expensive,0.06091,80,443,0.03861,0.08320
2013,Baden-Wuerttemberg,West,Very Inexpensive,0.03415,85,1001,0.02289,0.04541
2013,Baden-Wuerttemberg,West,Inexpensive,0.11971,270,1001,0.09959,0.13983
2013,Baden-Wuerttemberg,West,Reasonable,0.19999,432,1001,0.17520,0.22478
2013,Baden-Wuerttemberg,West,Slightly Expensive,0.06378,172,1001,0.04863,0.07893
2013,Baden-Wuerttemberg,West,Too Expensive,0.01261,42,1001,0.00570,0.01953
2013,Bavaria,West,Very Inexpensive,0.03978,139,1421,0.02961,0.04994
2013,Bavaria,West,Inexpensive,0.11646,368,1421,0.09977,0.13314
2013,Bavaria,West,Reasonable,0.21067,630,1421,0.18946,0.23188
2013,Bavaria,West,Slightly Expensive,0.08020,241,1421,0.06607,0.09432
2013,Bavaria,West,Too Expensive,0.01139,43,1421,0.00587,0.01691
2013,Berlin,West,Inexpensive,0.19654,96,326,0.15334,0.23975
2013,Berlin,West,Reasonable,0.31491,157,326,0.26442,0.36541
2013,Berlin,West,Slightly Expensive,0.15920,73,326,0.11942,0.19897
2013,Berlin,East,Inexpensive,0.26223,78,227,0.20489,0.31958
2013,Berlin,East,Reasonable,0.35292,111,227,0.29061,0.41522
2013,Berlin,East,Slightly Expensive,0.12407,38,227,0.08109,0.16705
2013,Brandenburg,East,Very Inexpensive,0.05174,31,352,0.02857,0.07492
2013,Brandenburg,East,Inexpensive,0.09065,70,352,0.06062,0.12069
2013,Brandenburg,East,Reasonable,0.25157,173,352,0.20617,0.29696
2013,Brandenburg,East,Slightly Expensive,0.09825,78,352,0.06711,0.12939
2013,Mecklenburg-Western Pomerania,East,Inexpensive,0.17171,64,237,0.12359,0.21983
2013,Mecklenburg-Western Pomerania,East,Reasonable,0.31153,123,237,0.25245,0.37062
2013,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.11130,50,237,0.07118,0.15143
2013,Saxony,East,Very Inexpensive,0.03329,39,650,0.01949,0.04709
2013,Saxony,East,Inexpensive,0.18240,179,650,0.15268,0.21211
2013,Saxony,East,Reasonable,0.28988,323,650,0.25497,0.32478
2013,Saxony,East,Slightly Expensive,0.08971,109,650,0.06772,0.11169
2013,Saxony-Anhalt,East,Inexpensive,0.13137,84,326,0.09465,0.16810
2013,Saxony-Anhalt,East,Reasonable,0.26545,178,326,0.21744,0.31345
2013,Saxony-Anhalt,East,Slightly Expensive,0.08303,64,326,0.05303,0.11302
2013,Thuringa,East,Inexpensive,0.10412,54,259,0.06685,0.14138
2013,Thuringa,East,Reasonable,0.23810,153,259,0.18613,0.29007
2013,Thuringa,East,Slightly Expensive,0.08684,52,259,0.05248,0.12121
2014,Schleswig-Holstein,West,Inexpensive,0.12299,76,271,0.08381,0.16216
2014,Schleswig-Holstein,West,Reasonable,0.22782,139,271,0.17779,0.27784
2014,Schleswig-Holstein,West,Slightly Expensive,0.10804,56,271,0.07101,0.14507
2014,Hamburg,West,Inexpensive,0.15050,48,182,0.09841,0.20260
2014,Hamburg,West,Reasonable,0.34051,85,182,0.27147,0.40955
2014,Hamburg,West,Slightly Expensive,0.17622,49,182,0.12071,0.23173
2014,Lower Saxony,West,Very Inexpensive,0.04254,62,656,0.02709,0.05800
2014,Lower Saxony,West,Inexpensive,0.12087,174,656,0.09590,0.14583
2014,Lower Saxony,West,Reasonable,0.20521,318,656,0.17428,0.23614
2014,Lower Saxony,West,Slightly Expensive,0.06114,102,656,0.04279,0.07949
2014,Bremen,West,Reasonable,0.35719,40,40,0.20680,0.50758
2014,North Rhine-Westphalia,West,Very Inexpensive,0.03375,122,1807,0.02542,0.04208
2014,North Rhine-Westphalia,West,Inexpensive,0.13911,437,1807,0.12315,0.15508
2014,North Rhine-Westphalia,West,Reasonable,0.25916,862,1807,0.23896,0.27937
2014,North Rhine-Westphalia,West,Slightly Expensive,0.09742,338,1807,0.08374,0.11109
2014,North Rhine-Westphalia,West,Too Expensive,0.00936,48,1807,0.00492,0.01380
2014,Hesse,West,Very Inexpensive,0.03523,48,554,0.01987,0.05060
2014,Hesse,West,Inexpensive,0.14263,158,554,0.11348,0.17178
2014,Hesse,West,Reasonable,0.21815,249,554,0.18373,0.25257
2014,Hesse,West,Slightly Expensive,0.07697,99,554,0.05476,0.09919
2014,"Rhineland-Palatinate, Saarland",West,Very Inexpensive,0.04494,38,399,0.02459,0.06530
2014,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.13807,129,399,0.10418,0.17197
2014,"Rhineland-Palatinate, Saarland",West,Reasonable,0.22182,169,399,0.18100,0.26264
2014,"Rhineland-Palatinate, Saarland",West,Slightly Expensive,0.05224,63,399,0.03038,0.07411
2014,Baden-Wuerttemberg,West,Very Inexpensive,0.04212,78,806,0.02825,0.05600
2014,Baden-Wuerttemberg,West,Inexpensive,0.12547,223,806,0.10259,0.14836
2014,Baden-Wuerttemberg,West,Reasonable,0.18910,372,806,0.16205,0.21615
2014,Baden-Wuerttemberg,West,Slightly Expensive,0.05997,133,806,0.04356,0.07637
2014,Bavaria,West,Very Inexpensive,0.05590,148,1248,0.04315,0.06865
2014,Bavaria,West,Inexpensive,0.12246,344,1248,0.10427,0.14066
2014,Bavaria,West,Reasonable,0.20652,519,1248,0.18406,0.22899
2014,Bavaria,West,Slightly Expensive,0.07701,195,1248,0.06222,0.09181
2014,Bavaria,West,Too Expensive,0.01391,42,1248,0.00741,0.02041
2014,Berlin,West,Inexpensive,0.26817,97,271,0.21533,0.32101
2014,Berlin,West,Reasonable,0.28654,114,271,0.23260,0.34047
2014,Berlin,West,Slightly Expensive,0.12782,60,271,0.08799,0.16765
2014,Berlin,East,Inexpensive,0.25863,68,212,0.19955,0.31772
2014,Berlin,East,Reasonable,0.31760,97,212,0.25479,0.38042
2014,Berlin,East,Slightly Expensive,0.19515,47,212,0.14167,0.24862
2014,Brandenburg,East,Inexpensive,0.13255,88,303,0.09430,0.17079
2014,Brandenburg,East,Reasonable,0.24198,152,303,0.19367,0.29028
2014,Brandenburg,East,Slightly Expensive,0.10966,63,303,0.07442,0.14491
2014,Mecklenburg-Western Pomerania,East,Inexpensive,0.17856,59,210,0.12663,0.23048
2014,Mecklenburg-Western Pomerania,East,Reasonable,0.25844,102,210,0.19908,0.31779
2014,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.13237,49,210,0.08643,0.17832
2014,Saxony,East,Very Inexpensive,0.06380,64,596,0.04416,0.08343
2014,Saxony,East,Inexpensive,0.19841,161,596,0.16637,0.23046
2014,Saxony,East,Reasonable,0.26066,265,596,0.22539,0.29594
2014,Saxony,East,Slightly Expensive,0.09540,106,596,0.07180,0.11901
2014,Saxony-Anhalt,East,Very Inexpensive,0.07030,32,326,0.04251,0.09810
2014,Saxony-Anhalt,East,Inexpensive,0.14521,85,326,0.10691,0.18352
2014,Saxony-Anhalt,East,Reasonable,0.23468,141,326,0.18861,0.28076
2014,Saxony-Anhalt,East,Slightly Expensive,0.11390,68,326,0.07936,0.14844
2014,Thuringa,East,Very Inexpensive,0.06734,34,303,0.03907,0.09560
2014,Thuringa,East,Inexpensive,0.15687,80,303,0.11585,0.19789
2014,Thuringa,East,Reasonable,0.24083,141,303,0.19260,0.28905
2014,Thuringa,East,Slightly Expensive,0.09196,48,303,0.05937,0.12455
