"m11126","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Weniger gut","2012","Hauptschule","Laendlicher Raum","596","0.194253647263688","0.180980811762742","0.207526482764634"
"Weniger gut","2012","Realschule","Staedtischer Raum","538","0.133291559680591","0.123166627195112","0.14341649216607"
"Weniger gut","2012","Realschule","Laendlicher Raum","390","0.117815405318058","0.107090300141854","0.128540510494261"
"Weniger gut","2012","(Fach-)Abitur","Staedtischer Raum","251","0.102731802671485","0.0909501435367728","0.114513461806197"
"Weniger gut","2012","(Fach-)Abitur","Laendlicher Raum","105","0.105084084431681","0.0860868386943153","0.124081330169047"
"Weniger gut","2012","AkademikerIn","Staedtischer Raum","428","0.105111941735631","0.0960176798890464","0.114206203582215"
"Weniger gut","2012","AkademikerIn","Laendlicher Raum","183","0.110541641473462","0.0959502386128355","0.125133044334088"
"Schlecht","2012","(noch) kein Abschluss","Staedtischer Raum","29","","",""
"Schlecht","2012","(noch) kein Abschluss","Laendlicher Raum","12","","",""
"Schlecht","2012","Hauptschule","Staedtischer Raum","297","0.0607606228865157","0.0543182160462649","0.0672030297267665"
"Schlecht","2012","Hauptschule","Laendlicher Raum","181","0.0582542024861979","0.0503962314657894","0.0661121735066065"
"Schlecht","2012","Realschule","Staedtischer Raum","125","0.0312444529715602","0.0260618509278749","0.0364270550152455"
"Schlecht","2012","Realschule","Laendlicher Raum","95","0.0343706802011251","0.0283100181265607","0.0404313422756894"
"Schlecht","2012","(Fach-)Abitur","Staedtischer Raum","47","0.0151930984518588","0.0104464006912387","0.0199397962124789"
"Schlecht","2012","(Fach-)Abitur","Laendlicher Raum","24","","",""
"Schlecht","2012","AkademikerIn","Staedtischer Raum","79","0.0214804575478413","0.0171814957642651","0.0257794193314175"
"Schlecht","2012","AkademikerIn","Laendlicher Raum","46","0.0248221148205606","0.01758221435843","0.0320620152826912"
"Sehr gut","2013","(noch) kein Abschluss","Staedtischer Raum","340","0.248380538571254","0.22389327297653","0.272867804165977"
"Sehr gut","2013","(noch) kein Abschluss","Laendlicher Raum","177","0.309968082655213","0.271766005992184","0.348170159318242"
"Sehr gut","2013","Hauptschule","Staedtischer Raum","505","0.0587787941779934","0.052800802451254","0.0647567859047327"
"Sehr gut","2013","Hauptschule","Laendlicher Raum","265","0.0635940459174607","0.0555233469495308","0.0716647448853906"
"Sehr gut","2013","Realschule","Staedtischer Raum","483","0.0898253437030117","0.0814450544945797","0.0982056329114436"
"Sehr gut","2013","Realschule","Laendlicher Raum","312","0.0815803595048964","0.0723442528232266","0.0908164661865662"
"Sehr gut","2013","(Fach-)Abitur","Staedtischer Raum","571","0.161469219287463","0.148926230219252","0.174012208355675"
"Sehr gut","2013","(Fach-)Abitur","Laendlicher Raum","177","0.161139486067327","0.139945383235773","0.182333588898881"
"Sehr gut","2013","AkademikerIn","Staedtischer Raum","773","0.148917144476","0.139043395245378","0.158790893706621"
"Sehr gut","2013","AkademikerIn","Laendlicher Raum","233","0.103729262551163","0.0898910841005719","0.117567441001755"
"Gut","2013","(noch) kein Abschluss","Staedtischer Raum","445","0.370710013482943","0.34333684500959","0.398083181956297"
"Gut","2013","(noch) kein Abschluss","Laendlicher Raum","207","0.355978153955186","0.316427299848994","0.395529008061378"
"Gut","2013","Hauptschule","Staedtischer Raum","1946","0.288544700630202","0.277029288589929","0.300060112670474"
"Gut","2013","Hauptschule","Laendlicher Raum","1148","0.294900847322491","0.279819715225508","0.309981979419474"
"Gut","2013","Realschule","Staedtischer Raum","1859","0.389632612489167","0.375339707584783","0.403925517393551"
"Gut","2013","Realschule","Laendlicher Raum","1464","0.404469306888227","0.38790892253979","0.421029691236665"
"Gut","2013","(Fach-)Abitur","Staedtischer Raum","1478","0.426604876111448","0.409745691290865","0.44346406093203"
"Gut","2013","(Fach-)Abitur","Laendlicher Raum","540","0.484646151113549","0.455836744052892","0.513455558174206"
"Gut","2013","AkademikerIn","Staedtischer Raum","2274","0.440386999815883","0.426618552581817","0.454155447049949"
"Gut","2013","AkademikerIn","Laendlicher Raum","790","0.395449183061546","0.373258512782889","0.417639853340202"
"Zufriedenstellend","2013","(noch) kein Abschluss","Staedtischer Raum","224","0.199699400530832","0.1770426588616","0.222356142200063"
"Zufriedenstellend","2013","(noch) kein Abschluss","Laendlicher Raum","112","0.189845523610668","0.157450523017017","0.222240524204318"
"Zufriedenstellend","2013","Hauptschule","Staedtischer Raum","2082","0.382128568110264","0.36977896692028","0.394478169300248"
"Zufriedenstellend","2013","Hauptschule","Laendlicher Raum","1283","0.389615199849642","0.373486823898816","0.405743575800468"
"Zufriedenstellend","2013","Realschule","Staedtischer Raum","1425","0.341577066038855","0.327677731103422","0.355476400974288"
"Zufriedenstellend","2013","Realschule","Laendlicher Raum","1093","0.347459032104745","0.33139216335109","0.3635259008584"
"Zufriedenstellend","2013","(Fach-)Abitur","Staedtischer Raum","832","0.28244013390737","0.267094354859336","0.297785912955404"
"Zufriedenstellend","2013","(Fach-)Abitur","Laendlicher Raum","301","0.251018648010629","0.226023387387075","0.276013908634183"
"Zufriedenstellend","2013","AkademikerIn","Staedtischer Raum","1327","0.26588023218425","0.253627010071749","0.278133454296751"
"Zufriedenstellend","2013","AkademikerIn","Laendlicher Raum","587","0.343123784366598","0.321577328056865","0.36467024067633"
"Weniger gut","2013","(noch) kein Abschluss","Staedtischer Raum","135","0.128031417428306","0.10909528872647","0.146967546130142"
"Weniger gut","2013","(noch) kein Abschluss","Laendlicher Raum","54","0.119380924913358","0.0925981601116904","0.146163689715025"
"Weniger gut","2013","Hauptschule","Staedtischer Raum","1064","0.200645530131044","0.190467035069059","0.210824025193029"
"Weniger gut","2013","Hauptschule","Laendlicher Raum","628","0.188999276689851","0.17605101317725","0.201947540202451"
"Weniger gut","2013","Realschule","Staedtischer Raum","593","0.144170660314285","0.133875592235569","0.154465728393"
"Weniger gut","2013","Realschule","Laendlicher Raum","406","0.130013188863415","0.118665025174685","0.141361352552144"
"Weniger gut","2013","(Fach-)Abitur","Staedtischer Raum","342","0.108096357193374","0.0975120809884052","0.118680633398344"
"Weniger gut","2013","(Fach-)Abitur","Laendlicher Raum","119","0.087513969261045","0.0712239732757426","0.103803965246347"
"Weniger gut","2013","AkademikerIn","Staedtischer Raum","508","0.117773463553286","0.108833461799122","0.126713465307449"
"Weniger gut","2013","AkademikerIn","Laendlicher Raum","218","0.132702991523704","0.117306103412181","0.148099879635226"
"Schlecht","2013","(noch) kein Abschluss","Staedtischer Raum","52","0.0531786299866658","0.0404616174545537","0.0658956425187778"
"Schlecht","2013","(noch) kein Abschluss","Laendlicher Raum","13","","",""
"Schlecht","2013","Hauptschule","Staedtischer Raum","350","0.0699024069504975","0.0634218930418425","0.0763829208591526"
"Schlecht","2013","Hauptschule","Laendlicher Raum","188","0.0628906302205559","0.054861676568635","0.0709195838724768"
"Schlecht","2013","Realschule","Staedtischer Raum","112","0.0347943174546812","0.0294232415563495","0.0401653933530129"
"Schlecht","2013","Realschule","Laendlicher Raum","99","0.0364781126387168","0.0301522096980878","0.0428040155793459"
"Schlecht","2013","(Fach-)Abitur","Staedtischer Raum","83","0.0213894135003449","0.0164576634308211","0.0263211635698687"
"Schlecht","2013","(Fach-)Abitur","Laendlicher Raum","19","","",""
"Schlecht","2013","AkademikerIn","Staedtischer Raum","112","0.0270421599705823","0.022543413470745","0.0315409064704195"
"Schlecht","2013","AkademikerIn","Laendlicher Raum","37","0.0249947784969893","0.0179098284934639","0.0320797285005146"
"Sehr gut","2014","(noch) kein Abschluss","Staedtischer Raum","281","0.23896570431544","0.212211435596733","0.265719973034147"
"Sehr gut","2014","(noch) kein Abschluss","Laendlicher Raum","123","0.262618823101091","0.222317036323351","0.302920609878831"
"Sehr gut","2014","Hauptschule","Staedtischer Raum","333","0.0539925550244728","0.0478008227839853","0.0601842872649603"
"Sehr gut","2014","Hauptschule","Laendlicher Raum","209","0.06806876834605","0.0592579081023135","0.0768796285897865"
"Sehr gut","2014","Realschule","Staedtischer Raum","352","0.0766417402193997","0.0683278570813973","0.0849556233574021"
"Sehr gut","2014","Realschule","Laendlicher Raum","248","0.0783780931026253","0.0687734127424389","0.0879827734628117"
"Sehr gut","2014","(Fach-)Abitur","Staedtischer Raum","433","0.160380883981064","0.147036685807791","0.173725082154336"
"Sehr gut","2014","(Fach-)Abitur","Laendlicher Raum","148","0.159103387828179","0.136937084914588","0.181269690741771"
"Sehr gut","2014","AkademikerIn","Staedtischer Raum","592","0.141033532359655","0.130866489777131","0.151200574942179"
"Sehr gut","2014","AkademikerIn","Laendlicher Raum","179","0.10204270679458","0.0877330578691466","0.116352355720014"
"Gut","2014","(noch) kein Abschluss","Staedtischer Raum","359","0.360166988425629","0.33005021400047","0.390283762850789"
"Gut","2014","(noch) kein Abschluss","Laendlicher Raum","180","0.370957843057848","0.326717599751893","0.415198086363803"
"Gut","2014","Hauptschule","Staedtischer Raum","1633","0.286160152535758","0.273777806883276","0.29854249818824"
"Gut","2014","Hauptschule","Laendlicher Raum","968","0.278078813141709","0.262404761346462","0.293752864936957"
"Gut","2014","Realschule","Staedtischer Raum","1634","0.385708350539405","0.370495768114515","0.400920932964295"
"Gut","2014","Realschule","Laendlicher Raum","1272","0.40230625442155","0.384782509500551","0.419829999342549"
"Gut","2014","(Fach-)Abitur","Staedtischer Raum","1322","0.443291314279615","0.425226494543461","0.461356134015769"
"Gut","2014","(Fach-)Abitur","Laendlicher Raum","487","0.502911726508358","0.472611568801195","0.533211884215522"
"Gut","2014","AkademikerIn","Staedtischer Raum","2084","0.440732190711421","0.426229698426823","0.455234682996018"
"Gut","2014","AkademikerIn","Laendlicher Raum","807","0.410749247837905","0.387492519823073","0.434005975852736"
"Zufriedenstellend","2014","(noch) kein Abschluss","Staedtischer Raum","198","0.223006391932399","0.196891360022198","0.2491214238426"
"Zufriedenstellend","2014","(noch) kein Abschluss","Laendlicher Raum","92","0.213767428055079","0.176221604582172","0.251313251527985"
"Zufriedenstellend","2014","Hauptschule","Staedtischer Raum","1803","0.37226494850429","0.359021160721573","0.385508736287006"
"Zufriedenstellend","2014","Hauptschule","Laendlicher Raum","1241","0.395832025795614","0.378724517948508","0.412939533642721"
"Zufriedenstellend","2014","Realschule","Staedtischer Raum","1320","0.361065456152764","0.346054537462582","0.376076374842947"
"Zufriedenstellend","2014","Realschule","Laendlicher Raum","1008","0.341124703631708","0.324182598474034","0.358066808789382"
"Zufriedenstellend","2014","(Fach-)Abitur","Staedtischer Raum","775","0.265017178830021","0.248968080788351","0.281066276871691"
"Zufriedenstellend","2014","(Fach-)Abitur","Laendlicher Raum","299","0.239719275373098","0.213847828539637","0.265590722206559"
"Zufriedenstellend","2014","AkademikerIn","Staedtischer Raum","1243","0.278560049312795","0.26546506883966","0.29165502978593"
"Zufriedenstellend","2014","AkademikerIn","Laendlicher Raum","505","0.334269329106448","0.311969183412755","0.35656947480014"
"Weniger gut","2014","(noch) kein Abschluss","Staedtischer Raum","99","0.125125769925917","0.104368540967326","0.145882998884508"
"Weniger gut","2014","(noch) kein Abschluss","Laendlicher Raum","48","0.113532345036981","0.084478300149826","0.142586389924136"
"Weniger gut","2014","Hauptschule","Staedtischer Raum","1025","0.219096712323567","0.207764505133545","0.230428919513589"
"Weniger gut","2014","Hauptschule","Laendlicher Raum","561","0.205621940274742","0.191483523492377","0.219760357057107"
"Weniger gut","2014","Realschule","Staedtischer Raum","537","0.150285398577004","0.139117253365288","0.161453543788719"
"Weniger gut","2014","Realschule","Laendlicher Raum","391","0.141301795616296","0.128853689186906","0.153749902045686"
"Weniger gut","2014","(Fach-)Abitur","Staedtischer Raum","309","0.108149739675999","0.0968561050416114","0.119443374310386"
"Weniger gut","2014","(Fach-)Abitur","Laendlicher Raum","97","0.0851720091910125","0.0682559024466179","0.102088115935407"
"Weniger gut","2014","AkademikerIn","Staedtischer Raum","498","0.117297457132807","0.107898128524666","0.126696785740949"
"Weniger gut","2014","AkademikerIn","Laendlicher Raum","185","0.121034511230934","0.105615707693785","0.136453314768083"
"Schlecht","2014","(noch) kein Abschluss","Staedtischer Raum","39","0.0527351454006149","0.0387131775095231","0.0667571132917067"
"Schlecht","2014","(noch) kein Abschluss","Laendlicher Raum","15","","",""
"Schlecht","2014","Hauptschule","Staedtischer Raum","324","0.0684856316119125","0.0615658488259264","0.0754054143978986"
"Schlecht","2014","Hauptschule","Laendlicher Raum","160","0.0523984524418846","0.0446033012307742","0.060193603652995"
"Schlecht","2014","Realschule","Staedtischer Raum","90","0.0262990545114275","0.0212979148670925","0.0313001941557625"
"Schlecht","2014","Realschule","Laendlicher Raum","89","0.03688915322782","0.0301532373432515","0.0436250691123885"
"Schlecht","2014","(Fach-)Abitur","Staedtischer Raum","66","0.0231608832333015","0.0176911757351549","0.0286305907314482"
"Schlecht","2014","(Fach-)Abitur","Laendlicher Raum","15","","",""
"Schlecht","2014","AkademikerIn","Staedtischer Raum","85","0.0223767704833221","0.0180563123049011","0.026697228661743"
"Schlecht","2014","AkademikerIn","Laendlicher Raum","43","0.0319042050301334","0.023596266332051","0.0402121437282158"
"Sehr gut","2015","(noch) kein Abschluss","Staedtischer Raum","252","0.241512799059113","0.214152025728147","0.268873572390078"
"Sehr gut","2015","(noch) kein Abschluss","Laendlicher Raum","107","0.253724564452748","0.212256979938398","0.295192148967098"
"Sehr gut","2015","Hauptschule","Staedtischer Raum","346","0.0534520444492469","0.0471229559816226","0.0597811329168712"
"Sehr gut","2015","Hauptschule","Laendlicher Raum","224","0.0601664338328908","0.0516713541949101","0.0686615134708716"
"Sehr gut","2015","Realschule","Staedtischer Raum","333","0.0846889476326161","0.0757707335719021","0.0936071616933301"
"Sehr gut","2015","Realschule","Laendlicher Raum","225","0.0691343708494334","0.0598918735455699","0.078376868153297"
"Sehr gut","2015","(Fach-)Abitur","Staedtischer Raum","496","0.157024791622913","0.144123476069247","0.169926107176579"
"Sehr gut","2015","(Fach-)Abitur","Laendlicher Raum","179","0.143797354277327","0.123155422794663","0.164439285759991"
"Sehr gut","2015","AkademikerIn","Staedtischer Raum","703","0.149395611348109","0.139140786372976","0.159650436323243"
"Sehr gut","2015","AkademikerIn","Laendlicher Raum","198","0.105962075583085","0.0916191622662349","0.120304988899935"
"Gut","2015","(noch) kein Abschluss","Staedtischer Raum","379","0.344074111320725","0.313704617822174","0.374443604819275"
"Gut","2015","(noch) kein Abschluss","Laendlicher Raum","165","0.373622943186662","0.327521704252189","0.419724182121135"
"Gut","2015","Hauptschule","Staedtischer Raum","1521","0.283054863268866","0.270379337951999","0.295730388585733"
"Gut","2015","Hauptschule","Laendlicher Raum","955","0.293039126659387","0.276778947063123","0.309299306255652"
"Gut","2015","Realschule","Staedtischer Raum","1563","0.397661573962725","0.381984779317232","0.413338368608217"
"Gut","2015","Realschule","Laendlicher Raum","1237","0.409921033275991","0.392002436512736","0.427839630039247"
"Gut","2015","(Fach-)Abitur","Staedtischer Raum","1362","0.420186332453299","0.402683526865728","0.437689138040869"
"Gut","2015","(Fach-)Abitur","Laendlicher Raum","504","0.46554499553035","0.436200746011892","0.494889245048808"
"Gut","2015","AkademikerIn","Staedtischer Raum","2137","0.440479243567828","0.426197989411974","0.454760497723683"
"Gut","2015","AkademikerIn","Laendlicher Raum","798","0.417735115716923","0.394752737557963","0.440717493875883"
"Zufriedenstellend","2015","(noch) kein Abschluss","Staedtischer Raum","163","0.213311784485979","0.187124352586617","0.23949921638534"
"Zufriedenstellend","2015","(noch) kein Abschluss","Laendlicher Raum","83","0.182506132737695","0.145696719865887","0.219315545609502"
"Zufriedenstellend","2015","Hauptschule","Staedtischer Raum","1770","0.378029589924533","0.364385786474063","0.391673393375003"
"Zufriedenstellend","2015","Hauptschule","Laendlicher Raum","1131","0.374151759048492","0.356864614760764","0.39143890333622"
"Zufriedenstellend","2015","Realschule","Staedtischer Raum","1238","0.345651697336429","0.330418046117205","0.360885348555654"
"Zufriedenstellend","2015","Realschule","Laendlicher Raum","962","0.334493422124052","0.317303702437651","0.351683141810454"
"Zufriedenstellend","2015","(Fach-)Abitur","Staedtischer Raum","818","0.298382697115621","0.282157893576528","0.314607500654715"
"Zufriedenstellend","2015","(Fach-)Abitur","Laendlicher Raum","314","0.288430024681107","0.261778893769531","0.315081155592684"
"Zufriedenstellend","2015","AkademikerIn","Staedtischer Raum","1240","0.276130525049716","0.263269284418383","0.288991765681049"
"Zufriedenstellend","2015","AkademikerIn","Laendlicher Raum","548","0.33363449489069","0.311662175589964","0.355606814191415"
"Weniger gut","2015","(noch) kein Abschluss","Staedtischer Raum","111","0.124034593364517","0.102962918546479","0.145106268182556"
"Weniger gut","2015","(noch) kein Abschluss","Laendlicher Raum","59","0.170763274429125","0.134902933980717","0.206623614877532"
"Weniger gut","2015","Hauptschule","Staedtischer Raum","946","0.220513745335893","0.208848073415174","0.232179417256611"
"Weniger gut","2015","Hauptschule","Laendlicher Raum","537","0.205614324722601","0.191176318349158","0.220052331096045"
"Weniger gut","2015","Realschule","Staedtischer Raum","522","0.14007704375095","0.128959894755444","0.151194192746455"
"Weniger gut","2015","Realschule","Laendlicher Raum","379","0.147934744999436","0.134999628352045","0.160869861646828"
"Weniger gut","2015","(Fach-)Abitur","Staedtischer Raum","316","0.100607657839631","0.0899408960677019","0.11127441961156"
"Weniger gut","2015","(Fach-)Abitur","Laendlicher Raum","94","0.079611686413979","0.0636873786925032","0.0955359941354548"
"Weniger gut","2015","AkademikerIn","Staedtischer Raum","479","0.112036378264475","0.102962924291926","0.121109832237024"
"Weniger gut","2015","AkademikerIn","Laendlicher Raum","185","0.114729575810105","0.0998784339651101","0.1295807176551"
"Schlecht","2015","(noch) kein Abschluss","Staedtischer Raum","35","0.0770667117696666","0.0600175616814765","0.0941158618578566"
"Schlecht","2015","(noch) kein Abschluss","Laendlicher Raum","9","","",""
"Schlecht","2015","Hauptschule","Staedtischer Raum","269","0.0649497570214616","0.0580155958150444","0.0718839182278787"
"Schlecht","2015","Hauptschule","Laendlicher Raum","163","0.0670283557366279","0.0580947177784438","0.0759619936948121"
"Schlecht","2015","Realschule","Staedtischer Raum","88","0.0319207373172803","0.0262899115838315","0.0375515630507292"
"Schlecht","2015","Realschule","Laendlicher Raum","91","0.0385164287510864","0.0315052221008604","0.0455276354013124"
"Schlecht","2015","(Fach-)Abitur","Staedtischer Raum","63","0.0237985209685361","0.0183936267568644","0.0292034151802077"
"Schlecht","2015","(Fach-)Abitur","Laendlicher Raum","19","","",""
"Schlecht","2015","AkademikerIn","Staedtischer Raum","83","0.0219582417698718","0.0177425096852556","0.0261739738544879"
"Schlecht","2015","AkademikerIn","Laendlicher Raum","40","0.0279387379991977","0.0202592125279531","0.0356182634704423"
"Sehr gut","2016","(noch) kein Abschluss","Staedtischer Raum","472","0.231333999862998","0.210408571306177","0.252259428419819"
"Sehr gut","2016","(noch) kein Abschluss","Laendlicher Raum","208","0.236453731510037","0.205021855653148","0.267885607366926"
"Sehr gut","2016","Hauptschule","Staedtischer Raum","485","0.0560901994934975","0.0495446333597171","0.062635765627278"
"Sehr gut","2016","Hauptschule","Laendlicher Raum","242","0.0429275984528274","0.0355719566986372","0.0502832402070176"
"Sehr gut","2016","Realschule","Staedtischer Raum","302","0.0779285447191373","0.0689525004962215","0.0869045889420531"
"Sehr gut","2016","Realschule","Laendlicher Raum","209","0.0712800689984533","0.0615589181848991","0.0810012198120074"
"Sehr gut","2016","(Fach-)Abitur","Staedtischer Raum","579","0.14617496791177","0.133718646769504","0.158631289054036"
"Sehr gut","2016","(Fach-)Abitur","Laendlicher Raum","192","0.135373404256698","0.115425841524163","0.155320966989232"
"Sehr gut","2016","AkademikerIn","Staedtischer Raum","734","0.127380965567787","0.117799332606065","0.136962598529509"
"Sehr gut","2016","AkademikerIn","Laendlicher Raum","222","0.0973168142140177","0.0837484192607036","0.110885209167332"
"Gut","2016","(noch) kein Abschluss","Staedtischer Raum","559","0.367287263373991","0.343365564758315","0.391208961989666"
"Gut","2016","(noch) kein Abschluss","Laendlicher Raum","266","0.42727536149284","0.390681655583313","0.463869067402367"
"Gut","2016","Hauptschule","Staedtischer Raum","1451","0.284823395881914","0.27198434397697","0.297662447786859"
"Gut","2016","Hauptschule","Laendlicher Raum","952","0.311563433245996","0.294756631314132","0.32837023517786"
"Gut","2016","Realschule","Staedtischer Raum","1405","0.398782358026972","0.382386345623224","0.415178370430721"
"Gut","2016","Realschule","Laendlicher Raum","1119","0.399287780242251","0.380783700768111","0.417791859716392"
"Gut","2016","(Fach-)Abitur","Staedtischer Raum","1315","0.438494071508753","0.420998509924531","0.455989633092975"
"Gut","2016","(Fach-)Abitur","Laendlicher Raum","524","0.489668355838595","0.460521874139689","0.518814837537501"
"Gut","2016","AkademikerIn","Staedtischer Raum","2057","0.445665076377804","0.431380566526808","0.4599495862288"
"Gut","2016","AkademikerIn","Laendlicher Raum","821","0.419921012951594","0.397326955480821","0.442515070422366"
"Zufriedenstellend","2016","(noch) kein Abschluss","Staedtischer Raum","284","0.217019207050257","0.19656369137668","0.237474722723833"
"Zufriedenstellend","2016","(noch) kein Abschluss","Laendlicher Raum","127","0.165150637935373","0.137682847672106","0.192618428198641"
"Zufriedenstellend","2016","Hauptschule","Staedtischer Raum","1645","0.377266259903075","0.363477866790338","0.391054653015812"
"Zufriedenstellend","2016","Hauptschule","Laendlicher Raum","1042","0.381040101149125","0.363416426171625","0.398663776126625"
"Zufriedenstellend","2016","Realschule","Staedtischer Raum","1125","0.333468084676257","0.317681360395557","0.349254808956956"
"Zufriedenstellend","2016","Realschule","Laendlicher Raum","944","0.362863056872665","0.344696232681514","0.381029881063815"
"Zufriedenstellend","2016","(Fach-)Abitur","Staedtischer Raum","783","0.274977006050746","0.259233809012686","0.290720203088807"
"Zufriedenstellend","2016","(Fach-)Abitur","Laendlicher Raum","279","0.246982116996357","0.221837543773379","0.272126690219335"
"Zufriedenstellend","2016","AkademikerIn","Staedtischer Raum","1252","0.290310467798821","0.277265576371746","0.303355359225896"
"Zufriedenstellend","2016","AkademikerIn","Laendlicher Raum","541","0.318601453172513","0.297271429559624","0.339931476785403"
"Weniger gut","2016","(noch) kein Abschluss","Staedtischer Raum","183","0.157200385018148","0.139138014001966","0.17526275603433"
"Weniger gut","2016","(noch) kein Abschluss","Laendlicher Raum","72","0.12090565862667","0.0967888081475528","0.145022509105787"
"Weniger gut","2016","Hauptschule","Staedtischer Raum","895","0.216125640106775","0.204416773697473","0.227834506516076"
"Weniger gut","2016","Hauptschule","Laendlicher Raum","529","0.20399895721579","0.18937547947042","0.21862243496116"
"Weniger gut","2016","Realschule","Staedtischer Raum","487","0.151100882911691","0.139108210972951","0.163093554850431"
"Weniger gut","2016","Realschule","Laendlicher Raum","332","0.135775262162896","0.122832859306589","0.148717665019204"
"Weniger gut","2016","(Fach-)Abitur","Staedtischer Raum","335","0.11270981891579","0.10155962128415","0.12386001654743"
"Weniger gut","2016","(Fach-)Abitur","Laendlicher Raum","117","0.109496101447375","0.0912896163432754","0.127702586551475"
"Weniger gut","2016","AkademikerIn","Staedtischer Raum","517","0.116952751315887","0.107717002484394","0.12618850014738"
"Weniger gut","2016","AkademikerIn","Laendlicher Raum","201","0.127352411410108","0.112091168978709","0.142613653841507"
"Schlecht","2016","(noch) kein Abschluss","Staedtischer Raum","62","0.0271591446946065","0.0190930236176507","0.0352252657715624"
"Schlecht","2016","(noch) kein Abschluss","Laendlicher Raum","29","","",""
"Schlecht","2016","Hauptschule","Staedtischer Raum","271","0.0656945046147385","0.0586468039868321","0.0727422052426448"
"Schlecht","2016","Hauptschule","Laendlicher Raum","152","0.0604699099362621","0.0518201334714572","0.069119686401067"
"Schlecht","2016","Realschule","Staedtischer Raum","107","0.0387201296659432","0.0322599032802402","0.0451803560516462"
"Schlecht","2016","Realschule","Laendlicher Raum","87","0.0307938317237346","0.0242665675051766","0.0373210959422925"
"Schlecht","2016","(Fach-)Abitur","Staedtischer Raum","78","0.0276441356129402","0.0218634017219257","0.0334248695039547"
"Schlecht","2016","(Fach-)Abitur","Laendlicher Raum","18","","",""
"Schlecht","2016","AkademikerIn","Staedtischer Raum","91","0.0196907389397004","0.0156978476969367","0.0236836301824642"
"Schlecht","2016","AkademikerIn","Laendlicher Raum","48","0.0368083082517677","0.0281885288574502","0.0454280876460851"
"Sehr gut","2017","(noch) kein Abschluss","Staedtischer Raum","603","0.241177842749239","0.222248423312117","0.26010726218636"
"Sehr gut","2017","(noch) kein Abschluss","Laendlicher Raum","296","0.258973205679377","0.229930521855697","0.288015889503056"
"Sehr gut","2017","Hauptschule","Staedtischer Raum","562","0.0606891448645992","0.054062577967955","0.0673157117612434"
"Sehr gut","2017","Hauptschule","Laendlicher Raum","271","0.0426472892687253","0.0355469387780823","0.0497476397593683"
"Sehr gut","2017","Realschule","Staedtischer Raum","359","0.0828920403454165","0.0742431611167104","0.0915409195741226"
"Sehr gut","2017","Realschule","Laendlicher Raum","235","0.067510664228169","0.0586911257894923","0.0763302026668456"
"Sehr gut","2017","(Fach-)Abitur","Staedtischer Raum","640","0.142607732867083","0.130990042755042","0.154225422979124"
"Sehr gut","2017","(Fach-)Abitur","Laendlicher Raum","245","0.132047496650893","0.114008504943837","0.150086488357948"
"Sehr gut","2017","AkademikerIn","Staedtischer Raum","865","0.153016878912495","0.143247063751649","0.162786694073342"
"Sehr gut","2017","AkademikerIn","Laendlicher Raum","275","0.0906025953625835","0.0781159077593213","0.103089282965846"
"Gut","2017","(noch) kein Abschluss","Staedtischer Raum","684","0.330576175139977","0.309760766214454","0.351391584065501"
"Gut","2017","(noch) kein Abschluss","Laendlicher Raum","314","0.392889065507285","0.360510218984079","0.425267912030492"
"Gut","2017","Hauptschule","Staedtischer Raum","1591","0.298581468006307","0.285880159951768","0.311282776060847"
"Gut","2017","Hauptschule","Laendlicher Raum","1006","0.290983587987331","0.27502257404803","0.306944601926633"
"Gut","2017","Realschule","Staedtischer Raum","1531","0.372615284129959","0.357448605439904","0.387781962820013"
"Gut","2017","Realschule","Laendlicher Raum","1309","0.414217462717943","0.396902556547594","0.431532368888293"
"Gut","2017","(Fach-)Abitur","Staedtischer Raum","1467","0.41933492237909","0.402940284110194","0.435729560647985"
"Gut","2017","(Fach-)Abitur","Laendlicher Raum","597","0.468767886746428","0.442177767856313","0.495358005636544"
"Gut","2017","AkademikerIn","Staedtischer Raum","2363","0.438838405708938","0.425371259220704","0.452305552197172"
"Gut","2017","AkademikerIn","Laendlicher Raum","920","0.436629575865517","0.415054433560696","0.458204718170337"
"Zufriedenstellend","2017","(noch) kein Abschluss","Staedtischer Raum","390","0.259892100991574","0.240485805085846","0.279298396897301"
"Zufriedenstellend","2017","(noch) kein Abschluss","Laendlicher Raum","146","0.192633372633265","0.166488078271335","0.218778666995195"
"Zufriedenstellend","2017","Hauptschule","Staedtischer Raum","1661","0.372569639445177","0.359150801670359","0.385988477219994"
"Zufriedenstellend","2017","Hauptschule","Laendlicher Raum","1144","0.40684060520196","0.389578413391471","0.42410279701245"
"Zufriedenstellend","2017","Realschule","Staedtischer Raum","1358","0.351614170237214","0.336636539177462","0.366591801296967"
"Zufriedenstellend","2017","Realschule","Laendlicher Raum","1081","0.34159982023126","0.324929593099675","0.358270047362845"
"Zufriedenstellend","2017","(Fach-)Abitur","Staedtischer Raum","932","0.306193547523289","0.290880005539295","0.321507089507283"
"Zufriedenstellend","2017","(Fach-)Abitur","Laendlicher Raum","354","0.260291631742525","0.236910821261199","0.283672442223852"
"Zufriedenstellend","2017","AkademikerIn","Staedtischer Raum","1375","0.282781986034222","0.270560310090123","0.29500366197832"
"Zufriedenstellend","2017","AkademikerIn","Laendlicher Raum","583","0.323589998363088","0.303238207681184","0.343941789044993"
