year,bula_h,rentown,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,North Rhine-Westphalia,Owner,A Bit Too Small,0.05628,107,1293,0.04371,0.06885
2015,North Rhine-Westphalia,Owner,Just Right,0.68629,910,1293,0.66099,0.71159
2015,North Rhine-Westphalia,Owner,A Bit Too Large,0.21361,238,1293,0.19126,0.23596
2015,North Rhine-Westphalia,Owner,Much Too Large,0.04272,38,1293,0.03169,0.05375
2015,North Rhine-Westphalia,Tenant,Much Too Small,0.01847,76,1893,0.01240,0.02454
2015,North Rhine-Westphalia,Tenant,A Bit Too Small,0.15392,382,1893,0.13765,0.17018
2015,North Rhine-Westphalia,Tenant,Just Right,0.71330,1306,1893,0.69292,0.73368
2015,North Rhine-Westphalia,Tenant,A Bit Too Large,0.10098,129,1893,0.08740,0.11455
2015,Hesse,Owner,A Bit Too Small,0.07184,42,462,0.04826,0.09541
2015,Hesse,Owner,Just Right,0.70006,327,462,0.65823,0.74189
2015,Hesse,Owner,A Bit Too Large,0.18977,93,462,0.15398,0.22557
2015,Hesse,Tenant,Much Too Small,0.03659,41,650,0.02215,0.05104
2015,Hesse,Tenant,A Bit Too Small,0.19287,158,650,0.16251,0.22322
2015,Hesse,Tenant,Just Right,0.66239,408,650,0.62601,0.69877
2015,Hesse,Tenant,A Bit Too Large,0.10688,43,650,0.08311,0.13065
2015,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Small,0.03793,33,451,0.02028,0.05558
2015,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.67032,328,451,0.62689,0.71376
2015,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.25694,90,451,0.21657,0.29731
2015,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.14396,88,437,0.11101,0.17691
2015,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.72728,307,437,0.68547,0.76908
2015,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Large,0.09972,42,437,0.07159,0.12784
2015,Baden-Wuerttemberg,Owner,A Bit Too Small,0.07528,99,912,0.05815,0.09242
2015,Baden-Wuerttemberg,Owner,Just Right,0.67763,629,912,0.64728,0.70799
2015,Baden-Wuerttemberg,Owner,A Bit Too Large,0.19665,153,912,0.17084,0.22247
2015,Baden-Wuerttemberg,Owner,Much Too Large,0.04446,31,912,0.03107,0.05784
2015,Baden-Wuerttemberg,Tenant,Much Too Small,0.04775,60,901,0.03382,0.06168
2015,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.14640,193,901,0.12331,0.16950
2015,Baden-Wuerttemberg,Tenant,Just Right,0.70809,591,901,0.67838,0.73779
2015,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.09261,57,901,0.07367,0.11155
2015,Bavaria,Owner,A Bit Too Small,0.06965,114,1189,0.05518,0.08413
2015,Bavaria,Owner,Just Right,0.70133,846,1189,0.67530,0.72736
2015,Bavaria,Owner,A Bit Too Large,0.18547,195,1189,0.16337,0.20758
2015,Bavaria,Owner,Much Too Large,0.03996,34,1189,0.02882,0.05110
2015,Bavaria,Tenant,Much Too Small,0.04369,72,1379,0.03289,0.05448
2015,Bavaria,Tenant,A Bit Too Small,0.15195,281,1379,0.13299,0.17090
2015,Bavaria,Tenant,Just Right,0.69425,930,1379,0.66992,0.71858
2015,Bavaria,Tenant,A Bit Too Large,0.10435,96,1379,0.08821,0.12049
2015,Berlin,Owner,Just Right,0.69336,79,79,0.59103,0.79569
2015,Berlin,Tenant,A Bit Too Small,0.22215,124,480,0.18492,0.25937
2015,Berlin,Tenant,Just Right,0.69927,356,480,0.65820,0.74034
2015,Brandenburg,Owner,Just Right,0.75135,194,238,0.69632,0.80638
2015,Brandenburg,Owner,A Bit Too Large,0.16713,44,238,0.11963,0.21463
2015,Brandenburg,Tenant,A Bit Too Small,0.13300,54,306,0.09489,0.17111
2015,Brandenburg,Tenant,Just Right,0.75612,252,306,0.70793,0.80432
2015,Mecklenburg-Western Pomerania,Owner,Just Right,0.67209,77,77,0.56655,0.77764
2015,Mecklenburg-Western Pomerania,Tenant,A Bit Too Small,0.17287,46,212,0.12185,0.22389
2015,Mecklenburg-Western Pomerania,Tenant,Just Right,0.73877,166,212,0.67949,0.79805
2015,Saxony,Owner,Just Right,0.75048,245,286,0.70024,0.80072
2015,Saxony,Owner,A Bit Too Large,0.16984,41,286,0.12624,0.21343
2015,Saxony,Tenant,A Bit Too Small,0.15975,112,550,0.12911,0.19040
2015,Saxony,Tenant,Just Right,0.74180,438,550,0.70519,0.77841
2015,Saxony-Anhalt,Owner,Just Right,0.70697,151,194,0.64275,0.77118
2015,Saxony-Anhalt,Owner,A Bit Too Large,0.20271,43,194,0.14600,0.25943
2015,Saxony-Anhalt,Tenant,A Bit Too Small,0.12908,44,303,0.09126,0.16689
2015,Saxony-Anhalt,Tenant,Just Right,0.77313,259,303,0.72590,0.82037
2015,Thuringa,Owner,Just Right,0.76247,174,222,0.70636,0.81858
2015,Thuringa,Owner,A Bit Too Large,0.19125,48,222,0.13940,0.24311
2015,Thuringa,Tenant,A Bit Too Small,0.10847,59,299,0.07316,0.14378
2015,Thuringa,Tenant,Just Right,0.79223,240,299,0.74616,0.83829
2016,Schleswig-Holstein,Not included in this version of the questionnaire,A Bit Too Small,0.17840,32,96,0.10141,0.25538
2016,Schleswig-Holstein,Not included in this version of the questionnaire,Just Right,0.60096,64,96,0.50248,0.69943
2016,Schleswig-Holstein,Owner,Just Right,0.59257,170,209,0.52580,0.65935
2016,Schleswig-Holstein,Owner,A Bit Too Large,0.27378,39,209,0.21319,0.33438
2016,Schleswig-Holstein,Tenant,A Bit Too Small,0.07758,40,233,0.04316,0.11200
2016,Schleswig-Holstein,Tenant,Just Right,0.78311,193,233,0.73007,0.83614
2016,Hamburg,Owner,Just Right,0.65742,56,56,0.53199,0.78284
2016,Hamburg,Tenant,A Bit Too Small,0.11860,32,169,0.06971,0.16750
2016,Hamburg,Tenant,Just Right,0.77274,137,169,0.70937,0.83611
2016,Lower Saxony,Not included in this version of the questionnaire,A Bit Too Small,0.16437,44,190,0.11154,0.21721
2016,Lower Saxony,Not included in this version of the questionnaire,Just Right,0.63612,146,190,0.56753,0.70471
2016,Lower Saxony,Owner,A Bit Too Small,0.05449,55,690,0.03754,0.07144
2016,Lower Saxony,Owner,Just Right,0.65268,464,690,0.61712,0.68823
2016,Lower Saxony,Owner,A Bit Too Large,0.21790,137,690,0.18708,0.24873
2016,Lower Saxony,Owner,Much Too Large,0.07397,34,690,0.05443,0.09351
2016,Lower Saxony,Tenant,A Bit Too Small,0.14857,117,634,0.12087,0.17628
2016,Lower Saxony,Tenant,Just Right,0.67739,458,634,0.64098,0.71381
2016,Lower Saxony,Tenant,A Bit Too Large,0.14320,59,634,0.11591,0.17048
2016,Bremen,Tenant,Just Right,0.69385,47,47,0.56066,0.82704
2016,North Rhine-Westphalia,Not included in this version of the questionnaire,Much Too Small,0.12706,72,466,0.09679,0.15733
2016,North Rhine-Westphalia,Not included in this version of the questionnaire,A Bit Too Small,0.17644,97,466,0.14179,0.21109
2016,North Rhine-Westphalia,Not included in this version of the questionnaire,Just Right,0.69144,297,466,0.64946,0.73343
2016,North Rhine-Westphalia,Owner,A Bit Too Small,0.05886,94,1208,0.04558,0.07214
2016,North Rhine-Westphalia,Owner,Just Right,0.71185,875,1208,0.68630,0.73740
2016,North Rhine-Westphalia,Owner,A Bit Too Large,0.19501,204,1208,0.17266,0.21736
2016,North Rhine-Westphalia,Owner,Much Too Large,0.03095,35,1208,0.02118,0.04072
2016,North Rhine-Westphalia,Tenant,Much Too Small,0.01909,61,1678,0.01254,0.02564
2016,North Rhine-Westphalia,Tenant,A Bit Too Small,0.15014,297,1678,0.13304,0.16723
2016,North Rhine-Westphalia,Tenant,Just Right,0.72815,1218,1678,0.70686,0.74945
2016,North Rhine-Westphalia,Tenant,A Bit Too Large,0.08906,102,1678,0.07542,0.10269
2016,Hesse,Not included in this version of the questionnaire,A Bit Too Small,0.20465,34,121,0.13246,0.27683
2016,Hesse,Not included in this version of the questionnaire,Just Right,0.59885,87,121,0.51116,0.68655
2016,Hesse,Owner,A Bit Too Small,0.06212,37,408,0.03867,0.08557
2016,Hesse,Owner,Just Right,0.69993,291,408,0.65541,0.74446
2016,Hesse,Owner,A Bit Too Large,0.18682,80,408,0.14896,0.22469
2016,Hesse,Tenant,A Bit Too Small,0.17269,126,521,0.14020,0.20518
2016,Hesse,Tenant,Just Right,0.69267,358,521,0.65302,0.73233
2016,Hesse,Tenant,A Bit Too Large,0.10822,37,521,0.08152,0.13492
2016,"Rhineland-Palatinate, Saarland",Not included in this version of the questionnaire,Much Too Small,0.14825,33,182,0.09648,0.20002
2016,"Rhineland-Palatinate, Saarland",Not included in this version of the questionnaire,A Bit Too Small,0.19243,42,182,0.13500,0.24986
2016,"Rhineland-Palatinate, Saarland",Not included in this version of the questionnaire,Just Right,0.60919,107,182,0.53811,0.68028
2016,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Small,0.04453,33,432,0.02506,0.06401
2016,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.70741,320,432,0.66446,0.75036
2016,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.21316,79,432,0.17450,0.25182
2016,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.16330,69,363,0.12522,0.20138
2016,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.74445,294,363,0.69952,0.78938
2016,Baden-Wuerttemberg,Not included in this version of the questionnaire,Much Too Small,0.17012,34,232,0.12166,0.21857
2016,Baden-Wuerttemberg,Not included in this version of the questionnaire,A Bit Too Small,0.26524,66,232,0.20831,0.32217
2016,Baden-Wuerttemberg,Not included in this version of the questionnaire,Just Right,0.54951,132,232,0.48535,0.61367
2016,Baden-Wuerttemberg,Owner,A Bit Too Small,0.07223,77,821,0.05451,0.08995
2016,Baden-Wuerttemberg,Owner,Just Right,0.67882,597,821,0.64687,0.71078
2016,Baden-Wuerttemberg,Owner,A Bit Too Large,0.20263,147,821,0.17512,0.23014
2016,Baden-Wuerttemberg,Tenant,Much Too Small,0.03663,43,766,0.02331,0.04994
2016,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.16144,165,766,0.13537,0.18752
2016,Baden-Wuerttemberg,Tenant,Just Right,0.72420,508,766,0.69253,0.75587
2016,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.07003,50,766,0.05194,0.08811
2016,Bavaria,Not included in this version of the questionnaire,Much Too Small,0.17114,43,223,0.12160,0.22069
2016,Bavaria,Not included in this version of the questionnaire,A Bit Too Small,0.20024,55,223,0.14760,0.25289
2016,Bavaria,Not included in this version of the questionnaire,Just Right,0.60637,125,223,0.54210,0.67064
2016,Bavaria,Owner,A Bit Too Small,0.08463,114,1061,0.06788,0.10139
2016,Bavaria,Owner,Just Right,0.66636,750,1061,0.63797,0.69474
2016,Bavaria,Owner,A Bit Too Large,0.21338,197,1061,0.18872,0.23804
2016,Bavaria,Tenant,Much Too Small,0.02913,47,1195,0.01960,0.03867
2016,Bavaria,Tenant,A Bit Too Small,0.17183,246,1195,0.15043,0.19323
2016,Bavaria,Tenant,Just Right,0.69449,809,1195,0.66836,0.72062
2016,Bavaria,Tenant,A Bit Too Large,0.09814,93,1195,0.08126,0.11501
2016,Berlin,Owner,Just Right,0.62585,78,78,0.51777,0.73394
2016,Berlin,Tenant,A Bit Too Small,0.22094,108,474,0.18355,0.25833
2016,Berlin,Tenant,Just Right,0.67372,333,474,0.63146,0.71597
2016,Berlin,Tenant,A Bit Too Large,0.06777,33,474,0.04511,0.09042
2016,Brandenburg,Not included in this version of the questionnaire,Just Right,0.68548,51,51,0.55678,0.81419
2016,Brandenburg,Owner,Just Right,0.75631,187,230,0.70071,0.81192
2016,Brandenburg,Owner,A Bit Too Large,0.17410,43,230,0.12498,0.22321
2016,Brandenburg,Tenant,A Bit Too Small,0.18390,59,274,0.13794,0.22985
2016,Brandenburg,Tenant,Just Right,0.73735,215,274,0.68514,0.78955
2016,Mecklenburg-Western Pomerania,Not included in this version of the questionnaire,Just Right,0.80580,36,36,0.67474,0.93686
2016,Mecklenburg-Western Pomerania,Owner,Just Right,0.66434,68,68,0.55127,0.77742
2016,Mecklenburg-Western Pomerania,Tenant,A Bit Too Small,0.15955,35,199,0.10854,0.21055
2016,Mecklenburg-Western Pomerania,Tenant,Just Right,0.78604,164,199,0.72892,0.84317
2016,Saxony,Not included in this version of the questionnaire,A Bit Too Small,0.17379,32,84,0.09226,0.25531
2016,Saxony,Not included in this version of the questionnaire,Just Right,0.63484,52,84,0.53125,0.73842
2016,Saxony,Owner,Just Right,0.69164,223,271,0.63655,0.74673
2016,Saxony,Owner,A Bit Too Large,0.20362,48,271,0.15559,0.25166
2016,Saxony,Tenant,A Bit Too Small,0.19089,105,540,0.15771,0.22407
2016,Saxony,Tenant,Just Right,0.70609,399,540,0.66763,0.74455
2016,Saxony,Tenant,A Bit Too Large,0.07918,36,540,0.05638,0.10198
2016,Saxony-Anhalt,Owner,Just Right,0.74543,153,192,0.68365,0.80721
2016,Saxony-Anhalt,Owner,A Bit Too Large,0.20004,39,192,0.14330,0.25677
2016,Saxony-Anhalt,Tenant,A Bit Too Small,0.14481,51,268,0.10260,0.18702
2016,Saxony-Anhalt,Tenant,Just Right,0.72406,217,268,0.67045,0.77768
2016,Thuringa,Owner,Just Right,0.80464,189,224,0.75260,0.85668
2016,Thuringa,Owner,A Bit Too Large,0.14322,35,224,0.09724,0.18919
2016,Thuringa,Tenant,A Bit Too Small,0.15868,53,270,0.11502,0.20235
2016,Thuringa,Tenant,Just Right,0.74972,217,270,0.69796,0.80149
2017,Schleswig-Holstein,Owner,Just Right,0.64080,205,252,0.58145,0.70016
2017,Schleswig-Holstein,Owner,A Bit Too Large,0.24833,47,252,0.19488,0.30178
2017,Schleswig-Holstein,Tenant,A Bit Too Small,0.10099,64,357,0.06969,0.13229
2017,Schleswig-Holstein,Tenant,Just Right,0.78879,293,357,0.74639,0.83119
2017,Hamburg,Owner,Just Right,0.68842,59,59,0.56923,0.80761
2017,Hamburg,Tenant,A Bit Too Small,0.16068,49,215,0.11148,0.20988
2017,Hamburg,Tenant,Just Right,0.75292,166,215,0.69513,0.81071
2017,Lower Saxony,Not included in this version of the questionnaire,A Bit Too Small,0.26203,38,129,0.18585,0.33822
2017,Lower Saxony,Not included in this version of the questionnaire,Just Right,0.63461,91,129,0.55119,0.71803
2017,Lower Saxony,Owner,A Bit Too Small,0.03582,50,806,0.02298,0.04866
2017,Lower Saxony,Owner,Just Right,0.65690,553,806,0.62410,0.68970
2017,Lower Saxony,Owner,A Bit Too Large,0.23301,164,806,0.20380,0.26221
2017,Lower Saxony,Owner,Much Too Large,0.07218,39,806,0.05430,0.09005
2017,Lower Saxony,Tenant,Much Too Small,0.03428,52,927,0.02256,0.04600
2017,Lower Saxony,Tenant,A Bit Too Small,0.13777,174,927,0.11557,0.15997
2017,Lower Saxony,Tenant,Just Right,0.69908,640,927,0.66954,0.72862
2017,Lower Saxony,Tenant,A Bit Too Large,0.11349,61,927,0.09306,0.13392
2017,Bremen,Owner,Just Right,0.80580,33,33,0.66874,0.94286
2017,Bremen,Tenant,A Bit Too Small,0.15211,33,105,0.08308,0.22113
2017,Bremen,Tenant,Just Right,0.66704,72,105,0.57647,0.75762
2017,North Rhine-Westphalia,Not included in this version of the questionnaire,Much Too Small,0.18501,48,265,0.13817,0.23185
2017,North Rhine-Westphalia,Not included in this version of the questionnaire,A Bit Too Small,0.19053,61,265,0.14315,0.23790
2017,North Rhine-Westphalia,Not included in this version of the questionnaire,Just Right,0.60809,156,265,0.54920,0.66698
2017,North Rhine-Westphalia,Owner,A Bit Too Small,0.05212,98,1395,0.04045,0.06378
2017,North Rhine-Westphalia,Owner,Just Right,0.70253,1007,1395,0.67853,0.72653
2017,North Rhine-Westphalia,Owner,A Bit Too Large,0.19766,246,1395,0.17676,0.21857
2017,North Rhine-Westphalia,Owner,Much Too Large,0.04339,44,1395,0.03269,0.05408
2017,North Rhine-Westphalia,Tenant,Much Too Small,0.02410,129,2142,0.01760,0.03059
2017,North Rhine-Westphalia,Tenant,A Bit Too Small,0.12798,373,2142,0.11383,0.14213
2017,North Rhine-Westphalia,Tenant,Just Right,0.74778,1516,2142,0.72938,0.76617
2017,North Rhine-Westphalia,Tenant,A Bit Too Large,0.09136,124,2142,0.07915,0.10356
2017,Hesse,Not included in this version of the questionnaire,Just Right,0.55732,38,38,0.39727,0.71737
2017,Hesse,Owner,A Bit Too Small,0.06698,42,444,0.04370,0.09026
2017,Hesse,Owner,Just Right,0.69086,313,444,0.64782,0.73389
2017,Hesse,Owner,A Bit Too Large,0.19204,89,444,0.15535,0.22872
2017,Hesse,Tenant,Much Too Small,0.03744,64,734,0.02370,0.05119
2017,Hesse,Tenant,A Bit Too Small,0.15108,159,734,0.12515,0.17700
2017,Hesse,Tenant,Just Right,0.69437,457,734,0.66102,0.72772
2017,Hesse,Tenant,A Bit Too Large,0.10976,54,734,0.08713,0.13239
2017,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.68661,332,414,0.64187,0.73135
2017,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.20114,82,414,0.16248,0.23980
2017,"Rhineland-Palatinate, Saarland",Tenant,Much Too Small,0.01911,36,518,0.00731,0.03091
2017,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.13066,89,518,0.10161,0.15971
2017,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.75870,393,518,0.72182,0.79559
2017,Baden-Wuerttemberg,Owner,A Bit Too Small,0.06293,90,895,0.04701,0.07885
2017,Baden-Wuerttemberg,Owner,Just Right,0.68863,645,895,0.65827,0.71898
2017,Baden-Wuerttemberg,Owner,A Bit Too Large,0.19887,160,895,0.17271,0.22504
2017,Baden-Wuerttemberg,Tenant,Much Too Small,0.03441,69,1015,0.02319,0.04563
2017,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.15781,219,1015,0.13537,0.18025
2017,Baden-Wuerttemberg,Tenant,Just Right,0.73163,668,1015,0.70436,0.75891
2017,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.06663,59,1015,0.05128,0.08198
2017,Bavaria,Not included in this version of the questionnaire,Just Right,0.65884,41,41,0.51192,0.80577
2017,Bavaria,Owner,A Bit Too Small,0.09515,114,1192,0.07849,0.11182
2017,Bavaria,Owner,Just Right,0.66107,823,1192,0.63419,0.68795
2017,Bavaria,Owner,A Bit Too Large,0.20181,224,1192,0.17902,0.22461
2017,Bavaria,Owner,Much Too Large,0.04030,31,1192,0.02913,0.05147
2017,Bavaria,Tenant,Much Too Small,0.03530,64,1487,0.02591,0.04468
2017,Bavaria,Tenant,A Bit Too Small,0.15040,285,1487,0.13222,0.16857
2017,Bavaria,Tenant,Just Right,0.72029,1025,1487,0.69747,0.74311
2017,Bavaria,Tenant,A Bit Too Large,0.09175,113,1487,0.07707,0.10642
2017,Berlin,Owner,Just Right,0.57874,75,75,0.46624,0.69124
2017,Berlin,Tenant,A Bit Too Small,0.21821,145,572,0.18433,0.25209
2017,Berlin,Tenant,Just Right,0.67660,388,572,0.63823,0.71497
2017,Berlin,Tenant,A Bit Too Large,0.06607,39,572,0.04570,0.08645
2017,Brandenburg,Owner,Just Right,0.71520,199,250,0.65914,0.77126
2017,Brandenburg,Owner,A Bit Too Large,0.19639,51,250,0.14705,0.24573
2017,Brandenburg,Tenant,A Bit Too Small,0.13856,90,367,0.10317,0.17396
2017,Brandenburg,Tenant,Just Right,0.76402,277,367,0.72052,0.80752
2017,Mecklenburg-Western Pomerania,Owner,Just Right,0.70732,87,87,0.61116,0.80349
2017,Mecklenburg-Western Pomerania,Tenant,A Bit Too Small,0.20171,47,239,0.15073,0.25269
2017,Mecklenburg-Western Pomerania,Tenant,Just Right,0.74938,192,239,0.69432,0.80443
2017,Saxony,Owner,Just Right,0.69468,270,327,0.64469,0.74468
2017,Saxony,Owner,A Bit Too Large,0.22074,57,327,0.17571,0.26576
2017,Saxony,Tenant,A Bit Too Small,0.18272,137,668,0.15339,0.21204
2017,Saxony,Tenant,Just Right,0.73713,492,668,0.70372,0.77054
2017,Saxony,Tenant,A Bit Too Large,0.05815,39,668,0.04039,0.07591
2017,Saxony-Anhalt,Owner,Just Right,0.76142,170,211,0.70377,0.81907
2017,Saxony-Anhalt,Owner,A Bit Too Large,0.16581,41,211,0.11550,0.21611
2017,Saxony-Anhalt,Tenant,A Bit Too Small,0.10419,61,351,0.07218,0.13620
2017,Saxony-Anhalt,Tenant,Just Right,0.78327,290,351,0.74010,0.82643
2017,Thuringa,Owner,Just Right,0.79057,204,245,0.73951,0.84162
2017,Thuringa,Owner,A Bit Too Large,0.13408,41,245,0.09132,0.17683
2017,Thuringa,Tenant,A Bit Too Small,0.15361,62,318,0.11392,0.19331
2017,Thuringa,Tenant,Just Right,0.72323,256,318,0.67398,0.77249
2018,Schleswig-Holstein,Owner,Just Right,0.63458,194,237,0.57314,0.69602
2018,Schleswig-Holstein,Owner,A Bit Too Large,0.22028,43,237,0.16740,0.27315
2018,Schleswig-Holstein,Tenant,Much Too Small,0.01965,38,386,0.00579,0.03351
2018,Schleswig-Holstein,Tenant,A Bit Too Small,0.14505,84,386,0.10987,0.18023
2018,Schleswig-Holstein,Tenant,Just Right,0.75728,264,386,0.71446,0.80011
2018,Hamburg,Owner,Just Right,0.72882,59,59,0.61441,0.84324
2018,Hamburg,Tenant,A Bit Too Small,0.17540,64,257,0.12881,0.22199
2018,Hamburg,Tenant,Just Right,0.74744,193,257,0.69422,0.80066
2018,Lower Saxony,Owner,A Bit Too Small,0.04019,45,757,0.02619,0.05419
2018,Lower Saxony,Owner,Just Right,0.63943,502,757,0.60520,0.67366
2018,Lower Saxony,Owner,A Bit Too Large,0.24317,169,757,0.21259,0.27375
2018,Lower Saxony,Owner,Much Too Large,0.07687,41,757,0.05788,0.09585
2018,Lower Saxony,Tenant,Much Too Small,0.02641,71,1022,0.01658,0.03625
2018,Lower Saxony,Tenant,A Bit Too Small,0.13221,171,1022,0.11143,0.15298
2018,Lower Saxony,Tenant,Just Right,0.69051,696,1022,0.66215,0.71887
2018,Lower Saxony,Tenant,A Bit Too Large,0.12768,84,1022,0.10721,0.14815
2018,Bremen,Owner,Just Right,0.75570,37,37,0.61535,0.89606
2018,Bremen,Tenant,A Bit Too Small,0.17912,35,112,0.10778,0.25045
2018,Bremen,Tenant,Just Right,0.67059,77,112,0.58315,0.75802
2018,North Rhine-Westphalia,Owner,A Bit Too Small,0.05434,96,1335,0.04217,0.06650
2018,North Rhine-Westphalia,Owner,Just Right,0.68956,954,1335,0.66473,0.71439
2018,North Rhine-Westphalia,Owner,A Bit Too Large,0.21805,246,1335,0.19589,0.24021
2018,North Rhine-Westphalia,Owner,Much Too Large,0.03590,39,1335,0.02592,0.04589
2018,North Rhine-Westphalia,Tenant,Much Too Small,0.02414,155,2407,0.01801,0.03027
2018,North Rhine-Westphalia,Tenant,A Bit Too Small,0.13254,434,2407,0.11899,0.14609
2018,North Rhine-Westphalia,Tenant,Just Right,0.74697,1684,2407,0.72960,0.76434
2018,North Rhine-Westphalia,Tenant,A Bit Too Large,0.08653,134,2407,0.07529,0.09776
2018,Hesse,Owner,A Bit Too Small,0.07880,44,435,0.05345,0.10415
2018,Hesse,Owner,Just Right,0.68862,302,435,0.64506,0.73219
2018,Hesse,Owner,A Bit Too Large,0.20822,89,435,0.17002,0.24642
2018,Hesse,Tenant,Much Too Small,0.05976,73,772,0.04302,0.07649
2018,Hesse,Tenant,A Bit Too Small,0.13581,183,772,0.11163,0.15999
2018,Hesse,Tenant,Just Right,0.67853,456,772,0.64557,0.71150
2018,Hesse,Tenant,A Bit Too Large,0.11307,60,772,0.09072,0.13543
2018,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.67858,314,402,0.63287,0.72429
2018,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.22512,88,402,0.18424,0.26600
2018,"Rhineland-Palatinate, Saarland",Tenant,Much Too Small,0.00671,37,614,0.00025,0.01317
2018,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.18940,120,614,0.15838,0.22041
2018,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.71048,421,614,0.67457,0.74638
2018,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Large,0.08145,36,614,0.05980,0.10310
2018,Baden-Wuerttemberg,Owner,A Bit Too Small,0.06336,74,859,0.04706,0.07966
2018,Baden-Wuerttemberg,Owner,Just Right,0.71416,638,859,0.68393,0.74440
2018,Baden-Wuerttemberg,Owner,A Bit Too Large,0.19422,147,859,0.16775,0.22070
2018,Baden-Wuerttemberg,Tenant,Much Too Small,0.03928,80,1003,0.02725,0.05131
2018,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.13736,220,1003,0.11605,0.15867
2018,Baden-Wuerttemberg,Tenant,Just Right,0.73660,631,1003,0.70932,0.76387
2018,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.08478,72,1003,0.06753,0.10202
2018,Bavaria,Owner,A Bit Too Small,0.07473,109,1120,0.05932,0.09013
2018,Bavaria,Owner,Just Right,0.68637,802,1120,0.65919,0.71356
2018,Bavaria,Owner,A Bit Too Large,0.20650,209,1120,0.18279,0.23022
2018,Bavaria,Tenant,Much Too Small,0.03770,79,1484,0.02801,0.04740
2018,Bavaria,Tenant,A Bit Too Small,0.18002,298,1484,0.16047,0.19958
2018,Bavaria,Tenant,Just Right,0.67297,990,1484,0.64909,0.69685
2018,Bavaria,Tenant,A Bit Too Large,0.10087,117,1484,0.08554,0.11620
2018,Berlin,Owner,Just Right,0.68990,77,77,0.58591,0.79389
2018,Berlin,Tenant,Much Too Small,0.02657,38,669,0.01437,0.03876
2018,Berlin,Tenant,A Bit Too Small,0.21772,160,669,0.18642,0.24901
2018,Berlin,Tenant,Just Right,0.70055,431,669,0.66582,0.73528
2018,Berlin,Tenant,A Bit Too Large,0.05293,40,669,0.03595,0.06990
2018,Brandenburg,Owner,Just Right,0.76816,203,245,0.71521,0.82111
2018,Brandenburg,Owner,A Bit Too Large,0.16174,42,245,0.11553,0.20794
2018,Brandenburg,Tenant,A Bit Too Small,0.15919,88,407,0.12360,0.19478
2018,Brandenburg,Tenant,Just Right,0.74720,319,407,0.70492,0.78948
2018,Mecklenburg-Western Pomerania,Owner,Just Right,0.71005,85,85,0.61301,0.80708
2018,Mecklenburg-Western Pomerania,Tenant,A Bit Too Small,0.19498,56,268,0.14745,0.24250
2018,Mecklenburg-Western Pomerania,Tenant,Just Right,0.74315,212,268,0.69074,0.79555
2018,Saxony,Owner,Just Right,0.75898,277,322,0.71219,0.80577
2018,Saxony,Owner,A Bit Too Large,0.17622,45,322,0.13454,0.21790
2018,Saxony,Tenant,A Bit Too Small,0.15805,123,684,0.13069,0.18541
2018,Saxony,Tenant,Just Right,0.74847,522,684,0.71593,0.78101
2018,Saxony,Tenant,A Bit Too Large,0.07727,39,684,0.05725,0.09730
2018,Saxony-Anhalt,Owner,Just Right,0.76943,167,204,0.71149,0.82737
2018,Saxony-Anhalt,Owner,A Bit Too Large,0.17299,37,204,0.12096,0.22502
2018,Saxony-Anhalt,Tenant,A Bit Too Small,0.11029,69,356,0.07770,0.14287
2018,Saxony-Anhalt,Tenant,Just Right,0.75488,287,356,0.71014,0.79963
2018,Thuringa,Owner,Just Right,0.76673,188,230,0.71196,0.82151
2018,Thuringa,Owner,A Bit Too Large,0.16891,42,230,0.12038,0.21744
2018,Thuringa,Tenant,A Bit Too Small,0.11003,65,357,0.07752,0.14254
2018,Thuringa,Tenant,Just Right,0.78605,292,357,0.74345,0.82865
