year,hhtyp,quintil_oecd_hh,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Couple with children,3rd Quintile,A Bit Too Small,0.19559,220,1121,0.17236,0.21882
2018,Couple with children,3rd Quintile,Just Right,0.71647,802,1121,0.69007,0.74286
2018,Couple with children,3rd Quintile,A Bit Too Large,0.06900,67,1121,0.05415,0.08384
2018,Couple with children,4th Quintile,A Bit Too Small,0.16846,182,1031,0.14560,0.19132
2018,Couple with children,4th Quintile,Just Right,0.71209,759,1031,0.68444,0.73975
2018,Couple with children,4th Quintile,A Bit Too Large,0.09890,90,1031,0.08067,0.11713
2018,Couple with children,5th Quintile,A Bit Too Small,0.13717,134,889,0.11454,0.15979
2018,Couple with children,5th Quintile,Just Right,0.71255,654,889,0.68278,0.74231
2018,Couple with children,5th Quintile,A Bit Too Large,0.12381,101,889,0.10215,0.14547
2018,Multi-generational household,1st Quintile,Just Right,0.64875,51,51,0.51643,0.78107
2018,Other Combinations,1st Quintile,A Bit Too Small,0.15707,55,206,0.10726,0.20688
2018,Other Combinations,1st Quintile,Just Right,0.76560,151,206,0.70761,0.82359
2018,Other Combinations,2nd Quintile,Just Right,0.88667,41,41,0.78843,0.98491
2018,Other Combinations,3rd Quintile,Just Right,0.86755,32,32,0.74823,0.98688
2019,Single-person household,1st Quintile,Much Too Small,0.01545,65,1590,0.00939,0.02152
2019,Single-person household,1st Quintile,A Bit Too Small,0.11635,222,1590,0.10059,0.13212
2019,Single-person household,1st Quintile,Just Right,0.78294,1196,1590,0.76267,0.80321
2019,Single-person household,1st Quintile,A Bit Too Large,0.07623,107,1590,0.06318,0.08927
2019,Single-person household,2nd Quintile,A Bit Too Small,0.07462,65,818,0.05660,0.09264
2019,Single-person household,2nd Quintile,Just Right,0.75258,636,818,0.72299,0.78217
2019,Single-person household,2nd Quintile,A Bit Too Large,0.14322,117,818,0.11920,0.16724
2019,Single-person household,3rd Quintile,A Bit Too Small,0.07807,66,679,0.05788,0.09827
2019,Single-person household,3rd Quintile,Just Right,0.68203,499,679,0.64698,0.71709
2019,Single-person household,3rd Quintile,A Bit Too Large,0.18248,114,679,0.15340,0.21155
2019,Single-person household,4th Quintile,A Bit Too Small,0.08190,61,633,0.06052,0.10328
2019,Single-person household,4th Quintile,Just Right,0.66902,451,633,0.63233,0.70571
2019,Single-person household,4th Quintile,A Bit Too Large,0.20088,121,633,0.16965,0.23212
2019,Single-person household,5th Quintile,A Bit Too Small,0.06150,57,743,0.04422,0.07879
2019,Single-person household,5th Quintile,Just Right,0.62494,450,743,0.59011,0.65978
2019,Single-person household,5th Quintile,A Bit Too Large,0.23219,174,743,0.20181,0.26257
2019,Single-person household,5th Quintile,Much Too Large,0.07997,62,743,0.06045,0.09949
2019,Couple without children,1st Quintile,A Bit Too Small,0.11089,68,509,0.08358,0.13819
2019,Couple without children,1st Quintile,Just Right,0.80790,409,509,0.77364,0.84216
2019,Couple without children,1st Quintile,A Bit Too Large,0.05929,32,509,0.03875,0.07983
2019,Couple without children,2nd Quintile,A Bit Too Small,0.09229,67,794,0.07215,0.11244
2019,Couple without children,2nd Quintile,Just Right,0.75629,627,794,0.72641,0.78618
2019,Couple without children,2nd Quintile,A Bit Too Large,0.13518,100,794,0.11138,0.15897
2019,Couple without children,3rd Quintile,A Bit Too Small,0.07758,66,806,0.05910,0.09606
2019,Couple without children,3rd Quintile,Just Right,0.73234,606,806,0.70175,0.76292
2019,Couple without children,3rd Quintile,A Bit Too Large,0.16339,134,806,0.13785,0.18893
2019,Couple without children,4th Quintile,A Bit Too Small,0.06069,69,973,0.04568,0.07570
2019,Couple without children,4th Quintile,Just Right,0.71458,709,973,0.68619,0.74297
2019,Couple without children,4th Quintile,A Bit Too Large,0.20548,195,973,0.18008,0.23088
2019,Couple without children,5th Quintile,A Bit Too Small,0.06941,109,1994,0.05825,0.08057
2019,Couple without children,5th Quintile,Just Right,0.68401,1347,1994,0.66360,0.70442
2019,Couple without children,5th Quintile,A Bit Too Large,0.21466,454,1994,0.19664,0.23269
2019,Couple without children,5th Quintile,Much Too Large,0.03036,84,1994,0.02283,0.03789
2019,Single parent,1st Quintile,Much Too Small,0.06799,71,709,0.04944,0.08653
2019,Single parent,1st Quintile,A Bit Too Small,0.23091,171,709,0.19987,0.26195
2019,Single parent,1st Quintile,Just Right,0.63725,436,709,0.60184,0.67267
2019,Single parent,1st Quintile,A Bit Too Large,0.05814,31,709,0.04090,0.07537
2019,Single parent,2nd Quintile,A Bit Too Small,0.13618,63,336,0.09945,0.17291
2019,Single parent,2nd Quintile,Just Right,0.70764,273,336,0.65893,0.75635
2019,Single parent,3rd Quintile,A Bit Too Small,0.17325,40,230,0.12423,0.22227
2019,Single parent,3rd Quintile,Just Right,0.67436,156,230,0.61366,0.73505
2019,Single parent,3rd Quintile,A Bit Too Large,0.09970,34,230,0.06089,0.13850
2019,Single parent,4th Quintile,Just Right,0.67362,108,140,0.59567,0.75157
2019,Single parent,4th Quintile,A Bit Too Large,0.24310,32,140,0.17178,0.31441
2019,Single parent,5th Quintile,Just Right,0.61368,77,112,0.52310,0.70427
2019,Single parent,5th Quintile,A Bit Too Large,0.28890,35,112,0.20458,0.37322
2019,Couple with children,1st Quintile,Much Too Small,0.10785,271,1957,0.09410,0.12160
2019,Couple with children,1st Quintile,A Bit Too Small,0.24217,513,1957,0.22318,0.26115
2019,Couple with children,1st Quintile,Just Right,0.63127,1138,1957,0.60989,0.65265
2019,Couple with children,1st Quintile,A Bit Too Large,0.01663,35,1957,0.01097,0.02230
2019,Couple with children,2nd Quintile,Much Too Small,0.04713,59,1041,0.03425,0.06001
2019,Couple with children,2nd Quintile,A Bit Too Small,0.24113,236,1041,0.21513,0.26712
2019,Couple with children,2nd Quintile,Just Right,0.66474,706,1041,0.63605,0.69343
2019,Couple with children,2nd Quintile,A Bit Too Large,0.04373,40,1041,0.03130,0.05616
2019,Couple with children,3rd Quintile,A Bit Too Small,0.18651,202,1017,0.16256,0.21046
2019,Couple with children,3rd Quintile,Just Right,0.71067,737,1017,0.68279,0.73855
2019,Couple with children,3rd Quintile,A Bit Too Large,0.08128,78,1017,0.06447,0.09808
2019,Couple with children,4th Quintile,A Bit Too Small,0.15527,146,1008,0.13290,0.17763
2019,Couple with children,4th Quintile,Just Right,0.69967,765,1008,0.67136,0.72798
2019,Couple with children,4th Quintile,A Bit Too Large,0.11321,97,1008,0.09364,0.13278
2019,Couple with children,5th Quintile,A Bit Too Small,0.11173,163,1394,0.09519,0.12828
2019,Couple with children,5th Quintile,Just Right,0.71271,1026,1394,0.68895,0.73647
2019,Couple with children,5th Quintile,A Bit Too Large,0.14914,205,1394,0.13043,0.16785
2019,Multi-generational household,1st Quintile,Just Right,0.54654,37,37,0.38392,0.70917
2019,Other Combinations,1st Quintile,A Bit Too Small,0.11185,36,148,0.06090,0.16281
2019,Other Combinations,1st Quintile,Just Right,0.72213,112,148,0.64971,0.79454
2019,Other Combinations,2nd Quintile,Just Right,0.69382,41,41,0.55098,0.83665
2019,Other Combinations,3rd Quintile,Just Right,0.77258,38,38,0.63752,0.90765
2019,Other Combinations,4th Quintile,Just Right,0.67301,38,38,0.52185,0.82417
2020,Single-person household,Not included in this version of the questionnaire,Just Right,0.83792,119,119,0.77143,0.90441
2020,Single-person household,1st Quintile,Much Too Small,0.01354,93,2007,0.00848,0.01860
2020,Single-person household,1st Quintile,A Bit Too Small,0.12818,316,2007,0.11355,0.14281
2020,Single-person household,1st Quintile,Just Right,0.77001,1484,2007,0.75160,0.78843
2020,Single-person household,1st Quintile,A Bit Too Large,0.07417,114,2007,0.06270,0.08564
2020,Single-person household,2nd Quintile,A Bit Too Small,0.07716,100,1011,0.06070,0.09361
2020,Single-person household,2nd Quintile,Just Right,0.75768,791,1011,0.73126,0.78411
2020,Single-person household,2nd Quintile,A Bit Too Large,0.12534,120,1011,0.10492,0.14576
2020,Single-person household,3rd Quintile,A Bit Too Small,0.08847,83,694,0.06732,0.10961
2020,Single-person household,3rd Quintile,Just Right,0.69089,513,694,0.65648,0.72530
2020,Single-person household,3rd Quintile,A Bit Too Large,0.16629,98,694,0.13857,0.19402
2020,Single-person household,4th Quintile,A Bit Too Small,0.06921,56,662,0.04986,0.08856
2020,Single-person household,4th Quintile,Just Right,0.69688,459,662,0.66185,0.73192
2020,Single-person household,4th Quintile,A Bit Too Large,0.16744,113,662,0.13898,0.19591
2020,Single-person household,4th Quintile,Much Too Large,0.06264,34,662,0.04416,0.08111
2020,Single-person household,5th Quintile,A Bit Too Small,0.05986,53,702,0.04230,0.07742
2020,Single-person household,5th Quintile,Just Right,0.61484,433,702,0.57881,0.65086
2020,Single-person household,5th Quintile,A Bit Too Large,0.26158,171,702,0.22905,0.29412
2020,Single-person household,5th Quintile,Much Too Large,0.06351,45,702,0.04546,0.08157
2020,Couple without children,1st Quintile,A Bit Too Small,0.12719,92,610,0.10072,0.15365
2020,Couple without children,1st Quintile,Just Right,0.71768,470,610,0.68193,0.75343
2020,Couple without children,1st Quintile,A Bit Too Large,0.13078,48,610,0.10400,0.15755
2020,Couple without children,2nd Quintile,A Bit Too Small,0.06241,82,852,0.04616,0.07866
2020,Couple without children,2nd Quintile,Just Right,0.77298,677,852,0.74483,0.80112
2020,Couple without children,2nd Quintile,A Bit Too Large,0.14273,93,852,0.11922,0.16623
2020,Couple without children,3rd Quintile,A Bit Too Small,0.08050,82,866,0.06237,0.09863
2020,Couple without children,3rd Quintile,Just Right,0.73290,659,866,0.70341,0.76238
2020,Couple without children,3rd Quintile,A Bit Too Large,0.17021,125,866,0.14517,0.19526
2020,Couple without children,4th Quintile,A Bit Too Small,0.08826,93,980,0.07049,0.10603
2020,Couple without children,4th Quintile,Just Right,0.69022,696,980,0.66125,0.71919
2020,Couple without children,4th Quintile,A Bit Too Large,0.19676,191,980,0.17185,0.22166
2020,Couple without children,5th Quintile,A Bit Too Small,0.07639,120,1723,0.06384,0.08893
2020,Couple without children,5th Quintile,Just Right,0.63713,1103,1723,0.61442,0.65984
2020,Couple without children,5th Quintile,A Bit Too Large,0.23130,420,1723,0.21138,0.25122
2020,Couple without children,5th Quintile,Much Too Large,0.05114,80,1723,0.04073,0.06154
2020,Single parent,1st Quintile,Much Too Small,0.05327,74,679,0.03637,0.07017
2020,Single parent,1st Quintile,A Bit Too Small,0.25875,167,679,0.22579,0.29172
2020,Single parent,1st Quintile,Just Right,0.62709,438,679,0.59069,0.66349
2020,Single parent,2nd Quintile,A Bit Too Small,0.16294,77,371,0.12531,0.20057
2020,Single parent,2nd Quintile,Just Right,0.71000,263,371,0.66376,0.75624
2020,Single parent,2nd Quintile,A Bit Too Large,0.09472,31,371,0.06488,0.12456
2020,Single parent,3rd Quintile,Just Right,0.73202,167,202,0.67079,0.79325
2020,Single parent,3rd Quintile,A Bit Too Large,0.18477,35,202,0.13112,0.23843
2020,Single parent,4th Quintile,Just Right,0.64565,99,99,0.55095,0.74035
2020,Single parent,5th Quintile,Just Right,0.66329,76,76,0.55633,0.77025
2020,Couple with children,1st Quintile,Much Too Small,0.09230,356,2369,0.08065,0.10396
2020,Couple with children,1st Quintile,A Bit Too Small,0.25619,625,2369,0.23861,0.27378
2020,Couple with children,1st Quintile,Just Right,0.61881,1345,2369,0.59925,0.63837
2020,Couple with children,1st Quintile,A Bit Too Large,0.03074,43,2369,0.02379,0.03770
2020,Couple with children,2nd Quintile,Much Too Small,0.03235,46,1069,0.02174,0.04296
2020,Couple with children,2nd Quintile,A Bit Too Small,0.25821,262,1069,0.23197,0.28446
2020,Couple with children,2nd Quintile,Just Right,0.65161,715,1069,0.62304,0.68019
2020,Couple with children,2nd Quintile,A Bit Too Large,0.05119,46,1069,0.03797,0.06441
2020,Couple with children,3rd Quintile,A Bit Too Small,0.20156,188,958,0.17614,0.22697
2020,Couple with children,3rd Quintile,Just Right,0.70555,699,958,0.67667,0.73443
2020,Couple with children,3rd Quintile,A Bit Too Large,0.07447,71,958,0.05784,0.09110
2020,Couple with children,4th Quintile,A Bit Too Small,0.15554,156,940,0.13236,0.17872
2020,Couple with children,4th Quintile,Just Right,0.69561,689,940,0.66617,0.72504
2020,Couple with children,4th Quintile,A Bit Too Large,0.11671,95,940,0.09618,0.13725
2020,Couple with children,5th Quintile,A Bit Too Small,0.14109,140,1110,0.12060,0.16158
2020,Couple with children,5th Quintile,Just Right,0.71103,822,1110,0.68436,0.73771
2020,Couple with children,5th Quintile,A Bit Too Large,0.12867,148,1110,0.10896,0.14838
2020,Multi-generational household,1st Quintile,Just Right,0.77927,43,43,0.65384,0.90470
2020,Other Combinations,1st Quintile,A Bit Too Small,0.22204,57,218,0.16674,0.27734
2020,Other Combinations,1st Quintile,Just Right,0.67084,161,218,0.60832,0.73337
2020,Other Combinations,2nd Quintile,Just Right,0.75111,61,61,0.64171,0.86052
2020,Other Combinations,3rd Quintile,Just Right,0.67810,42,42,0.53509,0.82111
2020,Other Combinations,4th Quintile,Just Right,0.66050,35,35,0.50132,0.81967
2020,Other Combinations,5th Quintile,Just Right,0.83217,32,32,0.70061,0.96373
2021,Single-person household,1st Quintile,Much Too Small,0.01157,33,1159,0.00541,0.01773
2021,Single-person household,1st Quintile,A Bit Too Small,0.12209,177,1159,0.10323,0.14095
2021,Single-person household,1st Quintile,Just Right,0.75822,862,1159,0.73356,0.78288
2021,Single-person household,1st Quintile,A Bit Too Large,0.09571,87,1159,0.07877,0.11266
2021,Single-person household,2nd Quintile,A Bit Too Small,0.09203,78,646,0.06972,0.11434
2021,Single-person household,2nd Quintile,Just Right,0.70927,486,646,0.67423,0.74432
2021,Single-person household,2nd Quintile,A Bit Too Large,0.14350,82,646,0.11645,0.17056
2021,Single-person household,3rd Quintile,A Bit Too Small,0.05269,44,546,0.03393,0.07145
2021,Single-person household,3rd Quintile,Just Right,0.75272,414,546,0.71650,0.78894
2021,Single-person household,3rd Quintile,A Bit Too Large,0.15907,88,546,0.12836,0.18977
2021,Single-person household,4th Quintile,A Bit Too Small,0.06870,50,491,0.04631,0.09110
2021,Single-person household,4th Quintile,Just Right,0.68211,340,491,0.64088,0.72334
2021,Single-person household,4th Quintile,A Bit Too Large,0.19443,101,491,0.15938,0.22947
2021,Single-person household,5th Quintile,A Bit Too Small,0.07988,46,550,0.05720,0.10255
2021,Single-person household,5th Quintile,Just Right,0.59937,334,550,0.55838,0.64036
2021,Single-person household,5th Quintile,A Bit Too Large,0.24834,127,550,0.21220,0.28448
2021,Single-person household,5th Quintile,Much Too Large,0.07127,43,550,0.04975,0.09279
2021,Couple without children,1st Quintile,A Bit Too Small,0.06820,45,378,0.04275,0.09365
2021,Couple without children,1st Quintile,Just Right,0.80580,293,378,0.76586,0.84573
2021,Couple without children,1st Quintile,A Bit Too Large,0.10929,40,378,0.07779,0.14078
2021,Couple without children,2nd Quintile,A Bit Too Small,0.08485,65,555,0.06165,0.10806
2021,Couple without children,2nd Quintile,Just Right,0.71192,405,555,0.67421,0.74963
2021,Couple without children,2nd Quintile,A Bit Too Large,0.18664,85,555,0.15419,0.21908
2021,Couple without children,3rd Quintile,A Bit Too Small,0.07959,49,550,0.05695,0.10223
2021,Couple without children,3rd Quintile,Just Right,0.72988,412,550,0.69274,0.76702
2021,Couple without children,3rd Quintile,A Bit Too Large,0.14870,89,550,0.11894,0.17846
2021,Couple without children,4th Quintile,A Bit Too Small,0.05340,35,676,0.03644,0.07036
2021,Couple without children,4th Quintile,Just Right,0.66417,488,676,0.62854,0.69980
2021,Couple without children,4th Quintile,A Bit Too Large,0.25283,153,676,0.22004,0.28562
2021,Couple without children,5th Quintile,A Bit Too Small,0.04184,71,1247,0.03073,0.05296
2021,Couple without children,5th Quintile,Just Right,0.66881,792,1247,0.64267,0.69494
2021,Couple without children,5th Quintile,A Bit Too Large,0.24632,326,1247,0.22240,0.27025
2021,Couple without children,5th Quintile,Much Too Large,0.04003,58,1247,0.02914,0.05091
2021,Single parent,1st Quintile,Much Too Small,0.08029,33,356,0.05202,0.10856
2021,Single parent,1st Quintile,A Bit Too Small,0.23912,90,356,0.19475,0.28349
2021,Single parent,1st Quintile,Just Right,0.60469,233,356,0.55383,0.65555
2021,Single parent,2nd Quintile,A Bit Too Small,0.14602,61,257,0.10276,0.18928
2021,Single parent,2nd Quintile,Just Right,0.69566,196,257,0.63929,0.75202
2021,Single parent,3rd Quintile,Just Right,0.65056,95,95,0.55418,0.74695
2021,Single parent,4th Quintile,Just Right,0.64590,82,82,0.54175,0.75005
2021,Single parent,5th Quintile,Just Right,0.58884,47,47,0.44665,0.73104
2021,Couple with children,1st Quintile,Much Too Small,0.08884,185,1093,0.07196,0.10571
2021,Couple with children,1st Quintile,A Bit Too Small,0.31061,308,1093,0.28316,0.33805
2021,Couple with children,1st Quintile,Just Right,0.58142,600,1093,0.55216,0.61068
2021,Couple with children,2nd Quintile,Much Too Small,0.03779,48,729,0.02394,0.05164
2021,Couple with children,2nd Quintile,A Bit Too Small,0.15588,148,729,0.12953,0.18223
2021,Couple with children,2nd Quintile,Just Right,0.75185,495,729,0.72047,0.78323
2021,Couple with children,2nd Quintile,A Bit Too Large,0.05448,38,729,0.03800,0.07097
2021,Couple with children,3rd Quintile,A Bit Too Small,0.20640,135,691,0.17620,0.23659
2021,Couple with children,3rd Quintile,Just Right,0.66380,499,691,0.62855,0.69905
2021,Couple with children,3rd Quintile,A Bit Too Large,0.10570,57,691,0.08276,0.12864
2021,Couple with children,4th Quintile,A Bit Too Small,0.16883,113,669,0.14042,0.19724
2021,Couple with children,4th Quintile,Just Right,0.75060,502,669,0.71779,0.78341
2021,Couple with children,4th Quintile,A Bit Too Large,0.06118,54,669,0.04301,0.07936
2021,Couple with children,5th Quintile,A Bit Too Small,0.11290,84,745,0.09016,0.13565
2021,Couple with children,5th Quintile,Just Right,0.71340,548,745,0.68090,0.74589
2021,Couple with children,5th Quintile,A Bit Too Large,0.14578,113,745,0.12042,0.17113
2021,Other Combinations,1st Quintile,A Bit Too Small,0.24963,39,120,0.17187,0.32740
2021,Other Combinations,1st Quintile,Just Right,0.73658,81,120,0.65744,0.81573
2021,Other Combinations,2nd Quintile,Just Right,0.48497,40,40,0.32811,0.64182
2021,Other Combinations,3rd Quintile,Just Right,0.84009,42,42,0.72790,0.95228
2021,Other Combinations,4th Quintile,Just Right,0.54553,37,37,0.38288,0.70819
2021,Other Combinations,5th Quintile,Just Right,0.83721,41,41,0.72280,0.95162
2022,No answer / don't know,1st Quintile,A Bit Too Small,0.15451,44,166,0.09936,0.20966
2022,No answer / don't know,1st Quintile,Just Right,0.66428,122,166,0.59222,0.73634
2022,No answer / don't know,2nd Quintile,Just Right,0.77709,67,67,0.67668,0.87750
2022,No answer / don't know,3rd Quintile,Just Right,0.74996,37,37,0.60850,0.89141
2022,No answer / don't know,4th Quintile,Just Right,0.49496,31,31,0.31605,0.67387
2022,Single-person household,Not included in this version of the questionnaire,Just Right,0.65164,76,76,0.54381,0.75947
2022,Single-person household,1st Quintile,Much Too Small,0.02330,65,1477,0.01560,0.03100
2022,Single-person household,1st Quintile,A Bit Too Small,0.15649,280,1477,0.13795,0.17503
2022,Single-person household,1st Quintile,Just Right,0.71454,1038,1477,0.69150,0.73759
2022,Single-person household,1st Quintile,A Bit Too Large,0.08859,94,1477,0.07409,0.10308
2022,Single-person household,2nd Quintile,Much Too Small,0.01945,43,1172,0.01154,0.02736
2022,Single-person household,2nd Quintile,A Bit Too Small,0.10394,201,1172,0.08646,0.12142
2022,Single-person household,2nd Quintile,Just Right,0.69806,798,1172,0.67177,0.72436
2022,Single-person household,2nd Quintile,A Bit Too Large,0.15164,130,1172,0.13109,0.17218
2022,Single-person household,3rd Quintile,A Bit Too Small,0.08174,137,1004,0.06478,0.09870
2022,Single-person household,3rd Quintile,Just Right,0.71882,731,1004,0.69099,0.74664
2022,Single-person household,3rd Quintile,A Bit Too Large,0.14549,136,1004,0.12367,0.16731
2022,Single-person household,4th Quintile,A Bit Too Small,0.08756,126,956,0.06963,0.10549
2022,Single-person household,4th Quintile,Just Right,0.65432,672,956,0.62416,0.68449
2022,Single-person household,4th Quintile,A Bit Too Large,0.20226,158,956,0.17678,0.22773
2022,Single-person household,5th Quintile,A Bit Too Small,0.05040,94,984,0.03673,0.06408
2022,Single-person household,5th Quintile,Just Right,0.59153,591,984,0.56080,0.62225
2022,Single-person household,5th Quintile,A Bit Too Large,0.27129,229,984,0.24350,0.29909
2022,Single-person household,5th Quintile,Much Too Large,0.08405,70,984,0.06671,0.10140
2022,Couple without children,1st Quintile,A Bit Too Small,0.14690,189,898,0.12373,0.17006
2022,Couple without children,1st Quintile,Just Right,0.71345,631,898,0.68386,0.74304
2022,Couple without children,1st Quintile,A Bit Too Large,0.11739,78,898,0.09633,0.13846
2022,Couple without children,2nd Quintile,A Bit Too Small,0.08755,148,1039,0.07036,0.10475
2022,Couple without children,2nd Quintile,Just Right,0.69794,754,1039,0.67000,0.72587
2022,Couple without children,2nd Quintile,A Bit Too Large,0.18558,137,1039,0.16193,0.20924
2022,Couple without children,3rd Quintile,A Bit Too Small,0.07917,134,1012,0.06253,0.09582
2022,Couple without children,3rd Quintile,Just Right,0.72908,723,1012,0.70168,0.75647
2022,Couple without children,3rd Quintile,A Bit Too Large,0.16847,155,1012,0.14540,0.19155
2022,Couple without children,4th Quintile,A Bit Too Small,0.07233,108,1060,0.05673,0.08793
2022,Couple without children,4th Quintile,Just Right,0.65067,723,1060,0.62195,0.67938
2022,Couple without children,4th Quintile,A Bit Too Large,0.24942,229,1060,0.22336,0.27548
2022,Couple without children,5th Quintile,A Bit Too Small,0.07839,126,1592,0.06518,0.09160
2022,Couple without children,5th Quintile,Just Right,0.61264,985,1592,0.58871,0.63658
2022,Couple without children,5th Quintile,A Bit Too Large,0.25628,407,1592,0.23482,0.27773
2022,Couple without children,5th Quintile,Much Too Large,0.04216,74,1592,0.03228,0.05203
2022,Single parent,1st Quintile,Much Too Small,0.10069,44,371,0.07003,0.13135
2022,Single parent,1st Quintile,A Bit Too Small,0.24037,96,371,0.19683,0.28391
2022,Single parent,1st Quintile,Just Right,0.57799,231,371,0.52766,0.62831
2022,Single parent,2nd Quintile,A Bit Too Small,0.18427,75,331,0.14244,0.22610
2022,Single parent,2nd Quintile,Just Right,0.65831,224,331,0.60714,0.70948
2022,Single parent,2nd Quintile,A Bit Too Large,0.10960,32,331,0.07590,0.14331
2022,Single parent,3rd Quintile,A Bit Too Small,0.15730,45,184,0.10454,0.21005
2022,Single parent,3rd Quintile,Just Right,0.67216,139,184,0.60414,0.74017
2022,Single parent,4th Quintile,Just Right,0.74661,112,112,0.66569,0.82753
2022,Single parent,5th Quintile,Just Right,0.67955,69,69,0.56863,0.79046
2022,Couple with children,1st Quintile,Much Too Small,0.07312,171,1549,0.06015,0.08609
2022,Couple with children,1st Quintile,A Bit Too Small,0.28346,404,1549,0.26101,0.30591
2022,Couple with children,1st Quintile,Just Right,0.59735,922,1549,0.57292,0.62178
2022,Couple with children,1st Quintile,A Bit Too Large,0.04251,52,1549,0.03246,0.05256
2022,Couple with children,2nd Quintile,Much Too Small,0.03612,60,1233,0.02570,0.04654
2022,Couple with children,2nd Quintile,A Bit Too Small,0.28533,324,1233,0.26012,0.31055
2022,Couple with children,2nd Quintile,Just Right,0.62065,783,1233,0.59356,0.64775
2022,Couple with children,2nd Quintile,A Bit Too Large,0.05694,66,1233,0.04400,0.06988
2022,Couple with children,3rd Quintile,Much Too Small,0.03343,32,984,0.02219,0.04467
2022,Couple with children,3rd Quintile,A Bit Too Small,0.19349,209,984,0.16880,0.21819
2022,Couple with children,3rd Quintile,Just Right,0.69439,663,984,0.66559,0.72319
2022,Couple with children,3rd Quintile,A Bit Too Large,0.07440,80,984,0.05800,0.09081
2022,Couple with children,4th Quintile,A Bit Too Small,0.19833,189,1009,0.17371,0.22294
2022,Couple with children,4th Quintile,Just Right,0.65862,719,1009,0.62935,0.68789
2022,Couple with children,4th Quintile,A Bit Too Large,0.11117,101,1009,0.09176,0.13057
2022,Couple with children,5th Quintile,A Bit Too Small,0.18879,142,970,0.16415,0.21343
2022,Couple with children,5th Quintile,Just Right,0.60268,655,970,0.57186,0.63349
2022,Couple with children,5th Quintile,A Bit Too Large,0.15879,173,970,0.13578,0.18180
2022,Other Combinations,1st Quintile,A Bit Too Small,0.18779,131,630,0.15727,0.21831
2022,Other Combinations,1st Quintile,Just Right,0.69227,440,630,0.65619,0.72834
2022,Other Combinations,1st Quintile,A Bit Too Large,0.08996,59,630,0.06760,0.11232
2022,Other Combinations,2nd Quintile,A Bit Too Small,0.21006,39,182,0.15071,0.26940
2022,Other Combinations,2nd Quintile,Just Right,0.59768,143,182,0.52624,0.66912
2022,Other Combinations,3rd Quintile,Just Right,0.75746,83,83,0.66468,0.85023
2022,Other Combinations,4th Quintile,Just Right,0.59384,57,57,0.46521,0.72247
2022,Other Combinations,5th Quintile,Just Right,0.61216,59,59,0.48676,0.73757
